EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,Clear Path Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,Charge Fouls,BlockedCorner3,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked,HeaveMakes
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,770.0,13,5.0,24,23,7,8.0,2.0,47,1.0,1.0,2.0,1.0,3.0,3.0,23,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,7,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,11.538461538461538,0.16666666666666666,0.125,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,0.5343,29.566666666666666,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,38550.0,642,67.0,1185,1191,389,348.0,136.0,2376,,,,,,65.0,1242,,,,5.0,11.0,3.0,28.0,43.0,70.0,125.0,74,389,,,,0.5128205128205128,0.5508474576271186,,5.141579731743666,0.09885057471264368,0.10163934426229508,0.11428571428571428,,,,,,0.5384615384615384,,0.5061051282051283,,0.32827004219409284,12.0,21.0,7.0,12.0,7.0,10.0,8.0,18.0,20.0,39.0,25.0,11.0,17.0,2.0,24.0,9.0,16.0,18.0,36.0,26.0,14.0,10.0,3.0,6.0,2.0,4.0,1.0,1.0,14.0,38.0,3.0,19.0,8.0,55.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,1.0,11.0,4.0,6.0,49.0,4.0,8.0,5.0,29.0,1.0,3.0,2.0,40.0,1.0,11.0,10.0,44.0,30.0,1.0,13.0,44.0,26.0,2.0,1.0,1.0,36.0,4.0,8.0,0.65,0.8666666666666667,0.5128205128205128,0.6470588235294118,0.5625,0.6470588235294118,0.5625,0.631578947368421,0.5806451612903226,0.07692307692307693,0.09523809523809523,0.05555555555555555,0.18181818181818182,0.1702127659574468,0.05454545454545454,0.11411411411411411,0.10857142857142857,0.07692307692307693,0.10097087378640776,0.0759493670886076,0.1,0.14285714285714285,0.06976744186046512,0.09433962264150944,0.055944055944055944,0.125,0.08461538461538462,0.17777777777777778,0.125,0.5909090909090909,0.5384615384615384,0.5714285714285714,0.631578947368421,0.5833333333333334,0.46153846153846156,0.4444444444444444,0.47058823529411764,0.75,0.7058823529411765,0.5833333333333334,0.2857142857142857,0.625,0.7,0.5522916666666666,0.53463125,0.22448979591836735,0.22448979591836735,0.36923076923076925,0.5538461538461539,4.335897435897436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,94753.0,1579,262.0,2985,2974,831,732.0,326.0,5959,81.0,52.0,150.0,83.0,231.0,447.0,3055,222.0,148.0,52.0,131.0,177.0,66.0,400.0,90.0,134.0,146.0,158,831,0.891566265060241,0.3593073593073593,0.3624454148471616,0.5064432989690721,0.529126213592233,0.595360824742268,14.89614243323442,0.08196721311475409,0.08813559322033898,0.10230179028132992,0.20876288659793815,0.3865979381443299,0.3466666666666667,0.3466666666666667,0.8269230769230769,0.7371134020618557,0.35135135135135137,0.5165994778067884,24.94199134199134,0.27839195979899495,32.0,55.0,1.0,2.0,4.0,6.0,16.0,43.0,72.0,157.0,54.0,5.0,10.0,3.0,34.0,12.0,26.0,30.0,111.0,64.0,80.0,2.0,12.0,46.0,23.0,23.0,13.0,52.0,5.0,7.0,,40.0,4.0,12.0,2.0,76.0,45.0,31.0,47.0,16.0,30.0,44.0,5.0,17.0,91.0,8.0,26.0,63.0,4.0,5.0,8.0,74.0,3.0,3.0,16.0,62.0,1.0,11.0,12.0,5.0,3.0,,2.0,7.0,2.0,,,1.0,111.0,21.0,11.0,0.4444444444444444,0.4507042253521127,0.4585987261146497,0.5,0.46153846153846156,0.5,0.4263157894736842,0.515625,0.4863636363636364,0.07643312101910828,0.10909090909090909,0.11627906976744186,0.5164835164835165,0.03669724770642202,,0.007900677200902935,0.10610079575596817,0.012531328320802004,0.00933852140077821,0.004347826086956522,0.012048192771084338,0.007371007371007371,0.010948905109489052,0.016,0.07377049180327869,0.06744868035190615,0.11307420494699646,0.0851063829787234,0.009523809523809525,0.2857142857142857,0.14175257731958762,0.5818181818181818,0.6530612244897959,0.46875,0.11082474226804123,0.37209302325581395,0.42105263157894735,0.4375,0.06451612903225806,0.5,,0.06315789473684211,0.6666666666666666,0.4997,0.49138709677419345,0.0325,0.0658682634730539,0.07606263982102908,0.2483221476510067,10.121019108280256,24.0,59.0,31.0,1.0,2.0,8.0,24.0,6.0,19.0,11.0,45.0,7.0,21.0,19.0,69.0,27.0,2.0,5.0,8.0,1.0,1.0,11.0,2.0,2.0,2.0,0.3333333333333333,0.2753623188405797,0.01694915254237288,0.15206185567010308,0.4067796610169492,0.41379310344827586,0.4166666666666667,0.38271604938271603,0.38271604938271603,1.0,0.06451612903225806,0.5,1.0,0.6129032258064516,0.3157894736842105,0.8333333333333334,0.25263157894736843,0.3333333333333333,0.47368421052631576,0.24444444444444444,0.008583690987124463,,,,,,,,True,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,19097.0,318,2.0,596,590,159,169.0,75.0,1186,6.0,12.0,33.0,14.0,39.0,90.0,658,39.0,33.0,12.0,20.0,29.0,10.0,67.0,38.0,59.0,75.0,34,159,0.9285714285714286,0.358974358974359,0.358974358974359,0.5,0.5232558139534884,0.4875,15.62043795620438,0.19387755102040816,0.1897810218978102,0.22972972972972974,0.075,0.4125,0.36363636363636365,0.36363636363636365,0.9166666666666666,0.7625,0.36363636363636365,0.5070075,25.158974358974362,0.26677852348993286,12.0,22.0,,3.0,3.0,5.0,1.0,1.0,19.0,41.0,10.0,,3.0,,3.0,6.0,12.0,4.0,28.0,26.0,12.0,,7.0,9.0,4.0,5.0,2.0,8.0,4.0,11.0,1.0,14.0,7.0,16.0,,7.0,6.0,1.0,12.0,4.0,9.0,9.0,,3.0,21.0,4.0,6.0,18.0,1.0,,4.0,18.0,1.0,2.0,1.0,14.0,2.0,5.0,3.0,1.0,1.0,,,1.0,1.0,,,1.0,28.0,5.0,1.0,0.6842105263157895,0.6842105263157895,0.4634146341463415,,0.5,0.15,0.631578947368421,0.15,0.6363636363636364,0.17073170731707318,0.22727272727272727,,0.5714285714285714,0.3888888888888889,0.045454545454545456,0.06432748538011696,0.1794871794871795,0.0392156862745098,0.054945054945054944,0.023255813953488372,,0.1282051282051282,0.05405405405405406,,0.1917808219178082,0.14285714285714285,0.14545454545454545,0.2608695652173913,,1.0,0.275,0.5454545454545454,0.7058823529411765,0.75,0.0125,1.0,1.0,,0.3,,,0.2631578947368421,0.6,0.5229357142857144,0.5007105263157895,0.060240963855421686,0.11363636363636363,0.03333333333333333,0.3111111111111111,9.980487804878047,6.0,18.0,2.0,,,,2.0,1.0,7.0,4.0,5.0,1.0,7.0,4.0,7.0,3.0,,,,,,,,,,0.14285714285714285,0.5714285714285714,0.1111111111111111,0.225,0.3333333333333333,0.375,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,0.7,0.14285714285714285,,0.10526315789473684,,0.2631578947368421,0.8,,1.0,,,,,,,True,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,66808.0,1113,226.0,2129,2116,713,575.0,238.0,4245,25.0,32.0,81.0,39.0,106.0,814.0,2165,66.0,79.0,32.0,118.0,181.0,55.0,425.0,137.0,202.0,235.0,57,713,0.5641025641025641,0.36792452830188677,0.375,0.5490367775831874,0.6002949852507374,0.18563922942206654,32.182952182952185,0.172544080604534,0.17485822306238186,0.22878228782287824,0.043782837127845885,0.14185639229422067,0.3950617283950617,0.3950617283950617,0.53125,0.5043782837127846,0.4050632911392405,0.47885837742504406,25.966981132075468,0.3348990136214185,133.0,182.0,14.0,22.0,51.0,70.0,42.0,107.0,255.0,465.0,187.0,21.0,44.0,13.0,70.0,103.0,173.0,105.0,344.0,146.0,364.0,20.0,16.0,63.0,43.0,20.0,20.0,43.0,6.0,27.0,,48.0,17.0,33.0,12.0,43.0,28.0,15.0,53.0,13.0,33.0,43.0,10.0,20.0,96.0,7.0,36.0,19.0,,3.0,6.0,173.0,4.0,2.0,1.0,248.0,32.0,112.0,27.0,22.0,18.0,1.0,3.0,22.0,13.0,2.0,,,344.0,9.0,26.0,0.28627450980392155,0.2979591836734694,0.5483870967741935,0.4772727272727273,0.5953757225433526,0.5181818181818182,0.5558139534883721,0.5555555555555556,0.6277372262773723,0.034408602150537634,0.038461538461538464,0.07476635514018691,0.5520833333333334,0.22666666666666666,,0.042789223454833596,0.18181818181818182,0.021897810218978103,0.036464088397790057,0.05555555555555555,0.04046242774566474,0.03597122302158273,0.022099447513812154,0.021505376344086023,0.1455223880597015,0.1411764705882353,0.18181818181818182,0.18181818181818182,0.048,0.5909090909090909,0.318739054290718,0.7307692307692307,0.76,0.39849624060150374,0.18739054290718038,0.3925233644859813,0.42424242424242425,0.09523809523809523,0.4,0.6363636363636364,0.21428571428571427,0.32558139534883723,0.7285714285714285,0.48412553191489355,0.47102867298578194,0.17204301075268819,0.20550458715596331,0.085995085995086,0.4226044226044226,9.943225806451613,80.0,176.0,7.0,1.0,3.0,3.0,10.0,4.0,8.0,8.0,32.0,5.0,11.0,11.0,42.0,51.0,2.0,,7.0,,5.0,2.0,,,,0.45454545454545453,0.2619047619047619,0.005681818181818182,0.30823117338003503,0.45454545454545453,0.45714285714285713,0.2,0.28,0.28,0.7142857142857143,0.05454545454545454,0.3333333333333333,,0.14545454545454545,0.5,0.75,0.046511627906976744,0.3,0.14883720930232558,0.25,,,4.0,,,,,,True,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,19092.0,318,58.0,601,597,241,222.0,65.0,1198,,,,,,84.0,586,,,,2.0,8.0,1.0,22.0,27.0,40.0,61.0,25,241,,,,0.44871794871794873,0.4883720930232558,,14.475627769571641,0.12735849056603774,0.12367491166077739,0.15789473684210525,,,,,,0.15384615384615385,,0.41829230769230774,,0.40099833610648916,8.0,12.0,3.0,4.0,2.0,4.0,10.0,20.0,35.0,78.0,14.0,4.0,7.0,3.0,11.0,8.0,26.0,6.0,22.0,46.0,24.0,,4.0,6.0,4.0,2.0,,1.0,7.0,14.0,,8.0,5.0,21.0,,6.0,3.0,3.0,6.0,,2.0,6.0,3.0,4.0,12.0,3.0,4.0,13.0,,3.0,2.0,20.0,3.0,1.0,2.0,17.0,1.0,7.0,2.0,2.0,2.0,,,2.0,1.0,1.0,,1.0,22.0,3.0,2.0,0.6571428571428571,0.6571428571428571,0.44871794871794873,0.5714285714285714,0.3076923076923077,0.5714285714285714,0.3076923076923077,0.6111111111111112,0.36666666666666664,0.05128205128205128,0.08333333333333333,0.05,0.5,0.18518518518518517,,0.07954545454545454,0.11267605633802817,0.07777777777777778,0.07894736842105263,0.07142857142857142,0.09615384615384616,0.07291666666666667,0.10144927536231885,,0.10256410256410256,0.1206896551724138,0.07272727272727272,0.25,,0.5,0.15384615384615385,0.6666666666666666,0.7272727272727273,0.625,0.2564102564102564,0.5,0.5263157894736842,0.2,0.5714285714285714,0.75,0.3333333333333333,0.15384615384615385,0.5,0.56034,0.4181615384615384,0.08333333333333333,0.08333333333333333,0.13095238095238096,0.2619047619047619,12.503846153846155,17.0,46.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.043478260869565216,0.5897435897435898,0.3695652173913043,0.38636363636363635,0.9411764705882353,,,,,,,,,,,,,,,,1.0,,,,,,True,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,61059.0,1018,203.0,1909,1910,401,342.0,208.0,3819,2.0,3.0,10.0,3.0,12.0,513.0,1934,6.0,10.0,3.0,25.0,42.0,11.0,101.0,127.0,184.0,239.0,68,401,0.6666666666666666,0.25,0.25,0.4920844327176781,0.5588235294117647,0.0316622691292876,23.80510440835267,0.17787114845938376,0.17083333333333334,0.21132075471698114,0.005277044854881266,0.026385224274406333,0.3,0.3,0.6666666666666666,0.2691292875989446,0.3,0.445363852242744,25.766666666666666,0.21005762179151388,65.0,90.0,19.0,24.0,11.0,20.0,41.0,98.0,182.0,367.0,140.0,26.0,44.0,20.0,75.0,27.0,61.0,22.0,82.0,208.0,156.0,22.0,19.0,17.0,12.0,5.0,2.0,12.0,22.0,30.0,3.0,37.0,20.0,55.0,8.0,18.0,12.0,6.0,29.0,5.0,13.0,26.0,3.0,16.0,55.0,5.0,7.0,34.0,,2.0,8.0,129.0,1.0,7.0,1.0,179.0,18.0,88.0,9.0,13.0,8.0,,5.0,13.0,8.0,2.0,,1.0,82.0,5.0,6.0,0.5714285714285714,0.6081871345029239,0.49591280653950953,0.5909090909090909,0.4426229508196721,0.6111111111111112,0.46153846153846156,0.6578947368421053,0.5256410256410257,0.051771117166212535,0.12222222222222222,0.05102040816326531,0.5272727272727272,0.30303030303030304,0.038461538461538464,0.05084745762711865,0.15040650406504066,0.1004566210045662,0.06427688504326329,0.07975460122699386,0.042682926829268296,0.03802281368821293,0.10071942446043165,0.1,0.125,0.19111111111111112,0.13157894736842105,0.21428571428571427,0.046242774566473986,0.6153846153846154,0.23746701846965698,0.7222222222222222,0.8227848101265823,0.47692307692307695,0.25857519788918204,0.41836734693877553,0.44086021505376344,0.2926829268292683,0.5333333333333333,0.7916666666666666,0.21052631578947367,0.3076923076923077,0.55,0.49002702702702705,0.44741692307692305,0.19777777777777777,0.20137299771167047,0.14619883040935672,0.15984405458089668,11.784196185286104,76.0,179.0,,,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,,1.0,6.0,,1.0,,1.0,,,1.0,0.5,0.01675977653631285,0.47229551451187335,0.4245810055865922,0.4318181818181818,0.8026315789473685,,,,,,,0.022222222222222223,1.0,,0.015384615384615385,,0.046153846153846156,0.6666666666666666,0.07692307692307693,,2.0,,,,,,True,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,61274.0,1021,226.0,1953,1942,458,391.0,207.0,3895,10.0,27.0,83.0,30.0,93.0,741.0,1976,18.0,83.0,27.0,79.0,115.0,43.0,266.0,83.0,134.0,177.0,77,458,0.2,0.3225806451612903,0.3225806451612903,0.5140712945590994,0.5735294117647058,0.17448405253283303,33.57531760435572,0.11608391608391608,0.13340227507755947,0.11923076923076924,0.01876172607879925,0.15572232645403378,0.3253012048192771,0.3253012048192771,0.14814814814814814,0.5478424015009381,0.3253012048192771,0.5006436911487759,25.082795698924734,0.2345110087045571,131.0,199.0,19.0,29.0,18.0,38.0,53.0,119.0,229.0,440.0,193.0,23.0,42.0,14.0,66.0,34.0,83.0,50.0,139.0,158.0,300.0,22.0,24.0,36.0,18.0,18.0,6.0,30.0,7.0,35.0,1.0,46.0,5.0,43.0,11.0,42.0,28.0,14.0,50.0,8.0,23.0,44.0,11.0,27.0,94.0,6.0,24.0,30.0,1.0,1.0,15.0,179.0,1.0,3.0,3.0,259.0,30.0,126.0,14.0,26.0,11.0,2.0,13.0,27.0,11.0,,,,139.0,11.0,9.0,0.34497816593886466,0.3623853211009174,0.5204545454545455,0.5476190476190477,0.40963855421686746,0.5306122448979592,0.42788461538461536,0.559322033898305,0.5305343511450382,0.05454545454545454,0.07035175879396985,0.06722689075630252,0.5319148936170213,0.07692307692307693,0.012195121951219513,0.059726962457337884,0.18253968253968253,0.03139013452914798,0.0519159456118665,0.09248554913294797,0.05454545454545454,0.04032258064516129,0.033112582781456956,0.027777777777777776,0.07327586206896551,0.15695067264573992,0.20207253886010362,0.11864406779661017,0.044897959183673466,0.4074074074074074,0.37335834896810505,0.6582914572864321,0.7081081081081081,0.40458015267175573,0.22326454033771106,0.44537815126050423,0.4774774774774775,0.2641509433962264,0.5918367346938775,0.6551724137931034,0.3157894736842105,0.36538461538461536,0.47368421052631576,0.5306805555555556,0.48767766990291267,0.20411392405063292,0.23507462686567165,0.08906882591093117,0.18758434547908232,8.178863636363637,45.0,122.0,3.0,1.0,1.0,2.0,4.0,1.0,6.0,5.0,17.0,2.0,7.0,7.0,21.0,72.0,,1.0,4.0,,5.0,,3.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.01639344262295082,0.22889305816135083,0.36885245901639346,0.375,0.26666666666666666,0.3,0.3,0.6666666666666666,0.02040816326530612,1.0,,0.12244897959183673,0.16666666666666666,1.0,0.038461538461538464,0.5,0.16346153846153846,0.29411764705882354,0.03125,,4.0,,,,,,True,,
2592,1610612748,James Jones,James Jones,2592,MIA,39327.0,655,109.0,1226,1219,343,312.0,127.0,2445,73.0,22.0,58.0,57.0,131.0,218.0,1235,168.0,58.0,22.0,13.0,19.0,5.0,44.0,49.0,66.0,80.0,62,343,0.9824561403508771,0.4351145038167939,0.4351145038167939,0.6161290322580645,0.6385542168674698,0.8451612903225807,12.691466083150983,0.109375,0.09752066115702479,0.1069182389937107,0.47096774193548385,0.3741935483870968,0.3793103448275862,0.3793103448275862,1.0,0.8451612903225807,0.3793103448275862,0.5461041935483874,24.29083969465648,0.2797716150081566,,,,,,,,1.0,10.0,24.0,27.0,2.0,4.0,,28.0,3.0,8.0,12.0,54.0,20.0,,,,6.0,3.0,3.0,2.0,6.0,5.0,7.0,2.0,10.0,7.0,14.0,1.0,15.0,10.0,5.0,4.0,1.0,3.0,4.0,,1.0,8.0,1.0,3.0,34.0,3.0,3.0,2.0,40.0,10.0,2.0,10.0,33.0,1.0,4.0,6.0,9.0,5.0,3.0,1.0,10.0,7.0,,,6.0,54.0,3.0,6.0,1.0,1.0,0.4166666666666667,0.5,0.375,0.6666666666666666,0.525,0.6666666666666666,0.5652173913043478,,,,0.5,0.15555555555555556,0.04081632653061224,0.020348837209302327,0.06369426751592357,0.025380710659898477,0.022181146025878003,0.02631578947368421,0.009433962264150943,0.024691358024691357,0.022388059701492536,0.031746031746031744,0.07142857142857142,0.1476510067114094,0.05172413793103448,0.0975609756097561,0.011363636363636364,0.7,,,,,0.0064516129032258064,,,,,,,,,0.5342687500000001,0.5161787500000001,0.0375,0.14814814814814814,0.12844036697247707,0.24770642201834864,19.55833333333333,10.0,23.0,35.0,4.0,6.0,11.0,22.0,4.0,11.0,1.0,10.0,8.0,17.0,12.0,32.0,3.0,,1.0,,,,8.0,2.0,1.0,,0.47058823529411764,0.375,,0.14838709677419354,0.43478260869565216,0.43478260869565216,1.0,0.4794520547945205,0.4794520547945205,0.9714285714285714,0.2857142857142857,0.6666666666666666,1.0,0.5238095238095238,0.36363636363636365,1.0,0.55,0.5,0.25,0.1,0.015037593984962405,,,1.0,,,,,True,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,3816.0,64,39.0,118,120,42,47.0,13.0,238,,,,,,15.0,95,,,,1.0,1.0,,2.0,14.0,26.0,33.0,11,42,,,,0.5,0.5,,13.533834586466165,0.32558139534883723,0.3333333333333333,0.2777777777777778,,,,,,0.8,,0.48473000000000005,,0.3559322033898305,5.0,8.0,2.0,3.0,2.0,3.0,,2.0,5.0,10.0,5.0,2.0,3.0,3.0,7.0,2.0,4.0,2.0,6.0,6.0,4.0,4.0,2.0,,,,1.0,,2.0,4.0,1.0,4.0,8.0,7.0,,2.0,,2.0,,,,3.0,,,3.0,,2.0,8.0,,,1.0,8.0,,3.0,,10.0,,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,6.0,,2.0,0.6,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5833333333333334,0.5,0.2,0.125,0.5,,0.7272727272727273,0.5,0.11764705882352941,0.36363636363636365,0.13333333333333333,0.12244897959183673,0.16666666666666666,0.1111111111111111,0.10526315789473684,0.08333333333333333,0.3333333333333333,0.15384615384615385,0.5833333333333334,0.4444444444444444,,,1.0,0.8,0.625,0.7142857142857143,0.6,0.2,,,,1.0,0.6666666666666666,,0.75,0.6666666666666666,0.56845,0.503625,0.23076923076923078,0.23076923076923078,0.4666666666666667,0.4,2.9199999999999995,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,
