EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,AtRimAssists,LongMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,BlockingFouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,BadPassOutOfBoundsTurnovers,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,ThreePtAssists,Arc3Assists,SelfOReb,Steals,BadPassSteals,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,AtRimPctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,Corner3Frequency,SecondChanceCorner3Frequency,RecoveredBlocks,BlocksRecoveredPct,AtRimPctAssisted,OffThreePtRebounds,DefThreePtRebounds,Charge Fouls Drawn,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,on,PenaltyFtPoints,HeaveAttempts,Corner3Assists,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,326.0,5.0,-5.0,12.0,11,1.0,2.0,23,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,8.0,15.0,2.0,2.0,4.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.71428571428571,1.0,0.6666666666666666,0.25,0.6666666666666666,0.2,1.0,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,0.4194,0.4342,0.461,0.5,0.25,8.75,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,889.0,15.0,-10.0,32.0,33,5.0,4.0,65,,,,,,,2.0,3.0,2.0,4.0,4.0,7.0,11.0,43.0,,,1.0,,,,,8.0,,4.0,4.0,1.0,8.0,,,,1.0,,1.0,,2.0,2.0,,,5.0,,,0.5714285714285714,,,0.4444444444444444,,,0.5,,,33.333333333333336,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,1.0,,0.4444444444444444,0.5,0.5,,,,,,0.2222222222222222,0.4205444444444444,,0.32715,0.0909090909090909,,13.985714285714284,0.15625,5.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,0.2222222222222222,0.5,0.1428571428571428,0.3333333333333333,0.5,1.0,1.0,0.2222222222222222,1.0,0.2,0.25,26.950000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,283.0,5.0,1.0,9.0,8,3.0,2.0,17,,,,,,,1.0,1.0,,,1.0,1.0,2.0,11.0,,,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,,,1.0,,,1.0,,,18.181818181818183,,0.5,,0.5,,,0.5,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.4794,,,,,4.7,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,1229.0,20.0,-17.0,43.0,42,13.0,7.0,85,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,4.0,2.0,58.0,,1.0,,1.0,3.0,2.0,,2.0,,1.0,2.0,,5.0,1.0,,1.0,1.0,1.0,2.0,,1.0,2.0,,2.0,13.0,,,0.25,,0.3333333333333333,0.2,,0.3333333333333333,0.1666666666666666,,0.3333333333333333,14.0,,0.1,0.0714285714285714,0.0666666666666666,0.0526315789473684,,,,0.2,,,0.4,0.5,0.5,,0.2,,,,0.5,,0.3333333333333333,,0.4,0.45191,0.514625,0.432,,1.0,9.325,0.3023255813953488,11.0,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,2.0,1.0,2.0,,,1.0,,0.2,,0.25,,,1.0,,,,0.1666666666666666,0.2,23.4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202341,1610612759,James Anderson,James Anderson,202341,SAS,823.0,14.0,-13.0,28.0,28,8.0,4.0,56,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,3.0,44.0,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,2.0,,,,,,,,,2.0,,2.0,8.0,,,1.0,,1.0,0.3333333333333333,,1.0,0.375,,1.0,12.5,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,0.6787666666666666,,0.9104,,0.6666666666666666,0.7,0.2857142857142857,8.0,1.0,,2.0,1.0,,,1.0,,,1.0,,,,,,1.0,,2.0,,,1.0,,0.6666666666666666,,,,,,,0.3333333333333333,,0.25,0.5,24.55,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,266.0,4.0,-14.0,10.0,9,7.0,3.0,19,,,,,,,,,,1.0,,1.0,,16.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,7.692307692307692,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.2615,,0.2615,,,20.4,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,990.0,16.0,-9.0,34.0,35,6.0,4.0,69,1.0,1.0,,,,,,,1.0,4.0,2.0,5.0,4.0,46.0,,,,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,2.0,,,2.0,2.0,,2.0,,,1.0,,2.0,6.0,1.0,1.0,0.4,,1.0,0.4,,1.0,0.4,,1.0,13.157894736842104,,0.2222222222222222,,0.1666666666666666,,,0.5,0.25,0.2,1.0,1.0,,,,,0.8,0.25,0.25,1.0,,,,,0.2,0.4269999999999999,,0.3878,,0.5,15.02,0.1764705882352941,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,578.0,10.0,,21.0,20,6.0,3.0,41,1.0,1.0,,,,,2.0,4.0,,,3.0,5.0,6.0,23.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,,,,,1.0,,,1.0,2.0,3.0,,1.0,2.0,,2.0,6.0,0.3333333333333333,1.0,0.6,1.0,0.5,0.6,1.0,0.5,0.6,1.0,0.5,25.0,,,0.2,0.1111111111111111,0.25,0.3333333333333333,,,0.2,1.0,1.0,0.8,0.5,0.6666666666666666,,,,,,,,,,0.2,0.45476,0.3823,0.32625,0.6666666666666666,0.3333333333333333,5.16,0.2857142857142857,7.0,,,,,,,,1.0,,,,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,0.2,0.25,,1.0,,,,0.2,0.2,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,583.0,10.0,-6.0,20.0,18,10.0,4.0,38,,,,,,,,,1.0,1.0,1.0,1.0,5.0,22.0,,,,,,,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,,10.0,1.0,1.0,1.0,,,0.8333333333333334,,,0.8333333333333334,,,12.5,,,0.1111111111111111,,0.0909090909090909,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.5187833333333334,,0.5799,,,15.9,0.5,7.0,2.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,0.6666666666666666,1.0,,,24.7,,,,,,,,,,,,,,,0.1666666666666666,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,17.0,,-4.0,1.0,2,1.0,,3,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
