EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Defensive 3 Seconds Violations,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,DefensiveGoaltends,on
101122,1610612754,Danny Granger,Danny Granger,101122,IND,165785.0,2763,-18,5461,5448,1441,1397,662,10909,187,317,31.0,52.0,41.0,77,63.0,191,128.0,345,21.0,42.0,2.0,4.0,6.0,11.0,136.0,365.0,15.0,39.0,31.0,110.0,378,853,157.0,407.0,395.0,1622,5811,45.0,108.0,17.0,43.0,44.0,185.0,91.0,223,37.0,121.0,128.0,421,274.0,482,411.0,60.0,40.0,365.0,136.0,96.0,6.0,151,52.0,203,35.0,17.0,88.0,16.0,47,458,12.0,71.0,4.0,66,236,36.0,338,87.0,425,9.0,89,53,36.0,100,14.0,54.0,106.0,15.0,46.0,2.0,29.0,206,7.0,44.0,86,6.0,213,20.0,11.0,18.0,327.0,11.0,11.0,5.0,14.0,466.0,25.0,3.0,21.0,174.0,14.0,43.0,62.0,38.0,6.0,18.0,62.0,34.0,1.0,410,1432,20.0,32.0,0.36243386243386244,0.38268156424581007,0.8726114649681529,0.3857493857493858,0.3953488372093023,0.30578512396694213,0.3857493857493858,0.44314185228604924,0.4166666666666667,0.4080717488789238,0.4869047619047619,0.46688741721854304,0.4258720930232558,0.5488721804511278,0.5290697674418605,0.5060679611650486,0.32301587301587303,0.014742014742014743,0.11254396248534584,0.14826498422712933,0.2198952879581152,0.020289855072463767,0.023809523809523808,0.0136986301369863,26.71474358974359,0.4854368932038835,0.2,0.027972027972027972,0.11585665193912617,0.037866666666666667,0.11418685121107267,0.017241379310344827,0.11548757170172085,0.032283158304161806,0.043478260869565216,0.035,0.03571428571428571,0.01773049645390071,0.015151515151515152,0.0732899022801303,0.10876623376623376,0.1536555142503098,0.1180722891566265,0.10429447852760736,0.014586709886547812,0.5483870967741935,0.2515873015873016,0.5899053627760252,0.6925925925925925,0.40106951871657753,0.15158730158730158,0.3298429319371728,0.4228187919463087,0.19047619047619047,0.27380952380952384,0.3710144927536232,0.378698224852071,0.390625,0.03333333333333333,0.5,0.5121951219512195,0.9047619047619048,0.2896825396825397,0.3726027397260274,0.37777777777777777,0.8676470588235294,0.3443708609271523,0.5961538461538461,0.12903225806451613,0.026490066225165563,0.5,0.5,0.2582781456953642,0.38461538461538464,0.8,0.2238372093023256,0.5324675324675324,0.03197674418604651,0.5454545454545454,0.31976744186046513,0.2818181818181818,0.5746031746031746,0.3726027397260274,0.5026663492063491,0.5044742537313434,0.48228982558139544,0.1323943661971831,0.17365269461077845,0.03349282296650718,0.11405672009864365,0.2595561035758323,9.899882766705748,25.340786240786244,0.26387108588170666,,,,,,,,,True
1899,1610612754,James Posey,James Posey,1899,IND,29009.0,483,9,946,930,356,383,110,1876,4,6,,1.0,1.0,2,2.0,5,,3,12.0,31.0,2.0,5.0,5.0,16.0,23.0,92.0,5.0,10.0,9.0,36.0,6,14,35.0,123.0,3.0,120,945,,2.0,7.0,15.0,,21.0,2.0,4,14.0,52.0,1.0,47,6.0,6,102.0,3.0,,91.0,23.0,,,11,10.0,21,8.0,2.0,7.0,,4,52,3.0,1.0,2.0,16,49,10.0,75,6.0,81,2.0,16,10,6.0,4,2.0,4.0,9.0,,,,3.0,13,,7.0,34,4.0,58,,1.0,4.0,20.0,7.0,1.0,3.0,,5.0,1.0,,,2.0,,1.0,3.0,1.0,,2.0,3.0,2.0,,47,356,9.0,1.0,0.5,0.5,0.9714285714285714,0.2845528455284553,0.4666666666666667,0.2692307692307692,0.28688524590163933,0.42857142857142855,,0.5,0.42700729927007297,0.6176470588235294,0.4107142857142857,0.4316546762589928,0.6176470588235294,0.41228070175438597,0.8978102189781022,,,,,,,,14.100185528756958,0.3076923076923077,0.2564102564102564,0.08,0.15605095541401273,0.003389830508474576,0.14953271028037382,0.015228426395939087,0.1543942992874109,0.008130081300813009,,0.0125,,0.0189873417721519,,0.16216216216216217,0.12380952380952381,0.17777777777777778,0.1125,0.25925925925925924,0.021505376344086023,0.6666666666666666,0.043795620437956206,0.6666666666666666,0.6666666666666666,0.5,0.0364963503649635,0.4,0.4,0.5,0.021897810218978103,,,,0.22627737226277372,0.3870967741935484,0.3870967741935484,1.0,0.6715328467153284,0.25,0.25,0.9565217391304348,0.058823529411764705,,,0.29411764705882354,0.4,1.0,0.5882352941176471,0.5,1.0,0.03571428571428571,0.5,0.2857142857142857,0.3125,0.6428571428571429,0.25,0.9416058394160584,0.25274725274725274,0.528222962962963,0.5314681818181818,0.5209166666666667,0.014492753623188406,0.13333333333333333,,0.175,0.39166666666666666,7.814285714285714,25.203252032520332,0.3763213530655391,1.0,3.0,,,,,,,True
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,32996.0,550,67,1047,1056,313,383,168,2103,35,72,17.0,41.0,12.0,23,6.0,9,6.0,16,,1.0,,1.0,,,,2.0,,,,2.0,47,97,,3.0,16.0,110,1088,21.0,47.0,,1.0,7.0,49.0,13.0,27,,2.0,5.0,31,48.0,46,,,42.0,2.0,,10.0,,20,12.0,32,11.0,1.0,9.0,2.0,9,76,19.0,75.0,3.0,22,85,18.0,125,97.0,222,3.0,15,8,7.0,10,2.0,7.0,9.0,2.0,3.0,,,19,7.0,3.0,43,3.0,77,1.0,9.0,2.0,42.0,9.0,7.0,6.0,,33.0,3.0,,,12.0,,6.0,21.0,11.0,,10.0,21.0,15.0,1.0,31,313,6.0,6.0,0.5106382978723404,0.9230769230769231,,,,,,0.4845360824742268,0.44680851063829785,0.48148148148148145,0.47,0.4375,0.4482758620689655,0.4782608695652174,0.4537037037037037,0.4305555555555556,0.03,,0.10309278350515463,0.1111111111111111,0.2222222222222222,,,,10.643367752184274,0.5263157894736842,0.45,0.11538461538461539,0.21518987341772153,0.1889168765743073,0.1732283464566929,0.11046511627906977,0.2049808429118774,0.16520210896309315,0.1746031746031746,0.22727272727272727,0.17391304347826086,0.10638297872340426,0.12903225806451613,0.25,0.23076923076923078,0.18012422360248448,0.21505376344086022,0.058823529411764705,0.07142857142857142,0.7142857142857143,0.72,0.4861111111111111,0.546875,0.5142857142857142,0.09,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.16,0.375,0.375,0.6666666666666666,0.01,,,,0.02,,,,0.8541666666666666,0.4146341463414634,,0.020833333333333332,,,,,,0.7931034482758621,0.5217391304347826,,,0.06896551724137931,,0.75,,0.5461909090909091,0.5690452380952381,0.5436607142857144,0.11009174311926606,0.11320754716981132,,0.44545454545454544,0.2818181818181818,4.7690721649484535,30.53333333333333,0.29894937917860553,,3.0,1.0,,,,,,True
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,61760.0,1029,-127,2019,2023,525,634,231,4042,37,64,11.0,15.0,7.0,8,10.0,21,26.0,59,20.0,47.0,,2.0,4.0,16.0,26.0,69.0,2.0,7.0,4.0,17.0,73,144,46.0,116.0,44.0,328,2249,13.0,18.0,2.0,9.0,6.0,38.0,12.0,21,8.0,33.0,17.0,65,72.0,74,132.0,6.0,10.0,68.0,26.0,13.0,1.0,23,9.0,32,4.0,5.0,10.0,6.0,7,73,5.0,14.0,,33,68,5.0,106,19.0,125,4.0,18,11,7.0,21,4.0,13.0,17.0,2.0,8.0,1.0,3.0,38,1.0,8.0,37,2.0,65,5.0,2.0,,37.0,,2.0,,2.0,52.0,2.0,,,23.0,,4.0,18.0,10.0,4.0,4.0,22.0,12.0,1.0,65,524,8.0,4.0,0.4931506849315068,0.5294117647058824,0.9565217391304348,0.39655172413793105,0.2222222222222222,0.24242424242424243,0.4,0.5069444444444444,0.7222222222222222,0.5714285714285714,0.5461538461538461,0.5925925925925926,0.4444444444444444,0.5754385964912281,0.6129032258064516,0.5078125,0.4461538461538462,0.008620689655172414,0.09027777777777778,0.15625,0.14285714285714285,,,0.014492753623188406,14.080209241499563,0.5526315789473685,0.0641025641025641,,0.09353507565337002,0.020289855072463767,0.15714285714285714,0.01824817518248175,0.10779082177161152,0.01970954356846473,0.01762114537444934,0.005128205128205128,0.033582089552238806,0.01809954751131222,0.018867924528301886,0.08016877637130802,0.08374384236453201,0.11149825783972125,0.125,0.2413793103448276,0.032,0.5454545454545454,0.24615384615384617,0.578125,0.6851851851851852,0.5675675675675675,0.08076923076923077,0.47619047619047616,0.5555555555555556,0.1,0.22692307692307692,0.4406779661016949,0.4406779661016949,0.5384615384615384,0.18076923076923077,0.425531914893617,0.425531914893617,1.0,0.2653846153846154,0.37681159420289856,0.38235294117647056,0.9230769230769231,0.5555555555555556,0.7333333333333333,0.36363636363636365,0.07407407407407407,,,0.25925925925925924,0.2857142857142857,1.0,0.14814814814814814,0.875,0.2962962962962963,0.25,0.3148148148148148,0.23529411764705882,0.6923076923076923,0.38235294117647056,0.5266442084942086,0.5699736842105263,0.5170814814814815,0.08185053380782918,0.1393939393939394,,0.11585365853658537,0.19817073170731708,9.97013888888889,25.029310344827586,0.2600297176820208,1.0,,,4.0,2.0,2.0,,,True
201954,1610612754,Darren Collison,Darren Collison,201954,IND,117834.0,1964,-33,3926,3900,1019,905,458,7826,135,216,6.0,13.0,40.0,61,60.0,158,92.0,222,9.0,22.0,1.0,3.0,2.0,5.0,23.0,77.0,2.0,7.0,5.0,26.0,287,596,32.0,99.0,162.0,832,4205,21.0,42.0,3.0,10.0,9.0,60.0,89.0,174,7.0,31.0,70.0,269,144.0,430,69.0,27.0,4.0,75.0,23.0,45.0,1.0,207,118.0,325,92.0,26.0,94.0,39.0,74,768,12.0,18.0,1.0,42,109,7.0,158,31.0,189,6.0,77,45,32.0,92,34.0,54.0,69.0,4.0,38.0,3.0,12.0,161,7.0,35.0,46,1.0,94,7.0,3.0,1.0,135.0,1.0,2.0,9.0,4.0,187.0,22.0,,33.0,67.0,,21.0,10.0,3.0,3.0,4.0,11.0,6.0,,268,1010,10.0,19.0,0.2508710801393728,0.25263157894736843,0.71875,0.32323232323232326,0.3,0.22580645161290322,0.32989690721649484,0.4815436241610738,0.5,0.5114942528735632,0.48201438848920863,0.49038461538461536,0.4853658536585366,0.5282522996057819,0.5181818181818182,0.5525210084033614,0.14244604316546763,0.010101010101010102,0.07550335570469799,0.1388888888888889,0.08227848101265822,0.009009009009009009,,0.012987012987012988,20.650224215246634,0.5714285714285714,0.05982905982905983,0.009523809523809525,0.07369844489519946,0.013148283418553688,0.1044776119402985,0.028639618138424822,0.08027644869750133,0.016778523489932886,0.014634146341463415,0.013157894736842105,0.011928429423459244,0.03216374269005848,0.012987012987012988,0.038135593220338986,0.052752293577981654,0.1190893169877408,0.1,0.11475409836065574,0.01875,0.5454545454545454,0.3107913669064748,0.625,0.7258064516129032,0.34074074074074073,0.2273381294964029,0.379746835443038,0.41379310344827586,0.2,0.3194244604316547,0.4144144144144144,0.41818181818181815,0.15217391304347827,0.031654676258992806,0.4090909090909091,0.4090909090909091,0.7777777777777778,0.11079136690647481,0.2987012987012987,0.3026315789473684,0.6956521739130435,0.25,0.46153846153846156,0.16666666666666666,0.057692307692307696,0.3333333333333333,,0.1346153846153846,0.2857142857142857,,0.2975609756097561,0.6557377049180327,0.024390243902439025,0.4,0.12682926829268293,0.19230769230769232,0.45323741007194246,0.30666666666666664,0.49690122655122665,0.5005957142857143,0.4748206896551723,0.09054054054054055,0.10452418096723869,,0.07211538461538461,0.3233173076923077,9.730369127516779,25.87575757575758,0.2595517065715741,2.0,,,1.0,1.0,,,,True
201985,1610612754,AJ Price,AJ Price,201985,IND,18261.0,304,26,583,591,176,165,75,1174,7,12,,,1.0,3,13.0,33,12.0,25,1.0,3.0,,,,,14.0,59.0,3.0,7.0,5.0,22.0,32,70,15.0,62.0,24.0,133,635,3.0,8.0,3.0,7.0,,15.0,7.0,18,5.0,22.0,7.0,36,8.0,56,33.0,12.0,4.0,55.0,14.0,6.0,,22,12.0,34,9.0,3.0,11.0,2.0,9,80,4.0,4.0,,5,11,,16,8.0,24,4.0,14,10,4.0,9,3.0,4.0,8.0,,5.0,2.0,2.0,17,,4.0,11,,21,,,1.0,32.0,,,2.0,2.0,38.0,4.0,,,17.0,,4.0,,,,,,,,36,176,2.0,4.0,0.125,0.13333333333333333,0.7333333333333333,0.24193548387096775,0.42857142857142855,0.22727272727272727,0.25862068965517243,0.45714285714285713,0.375,0.3888888888888889,0.4128787878787879,0.5,0.3625,0.4463087248322148,0.5,0.391304347826087,0.4696969696969697,,0.08571428571428572,0.16666666666666666,0.09090909090909091,0.04,,,24.483775811209437,0.5294117647058824,,,0.05263157894736842,0.0213903743315508,0.07936507936507936,0.0380952380952381,0.058823529411764705,0.0273972602739726,0.014925373134328358,0.0392156862745098,0.014492753623188406,0.04597701149425287,,0.05454545454545454,0.031746031746031744,0.06593406593406594,0.0784313725490196,0.08333333333333333,0.05405405405405406,,0.09090909090909091,0.5833333333333334,0.7,0.14285714285714285,0.25,0.3939393939393939,0.43333333333333335,0.07692307692307693,0.1893939393939394,0.48,0.5,0.16666666666666666,0.022727272727272728,0.3333333333333333,0.3333333333333333,1.0,0.44696969696969696,0.23728813559322035,0.23728813559322035,0.7142857142857143,,,,,,,0.4666666666666667,0.42857142857142855,0.6666666666666666,0.075,0.3333333333333333,,,0.55,0.22727272727272727,0.5606060606060606,0.2545454545454545,0.4890265625,0.4640350000000001,0.4788554054054053,0.11724137931034483,0.20481927710843373,,0.11278195488721804,0.2706766917293233,10.927142857142854,26.904838709677428,0.3018867924528302,4.0,,,,,,2.0,,True
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,29112.0,485,-21,936,935,246,326,128,1871,20,42,3.0,3.0,6.0,9,9.0,32,22.0,48,,6.0,,,,3.0,4.0,11.0,,,,2.0,51,122,4.0,17.0,24.0,138,959,5.0,8.0,,,1.0,11.0,9.0,25,,5.0,7.0,25,6.0,96,12.0,,,11.0,4.0,9.0,,47,37.0,84,23.0,14.0,31.0,5.0,11,205,4.0,8.0,,10,31,4.0,45,12.0,57,3.0,23,12,11.0,19,8.0,10.0,17.0,3.0,9.0,1.0,,36,2.0,10.0,19,1.0,46,3.0,3.0,,37.0,,,3.0,1.0,31.0,3.0,,,14.0,,3.0,6.0,2.0,,4.0,6.0,4.0,,25,246,5.0,3.0,0.058823529411764705,0.058823529411764705,1.0,0.23529411764705882,,,0.23529411764705882,0.4180327868852459,0.625,0.36,0.41007194244604317,0.625,0.3,0.45098039215686275,0.6111111111111112,0.35714285714285715,0.1223021582733813,,0.07377049180327869,0.14285714285714285,0.09375,,,,17.451523545706372,0.5277777777777778,0.1,,0.09198813056379822,0.025477707006369428,0.09615384615384616,0.023391812865497075,0.09297052154195011,0.024742268041237112,0.06451612903225806,0.010869565217391304,0.007751937984496124,0.022058823529411766,0.02857142857142857,0.1111111111111111,0.06140350877192982,0.1056338028169014,0.11842105263157894,0.03571428571428571,0.0410958904109589,0.6666666666666666,0.302158273381295,0.47619047619047616,0.5555555555555556,,0.2302158273381295,0.28125,0.3103448275862069,,0.34532374100719426,0.4583333333333333,0.4583333333333333,0.13636363636363635,0.04316546762589928,,,,0.07913669064748201,0.36363636363636365,0.36363636363636365,1.0,0.375,1.0,,,,,,,,0.3,0.6666666666666666,0.1,,0.06666666666666667,,0.4244604316546763,0.36363636363636365,0.46821942446043185,0.4933,0.4330416666666666,0.09333333333333334,0.10526315789473684,,0.07971014492753623,0.18115942028985507,9.700819672131148,25.07058823529412,0.26282051282051283,,,,,,,,,True
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,57809.0,963,-71,1899,1891,546,545,258,3790,71,124,27.0,51.0,22.0,37,31.0,81,72.0,164,,,,,,,,1.0,,,,,174,369,,1.0,108.0,456,2049,40.0,78.0,,,25.0,105.0,46.0,92,,,43.0,135,210.0,138,,,36.0,1.0,,25.0,,18,12.0,30,9.0,3.0,7.0,4.0,7,72,13.0,81.0,3.0,28,94,10.0,132,97.0,229,17.0,24,12,12.0,18,4.0,9.0,23.0,2.0,9.0,,8.0,41,3.0,8.0,47,10.0,104,4.0,11.0,4.0,130.0,6.0,16.0,6.0,,142.0,14.0,,,66.0,,12.0,6.0,2.0,,4.0,6.0,4.0,1.0,133,544,13.0,8.0,0.603448275862069,0.6730769230769231,,,,,,0.4715447154471545,0.5128205128205128,0.5,0.4702702702702703,0.5128205128205128,0.5,0.5253456221198156,0.5585106382978723,0.5869565217391305,0.002702702702702703,,0.06775067750677506,0.12096774193548387,0.12345679012345678,,,,21.473779385171788,0.43902439024390244,0.15384615384615385,0.047619047619047616,0.13925925925925925,0.10960757780784844,0.1414141414141414,0.06666666666666667,0.13974799541809851,0.1006423982869379,0.18840579710144928,0.09019607843137255,0.06859205776173286,0.07096774193548387,0.05,0.10952380952380952,0.14492753623188406,0.15891472868217055,0.17054263565891473,0.08695652173913043,0.10059171597633136,0.6666666666666666,0.33513513513513515,0.5725806451612904,0.6513761467889908,0.4507042253521127,0.21891891891891893,0.38271604938271603,0.43661971830985913,0.3548387096774194,0.44324324324324327,0.43902439024390244,0.43902439024390244,0.8611111111111112,,,,,0.002702702702702703,,,,0.6538461538461539,0.5294117647058824,0.07407407407407407,,,,,,,0.40217391304347827,0.5945945945945946,,,,,0.33783783783783783,,0.4784448648648649,0.5487597014925373,0.48556521739130437,0.15639810426540285,0.15676959619952494,,0.23026315789473684,0.29605263157894735,10.20921409214092,24.6,0.28751974723538704,,1.0,,,,,,,True
202331,1610612754,Paul George,Paul George,202331,IND,44378.0,740,-25,1474,1472,468,432,182,2946,45,69,5.0,11.0,10.0,14,6.0,17,18.0,42,11.0,30.0,1.0,3.0,3.0,8.0,10.0,48.0,,3.0,4.0,12.0,69,128,21.0,78.0,40.0,241,1599,8.0,17.0,1.0,6.0,,19.0,17.0,34,7.0,20.0,23.0,78,62.0,76,60.0,3.0,12.0,48.0,10.0,13.0,,32,10.0,42,8.0,2.0,19.0,2.0,11,94,7.0,13.0,,37,70,5.0,112,20.0,132,5.0,39,26,13.0,19,5.0,12.0,16.0,2.0,7.0,1.0,4.0,35,1.0,6.0,51,7.0,81,2.0,2.0,1.0,36.0,2.0,,3.0,2.0,53.0,2.0,,,19.0,1.0,7.0,13.0,7.0,4.0,2.0,13.0,8.0,,77,461,5.0,6.0,0.4492753623188406,0.49206349206349204,0.9523809523809523,0.2692307692307692,0.16666666666666666,0.35,0.2692307692307692,0.5390625,0.47058823529411764,0.5,0.4878640776699029,0.41304347826086957,0.5092592592592593,0.5216450216450217,0.3958333333333333,0.5735294117647058,0.3786407766990291,,0.1015625,0.14492753623188406,0.17647058823529413,,,,15.776986951364176,0.5428571428571428,0.10638297872340426,,0.1338432122370937,0.026156941649899398,0.22023809523809523,0.03977272727272727,0.1548480463096961,0.029717682020802376,0.034722222222222224,0.03571428571428571,0.010810810810810811,0.034482758620689655,0.06451612903225806,0.1390728476821192,0.08287292817679558,0.17801047120418848,0.2,0.2641509433962264,0.049019607843137254,0.6153846153846154,0.33495145631067963,0.6521739130434783,0.7627118644067796,0.4666666666666667,0.0825242718446602,0.35294117647058826,0.42857142857142855,,0.20388349514563106,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.14563106796116504,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.23300970873786409,0.20833333333333334,0.20833333333333334,1.0,0.4782608695652174,0.45454545454545453,,0.13043478260869565,0.3333333333333333,1.0,0.13043478260869565,,,0.25925925925925924,0.7142857142857143,0.14814814814814814,0.375,0.2222222222222222,0.3333333333333333,0.7135922330097088,0.20833333333333334,0.535859068627451,0.5184944444444444,0.509388679245283,0.08928571428571429,0.1310344827586207,0.012658227848101266,0.07883817427385892,0.3236514522821577,8.15,25.01794871794872,0.3175033921302578,,2.0,,,,,,1.0,True
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,68550.0,1142,119,2284,2278,533,455,279,4562,48,75,6.0,11.0,11.0,17,11.0,31,24.0,63,17.0,36.0,,2.0,3.0,8.0,50.0,122.0,4.0,11.0,8.0,18.0,83,169,67.0,158.0,53.0,420,2348,8.0,19.0,4.0,13.0,12.0,40.0,13.0,33,11.0,26.0,27.0,86,130.0,36,195.0,6.0,4.0,122.0,50.0,9.0,,45,17.0,62,12.0,5.0,29.0,12.0,4,141,2.0,16.0,1.0,34,130,11.0,175,19.0,194,2.0,27,19,8.0,29,6.0,23.0,20.0,3.0,6.0,6.0,,49,2.0,10.0,41,3.0,74,1.0,5.0,2.0,68.0,7.0,5.0,8.0,3.0,69.0,4.0,,2.0,26.0,1.0,8.0,17.0,7.0,4.0,6.0,17.0,7.0,1.0,86,527,3.0,8.0,0.7831325301204819,0.8024691358024691,0.9701492537313433,0.4240506329113924,0.3076923076923077,0.4230769230769231,0.4240506329113924,0.4911242603550296,0.42105263157894735,0.3939393939393939,0.5611620795107034,0.4375,0.5,0.5837988826815642,0.5263157894736842,0.5733333333333334,0.4831804281345566,,0.05325443786982249,0.04,0.1935483870967742,,,,15.558103975535168,0.5918367346938775,0.16666666666666666,0.018867924528301886,0.14705882352941177,0.020860495436766623,0.13545816733067728,0.006644518272425249,0.1444933920704846,0.016853932584269662,0.02145922746781116,0.015503875968992248,0.025362318840579712,0.00796812749003984,,0.12643678160919541,0.13026819923371646,0.17403314917127072,0.12087912087912088,0.17391304347826086,0.011976047904191617,0.4117647058823529,0.22935779816513763,0.64,0.6666666666666666,0.8541666666666666,0.09480122324159021,0.3548387096774194,0.44,0.45454545454545453,0.1926605504587156,0.38095238095238093,0.38095238095238093,0.7916666666666666,0.11009174311926606,0.4722222222222222,0.4722222222222222,1.0,0.3730886850152905,0.4098360655737705,0.4098360655737705,0.96,0.34375,0.5454545454545454,0.6666666666666666,0.0625,,,0.34375,0.36363636363636365,1.0,0.288135593220339,0.6470588235294118,0.13559322033898305,0.375,0.3050847457627119,0.4444444444444444,0.7125382262996942,0.4098360655737705,0.5358168195718656,0.5412136363636363,0.5172381355932204,0.07714285714285714,0.13612565445026178,0.006289308176100629,0.09523809523809523,0.20476190476190476,9.247928994082843,25.2126582278481,0.23336252189141857,,,,,,,,1.0,True
