EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,FTDefRebounds,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceFg2Pct,DefFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,FTOffRebounds,Offensive Fouls Drawn,3SecondViolations,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,Fg3aBlocked,BlockingFouls,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,BlockedArc3,on,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,24252.0,404,-37,782,777,232,256,79,1559,26.0,45.0,2.0,13.0,16.0,9.0,28.0,20.0,54.0,1.0,8.0,1.0,2.0,3.0,14.0,42.0,2.0,3.0,6.0,17.0,55.0,127.0,15.0,50.0,69.0,224.0,836,2.0,3.0,5.0,9.0,20.0,46.0,6.0,20.0,20.0,78.0,32.0,78.0,30.0,15.0,1.0,41.0,14.0,10.0,60.0,12.0,72.0,7.0,5.0,30.0,9.0,21.0,156.0,1.0,5.0,9.0,20.0,29.0,6.0,35,3.0,15.0,9.0,6.0,8.0,2.0,4.0,14.0,2.0,4.0,3.0,22.0,1.0,4.0,12.0,28.0,2.0,4.0,70.0,1.0,2.0,2.0,86.0,8.0,3.0,35.0,3.0,6.0,5.0,2.0,2.0,1.0,5.0,5.0,78.0,232,2.0,5.0,0.2909090909090909,0.2909090909090909,0.6666666666666666,0.3,0.6,0.3,0.30612244897959184,0.4330708661417323,0.43478260869565216,0.4378531073446328,0.6428571428571429,0.4393939393939394,0.5211267605633803,0.6428571428571429,0.4936708860759494,0.2824858757062147,0.07874015748031496,0.08888888888888889,0.10714285714285714,0.05555555555555555,27.167630057803468,0.36363636363636365,0.07407407407407407,0.018656716417910446,0.09574468085106383,0.011904761904761904,0.07967032967032966,0.017045454545454544,0.08333333333333333,0.014925373134328358,0.012048192771084338,0.13333333333333333,0.08035714285714286,0.10810810810810811,0.05,0.033707865168539325,1.0,0.2542372881355932,0.5777777777777777,0.6341463414634146,0.34615384615384615,0.15819209039548024,0.32142857142857145,0.36,0.1111111111111111,0.3050847457627119,0.37037037037037035,0.39215686274509803,0.3,0.04519774011299435,0.125,0.125,1.0,0.23728813559322035,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.5,1.0,0.42857142857142855,0.6666666666666666,1.0,0.24242424242424243,0.8125,0.045454545454545456,0.25757575757575757,0.35294117647058826,0.536723163841808,0.34146341463414637,0.4801303977272726,0.5420214285714285,0.45127230769230775,0.18357487922705315,0.22727272727272727,0.05660377358490566,0.04017857142857143,0.3482142857142857,10.07952755905512,25.816,0.2966751918158568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,6410.0,107,-36,204,205,67,75,18,409,5.0,5.0,2.0,1.0,1.0,4.0,7.0,4.0,14.0,,,,,,,,,,,,13.0,26.0,,,4.0,30.0,227,4.0,,,7.0,5.0,6.0,,,2.0,12.0,24.0,2.0,,,,,,,3.0,2.0,5.0,2.0,,3.0,,,12.0,1.0,3.0,8.0,14.0,27.0,4.0,31,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,11.0,14.0,,,4.0,,1.0,,6.0,,,2.0,,1.0,8.0,7.0,,1.0,8.0,1.0,12.0,67,1.0,1.0,0.9230769230769231,0.9230769230769231,,,,,,0.5,0.8333333333333334,0.5,0.5,0.8333333333333334,0.5172413793103449,0.5833333333333334,0.75,,,,,,13.452914798206278,1.0,0.208955223880597,0.03571428571428571,0.32,0.047619047619047616,0.2391304347826087,0.0380952380952381,0.09090909090909091,0.05555555555555555,0.13043478260869565,0.1875,0.2857142857142857,0.3684210526315789,0.16666666666666666,,0.125,0.19230769230769232,1.0,1.0,1.0,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.75,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,0.5,,,,,,,0.16666666666666666,1.0,,,,0.19230769230769232,,0.4623346153846154,0.507,0.4317499999999999,0.07142857142857142,0.07142857142857142,,0.23333333333333334,0.4,11.869230769230768,,0.3284313725490196,2.0,2.0,3.0,5.0,3.0,2.0,0.5,0.4166666666666667,0.07407407407407407,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,35587.0,593,-92,1134,1130,247,240,122,2264,24.0,41.0,16.0,2.0,3.0,54.0,107.0,24.0,50.0,,,,,,,,,,,,102.0,198.0,,,45.0,249.0,1271,34.0,,,40.0,17.0,35.0,,,16.0,50.0,116.0,88.0,,,,,,12.0,24.0,8.0,32.0,8.0,,13.0,6.0,5.0,72.0,10.0,35.0,18.0,51.0,77.0,46.0,123,4.0,18.0,12.0,6.0,12.0,3.0,3.0,11.0,,9.0,3.0,23.0,3.0,5.0,32.0,49.0,1.0,2.0,52.0,1.0,7.0,1.0,57.0,5.0,,26.0,,5.0,24.0,11.0,2.0,11.0,24.0,8.0,50.0,247,,5.0,0.5686274509803921,0.6105263157894737,,,,,,0.5151515151515151,0.4857142857142857,0.5151515151515151,0.5294117647058824,0.4857142857142857,0.5558035714285714,0.5555555555555556,0.5555555555555556,,0.06060606060606061,0.0975609756097561,0.07476635514018691,,19.402985074626866,0.5217391304347826,0.13010204081632654,0.08663366336633663,0.16216216216216217,0.07936507936507936,0.13717693836978131,0.08490566037735849,0.12,0.09473684210526316,0.16,0.14285714285714285,0.0945945945945946,0.14285714285714285,0.25,0.04878048780487805,0.3333333333333333,0.20707070707070707,0.5853658536585366,0.6486486486486487,0.5416666666666666,0.5404040404040404,0.5046728971962616,0.5454545454545454,0.4444444444444444,0.25252525252525254,0.48,0.48,0.875,,,,,,,,,0.47058823529411764,,,,,,,0.08571428571428572,0.6666666666666666,,,,0.20707070707070707,,0.4493287878787878,0.4906259259259259,0.4232828571428571,0.1187214611872146,0.1187214611872146,,0.1606425702811245,0.20080321285140562,9.386363636363637,,0.21781305114638447,9.0,18.0,4.0,8.0,4.0,2.0,0.5294117647058824,0.26666666666666666,0.12195121951219512,0.5625,0.3333333333333333,14.0,1.0,1.0,2.0,0.045454545454545456,0.02142857142857143,0.03225806451612903,,,,,,,,,,,,,True,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,33550.0,559,-81,1088,1090,278,259,108,2178,27.0,53.0,3.0,8.0,13.0,16.0,53.0,29.0,60.0,1.0,6.0,,,3.0,10.0,27.0,3.0,3.0,3.0,8.0,72.0,166.0,11.0,33.0,33.0,210.0,1199,7.0,3.0,3.0,15.0,22.0,40.0,4.0,11.0,13.0,69.0,40.0,104.0,21.0,12.0,2.0,25.0,10.0,14.0,99.0,21.0,120.0,12.0,9.0,48.0,15.0,36.0,261.0,2.0,13.0,10.0,39.0,51.0,16.0,67,6.0,27.0,19.0,8.0,39.0,8.0,27.0,16.0,1.0,12.0,3.0,55.0,4.0,11.0,21.0,50.0,,1.0,41.0,1.0,,1.0,43.0,5.0,2.0,18.0,,5.0,4.0,,3.0,1.0,7.0,2.0,69.0,278,8.0,5.0,0.2777777777777778,0.2857142857142857,0.6363636363636364,0.3333333333333333,1.0,0.36363636363636365,0.3548387096774194,0.43373493975903615,0.55,0.44472361809045224,0.75,0.5490196078431373,0.4792626728110599,0.75,0.5847457627118644,0.1658291457286432,0.08433734939759036,0.11320754716981132,0.1320754716981132,0.016666666666666666,22.479338842975206,0.7090909090909091,0.10569105691056911,0.034759358288770054,0.08849557522123894,0.017699115044247787,0.1016597510373444,0.030800821355236138,0.04395604395604396,,0.046296296296296294,0.11965811965811966,0.1388888888888889,0.06451612903225806,0.2,0.0625,0.2857142857142857,0.2663316582914573,0.5094339622641509,0.574468085106383,0.25925925925925924,0.2663316582914573,0.3018867924528302,0.34782608695652173,0.125,0.3015075376884422,0.48333333333333334,0.4915254237288136,0.3793103448275862,0.03015075376884422,0.16666666666666666,0.16666666666666666,1.0,0.135678391959799,0.37037037037037035,0.4,0.6,0.3,,,,0.3,1.0,0.6666666666666666,0.2549019607843137,0.6153846153846154,0.058823529411764705,0.1568627450980392,0.375,0.4321608040201005,0.4,0.4899850253807106,0.5126949999999999,0.48319387755102045,0.08490566037735849,0.1005586592178771,,0.07142857142857142,0.32857142857142857,9.606626506024098,27.106060606060606,0.2555147058823529,2.0,3.0,,2.0,,,0.42857142857142855,0.05714285714285714,0.033112582781456956,0.6666666666666666,,4.0,1.0,3.0,,0.034482758620689655,0.030303030303030304,0.0625,1.0,2.0,2.0,3.0,3.0,1.0,1.0,0.06060606060606061,0.07407407407407407,0.3333333333333333,,,True,,,
2804,1610612755,Andres Nocioni,Andres Nocioni,2804,PHI,55841.0,931,-139,1800,1806,448,466,186,3606,41.0,63.0,11.0,6.0,9.0,17.0,53.0,18.0,43.0,17.0,39.0,1.0,2.0,10.0,25.0,79.0,1.0,6.0,6.0,22.0,76.0,159.0,42.0,118.0,49.0,327.0,1972,17.0,2.0,8.0,31.0,15.0,34.0,10.0,32.0,28.0,88.0,98.0,54.0,126.0,,,79.0,25.0,15.0,38.0,7.0,45.0,5.0,2.0,10.0,12.0,16.0,97.0,3.0,14.0,32.0,99.0,150.0,19.0,169,,14.0,7.0,7.0,19.0,5.0,9.0,28.0,2.0,10.0,7.0,47.0,2.0,9.0,55.0,100.0,3.0,8.0,61.0,1.0,8.0,3.0,61.0,8.0,1.0,25.0,,9.0,14.0,11.0,,3.0,15.0,9.0,88.0,448,14.0,7.0,0.6447368421052632,0.7,1.0,0.3559322033898305,0.25,0.3125,0.3559322033898305,0.4779874213836478,0.4411764705882353,0.5018050541516246,0.52,0.45454545454545453,0.5396039603960396,0.5740740740740741,0.5432098765432098,0.4259927797833935,0.09433962264150944,0.031746031746031744,0.20754716981132076,0.046511627906976744,17.447657028913262,0.40425531914893614,0.16150081566068517,0.0219435736677116,0.16243654822335024,0.016216216216216217,0.1617283950617284,0.020656136087484813,0.026490066225165563,0.014184397163120567,0.08695652173913043,0.18994413407821228,0.196,0.18012422360248448,0.08333333333333333,,0.6,0.22743682310469315,0.6507936507936508,0.6721311475409836,0.6341463414634146,0.19133574007220217,0.32075471698113206,0.40476190476190477,0.5294117647058824,0.1552346570397112,0.4186046511627907,0.43902439024390244,0.7777777777777778,0.1407942238267148,0.4358974358974359,0.4358974358974359,1.0,0.2851985559566787,0.31645569620253167,0.32051282051282054,1.0,0.44,0.08,0.5,1.0,0.24,0.16666666666666666,1.0,0.13636363636363635,0.6666666666666666,0.15151515151515152,0.3333333333333333,0.2727272727272727,0.6534296028880866,0.31645569620253167,0.5181779783393502,0.528686956521739,0.4729651515151515,0.08503401360544217,0.14204545454545456,,0.09480122324159021,0.2691131498470948,8.553459119496853,24.881355932203395,0.24888888888888888,7.0,10.0,5.0,19.0,3.0,,0.5882352941176471,0.31666666666666665,0.01282051282051282,0.6363636363636364,0.14285714285714285,12.0,2.0,10.0,,0.047619047619047616,0.02766798418972332,0.022727272727272728,4.0,1.0,,1.0,,,1.0,0.00847457627118644,0.012658227848101266,0.4,1.0,1.0,True,,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,17984.0,300,-82,590,594,124,153,68,1184,9.0,14.0,1.0,1.0,2.0,3.0,5.0,6.0,11.0,5.0,10.0,1.0,1.0,3.0,11.0,31.0,3.0,4.0,3.0,4.0,18.0,30.0,16.0,41.0,22.0,106.0,685,3.0,4.0,5.0,18.0,2.0,4.0,5.0,7.0,6.0,25.0,28.0,8.0,45.0,3.0,,31.0,11.0,1.0,7.0,6.0,13.0,6.0,,2.0,2.0,3.0,32.0,,4.0,5.0,11.0,18.0,4.0,22,1.0,10.0,7.0,3.0,6.0,,3.0,1.0,,3.0,,7.0,,1.0,11.0,18.0,,,22.0,,1.0,,25.0,3.0,,11.0,,3.0,1.0,1.0,,,1.0,1.0,25.0,124,1.0,2.0,0.7777777777777778,0.8235294117647058,0.9375,0.3902439024390244,0.8,0.7142857142857143,0.3902439024390244,0.6,0.5,0.5915492957746479,1.125,0.8636363636363636,0.6463414634146342,1.125,0.8928571428571429,0.5774647887323944,0.03333333333333333,0.07142857142857142,,,13.233082706766917,0.8571428571428571,0.05913978494623656,0.0196078431372549,0.09090909090909091,,0.06639004149377593,0.014388489208633094,0.05,,0.05263157894736842,0.02040816326530612,0.0875,0.10638297872340426,,0.029411764705882353,1.0,0.19718309859154928,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.07042253521126761,0.6,0.6,1.0,0.15492957746478872,0.5454545454545454,0.5454545454545454,1.0,0.14084507042253522,0.5,0.5,0.8,0.43661971830985913,0.3548387096774194,0.36666666666666664,1.0,0.125,0.125,1.0,1.0,0.5,0.75,1.0,0.18181818181818182,0.5,0.2727272727272727,0.36363636363636365,0.75,0.7746478873239436,0.3548387096774194,0.5579814285714285,0.5725666666666667,0.5060636363636365,0.13924050632911392,0.2894736842105263,,0.16981132075471697,0.2358490566037736,8.889999999999999,25.204878048780486,0.21016949152542372,1.0,3.0,,2.0,1.0,,1.0,0.09090909090909091,,1.0,,2.0,,2.0,,,0.015873015873015872,,2.0,1.0,,,,,,0.024390243902439025,0.03225806451612903,0.6666666666666666,,,True,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,25374.0,423,-49,810,826,203,203,89,1636,17.0,26.0,4.0,4.0,7.0,15.0,31.0,21.0,58.0,1.0,3.0,,1.0,1.0,1.0,7.0,,,,2.0,53.0,115.0,2.0,10.0,30.0,142.0,875,18.0,,1.0,25.0,15.0,31.0,1.0,3.0,10.0,43.0,56.0,50.0,6.0,,1.0,6.0,1.0,10.0,32.0,7.0,39.0,4.0,3.0,16.0,4.0,12.0,85.0,1.0,11.0,14.0,45.0,60.0,12.0,72,2.0,14.0,5.0,9.0,17.0,1.0,9.0,5.0,2.0,8.0,,22.0,,4.0,23.0,35.0,1.0,,26.0,,1.0,1.0,33.0,3.0,2.0,12.0,,5.0,4.0,3.0,1.0,,4.0,1.0,43.0,203,5.0,3.0,0.5283018867924528,0.5833333333333334,1.0,0.2,,0.3333333333333333,0.2222222222222222,0.4608695652173913,0.4838709677419355,0.448,0.5263157894736842,0.4852941176470588,0.5035971223021583,0.5952380952380952,0.5384615384615384,0.08,0.08695652173913043,0.15384615384615385,0.0967741935483871,0.05172413793103448,17.621145374449338,0.7727272727272727,0.1618705035971223,0.03666666666666667,0.14583333333333334,0.014705882352941176,0.15775401069518716,0.03260869565217391,0.034482758620689655,0.020833333333333332,0.09302325581395349,0.19718309859154928,0.19008264462809918,0.14102564102564102,0.16666666666666666,0.03389830508474576,0.25,0.208,0.6538461538461539,0.7727272727272727,0.47058823529411764,0.248,0.4838709677419355,0.5357142857142857,0.3333333333333333,0.464,0.3620689655172414,0.38181818181818183,0.7142857142857143,0.024,0.3333333333333333,0.3333333333333333,1.0,0.056,0.14285714285714285,0.14285714285714285,1.0,0.21052631578947367,0.05263157894736842,,,,,,0.20588235294117646,0.5714285714285714,0.029411764705882353,0.058823529411764705,,0.288,0.16666666666666666,0.4676000000000001,0.4811916666666667,0.44901515151515153,0.08955223880597014,0.0967741935483871,,0.176056338028169,0.3028169014084507,11.757391304347824,29.03,0.2506172839506173,4.0,10.0,5.0,1.0,1.0,,0.5555555555555556,0.04,0.04065040650406504,1.0,,10.0,,2.0,,,0.03361344537815126,,1.0,,,,,,,,,1.0,,,True,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,14012.0,234,-73,458,456,139,145,34,914,19.0,24.0,2.0,7.0,8.0,1.0,7.0,5.0,24.0,2.0,3.0,,,3.0,2.0,16.0,,1.0,,7.0,25.0,55.0,4.0,19.0,22.0,84.0,510,2.0,,1.0,2.0,8.0,15.0,2.0,10.0,7.0,29.0,34.0,16.0,12.0,,2.0,14.0,2.0,5.0,29.0,4.0,33.0,3.0,1.0,11.0,6.0,12.0,70.0,2.0,3.0,11.0,15.0,28.0,5.0,33,,7.0,4.0,3.0,10.0,2.0,5.0,6.0,1.0,5.0,1.0,16.0,1.0,5.0,6.0,12.0,,2.0,25.0,,,1.0,31.0,3.0,,14.0,,3.0,4.0,1.0,,3.0,4.0,3.0,29.0,139,2.0,2.0,0.68,0.7083333333333334,1.0,0.21052631578947367,,0.2,0.23529411764705882,0.45454545454545453,0.5333333333333333,0.4189189189189189,0.3333333333333333,0.44,0.4772727272727273,0.3333333333333333,0.5,0.25675675675675674,0.09090909090909091,0.125,0.14285714285714285,0.041666666666666664,20.724346076458755,0.625,0.1,0.0189873417721519,0.20754716981132076,0.0425531914893617,0.12807881773399016,0.024390243902439025,0.02857142857142857,,0.022222222222222223,0.08333333333333333,0.17543859649122806,0.17777777777777778,0.375,,0.75,0.32432432432432434,0.7916666666666666,0.9047619047619048,0.7368421052631579,0.0945945945945946,0.14285714285714285,0.16666666666666666,,0.32432432432432434,0.20833333333333334,0.21739130434782608,0.6,0.04054054054054054,0.6666666666666666,0.6666666666666666,1.0,0.21621621621621623,0.125,0.125,1.0,0.6666666666666666,,,,0.3333333333333333,,,0.32,0.875,0.12,0.28,,0.581081081081081,0.14285714285714285,0.49638450704225356,0.555975,0.452895652173913,0.16470588235294117,0.21212121212121213,,0.023809523809523808,0.34523809523809523,9.92181818181818,30.384210526315787,0.3034934497816594,1.0,1.0,,2.0,1.0,,0.5,0.13333333333333333,0.022727272727272728,0.5,,2.0,,2.0,,,0.012658227848101266,0.16666666666666666,2.0,,,,,,,,,0.6666666666666666,,,True,,,
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,19241.0,321,-59,623,629,92,78,63,1252,25.0,42.0,14.0,3.0,6.0,12.0,30.0,11.0,22.0,,,,,,2.0,9.0,,,,1.0,48.0,94.0,2.0,9.0,11.0,113.0,668,15.0,,,14.0,5.0,11.0,,1.0,2.0,12.0,66.0,30.0,6.0,,,9.0,2.0,11.0,16.0,5.0,21.0,2.0,3.0,6.0,3.0,7.0,47.0,2.0,13.0,8.0,34.0,44.0,16.0,60,4.0,6.0,3.0,3.0,8.0,3.0,5.0,11.0,,3.0,4.0,19.0,2.0,2.0,19.0,32.0,,3.0,17.0,1.0,2.0,,23.0,1.0,,9.0,,3.0,13.0,10.0,,3.0,13.0,7.0,12.0,92,2.0,1.0,0.6875,0.7333333333333333,1.0,0.2222222222222222,,,0.2222222222222222,0.5106382978723404,0.45454545454545453,0.49514563106796117,0.4666666666666667,0.4166666666666667,0.4956140350877193,0.4666666666666667,0.4,0.08737864077669903,0.11702127659574468,0.16666666666666666,0.13333333333333333,,19.164265129682995,0.42105263157894735,0.14977973568281938,0.055793991416309016,0.12698412698412698,0.03333333333333333,0.14482758620689656,0.051194539249146756,0.0410958904109589,0.041666666666666664,0.1891891891891892,0.11940298507462686,0.13953488372093023,0.09803921568627451,0.25,0.0975609756097561,0.5384615384615384,0.4077669902912621,0.5952380952380952,0.7142857142857143,0.64,0.2912621359223301,0.4,0.46153846153846156,0.5,0.21359223300970873,0.5,0.5,1.0,,,,,0.08737864077669903,0.2222222222222222,0.25,1.0,0.9333333333333333,,,,,,,0.5,0.5,,0.08333333333333333,,0.49514563106796117,0.2222222222222222,0.49606553398058256,0.597323076923077,0.49254166666666666,0.08108108108108109,0.08823529411764706,,0.12389380530973451,0.10619469026548672,7.445744680851064,25.26666666666667,0.1476725521669342,7.0,7.0,,2.0,4.0,3.0,0.4666666666666667,0.11764705882352941,0.09722222222222222,0.5,0.42857142857142855,6.0,1.0,1.0,1.0,0.0625,0.03409090909090909,,,1.0,,,,,,0.1111111111111111,0.1111111111111111,,,,True,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,29458.0,491,-56,947,952,259,276,101,1899,63.0,90.0,19.0,5.0,11.0,18.0,53.0,21.0,56.0,1.0,2.0,,,1.0,1.0,6.0,,2.0,,2.0,102.0,199.0,2.0,8.0,17.0,227.0,1020,24.0,,2.0,33.0,10.0,30.0,,3.0,5.0,25.0,122.0,82.0,6.0,,,6.0,1.0,10.0,17.0,10.0,27.0,7.0,3.0,6.0,3.0,8.0,64.0,2.0,27.0,16.0,45.0,66.0,29.0,95,2.0,25.0,14.0,11.0,12.0,3.0,6.0,17.0,5.0,6.0,5.0,29.0,,5.0,14.0,31.0,3.0,1.0,35.0,3.0,3.0,1.0,24.0,6.0,,13.0,,2.0,1.0,,,1.0,1.0,,25.0,259,2.0,2.0,0.5980392156862745,0.6630434782608695,1.0,0.25,,,0.25,0.5125628140703518,0.3333333333333333,0.5072463768115942,0.6153846153846154,0.30303030303030304,0.5254629629629629,0.6111111111111112,0.3472222222222222,0.03864734299516908,0.05025125628140704,0.07777777777777778,0.05660377358490566,,23.222748815165875,0.41379310344827586,0.14150943396226415,0.08256880733944955,0.1391304347826087,0.019801980198019802,0.14087759815242495,0.06775700934579439,0.10526315789473684,0.02564102564102564,0.1935483870967742,0.09574468085106383,0.13740458015267176,0.15625,0.05263157894736842,0.02197802197802198,,0.43478260869565216,0.7,0.7590361445783133,0.6190476190476191,0.2560386473429952,0.33962264150943394,0.36,0.5,0.27053140096618356,0.375,0.375,0.6190476190476191,0.00966183574879227,0.5,0.5,1.0,0.028985507246376812,0.16666666666666666,0.16666666666666666,1.0,0.7307692307692307,,,,0.07692307692307693,,,0.3333333333333333,0.45454545454545453,0.030303030303030304,0.06060606060606061,,0.47342995169082125,0.16666666666666666,0.5026816425120773,0.5405760869565218,0.45708181818181826,0.06074766355140187,0.06310679611650485,,0.14537444933920704,0.11013215859030837,7.669346733668343,25.6375,0.2734952481520591,15.0,16.0,1.0,5.0,3.0,,0.6666666666666666,0.16666666666666666,0.10833333333333334,0.7894736842105263,0.2,20.0,,5.0,,,0.04580152671755725,,,,1.0,,,1.0,,,,,,,True,,,
