EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,SelfOReb,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls Drawn,BlockingFoulsDrawn,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,BlockedArc3
202087,1610612739,Alonzo Gee,Alonzo Gee,202087,CLE,21817.0,364,-58.0,704,698,192.0,134,109,1402,28.0,47,7.0,3.0,14.0,3.0,13.0,3.0,8.0,1.0,2.0,9.0,6.0,34.0,74,5.0,17.0,30.0,113.0,755,8.0,17.0,3.0,8.0,41.0,38.0,30.0,12.0,9.0,10.0,3.0,13.0,3.0,7.0,,3.0,29.0,11.0,29.0,3.0,43.0,61,14.0,8.0,6.0,9.0,,4.0,7.0,5.0,16,4.0,14.0,25.0,2.0,24.0,2.0,2.0,36.0,4.0,17.0,6.0,2.0,7.0,4.0,39.0,191.0,0.5588235294117647,0.6551724137931034,0.8,0.29411764705882354,0.375,0.29411764705882354,0.4594594594594595,0.47058823529411764,0.45604395604395603,0.5,0.5280373831775701,0.6029411764705882,0.18681318681318682,14.748201438848922,0.5625,0.15789473684210525,0.12393162393162394,0.13580246913580246,0.12698412698412698,0.10344827586206896,0.14666666666666667,0.1188118811881188,0.17857142857142858,0.5714285714285714,0.5164835164835165,0.5957446808510638,0.7,0.5357142857142857,0.15384615384615385,0.21428571428571427,0.2727272727272727,0.3333333333333333,0.14285714285714285,0.23076923076923078,0.23076923076923078,1.0,0.08791208791208792,0.375,0.42857142857142855,0.6666666666666666,0.0989010989010989,0.28,0.08,0.5,0.24,0.7032967032967034,0.5529741758241759,0.4856479999999999,0.16346153846153846,0.19540229885057472,0.36283185840707965,5.325675675675676,25.135294117647057,0.2727272727272727,7.0,11.0,5.0,8.0,14.0,25.0,10.0,10.0,17.0,18.0,0.5714285714285714,0.6333333333333333,0.6944444444444444,0.13513513513513514,0.21428571428571427,0.05501618122977346,0.049586776859504134,0.07692307692307693,0.7333333333333333,0.6363636363636364,0.7142857142857143,0.5860571428571427,0.22123893805309736,2.0,1.0,2.0,1.0,16.0,3.0,,2.0,,1.0,2.0,2.0,1.0,,3.0,3.0,2.0,0.14893617021276595,0.04950495049504951,0.038461538461538464,0.04,0.2222222222222222,0.25,1.0,0.06666666666666667,0.3333333333333333,0.2222222222222222,,6.0,1.0,,2.0,,,,,1.0,,,,1.0,,0.018518518518518517,0.02564102564102564,,0.05128205128205128,0.2857142857142857,,1.0,1.0,1.0,,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,0.11764705882352941,0.125,0.1111111111111111,True,,,,
200797,1610612739,Ryan Hollins,Ryan Hollins,200797,CLE,5814.0,97,13.0,185,185,45.0,46,12,370,6.0,12,3.0,,2.0,2.0,3.0,,,,,,,8.0,17,,,10.0,26.0,200,3.0,4.0,,,13.0,12.0,4.0,,,,1.0,1.0,,,,,3.0,3.0,8.0,,11.0,12,2.0,1.0,1.0,2.0,,1.0,3.0,1.0,5,1.0,10.0,24.0,1.0,15.0,2.0,2.0,16.0,,3.0,2.0,1.0,2.0,1.0,13.0,45.0,0.75,0.8571428571428571,,,,,0.47058823529411764,0.75,0.47058823529411764,0.75,0.52,0.65,,15.0,0.4,,0.14285714285714285,0.10714285714285714,0.13095238095238096,0.11764705882352941,0.2,0.10526315789473684,0.14285714285714285,0.5,0.7058823529411765,0.5,0.6666666666666666,0.6666666666666666,0.11764705882352941,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.75,,,,0.7058823529411765,0.5598235294117647,0.61025,0.15,0.15,0.5,4.9411764705882355,,0.24324324324324326,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.75,0.17647058823529413,,0.017241379310344827,0.013513513513513514,0.05,1.0,1.0,0.6666666666666666,0.6596,0.11538461538461539,,,,,7.0,,,,1.0,,,1.0,4.0,,5.0,1.0,4.0,0.25,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201581,1610612739,JJ Hickson,JJ Hickson,201581,CLE,21176.0,353,-69.0,679,680,183.0,137,104,1359,36.0,63,18.0,7.0,36.0,16.0,42.0,,,,,,,59.0,141,,,42.0,160.0,748,17.0,34.0,,,51.0,58.0,60.0,,,16.0,4.0,20.0,2.0,8.0,1.0,7.0,44.0,19.0,53.0,6.0,78.0,117,10.0,5.0,5.0,7.0,4.0,3.0,14.0,4.0,21,7.0,13.0,27.0,1.0,39.0,2.0,1.0,60.0,4.0,29.0,9.0,7.0,9.0,4.0,51.0,183.0,0.4915254237288136,0.6041666666666666,,,,,0.41843971631205673,0.5,0.41843971631205673,0.5,0.47337278106508873,0.5795454545454546,,23.661270236612705,0.3333333333333333,0.46153846153846156,0.22746781115879827,0.25675675675675674,0.23452768729641693,0.16129032258064516,0.2597402597402597,0.24468085106382978,0.24489795918367346,0.4444444444444444,0.44680851063829785,0.5714285714285714,0.75,0.4444444444444444,0.2553191489361702,0.19444444444444445,0.21875,0.5714285714285714,0.2978723404255319,0.38095238095238093,0.38095238095238093,0.5625,,,,,,0.5294117647058824,,,,0.44680851063829785,0.4974879432624113,0.5021882352941177,0.1746987951807229,0.1746987951807229,0.31875,8.039007092198581,,0.2695139911634757,15.0,27.0,12.0,17.0,38.0,42.0,22.0,19.0,32.0,39.0,0.4473684210526316,0.4473684210526316,0.4883720930232558,0.1347517730496454,0.1111111111111111,0.11267605633802817,0.10303030303030303,0.18867924528301888,0.7105263157894737,0.5555555555555556,0.6666666666666666,0.5508885714285714,0.2625,,,,,17.0,,,,2.0,1.0,,1.0,3.0,,3.0,2.0,3.0,0.23809523809523808,0.10227272727272728,0.03333333333333333,0.28,,,,,,,,8.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,,2.0,3.0,,2.0,0.16666666666666666,0.043478260869565216,0.02702702702702703,0.1111111111111111,0.047619047619047616,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,
200081,1610612739,Jamario Moon,Jamario Moon,200081,CLE,7190.0,120,18.0,237,233,58.0,58,33,470,5.0,6,,,1.0,3.0,10.0,5.0,9.0,,1.0,9.0,2.0,8.0,17,8.0,18.0,,40.0,240,,4.0,1.0,3.0,3.0,14.0,2.0,24.0,9.0,6.0,1.0,7.0,1.0,3.0,1.0,2.0,15.0,4.0,8.0,1.0,13.0,15,5.0,4.0,1.0,2.0,,,1.0,2.0,3,,1.0,2.0,,4.0,1.0,1.0,,,,10.0,2.0,10.0,8.0,3.0,58.0,0.875,1.0,1.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.47058823529411764,,0.5714285714285714,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.5142857142857142,13.91941391941392,0.6666666666666666,0.14285714285714285,0.11428571428571428,0.0975609756097561,0.10810810810810811,0.13043478260869565,0.07692307692307693,0.14285714285714285,0.10344827586206896,0.8,0.17142857142857143,0.8333333333333334,1.0,0.8,0.02857142857142857,,,,0.2857142857142857,0.3,0.3,1.0,0.2571428571428571,0.5555555555555556,0.5555555555555556,1.0,0.2571428571428571,,0.14285714285714285,,0.2857142857142857,0.6857142857142857,0.5078771428571429,0.43185714285714283,,,0.075,12.958823529411763,24.194444444444443,0.24472573839662448,2.0,2.0,,2.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,0.875,0.875,0.058823529411764705,,0.011627906976744186,0.01834862385321101,0.041666666666666664,0.5,1.0,,0.5199625,0.175,3.0,1.0,1.0,2.0,,,,3.0,,,,1.0,,,,8.0,,0.16666666666666666,,,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.3333333333333333,1.0,,1.0,,1.0,,,,,,,,,,,0.043478260869565216,0.058823529411764705,,0.05555555555555555,0.5,0.25,1.0,1.0,0.5,,1.0,1.0,,,,,,,,,,,,,,True,,,,
202376,1610612739,Luke Harangody,Luke Harangody,202376,CLE,3580.0,60,-13.0,116,118,24.0,15,17,234,5.0,6,,,2.0,3.0,6.0,,1.0,,,4.0,1.0,8.0,14,,5.0,5.0,21.0,123,1.0,1.0,,1.0,4.0,12.0,4.0,,4.0,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,10.0,1.0,13.0,18,1.0,1.0,,2.0,1.0,2.0,3.0,,5,1.0,3.0,3.0,,2.0,,,6.0,,2.0,3.0,1.0,3.0,1.0,2.0,24.0,0.75,1.0,,,,,0.5714285714285714,1.0,0.42105263157894735,0.5,0.4772727272727273,0.6666666666666666,0.2631578947368421,19.852941176470587,0.4,0.5,0.23809523809523808,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.2857142857142857,0.25,0.25,0.3333333333333333,0.3157894736842105,0.8333333333333334,0.8333333333333334,0.6,0.10526315789473684,,,,0.3157894736842105,0.5,0.6,1.0,0.05263157894736842,,,,0.21052631578947367,,,,0.5,0.5789473684210527,0.5369184210526315,0.502775,0.09523809523809523,0.125,0.19047619047619047,9.799999999999999,24.46,0.20689655172413793,2.0,2.0,,2.0,3.0,7.0,4.0,1.0,2.0,5.0,0.6666666666666666,0.6666666666666666,0.7,0.07142857142857142,,0.05128205128205128,0.08333333333333333,,0.6666666666666666,1.0,,0.6167,0.3333333333333333,,,,,2.0,,,,,1.0,,,,,1.0,2.0,,,,0.18181818181818182,,,,,,,,,3.0,3.0,,1.0,1.0,,,,,,,,,,0.14285714285714285,0.15384615384615385,0.125,0.1,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,2145.0,36,-30.0,69,69,26.0,19,11,138,,1,1.0,,1.0,,2.0,,,,,7.0,3.0,,4,1.0,7.0,,3.0,84,,3.0,,3.0,,,,3.0,7.0,5.0,,5.0,,1.0,2.0,2.0,10.0,,1.0,,1.0,1,2.0,2.0,,2.0,,2.0,,,2,1.0,1.0,2.0,,1.0,,,,,,,,,,,26.0,,,1.0,0.14285714285714285,,0.14285714285714285,,,0.13636363636363635,,0.13636363636363635,,0.6363636363636364,15.476190476190476,1.0,,0.047619047619047616,,0.02857142857142857,,0.125,,,,0.09090909090909091,,,,0.09090909090909091,,,,0.18181818181818182,,,,,,,,0.6363636363636364,0.16666666666666666,,,0.5,0.7272727272727273,0.46052272727272725,0.4283666666666666,,,,13.125,26.842857142857138,0.37681159420289856,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,0.14285714285714285,0.14285714285714285,1.0,,,0.14285714285714285,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201623,1610612739,Semih Erden,Semih Erden,201623,CLE,241.0,4,,8,7,,2,3,15,,1,,,,,,,,,,,,,1,,,,,8,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.181818181818183,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.7106,,,,,0.4,,,,1.0,,,1.0,,,,3.0,3.0,,,,,,0.5,0.5,,1.0,,,0.7106,,,,,,,,,,,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101121,1610612739,Joey Graham,Joey Graham,101121,CLE,29192.0,487,-74.0,930,919,303.0,270,102,1849,23.0,33,13.0,15.0,42.0,26.0,57.0,8.0,14.0,5.0,7.0,12.0,5.0,64.0,132,8.0,26.0,23.0,175.0,1004,17.0,33.0,5.0,12.0,60.0,76.0,52.0,24.0,10.0,7.0,5.0,12.0,3.0,4.0,,3.0,29.0,15.0,38.0,5.0,58.0,66,3.0,,3.0,8.0,2.0,5.0,13.0,3.0,21,8.0,36.0,64.0,5.0,31.0,1.0,4.0,30.0,3.0,13.0,6.0,4.0,6.0,3.0,60.0,301.0,0.59375,0.6129032258064516,1.0,0.3076923076923077,0.4166666666666667,0.3333333333333333,0.48484848484848486,0.5151515151515151,0.4810126582278481,0.5444444444444444,0.5116959064327485,0.5769230769230769,0.16455696202531644,18.514946962391516,0.38095238095238093,0.1282051282051282,0.11838006230529595,0.1282051282051282,0.12100456621004566,0.1111111111111111,0.10869565217391304,0.12949640287769784,0.12345679012345678,0.5,0.2088607594936709,0.696969696969697,0.7419354838709677,0.6521739130434783,0.26582278481012656,0.35714285714285715,0.39473684210526316,0.3333333333333333,0.36075949367088606,0.45614035087719296,0.4727272727272727,0.6923076923076923,0.08860759493670886,0.5714285714285714,0.5714285714285714,1.0,0.0759493670886076,0.28888888888888886,0.15555555555555556,0.7142857142857143,0.1111111111111111,0.37341772151898733,0.485063141025641,0.5269081395348836,0.07738095238095238,0.09154929577464789,0.34285714285714286,10.40378787878788,26.719230769230766,0.3258064516129032,4.0,6.0,9.0,7.0,11.0,19.0,4.0,8.0,7.0,8.0,0.6363636363636364,0.5833333333333334,0.6333333333333333,0.06060606060606061,0.09523809523809523,0.021538461538461538,0.01707317073170732,,0.5,0.6666666666666666,0.6923076923076923,0.5217272727272727,0.10857142857142857,,1.0,,1.0,11.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,0.06060606060606061,0.027522935779816515,0.028985507246376812,0.1388888888888889,,,,0.08333333333333333,,,,5.0,,1.0,,3.0,4.0,,2.0,,1.0,,,4.0,0.027777777777777776,,,,,0.25,,,,,0.03508771929824561,,,,,,,,,,,,,,,,False,,,,
101214,1610612739,Jawad Williams,Jawad Williams,101214,CLE,22833.0,381,-83.0,721,730,181.0,160,100,1451,7.0,12,5.0,12.0,29.0,8.0,37.0,2.0,12.0,,,33.0,9.0,27.0,78,13.0,45.0,9.0,102.0,826,9.0,21.0,4.0,9.0,35.0,26.0,28.0,33.0,33.0,17.0,5.0,22.0,4.0,8.0,4.0,5.0,49.0,7.0,24.0,8.0,39.0,45,8.0,3.0,5.0,9.0,1.0,6.0,6.0,3.0,15,2.0,24.0,33.0,2.0,16.0,1.0,3.0,12.0,2.0,5.0,3.0,1.0,3.0,2.0,34.0,180.0,0.48148148148148145,0.52,0.8461538461538461,0.28888888888888886,0.4444444444444444,0.28888888888888886,0.34615384615384615,0.42857142857142855,0.3780487804878049,0.5,0.3984375,0.5303030303030303,0.36585365853658536,17.2289156626506,0.6,0.38095238095238093,0.10909090909090909,0.08333333333333333,0.10197368421052631,0.14285714285714285,0.07575757575757576,0.11224489795918367,0.0625,0.6666666666666666,0.0975609756097561,0.5833333333333334,0.7,0.2857142857142857,0.23577235772357724,0.41379310344827586,0.4444444444444444,0.75,0.3008130081300813,0.21621621621621623,0.23529411764705882,0.25,0.0975609756097561,0.16666666666666666,0.16666666666666666,1.0,0.2682926829268293,0.16666666666666666,,,0.3,0.4634146341463415,0.4684345528455284,0.45960166666666663,0.03968253968253968,0.06172839506172839,0.3431372549019608,12.061538461538463,24.90666666666666,0.2510402219140083,3.0,3.0,4.0,4.0,6.0,12.0,4.0,7.0,4.0,6.0,0.6666666666666666,0.6111111111111112,0.6,0.08974358974358974,0.06896551724137931,0.014705882352941176,0.01643835616438356,0.02531645569620253,0.3333333333333333,1.0,0.8,0.52455,0.11764705882352941,11.0,2.0,4.0,3.0,5.0,6.0,,11.0,1.0,1.0,,1.0,2.0,,2.0,2.0,,0.16666666666666666,0.010752688172043012,0.01,0.15,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.0,1.0,2.0,,,,3.0,,,1.0,1.0,,,1.0,,0.021505376344086023,0.029850746268656716,,,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.08108108108108109,0.5,1.0,,,,,,,,,,,,,,False,1.0,,,
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,104929.0,1749,-244.0,3383,3374,933.0,910,390,6757,17.0,26,8.0,17.0,67.0,73.0,174.0,34.0,80.0,11.0,26.0,107.0,35.0,107.0,267,73.0,187.0,62.0,495.0,3700,23.0,64.0,21.0,61.0,135.0,128.0,86.0,195.0,107.0,148.0,34.0,182.0,26.0,80.0,25.0,43.0,398.0,36.0,111.0,7.0,154.0,184,58.0,34.0,24.0,50.0,6.0,34.0,18.0,16.0,68,14.0,41.0,90.0,3.0,88.0,5.0,16.0,79.0,4.0,30.0,9.0,8.0,9.0,3.0,135.0,925.0,0.5981308411214953,0.6095238095238096,0.8904109589041096,0.39037433155080214,0.3442622950819672,0.39037433155080214,0.40074906367041196,0.359375,0.47687224669603523,0.436,0.5020408163265306,0.4785714285714286,0.4118942731277533,14.569190600522195,0.7352941176470589,0.07216494845360824,0.09479077711357814,0.08759124087591241,0.09292035398230089,0.09742120343839542,0.10106382978723404,0.08744394618834081,0.08445945945945946,0.3333333333333333,0.05726872246696035,0.6538461538461539,0.7083333333333334,0.6470588235294118,0.14757709251101322,0.2537313432835821,0.27419354838709675,0.5294117647058824,0.3832599118942731,0.41954022988505746,0.4319526627218935,0.6027397260273972,0.1762114537444934,0.425,0.425,0.9411764705882353,0.2356828193832599,0.064,0.208,0.4230769230769231,0.28,0.46916299559471364,0.48376316371681444,0.47819320000000004,0.0625,0.10238907849829351,0.2727272727272727,14.371910112359549,24.642780748663107,0.2757907182973692,2.0,4.0,4.0,11.0,23.0,41.0,4.0,12.0,18.0,30.0,0.4782608695652174,0.45121951219512196,0.4659090909090909,0.0449438202247191,0.07462686567164178,0.014937759336099586,0.01650366748166259,0.01440922190201729,0.0975609756097561,0.5,0.5,0.49331666666666657,0.08282828282828283,39.0,11.0,10.0,18.0,26.0,24.0,,39.0,8.0,2.0,2.0,1.0,,3.0,10.0,1.0,10.0,0.07692307692307693,0.018276762402088774,0.01263157894736842,0.09565217391304348,0.3644859813084112,0.3644859813084112,0.8461538461538461,0.2682926829268293,0.2857142857142857,0.3644859813084112,7.0,4.0,9.0,3.0,3.0,4.0,2.0,2.0,,3.0,,,1.0,7.0,0.027777777777777776,0.02088167053364269,0.0243161094224924,0.00980392156862745,0.011811023622047244,,0.17073170731707318,2.0,5.0,0.2777777777777778,0.028735632183908046,0.18181818181818182,1.0,,,,3.0,0.42857142857142855,0.6666666666666666,,,,,,,,False,,1.0,,
201196,1610612739,Ramon Sessions,Ramon Sessions,201196,CLE,102496.0,1708,-313.0,3331,3341,930.0,916,386,6672,167.0,295,84.0,54.0,160.0,62.0,146.0,,1.0,,,11.0,4.0,283.0,601,2.0,12.0,296.0,868.0,3805,69.0,146.0,1.0,4.0,259.0,158.0,408.0,3.0,11.0,256.0,87.0,343.0,55.0,131.0,50.0,75.0,773.0,47.0,124.0,4.0,175.0,211,48.0,32.0,16.0,86.0,23.0,56.0,49.0,30.0,135,39.0,26.0,81.0,3.0,265.0,5.0,8.0,358.0,28.0,145.0,5.0,3.0,5.0,4.0,253.0,924.0,0.2791519434628975,0.2851985559566787,0.5,0.16666666666666666,0.25,0.16666666666666666,0.47088186356073214,0.4726027397260274,0.466557911908646,0.47,0.5568475452196382,0.5972222222222222,0.01957585644371941,24.201277955271564,0.6370370370370371,0.037037037037037035,0.10490693739424704,0.1309192200557103,0.11096690460739779,0.06515580736543909,0.059278350515463915,0.17687074829931973,0.14901960784313725,0.8,0.4812398042414356,0.5661016949152542,0.6423076923076924,0.2934131736526946,0.26101141924959215,0.3375,0.375,0.1111111111111111,0.23817292006525284,0.4246575342465753,0.42758620689655175,0.3870967741935484,0.0016313213703099511,,,,0.01794453507340946,0.56,,,0.02666666666666667,0.5008156606851549,0.5210265089722674,0.5305936666666667,0.19863013698630136,0.201949860724234,0.29838709677419356,7.378535773710485,25.59166666666667,0.27919543680576403,14.0,26.0,51.0,17.0,34.0,50.0,12.0,52.0,29.0,36.0,0.5,0.5,0.5813953488372093,0.08652246256239601,0.1,0.024451939291736932,0.023047375160051217,0.018421052631578946,0.7647058823529411,0.5384615384615384,0.6071428571428571,0.58443,0.0576036866359447,2.0,,1.0,,118.0,3.0,,2.0,32.0,8.0,1.0,8.0,1.0,8.0,44.0,2.0,37.0,0.11864406779661017,0.03553299492385787,0.019417475728155338,0.08653846153846154,0.18181818181818182,0.18181818181818182,0.5,,0.25,0.18181818181818182,,16.0,7.0,,7.0,4.0,4.0,,1.0,9.0,,1.0,2.0,8.0,,0.018617021276595744,0.010830324909747292,0.04040404040404041,0.025830258302583026,0.07142857142857142,,,,,0.00684931506849315,,,,,,,,,,,,,,,,False,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,59637.0,994,-171.0,1908,1909,473.0,404,211,3817,82.0,139,33.0,17.0,43.0,15.0,32.0,,1.0,,,1.0,1.0,114.0,214,,2.0,54.0,282.0,2095,23.0,42.0,,1.0,64.0,160.0,68.0,,,32.0,13.0,45.0,8.0,11.0,5.0,16.0,103.0,53.0,134.0,16.0,203.0,301,27.0,18.0,9.0,20.0,2.0,12.0,20.0,8.0,40,9.0,38.0,87.0,7.0,86.0,18.0,12.0,81.0,9.0,36.0,38.0,17.0,38.0,24.0,63.0,468.0,0.7017543859649122,0.8333333333333334,,,,,0.5327102803738317,0.5476190476190477,0.5277777777777778,0.5348837209302325,0.5595238095238095,0.5714285714285714,0.009259259259259259,13.613053613053614,0.5,0.3137254901960784,0.20489296636085627,0.2324561403508772,0.21201814058956917,0.21739130434782608,0.2182741116751269,0.18681318681318682,0.22941176470588234,0.631578947368421,0.6435185185185185,0.5899280575539568,0.6666666666666666,0.6951219512195121,0.19907407407407407,0.3953488372093023,0.4473684210526316,0.5882352941176471,0.14814814814814814,0.46875,0.46875,0.8666666666666667,0.004629629629629629,,,,0.004629629629629629,0.7674418604651163,,,0.023255813953488372,0.6527777777777778,0.5583932558139536,0.5808380952380952,0.14814814814814814,0.14937759336099585,0.22695035460992907,4.93785046728972,34.25,0.24790356394129978,22.0,46.0,20.0,23.0,50.0,56.0,36.0,21.0,75.0,98.0,0.46,0.46,0.4827586206896552,0.09813084112149532,0.11627906976744186,0.11127596439169139,0.09925293489861259,0.1564245810055866,0.92,0.4782608695652174,0.6060606060606061,0.6012295454545454,0.19858156028368795,,,,,18.0,,1.0,,5.0,1.0,,2.0,14.0,,9.0,20.0,8.0,0.11510791366906475,0.0958904109589041,0.09420289855072464,0.2413793103448276,,,,,,,,10.0,18.0,5.0,14.0,3.0,5.0,1.0,6.0,1.0,3.0,2.0,2.0,7.0,0.1,0.06844106463878327,0.07960199004975124,0.03225806451612903,0.17721518987341772,0.09090909090909091,,,,,,,,,,,,,,,,,1.0,,,,False,1.0,,,
