EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,Arc3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,BadPassTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,Corner3Assists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefAtRimReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,Technical Free Throw Trips,PenaltyArc3Accuracy,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,BlockingFouls,Charge Fouls Drawn,3SecondViolations,OffCorner3ReboundPct,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Clear Path Fouls,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,3pt And 1 Free Throw Trips
101249,1610612741,John Lucas III,John Lucas III,101249,CHI,595.0,10.0,-3.0,18,18.0,6,9.0,2.0,36,1.0,2.0,1.0,1.0,2.0,1.0,2.0,20.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4370666666666666,0.3178,19.05,25.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,1758.0,29.0,6.0,56,56.0,3,18.0,5.0,112,,1.0,1.0,2.0,4.0,1.0,7.0,50.0,,,1.0,6.0,7.0,3.0,15.0,3,0.5,0.7,0.7,0.2,10.9375,0.2,,,0.2,0.8,0.5672699999999999,,6.525,25.0,0.0535714285714285,2.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0555555555555555,0.125,0.3333333333333333,0.125,0.0833333333333333,0.3333333333333333,0.2,0.1428571428571428,0.6666666666666666,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,3633.0,61.0,19.0,122,123.0,49,57.0,17.0,245,1.0,4.0,1.0,10.0,16.0,1.0,26.0,118.0,6.0,14.0,1.0,4.0,4.0,2.0,8.0,49,0.625,0.5882352941176471,0.5909090909090909,0.0588235294117647,18.705035971223023,0.2352941176470588,0.25,0.25,0.0588235294117647,0.5294117647058824,0.45595625,0.45525,7.399999999999999,38.6,0.4016393442622951,6.0,8.0,,,6.0,,,,,1.0,1.0,6.0,4.0,5.0,12.0,7.0,19.0,2.0,1.0,1.0,1.0,3.0,,,4.0,7.0,,,,2.0,2.0,0.3,0.375,,,,0.25,0.1612903225806451,0.2142857142857142,0.2666666666666666,0.1956521739130435,0.1842105263157894,0.1428571428571428,0.1428571428571428,0.125,0.5,1.0,0.4705882352941176,0.75,0.8571428571428571,0.3333333333333333,,,,,3.0,3.0,2.0,3.0,3.0,4.0,1.0,6.0,3.0,4.0,2.0,8.0,4.0,1.0,2.0,10.0,4.0,2.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,0.75,0.6666666666666666,0.75,0.5714285714285714,0.8,0.5555555555555556,0.125,0.125,0.25,0.375,0.1,0.2857142857142857,0.1428571428571428,0.25,0.1818181818181818,0.2352941176470588,0.75,1.0,0.3333333333333333,0.75,1.0,0.3333333333333333,0.4285714285714285,0.6666666666666666,0.1428571428571428,0.41705,0.1904761904761904,0.2,0.3076923076923077,0.3846153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201949,1610612741,James Johnson,James Johnson,201949,CHI,7360.0,123.0,18.0,245,244.0,96,99.0,28.0,489,4.0,12.0,6.0,15.0,32.0,9.0,42.0,237.0,13.0,18.0,6.0,11.0,14.0,7.0,31.0,96,0.46875,0.4390243902439024,0.4468085106382978,0.2195121951219512,23.272727272727277,0.2926829268292683,0.3333333333333333,0.3333333333333333,0.1463414634146341,0.5853658536585366,0.4893768292682925,0.5070882352941177,8.865624999999998,24.75555555555556,0.3918367346938775,10.0,15.0,,2.0,12.0,6.0,,3.0,2.0,,4.0,4.0,6.0,9.0,18.0,6.0,24.0,8.0,6.0,2.0,10.0,8.0,3.0,,18.0,13.0,3.0,3.0,1.0,9.0,5.0,0.4,0.5,1.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.12,0.0588235294117647,0.1714285714285714,0.1363636363636363,0.0561797752808988,0.1578947368421052,,0.0909090909090909,0.2857142857142857,0.5555555555555556,0.3658536585365853,0.6666666666666666,0.8333333333333334,0.4,,,,,3.0,3.0,5.0,7.0,1.0,5.0,2.0,6.0,4.0,6.0,,8.0,6.0,4.0,1.0,19.0,6.0,5.0,1.0,3.0,7.0,16.0,25.0,,1.0,1.0,13.0,4.0,3.0,6.0,2.0,3.0,1.0,,19.0,2.0,2.0,0.6666666666666666,0.4615384615384615,0.5714285714285714,0.5294117647058824,0.5,0.475,0.15625,0.2,0.4,0.25,0.0476190476190476,0.0294117647058823,0.0769230769230769,0.1515151515151515,0.1428571428571428,0.1219512195121951,0.2,0.3333333333333333,1.0,0.4285714285714285,1.0,,0.4117647058823529,0.7142857142857143,0.1176470588235294,0.5064357142857143,0.0909090909090909,0.1142857142857142,0.1904761904761904,0.4523809523809524,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.1111111111111111,0.1666666666666666,0.0714285714285714,0.1,0.0588235294117647,0.25,0.073170731707317,0.6666666666666666,0.6666666666666666,1.0,0.1428571428571428,0.1176470588235294,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,5413.0,90.0,24.0,179,175.0,55,64.0,21.0,354,7.0,15.0,8.0,8.0,18.0,10.0,36.0,164.0,3.0,4.0,8.0,3.0,3.0,3.0,6.0,55,0.4444444444444444,0.6071428571428571,0.6,0.3571428571428571,16.336633663366335,0.5357142857142857,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.4285714285714285,0.4587517857142856,0.4743624999999999,15.483333333333333,25.19,0.3072625698324022,1.0,2.0,5.0,6.0,12.0,18.0,5.0,,,,,1.0,2.0,4.0,6.0,1.0,7.0,2.0,,2.0,1.0,2.0,,,3.0,3.0,,,,1.0,,0.75,0.75,1.0,0.6,0.6,0.3333333333333333,0.0677966101694915,0.0196078431372549,0.0769230769230769,0.0705882352941176,0.015625,,0.0833333333333333,,,,0.0714285714285714,0.5,1.0,,0.625,0.625,1.0,0.625,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,2.0,9.0,,2.0,,,1.0,4.0,5.0,,,,5.0,,2.0,1.0,,1.0,,,9.0,,2.0,0.5,0.6666666666666666,0.3333333333333333,0.875,0.3333333333333333,0.75,0.1111111111111111,0.5,1.0,,,,,0.074074074074074,0.0952380952380952,0.0357142857142857,,,,,,,0.25,1.0,0.25,0.4292166666666666,,,0.0555555555555555,0.25,1.0,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,0.1333333333333333,,0.8571428571428571,0.0714285714285714,0.5,0.5,1.0,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,4316.0,72.0,12.0,147,145.0,59,56.0,13.0,292,4.0,9.0,3.0,9.0,18.0,6.0,34.0,127.0,6.0,12.0,2.0,2.0,3.0,1.0,7.0,59,0.5,0.5,0.5862068965517241,0.25,20.37037037037037,0.375,0.4444444444444444,0.4444444444444444,0.125,0.5,0.4829804347826087,0.4860888888888888,11.816666666666666,27.33333333333333,0.4013605442176871,4.0,6.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,,1.0,,1.0,3.0,4.0,,4.0,5.0,5.0,,3.0,1.0,2.0,,4.0,9.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.4,0.75,0.073170731707317,,0.04,0.0606060606060606,,,,,,,0.25,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,,0.5,,,2.0,3.0,1.0,3.0,2.0,10.0,,1.0,,,4.0,3.0,6.0,20.0,,,,,1.0,2.0,6.0,,,,11.0,3.0,1.0,,,,,,20.0,,1.0,,0.6666666666666666,,0.7777777777777778,,0.8333333333333334,,,,,,,,0.1333333333333333,0.0526315789473684,0.125,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.4667,0.1428571428571428,0.1428571428571428,,0.5882352941176471,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,2.0,,1.0,,,,,0.6666666666666666,,,,0.0666666666666666,,0.5,0.125,0.3333333333333333,0.3333333333333333,1.0,0.5,0.1111111111111111,1.0,1.0,,0.5,3.0,1.0,1.0,1.0,0.1428571428571428,,,,,,True,,,,,,,,,,,,,,,
201600,1610612741,Omer Asik,Omer Asik,201600,CHI,3924.0,65.0,4.0,133,135.0,64,46.0,14.0,268,,,,8.0,11.0,,23.0,140.0,4.0,,,3.0,3.0,1.0,6.0,64,0.7272727272727273,0.7272727272727273,0.6764705882352942,,17.006802721088437,,,,,1.0,0.6034727272727273,0.5376,1.718181818181818,,0.4812030075187969,8.0,11.0,,,16.0,,,,,,2.0,1.0,2.0,8.0,14.0,2.0,16.0,1.0,1.0,,2.0,6.0,,,8.0,13.0,3.0,,,4.0,2.0,1.0,1.0,,,,0.25,0.2,0.0277777777777777,0.0952380952380952,0.1639344262295081,0.0217391304347826,0.0769230769230769,,0.2727272727272727,,0.5,1.0,0.7272727272727273,0.8,1.0,,,,,,1.0,3.0,4.0,,,,7.0,,1.0,2.0,2.0,3.0,,7.0,13.0,,1.0,,4.0,2.0,8.0,11.0,,1.0,,14.0,6.0,2.0,4.0,3.0,1.0,,,13.0,1.0,2.0,,0.75,,0.75,0.5,0.8125,0.0909090909090909,0.0909090909090909,,0.5714285714285714,,,,0.1875,0.1111111111111111,,,,,1.0,,,1.0,0.75,,0.6107,0.4,0.4,0.0869565217391304,0.5652173913043478,,,,,,,,,,1.0,,,2.0,5.0,,,2.0,,,,,,,0.1111111111111111,0.1538461538461538,,,,,,,,,,,,,,,1.0,,,3.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,
2243,1610612741,Brian Scalabrine,Brian Scalabrine,2243,CHI,1748.0,29.0,-6.0,59,61.0,26,33.0,8.0,120,2.0,4.0,,3.0,5.0,1.0,6.0,60.0,1.0,4.0,,2.0,4.0,1.0,10.0,26,0.6,0.5,0.5,0.1666666666666666,12.12121212121212,0.6666666666666666,0.5,0.5,,0.1666666666666666,0.3999249999999999,0.424125,16.560000000000002,23.1,0.4406779661016949,,,,,2.0,,,2.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,,,,2.0,1.0,,,,3.0,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,0.0526315789473684,,0.1,0.0689655172413793,,,,0.1428571428571428,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,2.0,7.0,8.0,,,,,,,3.0,1.0,2.0,,,2.0,,,,1.0,,0.5,,0.5,,,,,,,,,0.1,0.1666666666666666,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.5,0.1666666666666666,,,,,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,2832.0,47.0,-7.0,92,91.0,38,32.0,11.0,183,,3.0,,6.0,10.0,2.0,21.0,97.0,2.0,10.0,,1.0,1.0,1.0,2.0,38,0.6,0.5,0.6176470588235294,0.1666666666666666,17.307692307692307,0.25,,,,0.5833333333333334,0.5022583333333333,0.4478833333333333,8.570000000000002,24.15,0.4130434782608695,5.0,5.0,,,2.0,,,,,,,,2.0,3.0,5.0,1.0,6.0,,,,,1.0,,,1.0,6.0,,,,1.0,,0.1666666666666666,0.2,,,,,0.1071428571428571,,0.1428571428571428,0.119047619047619,0.027027027027027,,,,,,0.4166666666666667,1.0,1.0,0.2,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,9.0,1.0,3.0,,2.0,1.0,1.0,6.0,8.0,2.0,,1.0,,,5.0,5.0,,,,10.0,3.0,2.0,1.0,,1.0,,,8.0,,2.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,0.1111111111111111,,,0.0769230769230769,0.2,0.1666666666666666,0.5,0.5,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3933999999999999,0.2,0.2307692307692307,0.0952380952380952,0.3809523809523809,,2.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,0.2,,,0.1666666666666666,,,,,0.3333333333333333,,,,,,,,,,,,,,0.25,True,,,,,,,,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,1663.0,28.0,9.0,56,54.0,25,27.0,5.0,110,2.0,3.0,,7.0,9.0,,15.0,41.0,4.0,2.0,,,,,,25,0.7777777777777778,0.7777777777777778,0.75,,17.741935483870968,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.5555555555555556,0.4390444444444444,0.469275,8.0,,0.4464285714285714,5.0,5.0,,,12.0,,,,,,,,1.0,2.0,3.0,,3.0,,,,,1.0,,,1.0,1.0,,,,1.0,,0.8571428571428571,0.8571428571428571,,,,,0.0952380952380952,,0.1111111111111111,0.1,,,,0.1428571428571428,0.5,,0.5555555555555556,1.0,1.0,0.8,,,,,,,2.0,2.0,,1.0,,1.0,,,,,3.0,,,6.0,,,,,,2.0,5.0,1.0,,,2.0,1.0,,1.0,,1.0,,,6.0,1.0,,,0.75,,0.75,,0.75,,,,,,,,0.1,,0.1111111111111111,,,,,,,0.5,1.0,,,0.1,0.1,,0.4,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
