EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,on,HeaveMakes
101127,1610612761,Jarrett Jack,Jarrett Jack,101127,TOR,650.0,11,-4,29,27,18,21,6.0,56,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,6.0,31.0,1.0,1.0,2.0,1.0,3.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,18,0.5,0.3333333333333333,0.5,0.375,0.3,0.375,0.3,0.5,22.22222222222222,0.2,0.125,0.25,0.3333333333333333,0.375,0.125,0.125,0.375,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4,0.2,0.4,0.5,0.875,0.6666666666666666,0.41145,0.3239,0.36143000000000003,0.5,6.75,25.2,0.6206896551724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,29279.0,488,-32,953,941,197,229,112.0,1894,47.0,12.0,8.0,42.0,22.0,4.0,12.0,43.0,8.0,,9.0,133.0,21.0,65.0,223.0,1060.0,18.0,12.0,23.0,2.0,13.0,33.0,,43.0,12.0,7.0,21.0,7.0,49.0,15.0,18.0,89.0,8.0,6.0,2.0,33.0,196,0.3230769230769231,0.15384615384615385,0.3230769230769231,0.5227272727272727,0.4166666666666667,0.5284360189573459,0.4230769230769231,0.3282828282828283,21.606648199445985,0.04451038575667656,0.04225352112676056,0.07894736842105263,0.03125,0.23737373737373738,0.21212121212121213,0.1111111111111111,0.21717171717171718,0.27906976744186046,0.27906976744186046,0.4,0.26666666666666666,0.2222222222222222,0.1111111111111111,0.25,,0.5656565656565656,0.27906976744186046,0.5157989847715736,0.5521666666666667,0.5078285714285714,0.14798206278026907,9.015037593984959,24.635384615384623,0.20671563483735572,32.0,8.0,5.0,21.0,44.0,19.0,9.0,1.0,4.0,2.0,3.0,72.0,16.0,11.0,4.0,34.0,12.0,3.0,86.0,58.0,63.0,12.0,3.0,14.0,5.0,1.0,8.0,3.0,15.0,47.0,9.0,71.0,4.0,10.0,6.0,13.0,4.0,4.0,6.0,23.0,1.0,8.0,23.0,1.0,55.0,1.0,3.0,2.0,23.0,4.0,2.0,30.0,4.0,16.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,10.0,1.0,0.5972222222222222,0.6515151515151515,1.0,0.3333333333333333,0.5413533834586466,0.6111111111111112,0.5217391304347826,0.5666666666666667,0.5483870967741935,0.022556390977443608,0.06382978723404255,0.43478260869565216,0.2727272727272727,0.14733542319749215,0.15625,0.033707865168539325,0.1493975903614458,0.021052631578947368,0.03278688524590164,0.03571428571428571,0.12962962962962962,0.16666666666666666,0.1487603305785124,0.20689655172413793,0.07894736842105263,0.04081632653061224,0.5,0.6808510638297872,0.7272727272727273,0.59375,0.2222222222222222,0.4772727272727273,0.4772727272727273,0.5714285714285714,0.4523809523809524,0.4523809523809524,0.631578947368421,0.4090909090909091,0.4090909090909091,1.0,1.0,0.6666666666666666,0.13333333333333333,0.25,1.0,0.375,1.0,0.625,0.5,0.0761904761904762,0.1103448275862069,0.15246636771300448,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,77271.0,1288,-46,2509,2486,468,539,311.0,4995,227.0,75.0,49.0,79.0,1.0,,,,,,,365.0,,1.0,496.0,2740.0,85.0,,71.0,,,119.0,,,,8.0,53.0,5.0,114.0,128.0,142.0,348.0,37.0,28.0,9.0,117.0,465,,,,0.546448087431694,0.5915492957746479,0.5947242206235012,0.6761363636363636,0.00273224043715847,16.567840948726893,0.12698412698412698,0.11560693641618497,0.2037037037037037,0.060810810810810814,0.6202185792349727,0.21584699453551912,0.00273224043715847,,,,0.8823529411764706,,0.6901408450704225,,,,0.6229508196721312,,0.5307706284153005,0.568537037037037,0.5399845070422534,0.2399193548387097,6.2,24.4,0.18652849740932642,147.0,42.0,32.0,20.0,59.0,33.0,,,,,,200.0,96.0,46.0,,118.0,42.0,35.0,266.0,134.0,,74.0,35.0,45.0,22.0,8.0,15.0,12.0,52.0,132.0,22.0,206.0,15.0,26.0,12.0,32.0,2.0,14.0,6.0,58.0,3.0,10.0,88.0,4.0,175.0,3.0,22.0,7.0,118.0,16.0,5.0,119.0,17.0,59.0,9.0,60.0,42.0,18.0,61.0,38.0,6.0,18.0,8.0,0.665,0.8159509202453987,,,0.547945205479452,0.5411764705882353,0.5915492957746479,0.5411764705882353,0.6020408163265306,0.0958904109589041,0.1145374449339207,0.4482758620689655,0.34375,0.16019417475728157,0.18055555555555555,0.059113300492610835,0.16546762589928057,0.14583333333333334,0.07643312101910828,,0.13559322033898305,0.15486725663716813,0.18811881188118812,0.17894736842105263,0.1836734693877551,0.11450381679389313,0.6229508196721312,0.6475770925110133,0.7313432835820896,0.6666666666666666,0.16120218579234974,0.3389830508474576,0.39215686274509803,0.45,0.4177215189873418,0.4230769230769231,0.7878787878787878,,,,,0.56,,,,,,0.6530612244897959,,0.14460784313725492,0.14496314496314497,0.23790322580645162,26.0,3.0,2.0,1.0,1.0,2.0,10.0,1.0,1.0,4.0,9.0,0.13559322033898305,0.012658227848101266,0.030303030303030304,0.09523809523809523,,,,,,,,,,,,,True,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,126138.0,2102,-168,4125,4092,962,1144,495.0,8217,131.0,17.0,37.0,280.0,21.0,7.0,51.0,135.0,22.0,13.0,35.0,440.0,57.0,156.0,669.0,4608.0,37.0,23.0,105.0,15.0,42.0,176.0,39.0,135.0,51.0,66.0,605.0,49.0,1276.0,24.0,30.0,202.0,81.0,44.0,37.0,172.0,957,0.36538461538461536,0.35714285714285715,0.36538461538461536,0.4874161073825503,0.4931972789115646,0.5134069400630915,0.5401234567901234,0.26174496644295303,16.648924845646157,0.015574302401038288,0.015343915343915344,0.01882845188284519,0.013392857142857142,0.2197986577181208,0.4697986577181208,0.03523489932885906,0.22651006711409397,0.37777777777777777,0.37777777777777777,0.2833333333333333,0.36666666666666664,0.25170068027210885,0.047619047619047616,0.23809523809523808,0.37142857142857144,0.4815436241610738,0.37777777777777777,0.49745763422818756,0.5256382978723404,0.49446088435374147,0.26307922272047835,12.987954545454546,24.902564102564114,0.2332121212121212,77.0,8.0,21.0,11.0,29.0,117.0,6.0,,1.0,2.0,5.0,205.0,88.0,16.0,5.0,54.0,50.0,31.0,76.0,334.0,132.0,4.0,30.0,539.0,295.0,75.0,169.0,5.0,37.0,129.0,6.0,172.0,4.0,108.0,87.0,40.0,3.0,21.0,3.0,148.0,8.0,29.0,66.0,6.0,143.0,1.0,1.0,4.0,92.0,3.0,6.0,103.0,2.0,25.0,15.0,7.0,3.0,3.0,7.0,5.0,1.0,24.0,12.0,0.18536585365853658,0.18719211822660098,0.7719298245614035,0.21739130434782608,0.4659090909090909,0.43243243243243246,0.47619047619047616,0.39166666666666666,0.42063492063492064,0.06818181818181818,0.16030534351145037,0.7297297297297297,0.04411764705882353,0.09541420118343195,0.08428246013667426,0.014326647564469915,0.0926856504745952,0.015345268542199489,0.01858736059479554,,0.081799591002045,0.08401084010840108,0.11740890688259109,0.0958904109589041,0.061224489795918366,0.013289036544850499,0.7142857142857143,0.5877862595419847,0.7,0.16883116883116883,0.04865771812080537,0.3793103448275862,0.4583333333333333,,0.41785714285714287,0.42391304347826086,0.21367521367521367,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.7647058823529411,0.47058823529411764,0.016666666666666666,,,0.22727272727272727,1.0,0.5675675675675675,0.2857142857142857,0.04361873990306947,0.05399568034557235,0.08071748878923767,7.0,17.0,1.0,23.0,3.0,9.0,3.0,,,1.0,,0.1724137931034483,0.014285714285714285,0.007462686567164179,0.25,2.0,2.0,23.0,2.0,1.0,0.01282051282051282,,,,,,,True,
201153,1610612761,Julian Wright,Julian Wright,201153,TOR,18318.0,305,12,577,595,153,179,80.0,1172,37.0,7.0,9.0,13.0,4.0,2.0,,4.0,1.0,,2.0,66.0,1.0,8.0,87.0,622.0,10.0,1.0,13.0,1.0,4.0,23.0,,4.0,,4.0,24.0,3.0,52.0,20.0,21.0,51.0,16.0,8.0,8.0,23.0,153,0.125,0.25,0.125,0.5202702702702703,0.5588235294117647,0.5240963855421686,0.5476190476190477,0.10810810810810811,14.776119402985074,0.09174311926605505,0.07575757575757576,0.10144927536231885,0.10227272727272728,0.5,0.17567567567567569,0.05405405405405406,0.05405405405405406,,,0.6363636363636364,0.09090909090909091,0.5294117647058824,0.11764705882352941,0.11764705882352941,,0.6081081081081081,,0.538870945945946,0.5581318181818182,0.5461999999999999,0.26436781609195403,6.437878787878789,24.675,0.2651646447140381,28.0,5.0,7.0,5.0,16.0,4.0,1.0,,,1.0,,37.0,10.0,5.0,,10.0,8.0,4.0,56.0,18.0,3.0,8.0,3.0,20.0,13.0,3.0,4.0,,6.0,19.0,5.0,30.0,2.0,10.0,6.0,6.0,,4.0,,16.0,3.0,3.0,8.0,1.0,22.0,2.0,1.0,2.0,15.0,,2.0,18.0,2.0,9.0,2.0,10.0,6.0,4.0,10.0,5.0,2.0,5.0,1.0,0.7567567567567568,0.8484848484848485,1.0,,0.5606060606060606,0.5,0.6153846153846154,0.45454545454545453,0.4166666666666667,0.045454545454545456,0.08108108108108109,0.625,0.22727272727272727,0.09313725490196079,0.075,,0.0880281690140845,0.06557377049180328,,,0.10256410256410256,0.1276595744680851,0.06329113924050633,0.03636363636363636,0.16,0.06451612903225806,0.5,0.7567567567567568,0.8235294117647058,0.75,0.21621621621621623,0.3125,0.3125,0.6,0.3076923076923077,0.3076923076923077,1.0,0.25,0.25,1.0,,0.7142857142857143,,,,,,0.7777777777777778,0.5,0.1111111111111111,0.1232876712328767,0.11494252873563218,,1.0,1.0,2.0,,1.0,,,,,,,,0.058823529411764705,0.2,,,,,,,,,,,,,True,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,87860.0,1464,-84,2897,2853,633,763,318.0,5750,142.0,23.0,28.0,264.0,1.0,,48.0,140.0,14.0,12.0,31.0,597.0,49.0,141.0,873.0,3264.0,57.0,14.0,109.0,12.0,31.0,197.0,9.0,139.0,48.0,21.0,81.0,17.0,183.0,33.0,44.0,223.0,23.0,15.0,8.0,197.0,628,0.3475177304964539,0.3870967741935484,0.35,0.4708672086720867,0.5142857142857142,0.5215568862275449,0.5798816568047337,0.1910569105691057,28.21691176470588,0.03089887640449438,0.03076923076923077,0.028481012658227847,0.025806451612903226,0.19241192411924118,0.35772357723577236,0.0013550135501355014,0.1897018970189702,0.34285714285714286,0.34285714285714286,0.323943661971831,0.19718309859154928,0.2,,0.22142857142857142,0.3870967741935484,0.38346883468834686,0.34532374100719426,0.46689205163043485,0.4949354838709677,0.45183273381294975,0.2256586483390607,11.22562814070352,25.524113475177316,0.2185018985157059,82.0,14.0,20.0,77.0,191.0,115.0,1.0,,,,4.0,274.0,178.0,29.0,4.0,80.0,54.0,53.0,328.0,220.0,138.0,16.0,32.0,60.0,24.0,11.0,25.0,7.0,43.0,126.0,10.0,179.0,14.0,38.0,16.0,49.0,4.0,22.0,16.0,87.0,6.0,17.0,47.0,8.0,96.0,6.0,5.0,9.0,192.0,9.0,7.0,222.0,27.0,108.0,16.0,26.0,17.0,7.0,26.0,17.0,5.0,6.0,15.0,0.5985401459854015,0.6165413533834586,0.9387755102040817,0.2857142857142857,0.45896147403685095,0.5087719298245614,0.4954128440366973,0.49295774647887325,0.5194805194805194,0.05360134003350084,0.09859154929577464,0.4367816091954023,0.11363636363636363,0.1339001062699256,0.15087719298245614,0.03017241379310345,0.13784665579119088,0.041811846689895474,0.016483516483516484,0.08,0.12209302325581395,0.13307984790874525,0.1467065868263473,0.1282051282051282,0.2,0.037333333333333336,0.6538461538461539,0.5774647887323944,0.640625,0.6463414634146342,0.2588075880758808,0.4031413612565445,0.43258426966292135,0.5194805194805194,0.4356060606060606,0.444015444015444,0.6173913043478261,1.0,1.0,1.0,0.9375,0.6086956521739131,,,,0.2857142857142857,1.0,0.7142857142857143,,0.13186813186813187,0.1592920353982301,0.09163802978235967,10.0,4.0,4.0,6.0,4.0,9.0,14.0,,,,2.0,0.06806282722513089,0.01893939393939394,0.047058823529411764,0.35714285714285715,,,2.0,,2.0,,1.0,1.0,,,,,True,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,99328.0,1655,-165,3243,3226,703,855,375.0,6469,234.0,18.0,46.0,268.0,8.0,3.0,1.0,16.0,,1.0,8.0,661.0,1.0,24.0,877.0,3689.0,53.0,1.0,119.0,1.0,11.0,204.0,3.0,13.0,1.0,23.0,79.0,22.0,181.0,37.0,44.0,182.0,49.0,28.0,21.0,203.0,698,0.041666666666666664,0.09090909090909091,0.047619047619047616,0.4897810218978102,0.5423076923076923,0.5501882057716436,0.6107784431137725,0.035036496350364967,23.837999456374014,0.030629139072847682,0.029331514324693043,0.04456824512534819,0.016791044776119403,0.3416058394160584,0.39124087591240875,0.01167883211678832,0.02335766423357664,0.0625,0.07692307692307693,0.3333333333333333,,0.35384615384615387,0.023076923076923078,0.06153846153846154,0.125,0.37664233576642336,0.07692307692307693,0.4800138766519826,0.47476299999999994,0.479560546875,0.23261117445838084,10.127836611195159,29.037499999999994,0.2167745914276904,142.0,11.0,32.0,75.0,159.0,117.0,,,1.0,,,334.0,206.0,31.0,,71.0,69.0,63.0,426.0,242.0,,20.0,54.0,56.0,27.0,9.0,20.0,6.0,41.0,90.0,7.0,138.0,14.0,39.0,22.0,41.0,6.0,17.0,7.0,80.0,9.0,18.0,69.0,5.0,123.0,11.0,1.0,3.0,192.0,4.0,6.0,255.0,31.0,127.0,16.0,15.0,11.0,4.0,15.0,5.0,3.0,11.0,12.0,0.6377245508982036,0.6574074074074074,,,0.5052950075642966,0.5849056603773585,0.5798319327731093,0.5740740740740741,0.5916666666666667,0.08169440242057488,0.13675213675213677,0.4875,0.06481481481481481,0.08653846153846154,0.12130177514792899,0.023255813953488372,0.09506531204644413,0.038338658146964855,0.02912621359223301,,0.08288770053475936,0.08191126279863481,0.0938337801608579,0.11946902654867257,0.125,0.04946996466431095,0.3333333333333333,0.6068376068376068,0.7029702970297029,0.676056338028169,0.2321167883211679,0.4716981132075472,0.5319148936170213,0.41333333333333333,0.43656716417910446,0.4431818181818182,0.7350427350427351,,,,,0.6111111111111112,0.018518518518518517,,,,,0.6956521739130435,,0.16261203585147246,0.16776750330250992,0.08095781071835804,9.0,1.0,1.0,6.0,6.0,6.0,12.0,,,5.0,,0.11320754716981132,0.014925373134328358,0.009615384615384616,0.18181818181818182,,,,,,,3.0,,3.0,0.125,0.1875,,True,
2571,1610612761,Leandro Barbosa,Leandro Barbosa,2571,TOR,34521.0,575,-23,1165,1137,367,480,142.0,2302,100.0,4.0,33.0,42.0,43.0,16.0,14.0,43.0,6.0,5.0,12.0,164.0,27.0,86.0,299.0,1287.0,5.0,11.0,47.0,9.0,28.0,98.0,6.0,43.0,14.0,3.0,36.0,2.0,75.0,3.0,6.0,36.0,20.0,13.0,7.0,97.0,363,0.313953488372093,0.32142857142857145,0.313953488372093,0.498,0.5,0.5377697841726619,0.5384615384615384,0.344,23.80952380952381,0.007874015748031496,0.011695906432748537,,,0.4,0.168,0.172,0.172,0.32558139534883723,0.32558139534883723,0.25,0.375,0.44,0.21333333333333335,0.16,0.4166666666666667,0.744,0.32558139534883723,0.5445996,0.5661083333333333,0.5546613333333335,0.3277591973244147,7.134146341463416,24.1546511627907,0.3150214592274678,60.0,2.0,20.0,8.0,22.0,16.0,13.0,2.0,5.0,4.0,1.0,84.0,50.0,3.0,3.0,21.0,24.0,23.0,80.0,88.0,75.0,,14.0,33.0,17.0,8.0,8.0,3.0,12.0,17.0,1.0,30.0,,22.0,14.0,15.0,1.0,8.0,,37.0,,10.0,14.0,,40.0,5.0,,1.0,52.0,,3.0,65.0,8.0,32.0,3.0,3.0,3.0,,3.0,1.0,1.0,4.0,2.0,0.47619047619047616,0.47619047619047616,0.9259259259259259,0.2727272727272727,0.5121951219512195,0.6,0.5106382978723404,0.46875,0.525,0.08536585365853659,0.11,0.5945945945945946,0.02040816326530612,0.046703296703296704,0.08888888888888889,0.022727272727272728,0.05811623246492986,0.03571428571428571,0.022222222222222223,0.023809523809523808,0.04964539007092199,0.02,0.06504065040650407,0.10526315789473684,0.05,,0.3333333333333333,0.6,0.6741573033707865,0.5,0.088,0.36363636363636365,0.36363636363636365,0.375,0.38095238095238093,0.41025641025641024,0.4375,0.3023255813953488,0.30952380952380953,1.0,0.8571428571428571,0.5,0.3125,0.4,1.0,0.16666666666666666,1.0,0.6060606060606061,0.25,0.12,0.1702127659574468,0.07023411371237458,6.0,1.0,,5.0,2.0,3.0,4.0,,,1.0,,,0.07142857142857142,,0.5,,,,1.0,,0.011494252873563218,,,1.0,0.011627906976744186,,0.023255813953488372,True,
201603,1610612761,Sonny Weems,Sonny Weems,201603,TOR,43024.0,717,-127,1427,1417,337,380,175.0,2844,86.0,8.0,25.0,106.0,3.0,1.0,2.0,15.0,3.0,1.0,5.0,256.0,2.0,18.0,282.0,1617.0,32.0,3.0,58.0,1.0,6.0,84.0,,13.0,2.0,6.0,45.0,6.0,96.0,19.0,22.0,75.0,18.0,14.0,4.0,84.0,337,0.1111111111111111,0.16666666666666666,0.125,0.4233576642335766,0.5078125,0.46534653465346537,0.5526315789473685,0.06569343065693431,20.751231527093598,0.0328719723183391,0.03197674418604651,0.024242424242424242,0.02464788732394366,0.31386861313868614,0.38686131386861317,0.010948905109489052,0.05474452554744526,0.13333333333333333,0.13333333333333333,0.22857142857142856,0.08571428571428572,0.390625,0.015625,0.078125,0.2,0.3795620437956204,0.15384615384615385,0.4916235294117647,0.45211833333333346,0.5039282258064517,0.2978723404255319,10.382812499999998,26.755555555555556,0.23615977575332867,49.0,4.0,18.0,23.0,64.0,41.0,,,,,,113.0,50.0,16.0,,35.0,31.0,19.0,162.0,64.0,6.0,10.0,25.0,39.0,23.0,3.0,13.0,3.0,19.0,30.0,4.0,53.0,7.0,20.0,11.0,14.0,4.0,9.0,1.0,34.0,2.0,7.0,26.0,1.0,48.0,3.0,3.0,2.0,41.0,2.0,1.0,64.0,5.0,26.0,7.0,1.0,1.0,,1.0,,2.0,7.0,7.0,0.7168141592920354,0.75,1.0,,0.44140625,0.5,0.5344827586206896,0.45714285714285713,0.47297297297297297,0.09765625,0.18604651162790697,0.5882352941176471,0.0975609756097561,0.06637168141592921,0.1386861313868613,0.02727272727272727,0.0831918505942275,0.06201550387596899,0.030303030303030304,,0.02976190476190476,0.0625,0.10897435897435898,0.13131313131313133,0.15789473684210525,0.05384615384615385,,0.5697674418604651,0.7,0.7959183673469388,0.23357664233576642,0.359375,0.40350877192982454,0.5217391304347826,0.3867924528301887,0.3942307692307692,0.7317073170731707,,,,1.0,0.5,,,,,,0.72,,0.09121621621621621,0.09386281588447654,0.12411347517730496,3.0,,,2.0,2.0,,1.0,,,,,0.109375,0.018867924528301886,,,,,,1.0,,0.05263157894736842,2.0,,,,,,True,
2431,1610612761,David Andersen,David Andersen,2431,TOR,6622.0,110,17,216,208,86,67,36.0,424,6.0,2.0,2.0,17.0,,,3.0,10.0,4.0,1.0,5.0,30.0,3.0,10.0,48.0,216.0,6.0,4.0,14.0,1.0,5.0,21.0,,10.0,3.0,,4.0,,8.0,4.0,7.0,28.0,1.0,1.0,,21.0,86,0.3,0.2,0.3,0.5125,0.4473684210526316,0.5581395348837209,0.5,0.25,18.359375,0.047058823529411764,0.04672897196261682,0.03333333333333333,0.06060606060606061,0.15,0.425,,0.25,0.3,0.3,0.2,0.4,0.10526315789473684,,0.2631578947368421,0.2,0.4,0.3,0.46876875,0.48073499999999997,0.4416131578947369,0.4375,12.966666666666665,24.860000000000003,0.39814814814814814,2.0,1.0,,3.0,7.0,11.0,,,,,,16.0,7.0,3.0,,8.0,7.0,4.0,20.0,12.0,9.0,,5.0,4.0,3.0,,1.0,1.0,3.0,16.0,2.0,21.0,,3.0,,1.0,,3.0,,4.0,,1.0,4.0,,10.0,,1.0,,5.0,,,7.0,1.0,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.625,0.625,1.0,,0.5333333333333333,0.5,0.5,0.3,0.36363636363636365,0.16666666666666666,0.6666666666666666,0.75,0.25,0.23529411764705882,0.08571428571428572,0.045454545454545456,0.18446601941747573,0.045454545454545456,0.058823529411764705,,0.14285714285714285,0.2777777777777778,0.27586206896551724,0.09090909090909091,0.07692307692307693,,,0.3333333333333333,1.0,,0.175,0.42857142857142855,0.5,0.3333333333333333,0.6470588235294118,0.6470588235294118,0.8181818181818182,,,,1.0,0.5,,,,,,,,0.07142857142857142,0.09375,0.16666666666666666,2.0,,2.0,,,1.0,,,,,1.0,0.14285714285714285,,0.25,,,,,,,,,,,,,,True,
