EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsPutbacks,Corner3Assists,FTOffRebounds,LostBallTurnovers,Travels,Offensive Fouls,Charge Fouls Drawn,BlockedShortMidRange,OffFTReboundPct,OffShortMidRangeReboundPct,LongMidRangeFGM,PtsUnassisted3s,OffThreePtRebounds,BlockingFouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,Charge Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,ShortMidRangePctBlocked,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,PenaltyCorner3Accuracy,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes,BlockedCorner3
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,1158.0,19,-4,39,37,11.0,17.0,5.0,76,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,9.0,2.0,10.0,35,1.0,2.0,2.0,4.0,1.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,0.4444444444444444,0.5,0.5,0.4444444444444444,0.5,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,22.22222222222222,1.0,0.0769230769230769,0.1,1.0,0.2,0.08,0.25,0.25,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.5268999999999999,0.65815,0.53585,0.1,0.1,0.4,0.2,5.855555555555556,0.282051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,3780.0,63,3,126,124,47.0,64.0,15.0,250,2.0,3.0,,,,1.0,,,1.0,2.0,4.0,3.0,16.0,132,,,,,,1.0,6.0,,,3.0,19.0,3.0,41.0,1.0,1.0,3.0,1.0,5.0,1.0,6.0,2.0,,,4.0,,4.0,4.0,1.0,,,,,6.0,47.0,2.0,,,0.5,,,0.5,,0.3,0.5333333333333333,,0.4285714285714285,,,15.27777777777778,0.25,0.09375,0.0232558139534883,0.0625,0.0833333333333333,0.0178571428571428,,0.1,0.0769230769230769,,,0.2307692307692307,0.6666666666666666,0.6666666666666666,,,,,,0.0769230769230769,,,,0.2,,0.9230769230769232,0.5555384615384615,0.53505,0.51973,0.0714285714285714,0.2,,0.375,6.225,0.373015873015873,1.0,2.0,1.0,2.0,7.0,1.0,1.0,3.0,3.0,9.0,1.0,1.0,4.0,3.0,4.0,9.0,7.0,2.0,16.0,4.0,6.0,6.0,2.0,4.0,3.0,4.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.6923076923076923,0.5714285714285714,0.0416666666666666,0.0555555555555555,0.25,0.1538461538461538,0.5,0.5,1.0,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,1.0,0.2,0.6,0.3333333333333333,0.2857142857142857,24.45555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201153,1610612761,Julian Wright,Julian Wright,201153,TOR,5260.0,88,4,171,174,53.0,74.0,20.0,345,7.0,8.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,9.0,14.0,1.0,19.0,173,2.0,3.0,,4.0,4.0,5.0,8.0,10.0,,2.0,6.0,1.0,14.0,2.0,1.0,7.0,,8.0,3.0,11.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,8.0,53.0,,0.5555555555555556,0.625,0.6428571428571429,0.6666666666666666,0.8,0.6428571428571429,0.6666666666666666,0.8,0.59375,0.6666666666666666,0.6666666666666666,,,11.917098445595856,,0.1186440677966101,0.0392156862745098,0.0384615384615384,0.0941176470588235,0.0317460317460317,,0.16,0.0555555555555555,,1.0,0.5714285714285714,0.875,0.875,0.5714285714285714,0.2857142857142857,0.5,0.5,0.5,0.1428571428571428,0.6666666666666666,1.0,,0.6,1.0,0.5714285714285714,0.5724142857142857,0.6069666666666667,0.5733400000000001,0.125,0.125,0.2105263157894736,0.4210526315789473,5.078571428571428,0.3099415204678362,,,,,,,,,,,,,,,8.0,,,,4.0,3.0,,1.0,1.0,3.0,1.0,2.0,4.0,7.0,,2.0,,,,,,,,0.4285714285714285,0.04,,0.2,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201573,1610612761,Jerryd Bayless,Jerryd Bayless,201573,TOR,11221.0,187,11,369,366,110.0,153.0,44.0,735,9.0,28.0,,,1.0,8.0,,,21.0,18.0,49.0,30.0,81.0,388,1.0,1.0,,2.0,2.0,14.0,28.0,6.0,8.0,13.0,48.0,9.0,109.0,1.0,6.0,14.0,3.0,23.0,2.0,25.0,7.0,4.0,8.0,19.0,1.0,24.0,38.0,13.0,1.0,1.0,1.0,1.0,28.0,110.0,6.0,0.1666666666666666,0.1666666666666666,0.3673469387755102,1.0,0.1428571428571428,0.3923076923076923,0.5,0.2826086956521739,0.4691358024691358,0.5,0.4032258064516129,0.1632653061224489,0.2857142857142857,22.78177458033573,0.2142857142857142,0.1068702290076335,0.0080645161290322,0.1538461538461538,0.1176470588235294,0.0127388535031847,,0.108695652173913,0.1481481481481481,0.1666666666666666,1.0,0.4307692307692308,0.3214285714285714,0.45,0.2222222222222222,,,,,0.3230769230769231,,,,0.3478260869565217,0.125,0.676923076923077,0.5114099999999999,0.46355,0.476,0.1688311688311688,0.2131147540983606,0.0246913580246913,0.345679012345679,9.408163265306124,0.2981029810298103,1.0,3.0,1.0,4.0,13.0,1.0,3.0,8.0,5.0,16.0,1.0,3.0,9.0,15.0,30.0,12.0,13.0,4.0,35.0,14.0,4.0,17.0,3.0,9.0,1.0,6.0,5.0,14.0,2.0,7.0,4.0,4.0,0.8,0.3125,0.3333333333333333,0.3125,0.2461538461538461,0.6428571428571429,,0.0888888888888888,0.125,0.0461538461538461,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3076923076923077,0.3076923076923077,0.75,0.5,0.0434782608695652,0.3478260869565217,0.375,0.3076923076923077,24.74375,,4.0,,3.0,1.0,1.0,,,,0.0625,9.0,3.0,1.0,2.0,3.0,1.0,5.0,0.0303030303030303,0.0344827586206896,0.4285714285714285,0.4285714285714285,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201582,1610612761,Alexis Ajinca,Alexis Ajinca,201582,TOR,15870.0,264,14,523,524,161.0,229.0,61.0,1047,19.0,27.0,8.0,12.0,9.0,12.0,3.0,5.0,42.0,38.0,74.0,11.0,114.0,543,8.0,14.0,3.0,22.0,15.0,23.0,36.0,52.0,3.0,2.0,8.0,1.0,18.0,10.0,9.0,34.0,6.0,49.0,12.0,61.0,8.0,5.0,31.0,60.0,3.0,15.0,15.0,8.0,14.0,7.0,14.0,10.0,36.0,161.0,7.0,0.6842105263157895,0.8387096774193549,0.5135135135135135,0.5714285714285714,0.6521739130434783,0.5099009900990099,0.59375,0.5625,0.5277777777777778,0.6111111111111112,0.5625,0.0405405405405405,0.074074074074074,21.114864864864867,0.3157894736842105,0.1888888888888888,0.0571428571428571,0.1451612903225806,0.1776859504132231,0.0538116591928251,0.0704225352112676,0.1818181818181818,0.1162790697674418,0.2105263157894736,0.7142857142857143,0.2673267326732673,0.7037037037037037,0.76,0.4736842105263157,0.0495049504950495,0.6,0.75,0.3333333333333333,0.4158415841584158,0.75,0.6666666666666666,0.125,0.375,0.75,0.5346534653465347,0.4990559405940595,0.5985700000000002,0.5277953125000001,0.074074074074074,0.0987654320987654,0.1929824561403508,0.3157894736842105,12.170270270270269,0.3078393881453155,,,,9.0,27.0,2.0,2.0,9.0,9.0,27.0,2.0,2.0,9.0,,24.0,27.0,27.0,9.0,6.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,12.0,17.0,2.0,2.0,,,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2673267326732673,0.2941176470588235,0.0375,0.2272727272727272,0.1458333333333333,,,,,0.2673267326732673,0.3333333333333333,0.3333333333333333,1.0,0.125,,0.28125,0.2222222222222222,0.3333333333333333,25.5,14.0,1.0,,3.0,2.0,4.0,,5.0,,0.0833333333333333,16.0,,2.0,3.0,,1.0,,0.0416666666666666,0.0476190476190476,0.3809523809523809,0.3809523809523809,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.2,0.0196078431372549,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,8246.0,137,-5,270,270,94.0,122.0,32.0,540,7.0,14.0,,2.0,5.0,7.0,5.0,13.0,20.0,19.0,47.0,17.0,58.0,293,,3.0,4.0,4.0,10.0,20.0,24.0,26.0,2.0,1.0,11.0,1.0,23.0,4.0,5.0,6.0,1.0,12.0,5.0,17.0,6.0,3.0,9.0,14.0,,11.0,18.0,10.0,1.0,,1.0,,24.0,94.0,3.0,0.6842105263157895,0.6842105263157895,0.4042553191489361,,0.5,0.3867924528301887,,0.4,0.4754098360655737,0.4,0.4444444444444444,0.0425531914893617,0.1428571428571428,22.47557003257329,0.0769230769230769,0.073170731707317,0.0412371134020618,0.15625,0.0964912280701754,0.032258064516129,0.0285714285714285,0.1212121212121212,0.1739130434782608,0.1111111111111111,,0.2641509433962264,0.5,0.5833333333333334,0.7142857142857143,0.2452830188679245,0.3846153846153846,0.3846153846153846,0.4,0.3773584905660377,0.6666666666666666,,,0.28,0.7142857142857143,0.3773584905660377,0.4624901960784313,0.5022000000000001,0.4824326086956522,0.1639344262295081,0.1818181818181818,0.0689655172413793,0.4137931034482758,10.44255319148936,0.3481481481481481,1.0,1.0,,,5.0,,,5.0,1.0,6.0,,,5.0,4.0,12.0,3.0,3.0,,10.0,7.0,1.0,2.0,3.0,5.0,1.0,,3.0,8.0,,3.0,,,1.0,0.1666666666666666,,0.25,0.1132075471698113,0.625,0.0208333333333333,0.04,0.0416666666666666,0.0188679245283018,1.0,1.0,1.0,0.0943396226415094,,,,,,0.2,,,38.73333333333333,,,1.0,5.0,1.0,1.0,,1.0,0.1111111111111111,0.1428571428571428,7.0,,,1.0,,2.0,,,,0.35,0.35,0.8571428571428571,,,2.0,,1.0,,,,,,,0.074074074074074,,,2.0,1.0,0.1666666666666666,0.2,,,,,,,,,,True,,,,,,,,,,,,,
201603,1610612761,Sonny Weems,Sonny Weems,201603,TOR,7070.0,118,-6,235,242,61.0,108.0,25.0,477,2.0,4.0,,,,,9.0,11.0,16.0,17.0,31.0,6.0,52.0,253,2.0,2.0,1.0,8.0,3.0,7.0,14.0,22.0,2.0,4.0,13.0,3.0,30.0,2.0,5.0,8.0,1.0,14.0,2.0,16.0,1.0,,3.0,8.0,1.0,8.0,11.0,3.0,,,,,14.0,61.0,3.0,0.6470588235294118,0.6470588235294118,0.5483870967741935,1.0,0.4285714285714285,0.575,1.1666666666666667,0.4090909090909091,0.5777777777777777,1.0,0.5,0.064516129032258,,21.96969696969697,0.0714285714285714,0.1142857142857142,0.0263157894736842,0.1515151515151515,0.1262135922330097,0.0204081632653061,0.03125,0.1538461538461538,0.125,0.2222222222222222,,0.1,0.5,0.5,0.5,0.275,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.4,,,,,,0.325,0.4374,0.41595,0.3796545454545454,0.0714285714285714,0.0909090909090909,0.1538461538461538,0.2692307692307692,13.280645161290323,0.2595744680851063,2.0,2.0,1.0,2.0,7.0,1.0,,3.0,4.0,9.0,1.0,1.0,4.0,5.0,12.0,12.0,7.0,2.0,9.0,8.0,1.0,,1.0,8.0,1.0,6.0,5.0,13.0,2.0,1.0,3.0,3.0,1.0,0.4444444444444444,0.25,0.4444444444444444,0.225,0.6153846153846154,0.0285714285714285,0.074074074074074,0.1176470588235294,0.05,1.0,1.0,1.0,0.175,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.0909090909090909,0.2727272727272727,,0.2857142857142857,24.844444444444445,,1.0,,2.0,,1.0,,,,,6.0,,,,1.0,1.0,,,,0.375,0.4285714285714285,0.8333333333333334,1.0,1.0,2.0,,1.0,,,,,1.0,,0.1333333333333333,1.0,1.0,,,,,1.0,1.0,0.125,1.0,,,,,,True,,,,,,,,,,,,,
201949,1610612761,James Johnson,James Johnson,201949,TOR,5815.0,97,7,189,190,70.0,69.0,19.0,379,10.0,14.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,13.0,23.0,12.0,41.0,201,1.0,3.0,,2.0,3.0,5.0,6.0,16.0,1.0,,8.0,,16.0,1.0,1.0,6.0,1.0,8.0,1.0,9.0,3.0,1.0,4.0,8.0,,9.0,16.0,9.0,3.0,3.0,3.0,1.0,6.0,70.0,,0.6153846153846154,0.6666666666666666,0.5652173913043478,0.3333333333333333,0.6,0.5576923076923077,0.3333333333333333,0.4285714285714285,0.6212121212121212,0.3333333333333333,0.4285714285714285,0.0434782608695652,0.0714285714285714,17.84037558685446,0.25,0.072289156626506,0.0172413793103448,0.0526315789473684,0.0686274509803921,0.0135135135135135,,0.0588235294117647,,0.125,0.3333333333333333,0.5384615384615384,0.7142857142857143,0.7692307692307693,0.6,0.0769230769230769,0.5,0.5,1.0,0.2692307692307692,0.6666666666666666,0.5,,0.4285714285714285,0.6666666666666666,0.6538461538461539,0.551552,0.5634666666666667,0.5634416666666667,0.2727272727272727,0.3,0.048780487804878,0.1463414634146341,7.186956521739131,0.3703703703703703,1.0,1.0,,,2.0,,,2.0,1.0,3.0,,,2.0,,10.0,3.0,1.0,,8.0,6.0,1.0,1.0,2.0,3.0,,1.0,2.0,5.0,,1.0,,,1.0,0.3333333333333333,,0.5,0.1153846153846153,0.6,,0.0588235294117647,0.1333333333333333,0.0384615384615384,1.0,1.0,1.0,0.0769230769230769,,,,,,0.2857142857142857,,,40.833333333333336,2.0,,,2.0,,,,,,0.1111111111111111,2.0,,,,2.0,2.0,,,,0.2857142857142857,0.2857142857142857,0.5,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,
2571,1610612761,Leandro Barbosa,Leandro Barbosa,2571,TOR,5617.0,94,23,185,184,38.0,69.0,23.0,369,13.0,20.0,1.0,1.0,5.0,6.0,2.0,3.0,9.0,19.0,32.0,8.0,58.0,173,1.0,1.0,,2.0,5.0,8.0,16.0,14.0,1.0,1.0,6.0,,13.0,1.0,1.0,8.0,,9.0,2.0,11.0,2.0,,5.0,8.0,1.0,10.0,9.0,4.0,1.0,1.0,1.0,1.0,16.0,38.0,1.0,0.3684210526315789,0.3888888888888889,0.59375,1.0,0.625,0.5813953488372093,1.0,0.625,0.6304347826086957,1.0,0.8,0.03125,0.05,23.92344497607656,,0.1025641025641025,0.0158730158730158,0.0526315789473684,0.0927835051546391,0.0240963855421686,,0.1739130434782608,0.0909090909090909,,1.0,0.4651162790697674,0.65,0.6842105263157895,0.4615384615384615,0.0697674418604651,0.6666666666666666,0.6666666666666666,,0.2093023255813953,1.0,1.0,,0.75,0.8333333333333334,0.7209302325581395,0.5402918604651163,0.5133,0.5922624999999999,0.108695652173913,0.1176470588235294,0.0344827586206896,0.2758620689655172,6.765625,0.2054054054054054,2.0,5.0,,2.0,6.0,,,,4.0,11.0,,,,6.0,24.0,12.0,6.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,,2.0,,,1.0,0.3636363636363636,,0.3636363636363636,0.2558139534883721,0.5,0.037037037037037,0.0967741935483871,0.0416666666666666,0.1162790697674418,0.4,0.4,1.0,0.1395348837209302,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,24.345454545454547,2.0,1.0,,1.0,,,1.0,,,,4.0,,1.0,,,2.0,,0.05,0.0588235294117647,0.4444444444444444,0.4444444444444444,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0833333333333333,,,True,,,,,,,,,,,,,
201234,1610612761,Trey Johnson,Trey Johnson,201234,TOR,826.0,14,-9,29,29,13.0,29.0,5.0,58,,1.0,,,,1.0,,,4.0,1.0,5.0,1.0,3.0,33,,,,,,2.0,1.0,2.0,,,3.0,,6.0,,,,1.0,1.0,,1.0,,,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,13.0,1.0,1.0,1.0,0.2,,,0.2,,,0.25,,0.1666666666666666,,,17.142857142857142,1.0,,,,,,,,,,1.0,0.2,,,,,,,,0.8,,,,0.5,,0.2,0.44308,,0.5272,0.1666666666666666,0.1666666666666666,,0.3333333333333333,15.419999999999998,0.4482758620689655,,,,,,,,,,,,,,1.0,,,,,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
