EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,AtRimPctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGA,OffThreePtRebounds,FTDefRebounds,Travels,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,on,PenaltyAtRimFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,LostBallTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Fg3aBlocked,Blocked3s,BlockedArc3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,FTOffRebounds,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,1556.0,26,-19.0,47,51,7,7.0,5.0,98,1.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,3.0,9.0,4.0,1.0,7.0,44,2.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,7,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.1111111111111111,0.2,32.075471698113205,0.25,0.5,0.07692307692307693,1.0,1.0,1.0,0.38461538461538464,0.2,0.25,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.38461538461538464,0.437176923076923,0.41955000000000003,10.033333333333331,24.574999999999996,0.14893617021276595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,1610612762,Francisco Elson,Francisco Elson,1922,UTA,361.0,6,-11.0,12,13,5,5.0,,25,,,,,,1.0,,,,1.0,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,8.333333333333334,,,,,,,,,,,1.0,,,,,,0.4213,,16.0,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602,1610612762,Kyle Weaver,Kyle Weaver,201602,UTA,4160.0,69,,129,132,26,13.0,16.0,261,1.0,4.0,2.0,6.0,3.0,8.0,5.0,1.0,6.0,18.0,7.0,7.0,28.0,114,4.0,1.0,6.0,6.0,5.0,2.0,5.0,7.0,3.0,16.0,3.0,3.0,4.0,7.0,2.0,3.0,,1.0,7.0,1.0,8.0,,2.0,,2.0,2.0,1.0,26,0.5,0.5,0.3333333333333333,0.42,0.4827586206896552,0.28,0.1111111111111111,,24.0,0.42857142857142855,0.5,0.16,0.25,0.3333333333333333,1.0,0.24,0.3333333333333333,0.3333333333333333,0.5,0.32,0.375,0.42857142857142855,0.2,0.2,0.44,0.4594339999999999,0.43163999999999997,11.06666666666667,24.32857142857143,0.20155038759689922,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,8.0,2.0,10.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,1.0,0.42857142857142855,1.0,0.42857142857142855,0.5,0.7,0.1,0.6666666666666666,0.25,0.125,0.12195121951219512,0.03773584905660377,0.14285714285714285,0.12903225806451613,0.029411764705882353,0.09090909090909091,0.1111111111111111,0.2222222222222222,0.09090909090909091,0.2,0.08333333333333333,0.3333333333333333,0.08,0.5,0.5,1.0,0.4,0.4,1.0,0.25,0.25,1.0,0.4,0.49783749999999993,0.13793103448275862,0.18181818181818182,0.03571428571428571,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,2624.0,44,-4.0,79,83,17,10.0,10.0,162,3.0,7.0,3.0,5.0,,3.0,,,6.0,15.0,,,12.0,71,6.0,,8.0,4.0,,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,4.0,6.0,9.0,,1.0,3.0,,4.0,,,,,,,17,0.6666666666666666,0.6666666666666666,0.4,0.4,0.35294117647058826,,0.06666666666666667,,22.82608695652174,0.25,,0.4666666666666667,0.42857142857142855,0.5,0.6666666666666666,0.3333333333333333,0.6,0.6,0.6666666666666666,0.2,,,,,0.4666666666666667,0.50018,0.5049666666666667,6.793333333333334,,0.21518987341772153,4.0,,,,,,,4.0,,,,2.0,,,4.0,,,,,,1.0,,5.0,3.0,9.0,13.0,6.0,19.0,1.0,2.0,2.0,,1.0,1.0,2.0,4.0,,,,,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.14285714285714285,,0.3103448275862069,0.16666666666666666,0.2,0.2727272727272727,0.14634146341463414,0.2727272727272727,0.2,0.23076923076923078,,0.3333333333333333,0.125,,,,,,,,,1.0,,,,0.5875666666666667,0.11764705882352941,0.11764705882352941,,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.09090909090909091,0.2,0.5,0.45454545454545453,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612762,Earl Watson,Earl Watson,2248,UTA,2120.0,35,-1.0,64,65,21,10.0,6.0,129,,,,,2.0,3.0,4.0,2.0,2.0,3.0,5.0,,7.0,62,1.0,3.0,,4.0,4.0,,5.0,6.0,2.0,13.0,,,,,1.0,3.0,,,,,,,1.0,1.0,,1.0,,21,,,0.6666666666666666,0.4375,0.4375,0.625,,,11.11111111111111,,,,,,,,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.5,0.625,0.46120625000000004,0.457925,17.366666666666667,25.78,0.328125,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,5.0,3.0,1.0,1.0,1.0,,1.0,2.0,,2.0,1.0,3.0,,3.0,,,,,,,,5.0,1.0,0.2,0.3333333333333333,0.2,1.0,0.625,,0.625,,,0.05555555555555555,,0.16666666666666666,0.1,,,,0.125,0.4,,,,0.125,,,,0.25,0.25,1.0,,,0.5,0.25,,,,,0.7142857142857143,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,2045.0,34,21.0,64,63,13,3.0,11.0,127,2.0,5.0,,4.0,4.0,5.0,,,6.0,14.0,,10.0,22.0,49,2.0,,4.0,8.0,,2.0,3.0,5.0,2.0,12.0,,,3.0,3.0,1.0,2.0,,,6.0,,10.0,,2.0,1.0,,2.0,,13,0.3333333333333333,0.4,0.42857142857142855,0.42857142857142855,0.5789473684210527,,0.14285714285714285,,27.848101265822784,,,0.35714285714285715,0.4,0.6666666666666666,,0.2857142857142857,,,,0.35714285714285715,0.8,0.8,,,0.35714285714285715,0.4188071428571429,0.3988,9.492857142857142,,0.203125,2.0,,,,,,,2.0,,2.0,4.0,2.0,,2.0,6.0,,,2.0,1.0,1.0,,1.0,6.0,,3.0,3.0,6.0,9.0,,3.0,,3.0,1.0,,5.0,6.0,,,,,1.0,1.0,0.6666666666666666,1.0,0.4,,0.14285714285714285,0.21428571428571427,,0.10344827586206896,0.18181818181818182,,0.25,0.1,,,,0.5,,,,,,,,1.0,,,,0.6105499999999999,0.2631578947368421,0.2631578947368421,0.18181818181818182,0.2727272727272727,,,,,1.0,,,,,0.38461538461538464,,0.14285714285714285,,,,1.0,1.0,2.0,1.0,0.5,0.5,0.2,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,3062.0,51,,98,100,16,6.0,12.0,198,2.0,5.0,1.0,2.0,4.0,7.0,3.0,,7.0,14.0,5.0,1.0,21.0,89,1.0,1.0,8.0,6.0,3.0,3.0,2.0,3.0,1.0,7.0,,,3.0,3.0,1.0,3.0,2.0,,3.0,,2.0,,1.0,,1.0,1.0,,16,0.5714285714285714,0.5714285714285714,0.5,0.5263157894736842,0.525,0.2631578947368421,0.21428571428571427,0.5,19.1304347826087,,,0.2631578947368421,0.4,0.6666666666666666,0.5,0.10526315789473684,0.5,1.0,1.0,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.15789473684210525,,0.5263157894736842,0.49115526315789476,0.516775,10.421428571428573,23.7,0.16326530612244897,,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,6.0,1.0,1.0,1.0,,1.0,,1.0,4.0,2.0,6.0,1.0,7.0,,2.0,2.0,,,,,,1.0,0.4,,0.4,,,0.25,,0.4,,0.06060606060606061,0.025,0.25,0.12244897959183673,0.02,,0.125,,0.3,0.16666666666666666,,0.5,0.10526315789473684,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,0.3333333333333333,0.60585,,,0.047619047619047616,,,,,,,,,,,,,0.09090909090909091,,1.0,0.5,,,,,,,0.07692307692307693,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,1658.0,28,5.0,52,51,9,3.0,6.0,103,1.0,2.0,1.0,6.0,,,,,2.0,8.0,,2.0,6.0,42,1.0,,2.0,2.0,,1.0,,,,,1.0,1.0,,1.0,,,,,4.0,,3.0,,4.0,2.0,2.0,4.0,4.0,9,0.5,0.5,0.25,0.25,0.3333333333333333,,0.125,,16.666666666666668,1.0,1.0,0.25,0.5,1.0,1.0,0.75,0.16666666666666666,0.16666666666666666,,,,,,,0.25,0.39559999999999995,0.3581,8.2125,,0.17307692307692307,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,3.0,7.0,10.0,1.0,11.0,,1.0,1.0,,,,1.0,1.0,,,,,,,0.5,0.25,0.5,,0.4666666666666667,0.041666666666666664,0.5,0.47619047619047616,0.03333333333333333,,0.4,0.5,0.4,1.0,,,,,,,,,,,,,,,0.125,0.125,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,0.5,,,,,,,,,,0.2,,,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,454.0,8,5.0,15,15,2,2.0,3.0,30,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,0.25,,0.3333333333333333,0.2857142857142857,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,2410.0,40,4.0,74,76,11,6.0,9.0,150,4.0,7.0,,1.0,,,,,4.0,8.0,,2.0,10.0,59,1.0,,6.0,2.0,,,1.0,1.0,,2.0,,,,,,1.0,,,3.0,,2.0,,1.0,1.0,,1.0,1.0,11,0.75,1.0,0.5,0.5,0.5555555555555556,,,,10.465116279069768,,1.0,0.875,0.5714285714285714,0.5714285714285714,0.75,0.125,,,,,,,,,0.875,0.5152375,0.6201,2.85,,0.14864864864864866,3.0,,,,,,,3.0,,,2.0,,,2.0,2.0,,,,,,1.0,,3.0,2.0,2.0,4.0,3.0,7.0,,3.0,2.0,1.0,,,,2.0,,,,,,,0.3333333333333333,0.5,,,0.09523809523809523,0.1,0.125,0.10810810810810811,0.08108108108108109,0.21428571428571427,,,0.2222222222222222,,,,,,,,,,,1.0,,,,0.5397666666666666,,,0.2,0.2,1.0,,,,,,,,,,,0.2857142857142857,1.0,,,1.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,1.0,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
