EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,3SecondViolations,Fg3aBlocked,BlockingFouls,Clear Path Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedArc3,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,on,OffensiveGoaltends
101111,1610612765,Charlie Villanueva,Charlie Villanueva,101111,DET,43586.0,726,-109,1351,1359,220,302,140,2710,33,49,9.0,12,2.0,5.0,26.0,57,8.0,28,14.0,36.0,2.0,3.0,1.0,7.0,47.0,120.0,2.0,6.0,4.0,15.0,67,134,61.0,156.0,34,351,1583,12.0,20,4.0,9.0,10.0,46.0,3,18,5.0,22.0,11,32,80,54,180.0,3.0,14.0,1.0,119.0,47.0,5.0,15,3.0,18,1.0,2.0,11.0,1.0,3,39,3.0,20.0,30,60.0,13.0,103,23.0,126,6.0,21,12,9.0,14,5.0,9.0,18,4.0,5,3.0,32,2.0,6,49,74,1.0,6.0,3.0,36,1.0,2.0,4.0,46,4.0,22,3,14.0,8.0,1.0,5.0,14.0,6.0,32,220,4,3.0,0.5970149253731343,0.6666666666666666,0.9836065573770492,0.391025641025641,0.4444444444444444,0.22727272727272727,0.3935483870967742,0.5,0.6,0.16666666666666666,0.5465517241379311,0.6206896551724138,0.2625,0.5643086816720257,0.6764705882352942,0.3404255319148936,0.5379310344827586,0.03731343283582089,0.061224489795918366,0.017543859649122806,0.03571428571428571,22.62532981530343,0.4375,0.26,0.15267175572519084,0.047505938242280284,0.17543859649122806,0.015706806282722512,0.1595744680851064,0.03758169934640523,0.07462686567164178,0.016260162601626018,0.04878048780487805,0.007936507936507936,0.03076923076923077,0.13432835820895522,0.17857142857142858,0.14965986394557823,0.1794871794871795,0.16666666666666666,0.0392156862745098,0.42857142857142855,0.16896551724137931,0.673469387755102,0.717391304347826,0.696969696969697,0.19655172413793104,0.45614035087719296,0.4642857142857143,0.4230769230769231,0.09655172413793103,0.2857142857142857,0.2962962962962963,0.75,0.12413793103448276,0.3888888888888889,0.3888888888888889,1.0,0.41379310344827586,0.39166666666666666,0.39166666666666666,0.9787234042553191,0.41379310344827586,0.75,0.3333333333333333,0.10344827586206896,0.6666666666666666,1.0,0.20689655172413793,0.3333333333333333,1.0,0.125,0.4,0.175,0.14285714285714285,0.375,0.26666666666666666,0.7068965517241379,0.3949579831932773,0.5255195501730103,0.5635458333333333,0.4880641025641026,0.07142857142857142,0.14473684210526316,0.13105413105413105,0.09116809116809117,7.684328358208956,25.5974358974359,0.16284233900814213,,,,,,,,,,,,,,,,,,,,,,True,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,14616.0,244,-27,462,462,109,118,40,924,24,36,6.0,9,5.0,6.0,4.0,15,3.0,9,,,,,,,,,,,,,31,60,,,11,73,516,8.0,11,,,5.0,21.0,6,10,,,4,16,34,28,,,14.0,,,,6.0,5,1.0,6,1.0,,3.0,,2,13,3.0,14.0,7,17.0,2.0,26,17.0,43,,10,6,4.0,5,2.0,3.0,8,2.0,2,2.0,13,1.0,3,10,23,,1.0,,22,1.0,5.0,1.0,22,2.0,11,1,6.0,5.0,,1.0,6.0,2.0,16,109,6,1.0,0.5483870967741935,0.7083333333333334,,,,,,0.5166666666666667,0.7272727272727273,0.6,0.5166666666666667,0.7272727272727273,0.6,0.5214285714285715,0.75,0.6666666666666666,,0.1,0.1388888888888889,0.06666666666666667,,16.30648330058939,0.38461538461538464,0.125,0.10759493670886076,0.0958904109589041,0.14285714285714285,0.0625,0.11594202898550725,0.08762886597938144,0.11363636363636363,0.0851063829787234,0.09090909090909091,0.03571428571428571,0.1,0.09259259259259259,0.1951219512195122,0.06349206349206349,0.06451612903225806,0.2777777777777778,,0.3333333333333333,0.6,0.6666666666666666,0.7741935483870968,0.5416666666666666,0.25,0.26666666666666666,0.2857142857142857,0.5,0.15,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,,0.8181818181818182,0.6666666666666666,,,,,,,,0.6,0.8333333333333334,,,,,0.6,,0.5461633333333332,0.5824555555555555,0.6037199999999999,0.15942028985507245,0.15942028985507245,0.2876712328767123,0.2191780821917808,5.426666666666667,,0.23593073593073594,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,67509.0,1125,-170,2106,2127,443,539,230,4233,100,174,6.0,13,27.0,46.0,19.0,72,47.0,110,8.0,20.0,2.0,3.0,1.0,5.0,8.0,30.0,,1.0,4.0,11.0,166,356,16.0,50.0,102,482,2413,11.0,25,2.0,4.0,7.0,35.0,37,82,5.0,16.0,41,130,54,278,48.0,,6.0,4.0,26.0,8.0,40.0,122,73.0,195,48.0,25.0,59.0,13.0,50,463,8.0,7.0,24,34.0,1.0,59,15.0,74,2.0,52,26,26.0,50,10.0,29.0,33,3.0,21,2.0,83,5.0,11,25,113,6.0,2.0,9.0,109,2.0,3.0,8.0,122,14.0,47,17,3.0,1.0,1.0,1.0,4.0,3.0,128,441,14,14.0,0.16265060240963855,0.1656441717791411,1.0,0.32,0.5,0.3125,0.34782608695652173,0.46629213483146065,0.44,0.45121951219512196,0.46798029556650245,0.4827586206896552,0.45408163265306123,0.5230263157894737,0.5147058823529411,0.5333333333333333,0.12315270935960591,0.11235955056179775,0.11494252873563218,0.25,0.01818181818181818,22.63754724905502,0.6024096385542169,0.013157894736842105,0.05555555555555555,0.009900990099009901,0.08888888888888889,0.02973977695167286,0.06575963718820861,0.015368852459016393,0.008658008658008658,0.014354066985645933,0.00749063670411985,0.030303030303030304,0.028846153846153848,0.01507537688442211,0.03067484662576687,0.104,0.09782608695652174,0.06976744186046512,0.011428571428571429,0.75,0.42857142857142855,0.5747126436781609,0.6493506493506493,0.2,0.17733990147783252,0.2638888888888889,0.35185185185185186,0.10526315789473684,0.270935960591133,0.42727272727272725,0.4351851851851852,0.10638297872340426,0.04926108374384237,0.4,0.42105263157894735,1.0,0.07389162561576355,0.26666666666666666,0.27586206896551724,1.0,0.4482758620689655,0.46153846153846156,,0.10344827586206896,0.6666666666666666,1.0,0.034482758620689655,,,0.46938775510204084,0.5869565217391305,0.05102040816326531,0.2,0.11224489795918367,0.36363636363636365,0.5517241379310345,0.3076923076923077,0.5422465174129352,0.5064578947368421,0.5585436842105261,0.1070615034168565,0.12082262210796915,0.07261410788381743,0.2697095435684647,7.762640449438201,26.705999999999996,0.21035137701804368,,,2.0,5.0,1.0,2.0,8.0,1.0,1.0,1.0,0.04,0.05,0.03333333333333333,,,,,,,,,True,
1503,1610612765,Tracy McGrady,Tracy McGrady,1503,DET,15905.0,265,-41,492,504,72,121,48,996,13,15,2.0,2,,,1.0,7,16.0,36,,1.0,,,,,3.0,12.0,,,,1.0,30,58,3.0,13.0,9,78,547,2.0,5,,,2.0,6.0,1,6,,1.0,3,5,18,42,9.0,,4.0,,12.0,3.0,,21,12.0,33,5.0,7.0,14.0,4.0,3,78,1.0,5.0,10,22.0,3.0,35,6.0,41,,8,5,3.0,7,1.0,3.0,3,1.0,4,1.0,10,,1,8,17,,2.0,,23,2.0,,3.0,20,2.0,8,3,6.0,3.0,2.0,1.0,6.0,3.0,5,72,3,3.0,0.3,0.32142857142857145,1.0,0.23076923076923078,,,0.23076923076923078,0.5172413793103449,0.4,0.16666666666666666,0.4859154929577465,0.4,0.14285714285714285,0.4875,0.42857142857142855,0.22727272727272727,0.18309859154929578,,,,,16.423357664233574,0.7,0.15,0.13333333333333333,0.03048780487804878,0.17543859649122806,0.015873015873015872,0.14414414414414414,0.02643171806167401,0.061224489795918366,,0.028169014084507043,0.02631578947368421,,0.09433962264150944,0.12,0.1774193548387097,0.1111111111111111,0.2857142857142857,,0.5,0.2112676056338028,0.8666666666666667,0.8666666666666667,0.5384615384615384,0.09859154929577464,0.14285714285714285,0.14285714285714285,,0.5070422535211268,0.4444444444444444,0.4444444444444444,0.125,0.014084507042253521,,,,0.16901408450704225,0.25,0.25,1.0,0.4,1.0,,,,,,,,,,,,0.14285714285714285,,0.39436619718309857,0.25,0.4715816901408451,0.51136,0.3902285714285714,0.1038961038961039,0.125,0.07692307692307693,0.0641025641025641,12.931034482758621,25.5,0.14634146341463414,1.0,,,,,,,,,,,,,,,,,,,,,True,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,20645.0,344,-20,630,645,197,251,74,1275,23,31,6.0,7,6.0,8.0,11.0,32,14.0,39,7.0,20.0,,1.0,2.0,6.0,,1.0,,1.0,,,48,102,7.0,21.0,16,133,735,7.0,13,,2.0,3.0,17.0,14,28,2.0,6.0,9,43,40,56,21.0,,8.0,,1.0,,6.0,12,14.0,26,10.0,4.0,6.0,1.0,5,66,2.0,7.0,10,26.0,1.0,37,12.0,49,2.0,6,5,1.0,10,2.0,8.0,4,1.0,2,,14,1.0,7,6,11,,2.0,,21,,,1.0,21,1.0,8,3,8.0,8.0,,,9.0,3.0,43,195,3,3.0,0.4166666666666667,0.45454545454545453,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.5384615384615384,0.5,0.47560975609756095,0.4666666666666667,0.5,0.5,0.5,0.5375,0.17073170731707318,0.058823529411764705,0.1935483870967742,,,20.445062586926284,0.7142857142857143,0.043478260869565216,0.13756613756613756,0.03167420814479638,0.12658227848101267,0.028985507246376812,0.13432835820895522,0.03103448275862069,0.07042253521126761,0.013513513513513514,0.013157894736842105,0.02564102564102564,0.03333333333333333,0.06666666666666667,0.1590909090909091,0.17647058823529413,0.14814814814814814,0.08,0.03333333333333333,0.3333333333333333,0.25203252032520324,0.7419354838709677,0.92,0.43478260869565216,0.2601626016260163,0.34375,0.34375,0.18181818181818182,0.3170731707317073,0.358974358974359,0.358974358974359,0.5714285714285714,0.16260162601626016,0.35,0.35,1.0,0.008130081300813009,,,,0.4666666666666667,0.8571428571428571,,0.06666666666666667,,,0.06666666666666667,,,0.23529411764705882,0.75,0.17647058823529413,0.3333333333333333,,,0.42276422764227645,,0.4879573170731707,0.48637916666666664,0.4677926470588235,0.06153846153846154,0.07339449541284404,0.12781954887218044,0.3233082706766917,9.919607843137255,23.561904761904763,0.3126984126984127,1.0,,,,,1.0,,1.0,,,,,,3.0,1.0,1.0,0.12,,,,,True,
2732,1610612765,Ben Gordon,Ben Gordon,2732,DET,41263.0,688,-85,1289,1297,251,273,152,2586,25,41,1.0,2,4.0,8.0,9.0,23,42.0,94,18.0,35.0,,2.0,2.0,5.0,23.0,57.0,,1.0,4.0,7.0,76,158,41.0,92.0,45,320,1474,5.0,12,,3.0,3.0,13.0,8,27,6.0,12.0,17,51,60,92,90.0,33.0,4.0,,57.0,23.0,3.0,31,24.0,55,16.0,8.0,17.0,7.0,7,134,3.0,10.0,13,27.0,,40,13.0,53,4.0,19,12,7.0,28,3.0,19.0,22,4.0,9,1.0,50,4.0,9,26,53,,1.0,7.0,44,1.0,1.0,4.0,54,4.0,17,6,4.0,2.0,,2.0,5.0,1.0,51,251,6,5.0,0.39473684210526316,0.40540540540540543,0.7317073170731707,0.44565217391304346,,0.5,0.44565217391304346,0.4810126582278481,0.4166666666666667,0.2962962962962963,0.55,0.3333333333333333,0.4358974358974359,0.5777777777777777,0.38235294117647056,0.5208333333333334,0.368,0.0189873417721519,,0.043478260869565216,0.02127659574468085,21.78352620830497,0.56,,0.07297297297297298,0.0234192037470726,0.07975460122699386,0.01694915254237288,0.075046904315197,0.02152317880794702,0.033783783783783786,0.017094017094017096,0.018518518518518517,0.026785714285714284,,0.03361344537815126,0.05172413793103448,0.1259259259259259,0.07079646017699115,0.1,0.031496062992125984,0.2,0.164,0.6097560975609756,0.6097560975609756,0.24,0.092,0.391304347826087,0.4090909090909091,,0.376,0.44680851063829785,0.45652173913043476,0.5714285714285714,0.14,0.5142857142857142,0.5142857142857142,0.8888888888888888,0.228,0.40350877192982454,0.40350877192982454,0.6086956521739131,0.13333333333333333,0.5,,0.13333333333333333,,,0.06666666666666667,,,0.20512820512820512,0.5,0.1282051282051282,0.4,0.1794871794871795,0.5714285714285714,0.532,0.40350877192982454,0.5025850000000001,0.4809583333333333,0.48355769230769224,0.07196969696969698,0.09941520467836257,0.040625,0.159375,12.678481012658226,24.935869565217384,0.1947245927075252,,,,,,,8.0,1.0,,,,,,,3.0,1.0,,1.0,2.0,0.021505376344086023,,True,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,18257.0,304,-78,574,575,102,120,57,1149,16,20,2.0,2,2.0,3.0,11.0,35,28.0,64,4.0,13.0,,1.0,,4.0,10.0,20.0,,2.0,3.0,4.0,55,119,14.0,33.0,26,178,656,4.0,13,,3.0,1.0,9.0,9,20,3.0,8.0,10,37,82,28,42.0,,2.0,1.0,18.0,9.0,6.0,30,10.0,40,7.0,3.0,18.0,6.0,6,90,2.0,4.0,5,13.0,,18,6.0,24,,5,5,,7,3.0,6.0,8,,1,,15,,3,6,17,1.0,2.0,4.0,18,,,2.0,27,2.0,8,3,,,,,,,37,102,1,3.0,0.7454545454545455,0.7592592592592593,1.0,0.42424242424242425,,0.375,0.40625,0.46218487394957986,0.3076923076923077,0.45,0.5,0.25,0.48214285714285715,0.531055900621118,0.2647058823529412,0.546875,0.21710526315789475,0.05042016806722689,0.05,0.08571428571428572,0.03125,27.414330218068535,0.4666666666666667,,0.07738095238095238,0.0196078431372549,0.07352941176470588,0.029411764705882353,0.07627118644067797,0.022058823529411766,0.03773584905660377,0.014084507042253521,0.0125,0.05405405405405406,,0.07142857142857142,0.07142857142857142,0.08333333333333333,0.0851063829787234,0.047619047619047616,,,0.13157894736842105,0.8,0.8421052631578947,0.6875,0.23026315789473684,0.3142857142857143,0.34375,0.36363636363636365,0.42105263157894735,0.4375,0.45161290322580644,0.9285714285714286,0.08552631578947369,0.3076923076923077,0.3076923076923077,1.0,0.13157894736842105,0.5,0.5,1.0,0.125,1.0,1.0,0.0625,,,0.125,,,0.10714285714285714,0.6666666666666666,0.14285714285714285,,0.14285714285714285,0.75,0.34868421052631576,0.5,0.4687486754966888,0.4815,0.4712351851851851,0.05063291139240506,0.064,0.05056179775280899,0.20786516853932585,12.316806722689078,25.430303030303033,0.17770034843205576,,,,1.0,,,7.0,,,1.0,,,,,,,,,,,1.0,True,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,10715.0,179,-13,334,342,89,138,39,676,13,23,,2,4.0,5.0,4.0,10,7.0,14,1.0,3.0,,,,,2.0,6.0,,,,1.0,24,47,3.0,9.0,22,79,388,,3,,,,,10,14,,1.0,7,27,22,26,9.0,,,,6.0,2.0,8.0,14,4.0,18,2.0,2.0,10.0,1.0,3,40,,5.0,5,6.0,2.0,13,5.0,18,1.0,2,2,,4,2.0,3.0,5,1.0,1,,9,,2,6,16,,,1.0,17,,,1.0,25,4.0,13,1,,,,,,,26,87,4,,0.4583333333333333,0.4583333333333333,1.0,0.3333333333333333,,,0.3333333333333333,0.5106382978723404,,0.7142857142857143,0.5089285714285714,,0.6666666666666666,0.5909090909090909,,0.7105263157894737,0.16071428571428573,0.1702127659574468,0.2608695652173913,0.2,,19.841269841269842,0.4444444444444444,0.1111111111111111,0.07142857142857142,0.04716981132075472,0.09615384615384616,,0.08088235294117647,0.03333333333333333,0.0625,0.045454545454545456,0.027777777777777776,,,0.1,,0.08108108108108109,0.12121212121212122,0.05263157894736842,0.05263157894736842,,0.4107142857142857,0.5652173913043478,0.7647058823529411,0.6153846153846154,0.17857142857142858,0.4,0.5,0.25,0.25,0.5,0.5,0.2857142857142857,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,0.3333333333333333,0.8,,,0.06666666666666667,,0.5714285714285714,0.3333333333333333,0.535817857142857,0.6208333333333332,0.47968666666666665,0.2,0.23214285714285715,,0.34177215189873417,7.6255319148936165,25.566666666666666,0.26646706586826346,,,,,,,1.0,,,,,,,,1.0,,,,,,,True,
201948,1610612765,Austin Daye,Austin Daye,201948,DET,31984.0,533,-105,1008,1011,209,281,109,2019,12,33,6.0,14,2.0,6.0,9.0,20,15.0,40,11.0,37.0,2.0,3.0,2.0,6.0,13.0,33.0,,3.0,,5.0,36,93,24.0,70.0,33,177,1143,7.0,20,2.0,6.0,1.0,21.0,3,15,2.0,11.0,6,18,46,26,69.0,3.0,4.0,,33.0,13.0,12.0,19,13.0,32,6.0,7.0,13.0,4.0,2,77,10.0,10.0,22,42.0,14.0,78,21.0,99,3.0,16,6,10.0,8,3.0,5.0,13,1.0,3,5.0,21,2.0,2,33,55,2.0,1.0,1.0,33,,3.0,2.0,44,1.0,19,3,18.0,10.0,3.0,5.0,19.0,9.0,18,207,5,2.0,0.6388888888888888,0.6764705882352942,0.9583333333333334,0.34285714285714286,0.3333333333333333,0.18181818181818182,0.34285714285714286,0.3870967741935484,0.35,0.2,0.44171779141104295,0.38461538461538464,0.23076923076923078,0.48097826086956524,0.3620689655172414,0.3103448275862069,0.4294478527607362,0.12903225806451613,0.36363636363636365,,,17.832167832167833,0.38095238095238093,0.358974358974359,0.15789473684210525,0.029940119760479042,0.1506849315068493,0.07092198581560284,0.1553398058252427,0.042105263157894736,0.025,0.0449438202247191,0.024,0.10588235294117647,0.017857142857142856,0.09090909090909091,0.14864864864864866,0.20869565217391303,0.15841584158415842,0.13333333333333333,0.03409090909090909,0.47368421052631576,0.20245398773006135,0.36363636363636365,0.5714285714285714,0.5,0.12269938650306748,0.45,0.45,0.6666666666666666,0.24539877300613497,0.375,0.375,0.7333333333333333,0.22699386503067484,0.2972972972972973,0.2972972972972973,0.9090909090909091,0.20245398773006135,0.3939393939393939,0.3939393939393939,1.0,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.11538461538461539,0.6666666666666666,0.5,0.11538461538461539,,,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.19230769230769232,,0.6319018404907976,0.3939393939393939,0.5032231481481482,0.5064029411764706,0.4314326923076924,0.11049723756906077,0.17117117117117117,0.11864406779661017,0.1016949152542373,10.037634408602148,24.981428571428573,0.20734126984126985,,,,3.0,,,,1.0,1.0,,,,,1.0,,,0.03125,1.0,1.0,0.014285714285714285,,True,
201969,1610612765,DaJuan Summers,DaJuan Summers,201969,DET,6793.0,113,-3,220,221,81,55,19,441,4,8,1.0,1,2.0,3.0,1.0,5,4.0,12,3.0,7.0,,,1.0,4.0,1.0,4.0,,,,3.0,9,25,4.0,11.0,4,34,233,1.0,1,,,,2.0,4,9,1.0,7.0,3,14,14,4,12.0,,,,4.0,1.0,3.0,1,,1,,,,,1,2,,,2,,,2,,2,,2,1,1.0,4,,1.0,2,,3,,6,,3,8,14,1.0,1.0,,4,,1.0,,8,,2,2,,,,,,,14,81,1,2.0,0.7777777777777778,0.7777777777777778,1.0,0.36363636363636365,,0.14285714285714285,0.36363636363636365,0.36,1.0,0.4444444444444444,0.4166666666666667,1.0,0.34375,0.425,1.0,0.3684210526315789,0.3055555555555556,0.12,0.125,0.4,,19.327731092436977,0.6666666666666666,,,,0.06451612903225806,,0.02040816326530612,,,,,,,,,,0.09523809523809523,,,,0.2222222222222222,0.5,0.5714285714285714,1.0,0.1388888888888889,0.2,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.19444444444444445,0.42857142857142855,0.42857142857142855,1.0,0.1111111111111111,0.25,0.25,1.0,1.0,1.0,1.0,,,,,,,0.1875,0.6666666666666666,0.25,0.25,0.1875,,0.5277777777777778,0.25,0.5023472222222222,0.3978,0.481996875,0.05263157894736842,0.07407407407407407,0.058823529411764705,0.4117647058823529,11.168,23.981818181818184,0.36818181818181817,,,,,,,,,,1.0,,,,,1.0,,,,,,,True,
