EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,DefThreePtRebounds,FTDefRebounds,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,TwoPtShootingFoulsDrawn,3SecondViolations,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtAssists,Arc3Assists,DefAtRimReboundPct,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,Charge Fouls Drawn,OffShortMidRangeReboundPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Travels,on,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,FTOffRebounds,SelfOReb,ThreePtShootingFoulsDrawn,BlockedAtRim,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,HeaveMakes
101127,1610612761,Jarrett Jack,Jarrett Jack,101127,TOR,465.0,8,14.0,16,17,13.0,7.0,2.0,33,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,9,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,13.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,16.666666666666668,0.3333333333333333,0.16666666666666666,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.53155,0.53155,1.0,10.65,0.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,354.0,6,5.0,12,12,6.0,6.0,3.0,24,2.0,2.0,1.0,1.0,,3.0,3.0,,6.0,12,1.0,1.0,,2.0,4.0,,,,,,,,1.0,,,,,2.0,6.0,,1.0,1.0,0.75,1.0,0.75,1.0,23.52941176470588,,,,0.5,1.0,1.0,,1.0,1.0,0.75,0.5220625,0.5637,0.3333333333333333,4.333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.25,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.5637,0.3333333333333333,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201153,1610612761,Julian Wright,Julian Wright,201153,TOR,628.0,10,14.0,24,26,18.0,16.0,3.0,50,3.0,4.0,2.0,3.0,,3.0,4.0,,6.0,15,2.0,3.0,,4.0,2.0,,,,,,1.0,1.0,1.0,,,,,4.0,18.0,,0.75,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,19.23076923076923,0.16666666666666666,0.1111111111111111,,1.0,0.75,0.75,,1.0,0.6666666666666666,1.0,0.606175,0.5938,0.6666666666666666,1.925,0.75,1.0,1.0,,,,,1.0,1.0,2.0,4.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,0.3752,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201595,1610612761,Joey Dorsey,Joey Dorsey,201595,TOR,465.0,8,14.0,16,17,13.0,7.0,2.0,33,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,4.0,9,1.0,1.0,2.0,4.0,,,,,,,,4.0,5.0,2.0,,2.0,,4.0,13.0,,1.0,1.0,1.0,1.0,1.0,1.0,22.22222222222222,,0.16666666666666666,,1.0,1.0,1.0,,1.0,1.0,1.0,0.7882,0.7882,1.0,0.1,0.8125,,,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,,2.0,,,,,0.5,,,1.0,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.75,0.3333333333333333,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,1610612761,Marcus Banks,Marcus Banks,2556,TOR,1305.0,22,9.0,45,46,27.0,27.0,7.0,91,,,,,,,2.0,6.0,6.0,41,,2.0,5.0,5.0,,2.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,5.0,27.0,1.0,,,,,0.5,0.5,15.094339622641508,0.09090909090909091,0.0625,,,,,,,,,0.40915,0.40915,0.8333333333333334,6.7,0.6,,,,2.0,,,,1.0,,,,,,,4.0,1.0,,,,,,,,,,1.0,,,,,,,0.3954,,,1.0,1.0,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,3.0,,,,,,0.6,0.6,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,1610612761,David Andersen,David Andersen,2431,TOR,762.0,13,6.0,27,28,21.0,19.0,3.0,55,,,,,3.0,2.0,3.0,,4.0,22,2.0,3.0,,4.0,,3.0,3.0,3.0,,6.0,,1.0,2.0,,,,,4.0,21.0,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,23.333333333333336,,,,,,,0.75,,,0.25,0.419675,0.3637666666666666,1.0,19.333333333333332,0.7777777777777778,,,,,1.0,1.0,,,,4.0,,1.0,1.0,1.0,,,1.0,1.0,,,,0.25,0.125,0.1111111111111111,0.5,,,,,0.25,,,0.5874,,25.8,1.0,1.0,2.0,,3.0,,,,,0.6666666666666666,,,,,,1.0,1.0,2.0,,3.0,,,,0.3333333333333333,,,,,,,,,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,322.0,5,1.0,10,9,,,,19,,,,,1.0,,1.0,,,9,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,10.0,0.3333333333333333,0.25,,,,,1.0,,,,0.343,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,209.0,3,2.0,8,7,6.0,7.0,4.0,15,1.0,2.0,1.0,2.0,,1.0,2.0,,2.0,9,1.0,2.0,,2.0,2.0,,,,,,,,3.0,,,,,2.0,6.0,,0.5,0.5,0.5,0.5,0.5,0.5,15.384615384615383,,,,1.0,0.5,0.5,,1.0,0.5,1.0,0.63415,0.63415,1.0,1.4,0.75,1.0,2.0,,,,,1.0,2.0,2.0,,,,3.0,3.0,,,,,0.5,0.5,0.5,,0.5,0.5,,,,,,,1.0,0.5,0.63415,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,498.0,8,-1.0,16,16,9.0,11.0,4.0,32,,2.0,,2.0,1.0,,3.0,,3.0,19,,3.0,,,,1.0,1.0,,,2.0,,,,,,,,,9.0,,,,0.375,,0.375,,18.181818181818183,,,,0.5,,,0.25,0.6666666666666666,,0.75,0.5627375,0.5625666666666667,,8.766666666666667,0.5625,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,0.25,,,,,,,,0.25,1.0,,0.4268,,25.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,484.0,8,1.0,15,15,6.0,6.0,3.0,30,,,,,1.0,,2.0,4.0,7.0,18,,1.0,4.0,4.0,,,1.0,,,3.0,1.0,1.0,1.0,2.0,,4.0,,4.0,6.0,,,,0.5,,0.7,0.6666666666666666,25.0,0.25,0.16666666666666666,,,,,0.3333333333333333,,,0.3333333333333333,0.4303666666666666,0.3079,0.5714285714285714,12.1,0.4,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,25.8,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,2.0,,,,,,0.4,0.5,1.0,1.0,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
