EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,FTDefRebounds,Clear Path Fouls,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,PenaltyCorner3Accuracy,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,BlockedCorner3
101177,1610612757,Fabricio Oberto,Fabricio Oberto,101177,POR,37.0,1,-1,1,1,1.0,1.0,2,3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,72254.0,1204,62,2141,2165,368.0,367.0,4306,2289,366.0,0.17188229799159271,320.0,58.0,100.0,9.0,13.0,12.0,20.0,51.0,128.0,52.0,130.0,2.0,1.0,3.0,17.0,1.0,1.0,6.0,161.0,358.0,3.0,19.0,91.0,422.0,19.0,42.0,1.0,8.0,46.0,32.0,67.0,1.0,7.0,19.0,86.0,118.0,204.0,9.0,8.0,4.0,13.0,3.0,33.0,177.0,59.0,236.0,42.0,17.0,123.0,11.0,43.0,531.0,11.0,31.0,22.0,57.0,79.0,42.0,121.0,9.0,64.0,31.0,33.0,57.0,10.0,44.0,30.0,6.0,13.0,1.0,5.0,87.0,5.0,17.0,24.0,1.0,79.0,2.0,7.0,4.0,91.0,2.0,3.0,12.0,1.0,110.0,6.0,26.0,36.0,9.0,5.0,4.0,1.0,5.0,2.0,5.0,84.0,5.0,7.0,0.36645962732919257,0.37579617834394907,1.0,0.15789473684210525,0.14285714285714285,0.2,0.44972067039106145,0.4523809523809524,0.47761194029850745,0.4389920424403183,0.4418604651162791,0.4527027027027027,0.48197115384615385,0.4787234042553192,0.4941860465116279,0.050397877984084884,0.09217877094972067,0.17,0.1171875,0.007692307692307693,19.826566811194322,0.6551724137931034,0.07818930041152264,0.03502824858757062,0.07719298245614035,0.05365853658536585,0.07790927021696252,0.03853211009174312,0.031496062992125984,0.04643962848297214,0.025974025974025976,0.0547945205479452,0.05084745762711865,0.05439330543933055,0.07462686567164178,0.10034602076124567,0.06467661691542288,0.10714285714285714,0.05202312138728324,0.4,0.26525198938992045,0.58,0.6987951807228916,0.3620689655172414,0.3395225464190981,0.3984375,0.45132743362831856,0.23529411764705882,0.3448275862068966,0.4,0.40310077519379844,0.5,0.005305039787798408,0.04509283819628647,0.17647058823529413,0.17647058823529413,1.0,0.3023255813953488,0.6923076923076923,0.3333333333333333,0.023255813953488372,0.2702702702702703,0.6,0.013513513513513514,0.08108108108108109,0.16666666666666666,0.3156498673740053,0.23076923076923078,0.4553443699731904,0.4869671428571428,0.45381478873239434,0.08845208845208845,0.09278350515463918,0.10900473933649289,0.2037914691943128,10.409217877094973,33.047368421052624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,44755.0,746,24,1315,1327,255.0,311.0,2642,1435,253.0,0.19391634980988592,196.0,36.0,54.0,8.0,12.0,6.0,11.0,22.0,67.0,35.0,110.0,17.0,4.0,14.0,42.0,5.0,2.0,9.0,93.0,231.0,18.0,59.0,68.0,308.0,12.0,19.0,9.0,5.0,41.0,16.0,37.0,2.0,13.0,24.0,62.0,54.0,132.0,45.0,6.0,,42.0,14.0,12.0,45.0,28.0,73.0,17.0,11.0,18.0,6.0,21.0,174.0,4.0,10.0,8.0,28.0,38.0,14.0,52.0,4.0,19.0,11.0,8.0,19.0,7.0,10.0,14.0,2.0,9.0,,3.0,33.0,5.0,6.0,10.0,1.0,35.0,,4.0,2.0,85.0,6.0,1.0,2.0,2.0,79.0,5.0,,30.0,12.0,7.0,3.0,3.0,7.0,4.0,2.0,62.0,3.0,12.0,0.2903225806451613,0.3,0.8333333333333334,0.3050847457627119,0.15384615384615385,0.3050847457627119,0.4025974025974026,0.631578947368421,0.43243243243243246,0.41379310344827586,0.6428571428571429,0.38,0.4709480122324159,0.6833333333333333,0.47692307692307695,0.20344827586206896,0.05194805194805195,0.1111111111111111,0.07462686567164178,0.00909090909090909,23.091725465041694,0.5757575757575758,0.06557377049180328,0.01855287569573284,0.0427807486631016,0.031496062992125984,0.05863192182410423,0.021021021021021023,0.02,0.029585798816568046,0.00909090909090909,0.024691358024691357,0.043478260869565216,0.06338028169014084,0.061068702290076333,0.07142857142857142,0.046875,0.03389830508474576,0.024691358024691357,0.5714285714285714,0.18620689655172415,0.6666666666666666,0.75,0.5555555555555556,0.23103448275862068,0.3283582089552239,0.3548387096774194,0.045454545454545456,0.3793103448275862,0.3181818181818182,0.3211009174311927,0.17142857142857143,0.05862068965517241,0.14482758620689656,0.3333333333333333,0.3333333333333333,0.7857142857142857,0.42857142857142855,0.6666666666666666,0.5,0.17857142857142858,0.22,0.5454545454545454,0.08,0.18,0.2222222222222222,0.3896551724137931,0.3333333333333333,0.47134550173010403,0.5628775000000001,0.47655099999999995,0.09523809523809523,0.1171875,0.1331168831168831,0.2012987012987013,11.53160173160173,24.359322033898298,4.0,2.0,4.0,2.0,4.0,9.0,1.0,2.0,1.0,1.0,0.4444444444444444,0.01694915254237288,0.058823529411764705,0.06060606060606061,0.23529411764705882,0.25,1.0,0.14285714285714285,0.5,1.0,0.4,0.5,,,,,,,,,,,,,True,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,57953.0,966,9,1742,1755,322.0,304.0,3497,1893,322.0,0.18484500574052812,284.0,82.0,119.0,27.0,41.0,13.0,22.0,16.0,41.0,22.0,48.0,43.0,6.0,24.0,84.0,10.0,2.0,14.0,120.0,208.0,40.0,127.0,50.0,410.0,29.0,45.0,14.0,2.0,69.0,22.0,37.0,4.0,20.0,21.0,77.0,164.0,76.0,117.0,42.0,1.0,83.0,24.0,19.0,39.0,11.0,50.0,7.0,4.0,22.0,5.0,12.0,111.0,8.0,45.0,29.0,44.0,77.0,54.0,131.0,7.0,31.0,26.0,5.0,12.0,2.0,11.0,16.0,5.0,1.0,,3.0,28.0,,5.0,23.0,2.0,74.0,1.0,2.0,5.0,73.0,3.0,,11.0,1.0,60.0,7.0,1.0,26.0,7.0,16.0,13.0,2.0,17.0,7.0,1.0,77.0,9.0,7.0,0.6833333333333333,0.8282828282828283,0.975,0.31496062992125984,0.2,0.31746031746031744,0.5769230769230769,0.6444444444444445,0.5945945945945946,0.5373134328358209,0.5677966101694916,0.49122807017543857,0.5664819944598338,0.575,0.5661764705882353,0.37910447761194027,0.09134615384615384,0.1092436974789916,0.14634146341463414,,18.639195016770483,0.42857142857142855,0.07612456747404844,0.06284916201117319,0.1380952380952381,0.042105263157894736,0.09263959390862944,0.05849889624724062,0.06334841628959276,0.055350553505535055,0.07142857142857142,0.051470588235294115,0.018518518518518517,0.061224489795918366,0.07692307692307693,0.0892018779342723,0.10714285714285714,0.2,0.0457516339869281,0.4117647058823529,0.35522388059701493,0.6890756302521008,0.7735849056603774,0.6585365853658537,0.12238805970149254,0.3902439024390244,0.45714285714285713,0.625,0.14328358208955225,0.4583333333333333,0.4583333333333333,0.8181818181818182,0.12835820895522387,0.2507462686567164,0.2857142857142857,0.2857142857142857,0.9583333333333334,0.6949152542372882,0.6585365853658537,0.2222222222222222,0.1694915254237288,0.38596491228070173,0.5909090909090909,0.10526315789473684,0.24561403508771928,0.14285714285714285,0.7343283582089553,0.2891566265060241,0.5537989520958083,0.5937638888888889,0.5407946428571427,0.07344632768361582,0.1145374449339207,0.16829268292682928,0.1878048780487805,6.967307692307694,24.630708661417323,16.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,,1.0,0.21428571428571427,0.015748031496062992,0.046511627906976744,0.13333333333333333,0.37209302325581395,0.3902439024390244,1.0,0.06779661016949153,0.25,1.0,0.2,1.0,2.0,1.0,1.0,1.0,0.025,0.3333333333333333,,,,,,,True,,
948,1610612757,Marcus Camby,Marcus Camby,948,POR,92431.0,1541,30,2749,2777,516.0,519.0,5526,2977,514.0,0.18770461986176792,408.0,81.0,155.0,37.0,88.0,11.0,16.0,13.0,57.0,23.0,81.0,,,,1.0,,,,117.0,293.0,,1.0,43.0,277.0,44.0,114.0,,10.0,98.0,16.0,36.0,,,9.0,41.0,146.0,88.0,,70.0,,1.0,,8.0,112.0,9.0,121.0,7.0,2.0,75.0,16.0,21.0,251.0,35.0,144.0,118.0,275.0,424.0,182.0,606.0,12.0,40.0,12.0,28.0,38.0,12.0,30.0,24.0,4.0,8.0,,1.0,62.0,7.0,10.0,85.0,7.0,140.0,1.0,19.0,3.0,86.0,9.0,14.0,7.0,1.0,70.0,10.0,,36.0,4.0,92.0,58.0,33.0,92.0,53.0,2.0,41.0,8.0,4.0,0.6239316239316239,0.8902439024390244,,,,,0.3993174061433447,0.38596491228070173,0.4444444444444444,0.3979591836734694,0.38596491228070173,0.4444444444444444,0.42746913580246915,0.4016393442622951,0.47674418604651164,0.003401360544217687,0.027303754266211604,0.01935483870967742,0.08771929824561403,,11.865969873962495,0.6129032258064516,0.3021978021978022,0.1301989150090416,0.325068870523416,0.11945392491467577,0.3087195600942655,0.12794853466761974,0.13069908814589665,0.15025906735751296,0.10997442455242967,0.11822660098522167,0.12222222222222222,0.25,0.2808988764044944,0.36578171091445427,0.3686274509803922,0.2222222222222222,0.07228915662650602,0.5760869565217391,0.5272108843537415,0.5225806451612903,0.5328947368421053,0.5432098765432098,0.19387755102040816,0.22807017543859648,0.25,0.6153846153846154,0.2755102040816326,0.2839506172839506,0.2839506172839506,0.9130434782608695,,0.003401360544217687,,,,0.7719298245614035,0.42045454545454547,0.10810810810810811,,0.4444444444444444,0.6875,,,,0.5306122448979592,,0.5063505102040816,0.5605177570093459,0.48245555555555547,0.1125,0.11285266457680251,0.35379061371841153,0.148014440433213,7.372354948805459,27.2,,,,,,,,31.0,1.0,1.0,,,,0.5,,,,,,,,,,3.0,,,0.046875,,1.0,1.0,2.0,,,,True,,
1752,1610612757,Sean Marks,Sean Marks,1752,POR,833.0,14,-12,27,27,7.0,20.0,54,33,7.0,0.25925925925925924,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,,,,6.666666666666667,,0.1,,0.3333333333333333,,0.15384615384615385,,,,,,,,0.2,,,1.0,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.39575,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,60454.0,1008,33,1814,1830,374.0,331.0,3644,1926,372.0,0.2061742006615215,247.0,76.0,122.0,4.0,12.0,13.0,21.0,27.0,62.0,12.0,47.0,46.0,10.0,36.0,87.0,5.0,11.0,22.0,115.0,231.0,53.0,133.0,71.0,460.0,8.0,22.0,13.0,7.0,41.0,16.0,38.0,16.0,32.0,27.0,107.0,138.0,92.0,159.0,,,87.0,36.0,21.0,52.0,8.0,60.0,4.0,4.0,20.0,11.0,21.0,128.0,8.0,12.0,21.0,41.0,65.0,20.0,85.0,3.0,38.0,25.0,13.0,26.0,4.0,16.0,26.0,6.0,10.0,4.0,3.0,52.0,3.0,11.0,27.0,2.0,64.0,2.0,4.0,4.0,85.0,1.0,1.0,12.0,2.0,91.0,8.0,8.0,29.0,12.0,4.0,1.0,2.0,4.0,,,105.0,8.0,8.0,0.6,0.6,1.0,0.39849624060150374,0.5,0.39849624060150374,0.49783549783549785,0.36363636363636365,0.42105263157894735,0.5343406593406593,0.4857142857142857,0.5714285714285714,0.57125,0.5394736842105263,0.625,0.36538461538461536,0.09090909090909091,0.13934426229508196,0.016129032258064516,0.06382978723404255,21.186440677966104,0.5,0.06710310965630115,0.016689847009735744,0.09251101321585903,0.04371584699453552,0.07398568019093078,0.022172949002217297,0.028169014084507043,0.0038461538461538464,0.02032520325203252,0.046153846153846156,0.03773584905660377,0.07,0.04519774011299435,0.0811965811965812,0.10559006211180125,0.06060606060606061,0.017543859649122806,,0.33516483516483514,0.6229508196721312,0.7238095238095238,0.7236842105263158,0.17032967032967034,0.43548387096774194,0.4426229508196721,0.3333333333333333,0.12912087912087913,0.2553191489361702,0.2727272727272727,0.4166666666666667,0.12637362637362637,0.23901098901098902,0.41379310344827586,0.4186046511627907,1.0,0.34285714285714286,0.3333333333333333,1.0,0.14285714285714285,0.3,0.6190476190476191,0.14285714285714285,0.3142857142857143,0.5,0.7005494505494505,0.41379310344827586,0.5388615384615385,0.541525925925926,0.5353878571428571,0.08247422680412371,0.11507936507936507,0.0891304347826087,0.2326086956521739,7.0432900432900425,24.314285714285717,17.0,3.0,8.0,3.0,6.0,,2.0,3.0,,1.0,0.46153846153846156,0.015037593984962405,0.021739130434782608,0.07317073170731707,0.3695652173913043,0.37777777777777777,1.0,0.22857142857142856,0.375,1.0,0.6,1.0,5.0,,,,,0.5,,,,3.0,0.011494252873563218,0.022058823529411766,True,,
202356,1610612757,Armon Johnson,Armon Johnson,202356,POR,3668.0,61,-8,114,113,16.0,28.0,227,124,16.0,0.14035087719298245,11.0,3.0,7.0,,,,1.0,4.0,8.0,,3.0,1.0,,1.0,3.0,,1.0,1.0,7.0,18.0,2.0,4.0,,20.0,1.0,2.0,,,2.0,1.0,4.0,1.0,1.0,,5.0,,14.0,3.0,,,3.0,1.0,2.0,10.0,2.0,12.0,1.0,1.0,8.0,,2.0,26.0,1.0,,1.0,5.0,6.0,1.0,7.0,,2.0,,2.0,9.0,2.0,4.0,3.0,,5.0,,,12.0,1.0,2.0,5.0,,13.0,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,5.0,2.0,,,,0.5,0.5,1.0,0.5,0.3888888888888889,0.5,0.25,0.45454545454545453,0.5,0.5,0.45454545454545453,0.5,0.5,0.18181818181818182,0.1111111111111111,0.2857142857142857,,,26.984126984126984,0.75,0.1282051282051282,,0.0625,0.09090909090909091,0.10909090909090909,0.02127659574468085,,,,0.1111111111111111,,0.125,,0.25,0.09090909090909091,,,,0.3181818181818182,0.42857142857142855,0.6,,0.36363636363636365,0.5,0.5,,0.13636363636363635,,,,0.045454545454545456,0.13636363636363635,0.3333333333333333,0.3333333333333333,,,,,,0.2,,,0.2,1.0,0.5,0.3333333333333333,0.4530613636363636,0.2455,0.3435,,,0.1,0.25,7.133333333333334,24.575000000000003,1.0,,,,,3.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,25647.0,427,-6,757,767,139.0,149.0,1524,860,139.0,0.18361955085865259,119.0,16.0,26.0,5.0,6.0,3.0,5.0,,6.0,9.0,21.0,20.0,3.0,24.0,65.0,8.0,4.0,11.0,25.0,53.0,33.0,85.0,26.0,175.0,6.0,9.0,13.0,4.0,34.0,3.0,7.0,5.0,14.0,2.0,23.0,20.0,30.0,87.0,6.0,,65.0,24.0,2.0,32.0,11.0,43.0,2.0,9.0,20.0,5.0,7.0,97.0,5.0,4.0,10.0,13.0,23.0,9.0,32.0,1.0,13.0,12.0,1.0,11.0,,7.0,2.0,1.0,4.0,1.0,,13.0,1.0,1.0,20.0,,38.0,,1.0,,33.0,3.0,,5.0,,29.0,1.0,5.0,11.0,,2.0,2.0,,2.0,,1.0,23.0,6.0,,0.4,0.45454545454545453,0.8787878787878788,0.38823529411764707,0.35714285714285715,0.38823529411764707,0.4716981132075472,0.6666666666666666,0.42857142857142855,0.5398550724637681,0.6818181818181818,0.5,0.5704697986577181,0.7083333333333334,0.5,0.6159420289855072,0.03773584905660377,0.07692307692307693,,,17.880794701986755,0.8461538461538461,0.05855855855855856,0.014285714285714285,0.09345794392523364,0.044642857142857144,0.06990881458966565,0.02295918367346939,0.010869565217391304,0.023255813953488372,0.00980392156862745,0.04225352112676056,0.04878048780487805,0.05,0.09722222222222222,0.02857142857142857,0.09411764705882353,0.09090909090909091,0.013333333333333334,,0.18840579710144928,0.6153846153846154,0.6666666666666666,0.5625,0.043478260869565216,,,,0.15217391304347827,0.42857142857142855,0.42857142857142855,0.1111111111111111,0.14492753623188406,0.47101449275362317,0.36923076923076925,0.36923076923076925,0.875,0.2727272727272727,0.8333333333333334,0.4,0.36363636363636365,0.23809523809523808,0.6,0.14285714285714285,0.5238095238095238,0.36363636363636365,0.8043478260869565,0.36923076923076925,0.5492659420289856,0.5613444444444444,0.5502952380952381,0.08053691275167785,0.1746031746031746,0.19428571428571428,0.13142857142857142,8.747169811320754,24.677647058823524,9.0,3.0,5.0,3.0,6.0,12.0,1.0,,,,0.46153846153846156,0.011764705882352941,0.05,,0.45,0.47368421052631576,0.8888888888888888,0.22727272727272727,0.6,1.0,0.375,0.6666666666666666,1.0,,,,,0.3333333333333333,,,,1.0,,0.011627906976744186,True,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,73542.0,1226,47,2183,2198,391.0,349.0,4381,2328,389.0,0.17911131470453504,315.0,146.0,219.0,40.0,63.0,31.0,40.0,71.0,207.0,73.0,160.0,2.0,2.0,1.0,2.0,,,,290.0,586.0,1.0,4.0,123.0,706.0,56.0,103.0,,17.0,129.0,50.0,96.0,,2.0,37.0,137.0,338.0,242.0,3.0,60.0,,2.0,1.0,20.0,40.0,24.0,64.0,18.0,6.0,22.0,6.0,12.0,152.0,22.0,81.0,22.0,91.0,123.0,103.0,226.0,16.0,24.0,15.0,9.0,34.0,7.0,13.0,37.0,5.0,21.0,1.0,9.0,71.0,9.0,12.0,48.0,,78.0,3.0,3.0,7.0,147.0,2.0,4.0,4.0,2.0,156.0,20.0,,74.0,14.0,23.0,11.0,11.0,23.0,11.0,2.0,137.0,4.0,14.0,0.5827586206896552,0.65,1.0,0.25,,0.25,0.4948805460750853,0.5436893203883495,0.5208333333333334,0.4940677966101695,0.5436893203883495,0.5102040816326531,0.5364741641337386,0.5608695652173913,0.5661157024793388,0.006779661016949152,0.034129692832764506,0.0365296803652968,0.057971014492753624,,28.28870779976717,0.4788732394366197,0.12084993359893759,0.09060402684563758,0.07913669064748201,0.10091743119266056,0.1096023278370514,0.09262589928057553,0.13306451612903225,0.08231707317073171,0.0660377358490566,0.0784313725490196,0.15384615384615385,0.10833333333333334,0.1552511415525114,0.1054421768707483,0.06701030927835051,0.10714285714285714,0.05755395683453238,0.4782608695652174,0.3711864406779661,0.6666666666666666,0.6919431279620853,0.6575342465753424,0.35084745762711866,0.34299516908212563,0.3641025641025641,0.28169014084507044,0.2711864406779661,0.45625,0.45625,0.726027397260274,0.003389830508474576,0.003389830508474576,0.5,0.5,1.0,0.6116504854368932,0.6349206349206349,0.25,,0.40816326530612246,0.775,0.02040816326530612,,,0.37796610169491524,0.5,0.4837024576271188,0.5324821428571429,0.49779030612244884,0.11490683229813664,0.115625,0.18271954674220964,0.19405099150141644,8.750341296928326,25.424999999999997,,,,,,,,10.0,,1.0,,,,0.19607843137254902,,,,,,,,,,,,,,,,1.0,4.0,,,,True,,
