EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,FtPoints,PenaltyFG2A,LongMidRangeAssists,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,2pt And 1 Free Throw Trips,3SecondViolations,FG2APctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,FTDefRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PenaltyPointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceFG2A,Technical Free Throw Trips,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,Corner3FGM,Corner3FGA,FG3M,PtsUnassisted3s,Fg3Pct,NonHeaveFg3Pct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyAtRimFGM,PenaltyFG2M,Loose Ball Fouls Drawn,PenaltyFg2Pct,PenaltyEfgPct,DefAtRimReboundPct,PenaltyAtRimAccuracy,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,LostBallSteals,OffTwoPtRebounds,OffTwoPtReboundPct,OffLongMidRangeReboundPct,Loose Ball Fouls,DefShortMidRangeReboundPct,on,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PtsPutbacks,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,705.0,12.0,-1.0,22.0,21.0,3.0,2.0,1.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,18.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,12.5,0.2222222222222222,0.25,0.2307692307692307,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5894333333333334,0.6186,0.6186,4.5,24.7,0.1363636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,1020.0,17.0,,31.0,32.0,6.0,7.0,1.0,63.0,,,,1.0,,,,,2.0,,1.0,35.0,,,,,,6.0,6.0,1.0,12.0,,,,,,6.0,,,,,0.1666666666666666,,9.375,,,,,,,,,,0.5,,,,,,,0.3863999999999999,,0.3988,15.0,,0.1935483870967742,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,851.0,14.0,-6.0,27.0,25.0,4.0,1.0,1.0,52.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,4.0,1.0,6.0,28.0,,1.0,2.0,2.0,1.0,,,,,1.0,,1.0,1.0,2.0,4.0,0.5,0.5,0.5,0.4,0.5,0.2,25.0,,0.25,0.0769230769230769,,,0.4,0.5,0.5,1.0,0.2,1.0,1.0,0.2,,1.0,0.6,0.5092,,0.3819,9.025,25.1,0.1481481481481481,1.0,2.0,,,2.0,,,3.0,2.0,0.2,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202419,1610612738,Chris Johnson,Chris Johnson,202419,BOS,1944.0,32.0,-7.0,60.0,57.0,10.0,8.0,3.0,117.0,2.0,3.0,,,,,,2.0,3.0,,6.0,65.0,,,4.0,,,1.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,10.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,,9.375,0.0526315789473684,0.2857142857142857,0.1153846153846153,0.1111111111111111,0.4,1.0,0.6666666666666666,1.0,1.0,,,,,,,1.0,0.6284666666666667,,,1.9,,0.1666666666666666,,2.0,,,1.0,,,2.0,1.0,,0.25,0.25,1.0,,,2.0,2.0,3.0,,,0.3333333333333333,,,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.1428571428571428,0.037037037037037,0.1666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,974.0,16.0,-2.0,34.0,30.0,9.0,6.0,2.0,64.0,,1.0,,1.0,3.0,,,2.0,5.0,3.0,7.0,32.0,,,,4.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,9.0,,,0.4,0.25,0.3333333333333333,0.375,25.0,0.0909090909090909,0.25,0.1333333333333333,0.2,0.3333333333333333,0.125,,,,0.125,,,0.375,,,0.5,0.4788125,0.6547,0.462,13.48,25.866666666666664,0.2647058823529412,3.0,3.0,3.0,1.0,1.0,,,3.0,1.0,0.375,0.1111111111111111,0.1666666666666666,2.0,2.0,2.0,,,1.0,,,0.4,,,,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,700.0,12.0,-3.0,19.0,20.0,3.0,4.0,1.0,39.0,,,,1.0,,,,2.0,3.0,1.0,7.0,26.0,,,4.0,,,1.0,1.0,1.0,2.0,,,,,,3.0,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,20.0,,,,,,,,,,0.25,,,,,,0.25,0.4499875,,,16.133333333333336,24.8,0.1578947368421052,2.0,,,,,,,,,0.5,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,570.0,10.0,1.0,20.0,18.0,5.0,6.0,1.0,38.0,1.0,1.0,,,,,,4.0,6.0,,8.0,21.0,,,4.0,4.0,,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,,5.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,28.571428571428573,0.4,,0.2857142857142857,0.5,,0.1666666666666666,1.0,1.0,,,,,,,,0.1666666666666666,0.4332833333333333,,0.565,15.449999999999998,,0.25,5.0,,1.0,,2.0,,,,,0.8333333333333334,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,1.0,,,,,,,0.25,,1.0,3.0,,,,0.6,0.6,,1.0,,,,,,,0.6666666666666666,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,933.0,16.0,-3.0,26.0,25.0,3.0,1.0,2.0,51.0,1.0,2.0,1.0,2.0,1.0,,,4.0,7.0,1.0,11.0,30.0,,,6.0,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,3.0,0.75,0.75,0.5714285714285714,0.5,0.55,0.125,41.37931034482759,0.1111111111111111,,0.0833333333333333,0.25,,0.25,0.5,1.0,1.0,0.25,0.5,0.5,0.125,,,0.375,0.46564375,,0.3543,11.62857142857143,24.4,0.1153846153846153,3.0,3.0,1.0,,2.0,,,4.0,1.0,0.375,0.1111111111111111,0.125,1.0,,,,2.0,1.0,,,0.1428571428571428,,,1.0,1.0,,,,,,,,,,,,1.0,0.25,0.5,,,,,,0.0909090909090909,,,2.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,779.0,13.0,-5.0,24.0,21.0,2.0,1.0,1.0,45.0,1.0,1.0,,1.0,,,,2.0,4.0,1.0,4.0,24.0,,,4.0,,,,,,,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.5,0.4,0.4,0.2,23.07692307692308,,1.0,0.2,,1.0,0.2,1.0,1.0,1.0,0.2,,,,,,0.4,0.45253,,0.3608,13.175,24.7,0.0833333333333333,2.0,,1.0,,1.0,,,1.0,1.0,0.4,0.2,0.25,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,0.5,,,,1.0,,,,,1.0,0.2,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,1610612738,Troy Murphy,Troy Murphy,2211,BOS,380.0,6.0,-4.0,10.0,10.0,1.0,1.0,1.0,20.0,,,,,1.0,,,,,1.0,,12.0,,,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,1.0,8.333333333333334,,,,,,,,,,,,,1.0,,,1.0,0.5247,,,,25.0,0.1,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
