EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFtPoints,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Corner3PctBlocked,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,3SecondViolations,on,BlockedCorner3
1752,1610612757,Sean Marks,Sean Marks,1752,POR,6516.0,109,-52,208,207,87,97,23.0,415,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,13.0,2.0,2.0,1.0,1.0,7.0,17.0,2.0,2.0,1.0,21.0,223,2.0,3.0,4.0,4.0,8.0,1.0,1.0,11.0,10.0,4.0,6.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,8.0,9.0,1.0,10.0,8.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,12.0,2.0,21.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,11.0,87,3.0,0.7142857142857143,0.8333333333333334,1.0,1.0,1.0,1.0,0.4117647058823529,0.6666666666666666,0.5,0.5263157894736842,0.6666666666666666,0.6111111111111112,0.525,0.6666666666666666,0.6111111111111112,0.10526315789473684,0.058823529411764705,0.3333333333333333,9.745762711864407,0.3333333333333333,0.125,0.1323529411764706,0.10126582278481013,0.10344827586206896,0.07547169811320754,0.09523809523809523,0.1,0.10526315789473684,0.16129032258064516,0.07142857142857142,0.13043478260869565,1.0,0.15789473684210525,0.3333333333333333,0.5,0.05263157894736842,1.0,1.0,0.6842105263157895,0.38461538461538464,0.38461538461538464,1.0,0.10526315789473684,1.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,0.2631578947368421,0.45152368421052624,0.5461333333333332,0.47840555555555553,0.05,0.05555555555555555,0.19047619047619047,0.5238095238095238,15.98235294117647,23.65,0.4182692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,25077.0,418,19,785,771,251,179,98.0,1556,47.0,71.0,17.0,32.0,12.0,18.0,22.0,61.0,30.0,61.0,,1.0,,1.0,99.0,193.0,1.0,7.0,54.0,255.0,825,18.0,39.0,42.0,25.0,46.0,,6.0,72.0,102.0,96.0,3.0,32.0,5.0,9.0,13.0,22.0,11.0,1.0,57.0,36.0,52.0,5.0,66.0,45.0,111.0,8.0,2.0,6.0,11.0,,4.0,11.0,4.0,22.0,2.0,4.0,18.0,,32.0,3.0,55.0,2.0,68.0,31.0,18.0,12.0,18.0,6.0,1.0,72.0,249,5.0,0.5151515151515151,0.6144578313253012,1.0,0.14285714285714285,,0.2,0.5129533678756477,0.46153846153846156,0.5434782608695652,0.5025,0.46153846153846156,0.4807692307692308,0.551948051948052,0.5,0.5625,0.035,0.025906735751295335,0.014084507042253521,28.017718715393137,0.5,0.21739130434782608,0.19548872180451127,0.138996138996139,0.18208955223880596,0.11278195488721804,0.2289156626506024,0.0975609756097561,0.09574468085106383,0.15841584158415842,0.19230769230769232,0.2413793103448276,0.3333333333333333,0.355,0.6619718309859155,0.6714285714285714,0.305,0.36065573770491804,0.38596491228070173,0.305,0.4918032786885246,0.4918032786885246,0.9,0.005,,,,0.8205128205128205,0.53125,0.34615384615384615,0.6666666666666666,0.019230769230769232,,0.39,0.4689128787878787,0.5582090909090909,0.47000100000000006,0.13777777777777778,0.14220183486238533,0.16470588235294117,0.2823529411764706,9.113471502590674,36.48571428571428,0.3197452229299363,1.0,6.0,5.0,6.0,22.0,2.0,4.0,1.0,2.0,6.0,2.0,9.0,9.0,11.0,2.0,7.0,1.0,2.0,6.0,6.0,6.0,1.0,1.0,6.0,0.06557377049180328,0.13043478260869565,0.06428571428571428,0.054945054945054944,0.08163265306122448,0.10416666666666667,0.19047619047619047,0.11956521739130435,0.44680851063829785,0.13636363636363635,0.03,0.16666666666666666,0.16666666666666666,1.0,0.058823529411764705,0.09615384615384616,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,37127.0,619,-39,1139,1144,310,279,140.0,2283,21.0,40.0,5.0,7.0,5.0,7.0,5.0,17.0,12.0,30.0,12.0,27.0,,4.0,38.0,87.0,36.0,114.0,51.0,235.0,1243,5.0,10.0,30.0,10.0,22.0,7.0,26.0,52.0,26.0,50.0,84.0,2.0,4.0,36.0,30.0,66.0,13.0,15.0,162.0,8.0,24.0,1.0,43.0,13.0,56.0,24.0,18.0,6.0,18.0,5.0,18.0,17.0,5.0,35.0,3.0,6.0,27.0,2.0,51.0,,52.0,1.0,56.0,22.0,5.0,3.0,6.0,,,52.0,308,9.0,0.34210526315789475,0.35135135135135137,0.7777777777777778,0.3157894736842105,0.2692307692307692,0.3185840707964602,0.4367816091954023,0.5,0.45454545454545453,0.4577114427860697,0.5681818181818182,0.4270833333333333,0.5133928571428571,0.6041666666666666,0.4807692307692308,0.5671641791044776,0.04597701149425287,0.05,19.618320610687025,0.5142857142857142,0.02631578947368421,0.0646900269541779,0.021333333333333333,0.0846774193548387,0.022887323943661973,0.04201680672268908,0.021505376344086023,0.006134969325153374,0.03676470588235294,0.04672897196261682,0.109375,,0.19900497512437812,0.525,0.5526315789473685,0.0845771144278607,0.29411764705882354,0.3333333333333333,0.14925373134328357,0.4,0.4,0.08333333333333333,0.13432835820895522,0.4444444444444444,0.4444444444444444,1.0,0.3181818181818182,0.7142857142857143,0.14583333333333334,0.7142857142857143,0.08333333333333333,,0.7661691542288557,0.5356194999999999,0.55133,0.4990393617021276,0.1085972850678733,0.20754716981132076,0.1276595744680851,0.22127659574468084,8.458620689655174,24.831578947368417,0.2721685689201054,24.0,87.0,22.0,5.0,11.0,1.0,86.0,24.0,17.0,19.0,2.0,5.0,18.0,,2.0,,1.0,2.0,3.0,3.0,2.0,,,1.0,0.11764705882352941,0.144,0.025906735751295335,0.02459016393442623,0.028169014084507043,0.16666666666666666,0.08571428571428572,,0.5238095238095238,0.2,0.43283582089552236,0.27586206896551724,0.27906976744186046,0.6666666666666666,0.4,0.4583333333333333,0.27906976744186046,4.0,7.0,1.0,5.0,7.0,5.0,12.0,24.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,0.4166666666666667,0.008771929824561403,0.011494252873563218,0.3181818181818182,0.5714285714285714,1.0,0.22727272727272727,0.2,0.3181818181818182,0.017391304347826087,,,,,,,,True,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,23156.0,386,-63,727,717,208,192,88.0,1444,16.0,28.0,5.0,12.0,3.0,5.0,1.0,6.0,11.0,24.0,10.0,27.0,3.0,8.0,28.0,58.0,18.0,50.0,21.0,131.0,790,7.0,18.0,20.0,6.0,12.0,6.0,16.0,44.0,38.0,18.0,54.0,8.0,2.0,10.0,5.0,15.0,3.0,3.0,35.0,7.0,19.0,5.0,33.0,12.0,45.0,7.0,7.0,,4.0,1.0,2.0,5.0,,9.0,,3.0,15.0,2.0,32.0,1.0,29.0,2.0,24.0,8.0,10.0,9.0,10.0,4.0,1.0,44.0,207,3.0,0.6785714285714286,0.7916666666666666,1.0,0.36,0.375,0.375,0.4827586206896552,0.3888888888888889,0.5,0.5092592592592593,0.4166666666666667,0.5357142857142857,0.5550847457627118,0.4166666666666667,0.6285714285714286,0.46296296296296297,0.034482758620689655,0.03571428571428571,15.155131264916466,0.4444444444444444,0.20833333333333334,0.08333333333333333,0.02681992337164751,0.0924092409240924,0.03234501347708895,0.03529411764705882,0.03125,0.017857142857142856,0.07058823529411765,0.0625,0.11392405063291139,0.4,0.25925925925925924,0.5714285714285714,0.5925925925925926,0.05555555555555555,0.16666666666666666,0.2,0.2222222222222222,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.25,0.37037037037037035,0.38461538461538464,1.0,0.5,0.4166666666666667,0.17857142857142858,0.6,0.2857142857142857,0.375,0.7222222222222222,0.5308061320754717,0.5608026315789475,0.5110962962962963,0.07894736842105263,0.12698412698412698,0.15267175572519084,0.33587786259541985,9.479310344827585,25.544000000000004,0.2861072902338377,8.0,23.0,8.0,,14.0,2.0,21.0,8.0,2.0,5.0,2.0,5.0,9.0,1.0,,2.0,1.0,,3.0,4.0,,,1.0,4.0,0.16666666666666666,0.12,0.045454545454545456,0.05333333333333334,0.02857142857142857,0.11320754716981132,0.13636363636363635,0.018518518518518517,0.5,1.0,0.21296296296296297,0.34782608695652173,0.34782608695652173,1.0,0.2,0.2857142857142857,0.38095238095238093,2.0,4.0,,2.0,3.0,2.0,6.0,,1.0,1.0,,2.0,3.0,,,,1.0,,,0.3333333333333333,0.02,,0.16666666666666666,0.5,1.0,0.08333333333333333,,0.375,0.0196078431372549,1.0,0.037037037037037035,,,,,,True,
201988,1610612757,Patty Mills,Patty Mills,201988,POR,46948.0,782,-98,1465,1458,459,416,189.0,2923,42.0,77.0,3.0,7.0,10.0,24.0,15.0,31.0,31.0,87.0,22.0,48.0,7.0,13.0,88.0,195.0,47.0,133.0,36.0,353.0,1599,4.0,12.0,23.0,25.0,61.0,14.0,40.0,109.0,38.0,138.0,138.0,4.0,18.0,74.0,35.0,109.0,17.0,41.0,253.0,9.0,27.0,,32.0,19.0,51.0,27.0,14.0,13.0,42.0,6.0,27.0,20.0,3.0,62.0,5.0,16.0,23.0,7.0,63.0,1.0,72.0,1.0,47.0,15.0,1.0,1.0,1.0,1.0,2.0,109.0,457,5.0,0.2159090909090909,0.22093023255813954,0.9787234042553191,0.3533834586466165,0.35,0.3643410852713178,0.4512820512820513,0.3333333333333333,0.4098360655737705,0.48323170731707316,0.4166666666666667,0.45544554455445546,0.5042857142857143,0.4423076923076923,0.48660714285714285,0.4054878048780488,0.09230769230769231,0.15584415584415584,24.30678466076696,0.6774193548387096,,0.057569296375266525,0.01764705882352941,0.051364365971107544,0.025333333333333333,0.029940119760479042,0.0078125,0.013953488372093023,0.08571428571428572,0.03731343283582089,0.04375,1.0,0.2347560975609756,0.5454545454545454,0.6461538461538462,0.09451219512195122,0.4838709677419355,0.6,0.2652439024390244,0.3563218390804598,0.3563218390804598,0.16129032258064516,0.14634146341463414,0.4583333333333333,0.4583333333333333,1.0,0.2916666666666667,0.42857142857142855,0.2376237623762376,0.4166666666666667,0.12871287128712872,0.5384615384615384,0.6402439024390244,0.5049175465838508,0.5303675000000001,0.4782381443298969,0.04411764705882353,0.07246376811594203,0.06515580736543909,0.3087818696883853,10.689230769230768,25.187218045112783,0.31331058020477814,25.0,85.0,27.0,3.0,17.0,4.0,81.0,25.0,18.0,30.0,3.0,10.0,5.0,9.0,2.0,15.0,2.0,3.0,3.0,10.0,,,,9.0,0.1935483870967742,0.032467532467532464,0.041666666666666664,0.03205128205128205,0.05952380952380952,0.03773584905660377,0.020833333333333332,0.05521472392638037,0.30952380952380953,0.06666666666666667,0.25914634146341464,0.29411764705882354,0.29411764705882354,0.96,,0.26732673267326734,0.30864197530864196,,3.0,4.0,9.0,7.0,4.0,12.0,3.0,,2.0,,2.0,16.0,4.0,,,,,,0.3333333333333333,,,0.125,,,0.375,0.4444444444444444,0.25925925925925924,,,,0.75,,,,,True,
202083,1610612757,Wesley Matthews,Wesley Matthews,202083,POR,20115.0,335,-52,647,643,244,212,76.0,1290,17.0,31.0,2.0,3.0,6.0,10.0,9.0,30.0,7.0,14.0,7.0,24.0,5.0,11.0,33.0,75.0,16.0,47.0,47.0,161.0,727,5.0,11.0,13.0,10.0,30.0,10.0,20.0,77.0,24.0,42.0,45.0,4.0,7.0,17.0,10.0,27.0,3.0,5.0,64.0,2.0,21.0,4.0,36.0,4.0,40.0,12.0,8.0,4.0,12.0,2.0,9.0,8.0,3.0,20.0,1.0,10.0,13.0,,23.0,,38.0,,53.0,16.0,,,,,,73.0,242,2.0,0.36363636363636365,0.3870967741935484,0.9375,0.3404255319148936,0.5,0.34782608695652173,0.44,0.45454545454545453,0.3333333333333333,0.4672131147540984,0.38235294117647056,0.5,0.5448275862068965,0.38235294117647056,0.6031746031746031,0.38524590163934425,0.09333333333333334,0.16129032258064516,22.357723577235774,0.6,0.19047619047619047,0.10294117647058823,0.009345794392523364,0.12167300380228137,0.009345794392523364,0.015151515151515152,0.015151515151515152,,0.08860759493670886,0.16363636363636364,0.07142857142857142,,0.2540983606557377,0.5483870967741935,0.6538461538461539,0.2459016393442623,0.3,0.32142857142857145,0.11475409836065574,0.5,0.5,0.14285714285714285,0.19672131147540983,0.2916666666666667,0.2916666666666667,1.0,0.17647058823529413,0.6666666666666666,0.2,0.6,0.22,0.45454545454545453,0.639344262295082,0.4947875000000001,0.44143999999999994,0.4578390000000001,0.12318840579710146,0.17777777777777778,0.08074534161490683,0.4782608695652174,7.902666666666666,25.123404255319148,0.37712519319938176,9.0,23.0,9.0,,27.0,1.0,22.0,9.0,7.0,12.0,,1.0,11.0,1.0,1.0,3.0,,2.0,1.0,7.0,,,,5.0,0.06666666666666667,0.1864406779661017,0.009345794392523364,0.014285714285714285,,0.18181818181818182,0.2,0.016666666666666666,0.5294117647058824,0.2222222222222222,0.1885245901639344,0.391304347826087,0.391304347826087,0.8888888888888888,,0.18,0.4090909090909091,1.0,4.0,,2.0,5.0,1.0,6.0,3.0,,,,2.0,3.0,4.0,,5.0,1.0,,,0.16666666666666666,,,0.23529411764705882,0.25,1.0,0.11764705882352941,,0.5555555555555556,0.020833333333333332,,,,1.0,0.07692307692307693,,,True,
202337,1610612757,Luke Babbitt,Luke Babbitt,202337,POR,5205.0,87,-25,168,170,90,84,25.0,338,6.0,15.0,3.0,6.0,2.0,10.0,1.0,6.0,1.0,7.0,,2.0,,1.0,8.0,28.0,2.0,10.0,3.0,25.0,169,3.0,7.0,11.0,3.0,18.0,1.0,6.0,10.0,8.0,8.0,6.0,2.0,2.0,3.0,2.0,5.0,,2.0,12.0,5.0,9.0,1.0,17.0,5.0,22.0,2.0,,2.0,4.0,,2.0,1.0,,5.0,1.0,1.0,4.0,1.0,7.0,,5.0,,5.0,3.0,1.0,1.0,1.0,,,10.0,90,2.0,0.5,0.5714285714285714,1.0,0.2,0.16666666666666666,0.2,0.2857142857142857,0.42857142857142855,0.16666666666666666,0.2894736842105263,0.5,0.1875,0.3125,0.55,0.2,0.2631578947368421,0.07142857142857142,0.13333333333333333,23.076923076923077,0.8,0.14285714285714285,0.14516129032258066,0.07936507936507936,0.1927710843373494,0.054945054945054944,0.047619047619047616,0.21428571428571427,0.03571428571428571,0.10714285714285714,0.1875,0.16666666666666666,,0.39473684210526316,0.4,0.46153846153846156,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.18421052631578946,0.14285714285714285,0.14285714285714285,1.0,0.05263157894736842,,,,0.6666666666666666,0.5,0.4166666666666667,0.2,0.041666666666666664,,0.6578947368421053,0.5024236842105264,0.53595,0.5122125000000001,0.075,0.1,0.44,0.4,6.810714285714286,26.140000000000004,0.5357142857142857,2.0,8.0,5.0,2.0,1.0,,8.0,2.0,2.0,1.0,,,7.0,2.0,,2.0,1.0,,1.0,,,,,,,0.3333333333333333,,,,0.38461538461538464,0.25,0.07692307692307693,0.5,,0.21052631578947367,0.25,0.25,1.0,0.6666666666666666,0.20833333333333334,0.25,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,0.5,,,,,,0.2222222222222222,0.5,0.2,,,,1.0,,,,,True,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,10871.0,181,-41,332,324,110,84,44.0,656,8.0,16.0,2.0,4.0,1.0,4.0,5.0,14.0,10.0,34.0,4.0,8.0,1.0,3.0,23.0,64.0,5.0,17.0,16.0,77.0,382,4.0,7.0,12.0,3.0,15.0,1.0,7.0,17.0,14.0,32.0,15.0,,3.0,8.0,12.0,20.0,5.0,2.0,52.0,1.0,5.0,,6.0,5.0,11.0,6.0,3.0,3.0,4.0,,,,,4.0,,,6.0,,12.0,1.0,22.0,,18.0,8.0,2.0,1.0,2.0,2.0,,17.0,110,1.0,0.30434782608695654,0.30434782608695654,1.0,0.29411764705882354,0.14285714285714285,0.29411764705882354,0.359375,0.5714285714285714,0.2,0.3765432098765432,0.6111111111111112,0.20454545454545456,0.4375,0.6666666666666666,0.3269230769230769,0.20987654320987653,0.046875,0.125,23.896103896103895,1.0,,0.049019607843137254,0.008771929824561403,0.045112781954887216,0.027472527472527472,,0.045454545454545456,,0.029411764705882353,0.030303030303030304,0.08571428571428572,1.0,0.19753086419753085,0.5,0.5714285714285714,0.1728395061728395,0.35714285714285715,0.35714285714285715,0.41975308641975306,0.29411764705882354,0.30303030303030304,0.3,0.09876543209876543,0.5,0.5,1.0,0.4444444444444444,0.5,0.18181818181818182,0.25,0.13636363636363635,0.3333333333333333,0.4074074074074074,0.45694,0.5919666666666666,0.4308904761904761,0.09411764705882353,0.11764705882352941,0.15584415584415584,0.22077922077922077,11.885937500000002,25.017647058823535,0.3313253012048193,1.0,9.0,4.0,1.0,8.0,,9.0,1.0,7.0,4.0,2.0,4.0,1.0,,,4.0,,,4.0,3.0,,,,3.0,,0.03225806451612903,0.058823529411764705,0.02631578947368421,0.1,0.05555555555555555,,,0.5,,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,0.18181818181818182,0.1111111111111111,,,1.0,2.0,,1.0,2.0,,,,,,,1.0,,,,,,0.5,,,,,,0.2222222222222222,0.5,,,1.0,,1.0,,,0.029411764705882353,,True,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,10541.0,176,-40,323,327,85,88,37.0,650,9.0,15.0,4.0,4.0,,,,1.0,,,,,,,9.0,16.0,,,4.0,22.0,371,4.0,4.0,10.0,,,,,3.0,10.0,8.0,,8.0,2.0,4.0,2.0,6.0,2.0,2.0,14.0,9.0,27.0,4.0,39.0,12.0,51.0,2.0,2.0,,4.0,2.0,2.0,7.0,1.0,11.0,1.0,3.0,20.0,3.0,28.0,2.0,14.0,1.0,9.0,3.0,5.0,4.0,5.0,3.0,2.0,3.0,85,3.0,0.5555555555555556,1.0,,,,,0.5625,1.0,,0.5625,1.0,,0.55,1.0,0.75,,0.125,0.06666666666666667,8.446866485013624,0.36363636363636365,0.3076923076923077,0.24545454545454545,0.09278350515463918,0.23333333333333334,0.07947019867549669,0.11538461538461539,0.14285714285714285,0.06,0.16666666666666666,0.30303030303030304,0.2682926829268293,0.6,0.9375,0.6,0.6428571428571429,0.0625,,,,,,,,,,,1.0,1.0,,,,,0.9375,0.592375,0.5723,,0.16666666666666666,0.16666666666666666,0.45454545454545453,0.13636363636363635,2.0125,,0.2631578947368421,,,,2.0,3.0,,,,,2.0,,3.0,8.0,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,0.2,0.05555555555555555,0.07894736842105263,,0.20689655172413793,0.18181818181818182,0.2,0.5555555555555556,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,True,
201967,1610612757,Dante Cunningham,Dante Cunningham,201967,POR,22139.0,369,-17,682,688,160,173,80.0,1370,14.0,24.0,4.0,9.0,2.0,4.0,4.0,15.0,25.0,68.0,,,,,43.0,107.0,,1.0,2.0,88.0,721,6.0,13.0,14.0,7.0,22.0,,1.0,15.0,74.0,12.0,,8.0,3.0,7.0,4.0,11.0,3.0,3.0,26.0,11.0,24.0,6.0,39.0,19.0,58.0,21.0,16.0,5.0,4.0,1.0,3.0,7.0,3.0,11.0,,3.0,30.0,2.0,45.0,2.0,6.0,1.0,4.0,1.0,13.0,10.0,13.0,8.0,,15.0,160,2.0,0.8604651162790697,0.9487179487179487,,,,,0.40186915887850466,0.46153846153846156,0.3181818181818182,0.39814814814814814,0.46153846153846156,0.30434782608695654,0.4,0.4666666666666667,0.3125,0.009259259259259259,0.028037383177570093,0.041666666666666664,15.414012738853504,0.36363636363636365,0.3,0.11162790697674418,0.044,0.1111111111111111,0.05507246376811594,0.056338028169014086,0.04477611940298507,0.03571428571428571,0.06172839506172839,0.15873015873015872,0.1267605633802817,0.6153846153846154,0.2222222222222222,0.5833333333333334,0.6086956521739131,0.1388888888888889,0.26666666666666666,0.26666666666666666,0.6296296296296297,0.36764705882352944,0.3787878787878788,1.0,,,,,0.6923076923076923,0.4444444444444444,0.17391304347826086,0.5,,,0.23148148148148148,0.45383271028037386,0.5429,0.41784090909090915,0.009174311926605505,0.009259259259259259,0.1590909090909091,0.17045454545454544,13.197196261682242,37.6,0.23460410557184752,,1.0,1.0,2.0,1.0,,1.0,,1.0,4.0,,8.0,9.0,1.0,,1.0,,3.0,,1.0,2.0,,,1.0,,0.10975609756097561,0.08421052631578947,0.07352941176470588,0.1111111111111111,0.0847457627118644,0.17391304347826086,0.016666666666666666,0.7142857142857143,0.5,0.009259259259259259,,,,0.25,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.029411764705882353,,True,
