EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,Arc3PctBlocked,HeaveMakes
202328,1610612765,Greg Monroe,Greg Monroe,202328,DET,39055.0,651,-103,1204,1213,256,304,131,2417,68,112,21.0,46.0,12,20,4.0,20,3.0,10,,,,,,,,,,,,,75,142,,,28,178,1345,23.0,48,,,3.0,49,14,27,,,5,33,84,66,,,38.0,,,,20,26,5.0,31,1.0,4.0,18.0,,8,67,10.0,55.0,1.0,13,65.0,15.0,93,66.0,159,5.0,30,16,14.0,10,1.0,3.0,11,5.0,7,,3.0,21,5.0,4,33,,61,,3.0,2.0,50,,8.0,4.0,49,5.0,,23,4,13.0,11.0,,2.0,13.0,6.0,,33,256,10,2.0,0.56,0.75,,,,,,0.528169014084507,0.4791666666666667,0.5185185185185185,0.528169014084507,0.4791666666666667,0.5185185185185185,0.5426829268292683,0.4803921568627451,0.532258064516129,,0.14084507042253522,0.125,0.25,0.1,13.573000733675714,0.47619047619047616,0.30612244897959184,0.02857142857142857,0.17955801104972377,0.1354679802955665,0.08333333333333333,0.0625,0.15057915057915058,0.11484098939929328,0.16666666666666666,0.14814814814814814,0.09933774834437085,0.058823529411764705,0.06896551724137931,0.15702479338842976,0.21052631578947367,0.1732283464566929,0.06481481481481481,0.125,0.10638297872340426,0.46153846153846156,0.7887323943661971,0.6071428571428571,0.6938775510204082,0.5735294117647058,0.14084507042253522,0.2,0.26666666666666666,0.5,0.07042253521126761,0.3,0.3333333333333333,0.3333333333333333,,,,,,,,,0.9583333333333334,0.45652173913043476,,,,,,,,0.7407407407407407,0.6,,,,,0.7887323943661971,,0.5924485915492959,0.602675,0.5547333333333334,0.14375,0.14375,0.2752808988764045,0.1853932584269663,3.042957746478873,,0.21262458471760798,,,,,,,,,,,,,,,True,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,19303.0,322,-37,590,590,124,152,90,1180,13,29,6.0,9.0,3,5,,1,,1,,,,,,,,,,,,,13,31,,,5,31,673,6.0,11,,,,12,3,5,,,1,7,14,12,,,12.0,,,,2,14,3.0,17,1.0,2.0,6.0,2.0,6,37,9.0,28.0,,14,27.0,5.0,46,37.0,83,3.0,16,13,3.0,7,3.0,5.0,6,1.0,2,,,13,3.0,6,18,2.0,27,1.0,1.0,,25,2.0,7.0,3.0,16,,,6,2,17.0,9.0,2.0,6.0,17.0,9.0,1.0,7,124,3,2.0,0.5384615384615384,1.0,,,,,,0.41935483870967744,0.5454545454545454,0.6,0.41935483870967744,0.5454545454545454,0.6,0.3974358974358974,0.5454545454545454,0.5,,0.06451612903225806,0.06896551724137931,,,7.547169811320755,0.5384615384615384,0.2777777777777778,,0.14361702127659576,0.12334801762114538,0.21875,0.11842105263157894,0.1626984126984127,0.12211221122112212,0.19117647058823528,0.11764705882352941,0.07692307692307693,0.10416666666666667,0.14285714285714285,0.11864406779661017,0.1346153846153846,0.16883116883116883,0.21739130434782608,0.2222222222222222,0.2,0.5294117647058824,0.9354838709677419,0.4482758620689655,0.48148148148148145,0.5384615384615384,0.03225806451612903,,,,0.03225806451612903,,,,,,,,,,,,0.8181818181818182,0.6666666666666666,,,,,,,,1.0,0.6,,,,,0.9354838709677419,,0.6253935483870968,0.61435,0.7322599999999999,0.16216216216216217,0.16216216216216217,0.3870967741935484,0.22580645161290322,2.0838709677419356,,0.21016949152542372,,1.0,,,,,,,,,,,,,True,,
2404,1610612765,Chris Wilcox,Chris Wilcox,2404,DET,18418.0,307,10,578,576,67,124,66,1154,43,63,12.0,18.0,4,6,9.0,17,2.0,7,,,,,,,,,,,,,54,87,,,20,128,651,12.0,19,,,3.0,27,5,10,,,1,11,78,30,,,22.0,,,,4,9,1.0,10,,1.0,4.0,2.0,3,21,6.0,26.0,,16,32.0,3.0,51,32.0,83,3.0,8,7,1.0,6,1.0,4.0,9,,2,,1.0,15,1.0,2,24,,49,1.0,4.0,3.0,32,,4.0,1.0,40,7.0,,21,3,6.0,5.0,,1.0,6.0,1.0,,11,67,4,,0.7222222222222222,0.9069767441860465,,,,,,0.6206896551724138,0.631578947368421,0.5,0.6206896551724138,0.631578947368421,0.5,0.6153846153846154,0.6428571428571429,0.5,,0.04597701149425287,0.06349206349206349,,,18.07044410413476,0.4,0.1875,,0.1951219512195122,0.14444444444444443,0.1951219512195122,0.07407407407407407,0.1951219512195122,0.12260536398467432,0.18032786885245902,0.17777777777777778,0.0945945945945946,0.03508771929824561,0.16666666666666666,0.17857142857142858,0.23809523809523808,0.18181818181818182,0.22033898305084745,0.13043478260869565,0.10344827586206896,0.16666666666666666,0.7241379310344828,0.6825396825396826,0.7288135593220338,0.7209302325581395,0.19540229885057472,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.08045977011494253,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,0.9473684210526315,0.6666666666666666,0.08333333333333333,,,,,,,0.6,0.6666666666666666,,,,,0.7241379310344828,,0.5870482758620691,0.5961333333333333,0.5789500000000001,0.2079207920792079,0.2079207920792079,0.2109375,0.0859375,3.6091954022988513,,0.11591695501730104,1.0,2.0,,,,,,,,,,,,,True,,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,32330.0,539,-93,984,994,210,210,115,1978,26,47,7.0,14.0,3,7,16.0,40,9.0,26,,,,,,,,,,,,,51,113,,,15,117,1138,8.0,21,,,6.0,22,7,19,,,7,21,68,34,,,14.0,,,,15,10,2.0,12,1.0,1.0,4.0,,6,26,,31.0,,11,40.0,1.0,52,31.0,83,1.0,14,6,8.0,10,2.0,5.0,13,4.0,5,,1.0,23,3.0,4,24,,48,1.0,4.0,4.0,36,2.0,6.0,2.0,38,2.0,,17,3,11.0,3.0,,8.0,11.0,2.0,,21,210,8,3.0,0.6666666666666666,0.7727272727272727,,,,,,0.45132743362831856,0.38095238095238093,0.3684210526315789,0.45132743362831856,0.38095238095238093,0.3684210526315789,0.44656488549618323,0.44,0.42,,0.13274336283185842,0.23404255319148937,0.1,,13.72549019607843,0.43478260869565216,0.05263157894736842,,0.11331444759206799,0.07989690721649484,0.0990990990990991,,0.10991379310344827,0.06783369803063458,0.07692307692307693,0.072,0.0872093023255814,,,0.10679611650485436,0.09473684210526316,0.12903225806451613,0.08641975308641975,0.13333333333333333,0.021739130434782608,0.18181818181818182,0.415929203539823,0.5531914893617021,0.7222222222222222,0.5769230769230769,0.35398230088495575,0.4,0.4444444444444444,0.6875,0.23008849557522124,0.34615384615384615,0.34615384615384615,0.8888888888888888,,,,,,,,,0.6666666666666666,0.5,,,,,,,,0.3684210526315789,0.42857142857142855,,,,,0.415929203539823,,0.49180000000000007,0.5139714285714285,0.4443526315789474,0.1328125,0.1328125,0.18803418803418803,0.1794871794871795,7.519469026548671,,0.21341463414634146,1.0,1.0,,,,,,,,,,,,,False,,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,23923.0,399,-61,755,768,223,237,90,1523,36,63,2.0,3.0,11,21,9.0,24,20.0,42,4.0,9.0,,1.0,1.0,5.0,6.0,16.0,,1.0,4.0,8.0,65,129,10.0,25.0,36,196,830,6.0,8,,2.0,3.0,15,18,40,5.0,13.0,20,71,18,112,30.0,,4.0,3.0,13.0,6.0,15,37,11.0,48,8.0,3.0,15.0,7.0,15,107,3.0,1.0,,10,10.0,,20,4.0,24,1.0,24,11,13.0,18,5.0,10.0,11,2.0,8,,,29,3.0,5,7,4.0,35,3.0,2.0,1.0,44,1.0,,2.0,44,7.0,3.0,16,8,,,,,,,,69,221,9,7.0,0.13846153846153847,0.14285714285714285,1.0,0.4,,0.38461538461538464,0.45454545454545453,0.5038759689922481,0.75,0.45,0.5194805194805194,0.6,0.4811320754716981,0.5672514619883041,0.625,0.546875,0.16233766233766234,0.11627906976744186,0.14285714285714285,0.20833333333333334,0.023809523809523808,23.12138728323699,0.6206896551724138,,,0.045662100456621,0.0034965034965034965,0.10101010101010101,0.038461538461538464,0.06289308176100629,0.01098901098901099,0.010309278350515464,,,0.05128205128205128,0.02564102564102564,0.015384615384615385,0.0392156862745098,0.06796116504854369,0.08955223880597014,0.125,0.017241379310344827,,0.4090909090909091,0.5714285714285714,0.6666666666666666,0.1388888888888889,0.15584415584415584,0.375,0.47368421052631576,0.1111111111111111,0.2727272727272727,0.47619047619047616,0.4878048780487805,0.15,0.05844155844155844,0.4444444444444444,0.5,1.0,0.1038961038961039,0.375,0.4,1.0,0.3,0.6666666666666666,,0.1,,,0.1,,,0.39622641509433965,0.5238095238095238,0.09433962264150944,0.2,0.1509433962264151,0.5,0.5714285714285714,0.46153846153846156,0.5431827814569536,0.4568,0.5500754901960785,0.09815950920245399,0.11594202898550725,0.07653061224489796,0.3622448979591837,7.865891472868216,27.960000000000004,0.295364238410596,,,,1.0,,,,,2.0,,,0.08,0.1111111111111111,,False,0.0625,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,54990.0,916,-134,1633,1648,255,270,226,3281,47,93,18.0,33.0,5,10,6.0,20,,3,,,,,,,1.0,2.0,,,1.0,2.0,53,116,1.0,2.0,14,123,1824,19.0,37,,,3.0,41,7,14,1.0,2.0,6,23,52,54,3.0,,26.0,1.0,1.0,1.0,12,46,9.0,55,4.0,5.0,21.0,4.0,21,119,10.0,78.0,4.0,36,128.0,11.0,175,92.0,267,6.0,38,17,21.0,16,3.0,10.0,15,6.0,6,1.0,4.0,31,4.0,4,28,1.0,54,,1.0,,56,6.0,7.0,11.0,41,5.0,,18,5,37.0,15.0,3.0,19.0,37.0,13.0,2.0,23,255,5,3.0,0.49056603773584906,0.65,1.0,0.5,,0.5,1.0,0.45689655172413796,0.5135135135135135,0.5,0.461864406779661,0.5135135135135135,0.53125,0.4522058823529412,0.5,0.46,0.01694915254237288,0.10344827586206896,0.0967741935483871,0.1,0.3333333333333333,8.686551543694401,0.5161290322580645,0.2972972972972973,0.08,0.22260869565217392,0.10848400556328233,0.19672131147540983,0.09174311926605505,0.21635883905013192,0.10628019323671498,0.09644670050761421,0.09278350515463918,0.125,0.1095890410958904,0.05555555555555555,0.15675675675675677,0.25,0.2564102564102564,0.1875,0.21818181818181817,0.11764705882352941,0.35135135135135137,0.788135593220339,0.5053763440860215,0.5595238095238095,0.46808510638297873,0.1694915254237288,0.3,0.3333333333333333,0.6666666666666666,0.025423728813559324,,,,,,,,0.01694915254237288,0.5,0.5,1.0,0.8918918918918919,0.5454545454545454,0.2222222222222222,,,,,,,0.625,0.5,,,0.125,0.5,0.8050847457627118,1.0,0.6029807692307693,0.622075,0.54579,0.13740458015267176,0.13953488372093023,0.3333333333333333,0.18699186991869918,2.6379310344827585,40.95,0.15615431720759337,1.0,1.0,,,,,,,,,,,,,False,,
1503,1610612765,Tracy McGrady,Tracy McGrady,1503,DET,65856.0,1098,-41,1959,1972,383,445,262,3931,55,96,12.0,17.0,9,13,20.0,54,66.0,153,2.0,3.0,,,,,18.0,54.0,2.0,4.0,2.0,12.0,141,303,20.0,57.0,71,413,2171,16.0,28,2.0,4.0,3.0,41,27,58,2.0,12.0,19,79,98,184,51.0,9.0,22.0,2.0,52.0,18.0,12,143,29.0,172,12.0,17.0,82.0,19.0,42,373,3.0,30.0,,38,87.0,3.0,128,33.0,161,6.0,42,27,15.0,42,13.0,34.0,23,,8,,5.0,65,7.0,10,31,1.0,60,2.0,3.0,1.0,89,2.0,3.0,3.0,94,10.0,,46,6,18.0,10.0,3.0,5.0,19.0,8.0,,79,381,4,6.0,0.3475177304964539,0.3769230769230769,0.85,0.3508771929824561,0.5,0.16666666666666666,0.36363636363636365,0.46534653465346537,0.5714285714285714,0.46551724137931033,0.475,0.59375,0.42857142857142855,0.513681592039801,0.5857142857142857,0.4759036144578313,0.15833333333333333,0.039603960396039604,0.11458333333333333,,0.006535947712418301,20.482456140350877,0.6461538461538462,0.05454545454545454,,0.1324200913242009,0.03807106598984772,0.18009478672985782,0.018518518518518517,0.14400921658986174,0.034736842105263156,0.043859649122807015,0.03636363636363636,0.03529411764705882,0.028037383177570093,,0.09302325581395349,0.15789473684210525,0.14682539682539683,0.17218543046357615,0.2,0.0335195530726257,0.42105263157894735,0.26666666666666666,0.5729166666666666,0.6470588235294118,0.4727272727272727,0.15,0.37037037037037035,0.37037037037037035,0.05,0.425,0.43137254901960786,0.4342105263157895,0.3333333333333333,0.008333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.15,0.3333333333333333,0.33962264150943394,0.8333333333333334,0.53125,0.7058823529411765,,,,,0.125,0.5,,0.18571428571428572,0.6923076923076923,,,0.17142857142857143,0.16666666666666666,0.425,0.34615384615384615,0.483788966480447,0.5475080645161291,0.45221785714285717,0.11616161616161616,0.13569321533923304,0.09927360774818401,0.19128329297820823,11.225742574257424,26.463157894736838,0.19550791220010208,1.0,,,1.0,1.0,1.0,,,1.0,,,0.017543859649122806,,,False,0.018518518518518517,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,68301.0,1138,-109,2109,2110,436,433,275,4219,35,52,3.0,3.0,6,11,52.0,132,84.0,209,17.0,55.0,3.0,6.0,5.0,10.0,20.0,47.0,3.0,7.0,4.0,10.0,171,393,37.0,102.0,114,567,2400,13.0,34,6.0,13.0,7.0,51,28,64,9.0,20.0,46,129,254,88,108.0,3.0,2.0,1.0,45.0,19.0,18,118,14.0,132,7.0,7.0,72.0,17.0,29,278,2.0,18.0,,15,47.0,1.0,63,20.0,83,4.0,29,22,7.0,43,9.0,35.0,28,4.0,8,1.0,3.0,71,1.0,13,31,2.0,75,,2.0,11.0,92,3.0,1.0,5.0,132,8.0,14.0,44,16,3.0,1.0,1.0,1.0,4.0,2.0,1.0,129,436,8,16.0,0.7426900584795322,0.7470588235294118,0.972972972972973,0.3627450980392157,0.46153846153846156,0.45,0.3564356435643564,0.4351145038167939,0.38235294117647056,0.4375,0.4575757575757576,0.46808510638297873,0.49404761904761907,0.5045537340619308,0.5,0.5887850467289719,0.20606060606060606,0.04580152671755725,0.057692307692307696,0.09090909090909091,0.014354066985645933,25.482942868886152,0.6056338028169014,0.017857142857142856,,0.06676136363636363,0.021505376344086023,0.06912442396313365,0.01282051282051282,0.06731813246471227,0.02014098690835851,0.018018018018018018,0.025179856115107913,0.020771513353115726,0.02247191011235955,,0.06944444444444445,0.05128205128205128,0.07508532423208192,0.0728476821192053,0.06060606060606061,0.014925373134328358,0.5,0.10505050505050505,0.6730769230769231,0.7142857142857143,0.7428571428571429,0.26666666666666666,0.3939393939393939,0.43333333333333335,0.5961538461538461,0.4222222222222222,0.4019138755980861,0.4077669902912621,0.8333333333333334,0.1111111111111111,0.3090909090909091,0.3090909090909091,1.0,0.09494949494949495,0.425531914893617,0.43478260869565216,0.95,0.06382978723404255,1.0,0.6666666666666666,0.1276595744680851,0.5,1.0,0.14893617021276595,0.42857142857142855,1.0,0.13095238095238096,0.5454545454545454,0.11904761904761904,0.5,0.11904761904761904,0.4,0.3111111111111111,0.4222222222222222,0.46433957489878536,0.4774325000000001,0.4709096385542169,0.08630393996247655,0.10256410256410256,0.08994708994708994,0.2275132275132275,12.804325699745547,24.529411764705877,0.206733048838312,,,1.0,1.0,1.0,,,1.0,1.0,,2.0,0.00980392156862745,,0.019230769230769232,False,0.02127659574468085,1.0
2732,1610612765,Ben Gordon,Ben Gordon,2732,DET,56150.0,936,-59,1738,1763,459,543,242,3501,24,49,3.0,6.0,6,12,11.0,35,58.0,140,25.0,45.0,3.0,3.0,5.0,11.0,26.0,70.0,5.0,7.0,7.0,18.0,93,224,51.0,115.0,58,397,1966,13.0,20,8.0,10.0,4.0,54,18,44,12.0,29.0,24,96,108,78,105.0,48.0,2.0,,70.0,26.0,19,41,17.0,58,8.0,9.0,24.0,7.0,10,133,1.0,11.0,1.0,25,40.0,1.0,66,13.0,79,3.0,16,10,6.0,37,3.0,22.0,17,2.0,15,,4.0,54,4.0,14,42,,72,,1.0,5.0,48,1.0,1.0,3.0,70,2.0,15.0,20,7,7.0,2.0,2.0,3.0,7.0,5.0,,94,457,6,6.0,0.5806451612903226,0.5869565217391305,0.6862745098039216,0.4434782608695652,0.8,0.41379310344827586,0.4434782608695652,0.41517857142857145,0.65,0.4090909090909091,0.5,0.8333333333333334,0.4931506849315068,0.5287671232876713,0.84375,0.5535714285714286,0.3392330383480826,0.08482142857142858,0.10204081632653061,0.22857142857142856,0.04285714285714286,20.609936055091,0.6851851851851852,0.024390243902439025,0.014925373134328358,0.074487895716946,0.016176470588235296,0.11737089201877934,0.006060606060606061,0.08666666666666667,0.014201183431952662,0.017699115044247787,0.010869565217391304,0.018518518518518517,0.009900990099009901,,0.058823529411764705,0.058823529411764705,0.09813084112149532,0.13157894736842105,0.08196721311475409,0.01744186046511628,0.7142857142857143,0.14454277286135694,0.4897959183673469,0.5454545454545454,0.5,0.10324483775811209,0.3142857142857143,0.4074074074074074,0.36363636363636365,0.41297935103244837,0.4142857142857143,0.43283582089552236,0.6551724137931034,0.13274336283185842,0.5555555555555556,0.5555555555555556,0.8,0.20648967551622419,0.37142857142857144,0.37681159420289856,0.5769230769230769,0.2,0.5,0.3333333333333333,0.1,1.0,1.0,0.23333333333333334,0.7142857142857143,0.8,0.1643835616438356,0.5,0.1506849315068493,0.45454545454545453,0.2465753424657534,0.3888888888888889,0.4837758112094395,0.37142857142857144,0.4980675516224189,0.5278846153846154,0.488617808219178,0.05865921787709497,0.08264462809917356,0.13602015113350127,0.24181360201511334,13.160714285714286,24.77391304347826,0.26409666283084005,,,,1.0,,,,,1.0,,1.0,0.008695652173913044,,0.008620689655172414,False,0.014285714285714285,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,109920.0,1832,-46,3316,3335,707,774,454,6651,131,169,26.0,32.0,29,39,77.0,196,120.0,307,20.0,54.0,2.0,3.0,6.0,14.0,3.0,21.0,,7.0,,5.0,328,672,23.0,75.0,84,809,3715,47.0,80,2.0,10.0,9.0,109,66,122,6.0,19.0,35,185,322,334,66.0,3.0,30.0,,21.0,3.0,21,122,32.0,154,21.0,11.0,55.0,22.0,45,340,11.0,39.0,8.0,50,123.0,14.0,187,58.0,245,12.0,23,19,4.0,39,6.0,23.0,20,4.0,16,2.0,3.0,59,5.0,13,38,,60,1.0,3.0,2.0,101,,4.0,10.0,119,12.0,,54,12,23.0,14.0,5.0,4.0,27.0,15.0,1.0,185,703,7,11.0,0.49085365853658536,0.5143769968051118,0.9565217391304348,0.30666666666666664,0.2,0.3157894736842105,0.30666666666666664,0.4880952380952381,0.5875,0.5409836065573771,0.48527443105756357,0.5555555555555556,0.5319148936170213,0.5049937578027466,0.5677083333333334,0.5709876543209876,0.10040160642570281,0.03125,0.05917159763313609,0.05102040816326531,0.003257328990228013,22.173464119772845,0.6610169491525424,0.15384615384615385,0.07079646017699115,0.11263736263736264,0.02869757174392936,0.13550135501355012,0.046413502109704644,0.11841204654346338,0.03132832080200501,0.03608247422680412,0.04228855721393035,0.014059753954305799,0.060810810810810814,0.02247191011235955,0.06936416184971098,0.12380952380952381,0.13921113689095127,0.15,0.10091743119266056,0.032520325203252036,0.5555555555555556,0.22623828647925034,0.7751479289940828,0.8238993710691824,0.5877862595419847,0.26238286479250333,0.39285714285714285,0.41397849462365593,0.19480519480519481,0.4109772423025435,0.39087947882736157,0.39215686274509803,0.575,0.07228915662650602,0.37037037037037035,0.37037037037037035,1.0,0.028112449799196786,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.35555555555555557,0.8125,0.23076923076923078,0.03333333333333333,0.6666666666666666,1.0,0.07777777777777778,,,0.2765957446808511,0.7435897435897436,0.09929078014184398,0.42857142857142855,0.03546099290780142,,0.32663989290495316,0.14285714285714285,0.4718763721552879,0.4929118749999999,0.4727031914893617,0.06844106463878327,0.07563025210084033,0.13473423980222496,0.22867737948084055,10.97752976190476,24.049333333333333,0.2132086851628468,3.0,1.0,,1.0,4.0,1.0,,3.0,,,,,,,False,,
201948,1610612765,Austin Daye,Austin Daye,201948,DET,53947.0,899,-46,1693,1712,473,516,233,3405,29,63,10.0,23.0,10,17,21.0,53,33.0,85,21.0,45.0,3.0,4.0,4.0,8.0,25.0,75.0,3.0,7.0,6.0,23.0,83,201,46.0,120.0,43,347,1862,18.0,44,6.0,11.0,3.0,57,21,38,10.0,31.0,9,81,100,66,132.0,6.0,12.0,,75.0,25.0,16,32,13.0,45,4.0,9.0,21.0,5.0,6,103,6.0,26.0,2.0,28,89.0,19.0,136,34.0,170,6.0,23,11,12.0,18,1.0,12.0,10,1.0,6,,4.0,28,4.0,6,59,1.0,105,2.0,4.0,2.0,57,5.0,7.0,4.0,58,3.0,,23,7,24.0,12.0,2.0,10.0,24.0,14.0,1.0,81,471,8,6.0,0.6024096385542169,0.6493506493506493,0.9565217391304348,0.38333333333333336,0.5454545454545454,0.3225806451612903,0.38333333333333336,0.4129353233830846,0.4090909090909091,0.5526315789473685,0.4735202492211838,0.4909090909090909,0.5217391304347826,0.4985632183908046,0.5,0.525974025974026,0.37383177570093457,0.07960199004975124,0.19047619047619047,0.03773584905660377,0.023529411764705882,19.086294416243657,0.6428571428571429,0.40425531914893614,0.028169014084507043,0.1621129326047359,0.03939393939393939,0.13270142180094788,0.036585365853658534,0.15394736842105264,0.038834951456310676,0.05803571428571429,0.04891304347826087,0.015873015873015872,0.020618556701030927,0.05970149253731343,0.1320754716981132,0.14634146341463414,0.19469026548672566,0.1346153846153846,0.12727272727272726,0.03508771929824561,0.5833333333333334,0.19626168224299065,0.4603174603174603,0.5686274509803921,0.5517241379310345,0.16510903426791276,0.39622641509433965,0.4117647058823529,0.5238095238095238,0.26479750778816197,0.38823529411764707,0.39759036144578314,0.696969696969697,0.14018691588785046,0.4666666666666667,0.4666666666666667,0.9523809523809523,0.2336448598130841,0.3333333333333333,0.3333333333333333,0.96,0.41818181818181815,0.43478260869565216,0.4,0.07272727272727272,0.75,0.6666666666666666,0.12727272727272726,0.42857142857142855,0.6666666666666666,0.2463768115942029,0.5882352941176471,0.11594202898550725,0.5,0.3333333333333333,0.2608695652173913,0.5700934579439252,0.3333333333333333,0.5001451562500001,0.5053532608695651,0.47081086956521745,0.07038123167155426,0.10407239819004525,0.1642651296829971,0.2334293948126801,10.371144278606964,25.125,0.2793857058476078,,,1.0,,,,,,,1.0,1.0,,,0.008333333333333333,False,,
