EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Offensive Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Blocked3s,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedArc3,Clear Path Fouls,on,Corner3PctBlocked
201146,1610612764,Yi Jianlian,Yi Jianlian,201146,WAS,15725.0,262,-69,505,503,110.0,161,79,1008,14.0,18.0,5.0,7.0,4.0,6.0,4.0,17.0,17.0,47.0,,5.0,2.0,35.0,82.0,5.0,8.0,81.0,581,8.0,17.0,4.0,20.0,5.0,19.0,2.0,4.0,17.0,50.0,20.0,2.0,5.0,4.0,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,3.0,14.0,3.0,3.0,30.0,3.0,36.0,20.0,56.0,1.0,9.0,7.0,2.0,6.0,4.0,8.0,,2.0,1.0,14.0,1.0,1.0,18.0,,29.0,,3.0,2.0,17.0,3.0,,17.0,1.0,8.0,1.0,3.0,3.0,,3.0,,17.0,110.0,,1.0,0.7142857142857143,0.7352941176470589,0.4268292682926829,0.47058823529411764,0.2631578947368421,0.41954022988505746,0.4444444444444444,0.30952380952380953,0.4263157894736842,0.47619047619047616,0.3269230769230769,0.05747126436781609,0.04878048780487805,0.1111111111111111,0.11764705882352941,18.381112984822934,0.42857142857142855,0.21428571428571427,0.15789473684210525,0.18292682926829268,0.06542056074766354,0.04477611940298507,0.07317073170731707,0.14285714285714285,0.06666666666666667,0.08888888888888889,0.057692307692307696,0.05982905982905983,0.06666666666666667,0.17647058823529413,0.14893617021276595,0.21212121212121213,0.04081632653061224,0.05555555555555555,0.02127659574468085,0.20689655172413793,0.7777777777777778,0.875,0.7142857142857143,0.19540229885057472,0.23529411764705882,0.26666666666666666,0.5402298850574713,0.3617021276595745,0.3617021276595745,0.8235294117647058,,0.05747126436781609,0.3888888888888889,0.7142857142857143,0.4,0.2857142857142857,0.6666666666666666,0.09523809523809523,0.26436781609195403,0.45656206896551726,0.5009138888888889,0.4502785714285714,0.0851063829787234,0.0898876404494382,0.24691358024691357,0.20987654320987653,12.971951219512192,25.419999999999998,0.21782178217821782,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,0.2,0.2,0.25,,,,0.2,0.2,1.0,0.05555555555555555,0.2,,,1.0,1.0,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,2.0,0.09090909090909091,1.0,1.0,0.5,0.5,,,,,,,,,,True,
201991,1610612764,Lester Hudson,Lester Hudson,201991,WAS,2277.0,38,-6,74,78,23.0,23,9,152,1.0,4.0,,,,1.0,,,,1.0,,8.0,5.0,1.0,5.0,8.0,2.0,10.0,76,,,,,,1.0,5.0,,,,2.0,,8.0,,10.0,3.0,13.0,2.0,1.0,2.0,7.0,29.0,,,,,,,,,,,4.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,,6.0,,3.0,,,5.0,,,,2.0,,,3.0,,1.0,,,,,,,,23.0,3.0,,,,0.2,,,0.3076923076923077,,,0.35714285714285715,,,0.6153846153846154,,,,23.529411764705884,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.3076923076923077,0.25,0.25,,,,,0.07692307692307693,,,,,0.6153846153846154,,,,0.16666666666666666,,0.8333333333333334,0.9230769230769231,0.5373769230769231,0.3507,0.47028333333333333,0.07142857142857142,0.16666666666666666,,,5.34,25.15,0.3108108108108108,,2.0,1.0,2.0,1.0,3.0,2.0,1.0,,,0.5,0.25,0.25,,,,,0.25,0.25,0.5,1.0,0.25,,,1.0,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,11184.0,186,15,368,372,118.0,184,51,740,6.0,8.0,1.0,1.0,1.0,2.0,2.0,7.0,11.0,28.0,,40.0,15.0,19.0,43.0,40.0,18.0,104.0,390,1.0,2.0,,11.0,3.0,11.0,15.0,10.0,28.0,10.0,28.0,2.0,40.0,2.0,27.0,4.0,31.0,3.0,1.0,14.0,7.0,66.0,1.0,1.0,,3.0,10.0,1.0,14.0,2.0,16.0,2.0,11.0,8.0,3.0,11.0,8.0,7.0,,3.0,1.0,18.0,2.0,6.0,11.0,1.0,27.0,1.0,,2.0,24.0,1.0,1.0,22.0,2.0,8.0,2.0,1.0,1.0,,1.0,,28.0,118.0,7.0,2.0,0.2631578947368421,0.2777777777777778,0.4418604651162791,0.5,0.2727272727272727,0.5180722891566265,0.7857142857142857,0.34615384615384615,0.5597826086956522,0.7857142857142857,0.45161290322580644,0.4819277108433735,0.046511627906976744,,0.2857142857142857,25.581395348837212,0.6111111111111112,0.05263157894736842,,0.09090909090909091,0.00819672131147541,0.06976744186046512,0.023809523809523808,0.08496732026143791,0.012195121951219513,0.027777777777777776,,,0.02631578947368421,0.09090909090909091,0.08333333333333333,0.0975609756097561,0.07142857142857142,0.06666666666666667,0.045454545454545456,0.0963855421686747,0.75,0.75,,0.08433734939759036,0.2857142857142857,0.4,0.3373493975903614,0.39285714285714285,0.39285714285714285,0.45454545454545453,,0.4819277108433735,0.14285714285714285,1.0,,0.07692307692307693,0.5,0.5769230769230769,0.5783132530120482,0.48294156626506024,0.55374,0.4892442307692307,0.1,0.16326530612244897,0.10576923076923077,0.2692307692307692,13.43720930232558,25.522499999999997,0.32065217391304346,,16.0,5.0,16.0,5.0,39.0,16.0,2.0,,1.0,0.8125,0.4,0.4,,,,,0.4,0.4,0.8125,0.7142857142857143,0.4,0.024390243902439025,,,,,,3.0,3.0,9.0,,6.0,,1.0,,0.6,,,,0.6,0.6666666666666666,,,,,,,,4.0,4.0,0.26666666666666666,0.26666666666666666,,,,,,,,,1.0,True,
2572,1610612764,Josh Howard,Josh Howard,2572,WAS,5740.0,96,-35,186,188,29.0,53,29,374,1.0,6.0,,1.0,,1.0,6.0,11.0,4.0,16.0,,3.0,1.0,11.0,33.0,3.0,7.0,29.0,211,,1.0,2.0,2.0,2.0,6.0,1.0,1.0,5.0,12.0,10.0,,3.0,3.0,5.0,,5.0,,,4.0,1.0,10.0,,3.0,,3.0,11.0,,14.0,3.0,17.0,,4.0,2.0,2.0,1.0,1.0,3.0,1.0,,,4.0,1.0,,5.0,,9.0,1.0,,,12.0,1.0,,13.0,1.0,7.0,,1.0,,1.0,1.0,,5.0,29.0,,,0.5454545454545454,0.5454545454545454,0.3333333333333333,,0.3333333333333333,0.3055555555555556,,0.2857142857142857,0.34523809523809523,0.25,0.35714285714285715,0.08333333333333333,0.09090909090909091,,0.18181818181818182,21.10091743119266,0.25,,,0.171875,0.03488372093023256,0.125,,0.1590909090909091,0.0297029702970297,0.043478260869565216,0.1,,,0.3076923076923077,0.08,0.19230769230769232,0.15,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.3055555555555556,0.5454545454545454,0.6666666666666666,0.4444444444444444,0.25,0.26666666666666666,0.75,,0.08333333333333333,0.5,,,0.14285714285714285,,0.14285714285714285,0.25,0.43932916666666666,0.5582499999999999,0.4350285714285715,0.16666666666666666,0.1794871794871795,0.06896551724137931,0.1724137931034483,12.706060606060607,25.366666666666664,0.15591397849462366,,,1.0,,1.0,,,1.0,,,,,,0.3333333333333333,,,,,,,0.5,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,True,
201580,1610612764,JaVale McGee,JaVale McGee,201580,WAS,25684.0,428,-63,806,814,133.0,149,124,1620,56.0,87.0,26.0,43.0,10.0,12.0,13.0,33.0,1.0,7.0,,1.0,,70.0,127.0,1.0,25.0,165.0,919,29.0,50.0,10.0,68.0,13.0,19.0,,9.0,35.0,68.0,72.0,36.0,1.0,11.0,9.0,,9.0,,,9.0,,18.0,12.0,49.0,,24.0,39.0,10.0,73.0,61.0,134.0,11.0,10.0,8.0,2.0,15.0,8.0,9.0,1.0,7.0,3.0,24.0,5.0,1.0,32.0,1.0,43.0,,1.0,2.0,43.0,3.0,,45.0,3.0,20.0,5.0,34.0,16.0,15.0,36.0,10.0,35.0,133.0,1.0,2.0,0.4857142857142857,0.6538461538461539,0.5511811023622047,0.58,0.6842105263157895,0.546875,0.5686274509803921,0.6842105263157895,0.55,0.576271186440678,0.7,0.0078125,0.08661417322834646,0.08045977011494253,0.12121212121212122,18.01047120418848,0.625,0.4166666666666667,,0.13402061855670103,0.15217391304347827,0.21052631578947367,0.19047619047619047,0.15555555555555556,0.15844155844155844,0.23076923076923078,0.12941176470588237,0.10526315789473684,0.19047619047619047,0.11,0.10588235294117647,0.1792452830188679,0.1917808219178082,0.24390243902439024,0.23404255319148937,0.6796875,0.6436781609195402,0.7,0.44642857142857145,0.2578125,0.3939393939393939,0.4482758620689655,0.0546875,0.14285714285714285,0.14285714285714285,1.0,,0.0078125,0.8431372549019608,0.6046511627906976,0.11538461538461539,0.631578947368421,0.8333333333333334,,0.6875,0.5411828125000001,0.5638217391304348,0.5794684210526315,0.13793103448275862,0.1388888888888889,0.4121212121212121,0.21212121212121213,3.803937007874016,24.5,0.16501240694789082,,,1.0,,1.0,,,3.0,,,,,,0.6153846153846154,,,,,,,0.0196078431372549,,,,4.0,18.0,0.5,,,,,,,1.0,,3.0,,,,,,,,2.0,1.0,,,6.0,0.19047619047619047,,,,,,,,,,,,1.0,,True,
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,13207.0,220,-60,421,435,172.0,184,75,856,18.0,37.0,9.0,20.0,5.0,15.0,12.0,25.0,,2.0,,,,30.0,64.0,,11.0,71.0,482,10.0,21.0,3.0,23.0,9.0,23.0,,6.0,24.0,26.0,34.0,12.0,,6.0,3.0,2.0,5.0,2.0,,2.0,1.0,12.0,7.0,27.0,,10.0,16.0,2.0,28.0,34.0,62.0,3.0,6.0,3.0,3.0,8.0,3.0,11.0,,5.0,4.0,19.0,3.0,4.0,20.0,1.0,34.0,1.0,4.0,4.0,12.0,,1.0,16.0,,7.0,1.0,11.0,4.0,7.0,11.0,,24.0,172.0,2.0,1.0,0.43333333333333335,0.5416666666666666,0.46875,0.47619047619047616,0.391304347826087,0.46875,0.47619047619047616,0.391304347826087,0.4930555555555556,0.4791666666666667,0.46153846153846156,,0.09375,0.08108108108108109,0.12,17.7734375,0.42105263157894735,0.13333333333333333,,0.125,0.14754098360655737,0.1694915254237288,0.14,0.13903743315508021,0.1459227467811159,0.1896551724137931,0.14893617021276595,0.11538461538461539,0.16216216216216217,0.11428571428571428,0.13636363636363635,0.12244897959183673,0.18421052631578946,0.14285714285714285,0.10714285714285714,0.578125,0.4864864864864865,0.5294117647058824,0.5,0.390625,0.48,0.5454545454545454,0.03125,,,,,,0.9523809523809523,0.45,,0.6521739130434783,0.3333333333333333,,0.578125,0.5049562500000001,0.5519789473684211,0.5170913043478261,0.09859154929577464,0.09859154929577464,0.323943661971831,0.3380281690140845,4.3609374999999995,,0.4085510688836104,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,3.0,5.0,0.45454545454545453,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,True,
2230,1610612764,Maurice Evans,Maurice Evans,2230,WAS,11196.0,187,-34,369,369,112.0,98,57,738,15.0,22.0,3.0,5.0,3.0,6.0,4.0,7.0,8.0,20.0,15.0,8.0,2.0,27.0,49.0,23.0,6.0,87.0,416,3.0,5.0,4.0,13.0,5.0,11.0,6.0,6.0,19.0,34.0,20.0,4.0,7.0,3.0,5.0,,5.0,,,2.0,,10.0,2.0,7.0,,4.0,9.0,,13.0,9.0,22.0,2.0,7.0,6.0,1.0,3.0,1.0,2.0,,2.0,,5.0,,,4.0,,15.0,,3.0,1.0,7.0,1.0,,6.0,,1.0,2.0,,,,1.0,,19.0,112.0,4.0,2.0,0.6296296296296297,0.68,0.5510204081632653,0.6,0.45454545454545453,0.5625,0.75,0.38235294117647056,0.58,0.8125,0.475,0.3194444444444444,0.061224489795918366,0.09090909090909091,0.14285714285714285,18.306636155606405,0.6,,,0.07377049180327869,0.04794520547945205,0.06896551724137931,0.06896551724137931,0.07222222222222222,0.05142857142857143,0.05454545454545454,0.02631578947368421,0.05660377358490566,,0.07142857142857142,0.03333333333333333,0.1,0.11764705882352941,,0.06451612903225806,0.3055555555555556,0.6818181818181818,0.75,0.6,0.09722222222222222,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.4,0.4,0.625,0.20833333333333334,0.1111111111111111,0.8333333333333334,0.6,,0.35294117647058826,0.5,0.11764705882352941,0.625,0.5397190140845071,0.54995,0.5548294117647059,0.0136986301369863,0.02,0.14942528735632185,0.21839080459770116,9.151020408163264,25.291304347826088,0.3035230352303523,6.0,3.0,1.0,9.0,1.0,27.0,3.0,,1.0,,1.0,0.391304347826087,0.4090909090909091,0.75,0.4,0.4,1.0,0.375,0.375,1.0,0.16666666666666666,0.42857142857142855,,1.0,,,,4.0,1.0,1.0,,,3.0,,,,1.0,,,,1.0,1.0,0.23529411764705882,1.0,,,,,0.13333333333333333,,1.0,0.16666666666666666,,,,1.0,,,,0.25,1.0,,True,
202348,1610612764,Jordan Crawford,Jordan Crawford,202348,WAS,15091.0,252,-47,482,479,124.0,99,72,961,17.0,24.0,4.0,4.0,4.0,8.0,14.0,23.0,18.0,50.0,11.0,18.0,10.0,49.0,97.0,29.0,13.0,123.0,559,7.0,9.0,,14.0,11.0,24.0,13.0,1.0,29.0,20.0,78.0,8.0,17.0,4.0,32.0,1.0,33.0,,1.0,18.0,6.0,67.0,1.0,6.0,,3.0,4.0,1.0,8.0,7.0,15.0,3.0,10.0,7.0,3.0,11.0,7.0,4.0,1.0,4.0,,15.0,1.0,4.0,5.0,1.0,12.0,,1.0,,15.0,,1.0,16.0,4.0,8.0,,,,,1.0,,29.0,124.0,2.0,,0.20408163265306123,0.2222222222222222,0.5051546391752577,0.7777777777777778,0.4583333333333333,0.4365079365079365,0.6363636363636364,0.3783783783783784,0.46564885496183206,0.6363636363636364,0.3918918918918919,0.23015873015873015,0.041237113402061855,0.125,0.043478260869565216,25.704225352112676,0.7333333333333333,0.07692307692307693,,0.02564102564102564,0.030612244897959183,0.043478260869565216,0.025,0.03111111111111111,0.029661016949152543,,0.08163265306122448,0.02197802197802198,,0.03389830508474576,,0.03125,0.046511627906976744,0.038461538461538464,0.046153846153846156,0.19047619047619047,0.7083333333333334,0.8095238095238095,0.17647058823529413,0.18253968253968253,0.6086956521739131,0.6363636363636364,0.3968253968253968,0.36,0.36,0.3888888888888889,0.0873015873015873,0.14285714285714285,0.36363636363636365,1.0,,0.21621621621621623,0.5,0.2702702702702703,0.42063492063492064,0.47786733870967735,0.5061450000000001,0.4826428571428572,0.06870229007633588,0.07920792079207921,0.11382113821138211,0.23577235772357724,11.794845360824741,26.231034482758623,0.2572614107883817,1.0,3.0,2.0,4.0,2.0,9.0,3.0,1.0,1.0,1.0,0.75,0.13793103448275862,0.14285714285714285,,0.09090909090909091,0.09090909090909091,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.18181818181818182,0.17647058823529413,0.03333333333333333,1.0,4.0,1.0,1.0,3.0,,,3.0,,8.0,,1.0,,,,,,,,0.08108108108108109,1.0,,,,,0.05263157894736842,1.0,2.0,0.15384615384615385,0.1,,,1.0,,,,0.3333333333333333,1.0,,True,
202087,1610612764,Alonzo Gee,Alonzo Gee,202087,WAS,811.0,14,-19,27,33,11.0,13,3,60,,2.0,,,,,,,,,,,,,2.0,,1.0,1.0,42,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,11.0,,,,,,,,,,,0.16666666666666666,0.5,,,1.0,1.0,,13.333333333333334,1.0,,,0.09090909090909091,0.09090909090909091,0.25,,0.13333333333333333,0.07692307692307693,,,0.16666666666666666,,0.2,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5730500000000001,,,0.3333333333333333,0.3333333333333333,1.0,,2.1,,0.4074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1710,1610612764,Mike Bibby,Mike Bibby,1710,WAS,1220.0,20,-7,41,40,,8,7,81,,,,,,,,,,4.0,1.0,1.0,,,4.0,2.0,,,50,,,,,,,,,,,,,1.0,,3.0,1.0,4.0,,1.0,1.0,1.0,9.0,,,,1.0,2.0,,3.0,,3.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,14.285714285714286,,,,0.2,,0.2,,0.2,,,,,,,,0.3333333333333333,0.25,,,,,,,,,,0.6666666666666666,,,,0.16666666666666666,0.16666666666666666,,,,,,,0.3333333333333333,0.44855,0.64695,,,,,,18.375,24.799999999999997,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,True,
201785,1610612764,Othyus Jeffers,Othyus Jeffers,201785,WAS,1564.0,26,9,51,53,12.0,9,5,104,2.0,3.0,,,,1.0,,1.0,,1.0,,,,2.0,5.0,,2.0,6.0,46,,,,,,1.0,,2.0,2.0,2.0,2.0,,,1.0,3.0,1.0,4.0,1.0,,,1.0,9.0,,1.0,,2.0,1.0,,3.0,1.0,4.0,,2.0,2.0,,,,1.0,,,,1.0,,1.0,2.0,,6.0,,,1.0,3.0,,,2.0,,1.0,,,,,,,2.0,12.0,1.0,,0.5,0.5,0.4,,,0.4,,,0.5,,0.5,,0.2,,1.0,12.499999999999998,,,,0.043478260869565216,0.05555555555555555,0.2222222222222222,,0.09375,0.05263157894736842,,,0.16666666666666666,,,0.25,,,0.4,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,,,0.2,,,,,,,,,1.0,,,0.6,0.6183599999999999,,0.7555,0.16666666666666666,0.16666666666666666,,0.3333333333333333,5.540000000000001,,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202380,1610612764,Hamady Ndiaye,Hamady Ndiaye,202380,WAS,2304.0,38,-3,74,71,33.0,17,7,145,2.0,2.0,,,,,2.0,2.0,,1.0,,,,4.0,5.0,,2.0,10.0,82,,,,,2.0,3.0,,2.0,6.0,6.0,2.0,,,,,,,,,,,,,,,1.0,3.0,,4.0,,4.0,,,,,,,1.0,,,,1.0,,,7.0,,10.0,,1.0,,5.0,1.0,,4.0,,2.0,,2.0,,2.0,2.0,1.0,6.0,33.0,,,0.75,0.75,0.8,,0.6666666666666666,0.8,,0.6666666666666666,0.7142857142857143,,0.6,,,,,9.75609756097561,,,,0.125,,0.1111111111111111,,0.12121212121212122,,,,,,,,0.17647058823529413,,0.25,,0.4,1.0,1.0,1.0,0.4,1.0,1.0,0.2,,,,,,,,,,,,0.4,0.5132,,0.45813333333333334,0.2857142857142857,0.2857142857142857,,0.6,6.7,,0.44594594594594594,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,118638.0,1977,-217,3862,3833,795.0,919,484,7695,216.0,355.0,51.0,89.0,49.0,71.0,79.0,228.0,96.0,280.0,3.0,12.0,3.0,391.0,863.0,15.0,197.0,991.0,4195,65.0,131.0,27.0,157.0,82.0,163.0,5.0,59.0,223.0,448.0,334.0,64.0,11.0,74.0,84.0,44.0,128.0,31.0,13.0,39.0,31.0,300.0,24.0,142.0,3.0,60.0,223.0,31.0,314.0,169.0,483.0,43.0,90.0,62.0,28.0,78.0,42.0,82.0,7.0,36.0,28.0,160.0,15.0,30.0,72.0,4.0,164.0,15.0,6.0,12.0,209.0,17.0,5.0,255.0,27.0,128.0,13.0,47.0,22.0,19.0,48.0,2.0,223.0,795.0,11.0,11.0,0.5728900255754475,0.6239554317548747,0.45307068366164543,0.4961832061068702,0.5030674846625767,0.4521640091116173,0.4961832061068702,0.4880952380952381,0.4994959677419355,0.5376712328767124,0.5575,0.017084282460136675,0.08574739281575898,0.11549295774647887,0.14035087719298245,26.00451467268623,0.4875,0.248,0.025423728813559324,0.17153846153846153,0.09588116137744768,0.1485148514851485,0.06997084548104957,0.16607981220657278,0.09100877192982457,0.1588785046728972,0.09977827050997783,0.04817275747508306,0.05761316872427984,0.13550135501355012,0.17633410672853828,0.194,0.13745704467353953,0.17699115044247787,0.10643564356435643,0.4043280182232346,0.6084507042253521,0.6878980891719745,0.5509259259259259,0.25968109339407747,0.34649122807017546,0.4030612244897959,0.31890660592255127,0.34285714285714286,0.34408602150537637,0.7083333333333334,0.003416856492027335,0.01366742596810934,0.6793893129770993,0.5730337078651685,0.13725490196078433,0.4226190476190476,0.6901408450704225,0.017857142857142856,0.4214123006833713,0.4906935005701254,0.5436236842105263,0.4813467065868264,0.13074565883554648,0.13278008298755187,0.1584258324924319,0.2250252270433905,8.545307068366167,26.533333333333328,0.20585189021232522,,4.0,,4.0,,12.0,4.0,12.0,2.0,,1.0,0.26666666666666666,0.2857142857142857,0.46835443037974683,,,,0.3333333333333333,0.3333333333333333,1.0,,0.36363636363636365,,1.0,4.0,33.0,0.6875,2.0,,,,,14.0,5.0,,6.0,,,0.0035714285714285713,,,,0.011904761904761904,1.0,1.0,1.0,,,0.1,,,,,,,,,,,,,,False,
