EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,Arc3Assists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,AtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,SecondChancePointsPct,AtRimFGM,HeaveAttempts,Fg2aBlocked,FTDefRebounds,LostBallTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyAtRimFrequency,SecondChanceAtRimFGA,LostBallSteals,Charge Fouls,AtRimPctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PtsPutbacks,Offensive Fouls Drawn,BlockedShortMidRange,OffAtRimReboundPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,AtRimAssists,BadPassOutOfBoundsTurnovers,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,Travels,BlockingFouls,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Clear Path Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Corner3PctBlocked,BlockedCorner3
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,273.0,5,1.0,10,9,4.0,19,1.0,1.0,1.0,1.0,2.0,6,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.439,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,1154.0,19,,41,40,24.0,81,,,,1.0,3.0,35,,1.0,5.0,1.0,11.0,,,,,,,,0.3,0.3,15.217391304347826,,,,,,0.49609000000000003,19.9,15.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.0,1.0,0.25,0.25,0.8,0.5,0.0625,0.05555555555555555,0.16666666666666666,0.2,0.8,0.25,0.25,1.0,1.0,1.0,0.8,0.25,0.5313,0.49635,25.049999999999997,0.36585365853658536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,2113.0,35,-1.0,68,67,30.0,135,,1.0,3.0,5.0,24.0,67,4.0,1.0,1.0,,3.0,,,,,0.6666666666666666,0.6666666666666666,0.6,0.875,0.9230769230769231,21.05263157894737,,0.08333333333333333,,,,0.4635666666666667,18.04,23.0,7.0,4.0,2.0,4.0,,1.0,5.0,7.0,,2.0,12.0,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,3.0,1.0,1.0,2.0,23.0,0.8,0.7142857142857143,0.7142857142857143,0.5833333333333334,0.6666666666666666,0.038461538461538464,0.03125,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,0.25,0.5833333333333334,0.5,,0.43984999999999996,24.871428571428567,0.3382352941176471,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,10.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,10.0,1.0,0.5,1.0,1.0,0.09090909090909091,0.75,0.75,0.6666666666666666,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.15384615384615385,0.25,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,1561.0,26,-6.0,53,53,28.0,106,,1.0,3.0,8.0,6.0,53,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.375,0.375,0.375,13.333333333333334,1.0,0.125,,,,0.3875375,14.487499999999999,18.0,6.0,6.0,,,,,,,,,,,,,,,5.0,6.0,8.0,2.0,2.0,,,,,,,2.0,3.0,18.0,,,,,,0.25,0.2608695652173913,0.2222222222222222,0.75,,,,,,,0.125,,0.3907,0.39595,,0.33962264150943394,3.0,,,,,,,1.0,2.0,,,2.0,2.0,,,,,1.0,,,,2.0,,0.5,0.5,0.5,0.16666666666666666,0.5,0.5,0.6666666666666666,,,,,,,,,,0.3333333333333333,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.3333333333333333,0.16666666666666666,0.08,0.25,0.16666666666666666,0.4,0.5,0.2,0.125,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,1610612748,Jerry Stackhouse,Jerry Stackhouse,711,MIA,2984.0,50,-4.0,95,95,32.0,190,1.0,3.0,2.0,8.0,12.0,96,,1.0,3.0,,7.0,2.0,2.0,2.0,1.0,,,0.25,0.2916666666666667,0.4,15.887850467289718,0.5,0.25,0.3333333333333333,0.3333333333333333,,0.46255,12.325,24.0,9.0,4.0,,2.0,,1.0,1.0,4.0,,1.0,3.0,1.0,,2.0,,2.0,5.0,6.0,7.0,,,2.0,,,,2.0,2.0,2.0,3.0,24.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.15151515151515152,0.11904761904761904,0.21428571428571427,0.3333333333333333,0.16666666666666666,,,,,0.5,0.4166666666666667,,0.4758,0.3541,29.575000000000003,0.25263157894736843,,1.0,2.0,,,,5.0,,1.0,,3.0,3.0,4.0,,1.0,,,4.0,7.0,,,3.0,,,,0.375,0.07142857142857142,,,,0.16666666666666666,0.5,0.5,1.0,,,,0.26666666666666666,,0.25,1.0,,1.0,,,1.0,,1.0,,,,,,0.02631578947368421,,,0.02,,,0.2,,,0.08333333333333333,,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.25,0.5,0.25,0.05,1.0,1.0,0.36363636363636365,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,447.0,7,-8.0,15,15,9.0,30,,,,2.0,2.0,14,,,,,,,,,,,,,,0.25,22.22222222222222,,,,,,0.42295,3.6,7.0,3.0,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,1.0,1.0,7.0,,,,,,,,,,,,,,,,1.0,,,0.4261,,0.4666666666666667,,,,,,,2.0,,1.0,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,0.5,,,2.0,,,2.0,,2.0,,2.0,,,,,0.5,0.25,,,0.2,0.5,,,,,1.0,1.0,,,,2.0,,,2.0,,,1.0,0.25,,,0.5,1.0,2.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,484.0,8,-3.0,16,17,11.0,33,,,,1.0,,20,,,,,,,,,,,,,,,5.555555555555555,,,,,,0.3884,17.2,8.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,8.0,,,,,,0.16666666666666666,0.14285714285714285,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,1417.0,24,8.0,43,43,6.0,86,2.0,6.0,6.0,12.0,14.0,42,4.0,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5384615384615384,29.166666666666668,,0.5,0.3333333333333333,0.3333333333333333,,0.4359583333333334,9.391666666666667,7.0,3.0,3.0,,,,,,,,,,,,,,,3.0,5.0,7.0,2.0,,,,1.0,,1.0,,,1.0,7.0,,,,,,0.23076923076923078,0.2631578947368421,0.4,0.25,,,,,,,0.25,,0.50355,0.3583,,0.16279069767441862,3.0,,,,,,2.0,1.0,1.0,,,2.0,8.0,,,,,2.0,3.0,,,2.0,,1.0,1.0,1.0,0.125,1.0,1.0,0.6666666666666666,,,,,,,,0.15384615384615385,,0.14285714285714285,3.0,,2.0,1.0,,2.0,2.0,2.0,1.0,,,,0.16666666666666666,0.1111111111111111,0.3333333333333333,,0.09090909090909091,0.25,,,0.3333333333333333,0.25,0.25,0.07142857142857142,1.0,,2.0,,,1.0,2.0,0.16666666666666666,,,,0.3333333333333333,1.0,0.15384615384615385,,1.0,,2.0,2.0,1.0,0.6666666666666666,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,340.0,6,-14.0,9,11,,20,,,,2.0,1.0,20,,,,,,,,,,,,,,0.16666666666666666,44.44444444444444,,,,,,0.42100000000000004,18.35,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,1610612748,Carlos Arroyo,Carlos Arroyo,2306,MIA,951.0,16,-1.0,29,29,2.0,58,1.0,1.0,1.0,3.0,5.0,29,,,,,,,,,,,,0.3333333333333333,0.625,0.625,12.121212121212121,,0.25,1.0,1.0,,0.4828875,14.233333333333333,1.0,2.0,2.0,,,,,1.0,1.0,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,,0.1111111111111111,0.07692307692307693,,0.5,,,,,,,0.25,,,,22.5,0.034482758620689655,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,0.2,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
