EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFtPoints,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyAtRimFGM,OffThreePtRebounds,FTOffRebounds,SecondChanceTurnovers,BlockingFoulsDrawn,BlockedLongMidRange,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PenaltyAtRimAccuracy,Fg3aBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,BlockingFouls,HeaveMakes,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends,on,Clear Path Fouls,StepOutOfBoundsTurnovers,BlockedCorner3,3pt And 1 Free Throw Trips
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,13778.0,230,-40.0,422,423,63.0,80.0,43.0,845,12.0,22.0,4.0,6.0,1.0,3.0,10.0,11.0,32.0,2.0,6.0,1.0,1.0,2.0,2.0,4.0,8.0,1.0,1.0,26.0,64.0,6.0,14.0,10.0,80.0,445,5.0,7.0,1.0,2.0,2.0,15.0,1.0,5.0,2.0,3.0,8.0,34.0,18.0,18.0,6.0,8.0,4.0,5.0,6.0,3.0,9.0,2.0,1.0,3.0,3.0,21.0,5.0,8.0,20.0,5.0,33.0,5.0,38.0,1.0,8.0,5.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,9.0,11.0,17.0,2.0,13.0,1.0,10.0,2.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,8.0,63.0,0.6538461538461539,0.7391304347826086,1.0,0.4285714285714285,0.5,0.6666666666666666,0.4285714285714285,0.40625,0.7142857142857143,0.2,0.4487179487179487,0.7222222222222222,0.5,0.4878048780487805,0.8333333333333334,0.5,0.1794871794871795,0.078125,0.1363636363636363,0.2,19.07756813417191,0.4444444444444444,0.4166666666666667,0.131578947368421,0.0267379679144385,0.1860465116279069,0.1435897435897435,0.0219298245614035,0.0566037735849056,0.0253164556962025,0.1395348837209302,0.081081081081081,0.1527777777777778,0.1764705882352941,0.2222222222222222,0.024390243902439,0.3333333333333333,0.282051282051282,0.5454545454545454,0.631578947368421,0.5,0.1282051282051282,0.3,0.375,0.3333333333333333,0.4102564102564102,0.34375,0.34375,0.9090909090909092,0.0769230769230769,0.3333333333333333,0.3333333333333333,1.0,0.1025641025641025,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.25,0.1111111111111111,1.0,1.0,0.1111111111111111,0.125,0.25,1.0,0.125,0.4615384615384615,0.5,0.4815,0.4870722222222221,0.4778875000000001,0.073170731707317,0.088235294117647,0.1875,0.1,11.2890625,24.50714285714286,0.1492890995260663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,19714.0,329,-13.0,605,606,90.0,150.0,79.0,1211,2.0,4.0,,,,1.0,6.0,5.0,20.0,9.0,17.0,2.0,4.0,4.0,5.0,20.0,47.0,10.0,8.0,8.0,30.0,29.0,64.0,7.0,110.0,631,1.0,4.0,8.0,14.0,,26.0,1.0,3.0,7.0,13.0,25.0,2.0,14.0,84.0,,47.0,20.0,1.0,24.0,8.0,32.0,4.0,4.0,9.0,14.0,72.0,3.0,10.0,21.0,,31.0,3.0,34.0,1.0,12.0,6.0,6.0,10.0,9.0,4.0,,1.0,,14.0,9.0,22.0,,17.0,1.0,9.0,1.0,3.0,3.0,2.0,3.0,,,,25.0,90.0,0.125,0.125,0.9655172413793104,0.453125,0.5714285714285714,0.5384615384615384,0.453125,0.2666666666666666,0.25,0.3333333333333333,0.5478723404255319,0.7222222222222222,0.71875,0.5612244897959183,0.7222222222222222,0.6944444444444444,0.6808510638297872,0.0333333333333333,,,16.0,0.7142857142857143,,0.1029411764705882,0.0128205128205128,0.144927536231884,0.1135531135531135,0.008955223880597,0.027027027027027,0.0114942528735632,0.0735294117647058,0.0851063829787234,0.1348314606741573,0.109090909090909,0.2857142857142857,0.0181818181818181,,0.0425531914893617,0.5,0.5,,0.0638297872340425,0.1666666666666666,0.1666666666666666,,0.2127659574468085,0.25,0.2631578947368421,0.2,0.1808510638297872,0.5294117647058824,0.5294117647058824,1.0,0.5,0.425531914893617,0.425531914893617,0.95,,,,0.2222222222222222,0.5,1.0,0.5555555555555556,,0.3125,0.8,0.5,0.723404255319149,0.425531914893617,0.5130382978723403,0.5245941176470588,0.48696875,0.03125,0.09375,0.2363636363636363,0.2272727272727272,14.77,24.9484375,0.1487603305785124,6.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,0.05,0.6,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,24581.0,410,-8.0,772,773,150.0,194.0,92.0,1545,21.0,32.0,9.0,13.0,6.0,27.0,56.0,29.0,55.0,,,,,,,,2.0,,1.0,77.0,143.0,,2.0,22.0,176.0,831,15.0,26.0,,,4.0,34.0,17.0,27.0,,1.0,41.0,86.0,68.0,,20.0,2.0,,9.0,33.0,10.0,43.0,5.0,5.0,18.0,12.0,96.0,25.0,13.0,76.0,3.0,92.0,35.0,127.0,5.0,9.0,6.0,3.0,4.0,3.0,6.0,,1.0,2.0,10.0,17.0,25.0,,27.0,1.0,30.0,6.0,14.0,18.0,13.0,18.0,9.0,,,41.0,149.0,0.5584415584415584,0.6417910447761194,,,,,,0.5384615384615384,0.5769230769230769,0.6296296296296297,0.5310344827586206,0.5769230769230769,0.6071428571428571,0.5605095541401274,0.6071428571428571,0.6029411764705882,0.0137931034482758,0.0629370629370629,0.09375,0.0892857142857142,18.785151856018,0.4,0.2,0.2695035460992908,0.0856164383561643,0.1688311688311688,0.2479108635097493,0.0860759493670886,0.1184210526315789,0.0512820512820512,0.2888888888888888,0.2432432432432432,0.2711864406779661,0.1774193548387097,0.1333333333333333,0.0862068965517241,0.5,0.2206896551724138,0.65625,0.7241379310344828,0.4285714285714285,0.3862068965517241,0.4821428571428571,0.5294117647058824,0.2592592592592592,0.3793103448275862,0.5272727272727272,0.5370370370370371,0.9310344827586208,,,,,0.0137931034482758,,,,0.5,0.6923076923076923,,,,,,0.2142857142857142,,,0.0357142857142857,0.2344827586206896,,0.4459072413793103,0.5321904761904762,0.4278392857142857,0.0915032679738562,0.0927152317880794,0.1931818181818181,0.2329545454545454,10.641958041958045,26.75,0.194300518134715,,,7.0,,3.0,1.0,3.0,2.0,3.0,1.0,,4.0,4.0,2.0,4.0,0.0181818181818181,,,,4.0,9.0,1.0,2.0,2.0,1.0,0.05,0.087378640776699,0.101010101010101,0.0694444444444444,0.1290322580645161,0.6666666666666666,,,,,,,,,,,,,,,True,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,13283.0,221,-58.0,426,422,103.0,152.0,47.0,848,7.0,20.0,,1.0,6.0,11.0,21.0,,10.0,1.0,1.0,,,,,5.0,12.0,,4.0,18.0,51.0,6.0,13.0,12.0,66.0,474,1.0,4.0,,,,2.0,6.0,14.0,2.0,4.0,18.0,8.0,28.0,3.0,,12.0,5.0,7.0,18.0,17.0,35.0,7.0,10.0,8.0,9.0,87.0,1.0,2.0,23.0,,25.0,2.0,27.0,,11.0,8.0,3.0,14.0,10.0,5.0,,4.0,1.0,19.0,10.0,22.0,2.0,20.0,,18.0,2.0,10.0,6.0,3.0,7.0,4.0,,,18.0,103.0,0.2222222222222222,0.2222222222222222,0.1666666666666666,0.4615384615384615,,0.5,0.4615384615384615,0.3529411764705882,0.25,0.4285714285714285,0.421875,0.25,0.5,0.4583333333333333,0.25,0.5,0.203125,0.1372549019607843,0.1,0.0952380952380952,18.91891891891892,0.7368421052631579,,0.1411042944785276,0.0062111801242236,0.0625,0.1282051282051282,0.0051020408163265,0.0166666666666666,,0.1111111111111111,0.0975609756097561,0.1911764705882352,0.0434782608695652,0.1111111111111111,,0.5714285714285714,0.3125,0.35,0.3888888888888889,0.2857142857142857,0.328125,0.5238095238095238,0.5789473684210527,0.1818181818181818,0.15625,,,,0.015625,1.0,1.0,1.0,0.1875,0.4166666666666667,0.5,,0.25,,,,,,,0.3333333333333333,,,0.2222222222222222,0.515625,0.4166666666666667,0.5033087301587301,0.466175,0.4887,0.1388888888888889,0.1694915254237288,0.0303030303030303,0.2727272727272727,7.674509803921568,26.46923076923077,0.2417840375586854,,2.0,,15.0,1.0,1.0,3.0,,,,3.0,,2.0,2.0,,0.3,,,0.5,2.0,,1.0,,2.0,1.0,0.0769230769230769,,,,,0.3333333333333333,2.0,1.0,1.0,1.0,0.1538461538461538,0.1666666666666666,,,,,,,,,True,,,,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,50219.0,837,-87.0,1573,1583,343.0,459.0,180.0,3156,25.0,48.0,5.0,9.0,9.0,7.0,19.0,19.0,45.0,19.0,51.0,1.0,1.0,7.0,15.0,9.0,38.0,5.0,9.0,51.0,112.0,28.0,89.0,24.0,210.0,1694,9.0,16.0,2.0,6.0,4.0,28.0,7.0,19.0,8.0,24.0,50.0,64.0,38.0,81.0,10.0,38.0,9.0,11.0,22.0,8.0,30.0,3.0,5.0,4.0,18.0,68.0,19.0,11.0,43.0,7.0,61.0,23.0,84.0,,16.0,14.0,2.0,7.0,4.0,8.0,1.0,3.0,,15.0,36.0,74.0,1.0,27.0,3.0,28.0,2.0,14.0,5.0,2.0,5.0,2.0,,,50.0,342.0,0.6274509803921569,0.6956521739130435,0.9642857142857144,0.3146067415730337,0.3333333333333333,0.3333333333333333,0.3146067415730337,0.4553571428571428,0.5625,0.3684210526315789,0.4626865671641791,0.5454545454545454,0.4418604651162791,0.4906542056074766,0.5833333333333334,0.5,0.4427860696517413,0.0982142857142857,0.1666666666666666,0.1052631578947368,12.764771460423631,0.4666666666666667,0.1794871794871795,0.077757685352622,0.0324786324786324,0.0691823899371069,0.0758426966292134,0.0279898218829516,0.0329670329670329,0.0257510729613733,0.0568181818181818,0.0364963503649635,0.1166666666666666,0.064516129032258,0.0857142857142857,,0.4,0.2388059701492537,0.5208333333333334,0.625,0.6,0.0945273631840796,0.3684210526315789,0.4117647058823529,0.2857142857142857,0.2238805970149253,0.4222222222222222,0.4318181818181818,0.7894736842105263,0.2537313432835821,0.3725490196078431,0.3725490196078431,1.0,0.1890547263681592,0.2368421052631578,0.2368421052631578,0.8888888888888888,0.4090909090909091,0.5555555555555556,0.2,0.0454545454545454,1.0,1.0,0.2272727272727272,0.2093023255813953,0.3488372093023256,0.4666666666666667,0.2093023255813953,0.681592039800995,0.2368421052631578,0.5367999999999998,0.5562849999999999,0.5150337209302326,0.0657276995305164,0.1129032258064516,0.1333333333333333,0.238095238095238,9.806250000000002,24.294382022471904,0.2180546726001271,1.0,1.0,12.0,3.0,,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,9.0,1.0,0.0222222222222222,0.2,1.0,0.1111111111111111,3.0,3.0,1.0,2.0,,1.0,0.0208333333333333,0.0149253731343283,0.0411764705882352,0.0071942446043165,0.032258064516129,0.3333333333333333,,,,,,,1.0,,,,,,,,True,,,,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,31436.0,524,-55.0,984,993,242.0,279.0,103.0,1977,25.0,38.0,1.0,2.0,13.0,15.0,45.0,34.0,80.0,11.0,21.0,1.0,1.0,1.0,3.0,16.0,56.0,5.0,17.0,74.0,163.0,27.0,77.0,47.0,276.0,1078,3.0,7.0,1.0,6.0,,9.0,17.0,46.0,5.0,20.0,64.0,42.0,106.0,57.0,2.0,51.0,15.0,15.0,45.0,14.0,59.0,5.0,9.0,19.0,18.0,132.0,2.0,12.0,20.0,,32.0,4.0,36.0,,17.0,13.0,4.0,20.0,12.0,14.0,4.0,8.0,2.0,34.0,10.0,20.0,1.0,42.0,,55.0,3.0,16.0,2.0,1.0,2.0,2.0,,,62.0,241.0,0.2837837837837837,0.2876712328767123,0.7037037037037037,0.3506493506493506,0.1666666666666666,0.25,0.3561643835616438,0.4539877300613497,0.4285714285714285,0.3695652173913043,0.4770833333333333,0.3461538461538461,0.3712121212121212,0.5173076923076924,0.3214285714285714,0.4178082191780822,0.3208333333333333,0.0920245398773006,0.131578947368421,0.1555555555555555,26.41509433962264,0.5882352941176471,,0.0586510263929618,0.0057306590257879,0.12,0.0725623582766439,0.006423982869379,0.0095238095238095,0.0070422535211267,0.0186915887850467,0.1075268817204301,0.0567375886524822,0.1139240506329113,0.1428571428571428,,1.0,0.1583333333333333,0.6578947368421053,0.7575757575757576,0.24,0.1875,0.3333333333333333,0.3947368421052631,0.2,0.3333333333333333,0.425,0.4415584415584415,0.3529411764705882,0.0875,0.5238095238095238,0.5238095238095238,1.0,0.2333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.1538461538461538,0.5,,0.0769230769230769,1.0,1.0,0.3846153846153846,0.1969696969696969,0.0454545454545454,0.3333333333333333,0.2575757575757575,0.4791666666666667,0.2941176470588235,0.4666427659574467,0.458315,0.4576150793650794,0.0778210116731517,0.0909090909090909,0.0326086956521739,0.2318840579710145,11.90920245398773,26.568831168831164,0.2459349593495935,,4.0,15.0,24.0,8.0,6.0,4.0,,,1.0,1.0,3.0,,,1.0,0.0375,,,0.2352941176470588,8.0,1.0,1.0,3.0,1.0,1.0,0.0256410256410256,0.0084745762711864,,0.0117647058823529,,0.6153846153846154,,,,,,,,1.0,4.0,8.0,4.0,0.0493827160493827,,,True,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,17541.0,292,43.0,557,557,113.0,155.0,60.0,1114,21.0,31.0,3.0,5.0,2.0,21.0,49.0,10.0,28.0,7.0,16.0,,3.0,1.0,2.0,6.0,25.0,2.0,10.0,52.0,108.0,13.0,41.0,27.0,170.0,588,4.0,7.0,,5.0,2.0,10.0,8.0,14.0,3.0,12.0,32.0,46.0,58.0,30.0,2.0,24.0,6.0,5.0,30.0,26.0,56.0,15.0,11.0,10.0,17.0,138.0,11.0,4.0,16.0,,20.0,12.0,32.0,7.0,6.0,5.0,1.0,5.0,4.0,11.0,1.0,1.0,2.0,16.0,5.0,13.0,2.0,24.0,,32.0,2.0,12.0,,,,,,1.0,32.0,112.0,0.4423076923076923,0.4509803921568627,0.7692307692307693,0.3170731707317073,,0.25,0.325,0.4814814814814814,0.5714285714285714,0.5714285714285714,0.4798657718120805,0.3333333333333333,0.4807692307692308,0.5154320987654321,0.3846153846153846,0.5333333333333333,0.2751677852348993,0.0462962962962962,0.0967741935483871,0.0408163265306122,28.03149606299213,0.3125,,0.0903954802259887,0.0614525139664804,0.0655737704918032,0.0840336134453781,0.0434782608695652,0.0434782608695652,0.0273972602739726,0.1403508771929824,0.0256410256410256,0.0864197530864197,0.0666666666666666,0.0625,0.0921052631578947,,0.2080536912751678,0.6774193548387096,0.75,0.7142857142857143,0.3288590604026846,0.4285714285714285,0.4468085106382978,0.1428571428571428,0.1879194630872483,0.3571428571428571,0.3571428571428571,0.5,0.1073825503355704,0.4375,0.4666666666666667,0.8571428571428571,0.1677852348993288,0.24,0.24,0.6666666666666666,0.4166666666666667,0.6,0.3333333333333333,0.25,,,0.1666666666666666,0.0769230769230769,0.0769230769230769,0.5,0.3846153846153846,0.4832214765100671,0.25,0.4840412162162161,0.5098166666666667,0.4197399999999999,0.0754716981132075,0.1016949152542373,0.0588235294117647,0.188235294117647,8.687962962962962,25.356097560975613,0.2028725314183123,,2.0,7.0,9.0,3.0,4.0,5.0,,1.0,,1.0,3.0,,,3.0,,,,0.2,2.0,1.0,,,1.0,,,0.0103092783505154,0.1166666666666666,,0.03125,1.0,1.0,,,,0.024390243902439,,,,1.0,4.0,,,0.0625,,True,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,22216.0,370,-78.0,693,701,175.0,206.0,85.0,1394,21.0,53.0,8.0,18.0,11.0,1.0,14.0,7.0,14.0,,,,,,,,,,,29.0,81.0,,,43.0,101.0,748,9.0,23.0,,,9.0,27.0,5.0,16.0,,,20.0,38.0,20.0,,12.0,,,22.0,15.0,3.0,18.0,1.0,2.0,6.0,5.0,39.0,20.0,8.0,45.0,11.0,64.0,32.0,96.0,2.0,8.0,3.0,5.0,5.0,1.0,22.0,2.0,4.0,4.0,27.0,32.0,65.0,1.0,54.0,9.0,59.0,5.0,29.0,7.0,6.0,7.0,3.0,,2.0,20.0,175.0,0.6551724137931034,0.8260869565217391,,,,,,0.3580246913580246,0.391304347826087,0.3125,0.3580246913580246,0.391304347826087,0.3125,0.4675925925925926,0.4655172413793103,0.4347826086956521,,0.2716049382716049,0.3584905660377358,0.2142857142857142,16.959798994974875,0.1851851851851851,0.4782608695652174,0.1829268292682926,0.0772200772200772,0.1290322580645161,0.172077922077922,0.0855457227138643,0.0952380952380952,0.0490196078431372,0.2337662337662337,0.1323529411764706,0.1782178217821782,0.1428571428571428,0.0769230769230769,0.0689655172413793,0.4285714285714285,0.654320987654321,0.3962264150943396,0.6176470588235294,0.6190476190476191,0.1728395061728395,0.0714285714285714,0.0909090909090909,,0.1728395061728395,0.5,0.5,0.8571428571428571,,,,,,,,,0.782608695652174,0.4444444444444444,0.25,,,,,0.6875,,,,0.654320987654321,,0.5157345679012344,0.5397444444444444,0.5288937499999999,0.2761904761904762,0.2761904761904762,0.2673267326732673,0.198019801980198,5.58395061728395,,0.2525252525252525,,,10.0,,4.0,2.0,7.0,12.0,10.0,1.0,3.0,3.0,1.0,5.0,3.0,,,,,4.0,9.0,3.0,1.0,,,0.125,0.1125,0.0958904109589041,0.1428571428571428,0.0416666666666666,0.3636363636363636,,,,1.0,,,2.0,,,,,,,1.0,True,,,,
2694,1610612737,Josh Powell,Josh Powell,2694,ATL,12843.0,214,-74.0,407,412,83.0,130.0,47.0,819,11.0,22.0,5.0,10.0,6.0,9.0,22.0,10.0,30.0,,,,,,,,,,,30.0,74.0,,,11.0,71.0,451,5.0,14.0,,,2.0,12.0,4.0,12.0,,,12.0,36.0,24.0,,10.0,,,7.0,6.0,1.0,7.0,,1.0,1.0,2.0,15.0,15.0,7.0,14.0,3.0,24.0,21.0,45.0,4.0,3.0,3.0,,8.0,5.0,12.0,1.0,3.0,2.0,20.0,18.0,35.0,1.0,11.0,1.0,14.0,,5.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,83.0,0.6,0.72,,,,,,0.4054054054054054,0.3571428571428571,0.3333333333333333,0.4054054054054054,0.3571428571428571,0.3333333333333333,0.4382716049382716,0.4,0.4285714285714285,,0.0945945945945946,0.0909090909090909,0.1818181818181818,21.861471861471863,0.4,0.2142857142857142,0.0985915492957746,0.0993377483443708,0.2333333333333333,0.1220930232558139,0.1036269430051813,0.1224489795918367,0.0166666666666666,0.0465116279069767,0.1142857142857142,0.125,0.28,,0.1142857142857142,0.5,0.2972972972972973,0.5,0.55,0.5454545454545454,0.2972972972972973,0.4090909090909091,0.5,0.4444444444444444,0.4054054054054054,0.3333333333333333,0.3448275862068966,0.8,,,,,,,,,0.7142857142857143,0.5,,,,,,0.5,,,,0.2972972972972973,,0.4474527027027026,0.529,0.47605,0.0632911392405063,0.0632911392405063,0.1690140845070422,0.1690140845070422,10.16891891891892,,0.2039312039312039,,,4.0,,3.0,1.0,5.0,1.0,6.0,1.0,,2.0,1.0,,2.0,0.0333333333333333,,,,2.0,5.0,1.0,4.0,,,0.0769230769230769,0.119047619047619,0.1904761904761904,0.125,0.1,0.3333333333333333,,,,1.0,,,2.0,,,,,,,,True,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,26595.0,443,16.0,830,845,155.0,203.0,89.0,1675,39.0,73.0,7.0,18.0,15.0,20.0,42.0,28.0,64.0,4.0,4.0,,,2.0,2.0,2.0,15.0,2.0,,87.0,179.0,6.0,19.0,47.0,239.0,879,9.0,22.0,,2.0,7.0,25.0,20.0,32.0,2.0,2.0,56.0,110.0,64.0,18.0,12.0,15.0,2.0,13.0,27.0,10.0,37.0,5.0,5.0,17.0,8.0,84.0,23.0,22.0,60.0,3.0,85.0,24.0,109.0,8.0,15.0,5.0,10.0,19.0,12.0,18.0,5.0,7.0,1.0,37.0,21.0,33.0,2.0,62.0,6.0,58.0,8.0,32.0,21.0,19.0,21.0,15.0,,1.0,56.0,154.0,0.632183908045977,0.6790123456790124,1.0,0.3157894736842105,,1.0,0.3157894736842105,0.4860335195530726,0.4090909090909091,0.625,0.4848484848484848,0.375,0.6764705882352942,0.5358744394618834,0.4464285714285714,0.7368421052631579,0.0959595959595959,0.0726256983240223,0.136986301369863,0.0714285714285714,27.630180658873535,0.5135135135135135,0.2142857142857142,0.2061855670103092,0.0759075907590759,0.22,0.2097186700767263,0.0575539568345323,0.1777777777777777,0.0241935483870967,0.1359223300970873,0.2567567567567567,0.2368421052631578,0.2368421052631578,0.1666666666666666,0.0888888888888888,0.7142857142857143,0.3686868686868687,0.5342465753424658,0.6190476190476191,0.6923076923076923,0.2121212121212121,0.4761904761904761,0.5128205128205128,0.2,0.3232323232323232,0.4375,0.4375,0.8571428571428571,0.0202020202020202,1.0,1.0,1.0,0.0757575757575757,0.1333333333333333,0.1333333333333333,1.0,0.75,0.3888888888888889,0.1428571428571428,,,,0.0833333333333333,0.4411764705882353,0.0588235294117647,1.0,,0.4646464646464646,0.1333333333333333,0.4918712121212122,0.5948704545454547,0.4855823529411764,0.1441441441441441,0.1576354679802955,0.104602510460251,0.2343096234309623,9.620111731843574,24.92105263157895,0.1867469879518072,,,10.0,,2.0,9.0,9.0,1.0,,7.0,,1.0,2.0,1.0,1.0,,,,,10.0,1.0,,1.0,,,,0.0087719298245614,0.0449438202247191,0.0133333333333333,,0.6666666666666666,,,,1.0,,,1.0,,,,,,,,True,,,,
