EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PtsPutbacks,Offensive Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,on
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,4802.0,80.0,13.0,157.0,155.0,51.0,45.0,23.0,312.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,7.0,4.0,3.0,10.0,2.0,9.0,12.0,172.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,6.0,3.0,4.0,1.0,20.0,3.0,23.0,3.0,13.0,1.0,6.0,49.0,3.0,4.0,7.0,7.0,2.0,2.0,4.0,1.0,4.0,1.0,5.0,4.0,1.0,2.0,3.0,2.0,51.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.3333333333333333,0.3,0.25,0.3157894736842105,0.125,0.3157894736842105,0.125,0.47368421052631576,12.903225806451612,0.8,0.06896551724137931,0.14285714285714285,0.08860759493670886,0.05,0.1,0.05555555555555555,0.1875,0.10526315789473684,0.5,0.5,1.0,0.10526315789473684,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.10526315789473684,0.5,0.5,1.0,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,0.5,0.5789473684210527,0.25,0.5059406249999999,0.3812,0.4410299999999999,0.16666666666666666,14.05,37.08888888888889,0.3248407643312102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,69288.0,1155.0,141.0,2267.0,2249.0,710.0,733.0,302.0,4516.0,79.0,133.0,78.0,38.0,87.0,11.0,24.0,20.0,68.0,22.0,154.0,298.0,31.0,92.0,482.0,2438.0,17.0,45.0,89.0,30.0,153.0,58.0,250.0,84.0,1.0,67.0,20.0,195.0,42.0,237.0,23.0,92.0,35.0,68.0,516.0,22.0,66.0,89.0,103.0,60.0,27.0,58.0,9.0,41.0,21.0,79.0,21.0,38.0,81.0,100.0,151.0,704.0,15.0,0.18831168831168832,0.18831168831168832,0.9032258064516129,0.33695652173913043,0.34065934065934067,0.5167785234899329,0.5056179775280899,0.514102564102564,0.5042016806722689,0.546485260770975,0.5464285714285714,0.2358974358974359,19.733840304182507,0.7341772151898734,0.08943089430894309,0.08118081180811808,0.08721506442021804,0.05327868852459016,0.09243697478991597,0.12109375,0.06511627906976744,0.34102564102564104,0.5939849624060151,0.6810344827586207,0.25316455696202533,0.2,0.2230769230769231,0.4367816091954023,0.4367816091954023,0.06153846153846154,0.4583333333333333,0.4583333333333333,1.0,0.17435897435897435,0.29411764705882354,0.29411764705882354,0.85,0.18487394957983194,0.5769230769230769,0.29850746268656714,0.5105620822622107,0.4815772727272727,0.49999194915254236,0.31742738589211617,8.490939597315434,25.23695652173913,0.31318923687692984,3.0,4.0,27.0,45.0,37.0,2.0,3.0,8.0,1.0,6.0,7.0,81.0,7.0,1.0,8.0,2.0,19.0,10.0,33.0,9.0,29.0,19.0,1.0,13.0,1.0,14.0,2.0,33.0,5.0,17.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,3.0,109.0,7.0,44.0,14.0,5.0,5.0,5.0,2.0,10.0,0.125,0.3333333333333333,0.4117647058823529,0.34,0.36538461538461536,0.09731543624161074,0.12781954887218044,0.15384615384615385,0.010416666666666666,0.01555023923444976,0.004651162790697674,0.013320647002854425,0.01652892561983471,0.019417475728155338,0.010526315789473684,0.006535947712418301,0.14285714285714285,0.011627906976744186,0.4,0.47435897435897434,0.5606060606060606,0.23684210526315788,0.16,0.75,0.08,0.24,0.16666666666666666,1.0,0.37815126050420167,0.6,0.06722689075630252,0.375,0.3181818181818182,0.10304449648711944,0.13134328358208955,0.03941908713692946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,62087.0,1035.0,30.0,1987.0,1960.0,542.0,521.0,257.0,3947.0,70.0,99.0,139.0,9.0,27.0,,,2.0,5.0,4.0,143.0,265.0,2.0,5.0,380.0,2133.0,41.0,23.0,49.0,4.0,83.0,176.0,110.0,6.0,3.0,2.0,2.0,59.0,23.0,82.0,16.0,37.0,10.0,12.0,187.0,43.0,101.0,166.0,237.0,27.0,21.0,26.0,5.0,14.0,37.0,63.0,13.0,58.0,121.0,130.0,81.0,537.0,9.0,0.6153846153846154,0.6821705426356589,1.0,0.4,1.0,0.539622641509434,0.46938775510204084,0.5407407407407407,0.46226415094339623,0.5956112852664577,0.5763888888888888,0.018518518518518517,16.550825369244137,0.4126984126984127,0.15805946791862285,0.1762295081967213,0.16308040770101925,0.18396226415094338,0.13270142180094788,0.1574074074074074,0.17894736842105263,0.36666666666666664,0.7070707070707071,0.7777777777777778,0.6571428571428571,0.5148148148148148,0.1,0.3333333333333333,0.3333333333333333,,,,,0.018518518518518517,0.4,0.4,1.0,0.07547169811320754,0.3851851851851852,1.0,0.4636312734082398,0.5207282051282051,0.46065599999999995,0.21842105263157896,6.5818867924528295,54.519999999999996,0.2727730246602919,21.0,27.0,12.0,17.0,64.0,,,,,,1.0,88.0,29.0,,,23.0,81.0,1.0,34.0,,23.0,7.0,11.0,60.0,22.0,71.0,7.0,6.0,5.0,12.0,3.0,10.0,2.0,4.0,,19.0,6.0,9.0,6.0,3.0,116.0,19.0,57.0,11.0,55.0,25.0,57.0,33.0,8.0,,0.25,0.7073170731707317,0.7073170731707317,0.7941176470588235,0.08679245283018867,0.09090909090909091,0.10071942446043165,0.3548387096774194,0.07884362680683311,0.05670103092783505,0.0743455497382199,0.1050228310502283,0.07317073170731707,0.06274509803921569,0.04285714285714286,0.16666666666666666,0.0707070707070707,0.5789473684210527,0.460431654676259,0.512,0.7777777777777778,0.6585365853658537,0.7777777777777778,,,,,0.32075471698113206,0.7058823529411765,,,0.25,0.18506493506493507,0.18811881188118812,0.2131578947368421,28.0,10.0,2.0,1.0,1.0,3.0,27.0,1.0,6.0,1.0,0.09259259259259259,0.546875,0.23809523809523808,,,,,,,,,,,,,,,,True
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,112147.0,1869.0,121.0,3616.0,3598.0,1058.0,1107.0,488.0,7214.0,80.0,136.0,100.0,95.0,247.0,33.0,83.0,63.0,181.0,64.0,208.0,483.0,96.0,264.0,803.0,3882.0,67.0,58.0,134.0,93.0,239.0,222.0,194.0,264.0,5.0,176.0,63.0,115.0,30.0,145.0,14.0,62.0,34.0,19.0,320.0,53.0,77.0,135.0,170.0,73.0,38.0,62.0,16.0,44.0,37.0,99.0,31.0,56.0,127.0,101.0,237.0,1052.0,17.0,0.5336538461538461,0.5495049504950495,0.9166666666666666,0.36363636363636365,0.37065637065637064,0.4306418219461698,0.43283582089552236,0.47121820615796517,0.44713656387665196,0.49433962264150944,0.47580645161290325,0.3534136546184739,21.240199572344974,0.6262626262626263,0.06802120141342756,0.11447084233261338,0.08150470219435736,0.03361344537815126,0.06027397260273973,0.1048780487804878,0.12034383954154727,0.18206157965194109,0.5882352941176471,0.7017543859649122,0.5625,0.13386880856760375,0.33065595716198126,0.38461538461538464,0.3958333333333333,0.1111111111111111,0.39759036144578314,0.4074074074074074,1.0,0.24230254350736277,0.34806629834254144,0.35,0.873015873015873,0.28193832599118945,0.535475234270415,0.35795454545454547,0.4972404312668463,0.4562253521126759,0.4833793721973094,0.29763387297633875,11.797722567287785,25.346212121212126,0.29258849557522126,10.0,23.0,22.0,38.0,33.0,5.0,9.0,29.0,,8.0,20.0,99.0,25.0,2.0,13.0,7.0,63.0,29.0,36.0,24.0,40.0,16.0,3.0,31.0,5.0,35.0,9.0,35.0,7.0,18.0,4.0,6.0,1.0,2.0,1.0,1.0,,1.0,6.0,4.0,131.0,12.0,45.0,14.0,21.0,13.0,26.0,13.0,13.0,0.15384615384615385,0.3118279569892473,0.373134328358209,0.35,0.37349397590361444,0.08281573498964803,0.16176470588235295,0.11,0.04,0.022693997071742314,0.008875739644970414,0.01995305164319249,0.032663316582914576,0.018480492813141684,0.018711018711018712,0.008333333333333333,0.09649122807017543,0.023195876288659795,0.5,0.33,0.3707865168539326,0.5473684210526316,0.2875,0.43478260869565216,0.0625,0.1,,,0.16740088105726872,0.5789473684210527,0.1277533039647577,0.3103448275862069,0.3125,0.058898847631242,0.0872093023255814,0.0784557907845579,12.0,5.0,5.0,3.0,2.0,1.0,7.0,,,3.0,0.01020408163265306,0.42424242424242425,0.2,2.0,3.0,1.0,2.0,22.0,1.0,0.011363636363636364,0.02834008097165992,0.024096385542168676,0.0055248618784530384,0.008547008547008548,0.4,1.0,0.0037735849056603774,,True
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,62548.0,1042.0,143.0,2026.0,1992.0,674.0,646.0,295.0,4018.0,133.0,226.0,157.0,30.0,76.0,,3.0,3.0,14.0,11.0,230.0,459.0,3.0,17.0,594.0,2183.0,126.0,70.0,154.0,13.0,211.0,236.0,224.0,9.0,2.0,12.0,3.0,37.0,21.0,58.0,17.0,27.0,8.0,2.0,137.0,52.0,143.0,225.0,358.0,24.0,17.0,39.0,,21.0,25.0,64.0,20.0,30.0,74.0,147.0,211.0,668.0,9.0,0.5130434782608696,0.6820809248554913,1.0,0.17647058823529413,0.2,0.5010893246187363,0.45454545454545453,0.49264705882352944,0.437125748502994,0.5365630712979891,0.5024271844660194,0.03571428571428571,25.5550900712191,0.609375,0.23252032520325203,0.21052631578947367,0.22621809744779584,0.22685185185185186,0.2864864864864865,0.19158878504672897,0.19473684210526315,0.47478991596638653,0.588495575221239,0.7112299465240641,0.49624060150375937,0.32983193277310924,0.15966386554621848,0.39473684210526316,0.39473684210526316,0.0063025210084033615,,,,0.029411764705882353,0.21428571428571427,0.21428571428571427,1.0,0.0658682634730539,0.5105042016806722,0.25,0.4919579113924051,0.5684095652173914,0.48558909090909097,0.3552188552188552,6.13507625272331,27.68823529411765,0.33267522211253703,63.0,106.0,43.0,76.0,67.0,,,2.0,,,2.0,125.0,71.0,,,24.0,166.0,2.0,65.0,,53.0,4.0,18.0,115.0,30.0,133.0,26.0,7.0,2.0,18.0,3.0,5.0,,3.0,,9.0,,26.0,2.0,,166.0,17.0,66.0,22.0,9.0,4.0,9.0,5.0,21.0,,0.15384615384615385,0.5634920634920635,0.5634920634920635,0.5804195804195804,0.11546840958605664,0.17256637168141592,0.08917197452229299,0.42857142857142855,0.15272244355909695,0.09230769230769231,0.14029535864978904,0.24336283185840707,0.14736842105263157,0.0743801652892562,0.0962962962962963,0.2631578947368421,0.14054054054054055,0.5555555555555556,0.4267515923566879,0.46853146853146854,0.5666666666666667,0.8412698412698413,0.5943396226415094,,,,,0.4550898203592814,0.5657894736842105,0.011976047904191617,,0.18181818181818182,0.12571428571428572,0.12992125984251968,0.27946127946127947,114.0,9.0,,,,,5.0,,5.0,2.0,0.08333333333333333,0.5223880597014925,0.1111111111111111,,,,1.0,8.0,,,,,,,,,,,True
201970,1610612763,Sam Young,Sam Young,201970,MEM,21930.0,366.0,-25.0,724.0,715.0,204.0,232.0,86.0,1439.0,30.0,42.0,28.0,5.0,26.0,3.0,6.0,2.0,8.0,1.0,46.0,96.0,5.0,14.0,132.0,800.0,10.0,12.0,21.0,3.0,33.0,38.0,54.0,12.0,,8.0,2.0,7.0,7.0,14.0,5.0,2.0,3.0,2.0,35.0,14.0,20.0,37.0,47.0,16.0,10.0,9.0,3.0,5.0,11.0,20.0,6.0,12.0,34.0,24.0,33.0,204.0,7.0,0.41304347826086957,0.4318181818181818,0.8,0.35714285714285715,0.35714285714285715,0.4791666666666667,0.5714285714285714,0.4863636363636364,0.5625,0.5409836065573771,0.6111111111111112,0.12727272727272726,17.087845968712394,0.45,0.09302325581395349,0.12389380530973451,0.10365853658536585,0.07142857142857142,0.05714285714285714,0.1348314606741573,0.14634146341463414,0.38181818181818183,0.7142857142857143,0.8333333333333334,0.5,0.2545454545454545,0.23636363636363636,0.19230769230769232,0.19230769230769232,0.05454545454545454,0.5,0.5,1.0,0.07272727272727272,0.25,0.25,0.5,0.041666666666666664,0.509090909090909,0.25,0.5188422727272727,0.6120375,0.5209833333333334,0.25,8.143750000000002,24.442857142857147,0.281767955801105,3.0,7.0,8.0,10.0,11.0,,,2.0,,,1.0,25.0,4.0,,,2.0,10.0,1.0,6.0,3.0,13.0,2.0,2.0,7.0,3.0,10.0,1.0,6.0,2.0,4.0,3.0,2.0,,1.0,,,,,2.0,,33.0,9.0,19.0,2.0,7.0,5.0,7.0,5.0,2.0,,0.3333333333333333,0.4,0.4,0.45454545454545453,0.13541666666666666,0.14285714285714285,0.25,0.10714285714285714,0.02702702702702703,0.028985507246376812,0.027439024390243903,0.05714285714285714,0.030612244897959183,,0.03636363636363636,0.06451612903225806,0.021739130434782608,0.7142857142857143,0.39285714285714285,0.5238095238095238,0.4,0.7,0.42857142857142855,,,,,0.4166666666666667,0.8,0.08333333333333333,,1.0,0.15833333333333333,0.1792452830188679,0.07575757575757576,4.0,,,,,,2.0,,,1.0,,0.18181818181818182,0.3333333333333333,,,1.0,,,,,,,,0.05555555555555555,,,,,True
202349,1610612763,Greivis Vasquez,Greivis Vasquez,202349,MEM,32594.0,543.0,-34.0,1016.0,1013.0,245.0,270.0,141.0,2029.0,22.0,33.0,48.0,6.0,19.0,1.0,5.0,18.0,52.0,13.0,49.0,100.0,19.0,57.0,174.0,1103.0,4.0,11.0,24.0,15.0,41.0,14.0,84.0,48.0,4.0,48.0,18.0,95.0,12.0,107.0,5.0,43.0,21.0,31.0,226.0,7.0,27.0,36.0,42.0,13.0,8.0,26.0,4.0,18.0,11.0,37.0,6.0,21.0,60.0,38.0,41.0,245.0,5.0,0.14285714285714285,0.14583333333333334,0.8421052631578947,0.3333333333333333,0.3584905660377358,0.49,0.4583333333333333,0.49363057324840764,0.3974358974358974,0.5272727272727272,0.47674418604651164,0.3630573248407643,16.93210393964795,0.7027027027027027,0.0967741935483871,0.050359712230215826,0.08133971291866028,0.11538461538461539,0.10588235294117647,0.07758620689655173,0.06382978723404255,0.21019108280254778,0.6666666666666666,0.7333333333333333,0.18181818181818182,0.3057324840764331,0.12101910828025478,0.3157894736842105,0.3333333333333333,0.03184713375796178,0.2,0.2,1.0,0.33121019108280253,0.34615384615384615,0.35294117647058826,0.8333333333333334,0.3333333333333333,0.5732484076433121,0.375,0.48718157894736835,0.5239346153846154,0.45232432432432434,0.23563218390804597,8.338,27.66140350877193,0.24114173228346455,1.0,2.0,2.0,7.0,21.0,2.0,1.0,2.0,3.0,7.0,2.0,19.0,1.0,3.0,9.0,,11.0,3.0,10.0,9.0,7.0,7.0,1.0,5.0,2.0,6.0,1.0,5.0,,8.0,2.0,3.0,,1.0,,2.0,,1.0,3.0,,26.0,10.0,16.0,2.0,2.0,2.0,2.0,,2.0,0.3333333333333333,0.2,0.25,0.4230769230769231,0.4230769230769231,0.07,0.09090909090909091,0.0625,0.07407407407407407,0.012376237623762377,0.010416666666666666,0.012,0.01680672268907563,0.015037593984962405,0.006578947368421052,0.014492753623188406,0.022222222222222223,0.013157894736842105,,0.4375,0.4666666666666667,0.16666666666666666,0.15384615384615385,0.5,0.15384615384615385,0.5384615384615384,0.42857142857142855,1.0,0.1794871794871795,0.2857142857142857,0.05128205128205128,0.5,0.15384615384615385,0.09815950920245399,0.1509433962264151,0.06321839080459771,2.0,2.0,,,,,,,,2.0,,0.09523809523809523,,,1.0,,2.0,,,0.017543859649122806,0.05263157894736842,,0.019230769230769232,,,,,,True
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,60038.0,1001.0,68.0,1911.0,1925.0,484.0,484.0,248.0,3836.0,89.0,135.0,101.0,66.0,163.0,,1.0,,4.0,3.0,204.0,399.0,,5.0,464.0,1982.0,67.0,41.0,86.0,4.0,97.0,302.0,106.0,,,4.0,,29.0,9.0,38.0,8.0,14.0,8.0,7.0,85.0,36.0,90.0,137.0,209.0,33.0,22.0,24.0,3.0,12.0,25.0,49.0,7.0,79.0,143.0,70.0,97.0,484.0,13.0,0.7401960784313726,0.8342541436464088,,,,0.5112781954887218,0.47674418604651164,0.504950495049505,0.45555555555555555,0.535796766743649,0.4801980198019802,0.012376237623762377,21.83960126869053,0.4897959183673469,0.14563106796116504,0.13740458015267176,0.1431818181818182,0.07734806629834254,0.18536585365853658,0.16379310344827586,0.14130434782608695,0.3341584158415842,0.6592592592592592,0.7416666666666667,0.651685393258427,0.25,0.4034653465346535,0.4049079754601227,0.4049079754601227,0.0024752475247524753,,,,0.009900990099009901,,,,0.03333333333333333,0.3465346534653465,,0.4713391089108912,0.5276627118644067,0.46045333333333344,0.20905172413793102,10.160651629072682,25.44,0.2532705389848247,25.0,46.0,19.0,28.0,49.0,,,1.0,,,,56.0,32.0,,,10.0,74.0,,15.0,,24.0,1.0,10.0,60.0,11.0,72.0,8.0,11.0,2.0,12.0,5.0,1.0,6.0,3.0,,8.0,7.0,8.0,8.0,1.0,67.0,9.0,34.0,4.0,37.0,22.0,39.0,21.0,4.0,,,0.47761194029850745,0.47761194029850745,0.5068493150684932,0.06015037593984962,0.1111111111111111,0.0891089108910891,0.1774193548387097,0.0796812749003984,0.059880239520958084,0.07608695652173914,0.11594202898550725,0.0784313725490196,0.054982817869415807,0.05084745762711865,0.1282051282051282,0.046242774566473986,0.5384615384615384,0.48514851485148514,0.532608695652174,0.9393939393939394,0.6865671641791045,0.5434782608695652,,,,,0.3111111111111111,0.6785714285714286,0.011111111111111112,,,0.07925407925407925,0.08018867924528301,0.15948275862068967,46.0,8.0,2.0,2.0,,,15.0,,1.0,3.0,0.08163265306122448,0.6326530612244898,0.16,,,2.0,1.0,,,,,,,0.037037037037037035,,,,3.0,True
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,20463.0,341.0,23.0,664.0,679.0,177.0,200.0,91.0,1343.0,46.0,71.0,20.0,6.0,16.0,2.0,3.0,,2.0,,58.0,107.0,2.0,5.0,164.0,690.0,20.0,12.0,23.0,2.0,39.0,66.0,50.0,6.0,,2.0,,22.0,4.0,26.0,4.0,13.0,5.0,4.0,56.0,9.0,26.0,39.0,59.0,39.0,25.0,10.0,5.0,4.0,10.0,20.0,4.0,15.0,40.0,37.0,39.0,177.0,8.0,0.5689655172413793,0.6111111111111112,1.0,0.4,0.4,0.5420560747663551,0.5217391304347826,0.5446428571428571,0.54,0.5942028985507246,0.609375,0.044642857142857144,20.51948051948052,0.5,0.11555555555555555,0.12857142857142856,0.11864406779661017,0.10714285714285714,0.08571428571428572,0.15492957746478872,0.125,0.6339285714285714,0.647887323943662,0.6764705882352942,0.5652173913043478,0.17857142857142858,0.14285714285714285,0.375,0.375,0.026785714285714284,0.6666666666666666,0.6666666666666666,1.0,0.017857142857142856,,,,,0.6785714285714286,,0.5597151785714286,0.5585,0.5191079999999999,0.23780487804878048,5.465420560747663,24.38,0.26656626506024095,10.0,16.0,10.0,16.0,6.0,,1.0,2.0,,,,42.0,12.0,,,2.0,26.0,1.0,12.0,,5.0,,3.0,17.0,4.0,20.0,6.0,14.0,1.0,6.0,,1.0,,3.0,,1.0,,,1.0,2.0,56.0,4.0,27.0,3.0,13.0,6.0,13.0,8.0,3.0,,0.5,0.6,0.6,0.65,0.04672897196261682,0.04225352112676056,0.1,0.2,0.06746031746031746,0.05172413793103448,0.06451612903225806,0.08235294117647059,0.075,0.04597701149425287,0.022727272727272728,0.13636363636363635,0.13043478260869565,0.6153846153846154,0.3,0.3333333333333333,0.6666666666666666,0.8,0.625,,,,,0.64,0.625,0.08,0.5,,0.2,0.2076923076923077,0.15853658536585366,8.0,,,,,5.0,2.0,,,1.0,0.14285714285714285,0.5,0.3,,,,,,,,,,,,,,,,True
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,21149.0,352.0,83.0,668.0,664.0,205.0,217.0,94.0,1332.0,11.0,20.0,22.0,,2.0,10.0,20.0,2.0,9.0,2.0,19.0,44.0,12.0,29.0,82.0,696.0,19.0,7.0,15.0,6.0,29.0,16.0,22.0,33.0,,9.0,2.0,14.0,8.0,22.0,4.0,6.0,3.0,5.0,52.0,10.0,20.0,36.0,62.0,12.0,6.0,2.0,1.0,1.0,5.0,7.0,1.0,8.0,14.0,22.0,29.0,205.0,,0.42105263157894735,0.8,0.9166666666666666,0.41379310344827586,0.41379310344827586,0.4318181818181818,0.4666666666666667,0.5068493150684932,0.5476190476190477,0.5324675324675324,0.6041666666666666,0.3972602739726027,10.796915167095115,0.2857142857142857,0.09523809523809523,0.12345679012345678,0.10309278350515463,0.12903225806451613,0.05405405405405406,0.10810810810810811,0.12307692307692308,0.273972602739726,0.55,0.6111111111111112,0.18181818181818182,0.3013698630136986,0.0273972602739726,,,0.273972602739726,0.5,0.5,1.0,0.1232876712328767,0.2222222222222222,0.2222222222222222,0.5,0.09523809523809523,0.6712328767123288,0.2222222222222222,0.5194917808219178,0.5393764705882352,0.5266571428571428,0.35365853658536583,4.7659090909090915,24.03103448275862,0.3068862275449102,8.0,15.0,5.0,8.0,8.0,1.0,3.0,4.0,,,,8.0,10.0,1.0,1.0,2.0,25.0,3.0,6.0,3.0,5.0,4.0,3.0,22.0,6.0,26.0,1.0,6.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,2.0,1.0,8.0,,3.0,1.0,6.0,3.0,6.0,4.0,1.0,1.0,0.5,0.5263157894736842,0.575,0.5952380952380952,0.11363636363636363,0.1,0.13636363636363635,0.2727272727272727,0.08560311284046693,0.05263157894736842,0.07961783439490445,0.04285714285714286,0.07777777777777778,0.12371134020618557,0.08571428571428572,0.125,0.027777777777777776,0.6666666666666666,0.36363636363636365,0.42105263157894735,,0.75,0.5333333333333333,0.05,,,,0.38095238095238093,0.625,0.19047619047619047,0.75,,0.039473684210526314,0.06382978723404255,0.3048780487804878,18.0,1.0,,,,1.0,2.0,,,,,0.75,,1.0,,1.0,,,,,,,,0.058823529411764705,1.0,1.0,,,True
