EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,FTOffRebounds,BadPassOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,DefensiveGoaltends,Clear Path Fouls,Blocked3s,BlockedArc3,OffensiveGoaltends,on,BlockedCorner3,3pt And 1 Free Throw Trips
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,22348.0,372,44,690,690,164.0,222,79.0,1380,29.0,52.0,12.0,27.0,4.0,8.0,22.0,62.0,1.0,4.0,1.0,1.0,52.0,118.0,1.0,15.0,119.0,659,13.0,29.0,2.0,28.0,8.0,22.0,1.0,6.0,22.0,48.0,56.0,20.0,1.0,4.0,14.0,7.0,21.0,6.0,1.0,10.0,1.0,3.0,49.0,5.0,31.0,21.0,63.0,16.0,100.0,36.0,136.0,6.0,8.0,7.0,1.0,11.0,6.0,9.0,1.0,5.0,2.0,20.0,2.0,2.0,20.0,3.0,37.0,2.0,35.0,6.0,5.0,2.0,29.0,3.0,13.0,3.0,27.0,20.0,1.0,6.0,27.0,18.0,4.0,2.0,22.0,162.0,3.0,3.0,0.46153846153846156,0.5714285714285714,0.4406779661016949,0.4482758620689655,0.36363636363636365,0.4369747899159664,0.4482758620689655,0.34782608695652173,0.45075757575757575,0.4375,0.4074074074074074,0.008403361344537815,0.03389830508474576,0.06451612903225806,19.338422391857506,0.55,0.5333333333333333,0.2441860465116279,0.12601626016260162,0.28,0.06578947368421052,0.25225225225225223,0.11180124223602485,0.15151515151515152,0.125,0.10869565217391304,0.06382978723404255,0.06896551724137931,0.22093023255813954,0.275,0.2391304347826087,0.2807017543859649,0.2777777777777778,0.0967741935483871,0.6666666666666666,0.4369747899159664,0.5576923076923077,0.5576923076923077,0.4827586206896552,0.5210084033613446,0.3548387096774194,0.3793103448275862,0.4090909090909091,0.03361344537815126,0.25,0.25,1.0,0.008403361344537815,0.9310344827586207,0.4444444444444444,0.08333333333333333,0.34782608695652173,0.5,0.043478260869565216,0.44537815126050423,0.4756067226890756,0.6034153846153845,0.4474478260869565,0.10077519379844961,0.1015625,0.23529411764705882,0.18487394957983194,4.96271186440678,28.7,0.23768115942028986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,16997.0,283,21,529,524,157.0,153,63.0,1053,13.0,22.0,8.0,10.0,3.0,5.0,6.0,13.0,13.0,29.0,31.0,9.0,32.0,64.0,33.0,24.0,118.0,539,10.0,14.0,6.0,35.0,7.0,15.0,9.0,15.0,38.0,42.0,22.0,18.0,30.0,3.0,7.0,2.0,9.0,,2.0,3.0,,4.0,20.0,4.0,12.0,11.0,48.0,3.0,62.0,17.0,79.0,1.0,8.0,4.0,4.0,5.0,3.0,8.0,2.0,2.0,1.0,13.0,2.0,4.0,22.0,4.0,34.0,1.0,29.0,2.0,7.0,7.0,25.0,,5.0,6.0,5.0,5.0,,,5.0,3.0,2.0,1.0,38.0,155.0,2.0,6.0,0.65625,0.9130434782608695,0.5,0.7142857142857143,0.4666666666666667,0.4845360824742268,0.7631578947368421,0.4791666666666667,0.5412844036697247,0.7954545454545454,0.6129032258064516,0.3402061855670103,0.046875,0.07692307692307693,20.26578073089701,0.38461538461538464,0.15789473684210525,0.25806451612903225,0.06486486486486487,0.21568627450980393,0.06060606060606061,0.2489451476793249,0.06374501992031872,0.046511627906976744,0.06349206349206349,0.0759493670886076,0.057692307692307696,0.07142857142857142,0.16666666666666666,0.288135593220339,0.2911392405063291,0.21428571428571427,0.2222222222222222,0.02,0.6,0.2268041237113402,0.5909090909090909,0.65,0.38461538461538464,0.13402061855670103,0.46153846153846156,0.5,0.6666666666666666,0.29896907216494845,0.4482758620689655,0.4482758620689655,0.9230769230769231,0.31958762886597936,0.5263157894736842,0.8,,0.20833333333333334,0.6,0.375,0.5670103092783505,0.49669062500000005,0.5650000000000001,0.45051521739130435,0.05825242718446602,0.07246376811594203,0.2966101694915254,0.3220338983050847,10.729687499999999,26.800000000000004,0.29678638941398866,1.0,2.0,9.0,3.0,5.0,3.0,10.0,3.0,5.0,3.0,30.0,1.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.30303030303030304,0.6,0.3333333333333333,0.3125,0.09090909090909091,0.07142857142857142,0.020618556701030927,0.5,0.5,1.0,0.2903225806451613,0.2903225806451613,1.0,0.2631578947368421,0.6,1.0,0.3333333333333333,0.3,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,True,,
1863,1610612749,Earl Boykins,Earl Boykins,1863,MIL,51700.0,862,41,1618,1615,446.0,539,186.0,3233,21.0,45.0,,,6.0,12.0,50.0,103.0,58.0,133.0,57.0,13.0,129.0,281.0,71.0,69.0,408.0,1615,8.0,16.0,4.0,29.0,34.0,76.0,22.0,39.0,128.0,46.0,212.0,4.0,56.0,15.0,104.0,37.0,141.0,23.0,14.0,35.0,13.0,56.0,319.0,5.0,10.0,7.0,33.0,,40.0,15.0,55.0,6.0,38.0,11.0,27.0,33.0,24.0,19.0,5.0,9.0,4.0,52.0,2.0,12.0,13.0,1.0,43.0,1.0,75.0,3.0,1.0,5.0,82.0,1.0,23.0,16.0,3.0,,2.0,1.0,3.0,,,,126.0,444.0,4.0,14.0,0.17829457364341086,0.18110236220472442,0.45907473309608543,0.5,0.4473684210526316,0.4815340909090909,0.5,0.45408163265306123,0.5166666666666667,0.5178571428571429,0.5206611570247934,0.20170454545454544,0.05338078291814947,0.02912621359223301,23.954372623574145,0.6346153846153846,,0.05759162303664921,0.01644736842105263,0.042682926829268296,0.03067484662576687,0.054274084124830396,0.019455252918287938,,0.01639344262295082,0.026119402985074626,0.037037037037037035,0.01818181818181818,0.041666666666666664,0.0449438202247191,0.07929515418502203,0.04838709677419355,0.025,0.03409090909090909,,0.1278409090909091,0.4666666666666667,0.5675675675675675,0.2857142857142857,0.29261363636363635,0.4854368932038835,0.5,0.14,0.3778409090909091,0.43609022556390975,0.4496124031007752,0.1724137931034483,0.16193181818181818,,,,0.12244897959183673,0.5,0.1326530612244898,0.32954545454545453,0.4512482857142858,0.4793068181818182,0.4372091836734693,0.06149732620320856,0.07590759075907591,0.07107843137254902,0.3137254901960784,12.03914590747331,25.930985915492965,0.27564894932014833,6.0,14.0,21.0,1.0,2.0,4.0,27.0,3.0,9.0,7.0,69.0,1.0,21.0,,6.0,,,,,0.8518518518518519,0.38028169014084506,0.3333333333333333,0.3181818181818182,0.38571428571428573,0.17777777777777778,,0.03977272727272727,0.42857142857142855,0.46153846153846156,1.0,0.3684210526315789,0.38181818181818183,0.8095238095238095,0.08,0.5,1.0,0.3076923076923077,0.375,,2.0,7.0,3.0,9.0,12.0,3.0,5.0,0.04225352112676056,0.03007518796992481,0.07142857142857142,0.03508771929824561,0.28,0.2857142857142857,1.0,0.09183673469387756,0.3333333333333333,,,,,,,True,,
1894,1610612749,Corey Maggette,Corey Maggette,1894,MIL,24709.0,412,47,786,784,208.0,262,74.0,1570,32.0,45.0,,3.0,7.0,11.0,12.0,23.0,29.0,70.0,14.0,4.0,73.0,138.0,19.0,92.0,265.0,799,5.0,12.0,6.0,22.0,15.0,35.0,5.0,26.0,62.0,94.0,52.0,,14.0,8.0,18.0,7.0,25.0,5.0,2.0,8.0,1.0,9.0,57.0,3.0,11.0,10.0,44.0,10.0,64.0,14.0,78.0,4.0,5.0,3.0,2.0,17.0,9.0,19.0,2.0,8.0,4.0,36.0,,13.0,26.0,,59.0,7.0,79.0,,,10.0,105.0,16.0,52.0,8.0,2.0,,,2.0,2.0,2.0,,1.0,62.0,208.0,7.0,7.0,0.6438356164383562,0.6438356164383562,0.5289855072463768,0.4166666666666667,0.42857142857142855,0.5509554140127388,0.5333333333333333,0.45,0.6567164179104478,0.6111111111111112,0.5865384615384616,0.12101910828025478,0.057971014492753624,0.17391304347826086,27.11670480549199,0.4722222222222222,0.2702702702702703,0.15547703180212014,0.04198473282442748,0.12987012987012986,0.0375,0.15,0.04093567251461988,0.06349206349206349,0.029850746268656716,0.03787878787878788,0.057692307692307696,,0.12,0.15730337078651685,0.17647058823529413,0.15789473684210525,0.05,0.05970149253731343,1.0,0.28662420382165604,0.7111111111111111,0.7804878048780488,0.5,0.1464968152866242,0.5217391304347826,0.631578947368421,0.75,0.445859872611465,0.4142857142857143,0.4142857142857143,0.7586206896551724,0.08917197452229299,0.2,,,0.275,0.6363636363636364,0.1,0.40764331210191085,0.49970095541401277,0.5140958333333333,0.49178375,0.2694300518134715,0.2988505747126437,0.0830188679245283,0.2339622641509434,11.179710144927535,24.710526315789473,0.26463104325699743,,5.0,9.0,2.0,3.0,2.0,9.0,2.0,3.0,2.0,24.0,,9.0,,,4.0,4.0,2.0,,0.8888888888888888,0.47368421052631576,0.6666666666666666,0.4,0.47368421052631576,0.08888888888888889,,0.03184713375796178,,,,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.2,0.6666666666666666,0.5,0.5,0.6428571428571429,,,,,1.0,3.0,,1.0,,,,,,,,0.025,,1.0,,,,,,True,,
201604,1610612749,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,MIL,17717.0,295,-41,560,557,162.0,198,61.0,1117,13.0,29.0,1.0,1.0,5.0,10.0,6.0,20.0,10.0,26.0,2.0,,29.0,75.0,13.0,17.0,90.0,589,2.0,6.0,,4.0,7.0,23.0,3.0,2.0,19.0,28.0,30.0,,2.0,8.0,11.0,1.0,12.0,1.0,,5.0,3.0,3.0,25.0,,2.0,2.0,20.0,3.0,25.0,2.0,27.0,1.0,10.0,9.0,1.0,3.0,3.0,7.0,,,1.0,10.0,,2.0,9.0,,29.0,1.0,20.0,1.0,,,21.0,1.0,11.0,,5.0,1.0,1.0,3.0,5.0,4.0,,1.0,19.0,162.0,3.0,,0.4827586206896552,0.4827586206896552,0.38666666666666666,0.3333333333333333,0.30434782608695654,0.4147727272727273,0.3333333333333333,0.3269230769230769,0.45918367346938777,0.3333333333333333,0.35185185185185186,0.14772727272727273,0.10666666666666667,0.15,17.11568938193344,0.3,0.15,0.09389671361502347,0.008888888888888889,0.047619047619047616,,0.08627450980392157,0.007547169811320755,0.018518518518518517,0.012345679012345678,,,,0.09259259259259259,0.0821917808219178,0.10465116279069768,0.03225806451612903,0.09090909090909091,0.022222222222222223,0.8,0.32954545454545453,0.4482758620689655,0.5416666666666666,0.5384615384615384,0.22727272727272727,0.3,0.35294117647058826,0.16666666666666666,0.29545454545454547,0.38461538461538464,0.38461538461538464,0.6,0.022727272727272728,0.16666666666666666,1.0,,0.38461538461538464,0.5,,0.4772727272727273,0.48931875,0.40001999999999993,0.49574615384615384,0.11224489795918367,0.12941176470588237,0.044444444444444446,0.2111111111111111,9.071999999999997,23.66153846153846,0.2892857142857143,4.0,11.0,1.0,,,,5.0,,,1.0,15.0,,1.0,,,1.0,,,,1.0,0.38461538461538464,,0.3333333333333333,0.38461538461538464,0.1724137931034483,,0.125,0.36363636363636365,0.36363636363636365,1.0,0.5,0.5,1.0,,,,,0.5,,,,1.0,3.0,,,,,,,,,,,0.11538461538461539,0.3333333333333333,2.0,2.0,,,,,True,,
2039,1610612749,Keyon Dooling,Keyon Dooling,2039,MIL,23955.0,399,47,745,751,196.0,236,86.0,1496,13.0,19.0,1.0,3.0,1.0,3.0,8.0,17.0,15.0,33.0,25.0,7.0,36.0,69.0,49.0,24.0,135.0,717,4.0,7.0,1.0,12.0,9.0,19.0,12.0,5.0,32.0,30.0,42.0,,25.0,2.0,32.0,8.0,40.0,5.0,3.0,15.0,8.0,9.0,88.0,1.0,2.0,8.0,16.0,,24.0,3.0,27.0,1.0,11.0,2.0,9.0,14.0,12.0,6.0,1.0,2.0,1.0,20.0,,6.0,6.0,,22.0,,27.0,,,5.0,28.0,2.0,10.0,3.0,,,,,,,,,31.0,194.0,7.0,2.0,0.4166666666666667,0.4166666666666667,0.5217391304347826,0.5714285714285714,0.47368421052631576,0.4703389830508475,0.39285714285714285,0.43548387096774194,0.5153846153846153,0.39285714285714285,0.45714285714285713,0.4152542372881356,0.028985507246376812,0.058823529411764705,17.58499413833529,0.7,,0.06037735849056604,0.007462686567164179,0.1038961038961039,0.012195121951219513,0.07017543859649122,0.008571428571428572,0.0136986301369863,,0.008333333333333333,0.01818181818181818,,0.07142857142857142,0.058823529411764705,0.052083333333333336,0.12698412698412698,,0.016129032258064516,,0.16101694915254236,0.6842105263157895,0.7222222222222222,0.38461538461538464,0.1440677966101695,0.47058823529411764,0.5,0.5,0.2796610169491525,0.45454545454545453,0.45454545454545453,0.4,0.211864406779661,0.21428571428571427,0.3333333333333333,1.0,0.0967741935483871,0.3333333333333333,0.22580645161290322,0.576271186440678,0.49779279661016945,0.5094124999999999,0.43416129032258055,0.08661417322834646,0.12987012987012986,0.08888888888888889,0.23703703703703705,11.708695652173914,24.936734693877547,0.26308724832214764,6.0,24.0,7.0,1.0,6.0,1.0,13.0,1.0,7.0,3.0,33.0,,7.0,,2.0,,1.0,,1.0,0.8461538461538461,0.2653061224489796,0.14285714285714285,0.25,0.2653061224489796,0.05263157894736842,,0.2033898305084746,0.25,0.2727272727272727,1.0,0.28,0.28,0.7142857142857143,0.42857142857142855,0.16666666666666666,1.0,0.14285714285714285,0.28,0.02,,1.0,2.0,5.0,6.0,2.0,1.0,0.04081632653061224,,0.08333333333333333,,0.07142857142857142,,,0.16129032258064516,0.4,,,1.0,,,,True,,
2422,1610612749,John Salmons,John Salmons,2422,MIL,16943.0,282,13,529,528,155.0,187,71.0,1057,10.0,23.0,,5.0,2.0,9.0,14.0,27.0,11.0,30.0,10.0,5.0,35.0,80.0,19.0,21.0,118.0,512,1.0,11.0,2.0,10.0,9.0,21.0,11.0,6.0,36.0,16.0,54.0,2.0,10.0,7.0,19.0,5.0,24.0,5.0,,8.0,4.0,7.0,53.0,2.0,4.0,7.0,17.0,,24.0,6.0,30.0,2.0,7.0,3.0,4.0,11.0,8.0,11.0,2.0,3.0,4.0,22.0,2.0,4.0,9.0,,20.0,2.0,26.0,1.0,1.0,1.0,25.0,3.0,14.0,,4.0,1.0,,3.0,4.0,4.0,,,36.0,155.0,1.0,,0.22857142857142856,0.23529411764705882,0.4375,0.09090909090909091,0.42857142857142855,0.4898989898989899,0.2857142857142857,0.46875,0.5363636363636364,0.3333333333333333,0.5142857142857142,0.1919191919191919,0.0875,0.14814814814814814,21.603927986906708,0.5,,0.10240963855421686,0.018779342723004695,0.1044776119402985,0.0425531914893617,0.10300429184549356,0.023076923076923078,0.04838709677419355,0.015873015873015872,,0.06666666666666667,,0.06521739130434782,0.09803921568627451,0.13043478260869565,0.12,0.058823529411764705,0.043478260869565216,1.0,0.23232323232323232,0.43478260869565216,0.5,0.2,0.2727272727272727,0.5185185185185185,0.6086956521739131,0.14285714285714285,0.30303030303030304,0.36666666666666664,0.36666666666666664,0.36363636363636365,0.10101010101010101,0.35714285714285715,,,0.28125,0.2222222222222222,0.15625,0.42424242424242425,0.4752858585858586,0.48351249999999996,0.49150312500000004,0.12727272727272726,0.15384615384615385,0.0847457627118644,0.3050847457627119,10.291249999999996,24.442105263157895,0.29300567107750475,5.0,9.0,4.0,1.0,2.0,1.0,9.0,2.0,3.0,4.0,27.0,,4.0,,,1.0,3.0,1.0,,1.0,0.47368421052631576,0.6666666666666666,0.36363636363636365,0.47368421052631576,0.13043478260869565,,0.09090909090909091,0.5555555555555556,0.5555555555555556,1.0,0.4,0.4444444444444444,1.0,0.14285714285714285,0.5,1.0,0.2,0.4,,1.0,1.0,3.0,6.0,,1.0,,0.05263157894736842,,,0.1,0.07142857142857142,1.0,1.0,0.1875,0.5,1.0,,,,,,True,,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,11927.0,199,9,377,368,82.0,115,42.0,745,8.0,14.0,,,3.0,4.0,1.0,4.0,3.0,11.0,23.0,7.0,12.0,29.0,37.0,1.0,58.0,379,,2.0,,3.0,3.0,5.0,11.0,,15.0,14.0,10.0,,23.0,2.0,13.0,4.0,17.0,3.0,1.0,2.0,6.0,5.0,38.0,1.0,1.0,3.0,19.0,,22.0,3.0,25.0,1.0,9.0,6.0,3.0,5.0,5.0,4.0,,,1.0,9.0,,1.0,7.0,,11.0,,6.0,,,2.0,4.0,,2.0,,1.0,1.0,,,1.0,,,,15.0,81.0,,,0.5833333333333334,0.5833333333333334,0.41379310344827586,,0.6,0.4318181818181818,0.5,0.46875,0.4264705882352941,0.5,0.46875,0.5606060606060606,0.06896551724137931,,18.07511737089202,0.5555555555555556,,0.13286713286713286,0.0070921985815602835,0.09375,0.02127659574468085,0.12571428571428572,0.010638297872340425,0.029411764705882353,,,0.03225806451612903,,0.0784313725490196,0.16666666666666666,0.16129032258064516,0.045454545454545456,0.2,0.024390243902439025,,0.21212121212121213,0.5714285714285714,0.6666666666666666,0.375,0.06060606060606061,0.25,0.25,1.0,0.16666666666666666,0.2727272727272727,0.2727272727272727,1.0,0.3484848484848485,,,,0.25,0.75,0.4375,0.7727272727272727,0.5170825757575758,0.4758,0.53979375,0.029411764705882353,0.06451612903225806,0.05172413793103448,0.25862068965517243,8.841379310344827,24.96216216216216,0.21750663129973474,5.0,14.0,6.0,,,2.0,11.0,1.0,1.0,3.0,30.0,,6.0,1.0,2.0,1.0,1.0,,,0.9090909090909091,0.2972972972972973,1.0,0.2727272727272727,0.2972972972972973,0.14285714285714285,0.14285714285714285,0.21212121212121213,0.35714285714285715,0.35714285714285715,1.0,0.2608695652173913,0.2608695652173913,0.8333333333333334,,,,0.2857142857142857,0.2608695652173913,,1.0,1.0,1.0,4.0,3.0,,,,,,,0.3333333333333333,1.0,1.0,0.25,0.25,,,,,,,True,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,21869.0,364,-18,662,675,209.0,208,80.0,1337,22.0,36.0,9.0,12.0,4.0,8.0,2.0,5.0,6.0,23.0,1.0,,30.0,64.0,2.0,14.0,74.0,677,9.0,14.0,7.0,25.0,5.0,16.0,,1.0,11.0,30.0,30.0,18.0,,4.0,3.0,4.0,7.0,1.0,3.0,,2.0,1.0,18.0,4.0,21.0,9.0,29.0,5.0,43.0,25.0,68.0,3.0,16.0,8.0,8.0,5.0,3.0,9.0,1.0,2.0,2.0,14.0,,7.0,21.0,1.0,36.0,2.0,21.0,1.0,1.0,5.0,22.0,4.0,12.0,1.0,8.0,4.0,,4.0,9.0,5.0,1.0,2.0,11.0,208.0,2.0,1.0,0.5,0.7142857142857143,0.46875,0.6428571428571429,0.3125,0.45454545454545453,0.6428571428571429,0.3125,0.49333333333333335,0.7352941176470589,0.3235294117647059,0.030303030303030304,0.0625,0.2,11.756935270805812,0.35714285714285715,0.18518518518518517,0.125,0.07749077490774908,0.10975609756097561,0.056338028169014086,0.12101910828025478,0.07309941520467836,0.10606060606060606,0.06329113924050633,0.07142857142857142,0.021739130434782608,0.12,0.07792207792207792,0.15584415584415584,0.14102564102564102,0.08333333333333333,0.18181818181818182,0.0967741935483871,0.5555555555555556,0.5454545454545454,0.6111111111111112,0.6666666666666666,0.36363636363636365,0.07575757575757576,0.4,0.5,0.5,0.3484848484848485,0.2608695652173913,0.2608695652173913,1.0,0.015151515151515152,0.8571428571428571,0.75,,0.5,0.5,,0.5757575757575758,0.5145015384615383,0.6042272727272727,0.47346875,0.16216216216216217,0.16666666666666666,0.33783783783783783,0.14864864864864866,7.821875,36.8,0.3157099697885196,,1.0,,,,,,,,,,1.0,,,3.0,,3.0,,,,,,,,0.08333333333333333,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,1356.0,23,-7,44,45,23.0,13,5.0,89,,1.0,,,,,,2.0,,1.0,4.0,3.0,,4.0,4.0,3.0,6.0,55,,1.0,,,,1.0,3.0,2.0,5.0,,,,4.0,1.0,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,3.0,,,,4.0,,2.0,,,,,,,,,,5.0,23.0,,,,,,,,0.1875,,0.375,0.3,,0.5,0.5,0.25,,19.23076923076923,,,0.08333333333333333,,,,0.06666666666666667,,,,,,,,,0.2,,,,,0.125,,,,0.25,,,,0.125,,,,0.5,,,,,,0.75,0.625,0.5001875,0.3919,0.522425,0.2,0.3333333333333333,,0.8333333333333334,8.0,24.974999999999998,0.5227272727272727,,,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,,,,,,,1.0,0.25,,0.3333333333333333,0.25,1.0,,,,,,0.25,0.25,1.0,,,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,
