EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveMakes,Charge Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,BlockedCorner3,on
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,11331.0,189.0,16.0,347,356,118.0,105.0,43.0,703,2.0,2.0,6.0,15.0,4.0,10.0,3.0,5.0,17.0,2.0,4.0,8.0,17.0,9.0,27.0,43.0,373.0,2.0,4.0,2.0,4.0,2.0,6.0,7.0,4.0,8.0,8.0,24.0,3.0,17.0,5.0,8.0,3.0,11.0,2.0,1.0,3.0,2.0,3.0,25.0,4.0,13.0,17.0,17.0,6.0,1.0,5.0,9.0,2.0,8.0,3.0,1.0,12.0,3.0,1.0,6.0,15.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,118.0,1.0,0.5,0.5,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.5,0.3333333333333333,0.48863636363636365,0.3333333333333333,0.15384615384615385,0.4777777777777778,0.3333333333333333,0.15384615384615385,0.6136363636363636,14.467005076142133,0.75,0.10236220472440945,0.08333333333333333,0.09714285714285714,0.11904761904761904,0.1,0.08888888888888889,0.11764705882352941,1.0,0.045454545454545456,1.0,1.0,0.5,0.3409090909090909,0.4,0.4,0.5,0.22727272727272727,0.4,0.4,1.0,0.38636363636363635,0.29411764705882354,0.29411764705882354,0.8,0.3333333333333333,0.23076923076923078,0.3076923076923077,0.6590909090909091,0.29411764705882354,0.5143022727272727,0.49843333333333334,0.47505000000000003,0.022222222222222223,0.05555555555555555,0.09302325581395349,0.09302325581395349,16.52352941176471,24.48148148148148,0.3400576368876081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,87784.0,1463.0,123.0,2694,2737,846.0,764.0,298.0,5431,34.0,56.0,1.0,2.0,,,,,,,,53.0,99.0,,,153.0,2833.0,23.0,38.0,,54.0,16.0,30.0,,63.0,70.0,36.0,,,,,17.0,7.0,24.0,2.0,5.0,7.0,3.0,7.0,55.0,44.0,102.0,162.0,266.0,10.0,6.0,4.0,8.0,3.0,4.0,28.0,4.0,36.0,8.0,14.0,123.0,194.0,15.0,65.0,3.0,73.0,20.0,93.0,22.0,93.0,48.0,63.0,846.0,11.0,0.660377358490566,0.8974358974358975,,,,0.5353535353535354,0.6052631578947368,0.5333333333333333,0.5353535353535354,0.6052631578947368,0.5333333333333333,0.5625,0.5869565217391305,0.5625,,5.601317957166392,0.2222222222222222,0.099609375,0.11,0.10252808988764045,0.06442577030812324,0.12101910828025478,0.11614730878186968,0.11258278145695365,0.5161290322580645,0.5656565656565656,0.6071428571428571,0.723404255319149,0.6176470588235294,0.020202020202020204,0.5,0.5,1.0,,,,,,,,,,,,0.5656565656565656,,0.5135727272727273,0.5430392857142856,0.5396500000000001,0.1694915254237288,0.1694915254237288,0.35294117647058826,0.4117647058823529,4.459595959595959,,0.31403118040089084,15.0,26.0,13.0,20.0,18.0,41.0,47.0,8.0,31.0,28.0,13.0,29.0,72.0,3.0,16.0,104.0,2.0,2.0,2.0,5.0,20.0,14.0,7.0,1.0,18.0,69.0,2.0,5.0,1.0,4.0,4.0,15.0,0.13131313131313133,0.16071428571428573,0.0975609756097561,0.16326530612244897,0.025210084033613446,0.09113924050632911,0.07859078590785908,0.08714408973252805,0.06857142857142857,0.08144796380090498,0.1065989847715736,0.06177606177606178,0.11818181818181818,0.10204081632653061,0.06060606060606061,0.41414141414141414,0.43902439024390244,0.4864864864864865,0.7222222222222222,0.6842105263157895,0.5769230769230769,0.2,0.6666666666666666,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,38550.0,642.0,67.0,1185,1191,389.0,348.0,136.0,2376,7.0,16.0,4.0,19.0,11.0,29.0,9.0,25.0,71.0,12.0,21.0,19.0,53.0,36.0,100.0,176.0,1242.0,2.0,3.0,12.0,16.0,5.0,10.0,30.0,58.0,14.0,24.0,99.0,9.0,70.0,25.0,51.0,13.0,64.0,7.0,6.0,24.0,5.0,22.0,141.0,19.0,38.0,58.0,65.0,30.0,16.0,14.0,19.0,8.0,9.0,14.0,10.0,33.0,2.0,13.0,28.0,74.0,3.0,33.0,2.0,33.0,4.0,,,1.0,,58.0,389.0,13.0,0.3684210526315789,0.3684210526315789,0.9166666666666666,0.36,0.36363636363636365,0.3584905660377358,0.6666666666666666,0.5,0.477124183006536,0.5333333333333333,0.5,0.5149700598802395,0.5333333333333333,0.5714285714285714,0.6535947712418301,14.828614008941878,0.5757575757575758,0.08735632183908046,0.10857142857142857,0.09344262295081968,0.06293706293706294,0.05921052631578947,0.14285714285714285,0.11538461538461539,,0.10457516339869281,0.4375,0.5384615384615384,0.42857142857142855,0.12418300653594772,0.21052631578947367,0.2222222222222222,0.25,0.1895424836601307,0.3793103448275862,0.3793103448275862,1.0,0.46405228758169936,0.352112676056338,0.352112676056338,0.88,0.8,0.225,0.525,0.7581699346405228,0.35714285714285715,0.5099841059602649,0.5064285714285715,0.4958846153846154,0.03164556962025317,0.07017543859649122,0.09090909090909091,0.32954545454545453,10.135849056603774,24.929999999999996,0.32827004219409284,,,1.0,2.0,8.0,18.0,30.0,,18.0,,6.0,4.0,3.0,,1.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,,9.0,,,,,,,8.0,0.11320754716981132,0.1875,0.1111111111111111,0.02127659574468085,,0.009009009009009009,0.02197802197802198,0.013592233009708738,0.012658227848101266,0.01,0.006493506493506494,0.023255813953488372,0.018867924528301886,0.08888888888888889,0.023529411764705882,0.11764705882352941,0.4444444444444444,0.5,0.375,,,,0.05,0.5,3.0,4.0,7.0,4.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.05263157894736842,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,0.009900990099009901,,,,,,,,,,,,,,True
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,26758.0,446.0,-34.0,825,839,266.0,242.0,98.0,1664,16.0,25.0,6.0,23.0,8.0,19.0,7.0,18.0,50.0,11.0,18.0,24.0,51.0,26.0,69.0,138.0,930.0,3.0,6.0,11.0,13.0,9.0,16.0,25.0,55.0,36.0,12.0,75.0,3.0,49.0,18.0,20.0,6.0,26.0,2.0,4.0,12.0,1.0,7.0,58.0,22.0,53.0,80.0,100.0,12.0,8.0,4.0,12.0,6.0,11.0,14.0,1.0,26.0,3.0,5.0,24.0,48.0,4.0,21.0,1.0,16.0,7.0,2.0,1.0,2.0,2.0,55.0,266.0,6.0,0.75,0.782608695652174,0.9615384615384616,0.37681159420289856,0.38235294117647056,0.47058823529411764,0.5,0.5625,0.525,0.35294117647058826,0.6219512195121951,0.544,0.3611111111111111,0.6395348837209303,0.575,16.080937167199146,0.46153846153846156,0.17096774193548386,0.1774193548387097,0.1728110599078341,0.13385826771653545,0.17073170731707318,0.21782178217821782,0.14893617021276595,1.0,0.20833333333333334,0.64,0.7619047619047619,0.8125,0.19166666666666668,0.2608695652173913,0.2857142857142857,0.8333333333333334,0.15833333333333333,0.42105263157894735,0.42105263157894735,1.0,0.4166666666666667,0.36,0.36,0.9444444444444444,0.6470588235294118,0.17073170731707318,0.43902439024390244,0.7833333333333333,0.3673469387755102,0.5273445378151258,0.5061863636363637,0.52680375,0.056910569105691054,0.12962962962962962,0.09420289855072464,0.39855072463768115,10.301960784313724,25.52173913043478,0.32242424242424245,2.0,5.0,5.0,7.0,2.0,3.0,12.0,1.0,4.0,2.0,6.0,4.0,13.0,3.0,5.0,20.0,,1.0,,1.0,3.0,2.0,3.0,4.0,2.0,1.0,,,,1.0,,,0.11764705882352941,0.16,,0.19230769230769232,0.08108108108108109,0.05752212389380531,0.030303030303030304,0.04748603351955307,0.01818181818181818,0.031746031746031744,0.09259259259259259,0.038834951456310676,,0.26666666666666666,,0.025,0.6666666666666666,0.6666666666666666,,0.29411764705882354,0.4,0.5,0.17073170731707318,0.7142857142857143,3.0,2.0,8.0,2.0,11.0,1.0,1.0,,,2.0,,,,0.18181818181818182,0.44,0.08695652173913043,0.18181818181818182,0.5,0.42857142857142855,0.4444444444444444,,,,,,,,,,,,,,,True
2544,1610612748,LeBron James,LeBron James,2544,MIA,60861.0,1014.0,145.0,1883,1911,756.0,678.0,218.0,3794,132.0,181.0,78.0,174.0,6.0,21.0,5.0,17.0,75.0,9.0,33.0,252.0,460.0,23.0,96.0,764.0,1930.0,18.0,41.0,12.0,56.0,119.0,207.0,38.0,367.0,130.0,374.0,27.0,42.0,69.0,16.0,96.0,52.0,148.0,31.0,21.0,38.0,12.0,46.0,348.0,40.0,114.0,176.0,201.0,46.0,31.0,15.0,61.0,11.0,34.0,41.0,27.0,102.0,4.0,43.0,18.0,58.0,6.0,173.0,5.0,251.0,101.0,22.0,3.0,22.0,14.0,367.0,756.0,7.0,0.25793650793650796,0.2620967741935484,0.391304347826087,0.23958333333333334,0.24175824175824176,0.5478260869565217,0.43902439024390244,0.5748792270531401,0.5152877697841727,0.4528301886792453,0.5346938775510204,0.5728228228228228,0.4827586206896552,0.5938511326860841,0.17266187050359713,36.04323308270676,0.5980392156862745,0.1565934065934066,0.14545454545454545,0.1535393818544367,0.124,0.14225941422594143,0.20502092050209206,0.14705882352941177,0.6363636363636364,0.3255395683453237,0.7292817679558011,0.7719298245614035,0.3712121212121212,0.3129496402877698,0.4482758620689655,0.4482758620689655,0.15384615384615385,0.03776978417266187,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.13489208633093525,0.22666666666666666,0.22666666666666666,0.47058823529411764,0.16981132075471697,0.02040816326530612,0.1346938775510204,0.4982014388489209,0.2318840579710145,0.477364,0.4887554347826086,0.475284309623431,0.16057233704292528,0.1894934333958724,0.07329842931937172,0.4803664921465969,9.928043478260866,27.188541666666676,0.40148698884758366,13.0,22.0,62.0,85.0,42.0,105.0,191.0,8.0,105.0,8.0,17.0,4.0,21.0,,22.0,25.0,9.0,5.0,9.0,,4.0,1.0,1.0,28.0,37.0,18.0,1.0,2.0,,,,34.0,0.03695652173913044,0.055248618784530384,0.06666666666666667,0.3142857142857143,,0.038181818181818185,0.01568627450980392,0.031055900621118012,0.05555555555555555,0.03896103896103896,0.02962962962962963,0.01764705882352941,0.011764705882352941,0.14084507042253522,0.035856573705179286,0.18884892086330934,0.4,0.42857142857142855,0.09523809523809523,0.41509433962264153,0.5909090909090909,0.3076923076923077,0.3469387755102041,0.7294117647058823,1.0,3.0,7.0,4.0,8.0,5.0,,,3.0,3.0,,,,0.3333333333333333,0.21052631578947367,,0.3333333333333333,0.6666666666666666,0.2,0.21212121212121213,,1.0,3.0,1.0,9.0,0.05660377358490566,0.3333333333333333,,,,,,,,True
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,15757.0,263.0,6.0,472,484,194.0,172.0,60.0,956,6.0,11.0,16.0,36.0,,,,,,,,27.0,56.0,,,63.0,504.0,3.0,4.0,,7.0,12.0,26.0,,30.0,44.0,10.0,,,,,4.0,4.0,8.0,2.0,2.0,2.0,,2.0,20.0,11.0,29.0,41.0,60.0,5.0,3.0,2.0,3.0,1.0,1.0,8.0,2.0,11.0,3.0,5.0,13.0,24.0,2.0,11.0,3.0,10.0,3.0,2.0,1.0,2.0,1.0,30.0,194.0,,0.8148148148148148,0.8148148148148148,,,,0.48214285714285715,0.75,0.46153846153846156,0.48214285714285715,0.75,0.46153846153846156,0.5163934426229508,0.7,0.5172413793103449,,13.432835820895521,0.2727272727272727,0.1695906432748538,0.1506849315068493,0.16393442622950818,0.05660377358490566,0.24,0.20588235294117646,0.11864406779661017,0.5,0.19642857142857142,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.4444444444444444,0.45714285714285713,1.0,,,,,,,,,,,,0.19642857142857142,,0.4171125,0.5936333333333333,0.4184307692307692,0.05084745762711865,0.05084745762711865,0.1111111111111111,0.47619047619047616,13.049999999999999,,0.4110169491525424,2.0,3.0,3.0,6.0,5.0,9.0,9.0,1.0,6.0,,3.0,8.0,11.0,,1.0,19.0,,3.0,2.0,,4.0,3.0,,,2.0,1.0,,2.0,,,2.0,2.0,0.05357142857142857,0.18181818181818182,,0.058823529411764705,,0.07432432432432433,0.13114754098360656,0.09090909090909091,,0.11363636363636363,0.07317073170731707,0.10638297872340426,0.21428571428571427,0.2857142857142857,,0.16071428571428573,0.5555555555555556,0.5555555555555556,0.4,0.75,0.6666666666666666,0.5,0.23076923076923078,0.5,,,,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,,,True
202354,1610612748,Dexter Pittman,Dexter Pittman,202354,MIA,135.0,2.0,-1.0,5,5,5.0,,,10,,,,,,,,,,,,,1.0,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,1.0,,,1.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,60.0,0.5,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4033,,0.4033,,,,,8.9,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True
2067,1610612748,Eddie House,Eddie House,2067,MIA,26673.0,445.0,70.0,810,820,272.0,227.0,100.0,1630,5.0,6.0,24.0,54.0,10.0,18.0,5.0,18.0,55.0,9.0,18.0,32.0,65.0,28.0,73.0,160.0,830.0,3.0,7.0,11.0,21.0,8.0,18.0,23.0,58.0,54.0,10.0,72.0,12.0,55.0,18.0,15.0,12.0,27.0,3.0,9.0,10.0,1.0,4.0,66.0,11.0,32.0,46.0,49.0,14.0,11.0,3.0,9.0,,7.0,5.0,2.0,14.0,,2.0,10.0,26.0,2.0,9.0,,12.0,1.0,1.0,,1.0,,58.0,272.0,2.0,0.84375,0.84375,0.8571428571428571,0.3835616438356164,0.3835616438356164,0.49230769230769234,0.42857142857142855,0.4444444444444444,0.5362318840579711,0.5833333333333334,0.5975609756097561,0.5528169014084507,0.5833333333333334,0.6363636363636364,0.5289855072463768,16.883116883116884,0.6428571428571429,0.11808118081180811,0.0728476821192053,0.1018957345971564,0.12871287128712872,0.09836065573770492,0.11926605504587157,0.06956521739130435,,0.043478260869565216,0.8333333333333334,0.8333333333333334,0.6,0.391304347826087,0.4444444444444444,0.46153846153846156,0.9583333333333334,0.13043478260869565,0.5555555555555556,0.5882352941176471,1.0,0.39855072463768115,0.32727272727272727,0.3333333333333333,0.7777777777777778,0.5,0.12195121951219512,0.43902439024390244,0.572463768115942,0.32727272727272727,0.49270942028985504,0.5225045454545455,0.4803768292682927,0.014388489208633094,0.015151515151515152,0.13125,0.3625,17.72,24.843835616438355,0.3358024691358025,,,,,3.0,5.0,12.0,,9.0,,2.0,2.0,1.0,,3.0,3.0,,1.0,1.0,,2.0,1.0,1.0,,3.0,1.0,,,,,,2.0,0.03076923076923077,,,0.09090909090909091,,0.004149377593360996,0.016129032258064516,0.00821917808219178,,0.015384615384615385,,0.02127659574468085,,0.08333333333333333,,0.036231884057971016,0.6,0.6,0.3333333333333333,,,,,,4.0,3.0,7.0,5.0,11.0,,1.0,,,3.0,1.0,,,0.45454545454545453,0.4782608695652174,0.037037037037037035,0.3333333333333333,1.0,0.8,0.3888888888888889,0.0136986301369863,2.0,2.0,,,0.1111111111111111,1.0,2.0,1.0,0.0273972602739726,0.05555555555555555,0.01818181818181818,1.0,,True
2592,1610612748,James Jones,James Jones,2592,MIA,39698.0,662.0,-1.0,1205,1230,383.0,345.0,125.0,2435,1.0,1.0,7.0,22.0,32.0,68.0,23.0,19.0,53.0,11.0,16.0,8.0,24.0,51.0,121.0,199.0,1290.0,3.0,4.0,17.0,28.0,2.0,7.0,39.0,73.0,16.0,,153.0,,53.0,19.0,11.0,6.0,17.0,5.0,1.0,5.0,2.0,4.0,40.0,14.0,40.0,65.0,76.0,8.0,7.0,1.0,7.0,,4.0,1.0,3.0,8.0,2.0,2.0,30.0,55.0,1.0,31.0,6.0,36.0,4.0,8.0,3.0,8.0,6.0,73.0,383.0,3.0,1.0,1.0,1.0,0.4214876033057851,0.4214876033057851,0.3333333333333333,0.75,0.2857142857142857,0.5827586206896552,0.6428571428571429,0.6630434782608695,0.6121794871794872,0.6428571428571429,0.6764705882352942,0.8344827586206897,12.184249628528974,0.875,0.09029345372460497,0.08139534883720931,0.08780487804878048,0.06428571428571428,0.13768115942028986,0.07272727272727272,0.07142857142857142,0.75,0.006896551724137931,1.0,1.0,1.0,0.15172413793103448,0.3181818181818182,0.3181818181818182,1.0,0.4689655172413793,0.47058823529411764,0.47761194029850745,1.0,0.36551724137931035,0.3584905660377358,0.3584905660377358,1.0,0.5238095238095238,0.5,0.34782608695652173,0.8413793103448276,0.3584905660377358,0.542383448275862,0.5097676470588235,0.5346228260869564,0.05263157894736842,0.14814814814814814,0.1407035175879397,0.36683417085427134,19.1125,24.252066115702476,0.31784232365145226,,,,,,1.0,30.0,1.0,12.0,,,2.0,8.0,1.0,11.0,11.0,,,,,4.0,4.0,3.0,1.0,4.0,4.0,1.0,,,,3.0,4.0,,,,0.25,0.020833333333333332,0.022727272727272728,0.011299435028248588,0.01890359168241966,0.02702702702702703,,0.03614457831325301,0.01694915254237288,,0.10869565217391304,,0.006896551724137931,,,,,,,,,14.0,4.0,5.0,7.0,19.0,,,,,9.0,4.0,,,0.4117647058823529,0.48717948717948717,,0.36363636363636365,1.0,0.6086956521739131,0.3125,0.032,3.0,6.0,,,0.2857142857142857,0.5,1.0,,0.008264462809917356,0.014705882352941176,,1.0,,True
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,56136.0,936.0,132.0,1731,1763,479.0,432.0,180.0,3494,113.0,169.0,42.0,118.0,2.0,11.0,5.0,25.0,81.0,5.0,16.0,205.0,394.0,27.0,92.0,686.0,1822.0,23.0,42.0,5.0,69.0,41.0,96.0,21.0,169.0,122.0,288.0,12.0,69.0,80.0,25.0,82.0,45.0,127.0,25.0,20.0,40.0,9.0,33.0,299.0,53.0,82.0,139.0,182.0,38.0,26.0,12.0,49.0,8.0,26.0,44.0,23.0,93.0,6.0,23.0,29.0,73.0,9.0,175.0,,256.0,123.0,30.0,12.0,33.0,11.0,169.0,479.0,10.0,0.2975609756097561,0.31443298969072164,0.14814814814814814,0.29347826086956524,0.2967032967032967,0.5203045685279187,0.5476190476190477,0.4270833333333333,0.5051440329218106,0.5531914893617021,0.4658119658119658,0.5726210350584308,0.5948275862068966,0.5596026490066225,0.18930041152263374,35.57840616966581,0.5268817204301075,0.12184249628528974,0.19924812030075187,0.14376996805111822,0.09166666666666666,0.14553990610328638,0.1318181818181818,0.20192307692307693,0.3333333333333333,0.3477366255144033,0.6686390532544378,0.7243589743589743,0.3274336283185841,0.24279835390946503,0.3559322033898305,0.3620689655172414,0.3333333333333333,0.02263374485596708,0.18181818181818182,0.18181818181818182,0.5,0.16666666666666666,0.30864197530864196,0.3125,0.12,0.10638297872340426,0.042735042735042736,0.13675213675213677,0.5370370370370371,0.3125,0.4923270186335405,0.5239984375,0.4849226086956522,0.2134251290877797,0.2520491803278688,0.10058309037900874,0.24635568513119532,8.600761421319799,25.74021739130434,0.27671865973425763,19.0,29.0,21.0,41.0,50.0,107.0,195.0,17.0,60.0,22.0,23.0,11.0,32.0,,4.0,43.0,14.0,12.0,7.0,2.0,2.0,3.0,4.0,29.0,18.0,16.0,2.0,,1.0,,1.0,13.0,0.0583756345177665,0.07692307692307693,0.07476635514018691,0.06666666666666667,,0.06477732793522267,0.049107142857142856,0.05988857938718663,0.10569105691056911,0.07518796992481203,0.037815126050420166,0.05228758169934641,0.04225352112676056,0.1896551724137931,0.06306306306306306,0.22016460905349794,0.4672897196261682,0.5050505050505051,0.2,0.6170212765957447,0.6551724137931034,0.21052631578947367,0.3504273504273504,0.5121951219512195,2.0,2.0,7.0,2.0,9.0,1.0,,1.0,3.0,,1.0,3.0,2.0,0.4,0.42857142857142855,0.01694915254237288,0.4,,0.4,0.4375,0.010752688172043012,,,,5.0,,,1.0,,0.010869565217391304,,0.012345679012345678,,1.0,True
