EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsAssisted2s,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,PenaltyFg3Pct,DefCorner3ReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,Corner3Assists,BlockingFoulsDrawn,Offensive Fouls Drawn,Technical Free Throw Trips,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,BlockedLongMidRange,FTOffRebounds,BlockingFouls,Charge Fouls,BlockedCorner3,OffFTReboundPct,OffensiveGoaltends,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,1014.0,17,15.0,34,31,5.0,7.0,8,65,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,31,1.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.6,13.953488372093023,1.0,0.2,0.0625,0.25,0.2,0.2,1.0,1.0,0.2,1.0,1.0,1.0,0.4,1.0,0.8,0.57055,10.9,37.63333333333333,0.14705882352941177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,1809.0,30,5.0,62,63,34.0,50.0,11,125,1.0,2.0,4.0,,,2.0,2.0,5.0,11.0,,2.0,13.0,62,2.0,10.0,,,2.0,2.0,2.0,1.0,4.0,2.0,7.0,8.0,1.0,1.0,,,2.0,4.0,34.0,,,,0.45454545454545453,0.38461538461538464,0.43333333333333335,0.15384615384615385,22.36842105263158,,0.3333333333333333,0.14814814814814814,0.4,0.07692307692307693,0.3076923076923077,0.5,0.5,,,,,0.15384615384615385,0.25,0.23076923076923078,0.42999615384615386,12.609090909090908,24.95,0.5483870967741935,1.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,6.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.16666666666666666,0.6666666666666666,0.125,0.6666666666666666,0.25,0.18181818181818182,0.3333333333333333,0.5,0.09523809523809523,0.03333333333333333,0.030303030303030304,0.08333333333333333,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,0.46153846153846156,0.3333333333333333,0.5,0.3333333333333333,0.125,1.0,0.45646666666666663,0.44289375,0.13333333333333333,0.15384615384615385,0.3076923076923077,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,10101.0,168,48.0,329,323,125.0,173.0,52,652,32.0,,2.0,,,1.0,1.0,30.0,57.0,,1.0,75.0,341,1.0,22.0,,,1.0,5.0,5.0,3.0,10.0,8.0,44.0,68.0,2.0,,3.0,2.0,11.0,16.0,125.0,,,,0.5263157894736842,0.5172413793103449,0.5434782608695652,0.017241379310344827,20.308483290488432,0.2727272727272727,0.21621621621621623,0.2808219178082192,0.23529411764705882,0.5517241379310345,0.034482758620689655,,,,,,,0.017241379310344827,0.058823529411764705,0.5689655172413793,0.503403448275862,3.940350877192982,24.3,0.3799392097264438,23.0,6.0,9.0,7.0,23.0,,15.0,13.0,18.0,,33.0,9.0,16.0,6.0,24.0,8.0,,20.0,33.0,3.0,24.0,8.0,,2.0,5.0,23.0,11.0,13.0,7.0,13.0,5.0,24.0,0.7222222222222222,0.5625,0.7222222222222222,0.5294117647058824,0.717391304347826,0.5454545454545454,0.14035087719298245,0.13043478260869565,0.25,0.30275229357798167,0.17857142857142858,0.17777777777777778,0.22727272727272727,0.3142857142857143,0.3111111111111111,0.38461538461538464,0.71875,0.8214285714285714,0.39655172413793105,0.30434782608695654,0.35,,0.5294117647058824,0.6666666666666666,0.60018125,0.4662529411764706,0.16417910447761194,0.16666666666666666,0.44,0.32,12.0,17.0,7.0,38.0,18.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,15.0,29.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,3.0,1.0,6.0,1.0,0.6333333333333333,0.9047619047619048,0.125,0.5,0.17391304347826086,0.25,0.05555555555555555,0.1111111111111111,0.4,0.27586206896551724,0.2,0.5217391304347826,1.0,0.9444444444444444,0.7058823529411765,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,4752.0,79,23.0,158,154,69.0,94.0,21,312,7.0,3.0,7.0,1.0,1.0,1.0,1.0,10.0,18.0,2.0,2.0,34.0,152,2.0,12.0,6.0,,1.0,4.0,5.0,3.0,11.0,3.0,9.0,12.0,2.0,2.0,1.0,,2.0,6.0,69.0,1.0,1.0,1.0,0.5555555555555556,0.65,0.7083333333333334,0.1,14.207650273224044,0.5,0.15789473684210525,0.13043478260869565,0.1111111111111111,0.35,0.35,0.42857142857142855,0.42857142857142855,0.05,1.0,1.0,1.0,0.05,0.09090909090909091,0.45,0.4849875,9.761111111111111,25.4,0.43670886075949367,5.0,4.0,5.0,2.0,4.0,,8.0,,,,,6.0,9.0,3.0,21.0,,,3.0,6.0,,3.0,1.0,,,,9.0,4.0,,,,,21.0,,0.6666666666666666,,0.8181818181818182,,0.875,,,,0.12,0.05555555555555555,0.047619047619047616,0.043478260869565216,0.0625,0.2,,0.7142857142857143,0.7142857142857143,0.2,0.5,0.5,,0.45454545454545453,0.8,,0.4862409090909091,0.17391304347826086,0.19047619047619047,,0.6176470588235294,,,,8.0,,1.0,,,,,1.0,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,1.0,0.4,0.4,,,,0.14285714285714285,,,,0.07142857142857142,,0.4,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202349,1610612763,Greivis Vasquez,Greivis Vasquez,202349,MEM,4383.0,73,-1.0,141,136,63.0,71.0,17,277,6.0,2.0,4.0,,,5.0,1.0,9.0,18.0,4.0,5.0,33.0,148,1.0,12.0,9.0,,5.0,8.0,9.0,4.0,19.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,7.0,4.0,63.0,0.75,0.8,0.8,0.5,0.6521739130434783,0.66,0.21739130434782608,20.0,0.5714285714285714,0.058823529411764705,0.05084745762711865,0.0625,0.2608695652173913,0.17391304347826086,0.5,0.5,,,,,0.21739130434782608,0.16666666666666666,0.4782608695652174,0.47293478260869565,8.683333333333334,25.1,0.44680851063829785,5.0,1.0,2.0,2.0,8.0,,3.0,,1.0,,,2.0,5.0,3.0,10.0,1.0,2.0,,2.0,1.0,,3.0,1.0,1.0,1.0,5.0,3.0,,,,,10.0,,0.4,,0.5833333333333334,,0.625,0.05555555555555555,0.125,0.3333333333333333,0.047619047619047616,,,,,0.045454545454545456,,0.8333333333333334,0.8333333333333334,0.34782608695652173,0.25,0.2857142857142857,,0.3333333333333333,0.5,0.4183,0.439125,0.12,0.15,,0.30303030303030304,,,,6.0,,2.0,,,,1.0,,2.0,3.0,8.0,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.1,,0.6,,,,,,,4.0,1.0,1.0,4.0,1.0,,1.0,,,0.8,0.8,0.75,,,1.0,0.8,3.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,7020.0,117,18.0,230,228,75.0,112.0,36,458,7.0,7.0,21.0,3.0,7.0,16.0,6.0,16.0,37.0,8.0,23.0,66.0,252,8.0,16.0,21.0,,16.0,10.0,15.0,7.0,35.0,3.0,7.0,8.0,9.0,4.0,7.0,4.0,8.0,9.0,75.0,0.875,0.34782608695652173,0.34782608695652173,0.43243243243243246,0.4666666666666667,0.5078125,0.38333333333333336,26.373626373626372,0.875,0.13043478260869565,0.06060606060606061,0.09523809523809523,0.11666666666666667,0.35,0.3333333333333333,0.35,0.11666666666666667,0.42857142857142855,0.42857142857142855,1.0,0.26666666666666666,0.3333333333333333,0.5,0.4647466666666667,13.335135135135134,24.782608695652176,0.32608695652173914,5.0,,1.0,4.0,9.0,,10.0,1.0,5.0,,2.0,2.0,10.0,3.0,10.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,,,3.0,10.0,4.0,,,,,10.0,0.2,0.2,0.2,0.19444444444444445,0.2,0.2631578947368421,0.08108108108108109,,0.08333333333333333,0.039473684210526314,0.012987012987012988,0.010526315789473684,,0.041666666666666664,0.02857142857142857,,0.7142857142857143,1.0,0.15,0.4444444444444444,0.4444444444444444,,0.05555555555555555,,0.377575,0.4192611111111112,0.06349206349206349,0.1,0.030303030303030304,0.15151515151515152,,,,16.0,,,,,5.0,1.0,3.0,,4.0,7.0,,,,,1.0,1.0,,,,,,1.0,0.5,0.5,0.2857142857142857,0.047619047619047616,,0.05263157894736842,,,,0.058823529411764705,,0.8,0.25,,,,,2.0,5.0,1.0,1.0,5.0,5.0,2.0,0.125,0.5,0.42857142857142855,0.3125,0.3125,0.8,0.1111111111111111,,0.16666666666666666,0.3125,3.0,3.0,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,3142.0,52,22.0,101,96,12.0,21.0,16,197,7.0,3.0,8.0,,,1.0,1.0,11.0,21.0,,1.0,26.0,99,1.0,8.0,,,1.0,1.0,3.0,,8.0,2.0,8.0,13.0,2.0,1.0,2.0,1.0,4.0,6.0,12.0,,,,0.5238095238095238,0.5,0.5416666666666666,0.045454545454545456,23.333333333333336,0.5,0.18181818181818182,0.17777777777777778,0.1,0.3181818181818182,0.36363636363636365,0.375,0.375,,,,,0.045454545454545456,0.3333333333333333,0.36363636363636365,0.49377045454545454,9.838095238095239,28.7,0.1188118811881188,6.0,1.0,1.0,2.0,6.0,,4.0,3.0,4.0,,6.0,1.0,2.0,,2.0,1.0,1.0,4.0,6.0,,5.0,2.0,,,,5.0,3.0,1.0,,1.0,,2.0,0.75,0.5,0.75,0.3333333333333333,0.75,0.3333333333333333,0.047619047619047616,0.16666666666666666,,0.17647058823529413,0.11764705882352941,0.125,0.07692307692307693,0.16666666666666666,0.29411764705882354,,0.8571428571428571,0.8571428571428571,0.2727272727272727,0.3333333333333333,0.4,,0.3333333333333333,1.0,0.5085999999999999,0.45715,0.125,0.13043478260869565,0.23076923076923078,0.07692307692307693,2.0,2.0,,14.0,6.0,,1.0,,1.0,,1.0,,1.0,4.0,,1.0,2.0,,1.0,,1.0,,,,,,0.6363636363636364,0.875,,,0.16666666666666666,0.2222222222222222,0.08333333333333333,0.25,,,,0.6666666666666666,,0.5,1.0,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,4268.0,71,19.0,131,126,35.0,42.0,21,257,6.0,,,2.0,2.0,1.0,1.0,6.0,7.0,2.0,3.0,21.0,140,1.0,6.0,6.0,,1.0,4.0,7.0,1.0,17.0,2.0,8.0,10.0,3.0,2.0,1.0,,2.0,7.0,35.0,1.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.9,0.9090909090909091,0.3,8.387096774193548,0.5,0.11764705882352941,0.109375,0.13333333333333333,0.6,,,,0.2,1.0,1.0,1.0,0.1,0.3333333333333333,0.9,0.5181950000000001,2.5,24.966666666666665,0.26717557251908397,5.0,2.0,2.0,1.0,1.0,,3.0,1.0,1.0,,2.0,2.0,2.0,3.0,7.0,,2.0,2.0,5.0,1.0,2.0,1.0,1.0,,1.0,4.0,1.0,1.0,,1.0,,7.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.75,,,0.5,0.10638297872340426,0.05,0.04081632653061224,0.058823529411764705,0.07692307692307693,0.15,,0.8333333333333334,0.8333333333333334,0.1,1.0,1.0,,0.6666666666666666,1.0,0.6115,0.4436,0.09090909090909091,0.125,0.09523809523809523,0.3333333333333333,1.0,1.0,,6.0,2.0,1.0,,,1.0,,1.0,,2.0,2.0,,,,1.0,,,1.0,,,,,,0.5,0.6,,,,,0.08333333333333333,,,0.07142857142857142,,0.4,1.0,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,2.0,,1.0,2.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,3777.0,63,31.0,123,123,42.0,75.0,24,246,10.0,2.0,6.0,1.0,1.0,4.0,,8.0,19.0,3.0,5.0,32.0,128,1.0,12.0,9.0,,4.0,10.0,14.0,5.0,32.0,1.0,6.0,8.0,4.0,3.0,4.0,3.0,5.0,9.0,42.0,1.0,0.6,0.6,0.42105263157894735,0.5208333333333334,0.5925925925925926,0.20833333333333334,20.915032679738562,0.8,0.08333333333333333,0.08771929824561403,0.09090909090909091,0.4166666666666667,0.25,0.3333333333333333,0.3333333333333333,0.041666666666666664,1.0,1.0,1.0,0.16666666666666666,,0.625,0.50035,7.936842105263159,24.86,0.34146341463414637,5.0,1.0,2.0,1.0,3.0,1.0,7.0,,1.0,1.0,3.0,3.0,5.0,6.0,15.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,,1.0,8.0,4.0,,,,,15.0,,0.6,0.75,0.75,0.75,0.8333333333333334,0.10526315789473684,0.3333333333333333,0.125,0.08888888888888889,0.03636363636363636,0.03225806451612903,0.10526315789473684,0.05,0.21428571428571427,,0.5,0.5555555555555556,0.125,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.540875,0.5061249999999999,0.15384615384615385,0.19047619047619047,0.09375,0.46875,,1.0,,4.0,,2.0,,,1.0,,1.0,,1.0,2.0,,,,,2.0,1.0,,,,,,1.0,0.25,0.25,0.1,,,,,,,,,0.4,,0.5,,,1.0,1.0,2.0,,1.0,2.0,4.0,2.0,1.0,,,0.5,0.5,1.0,0.16666666666666666,1.0,,0.5,,2.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,
202333,1610612763,Xavier Henry,Xavier Henry,202333,MEM,606.0,10,7.0,21,22,15.0,22.0,3,43,1.0,1.0,2.0,,,,,2.0,3.0,,,4.0,20,,2.0,,,,,,,,,1.0,1.0,,,,,,,15.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,13.043478260869565,,,0.125,,0.3333333333333333,0.6666666666666666,0.5,0.5,,,,,,,0.3333333333333333,0.45803333333333335,13.866666666666665,,0.7142857142857143,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,2.0,2.0,,4.0,,,,1.0,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.2,,,,,,,1.0,1.0,,,,,0.5,1.0,0.3629,0.4847,,,0.5,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
