EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Defensive 3 Seconds Violations,Corner3PctBlocked,3SecondViolations,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,on,Clear Path Fouls
101122,1610612754,Danny Granger,Danny Granger,101122,IND,117834.0,1964,-33.0,3926,3900,1019,905.0,458.0,7826,142.0,236.0,22.0,40.0,32.0,57.0,41.0,127.0,84.0,218.0,12.0,25.0,1.0,3.0,2.0,5.0,92.0,244.0,10.0,20.0,19.0,71.0,267.0,581.0,104.0,269.0,263.0,1109.0,4205,31.0,77.0,11.0,23.0,27.0,122.0,65.0,155.0,21.0,76.0,90.0,283.0,190.0,344.0,276.0,36.0,30.0,244.0,92.0,72.0,3.0,103.0,33.0,136.0,22.0,11.0,53.0,14.0,36.0,305.0,6.0,53.0,3.0,42.0,170.0,20.0,232.0,62.0,294.0,6.0,64.0,40.0,24.0,83.0,12.0,45.0,82.0,12.0,38.0,1.0,24.0,165.0,5.0,32.0,63.0,4.0,152.0,15.0,7.0,14.0,221.0,9.0,6.0,3.0,12.0,307.0,14.0,1.0,8.0,115.0,7.0,32.0,40.0,25.0,3.0,12.0,40.0,23.0,272.0,1010,16.0,22.0,0.35580524344569286,0.376984126984127,0.8846153846153846,0.38661710037174724,0.4782608695652174,0.27631578947368424,0.38661710037174724,0.459552495697074,0.4025974025974026,0.41935483870967744,0.4976470588235294,0.475,0.41774891774891776,0.5571284125379171,0.5265486725663717,0.5035971223021583,0.3164705882352941,0.011152416356877323,0.12392426850258176,0.13983050847457626,0.25196850393700787,0.03211009174311927,0.012295081967213115,25.85201793721973,0.503030303030303,0.17094017094017094,0.02857142857142857,0.11494252873563218,0.03871439006574142,0.1044776119402985,0.014319809069212411,0.11270600744284955,0.032997762863534674,0.04878048780487805,0.039473684210526314,0.02982107355864811,0.014619883040935672,0.012987012987012988,0.07415254237288135,0.10321100917431193,0.15761821366024517,0.1,0.11475409836065574,0.015,0.575,0.2776470588235294,0.6016949152542372,0.6995073891625616,0.38028169014084506,0.14941176470588236,0.3228346456692913,0.43157894736842106,0.1951219512195122,0.2564705882352941,0.3853211009174312,0.3981042654028436,0.39285714285714285,0.029411764705882353,0.48,0.48,1.0,0.28705882352941176,0.3770491803278688,0.3817427385892116,0.8695652173913043,0.4,0.55,0.045454545454545456,0.03,0.3333333333333333,1.0,0.2,0.5,0.8,0.24675324675324675,0.5614035087719298,0.021645021645021644,0.4,0.30735930735930733,0.2676056338028169,0.5941176470588235,0.3770491803278688,0.5098748823529412,0.509465,0.4852820346320345,0.12748171368861025,0.16862170087976538,0.025454545454545455,0.11000901713255185,0.2551848512173129,9.362822719449225,25.407434944237917,0.2595517065715741,,,,,,,,,,True,
1899,1610612754,James Posey,James Posey,1899,IND,16770.0,280,-5.0,555,551,260,279.0,59.0,1106,2.0,3.0,1.0,1.0,1.0,1.0,,,,4.0,4.0,12.0,1.0,1.0,2.0,7.0,19.0,54.0,2.0,4.0,12.0,30.0,2.0,7.0,23.0,66.0,1.0,74.0,575,1.0,2.0,3.0,5.0,,11.0,1.0,2.0,14.0,37.0,1.0,45.0,,4.0,66.0,3.0,2.0,53.0,19.0,1.0,1.0,5.0,6.0,11.0,4.0,2.0,5.0,,,28.0,2.0,1.0,,10.0,22.0,12.0,44.0,3.0,47.0,,5.0,2.0,3.0,2.0,,2.0,3.0,,,,1.0,5.0,,4.0,13.0,4.0,27.0,1.0,3.0,1.0,10.0,3.0,1.0,2.0,,2.0,,,,,,1.0,2.0,1.0,,1.0,2.0,1.0,45.0,260,4.0,1.0,,,0.9565217391304348,0.3484848484848485,0.6,0.3783783783783784,0.35384615384615387,0.2857142857142857,0.5,0.5,0.5,0.7857142857142857,0.5641025641025641,0.5,0.7857142857142857,0.5625,0.9041095890410958,0.015151515151515152,0.14285714285714285,0.3333333333333333,,,,12.599681020733653,0.4,0.5217391304347826,,0.12643678160919541,0.005291005291005291,0.15625,0.022222222222222223,0.13445378151260504,0.010752688172043012,,,0.0136986301369863,0.0273972602739726,,0.12195121951219512,0.08928571428571429,0.15584415584415584,0.12244897959183673,0.26666666666666666,,0.5,0.0410958904109589,0.6666666666666666,1.0,,,,,,0.0547945205479452,,,,0.1643835616438356,0.3333333333333333,0.36363636363636365,1.0,0.7397260273972602,0.35185185185185186,0.35185185185185186,0.9473684210526315,0.14285714285714285,1.0,,0.14285714285714285,1.0,1.0,0.5714285714285714,0.5,1.0,0.02564102564102564,1.0,0.1794871794871795,0.2857142857142857,0.7692307692307693,0.4,0.9452054794520548,0.3584905660377358,0.519324647887324,0.530425,0.5137310810810811,,,,0.14864864864864866,0.6081081081081081,11.642857142857142,25.587878787878783,0.46846846846846846,1.0,1.0,0.08333333333333333,,,,,,,True,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,22272.0,371,20.0,718,729,262,327.0,107.0,1447,22.0,41.0,10.0,23.0,10.0,17.0,4.0,7.0,4.0,14.0,,1.0,,1.0,,,,,,,,,30.0,62.0,,1.0,15.0,75.0,756,12.0,26.0,,1.0,8.0,32.0,12.0,23.0,,,2.0,26.0,32.0,28.0,,,22.0,,,4.0,,13.0,6.0,19.0,5.0,1.0,7.0,2.0,4.0,44.0,12.0,42.0,1.0,15.0,56.0,17.0,88.0,55.0,143.0,1.0,8.0,4.0,4.0,4.0,,4.0,4.0,,,,,8.0,1.0,2.0,31.0,2.0,54.0,1.0,7.0,2.0,31.0,5.0,5.0,2.0,,28.0,2.0,,,11.0,,4.0,13.0,8.0,,5.0,13.0,9.0,26.0,262,7.0,4.0,0.5333333333333333,0.8421052631578947,,,,,,0.4838709677419355,0.46153846153846156,0.5217391304347826,0.47619047619047616,0.4444444444444444,0.5217391304347826,0.4934210526315789,0.48484848484848486,0.4642857142857143,0.015873015873015872,,0.06451612903225806,0.07317073170731707,0.14285714285714285,,,9.940828402366865,0.5,0.5483870967741935,0.05263157894736842,0.208955223880597,0.16279069767441862,0.17857142857142858,0.11214953271028037,0.20170454545454544,0.14794520547945206,0.11594202898550725,0.1794871794871795,0.18018018018018017,0.10975609756097561,0.12,0.24358974358974358,0.24096385542168675,0.1588785046728972,0.19402985074626866,0.11764705882352941,0.034482758620689655,0.6923076923076923,0.6507936507936508,0.5365853658536586,0.5789473684210527,0.5909090909090909,0.1111111111111111,0.5714285714285714,0.6666666666666666,0.25,0.2222222222222222,0.2857142857142857,0.2857142857142857,0.5,0.015873015873015872,,,,,,,,0.8518518518518519,0.43478260869565216,0.1,0.037037037037037035,,,,,,0.7391304347826086,0.5882352941176471,,,,,0.6666666666666666,,0.5206555555555556,0.5636347826086956,0.5224347826086957,0.1527777777777778,0.15492957746478872,,0.4266666666666667,0.3466666666666667,5.838709677419356,22.8,0.3649025069637883,,4.0,,1.0,,,,,,True,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,53473.0,891,-186.0,1756,1759,470,663.0,193.0,3515,28.0,49.0,7.0,10.0,3.0,4.0,6.0,25.0,17.0,61.0,21.0,43.0,2.0,3.0,7.0,12.0,25.0,63.0,2.0,7.0,7.0,19.0,51.0,135.0,46.0,106.0,39.0,279.0,1971,9.0,16.0,4.0,10.0,6.0,36.0,4.0,19.0,14.0,31.0,15.0,65.0,58.0,44.0,126.0,12.0,10.0,63.0,25.0,14.0,1.0,24.0,4.0,28.0,1.0,3.0,8.0,8.0,8.0,60.0,2.0,12.0,,28.0,66.0,5.0,99.0,14.0,113.0,2.0,20.0,9.0,11.0,26.0,2.0,13.0,13.0,3.0,13.0,2.0,2.0,39.0,1.0,10.0,29.0,2.0,52.0,2.0,1.0,1.0,39.0,2.0,2.0,,3.0,51.0,3.0,,,23.0,,4.0,15.0,9.0,3.0,3.0,18.0,11.0,65.0,469,9.0,4.0,0.5686274509803921,0.6304347826086957,0.9130434782608695,0.4339622641509434,0.4,0.45161290322580644,0.4339622641509434,0.37777777777777777,0.5625,0.21052631578947367,0.4979253112033195,0.5769230769230769,0.5,0.5264150943396226,0.6,0.5508474576271186,0.43983402489626555,0.009433962264150943,0.1037037037037037,0.20408163265306123,0.16,,0.015873015873015872,15.353535353535353,0.6666666666666666,0.07575757575757576,,0.10714285714285714,0.019138755980861243,0.14213197969543148,0.009708737864077669,0.11562115621156212,0.01680672268907563,0.02185792349726776,,0.03187250996015936,0.00625,0.021739130434782608,0.08755760368663594,0.062111801242236024,0.15546218487394958,0.1095890410958904,0.23529411764705882,0.015625,0.6111111111111112,0.2033195020746888,0.5714285714285714,0.717948717948718,0.6071428571428571,0.1037344398340249,0.24,0.2857142857142857,0.3333333333333333,0.25311203319502074,0.2786885245901639,0.2786885245901639,0.5882352941176471,0.17842323651452283,0.4883720930232558,0.4883720930232558,1.0,0.26141078838174275,0.3968253968253968,0.4032258064516129,0.84,0.38461538461538464,0.7,0.2857142857142857,0.11538461538461539,0.6666666666666666,1.0,0.2692307692307692,0.2857142857142857,1.0,0.08,0.75,0.24,0.5833333333333334,0.38,0.3684210526315789,0.6431535269709544,0.3968253968253968,0.5182263485477179,0.5424521739130433,0.505928,0.08812260536398467,0.14838709677419354,,0.12903225806451613,0.23297491039426524,10.865925925925927,24.694339622641504,0.26765375854214124,,,,,3.0,2.0,1.0,,,True,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,141611.0,2360,-136.0,4702,4699,1295,1331.0,542.0,9401,163.0,268.0,10.0,20.0,50.0,77.0,76.0,201.0,118.0,277.0,10.0,25.0,1.0,3.0,3.0,6.0,31.0,99.0,3.0,8.0,9.0,38.0,357.0,746.0,41.0,124.0,202.0,1039.0,5099,28.0,54.0,4.0,11.0,13.0,81.0,115.0,225.0,12.0,44.0,91.0,357.0,166.0,548.0,84.0,39.0,8.0,96.0,31.0,54.0,1.0,260.0,143.0,403.0,109.0,34.0,117.0,44.0,99.0,949.0,14.0,25.0,1.0,46.0,130.0,9.0,185.0,40.0,225.0,10.0,86.0,51.0,35.0,115.0,35.0,68.0,79.0,7.0,47.0,3.0,15.0,194.0,10.0,54.0,52.0,2.0,109.0,7.0,4.0,2.0,170.0,2.0,4.0,12.0,4.0,232.0,28.0,,40.0,85.0,,25.0,13.0,5.0,3.0,5.0,14.0,8.0,356.0,1286,16.0,23.0,0.23249299719887956,0.23512747875354106,0.6829268292682927,0.33064516129032256,0.36363636363636365,0.2727272727272727,0.33884297520661155,0.4785522788203753,0.5185185185185185,0.5111111111111111,0.4810344827586207,0.5230769230769231,0.4944237918215613,0.5278361344537815,0.5571428571428572,0.5608974358974359,0.1425287356321839,0.008064516129032258,0.07238605898123325,0.13805970149253732,0.07462686567164178,0.007220216606498195,0.010101010101010102,21.47411852963241,0.5927835051546392,0.059602649006622516,0.007751937984496124,0.07462686567164178,0.015179113539769277,0.09218436873747494,0.027559055118110236,0.0785363676929942,0.018097447795823667,0.016632016632016633,0.014545454545454545,0.01461038961038961,0.02743142144638404,0.028037383177570093,0.0498220640569395,0.050980392156862744,0.11343283582089553,0.0898876404494382,0.0979020979020979,0.02481389578163772,0.5714285714285714,0.3080459770114943,0.6082089552238806,0.7056277056277056,0.3312883435582822,0.23103448275862068,0.3781094527363184,0.40860215053763443,0.17105263157894737,0.31839080459770114,0.4259927797833935,0.4290909090909091,0.13559322033898305,0.028735632183908046,0.4,0.4,0.8,0.11379310344827587,0.31313131313131315,0.3163265306122449,0.6451612903225806,0.3076923076923077,0.5,0.2,0.046153846153846156,0.3333333333333333,,0.12307692307692308,0.375,0.3333333333333333,0.2862453531598513,0.6493506493506493,0.022304832713754646,0.5,0.1412639405204461,0.23684210526315788,0.45057471264367815,0.3229166666666667,0.49180069204152244,0.502345744680851,0.4665353383458646,0.09169363538295577,0.10585305105853052,,0.07795957651588066,0.343599615014437,9.735120643431632,25.991129032258065,0.27541471714164184,3.0,,,,1.0,1.0,,,,True,
202331,1610612754,Paul George,Paul George,202331,IND,41336.0,689,-70.0,1388,1398,476,483.0,167.0,2786,41.0,63.0,3.0,6.0,9.0,12.0,7.0,19.0,19.0,39.0,9.0,28.0,,1.0,4.0,10.0,10.0,44.0,1.0,2.0,4.0,12.0,67.0,121.0,19.0,72.0,36.0,227.0,1559,6.0,13.0,1.0,3.0,,15.0,20.0,35.0,8.0,22.0,27.0,91.0,64.0,70.0,54.0,3.0,8.0,44.0,10.0,13.0,,28.0,8.0,36.0,6.0,2.0,15.0,,13.0,80.0,2.0,12.0,,39.0,56.0,6.0,101.0,14.0,115.0,5.0,35.0,23.0,12.0,20.0,4.0,11.0,15.0,2.0,9.0,1.0,4.0,35.0,1.0,7.0,56.0,9.0,84.0,1.0,1.0,2.0,36.0,3.0,1.0,1.0,2.0,50.0,3.0,,,15.0,1.0,10.0,10.0,5.0,3.0,2.0,10.0,4.0,90.0,469,6.0,9.0,0.47761194029850745,0.5079365079365079,0.9473684210526315,0.2638888888888889,0.3333333333333333,0.36363636363636365,0.2638888888888889,0.5537190082644629,0.46153846153846156,0.5714285714285714,0.4948186528497409,0.46875,0.5614035087719298,0.5254629629629629,0.4411764705882353,0.6232876712328768,0.37305699481865284,,0.10743801652892562,0.14285714285714285,0.21052631578947367,,,15.876027830487033,0.5714285714285714,0.12244897959183673,,0.11740041928721175,0.025157232704402517,0.24528301886792453,0.014084507042253521,0.14937106918238993,0.022617124394184167,0.03731343283582089,0.029411764705882353,0.011560693641618497,,0.06060606060606061,0.12080536912751678,0.06756756756756757,0.15555555555555556,0.21818181818181817,0.30612244897959184,0.05319148936170213,0.4,0.32642487046632124,0.6507936507936508,0.7592592592592593,0.5121951219512195,0.09844559585492228,0.3684210526315789,0.4666666666666667,0.14285714285714285,0.20207253886010362,0.48717948717948717,0.48717948717948717,0.5263157894736842,0.14507772020725387,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.22797927461139897,0.22727272727272727,0.22727272727272727,1.0,0.375,0.5,,0.0625,,,0.125,0.5,1.0,0.21052631578947367,0.75,0.17543859649122806,0.4,0.21052631578947367,0.3333333333333333,0.6994818652849741,0.22727272727272727,0.5301375647668396,0.5013538461538463,0.5020736842105262,0.07766990291262135,0.11278195488721804,0.0136986301369863,0.06607929515418502,0.4008810572687225,8.13305785123967,24.85138888888889,0.34293948126801155,,1.0,,,,,,1.0,,True,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,64940.0,1082,21.0,2175,2169,539,506.0,248.0,4344,38.0,60.0,5.0,8.0,9.0,11.0,8.0,27.0,29.0,66.0,15.0,31.0,,1.0,3.0,6.0,49.0,116.0,3.0,8.0,12.0,23.0,75.0,153.0,64.0,147.0,39.0,381.0,2304,6.0,16.0,3.0,9.0,8.0,29.0,14.0,32.0,15.0,29.0,16.0,89.0,124.0,26.0,186.0,6.0,2.0,115.0,49.0,5.0,,45.0,14.0,59.0,9.0,5.0,30.0,11.0,4.0,132.0,2.0,12.0,1.0,24.0,126.0,10.0,160.0,15.0,175.0,1.0,28.0,22.0,6.0,24.0,7.0,18.0,20.0,2.0,6.0,5.0,,44.0,2.0,9.0,36.0,2.0,67.0,,2.0,3.0,55.0,6.0,4.0,7.0,3.0,53.0,2.0,,1.0,21.0,,6.0,17.0,7.0,2.0,8.0,17.0,6.0,89.0,533,4.0,6.0,0.8266666666666667,0.8378378378378378,0.96875,0.43537414965986393,0.3333333333333333,0.5172413793103449,0.4383561643835616,0.49019607843137253,0.375,0.4375,0.57,0.42,0.5983606557377049,0.5846153846153846,0.5,0.6180555555555556,0.49,,0.032679738562091505,0.03333333333333333,0.1111111111111111,,,14.969574036511156,0.5454545454545454,0.16129032258064516,0.02,0.1477139507620164,0.015873015873015872,0.10909090909090909,0.008097165991902834,0.13979496738117428,0.013958125623130608,0.018518518518518517,0.015209125475285171,0.01444043321299639,0.00975609756097561,,0.12167300380228137,0.14285714285714285,0.17159763313609466,0.10967741935483871,0.1076923076923077,0.006493506493506494,0.35294117647058826,0.2,0.6333333333333333,0.6551724137931034,0.8947368421052632,0.09,0.2962962962962963,0.3333333333333333,0.625,0.22,0.4393939393939394,0.4393939393939394,0.7931034482758621,0.10333333333333333,0.4838709677419355,0.4838709677419355,1.0,0.38666666666666666,0.4224137931034483,0.4224137931034483,0.9591836734693877,0.32,0.625,0.8,0.04,,,0.32,0.375,1.0,0.18032786885245902,0.8181818181818182,0.09836065573770492,0.5,0.3770491803278688,0.5217391304347826,0.69,0.4260869565217391,0.5298503344481604,0.5387441176470588,0.5071108333333333,0.06583072100313479,0.12209302325581395,,0.07611548556430446,0.2335958005249344,10.334640522875816,25.33537414965986,0.247816091954023,1.0,1.0,,1.0,,,,1.0,,True,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,1284.0,21,-28.0,42,44,13,28.0,6.0,86,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,4.0,,,,,56,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.5,,,10.416666666666668,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.5,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.40505,0.441,,,,,,,9.3,,0.30952380952380953,,,,,,,,,,True,
200780,1610612754,Solomon Jones,Solomon Jones,200780,IND,9124.0,152,-48.0,312,309,115,172.0,35.0,621,8.0,10.0,3.0,4.0,3.0,3.0,4.0,11.0,4.0,18.0,,,,,,,,,,,,,16.0,39.0,,,10.0,42.0,353,4.0,7.0,,,6.0,14.0,6.0,12.0,,,3.0,15.0,22.0,10.0,,,8.0,,,6.0,,5.0,3.0,8.0,2.0,1.0,,1.0,4.0,19.0,2.0,12.0,,3.0,15.0,,18.0,14.0,32.0,,3.0,2.0,1.0,3.0,,1.0,5.0,2.0,2.0,,1.0,8.0,2.0,,16.0,,24.0,,1.0,2.0,16.0,2.0,3.0,,,15.0,1.0,,,6.0,,2.0,8.0,4.0,,4.0,8.0,4.0,15.0,115,1.0,2.0,0.6875,0.9166666666666666,,,,,,0.41025641025641024,0.5714285714285714,0.5,0.41025641025641024,0.5714285714285714,0.5,0.45652173913043476,0.6363636363636364,0.5,,,0.15384615384615385,,0.45454545454545453,0.05555555555555555,,15.517241379310345,0.375,,,0.17857142857142858,0.10714285714285714,0.07894736842105263,0.05263157894736842,0.14754098360655737,0.09333333333333334,0.09090909090909091,0.125,0.10344827586206896,0.03571428571428571,0.1,0.1724137931034483,0.2222222222222222,0.14285714285714285,0.10714285714285714,,,0.5,0.2564102564102564,0.8,0.8,0.625,0.28205128205128205,0.36363636363636365,0.6666666666666666,0.5,0.46153846153846156,0.2222222222222222,0.23529411764705882,1.0,,,,,,,,,0.5714285714285714,0.75,,,,,,,,0.25,1.0,,,,,0.2564102564102564,,0.45175128205128207,0.5598,0.44219166666666676,0.13636363636363635,0.13636363636363635,,0.3333333333333333,0.35714285714285715,10.215384615384615,,0.3685897435897436,,,,,,,,1.0,,True,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,62532.0,1042,-45.0,2095,2098,432,437.0,221.0,4193,92.0,132.0,28.0,40.0,15.0,26.0,13.0,31.0,14.0,37.0,1.0,7.0,,1.0,,1.0,19.0,40.0,4.0,5.0,2.0,4.0,119.0,200.0,20.0,47.0,60.0,358.0,2293,29.0,46.0,4.0,6.0,4.0,74.0,20.0,43.0,2.0,5.0,14.0,60.0,150.0,88.0,60.0,,42.0,40.0,19.0,22.0,1.0,80.0,31.0,111.0,22.0,9.0,46.0,14.0,20.0,253.0,21.0,44.0,2.0,44.0,109.0,11.0,164.0,67.0,231.0,6.0,33.0,21.0,12.0,35.0,13.0,21.0,27.0,3.0,14.0,,1.0,62.0,3.0,11.0,55.0,2.0,107.0,2.0,9.0,1.0,66.0,6.0,6.0,,,78.0,8.0,,,34.0,,9.0,39.0,31.0,,8.0,40.0,16.0,60.0,424,11.0,8.0,0.6302521008403361,0.7653061224489796,1.0,0.425531914893617,0.6666666666666666,0.4,0.425531914893617,0.595,0.6304347826086957,0.46511627906976744,0.6032388663967612,0.6730769230769231,0.4791666666666667,0.6347517730496454,0.6491228070175439,0.5263157894736842,0.1902834008097166,0.02127659574468085,0.11,0.10606060606060606,0.22580645161290322,0.02702702702702703,,14.614401363442694,0.5645161290322581,0.18333333333333332,0.04,0.13022700119474312,0.06432748538011696,0.21153846153846154,0.09813084112149532,0.14641148325358852,0.07238307349665925,0.07177033492822966,0.06808510638297872,0.05416666666666667,0.08383233532934131,0.14893617021276595,0.08363636363636363,0.11570247933884298,0.18125,0.1910828025477707,0.27450980392156865,0.07142857142857142,0.4,0.5344129554655871,0.696969696969697,0.7796610169491526,0.6630434782608695,0.12550607287449392,0.41935483870967744,0.5416666666666666,0.46153846153846156,0.14979757085020243,0.3783783783783784,0.3888888888888889,0.5714285714285714,0.02834008097165992,0.14285714285714285,0.16666666666666666,1.0,0.16194331983805668,0.475,0.475,1.0,0.7692307692307693,0.7,0.17857142857142858,0.019230769230769232,,,0.09615384615384616,0.8,1.0,0.5416666666666666,0.5769230769230769,0.020833333333333332,,0.08333333333333333,0.5,0.7246963562753036,0.475,0.5496396761133604,0.5528184210526316,0.5162885416666666,0.12454212454212454,0.1504424778761062,,0.20670391061452514,0.16759776536312848,5.499499999999999,25.138297872340427,0.2062052505966587,,1.0,0.14285714285714285,3.0,1.0,1.0,,3.0,1.0,True,
