EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,ThreePtAssists,Arc3Assists,FTDefRebounds,Charge Fouls Drawn,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FtPoints,Corner3Assists,LongMidRangePctAssisted,PenaltyFtPoints,PtsPutbacks,FTOffRebounds,Travels,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Loose Ball Fouls Drawn,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,AtRimAssists,OffThreePtRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Clear Path Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked
200772,1610612750,Maurice Ager,Maurice Ager,200772,MIN,1740.0,29,-6.0,57,57,26,21.0,9.0,114,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,7.0,3.0,4.0,15.0,59,2.0,5.0,2.0,2.0,10.0,6.0,3.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,10.0,26,0.3333333333333333,0.75,1.0,0.6666666666666666,0.42857142857142855,0.4,0.6818181818181818,0.7142857142857143,0.6818181818181818,0.7142857142857143,0.36363636363636365,21.42857142857143,0.5,0.2222222222222222,0.09523809523809523,0.2222222222222222,0.18181818181818182,1.0,1.0,0.2727272727272727,0.18181818181818182,0.5,0.5,0.36363636363636365,0.75,0.75,0.3333333333333333,0.2857142857142857,1.0,0.2857142857142857,1.0,0.5454545454545454,1.0,0.54469,0.5801999999999999,0.6666666666666666,8.185714285714285,30.8,0.45614035087719296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,1136.0,19,,37,36,6,21.0,7.0,73,1.0,2.0,,1.0,3.0,,3.0,,,,,2.0,8.0,,,4.0,34,,2.0,,,,2.0,,,,,,,1.0,1.0,,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,,3.0,,2.0,,,1.0,,,6,,,,,0.25,,0.25,,0.2222222222222222,,,25.531914893617024,0.6666666666666666,0.14285714285714285,0.15384615384615385,0.14285714285714285,0.25,0.5,0.5,0.375,0.375,,,,,,,0.5,,,,0.25,,0.4338375,0.43920000000000003,,9.95,,0.16216216216216217,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.125,0.3333333333333333,0.16666666666666666,0.11764705882352941,0.09523809523809523,0.25,0.16666666666666666,0.5,0.2,0.3333333333333333,0.5,1.0,1.0,0.5,0.51605,0.1111111111111111,0.1111111111111111,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201229,1610612750,Anthony Tolliver,Anthony Tolliver,201229,MIN,1423.0,24,-6.0,46,46,15,20.0,7.0,92,,,,,,,1.0,,,,,,1.0,1.0,1.0,3.0,47,,,,,,,3.0,,,,,,2.0,3.0,,7.0,2.0,4.0,5.0,1.0,1.0,,,,,,,1.0,,,1.0,,,15,1.0,1.0,,1.0,,,0.75,,0.75,,0.5,3.571428571428571,,0.25,0.17647058823529413,0.25,,,,,0.5,,,,,,,,,,,0.5,,0.5038750000000001,,,18.9,23.5,0.32608695652173914,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,0.1111111111111111,0.043478260869565216,0.037037037037037035,,0.14285714285714285,0.25,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201563,1610612750,Michael Beasley,Michael Beasley,201563,MIN,529.0,9,2.0,17,19,4,17.0,1.0,36,,,,,4.0,4.0,5.0,1.0,1.0,,,6.0,9.0,1.0,1.0,16.0,18,1.0,1.0,,,2.0,6.0,3.0,,,,1.0,1.0,,1.0,,3.0,,2.0,3.0,,,,,,,,,1.0,,,1.0,,2.0,4,1.0,1.0,,1.0,0.6666666666666666,1.0,0.75,1.0,0.7272727272727273,1.0,0.1,61.111111111111114,,,,,,,,0.4,0.5,0.8,0.8,0.1,1.0,1.0,1.0,,,,,0.1,1.0,0.43071000000000004,0.3894,0.125,13.544444444444444,25.5,0.23529411764705882,,,2.0,,1.0,,6.0,,,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,0.5,0.5,,,,,,,0.25,0.25,,1.0,,0.3333333333333333,0.5,0.5,,,,0.4234,0.09090909090909091,0.1,,,,1.0,,2.0,,0.6666666666666666,,,,,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201585,1610612750,Kosta Koufos,Kosta Koufos,201585,MIN,758.0,13,,28,27,17,3.0,6.0,55,,1.0,,1.0,3.0,,1.0,,,,,1.0,5.0,,,3.0,27,,2.0,,,1.0,2.0,,,,,,,,,,,,2.0,4.0,,,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,17,,,,,0.2,,0.2,,0.25,0.16666666666666666,,21.05263157894737,0.5,,0.2222222222222222,,0.2,,,0.6,0.2,,,,,,,0.5,,,,0.2,,0.48616000000000004,0.50345,0.3333333333333333,7.859999999999999,,0.6071428571428571,,1.0,1.0,1.0,2.0,2.0,,,,1.0,2.0,2.0,,,,1.0,,2.0,,,,,0.5,0.5,0.5,,,0.4,0.047619047619047616,0.045454545454545456,,,,,0.3333333333333333,0.3333333333333333,,0.5,,0.53745,,,0.6666666666666666,,,,,,,,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.125,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,752.0,13,4.0,25,27,13,17.0,3.0,52,1.0,3.0,1.0,3.0,1.0,,,,,,,2.0,4.0,,,6.0,26,2.0,4.0,,,6.0,2.0,,,,,,,,1.0,,3.0,,1.0,4.0,,,,,,,,1.0,2.0,,,1.0,,6.0,13,,,,,0.5,0.5,0.5,0.5,0.6,0.6,,17.24137931034483,,,0.125,,0.75,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,0.75,0.3333333333333333,,,0.75,,0.663,0.663,1.0,2.45,,0.52,1.0,3.0,1.0,1.0,3.0,2.0,2.0,,,3.0,1.0,3.0,1.0,,,,,2.0,,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.7751333333333333,,,0.3333333333333333,,,1.0,1.0,,,,,,,,2.0,,,2.0,2.0,,,1.0,1.0,,0.4,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201567,1610612750,Kevin Love,Kevin Love,201567,MIN,369.0,6,-7.0,10,9,6,2.0,2.0,19,,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6,,,,,1.0,,1.0,,1.0,,,8.333333333333334,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.4064,,,21.0,,0.6,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201961,1610612750,Wayne Ellington,Wayne Ellington,201961,MIN,291.0,5,,10,11,9,3.0,4.0,21,,,,,2.0,,,,1.0,,1.0,,2.0,,1.0,,11,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.3333333333333333,18.75,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,,0.429,0.429,,6.6,31.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202351,1610612750,Lazar Hayward,Lazar Hayward,202351,MIN,920.0,15,-8.0,30,27,13,1.0,4.0,57,,3.0,,1.0,1.0,,,,2.0,,,,4.0,,3.0,,30,,2.0,,,,,,,,,2.0,,2.0,2.0,1.0,4.0,,1.0,4.0,1.0,1.0,,,,,,,2.0,,,1.0,,,13,,,,,,,,,,,0.42857142857142855,19.444444444444446,,,0.07692307692307693,,0.42857142857142855,,,0.14285714285714285,,,,0.2857142857142857,,,,0.5,,,,0.8571428571428571,,0.5220285714285715,0.37270000000000003,,3.8,24.633333333333336,0.43333333333333335,,2.0,,,2.0,,,,1.0,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,0.14285714285714285,0.1875,0.15,0.6666666666666666,,0.3333333333333333,0.2857142857142857,,,,0.5,,0.5881125,,,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,0.14285714285714285,,,,1.0,2.0,0.25,1.0,0.25,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,1610612750,Darko Milicic,Darko Milicic,2545,MIN,178.0,3,-3.0,5,5,1,,,10,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
