EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceArc3FGA,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,BadPassSteals,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,LongMidRangeFGM,Corner3FGM,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted3s,OffThreePtRebounds,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyPointsPct,PtsPutbacks,Fg2aBlocked,Loose Ball Fouls,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,PenaltyAtRimFGA,FtPoints,SecondChanceFtPoints,SelfOReb,FTA,TwoPtShootingFoulsDrawn,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeAssists,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,FTDefRebounds,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,DefFTReboundPct,Arc3Assists,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctAssisted,ShortMidRangeAssists,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,on,PenaltyAtRimFGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,BlockedArc3,OffensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Corner3PctBlocked
101120,1610612758,Antoine Wright,Antoine Wright,101120,SAC,1879.0,31,-24,56,59,9.0,18,10.0,115,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,70,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,9.0,0.25,1.0,0.125,0.3333333333333333,0.125,0.3333333333333333,0.5,13.235294117647058,1.0,0.047619047619047616,0.07407407407407407,0.037037037037037035,0.05714285714285714,0.15384615384615385,0.125,0.125,1.0,1.0,0.125,0.25,0.25,0.25,0.3333333333333333,1.0,0.6666666666666666,1.0,0.625,0.5019875,0.547925,0.64275,1.0,11.625,24.125,0.16071428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,1362.0,23,-16,42,41,6.0,8,7.0,83,,,,,3.0,4.0,1.0,,,2.0,2.0,7.0,3.0,4.0,46,,,1.0,,,2.0,2.0,,1.0,2.0,,2.0,1.0,,,,,1.0,,6.0,0.2857142857142857,,0.2,,0.2,,0.3,20.0,,0.07692307692307693,,0.1111111111111111,,,,,,,0.3,0.4,0.1,0.2,,,,,0.3,0.47860499999999995,0.60165,,,13.428571428571429,24.366666666666664,0.14285714285714285,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,0.5,0.5,0.2,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101129,1610612758,Luther Head,Luther Head,101129,SAC,693.0,12,-11,21,24,6.0,4,4.0,45,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,3.0,1.0,9.0,29,1.0,1.0,,2.0,,4.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,6.0,1.0,1.0,1.125,1.0,1.125,1.0,0.25,15.384615384615383,,0.1111111111111111,,0.1,0.08333333333333333,,0.3333333333333333,0.25,1.0,1.0,0.25,0.25,0.25,,,,,,0.5,0.497075,,0.4129,0.2222222222222222,9.733333333333333,23.4,0.2857142857142857,1.0,,2.0,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,438.0,7,-16,13,15,2.0,7,1.0,28,1.0,1.0,1.0,1.0,2.0,2.0,,,,,2.0,5.0,,4.0,22,1.0,1.0,,2.0,,4.0,,1.0,3.0,3.0,1.0,4.0,,,,,,1.0,,2.0,0.4,1.0,0.4,1.0,0.4,1.0,,35.71428571428571,,0.3333333333333333,0.16666666666666666,0.2727272727272727,0.14285714285714285,0.3333333333333333,0.25,0.2,1.0,1.0,0.4,0.4,,,1.0,1.0,,,0.2,0.39488,0.5972,0.2658,0.5,10.48,,0.15384615384615385,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,0.5,0.5,,,,,2.0,1.0,1.0,0.2,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,1610612758,Samuel Dalembert,Samuel Dalembert,2223,SAC,664.0,11,-5,19,20,3.0,7,5.0,39,,1.0,,1.0,1.0,1.0,,,,,1.0,3.0,,3.0,23,1.0,2.0,,3.0,,2.0,,2.0,,1.0,2.0,3.0,,,,,,2.0,1.0,3.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.5,,16.0,,,0.18181818181818182,0.06666666666666667,0.16666666666666666,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,,0.5,,,,0.3333333333333333,0.5005666666666666,0.564,0.564,1.0,7.766666666666667,,0.15789473684210525,1.0,,,,,,,,,1.0,,1.0,,,0.25,,0.5,1.0,1.0,,,,,,1.0,2.0,2.0,,,2.0,,,,0.5,0.5,0.5,,,,,,,,,0.6666666666666666,2.0,,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.2,0.5,0.5,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,909.0,15,-8,27,29,4.0,7,5.0,56,1.0,1.0,,,1.0,,,,,,2.0,2.0,,4.0,37,,,,,,2.0,,,2.0,3.0,,3.0,1.0,,,,,,1.0,4.0,1.0,,1.0,,1.0,,,6.0606060606060606,,0.2857142857142857,,0.3333333333333333,,,0.3333333333333333,0.5,1.0,1.0,0.5,,,,,,,,0.5,0.5024,,,,4.85,,0.14814814814814814,1.0,,2.0,2.0,,2.0,,1.0,4.0,1.0,1.0,,0.5,0.5,0.5,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202326,1610612758,DeMarcus Cousins,DeMarcus Cousins,202326,SAC,1183.0,20,-18,37,37,6.0,10,5.0,74,2.0,2.0,1.0,1.0,6.0,,,,,,3.0,8.0,,6.0,46,1.0,2.0,,2.0,,4.0,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,5.0,3.0,6.0,0.375,0.5,0.375,0.5,0.375,0.5,,25.58139534883721,0.6666666666666666,0.2,0.0625,0.16666666666666666,0.043478260869565216,,0.2,0.25,1.0,1.0,0.75,,,,0.5,1.0,,,0.25,0.44955000000000006,0.4662,,0.3333333333333333,6.1,,0.16216216216216217,1.0,,2.0,1.0,,1.0,,1.0,2.0,,,4.0,0.3333333333333333,0.5,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,2.0,,,,,0.25,,,,,1.0,1.0,,0.14285714285714285,,,0.125,0.125,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,1610612758,Beno Udrih,Beno Udrih,2757,SAC,958.0,16,-18,28,28,3.0,13,4.0,56,,,,,3.0,2.0,,,,1.0,3.0,5.0,1.0,6.0,39,,,,,,4.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,0.6,,0.5,,0.5,,0.16666666666666666,24.242424242424242,1.0,0.125,,0.1,0.05263157894736842,,,,,,0.5,0.3333333333333333,,0.16666666666666666,,,,,0.16666666666666666,0.40873333333333334,,0.3528,,14.180000000000001,25.7,0.10714285714285714,1.0,,2.0,1.0,1.0,2.0,,1.0,5.0,,,2.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,2.0,,,1.0,2.0,2.0,,1.0,2.0,,,,0.5,0.5,0.5,0.25,0.3333333333333333,,1.0,1.0,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,41.0,1,-3,1,3,1.0,3,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201616,1610612758,Darnell Jackson,Darnell Jackson,201616,SAC,539.0,9,1,16,16,3.0,4,4.0,32,,,,,,2.0,,,,,,2.0,,,10,,1.0,,,,,,2.0,,,3.0,3.0,,,,,,,,3.0,,,,,,,,9.523809523809524,,,0.2222222222222222,,0.25,0.3333333333333333,,,,,,1.0,,,,,,,,0.3935,0.4086,,,14.55,,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
