EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,AtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,LongMidRangePctBlocked,PenaltyCorner3FGM,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,HeaveAttempts,Charge Fouls,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,Clear Path Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Corner3PctBlocked,BlockedCorner3
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,9046.0,151,44,293,290,107,80,35,583,17.0,5.0,11.0,8.0,16.0,26.0,48,28.0,83.0,301,9.0,19.0,20.0,4.0,8.0,4.0,12.0,1.0,,5.0,28.0,2.0,5.0,4.0,17.0,2.0,23,8.0,31,2.0,,,2.0,,6.0,11,,27.0,32.0,17.0,3.0,2.0,3.0,1.0,107,0.38461538461538464,0.4,0.5416666666666666,0.5612244897959183,0.6693548387096774,0.08333333333333333,0.11764705882352941,19.335347432024168,1.0,0.14285714285714285,0.18478260869565216,0.05434782608695652,0.125,0.05555555555555555,0.1693548387096774,0.0546875,,0.09090909090909091,0.07317073170731707,,0.22580645161290322,0.19047619047619047,0.3333333333333333,0.3469387755102041,0.32653061224489793,0.5,0.5714285714285714,,0.5555555555555556,0.55,0.3673469387755102,0.45772346938775516,0.5138666666666666,0.48336749999999995,0.2833333333333333,0.288135593220339,9.204166666666666,0.3651877133105802,15.0,1.0,1.0,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,,2.0,,,1.0,1.0,1.0,0.02040816326530612,0.12903225806451613,0.30612244897959184,0.02040816326530612,1.0,1.0,1.0,,0.05,1.0,25.7,11.0,7.0,,,,,1.0,13.0,1.0,6.0,35.0,32.0,,,,1.0,,,,35.0,3.0,1.0,0.6842105263157895,0.725,0.7954545454545454,0.2,,0.6470588235294118,0.7333333333333333,0.4666666666666667,0.4666666666666667,0.7142857142857143,,,,,,,1.0,,0.42168674698795183,3.0,8.0,3.0,6.0,12.0,2.0,1.0,,,,1.0,3.0,1.0,2.0,,2.0,0.3333333333333333,0.3333333333333333,0.5,0.125,0.09090909090909091,0.08695652173913043,,0.45454545454545453,0.6,0.7272727272727273,0.14457831325301204,,,,1.0,1.0,,,,6.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,
980,1610612748,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,MIA,6829.0,114,7,214,222,85,69,19,436,5.0,4.0,,3.0,3.0,23.0,34,3.0,49.0,229,8.0,11.0,36.0,,2.0,2.0,4.0,,,2.0,10.0,1.0,4.0,3.0,14.0,6.0,23,5.0,28,1.0,5.0,1.0,6.0,,12.0,24,5.0,7.0,4.0,2.0,6.0,2.0,6.0,4.0,85,0.782608695652174,0.9,0.6764705882352942,0.6764705882352942,0.6805555555555556,,,17.72151898734177,0.16666666666666666,0.42857142857142855,0.175,0.06779661016949153,0.09090909090909091,0.03225806451612903,0.1504424778761062,0.05555555555555555,0.1,0.15384615384615385,0.027777777777777776,,0.09375,0.12,0.6666666666666666,0.14705882352941177,0.08823529411764706,1.0,1.0,0.3333333333333333,0.5,,0.14705882352941177,0.42846764705882345,0.4609125,0.41079090909090915,0.05555555555555555,0.05555555555555555,15.85,0.397196261682243,26.0,,,,,,,,,,,,2.0,,1.0,1.0,,,,2.0,,,,,0.13333333333333333,0.7647058823529411,,,,,,,,,4.0,16.0,,,,,,8.0,,,16.0,10.0,,,2.0,2.0,,,,16.0,2.0,,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.3888888888888889,,0.8,0.8,0.6153846153846154,0.6153846153846154,1.0,,,,,,,,,0.32653061224489793,3.0,,6.0,,12.0,6.0,,,,,1.0,2.0,1.0,,,,0.75,0.75,0.75,,,0.043478260869565216,,0.25,0.75,,0.24489795918367346,,,1.0,3.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,669.0,11,11,23,24,14,19,2,47,,,,,,,1,,,25,,,,,,1.0,1.0,,,,3.0,,,,1.0,,1,,1,,,,,,2.0,3,,,,,,,,,14,,,,,,,,3.846153846153846,,,0.1111111111111111,,,,0.1,,,,,,,,,,,,,,,,,0.3884,,,,,17.2,0.6086956521739131,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,34899.0,582,55,1089,1081,299,290,115,2170,6.0,,,1.0,3.0,15.0,38,10.0,160.0,1202,4.0,9.0,20.0,,45.0,10.0,55.0,3.0,8.0,11.0,120.0,1.0,,14.0,33.0,,47,2.0,49,19.0,13.0,2.0,32.0,3.0,21.0,47,5.0,21.0,16.0,3.0,3.0,2.0,3.0,1.0,299,0.6666666666666666,0.6666666666666666,0.39473684210526316,0.5952380952380952,0.6015037593984962,,,13.569078947368421,0.59375,,0.08847184986595175,,0.10294117647058823,0.007142857142857143,0.09233791748526522,0.002277904328018223,,,,,0.08391608391608392,0.11,0.3333333333333333,0.047619047619047616,0.023809523809523808,0.3333333333333333,0.3333333333333333,1.0,,,0.746031746031746,0.5306403999999999,0.539375,0.5021416666666666,0.0234375,0.075,15.421052631578947,0.2745638200183655,29.0,24.0,59.0,6.0,14.0,40.0,88.0,8.0,21.0,117.0,59.0,24.0,7.0,26.0,11.0,6.0,5.0,17.0,1.0,3.0,0.975,0.45454545454545453,0.45454545454545453,0.6984126984126984,0.08080808080808081,0.23015873015873015,0.46825396825396826,0.4067796610169492,0.4067796610169492,0.9583333333333334,0.5,0.4666666666666667,0.4067796610169492,24.669318181818184,4.0,10.0,16.0,29.0,2.0,7.0,6.0,3.0,9.0,7.0,40.0,10.0,3.0,,,1.0,,1.0,,40.0,4.0,0.42857142857142855,0.3333333333333333,0.55,0.5714285714285714,0.09923664122137404,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.3448275862068966,0.3448275862068966,0.6,0.23015873015873015,0.5517241379310345,0.5517241379310345,1.0,0.16666666666666666,0.23333333333333334,0.42857142857142855,,0.25,,,2.0,,13.0,,1.0,,7.0,,2.0,,6.0,5.0,,5.0,0.5,0.5416666666666666,0.5416666666666666,,0.03125,0.00980392156862745,,0.75,,,0.08125,,3.0,,1.0,1.0,0.42857142857142855,,,1.0,,False,2.0,1.0,3.0,0.375,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,84565.0,1409,118,2593,2634,813,717,288,5227,54.0,25.0,19.0,17.0,39.0,52.0,95,45.0,149.0,2741,37.0,28.0,68.0,11.0,14.0,6.0,20.0,4.0,2.0,5.0,46.0,28.0,69.0,42.0,99.0,15.0,156,100.0,256,7.0,26.0,3.0,33.0,7.0,116.0,184,14.0,64.0,71.0,19.0,91.0,67.0,91.0,47.0,813,0.6538461538461539,0.8947368421052632,0.5473684210526316,0.5473684210526316,0.5687022900763359,0.11578947368421053,0.12962962962962962,5.546045874700445,0.21212121212121213,0.16304347826086957,0.09969788519637462,0.09102902374670185,0.10909090909090909,0.07932011331444759,0.102322206095791,0.08730873087308731,0.06470588235294118,0.07981220657276995,0.10933333333333334,0.11428571428571428,0.11377245508982035,0.1103448275862069,0.5164835164835165,0.5684210526315789,0.4105263157894737,0.4358974358974359,0.4857142857142857,0.7058823529411765,0.6756756756756757,0.6785714285714286,0.5684210526315789,0.5149968421052632,0.5414407407407407,0.546275,0.168141592920354,0.168141592920354,4.5063157894736845,0.3135364442730428,2.0,,,,,,,,,,,,2.0,7.0,10.0,6.0,4.0,4.0,,14.0,,,,,0.12258064516129032,0.021052631578947368,,,,,,,,,34.0,1.0,,,,,,16.0,,31.0,63.0,36.0,,2.0,5.0,20.0,,,,63.0,11.0,,0.5714285714285714,0.5714285714285714,0.5833333333333334,0.0659025787965616,0.10526315789473684,0.6296296296296297,0.723404255319149,0.5,0.5,1.0,,,,,,,,,0.4228187919463087,15.0,13.0,23.0,8.0,54.0,28.0,3.0,2.0,3.0,2.0,3.0,14.0,7.0,18.0,4.0,15.0,0.6216216216216216,0.6216216216216216,0.6,0.10256410256410256,0.02727272727272727,0.06451612903225806,0.0625,0.6176470588235294,0.6,0.6842105263157895,0.3624161073825503,,,2.0,22.0,4.0,,,,1.0,0.2,False,,,,,,,,,5.0,1.0,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,91803.0,1530,265,2885,2876,807,703,315,5761,55.0,2.0,6.0,16.0,43.0,72.0,156,52.0,439.0,2950,10.0,26.0,64.0,12.0,124.0,42.0,166.0,21.0,12.0,47.0,374.0,5.0,7.0,39.0,88.0,4.0,131,12.0,143,44.0,43.0,16.0,87.0,8.0,62.0,155,8.0,73.0,60.0,10.0,5.0,3.0,7.0,2.0,807,0.4444444444444444,0.4507042253521127,0.46153846153846156,0.5119047619047619,0.5336658354114713,0.07692307692307693,0.10909090909090909,14.952410193429536,0.5057471264367817,0.039603960396039604,0.08294062205466542,0.008149010477299184,0.10626702997275204,0.013123359580052493,0.08893557422969188,0.00967741935483871,0.004424778761061947,0.012396694214876033,0.0076726342710997444,0.016666666666666666,0.10498687664041995,0.11231884057971014,0.2857142857142857,0.1455026455026455,0.11375661375661375,0.37209302325581395,0.42105263157894735,0.4375,0.06666666666666667,0.06521739130434782,0.7328042328042328,0.5159056300268096,0.4979444444444444,0.4891499999999999,0.030848329048843187,0.06060606060606061,10.058333333333334,0.27972270363951474,58.0,50.0,141.0,18.0,42.0,81.0,222.0,20.0,66.0,216.0,139.0,50.0,21.0,65.0,72.0,43.0,29.0,28.0,4.0,25.0,0.8888888888888888,0.36486486486486486,0.36818181818181817,0.5873015873015873,0.06481481481481481,0.15343915343915343,0.373015873015873,0.3546099290780142,0.3546099290780142,0.82,0.6,0.45652173913043476,0.3597122302158273,24.940990990990993,32.0,24.0,31.0,81.0,2.0,24.0,11.0,12.0,19.0,30.0,111.0,80.0,27.0,5.0,4.0,5.0,,11.0,2.0,111.0,21.0,0.2878787878787879,0.46153846153846156,0.44021739130434784,0.5,0.07584269662921349,0.08791208791208792,0.5818181818181818,0.6530612244897959,0.41379310344827586,0.42105263157894735,0.4166666666666667,0.21428571428571427,0.38271604938271603,0.38271604938271603,1.0,0.06666666666666667,0.2608695652173913,0.2619047619047619,0.008928571428571428,0.2528473804100228,1.0,4.0,5.0,3.0,34.0,2.0,,2.0,16.0,8.0,3.0,3.0,16.0,12.0,,11.0,0.5,0.5166666666666667,0.532258064516129,0.11627906976744186,,0.011494252873563218,0.009900990099009901,0.46875,0.5,0.6666666666666666,0.0774487471526196,0.017241379310344827,8.0,,2.0,1.0,0.3333333333333333,2.0,,1.0,,False,1.0,6.0,7.0,0.35,0.5,1.0,0.3333333333333333,0.8333333333333334,,,1.0,1.0,2.0,2.0,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,50261.0,838,-33,1571,1577,509,478,191,3148,38.0,7.0,11.0,5.0,9.0,38.0,84,23.0,228.0,1739,10.0,24.0,50.0,9.0,37.0,14.0,51.0,8.0,3.0,13.0,116.0,11.0,23.0,43.0,95.0,8.0,146,38.0,184,21.0,20.0,3.0,41.0,6.0,37.0,88,6.0,36.0,34.0,13.0,2.0,1.0,2.0,2.0,508,0.6578947368421053,0.6944444444444444,0.4523809523809524,0.5074257425742574,0.5210280373831776,0.10714285714285714,0.15789473684210525,14.261744966442954,0.5121951219512195,0.1568627450980392,0.17790262172284643,0.049891540130151846,0.18777292576419213,0.044534412955465584,0.18086500655307994,0.0480225988700565,0.017241379310344827,0.022388059701492536,0.08530805687203792,0.017241379310344827,0.22395833333333334,0.1834319526627219,1.0,0.18811881188118812,0.04455445544554455,0.5555555555555556,0.625,,0.2692307692307692,0.171875,0.7722772277227723,0.5186855721393036,0.5277361111111111,0.511623015873016,0.06190476190476191,0.14130434782608695,10.558333333333334,0.3239974538510503,37.0,27.0,81.0,15.0,27.0,43.0,118.0,16.0,40.0,126.0,80.0,27.0,6.0,21.0,20.0,13.0,7.0,18.0,2.0,14.0,0.9767441860465116,0.3644067796610169,0.36752136752136755,0.5841584158415841,0.18493150684931506,0.18316831683168316,0.400990099009901,0.3333333333333333,0.3375,0.9629629629629629,0.5769230769230769,0.421875,0.3375,25.107627118644057,22.0,11.0,16.0,37.0,1.0,13.0,11.0,13.0,15.0,9.0,80.0,26.0,3.0,1.0,1.0,7.0,,5.0,,80.0,17.0,0.375,0.5416666666666666,0.5546875,0.572463768115942,0.12755102040816327,0.2,0.5789473684210527,0.6875,0.2972972972972973,0.3142857142857143,0.8181818181818182,0.18316831683168316,0.43243243243243246,0.43243243243243246,1.0,0.038461538461538464,0.203125,0.4074074074074074,,0.3508771929824561,3.0,6.0,5.0,1.0,20.0,4.0,4.0,3.0,9.0,,1.0,5.0,3.0,4.0,1.0,1.0,0.5,0.36538461538461536,0.37037037037037035,0.1111111111111111,0.06153846153846154,0.05291005291005291,0.027522935779816515,0.7272727272727273,0.42857142857142855,0.5454545454545454,0.08771929824561403,0.05405405405405406,4.0,,1.0,1.0,0.3076923076923077,1.0,,5.0,0.3333333333333333,False,,3.0,3.0,0.1875,,,0.2,0.6666666666666666,,,,,,,1.0,0.00847457627118644,0.012345679012345678,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,169859.0,2831,570,5371,5354,1642,1399,605,10725,464.0,58.0,165.0,98.0,238.0,624.0,1113,445.0,1951.0,5511,105.0,387.0,368.0,35.0,358.0,136.0,494.0,59.0,49.0,145.0,1124.0,15.0,61.0,108.0,322.0,49.0,479,76.0,555,145.0,110.0,58.0,255.0,20.0,57.0,150,17.0,424.0,586.0,248.0,48.0,38.0,48.0,30.0,1639,0.2948717948717949,0.30666666666666664,0.5606469002695418,0.5496350364963504,0.5999383096853794,0.031446540880503145,0.04310344827586207,30.924092409240924,0.5686274509803921,0.296969696969697,0.16453755748594787,0.03668069753457607,0.15406562054208273,0.02471169686985173,0.1617757712565839,0.033480176211453744,0.06292134831460675,0.03424657534246575,0.023076923076923078,0.028985507246376812,0.19913419913419914,0.15310077519379844,0.625,0.3386861313868613,0.17372262773722627,0.4117647058823529,0.4375,0.12244897959183673,0.4393939393939394,0.3473684210526316,0.5262773722627737,0.49129077883908906,0.5095355140186916,0.4782106223175966,0.16062176165803108,0.1926961926961927,9.602156334231807,0.30571588158629676,411.0,67.0,199.0,18.0,73.0,86.0,257.0,27.0,88.0,156.0,192.0,66.0,77.0,164.0,113.0,82.0,31.0,87.0,3.0,85.0,0.6046511627906976,0.3346303501945525,0.3386454183266932,0.18759124087591242,0.1658291457286432,0.3,0.14525547445255474,0.33668341708542715,0.33668341708542715,0.6119402985074627,0.13636363636363635,0.15368421052631578,0.34375,26.001556420233477,337.0,189.0,19.0,58.0,9.0,15.0,18.0,227.0,24.0,228.0,754.0,880.0,102.0,18.0,,6.0,,11.0,,752.0,20.0,0.2727272727272727,0.58656330749354,0.5536842105263158,0.6143790849673203,0.12743628185907047,0.15675675675675677,0.7262931034482759,0.759009009009009,0.45985401459854014,0.4609756097560976,0.21693121693121692,0.042335766423357665,0.3275862068965517,0.3275862068965517,0.5789473684210527,0.06818181818181818,0.031578947368421054,0.2465753424657534,,0.38646847770374165,40.0,115.0,60.0,24.0,177.0,48.0,,27.0,33.0,17.0,7.0,6.0,4.0,77.0,,70.0,0.5714285714285714,0.5795454545454546,0.6027397260273972,0.058823529411764705,,0.0225,0.045,0.3887240356083086,0.6896551724137931,0.696969696969697,0.09072270630445925,0.0024330900243309003,6.0,2.0,8.0,2.0,0.4,6.0,17.0,74.0,0.25,False,3.0,8.0,11.0,0.4074074074074074,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.75,6.0,1.0,,12.0,,,,,,1.0,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,34824.0,580,9,1075,1081,463,429,122,2156,17.0,4.0,8.0,17.0,40.0,55.0,124,29.0,139.0,1143,8.0,56.0,82.0,7.0,10.0,12.0,22.0,6.0,1.0,4.0,56.0,16.0,20.0,21.0,55.0,9.0,85,36.0,121,8.0,16.0,5.0,24.0,6.0,26.0,58,5.0,32.0,35.0,14.0,4.0,3.0,4.0,3.0,463,0.7454545454545455,0.7454545454545455,0.4435483870967742,0.4435483870967742,0.4929078014184397,0.056451612903225805,0.17647058823529413,13.613861386138614,0.3333333333333333,0.20930232558139536,0.14824797843665768,0.06289308176100629,0.14285714285714285,0.10457516339869281,0.14671814671814673,0.07643312101910828,0.05172413793103448,0.06451612903225806,0.0658682634730539,0.13513513513513514,0.18309859154929578,0.10091743119266056,0.75,0.13709677419354838,0.3225806451612903,0.425,0.4473684210526316,0.4117647058823529,0.5,0.14285714285714285,0.13709677419354838,0.4121459677419354,0.5250166666666666,0.40719107142857147,0.10218978102189781,0.10218978102189781,12.285483870967742,0.4306976744186046,67.0,,,,,,,,,,,,6.0,5.0,9.0,5.0,4.0,3.0,,9.0,,,,,0.15151515151515152,0.5403225806451613,,,,,,,,,10.0,28.0,,,,,,19.0,,16.0,54.0,28.0,,4.0,,6.0,,,,54.0,9.0,,0.3392857142857143,0.3392857142857143,0.4090909090909091,0.1076923076923077,0.2631578947368421,0.5882352941176471,0.7142857142857143,0.417910447761194,0.4307692307692308,0.9642857142857143,,,,,,,,,0.38848920863309355,3.0,3.0,5.0,6.0,16.0,,,,1.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,0.625,0.625,0.6666666666666666,0.05,,0.09482758620689655,,0.7,0.75,0.375,0.11510791366906475,0.029850746268656716,,,1.0,3.0,,,2.0,1.0,0.3333333333333333,False,,,,,,,,,2.0,,,1.0,,,,,,,,
202354,1610612748,Dexter Pittman,Dexter Pittman,202354,MIA,674.0,11,8,22,21,14,8,2,43,2.0,1.0,1.0,,1.0,1.0,3,,2.0,22,1.0,2.0,2.0,,,,,,,,,,1.0,,2.0,,2,1.0,3,1.0,1.0,1.0,2.0,,,2,,,,,,,,,14,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,20.0,0.5,,0.2222222222222222,0.16666666666666666,,,0.2222222222222222,0.125,,0.3333333333333333,,,0.5,,,0.6666666666666666,0.3333333333333333,,,,1.0,0.5,0.6666666666666666,0.44,0.4389,0.44055,,,4.7,0.6363636363636364,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,2.0,1.0,,0.5,0.5,0.5,0.5,,0.5,0.5,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,False,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,45945.0,766,85,1428,1432,520,428,178,2860,12.0,1.0,2.0,4.0,8.0,47.0,116,28.0,284.0,1500,13.0,36.0,80.0,6.0,32.0,15.0,47.0,11.0,4.0,12.0,109.0,2.0,5.0,18.0,48.0,3.0,69,7.0,76,13.0,7.0,3.0,20.0,,22.0,48,3.0,18.0,29.0,2.0,3.0,2.0,3.0,1.0,519,0.851063829787234,0.851063829787234,0.4051724137931034,0.49612403100775193,0.5112359550561798,0.05172413793103448,0.3333333333333333,17.578365089121082,0.65,0.05263157894736842,0.10212765957446808,0.011547344110854504,0.07894736842105263,0.0091324200913242,0.09455587392550144,0.010736196319018405,0.009900990099009901,0.009259259259259259,0.013392857142857142,,0.11235955056179775,0.07602339181286549,0.3333333333333333,0.046511627906976744,0.031007751937984496,0.5,0.5,0.75,0.034482758620689655,0.024096385542168676,0.5968992248062015,0.49450484496124053,0.5012166666666666,0.47682530120481925,0.011538461538461539,0.01694915254237288,17.547413793103452,0.3641456582633053,96.0,31.0,95.0,13.0,34.0,54.0,142.0,16.0,47.0,144.0,95.0,31.0,4.0,16.0,22.0,16.0,6.0,10.0,1.0,5.0,0.8888888888888888,0.38028169014084506,0.38028169014084506,0.5503875968992248,0.07377049180327869,0.37209302325581395,0.3682170542635659,0.3263157894736842,0.3333333333333333,0.8064516129032258,0.4482758620689655,0.40963855421686746,0.3263157894736842,24.597887323943663,7.0,36.0,23.0,47.0,3.0,13.0,13.0,17.0,20.0,15.0,109.0,14.0,18.0,1.0,,4.0,1.0,11.0,1.0,109.0,6.0,0.425531914893617,0.4722222222222222,0.5662650602409639,0.5944444444444444,0.11176470588235295,0.08771929824561403,0.5833333333333334,0.875,0.375,0.3829787234042553,0.8888888888888888,0.1821705426356589,0.48936170212765956,0.5,1.0,0.10344827586206896,0.1566265060240964,0.38235294117647056,0.007042253521126761,0.38380281690140844,,1.0,5.0,2.0,33.0,,,2.0,1.0,1.0,,3.0,2.0,7.0,,5.0,0.38461538461538464,0.5344827586206896,0.55,,,0.012195121951219513,0.013605442176870748,0.7142857142857143,,0.5,0.11619718309859155,0.020833333333333332,7.0,1.0,,,0.5384615384615384,,,,,False,2.0,5.0,7.0,0.4375,0.6666666666666666,1.0,0.38461538461538464,1.0,,,,,,,3.0,0.02112676056338028,0.021052631578947368,,0.02127659574468085,
