EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Clear Path Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,LongMidRangePctBlocked,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,FTOffRebounds,OffFTReboundPct,on
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,947.0,16,6,30,28,12,1.0,5,58,,1.0,,1.0,2.0,,5.0,4,23,,3.0,2.0,,2.0,3,5,,,,,,,2.0,12,,,,,,,0.25,0.25,22.22222222222222,,0.15384615384615385,0.15,0.4,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.46513333333333334,0.47090000000000004,0.5,12.02,0.4,,,,2.0,,,1.0,,,,,,1.0,4.0,,,,,,2.0,,,,,,1.0,1.0,4.0,5.0,1.0,3.0,,1.0,,14.0,,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,4.0,,,2.0,,2.0,,,2.0,,,2.0,,,,,,,,,,,,,,0.16666666666666666,0.2,,0.5,,0.18181818181818182,0.14285714285714285,,0.13333333333333333,0.25,,0.3333333333333333,,,,,,0.25,0.4,,0.3333333333333333,,,,,,,0.16666666666666666,,,,,,,,,,,,0.25,0.2857142857142857,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,11468.0,191,17,364,362,135,92.0,38,726,1.0,3.0,,2.0,3.0,1.0,7.0,56,385,,3.0,25.0,2.0,15.0,18,22,2.0,,4.0,1.0,15.0,22.0,25.0,135,1.0,1.0,0.14285714285714285,,0.7352941176470589,0.7,0.7567567567567568,0.7352941176470589,10.148514851485148,0.5,0.11904761904761904,0.10404624277456648,0.09259259259259259,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.08823529411764706,0.13333333333333333,,0.8823529411764706,0.5638735294117647,0.5787533333333333,0.44642857142857145,10.157142857142857,0.3708791208791209,,1.0,,1.0,,12.0,19.0,6.0,10.0,8.0,2.0,16.0,27.0,6.0,,1.0,,7.0,12.0,4.0,,48.0,,,8.0,,8.0,6.0,14.0,2.0,4.0,4.0,,4.0,34.0,2.0,2.0,3.0,,4.0,3.0,7.0,6.0,1.0,2.0,2.0,2.0,,,,1.0,2.0,,1.0,,18.0,2.0,,6.0,,,1.0,2.0,2.0,,,,,2.0,2.0,,,,,,2.0,1.0,0.5925925925925926,0.5833333333333334,0.5925925925925926,,,,0.7941176470588235,,,,,0.01834862385321101,0.06382978723404255,0.038461538461538464,0.024844720496894408,,,0.04878048780487805,0.029411764705882353,0.05555555555555555,0.14285714285714285,0.13636363636363635,0.05555555555555555,0.09090909090909091,0.1875,,0.029411764705882353,,,,,,,0.5588235294117647,0.631578947368421,0.6666666666666666,1.0,0.23529411764705882,1.0,,,0.6666666666666666,0.6,0.13333333333333333,,0.02857142857142857,0.125,,23.58148148148148,,,4.0,,,1.0,,,,,4.0,1.0,,5.0,,,0.037037037037037035,0.05263157894736842,,0.5,0.5,1.0,,,,,,,0.5,0.5,,4.0,,,,,,,,True
978,1610612742,Peja Stojakovic,Peja Stojakovic,978,DAL,14071.0,235,6,459,464,81,79.0,40,923,6.0,8.0,,,25.0,17.0,40.0,89,487,2.0,6.0,13.0,22.0,18.0,26,32,2.0,,5.0,,6.0,13.0,13.0,81,0.6470588235294118,0.7333333333333333,0.425,0.3333333333333333,0.4659090909090909,0.5909090909090909,0.483695652173913,0.5909090909090909,19.246031746031747,0.4,0.11538461538461539,0.11594202898550725,0.12307692307692308,0.09090909090909091,0.75,0.8571428571428571,0.6666666666666666,0.2840909090909091,,,0.6363636363636364,0.5343017045454546,0.4860590909090909,0.14606741573033707,13.257499999999999,0.17647058823529413,2.0,2.0,3.0,7.0,8.0,4.0,18.0,1.0,1.0,30.0,4.0,16.0,48.0,7.0,3.0,4.0,6.0,3.0,5.0,,12.0,48.0,4.0,,30.0,1.0,6.0,2.0,8.0,2.0,,5.0,,1.0,18.0,1.0,5.0,6.0,2.0,6.0,1.0,5.0,,5.0,,2.0,3.0,,,1.0,1.0,,,,1.0,6.0,,,8.0,,,4.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,0.3333333333333333,0.6,0.3333333333333333,0.75,0.5,0.5,0.5454545454545454,0.025,0.125,,0.13333333333333333,0.03875968992248062,0.11764705882352941,0.014285714285714285,0.03015075376884422,0.0625,0.02564102564102564,0.034482758620689655,,0.041666666666666664,0.07692307692307693,0.1346153846153846,0.1282051282051282,0.08333333333333333,0.018867924528301886,1.0,0.07954545454545454,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.32,0.32,0.625,0.20454545454545456,0.2222222222222222,0.2222222222222222,1.0,0.3409090909090909,0.3333333333333333,1.0,,0.09090909090909091,1.0,0.36363636363636365,0.5402699999999999,0.043478260869565216,0.09090909090909091,0.06741573033707865,24.427083333333332,,1.0,12.0,,1.0,2.0,,2.0,,,12.0,,,,,,,,,0.4,0.4,1.0,0.16666666666666666,,,0.16666666666666666,,,0.5,0.4,,,,,,,,,,True
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,37954.0,633,172,1197,1203,237,181.0,109,2400,28.0,49.0,6.0,12.0,145.0,104.0,235.0,333,1185,15.0,39.0,57.0,142.0,56.0,74,85,10.0,3.0,34.0,7.0,11.0,42.0,57.0,236,0.6826923076923077,0.6826923076923077,0.4425531914893617,0.38461538461538464,0.49122807017543857,0.44680851063829785,0.5252365930599369,0.5181818181818182,26.61596958174905,0.29411764705882354,0.11965811965811966,0.11620294599018004,0.15300546448087432,0.17192982456140352,0.5714285714285714,0.6666666666666666,0.75,0.5087719298245614,0.2553191489361702,0.5,0.3473684210526316,0.4780996491228071,0.4729319148936169,0.17117117117117117,13.299574468085106,0.19799498746867167,1.0,5.0,14.0,41.0,62.0,9.0,22.0,2.0,3.0,28.0,5.0,24.0,50.0,53.0,2.0,11.0,9.0,4.0,8.0,15.0,66.0,66.0,,,28.0,13.0,18.0,18.0,36.0,11.0,7.0,10.0,3.0,5.0,90.0,4.0,7.0,15.0,3.0,11.0,1.0,24.0,15.0,9.0,2.0,7.0,24.0,3.0,3.0,4.0,4.0,,3.0,1.0,7.0,49.0,3.0,2.0,69.0,5.0,,32.0,5.0,4.0,,,2.0,2.0,,4.0,2.0,,,,4.0,4.0,0.9166666666666666,0.48,0.5,0.48,0.18181818181818182,0.25,0.28125,0.17543859649122806,0.05531914893617021,0.14285714285714285,0.12195121951219512,0.12,0.01907356948228883,0.1048951048951049,0.026143790849673203,0.021153846153846155,0.025,0.028846153846153848,0.01092896174863388,0.0392156862745098,,0.10638297872340426,0.09027777777777778,0.1,0.11627906976744186,0.006944444444444444,0.5,0.14385964912280702,0.34146341463414637,0.3888888888888889,0.5,0.42758620689655175,0.4305555555555556,0.6935483870967742,0.07719298245614035,0.4090909090909091,0.4090909090909091,0.7777777777777778,0.09824561403508772,0.35714285714285715,0.2,1.0,0.06382978723404255,0.6666666666666666,0.10638297872340426,0.5185636363636363,0.10256410256410256,0.12213740458015267,0.02702702702702703,24.094,,,15.0,1.0,3.0,2.0,1.0,3.0,2.0,6.0,15.0,,,,,0.3333333333333333,,,,0.5357142857142857,0.5357142857142857,1.0,,,,0.21428571428571427,0.3333333333333333,1.0,0.4,0.5357142857142857,,,0.006896551724137931,,,,,,,True
2562,1610612742,Sasha Pavlovic,Sasha Pavlovic,2562,DAL,6107.0,102,-17,190,189,18,17.0,16,379,2.0,5.0,1.0,1.0,7.0,6.0,15.0,27,217,1.0,2.0,2.0,6.0,8.0,8,8,4.0,2.0,5.0,1.0,5.0,12.0,2.0,18,0.5,0.5,0.4,0.5,0.5,0.25,0.54,0.25,14.563106796116504,0.8,0.12903225806451613,0.1038961038961039,0.28,0.20833333333333334,0.4,0.5,,0.2916666666666667,0.25,1.0,0.5833333333333334,0.5494782608695653,0.6279833333333333,0.07407407407407407,10.206666666666667,0.09473684210526316,,,1.0,3.0,3.0,1.0,5.0,,1.0,4.0,1.0,4.0,9.0,3.0,,,,,2.0,,6.0,12.0,,1.0,3.0,1.0,5.0,1.0,6.0,1.0,,1.0,1.0,3.0,13.0,,,,,,,4.0,3.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,1.0,,1.0,0.4444444444444444,,0.5,,,,0.375,0.06666666666666667,0.2,,,,,,,,,,,,,0.043478260869565216,,,,,0.125,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.20833333333333334,0.2,0.2,1.0,0.16666666666666666,,,,0.25,,0.25,,0.04,,,25.522222222222226,,,3.0,,,,,,,,3.0,,,,1.0,,,,,0.75,0.75,1.0,,,,,,,,1.0,0.1,,,,,,,,,True
200779,1610612742,Steve Novak,Steve Novak,200779,DAL,369.0,6,-2,14,14,6,8.0,3,28,,,,,,,,6,21,,,3.0,,,1,1,,,,,,1.0,3.0,6,,,,,1.5,1.5,1.5,1.5,11.76470588235294,,,0.25,,,,,,,,,1.0,0.44625000000000004,0.27,0.5,,0.42857142857142855,,,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,6.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,1.0,,,,,26.6,,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,True
201582,1610612742,Alexis Ajinca,Alexis Ajinca,201582,DAL,1343.0,22,-10,40,42,4,,1,82,,,,,5.0,2.0,10.0,4,50,1.0,2.0,2.0,2.0,2.0,2,3,,,1.0,,2.0,6.0,2.0,4,0.5,0.5,0.2,0.5,0.18181818181818182,0.5,0.18181818181818182,0.5,29.26829268292683,,0.15384615384615385,0.11764705882352941,,,,,,0.45454545454545453,,,0.09090909090909091,0.4239681818181818,0.4094,0.5,15.12,0.1,,,1.0,5.0,1.0,,,,,1.0,,,1.0,,,,,,,,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,0.09090909090909091,0.1,,0.2,,,,0.14285714285714285,0.047619047619047616,,,,0.16666666666666666,,,0.25,,,0.125,1.0,0.45454545454545453,0.2,0.25,,0.2,0.2,1.0,,,,,0.09090909090909091,,,,,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,28683.0,478,70,905,914,268,273.0,106,1819,39.0,61.0,11.0,15.0,16.0,53.0,91.0,169,943,16.0,28.0,56.0,82.0,45.0,76,119,6.0,5.0,24.0,7.0,57.0,103.0,56.0,264,0.7735849056603774,0.9111111111111111,0.5824175824175825,0.5714285714285714,0.5698924731182796,0.5333333333333333,0.6353383458646616,0.6086956521739131,15.272373540856032,0.25,0.14754098360655737,0.15668202764976957,0.17557251908396945,0.6559139784946236,0.639344262295082,0.7090909090909091,0.7435897435897436,0.17204301075268819,0.5,0.7333333333333333,0.6774193548387096,0.5422065934065935,0.5137892857142857,0.33136094674556216,5.104395604395606,0.29613259668508285,10.0,19.0,8.0,14.0,6.0,,,,,2.0,2.0,,2.0,63.0,14.0,23.0,44.0,,2.0,24.0,24.0,,16.0,2.0,,7.0,3.0,5.0,8.0,2.0,3.0,1.0,,2.0,21.0,7.0,35.0,23.0,8.0,43.0,2.0,14.0,11.0,3.0,,1.0,18.0,1.0,2.0,1.0,1.0,6.0,1.0,8.0,10.0,66.0,9.0,1.0,82.0,2.0,,34.0,8.0,15.0,,,9.0,,6.0,15.0,8.0,,2.0,,6.0,8.0,,,,,0.6086956521739131,0.6086956521739131,0.6111111111111112,0.021505376344086023,0.07692307692307693,0.09836065573770492,0.07142857142857142,0.18181818181818182,0.13671875,0.17829457364341086,0.05185185185185185,0.10741687979539642,0.15584415584415584,0.13793103448275862,0.11956521739130435,0.0425531914893617,0.07317073170731707,0.1232876712328767,0.12871287128712872,0.16666666666666666,0.21212121212121213,0.06666666666666667,0.5333333333333333,0.15053763440860216,0.5714285714285714,0.6153846153846154,0.875,0.375,0.375,0.8333333333333334,,,,,0.021505376344086023,0.8260869565217391,0.5263157894736842,0.3,,,0.06666666666666667,0.507836842105263,0.272,0.2764227642276423,0.2603550295857988,65.1,,,,,,,,,16.0,,,,,4.0,,,,,,,,,,,,,,,,,,6.0,,,,,,1.0,0.047619047619047616,False
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,66827.0,1114,219,2109,2100,487,443.0,232,4209,43.0,59.0,13.0,17.0,217.0,224.0,419.0,718,2195,45.0,84.0,178.0,256.0,133.0,207,229,37.0,21.0,57.0,17.0,61.0,83.0,178.0,480,0.5714285714285714,0.5818181818181818,0.5346062052505967,0.5357142857142857,0.5597165991902834,0.526595744680851,0.6140350877192983,0.6333333333333333,26.4,0.6491228070175439,0.18119891008174388,0.17842741935483872,0.16723549488054607,0.1194331983805668,0.7288135593220338,0.7962962962962963,0.4883720930232558,0.4392712550607287,0.18085106382978725,0.7647058823529411,0.27125506072874495,0.4448535425101213,0.44067499999999993,0.2479108635097493,12.930310262529831,0.23091512565196776,5.0,6.0,67.0,143.0,114.0,13.0,18.0,2.0,2.0,57.0,8.0,35.0,75.0,165.0,11.0,33.0,41.0,3.0,10.0,79.0,192.0,105.0,8.0,,57.0,12.0,53.0,24.0,77.0,17.0,7.0,33.0,10.0,10.0,178.0,11.0,10.0,44.0,30.0,22.0,2.0,20.0,13.0,7.0,8.0,16.0,20.0,2.0,,3.0,6.0,2.0,1.0,1.0,5.0,159.0,14.0,7.0,189.0,15.0,22.0,62.0,29.0,20.0,,,10.0,,10.0,20.0,8.0,,,3.0,3.0,29.0,1.0,0.4666666666666667,0.3,0.4666666666666667,0.3333333333333333,0.3684210526315789,0.4431818181818182,0.15182186234817813,0.028639618138424822,0.0847457627118644,0.04195804195804196,0.38461538461538464,0.015723270440251572,0.17054263565891473,0.044,0.023702031602708805,0.017142857142857144,0.02127659574468085,0.008849557522123894,0.03508771929824561,0.06329113924050633,0.13471502590673576,0.23387096774193547,0.18888888888888888,0.1282051282051282,0.00909090909090909,0.4,0.2894736842105263,0.46853146853146854,0.48905109489051096,0.26865671641791045,0.5253456221198156,0.5277777777777778,0.7807017543859649,0.03643724696356275,0.7222222222222222,0.7222222222222222,1.0,0.11538461538461539,0.15789473684210525,0.8333333333333334,,0.02127659574468085,1.0,0.0851063829787234,0.43645208333333335,0.11460258780036968,0.13304721030042918,0.057103064066852366,24.618666666666666,,,22.0,2.0,5.0,1.0,2.0,5.0,13.0,,22.0,,,1.0,,0.4,,,,0.38596491228070173,0.38596491228070173,1.0,,,,0.13157894736842105,0.4,1.0,0.125,0.38596491228070173,,1.0,0.004608294930875576,,,,,1.0,0.015384615384615385,False
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,72540.0,1209,-81,2272,2268,578,623.0,273,4540,122.0,180.0,25.0,41.0,29.0,218.0,414.0,532,2494,40.0,91.0,94.0,294.0,137.0,208,311,34.0,15.0,64.0,13.0,47.0,78.0,94.0,572,0.6743119266055045,0.7577319587628866,0.5265700483091788,0.43956043956043955,0.5137614678899083,0.41237113402061853,0.5484536082474227,0.44339622641509435,21.1523588553751,0.53125,0.1743002544529262,0.1781219748305905,0.23,0.41284403669724773,0.6777777777777778,0.7218934911242604,0.680327868852459,0.06651376146788991,0.422680412371134,0.6097560975609756,0.463302752293578,0.507336091954023,0.5021651041666667,0.17669172932330826,5.795893719806765,0.25440140845070425,29.0,52.0,85.0,205.0,11.0,2.0,15.0,,4.0,7.0,2.0,4.0,22.0,84.0,40.0,73.0,95.0,,6.0,14.0,142.0,12.0,48.0,1.0,6.0,25.0,36.0,17.0,53.0,13.0,4.0,19.0,3.0,14.0,123.0,30.0,73.0,47.0,24.0,103.0,24.0,43.0,32.0,11.0,12.0,19.0,30.0,2.0,1.0,8.0,6.0,2.0,2.0,3.0,3.0,78.0,8.0,1.0,103.0,5.0,,46.0,8.0,26.0,1.0,,20.0,1.0,5.0,27.0,20.0,,,,5.0,6.0,1.0,0.18181818181818182,,0.19047619047619047,0.547945205479452,0.5460526315789473,0.572289156626506,0.05045871559633028,0.06038647342995169,0.06111111111111111,0.06341463414634146,0.32,0.10152990264255911,0.1902834008097166,0.0967741935483871,0.1000971817298348,0.13440860215053763,0.09,0.09012875536480687,0.10454545454545454,0.07777777777777778,0.09523809523809523,0.17391304347826086,0.19653179190751446,0.17567567567567569,0.12972972972972974,0.7407407407407407,0.4701834862385321,0.4146341463414634,0.4427083333333333,0.6352941176470588,0.3793103448275862,0.39285714285714285,0.9090909090909091,0.034403669724770644,0.13333333333333333,0.13333333333333333,1.0,0.016055045871559634,0.6842105263157895,0.5576923076923077,0.13793103448275862,0.041237113402061855,,0.020618556701030927,0.5399885245901639,0.09643605870020965,0.1010989010989011,0.17857142857142858,24.59090909090909,,2.0,2.0,1.0,1.0,,1.0,3.0,12.0,,2.0,,,2.0,,0.3333333333333333,,,,0.2857142857142857,0.2857142857142857,1.0,0.02631578947368421,,,0.013157894736842105,1.0,1.0,,0.3333333333333333,,1.0,0.034482758620689655,1.0,,,1.0,,,False
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,88357.0,1473,128,2772,2752,706,700.0,321,5524,61.0,90.0,16.0,22.0,213.0,207.0,422.0,732,2942,54.0,104.0,232.0,208.0,53.0,76,94,59.0,20.0,97.0,19.0,30.0,82.0,222.0,699,0.5024154589371981,0.5024154589371981,0.490521327014218,0.5192307692307693,0.501577287066246,0.5494186046511628,0.533724340175953,0.5979381443298969,24.801018783826805,0.6082474226804123,0.05578947368421053,0.05886970172684458,0.06596306068601583,0.14195583596214512,0.6777777777777778,0.7922077922077922,0.4426229508196721,0.3359621451104101,0.12790697674418605,0.7272727272727273,0.47634069400630913,0.48640253968253977,0.47139467455621287,0.31693989071038253,12.116824644549766,0.2546897546897547,5.0,5.0,46.0,119.0,100.0,24.0,74.0,5.0,19.0,138.0,49.0,74.0,212.0,96.0,13.0,29.0,56.0,27.0,68.0,43.0,206.0,213.0,,3.0,135.0,31.0,137.0,54.0,191.0,35.0,19.0,70.0,30.0,37.0,436.0,5.0,13.0,22.0,1.0,18.0,10.0,56.0,35.0,21.0,14.0,39.0,38.0,5.0,4.0,7.0,4.0,1.0,3.0,2.0,4.0,101.0,2.0,3.0,113.0,8.0,7.0,42.0,13.0,11.0,,,3.0,4.0,4.0,11.0,5.0,,,2.0,5.0,8.0,0.9594594594594594,0.3490566037735849,0.39705882352941174,0.35406698564593303,0.4482758620689655,0.5760869565217391,0.5957446808510638,0.334384858044164,0.07345971563981042,0.14444444444444443,0.10084033613445378,0.01020408163265306,0.015151515151515152,0.06790123456790123,0.013054830287206266,0.014504431909750202,0.017391304347826087,0.011904761904761904,0.017123287671232876,0.019011406844106463,,0.04838709677419355,0.04953560371517028,0.08225108225108226,0.03225806451612903,0.03225806451612903,0.45454545454545453,0.18769716088328076,0.3865546218487395,0.42990654205607476,0.32608695652173914,0.4694835680751174,0.4830917874396135,0.62,0.1167192429022082,0.32432432432432434,0.32432432432432434,1.0,0.21766561514195584,0.10869565217391304,1.0,0.4,0.11046511627906977,0.2631578947368421,0.28488372093023256,0.4880545454545455,0.06576980568011959,0.09210526315789473,0.07650273224043716,24.74292452830189,3.0,7.0,50.0,6.0,10.0,22.0,9.0,17.0,3.0,9.0,50.0,,1.0,4.0,2.0,0.5294117647058824,,,,0.36231884057971014,0.36231884057971014,0.94,0.15217391304347827,0.42857142857142855,1.0,0.21739130434782608,0.6,0.8333333333333334,0.4489795918367347,0.37037037037037035,0.009389671361502348,2.0,0.028169014084507043,,,1.0,,,,False
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,74278.0,1238,119,2307,2311,526,543.0,259,4618,104.0,170.0,19.0,31.0,62.0,161.0,327.0,565,2440,36.0,74.0,129.0,32.0,69.0,105,124,69.0,28.0,100.0,19.0,32.0,99.0,129.0,524,0.09937888198757763,0.10062893081761007,0.4923547400611621,0.4864864864864865,0.4947257383966245,0.4646017699115044,0.5424710424710425,0.5080645161290323,23.778376298576376,0.69,0.08972691807542263,0.09528301886792453,0.09868421052631579,0.35864978902953587,0.611764705882353,0.6887417218543046,0.11538461538461539,0.1308016877637131,0.2743362831858407,0.6129032258064516,0.6687763713080169,0.5011831923890062,0.4705950892857143,0.22831858407079647,6.874311926605502,0.22800173385348937,10.0,16.0,38.0,95.0,19.0,6.0,19.0,1.0,4.0,128.0,35.0,49.0,147.0,96.0,16.0,24.0,50.0,11.0,39.0,24.0,290.0,90.0,4.0,1.0,127.0,30.0,191.0,62.0,253.0,36.0,26.0,72.0,43.0,76.0,568.0,6.0,13.0,32.0,4.0,19.0,5.0,23.0,11.0,12.0,9.0,41.0,31.0,4.0,,7.0,5.0,1.0,1.0,1.0,4.0,149.0,1.0,1.0,110.0,18.0,4.0,59.0,3.0,1.0,,,,,1.0,1.0,1.0,,,,9.0,3.0,0.6122448979591837,0.3333333333333333,0.28205128205128205,0.3356164383561644,0.6666666666666666,0.640625,0.6944444444444444,0.310126582278481,0.09174311926605505,0.11176470588235295,0.08421052631578947,0.039603960396039604,0.01783264746227709,0.10996563573883161,0.02112676056338028,0.018756169792694965,0.02040816326530612,0.024390243902439025,0.008130081300813009,0.015306122448979591,0.03409090909090909,0.0825242718446602,0.08494208494208494,0.11057692307692307,0.10843373493975904,0.02242152466367713,1.0,0.20042194092827004,0.4,0.4367816091954023,0.02631578947368421,0.3064516129032258,0.3220338983050847,0.15789473684210525,0.04008438818565401,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.270042194092827,0.5,0.625,0.1,0.035398230088495575,0.25,0.30973451327433627,0.49221200000000004,0.1145631067961165,0.16032608695652173,0.08849557522123894,25.484353741496598,1.0,1.0,43.0,2.0,7.0,10.0,3.0,8.0,9.0,57.0,43.0,,,45.0,,0.375,,,,0.3359375,0.3359375,0.5813953488372093,0.03125,1.0,1.0,0.21875,0.2857142857142857,0.5,0.2857142857142857,0.33858267716535434,,4.0,0.04838709677419355,,,,,,,False
