EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,FTDefRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveMakes,Arc3PctBlocked
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,47849.0,797,-100,1518,1511,460,457,183,3029,37.0,58.0,5.0,6.0,5.0,11.0,5.0,15.0,23,57,10.0,21.0,4.0,8.0,13.0,29.0,3.0,6.0,2.0,9.0,65,130,23.0,50.0,48.0,247,1782,6.0,8.0,4.0,8.0,8.0,32.0,14.0,34.0,6.0,17.0,26.0,72.0,98.0,32.0,69.0,,10.0,,29.0,13.0,9.0,45.0,13.0,58.0,10.0,3.0,23.0,10.0,12.0,129.0,3.0,18.0,26.0,30.0,61.0,23.0,84.0,4.0,20.0,15.0,5.0,18.0,4.0,13.0,22.0,2.0,5.0,4.0,40.0,5.0,13.0,31.0,,73.0,2.0,,3.0,7.0,73.0,,3.0,3.0,1.0,65.0,7.0,,,24.0,,12.0,10.0,6.0,4.0,10.0,7.0,,70.0,458,11.0,11.0,0.7538461538461538,0.8166666666666667,1.0,0.46,0.5,0.35294117647058826,0.46,0.5,0.75,0.4117647058823529,0.5527777777777778,0.75,0.45098039215686275,0.5909090909090909,0.8,0.5294117647058824,0.2777777777777778,0.06923076923076923,0.08620689655172414,0.26666666666666666,,14.426419466975664,0.45,0.0641025641025641,0.03302752293577982,0.1511627906976744,0.024193548387096774,0.0875,0.03139013452914798,0.04375,0.03125,0.025906735751295335,0.020618556701030927,0.058823529411764705,0.05921052631578947,0.0736196319018405,0.15625,0.13636363636363635,0.04938271604938271,0.7,0.32222222222222224,0.6379310344827587,0.6981132075471698,0.7027027027027027,0.08333333333333333,0.3333333333333333,0.45454545454545453,0.6,0.31666666666666665,0.40350877192982454,0.40350877192982454,0.8695652173913043,0.11666666666666667,0.47619047619047616,0.47619047619047616,1.0,0.16111111111111112,0.4482758620689655,0.4482758620689655,1.0,0.375,0.8333333333333334,0.375,0.5,1.0,0.21568627450980393,0.45454545454545453,0.1568627450980392,0.5,0.17647058823529413,0.2222222222222222,0.6,0.4482758620689655,0.5321455555555553,0.5521066666666666,0.5007205882352942,0.1218274111675127,0.16326530612244897,,0.12955465587044535,0.291497975708502,10.129999999999999,24.146000000000008,0.30303030303030304,2.0,5.0,1.0,,,0.10869565217391304,,0.125,,,,,2.0,,,1.0,,0.037037037037037035,0.037037037037037035,1.0,0.5,1.0,True,,
2248,1610612762,Earl Watson,Earl Watson,2248,UTA,54983.0,916,-4,1700,1684,431,490,229,3384,29.0,52.0,6.0,11.0,2.0,8.0,7.0,26.0,14,36,3.0,15.0,,7.0,14.0,39.0,1.0,5.0,2.0,6.0,50,114,17.0,54.0,21.0,172,1878,12.0,24.0,1.0,8.0,2.0,29.0,9.0,20.0,2.0,13.0,12.0,36.0,34.0,66.0,48.0,3.0,10.0,,39.0,14.0,12.0,123.0,27.0,150.0,23.0,4.0,61.0,13.0,49.0,327.0,3.0,29.0,19.0,54.0,74.0,32.0,106.0,2.0,31.0,8.0,23.0,41.0,12.0,28.0,30.0,1.0,13.0,1.0,71.0,5.0,19.0,38.0,,90.0,2.0,,3.0,10.0,35.0,1.0,5.0,4.0,,31.0,1.0,,,8.0,,8.0,10.0,4.0,5.0,11.0,6.0,1.0,36.0,430,7.0,8.0,0.34,0.37777777777777777,0.9411764705882353,0.3148148148148148,0.125,0.15384615384615385,0.3148148148148148,0.43859649122807015,0.5,0.45,0.4494047619047619,0.421875,0.36363636363636365,0.46994535519125685,0.4264705882352941,0.4186046511627907,0.32142857142857145,0.10526315789473684,0.15384615384615385,0.11538461538461539,0.027777777777777776,12.932790224032587,0.5774647887323944,0.09642857142857143,0.0464,0.08370044052863436,0.019230769230769232,0.09275730622617535,0.040973111395646605,0.03529411764705882,0.055299539170506916,0.046218487394957986,0.007936507936507936,0.09411764705882353,0.05555555555555555,0.140625,0.08333333333333333,0.08450704225352113,0.022988505747126436,0.5454545454545454,0.30952380952380953,0.5576923076923077,0.6590909090909091,0.2413793103448276,0.15476190476190477,0.2692307692307692,0.30434782608695654,0.2857142857142857,0.21428571428571427,0.3888888888888889,0.4,0.5714285714285714,0.08928571428571429,0.2,0.2,1.0,0.23214285714285715,0.358974358974359,0.358974358974359,0.9285714285714286,0.34375,0.5454545454545454,0.15625,0.2,1.0,0.24242424242424243,0.25,0.21212121212121213,,0.18181818181818182,0.3333333333333333,0.6309523809523809,0.358974358974359,0.5083601190476191,0.518875,0.48502727272727275,0.045714285714285714,0.06611570247933884,,0.1686046511627907,0.20930232558139536,8.476315789473684,24.666666666666668,0.2535294117647059,3.0,1.0,,1.0,,0.020833333333333332,,0.09375,,,,,,1.0,1.0,,,,0.06666666666666667,,,,True,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,2983.0,50,-4,94,92,25,43,17,186,4.0,6.0,2.0,3.0,1.0,3.0,1.0,4.0,1,1,,,,,,,,,,,6,11,,,3.0,15,107,3.0,4.0,,,,6.0,2.0,6.0,,,,4.0,6.0,6.0,,,4.0,,,,1.0,,,,,,,,,,,4.0,,4.0,4.0,4.0,8.0,,,,,,2.0,,2.0,,,,2.0,,,6.0,,7.0,,,,,6.0,,1.0,,,7.0,1.0,,,4.0,,,1.0,1.0,,1.0,,,4.0,25,,,0.5,0.75,,,,,,0.5454545454545454,0.75,0.3333333333333333,0.5454545454545454,0.75,0.3333333333333333,0.5357142857142857,0.75,0.2857142857142857,,0.09090909090909091,,0.25,,13.793103448275863,,0.12903225806451613,0.08695652173913043,,,0.09523809523809523,0.07692307692307693,,0.125,0.25,,0.13333333333333333,0.14285714285714285,0.1111111111111111,,,,,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.5,0.36363636363636365,0.25,0.3333333333333333,,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,0.75,0.6666666666666666,,,,0.5,0.3333333333333333,,,,,0.5454545454545454,,0.49977272727272726,0.5402250000000001,0.46306666666666657,0.2857142857142857,0.2857142857142857,,0.4,0.26666666666666666,4.518181818181819,,0.26595744680851063,,,,,,,,,,1.0,,,,,,,,,,,,,True,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,13672.0,228,-31,432,429,81,85,57,861,30.0,46.0,12.0,17.0,5.0,6.0,6.0,16.0,4,9,,,,,,,,,,,40,71,,,16.0,96,498,12.0,18.0,,,4.0,28.0,7.0,11.0,,,3.0,17.0,42.0,38.0,,,20.0,,,,5.0,11.0,1.0,12.0,1.0,,7.0,3.0,1.0,25.0,3.0,19.0,4.0,26.0,33.0,22.0,55.0,2.0,6.0,6.0,,3.0,2.0,3.0,6.0,1.0,,1.0,9.0,,1.0,15.0,2.0,31.0,,,1.0,2.0,22.0,,1.0,2.0,1.0,27.0,7.0,,,16.0,,1.0,13.0,10.0,2.0,13.0,7.0,,17.0,81,1.0,,0.525,0.7,,,,,,0.5633802816901409,0.6666666666666666,0.6363636363636364,0.5633802816901409,0.6666666666666666,0.6363636363636364,0.5925925925925926,0.7,0.6538461538461539,,0.07042253521126761,0.10869565217391304,,,17.857142857142858,0.3333333333333333,0.16993464052287582,0.10982658959537572,0.1,0.09090909090909091,0.15544041450777202,0.10679611650485436,0.12903225806451613,0.14,0.06557377049180328,0.03571428571428571,0.1702127659574468,0.16666666666666666,0.1724137931034483,0.09375,0.125,0.07692307692307693,0.5384615384615384,0.647887323943662,0.6521739130434783,0.7317073170731707,0.5333333333333333,0.22535211267605634,0.375,0.375,0.5,0.1267605633802817,0.4444444444444444,0.4444444444444444,0.5,,,,,,,,,0.9444444444444444,0.7058823529411765,,,,0.5454545454545454,0.8333333333333334,,,,,0.647887323943662,,0.5006211267605634,0.56148,0.4803636363636363,0.2,0.2,,0.2916666666666667,0.17708333333333334,5.222535211267604,,0.1875,,3.0,,,,0.25,0.08333333333333333,,,,,,,,1.0,1.0,,,0.4,,,,True,,
2734,1610612762,Devin Harris,Devin Harris,2734,UTA,29103.0,485,1,929,923,245,250,110,1852,40.0,71.0,5.0,5.0,9.0,17.0,6.0,22.0,8,26,,1.0,,,21.0,59.0,3.0,4.0,4.0,16.0,54,119,21.0,60.0,73.0,244,1073,6.0,12.0,3.0,4.0,,21.0,11.0,29.0,4.0,16.0,41.0,75.0,20.0,88.0,48.0,15.0,4.0,,59.0,21.0,15.0,78.0,8.0,86.0,6.0,2.0,39.0,16.0,23.0,180.0,,5.0,9.0,20.0,29.0,6.0,35.0,1.0,12.0,6.0,6.0,27.0,6.0,20.0,15.0,1.0,7.0,3.0,42.0,5.0,13.0,18.0,1.0,29.0,2.0,,,1.0,68.0,2.0,,7.0,4.0,91.0,5.0,1.0,2.0,33.0,2.0,12.0,2.0,1.0,1.0,2.0,2.0,,73.0,243,3.0,11.0,0.18518518518518517,0.19230769230769232,0.7619047619047619,0.35,0.75,0.25,0.35,0.453781512605042,0.5,0.3793103448275862,0.4776536312849162,0.65625,0.37777777777777777,0.55,0.65625,0.5514705882352942,0.33519553072625696,0.12605042016806722,0.15492957746478872,0.18181818181818182,,24.69368520263902,0.6428571428571429,0.05698005698005698,0.015527950310559006,0.11842105263157894,,0.06791569086651054,0.01256281407035176,0.03508771929824561,,0.008264462809917356,,0.056451612903225805,0.04065040650406504,0.07692307692307693,0.13793103448275862,0.05555555555555555,0.011764705882352941,1.0,0.39664804469273746,0.5633802816901409,0.6666666666666666,0.2,0.12290502793296089,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.1452513966480447,0.3076923076923077,0.3076923076923077,0.125,0.00558659217877095,,,,0.329608938547486,0.3559322033898305,0.3559322033898305,0.7619047619047619,0.3125,1.0,0.25,0.75,0.6666666666666666,0.37777777777777777,0.5294117647058824,,,0.35555555555555557,0.25,0.7318435754189944,0.3559322033898305,0.5233620111731843,0.48576785714285714,0.4769677777777778,0.16826923076923078,0.22448979591836735,0.03278688524590164,0.0860655737704918,0.3073770491803279,6.937815126050419,25.206666666666667,0.263724434876211,,,,,,,,,,,,,1.0,,,,,0.03333333333333333,,,,,True,,
202408,1610612762,Marcus Cousin,Marcus Cousin,202408,UTA,619.0,10,-11,22,21,22,19,1,43,,1.0,,,,1.0,,,1,1,,,,,,,,,,,1,2,,,,2,26,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,22,,,1.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,8.333333333333334,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.39415,,0.39415,,,,,1.0,9.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
201602,1610612762,Kyle Weaver,Kyle Weaver,201602,UTA,1658.0,28,5,52,51,9,3,6,103,1.0,2.0,,1.0,,,2.0,4.0,1,5,,,,,1.0,1.0,,,,,4,11,1.0,1.0,3.0,14,42,,2.0,,,1.0,1.0,1.0,3.0,,,1.0,3.0,6.0,2.0,3.0,,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,,2.0,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,2.0,,2.0,,,,,3.0,,,,,4.0,,,,2.0,,,,,,,,,3.0,9,,,0.75,0.75,1.0,1.0,,,1.0,0.36363636363636365,,0.3333333333333333,0.4583333333333333,,0.3333333333333333,0.5,0.16666666666666666,0.375,0.08333333333333333,0.09090909090909091,,,0.2,26.666666666666668,0.5,0.13333333333333333,0.08333333333333333,,,0.09523809523809523,0.06666666666666667,,0.16666666666666666,,,,0.3333333333333333,,,,0.2,,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.5,0.4166666666666667,0.2,0.25,1.0,,,,,0.08333333333333333,1.0,1.0,1.0,0.5,,,,,,,,,,,0.25,1.0,0.44638333333333335,0.48344999999999994,0.41683333333333333,0.14285714285714285,0.15384615384615385,,0.07142857142857142,0.21428571428571427,10.845454545454546,25.1,0.17307692307692307,,,,,,,,,,,,,,,,,,,,,,,True,,
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,19590.0,326,38,643,633,304,367,63,1276,26.0,40.0,1.0,3.0,15.0,24.0,9.0,22.0,19,32,,5.0,,2.0,22.0,55.0,1.0,3.0,15.0,27.0,54,94,22.0,60.0,57.0,231,689,2.0,5.0,1.0,3.0,6.0,13.0,28.0,47.0,15.0,29.0,34.0,135.0,42.0,66.0,36.0,30.0,2.0,4.0,50.0,21.0,5.0,46.0,26.0,72.0,18.0,8.0,20.0,9.0,17.0,170.0,,5.0,13.0,17.0,30.0,5.0,35.0,1.0,6.0,4.0,2.0,18.0,2.0,12.0,13.0,,6.0,,31.0,1.0,11.0,6.0,,20.0,3.0,,,1.0,56.0,1.0,,2.0,1.0,77.0,9.0,,5.0,35.0,1.0,4.0,,,,,,1.0,135.0,304,6.0,4.0,0.3888888888888889,0.39622641509433965,0.5454545454545454,0.36666666666666664,0.3333333333333333,0.5172413793103449,0.375,0.574468085106383,0.4,0.5957446808510638,0.564935064935065,0.4375,0.6644736842105263,0.6189189189189189,0.6,0.7105263157894737,0.38961038961038963,0.05319148936170213,0.1,0.045454545454545456,,30.167597765363126,0.5806451612903226,0.09714285714285714,0.03048780487804878,0.1566265060240964,,0.11627906976744186,0.018867924528301886,0.05084745762711865,0.020833333333333332,0.017543859649122806,,0.03389830508474576,0.09615384615384616,0.15625,0.18032786885245902,0.09090909090909091,0.015384615384615385,,0.2597402597402597,0.65,0.7222222222222222,0.34615384615384615,0.14285714285714285,0.4090909090909091,0.42857142857142855,0.3333333333333333,0.2077922077922078,0.59375,0.59375,0.47368421052631576,0.032467532467532464,,,,0.35714285714285715,0.4,0.4,0.5454545454545454,0.375,0.3333333333333333,0.375,0.3333333333333333,,0.3157894736842105,0.625,0.02631578947368421,,0.35526315789473684,0.5555555555555556,0.6493506493506493,0.42,0.5046516778523488,0.47971428571428565,0.5082212328767124,0.19889502762430938,0.2916666666666667,0.01639344262295082,0.05627705627705628,0.5844155844155844,9.046808510638302,26.956666666666667,0.4727838258164852,,,1.0,,,,1.0,,,,,,,,,,,,,,,,False,1.0,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,44689.0,745,49,1405,1414,410,508,162,2819,59.0,93.0,10.0,20.0,12.0,21.0,21.0,73.0,35,95,5.0,18.0,2.0,6.0,43.0,131.0,,6.0,13.0,38.0,115,261,48.0,149.0,63.0,437,1453,14.0,30.0,,6.0,7.0,35.0,18.0,52.0,15.0,44.0,20.0,101.0,104.0,126.0,123.0,21.0,10.0,3.0,128.0,43.0,22.0,31.0,16.0,47.0,9.0,7.0,17.0,3.0,11.0,110.0,3.0,23.0,20.0,43.0,73.0,26.0,99.0,10.0,36.0,18.0,18.0,18.0,4.0,11.0,19.0,1.0,7.0,1.0,37.0,5.0,7.0,40.0,2.0,85.0,11.0,,2.0,,61.0,1.0,5.0,2.0,2.0,81.0,11.0,,6.0,37.0,,6.0,17.0,8.0,6.0,18.0,10.0,,100.0,407,8.0,3.0,0.45217391304347826,0.4727272727272727,0.8541666666666666,0.3221476510067114,,0.3409090909090909,0.3287671232876712,0.44061302681992337,0.4666666666666667,0.34615384615384615,0.4560975609756098,0.3888888888888889,0.421875,0.49095022624434387,0.4166666666666667,0.47641509433962265,0.36341463414634145,0.0842911877394636,0.11827956989247312,0.1506849315068493,,29.800498753117207,0.4864864864864865,0.10046728971962617,0.05251141552511415,0.11494252873563218,0.016042780748663103,0.10465116279069768,0.0416,0.03816793893129771,0.10317460317460317,0.027624309392265192,0.018867924528301886,0.03389830508474576,0.06569343065693431,0.17341040462427745,0.11666666666666667,0.1111111111111111,0.046511627906976744,0.5555555555555556,0.22682926829268293,0.6344086021505376,0.7195121951219512,0.4067796610169492,0.17804878048780487,0.2876712328767123,0.3387096774193548,0.38095238095238093,0.23170731707317074,0.3684210526315789,0.3684210526315789,0.5714285714285714,0.04390243902439024,0.2777777777777778,0.2777777777777778,1.0,0.3195121951219512,0.3282442748091603,0.33076923076923076,0.8372093023255814,0.5555555555555556,0.5,0.16666666666666666,,,0.21875,0.5714285714285714,0.0625,0.3333333333333333,0.3958333333333333,0.34210526315789475,0.5902439024390244,0.3359375,0.4892267813267813,0.5170378787878789,0.4747664893617021,0.08486238532110092,0.1289198606271777,,0.08009153318077804,0.2311212814645309,9.943295019157086,25.38657718120806,0.2918149466192171,,10.0,1.0,1.0,1.0,0.19230769230769232,0.1,,1.0,,0.006711409395973154,,,,3.0,1.0,,,,,,,False,,0.007633587786259542
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,25557.0,426,37,780,790,201,209,102,1570,25.0,42.0,2.0,5.0,4.0,9.0,,5.0,9,36,3.0,8.0,,1.0,10.0,31.0,3.0,5.0,3.0,12.0,34,83,13.0,39.0,21.0,128,780,2.0,9.0,4.0,6.0,,16.0,7.0,16.0,3.0,13.0,6.0,29.0,34.0,34.0,36.0,3.0,2.0,2.0,29.0,10.0,6.0,22.0,8.0,30.0,7.0,1.0,13.0,1.0,8.0,68.0,3.0,8.0,10.0,14.0,25.0,12.0,37.0,,28.0,12.0,16.0,12.0,4.0,7.0,21.0,2.0,5.0,1.0,33.0,3.0,7.0,28.0,1.0,63.0,5.0,,3.0,1.0,35.0,3.0,,8.0,3.0,27.0,3.0,,,13.0,,2.0,2.0,1.0,,2.0,2.0,,28.0,200,6.0,1.0,0.5,0.5151515151515151,0.9230769230769231,0.3333333333333333,0.6666666666666666,0.23076923076923078,0.35135135135135137,0.40963855421686746,0.2222222222222222,0.4375,0.4385245901639344,0.5333333333333333,0.39655172413793105,0.47761194029850745,0.5333333333333333,0.4393939393939394,0.319672131147541,0.07228915662650602,0.09523809523809523,0.4,,18.3920704845815,0.36363636363636365,0.056,0.02952029520295203,0.12195121951219512,0.03488372093023256,0.07228915662650602,0.03081232492997199,0.024691358024691357,0.037037037037037035,0.027522935779816515,0.04054054054054054,0.04285714285714286,0.024390243902439025,0.09183673469387756,0.12280701754385964,0.12,,1.0,0.3442622950819672,0.5952380952380952,0.6578947368421053,0.48,0.040983606557377046,,,,0.29508196721311475,0.25,0.25,0.5555555555555556,0.06557377049180328,0.375,0.375,1.0,0.2540983606557377,0.3225806451612903,0.3225806451612903,0.9,0.3333333333333333,0.4,0.3333333333333333,0.6,0.6666666666666666,0.3103448275862069,0.4444444444444444,0.034482758620689655,,0.41379310344827586,0.25,0.6639344262295082,0.3448275862068966,0.5203175000000001,0.5202928571428571,0.501951851851852,0.09848484848484848,0.13978494623655913,,0.125,0.2265625,9.577108433734942,26.233333333333334,0.25769230769230766,1.0,1.0,2.0,,,0.03225806451612903,0.5,0.06666666666666667,,,,,1.0,,1.0,,,0.029411764705882353,,1.0,1.0,1.0,False,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,18361.0,306,7,566,581,118,178,64,1147,27.0,40.0,9.0,10.0,6.0,9.0,4.0,8.0,5,15,4.0,6.0,1.0,3.0,4.0,16.0,,1.0,,5.0,36,63,8.0,22.0,30.0,126,643,9.0,13.0,,2.0,11.0,29.0,6.0,11.0,1.0,8.0,14.0,29.0,42.0,30.0,24.0,,12.0,,16.0,4.0,3.0,35.0,6.0,41.0,5.0,1.0,21.0,3.0,11.0,88.0,4.0,9.0,6.0,29.0,46.0,13.0,59.0,4.0,16.0,9.0,7.0,12.0,5.0,7.0,8.0,,5.0,1.0,20.0,3.0,2.0,10.0,,18.0,,,,1.0,39.0,,8.0,2.0,,45.0,5.0,,,23.0,,2.0,13.0,7.0,6.0,13.0,8.0,,29.0,116,2.0,2.0,0.5833333333333334,0.7,1.0,0.36363636363636365,,0.125,0.36363636363636365,0.5714285714285714,0.6923076923076923,0.5454545454545454,0.5647058823529412,0.6,0.39473684210526316,0.6,0.6304347826086957,0.5178571428571429,0.25882352941176473,0.047619047619047616,0.025,0.25,,19.23076923076923,0.6,0.16666666666666666,0.05357142857142857,0.09090909090909091,0.04878048780487805,0.14583333333333334,0.052,0.10526315789473684,0.041666666666666664,0.015873015873015872,0.05714285714285714,0.13043478260869565,0.15789473684210525,0.19718309859154928,0.09433962264150944,0.07692307692307693,0.10810810810810811,0.6153846153846154,0.47058823529411764,0.675,0.6923076923076923,0.5185185185185185,0.09411764705882353,0.5,0.6666666666666666,0.75,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.8,0.07058823529411765,0.6666666666666666,0.6666666666666666,1.0,0.18823529411764706,0.25,0.25,1.0,0.6666666666666666,0.9,0.06666666666666667,,,0.47368421052631576,0.6666666666666666,0.15789473684210525,0.3333333333333333,0.2631578947368421,,0.7294117647058823,0.25,0.5212023529411766,0.5697863636363636,0.5228842105263157,0.22330097087378642,0.2839506172839506,,0.23015873015873015,0.23015873015873015,6.67936507936508,24.84090909090909,0.20848056537102475,1.0,11.0,,,,0.39285714285714285,0.2222222222222222,0.06666666666666667,,,,,,,,,1.0,,,,,,False,,
