EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,on
101113,1610612746,Ike Diogu,Ike Diogu,101113,LAC,4108.0,68.0,-29.0,116.0,129.0,30.0,18.0,24.0,245.0,7.0,13.0,1.0,4.0,2.0,4.0,2.0,7.0,4.0,9.0,13.0,29.0,6.0,32.0,139.0,2.0,7.0,2.0,6.0,2.0,8.0,1.0,5.0,20.0,6.0,4.0,2.0,3.0,4.0,6.0,6.0,2.0,14.0,7.0,21.0,1.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,5.0,8.0,1.0,10.0,1.0,4.0,9.0,1.0,4.0,1.0,1.0,1.0,5.0,30.0,1.0,1.0,0.7692307692307693,0.9090909090909091,0.4482758620689655,0.2857142857142857,0.25,0.4482758620689655,0.2857142857142857,0.25,0.48484848484848486,0.375,0.2777777777777778,0.06896551724137931,0.15384615384615385,26.896551724137932,0.3333333333333333,0.6666666666666666,0.15,0.07547169811320754,0.24,0.23076923076923078,0.18461538461538463,0.10606060606060606,0.19047619047619047,0.2727272727272727,0.08333333333333333,0.3,0.1111111111111111,0.36363636363636365,0.14285714285714285,0.07142857142857142,0.4482758620689655,0.5384615384615384,0.6363636363636364,0.8571428571428571,0.2413793103448276,0.2857142857142857,0.2857142857142857,0.3103448275862069,0.4444444444444444,0.4444444444444444,1.0,0.5714285714285714,0.25,0.5,0.5,0.4482758620689655,0.4713172413793103,0.505025,0.4806,0.125,0.125,0.1875,0.15625,8.055172413793104,0.25862068965517243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101155,1610612746,Ryan Gomes,Ryan Gomes,101155,LAC,69530.0,1159.0,2.0,2200.0,2225.0,442.0,384.0,283.0,4425.0,24.0,38.0,7.0,12.0,7.0,9.0,7.0,21.0,49.0,116.0,80.0,175.0,28.0,320.0,2474.0,11.0,20.0,3.0,31.0,12.0,26.0,7.0,70.0,124.0,36.0,8.0,4.0,15.0,14.0,32.0,69.0,2.0,103.0,30.0,133.0,4.0,16.0,13.0,13.0,3.0,1.0,29.0,2.0,4.0,36.0,82.0,2.0,28.0,,1.0,39.0,2.0,18.0,1.0,,,70.0,437.0,12.0,1.0,0.775,0.8157894736842105,0.45714285714285713,0.55,0.46153846153846156,0.4866666666666667,0.45161290322580644,0.4772727272727273,0.5031446540880503,0.4696969696969697,0.49295774647887325,0.022857142857142857,0.07894736842105263,13.650668764752163,0.5517241379310345,0.04081632653061224,0.0888030888030888,0.019310344827586208,0.1198501872659176,0.05660377358490566,0.09674329501915709,0.029292929292929294,0.012048192771084338,0.055248618784530384,0.09417040358744394,0.060240963855421686,0.10819672131147541,0.1276595744680851,0.10126582278481013,0.023529411764705882,0.12666666666666668,0.631578947368421,0.6857142857142857,0.7083333333333334,0.07,0.3333333333333333,0.35,0.38666666666666666,0.4224137931034483,0.4224137931034483,0.8163265306122449,0.3870967741935484,0.5833333333333334,0.13636363636363635,0.7777777777777778,0.5433333333333333,0.511091973244147,0.5408559999999999,0.5323561538461539,0.05993690851735016,0.09424083769633508,0.096875,0.21875,13.865142857142862,0.2009090909090909,31.0,76.0,1.0,3.0,11.0,27.0,13.0,49.0,1.0,8.0,2.0,13.0,44.0,125.0,2.0,11.0,13.0,40.0,132.0,1.0,48.0,13.0,44.0,24.0,68.0,15.0,9.0,24.0,10.0,10.0,160.0,1.0,30.0,17.0,13.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,5.0,2.0,1.0,0.352,0.18181818181818182,0.325,0.3548387096774194,0.4166666666666667,0.047619047619047616,0.011764705882352941,0.03349282296650718,0.0149812734082397,0.05952380952380952,0.4,0.7142857142857143,0.25333333333333335,0.40789473684210525,0.40789473684210525,1.0,0.16333333333333333,0.2653061224489796,0.2653061224489796,1.0,0.2857142857142857,0.0967741935483871,0.3333333333333333,1.0,0.25806451612903225,0.125,1.0,0.4090909090909091,0.4074074074074074,0.19696969696969696,0.15384615384615385,0.2708333333333333,0.007936507936507936,24.631199999999996,,,,,,,,,,,,,,True
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,46720.0,779.0,43.0,1468.0,1476.0,294.0,232.0,185.0,2944.0,52.0,93.0,2.0,5.0,11.0,23.0,34.0,73.0,20.0,43.0,106.0,209.0,42.0,353.0,1661.0,5.0,13.0,5.0,30.0,17.0,40.0,13.0,68.0,46.0,166.0,2.0,14.0,3.0,13.0,18.0,35.0,,53.0,17.0,70.0,5.0,50.0,40.0,15.0,10.0,3.0,65.0,4.0,9.0,36.0,63.0,1.0,55.0,1.0,1.0,55.0,9.0,26.0,5.0,1.0,,66.0,289.0,2.0,2.0,0.2169811320754717,0.21904761904761905,0.507177033492823,0.38461538461538464,0.425,0.5166112956810631,0.625,0.4166666666666667,0.544891640866873,0.6521739130434783,0.4533333333333333,0.06698564593301436,0.06451612903225806,23.081499107674006,0.7692307692307693,,0.0684931506849315,0.028761061946902654,0.0891089108910891,0.016483516483516484,0.07433380084151472,0.025236593059936908,0.04375,0.023076923076923078,0.04666666666666667,0.10179640718562874,0.05670103092783505,0.07407407407407407,0.11940298507462686,0.034722222222222224,0.3089700996677741,0.5591397849462365,0.5977011494252874,0.25,0.2425249169435216,0.4657534246575342,0.5230769230769231,0.14285714285714285,0.46511627906976744,0.46511627906976744,0.3,0.25,0.4,0.3484848484848485,0.4782608695652174,0.6146179401993356,0.49949003322259133,0.4657678571428571,0.5039999999999999,0.08176100628930817,0.11504424778761062,0.08498583569405099,0.19263456090651557,7.5291866028708165,0.20027247956403268,2.0,12.0,,1.0,,1.0,31.0,80.0,5.0,6.0,7.0,25.0,33.0,92.0,5.0,7.0,7.0,26.0,69.0,,80.0,31.0,152.0,33.0,185.0,27.0,6.0,111.0,14.0,27.0,403.0,1.0,38.0,20.0,18.0,4.0,3.0,1.0,2.0,1.0,3.0,,14.0,6.0,1.0,7.0,14.0,7.0,0.696969696969697,0.358695652173913,0.7142857142857143,0.2692307692307692,0.358695652173913,0.30564784053156147,0.1095890410958904,0.01639344262295082,0.020833333333333332,0.02027027027027027,,0.5,0.11764705882352941,0.03986710963455149,0.16666666666666666,0.16666666666666666,1.0,0.26578073089701,0.3875,0.3924050632911392,0.6774193548387096,0.5,0.05,,,0.3,0.8333333333333334,0.6,0.015151515151515152,,0.3787878787878788,0.28,0.3875,,25.80760869565217,30.0,1.0,1.0,2.0,2.0,2.0,0.010869565217391304,0.0125,,,,,,True
201569,1610612746,Eric Gordon,Eric Gordon,201569,LAC,68120.0,1135.0,62.0,2185.0,2196.0,590.0,462.0,311.0,4381.0,103.0,158.0,12.0,20.0,29.0,47.0,34.0,92.0,41.0,107.0,178.0,357.0,146.0,700.0,2385.0,17.0,33.0,13.0,68.0,53.0,93.0,49.0,197.0,170.0,186.0,12.0,30.0,5.0,20.0,15.0,44.0,3.0,62.0,26.0,88.0,14.0,51.0,29.0,30.0,22.0,8.0,81.0,4.0,30.0,30.0,55.0,5.0,137.0,,2.0,174.0,19.0,70.0,19.0,,,192.0,584.0,6.0,12.0,0.47752808988764045,0.4941860465116279,0.49859943977591037,0.5151515151515151,0.5698924731182796,0.5326923076923077,0.5392156862745098,0.5323741007194245,0.5829103214890017,0.5964912280701754,0.5945121951219512,0.08403361344537816,0.0949367088607595,26.233359436178546,0.6296296296296297,0.05172413793103448,0.05583756345177665,0.029197080291970802,0.05454545454545454,0.018867924528301886,0.055503292568203196,0.02631578947368421,0.053061224489795916,0.020942408376963352,0.049107142857142856,0.03937007874015748,0.07419354838709677,0.03940886699507389,0.09722222222222222,0.05785123966942149,0.3038461538461538,0.6518987341772152,0.7202797202797203,0.46601941747572817,0.17692307692307693,0.3695652173913043,0.4358974358974359,0.20576923076923076,0.38317757009345793,0.3867924528301887,0.6097560975609756,0.39215686274509803,0.6,0.3381294964028777,0.6170212765957447,0.6173076923076923,0.5045903474903475,0.5055813953488373,0.4871402173913043,0.12412587412587413,0.1715686274509804,0.09714285714285714,0.2814285714285714,8.69663865546218,0.2700228832951945,5.0,11.0,1.0,1.0,2.0,5.0,61.0,152.0,6.0,17.0,12.0,41.0,66.0,163.0,7.0,18.0,14.0,46.0,183.0,1.0,151.0,61.0,107.0,30.0,137.0,21.0,9.0,67.0,20.0,20.0,304.0,1.0,40.0,29.0,11.0,5.0,6.0,,1.0,,1.0,1.0,4.0,1.0,1.0,2.0,9.0,4.0,0.9242424242424242,0.4049079754601227,0.3888888888888889,0.30434782608695654,0.4074074074074074,0.31346153846153846,0.15217391304347827,0.01098901098901099,0.01951219512195122,0.01276595744680851,0.013513513513513514,0.4444444444444444,0.35294117647058826,0.021153846153846155,0.45454545454545453,0.5,1.0,0.2923076923076923,0.40131578947368424,0.40131578947368424,0.9180327868852459,0.16666666666666666,0.0196078431372549,1.0,1.0,0.3333333333333333,0.35294117647058826,1.0,0.03597122302158273,0.4,0.2949640287769784,0.2926829268292683,0.40397350993377484,0.006097560975609756,25.76380368098159,15.0,1.0,1.0,10.0,13.0,3.0,0.006134969325153374,,5.0,2.0,3.0,0.009345794392523364,0.09090909090909091,True
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,122818.0,2047.0,-101.0,3896.0,3924.0,988.0,844.0,518.0,7820.0,221.0,309.0,77.0,126.0,54.0,77.0,13.0,30.0,,1.0,234.0,340.0,97.0,565.0,4321.0,79.0,134.0,30.0,188.0,58.0,86.0,46.0,162.0,312.0,156.0,132.0,28.0,41.0,152.0,103.0,231.0,34.0,368.0,207.0,575.0,14.0,26.0,14.0,75.0,12.0,3.0,101.0,12.0,23.0,150.0,255.0,17.0,187.0,3.0,28.0,215.0,15.0,86.0,29.0,16.0,27.0,162.0,980.0,27.0,22.0,0.6666666666666666,0.9285714285714286,0.6882352941176471,0.5895522388059702,0.6744186046511628,0.6862170087976539,0.5895522388059702,0.6744186046511628,0.6405895691609977,0.573170731707317,0.5869565217391305,0.08235294117647059,0.07766990291262135,12.01241134751773,0.25742574257425743,0.35051546391752575,0.16535433070866143,0.12025316455696203,0.21325051759834368,0.08991228070175439,0.1776595744680851,0.11220930232558139,0.12331838565022421,0.08074534161490683,0.1309823677581864,0.1580188679245283,0.19444444444444445,0.21052631578947367,0.2198581560283688,0.18181818181818182,0.906158357771261,0.7152103559870551,0.775438596491228,0.669683257918552,0.08797653958944282,0.43333333333333335,0.5,0.002932551319648094,,,,0.9402985074626866,0.6111111111111112,0.8953488372093024,0.7012987012987013,0.9090909090909091,0.5904602639296187,0.5875618181818183,0.5722093023255814,0.2087378640776699,0.20924574209245742,0.3327433628318584,0.2867256637168142,2.052058823529412,0.2535934291581109,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,39.0,3.0,42.0,1.0,2.0,27.0,5.0,7.0,87.0,14.0,41.0,28.0,13.0,3.0,7.0,7.0,9.0,20.0,10.0,,140.0,67.0,9.0,64.0,142.0,71.0,,,,,,0.002932551319648094,0.13333333333333333,0.08536585365853659,0.11666666666666667,0.12008733624454149,0.11194029850746269,0.5,0.6153846153846154,,,,,0.002932551319648094,,,,0.1038961038961039,,,,,,,,,,,,,28.3,,,6.0,2.0,,11.0,,,2.0,2.0,,,,True
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,50965.0,849.0,-127.0,1595.0,1617.0,465.0,422.0,235.0,3212.0,50.0,93.0,5.0,12.0,15.0,29.0,16.0,41.0,18.0,42.0,84.0,176.0,37.0,253.0,1773.0,6.0,17.0,4.0,16.0,21.0,54.0,28.0,88.0,40.0,128.0,8.0,20.0,9.0,20.0,15.0,60.0,,75.0,32.0,107.0,8.0,46.0,29.0,41.0,17.0,5.0,87.0,5.0,17.0,32.0,64.0,4.0,50.0,2.0,,54.0,8.0,19.0,12.0,2.0,1.0,88.0,465.0,3.0,12.0,0.23809523809523808,0.25,0.4772727272727273,0.35294117647058826,0.3888888888888889,0.4675324675324675,0.3,0.42857142857142855,0.49803149606299213,0.36363636363636365,0.5,0.11363636363636363,0.13978494623655913,18.071012188659246,0.5287356321839081,,0.10416666666666667,0.03731343283582089,0.07692307692307693,0.05113636363636364,0.09727626459143969,0.04073033707865169,0.037209302325581395,0.05737704918032787,0.06707317073170732,0.08433734939759036,0.14227642276422764,0.04929577464788732,0.1509433962264151,0.07476635514018691,0.4025974025974026,0.5376344086021505,0.625,0.22,0.1774891774891775,0.3902439024390244,0.47058823529411764,0.18181818181818182,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6,0.4166666666666667,0.4142857142857143,0.5172413793103449,0.6406926406926406,0.5130355895196506,0.502890625,0.4958601449275363,0.07851239669421488,0.10160427807486631,0.06324110671936758,0.34782608695652173,7.331249999999998,0.29153605015673983,6.0,23.0,,2.0,2.0,6.0,10.0,32.0,,1.0,4.0,10.0,16.0,55.0,,3.0,6.0,16.0,48.0,1.0,31.0,10.0,110.0,26.0,136.0,14.0,12.0,75.0,11.0,24.0,298.0,3.0,38.0,29.0,9.0,16.0,4.0,3.0,6.0,3.0,2.0,,11.0,8.0,,3.0,11.0,6.0,1.0,0.2909090909090909,,0.375,0.2962962962962963,0.23809523809523808,0.17073170731707318,0.04918032786885246,0.05,0.027624309392265192,0.037037037037037035,0.5454545454545454,0.1875,0.09956709956709957,0.2608695652173913,0.2608695652173913,1.0,0.13852813852813853,0.3125,0.3125,1.0,0.2,0.1,,,0.05,,,0.08571428571428572,0.3333333333333333,0.14285714285714285,0.4,0.3225806451612903,,25.65818181818182,,,2.0,3.0,,1.0,,,,,,,,True
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,50199.0,837.0,-106.0,1588.0,1598.0,419.0,359.0,183.0,3186.0,24.0,45.0,,8.0,4.0,8.0,12.0,26.0,46.0,113.0,82.0,184.0,55.0,339.0,1772.0,6.0,19.0,2.0,29.0,25.0,43.0,23.0,94.0,54.0,110.0,,11.0,2.0,2.0,16.0,33.0,1.0,50.0,6.0,56.0,3.0,28.0,20.0,30.0,8.0,7.0,58.0,,12.0,37.0,67.0,5.0,45.0,1.0,1.0,60.0,2.0,15.0,4.0,,,90.0,414.0,6.0,1.0,0.32926829268292684,0.32926829268292684,0.44565217391304346,0.3157894736842105,0.5813953488372093,0.4930555555555556,0.46551724137931033,0.4930555555555556,0.5323624595469255,0.46551724137931033,0.5617283950617284,0.059782608695652176,0.15555555555555556,20.287451630735212,0.4827586206896552,0.021739130434782608,0.05956678700361011,0.0038240917782026767,0.07804878048780488,0.011363636363636364,0.06455862977602109,0.005722460658082976,0.011627906976744186,0.008264462809917356,0.07096774193548387,0.0375,0.06694560669456066,0.07407407407407407,0.08571428571428572,0.019867549668874173,0.15625,0.5333333333333333,0.631578947368421,0.375,0.09027777777777778,0.46153846153846156,0.5454545454545454,0.3923611111111111,0.40707964601769914,0.40707964601769914,0.30434782608695654,0.27586206896551724,,0.1111111111111111,0.5,0.5173611111111112,0.4810664335664337,0.4464904761904761,0.4595978571428571,0.06229508196721312,0.07614213197969544,0.0855457227138643,0.27728613569321536,13.849999999999998,0.26385390428211586,7.0,18.0,,,,5.0,33.0,86.0,5.0,10.0,7.0,24.0,40.0,104.0,5.0,10.0,7.0,29.0,93.0,2.0,84.0,33.0,66.0,24.0,90.0,13.0,11.0,47.0,2.0,17.0,204.0,2.0,29.0,18.0,11.0,12.0,1.0,2.0,2.0,3.0,8.0,4.0,10.0,5.0,,5.0,11.0,5.0,0.775,0.38461538461538464,0.5,0.2413793103448276,0.39215686274509803,0.3611111111111111,0.15384615384615385,0.03076923076923077,,,0.01818181818181818,0.45454545454545453,0.3333333333333333,0.0625,0.3888888888888889,0.3888888888888889,1.0,0.2986111111111111,0.38372093023255816,0.38372093023255816,0.7272727272727273,,,,,0.3448275862068966,0.5,0.8,0.06944444444444445,,0.3333333333333333,0.2916666666666667,0.39285714285714285,0.037037037037037035,25.988461538461543,27.0,,2.0,1.0,12.0,1.0,,,1.0,,1.0,,,True
202329,1610612746,Al-Farouq Aminu,Al-Farouq Aminu,202329,LAC,38063.0,634.0,-99.0,1197.0,1200.0,365.0,302.0,183.0,2397.0,29.0,61.0,11.0,22.0,8.0,19.0,11.0,29.0,4.0,24.0,44.0,114.0,33.0,175.0,1311.0,12.0,29.0,4.0,28.0,12.0,29.0,11.0,47.0,42.0,46.0,18.0,22.0,1.0,24.0,17.0,57.0,,74.0,28.0,102.0,6.0,36.0,25.0,22.0,11.0,4.0,58.0,5.0,14.0,25.0,54.0,2.0,38.0,,4.0,46.0,4.0,21.0,4.0,,,47.0,365.0,4.0,2.0,0.4772727272727273,0.6,0.38596491228070173,0.41379310344827586,0.41379310344827586,0.398876404494382,0.35294117647058826,0.391304347826087,0.4396984924623116,0.3783783783783784,0.44339622641509435,0.19298245614035087,0.14754098360655737,18.214032600992205,0.6206896551724138,,0.13380281690140844,0.06015037593984962,0.10828025477707007,0.007462686567164179,0.1269296740994854,0.04690431519699812,0.059602649006622516,,0.13043478260869565,0.15178571428571427,0.12562814070351758,0.12962962962962962,0.061224489795918366,0.06741573033707865,0.34269662921348315,0.47540983606557374,0.5576923076923077,0.41379310344827586,0.16292134831460675,0.3793103448275862,0.5789473684210527,0.1348314606741573,0.16666666666666666,0.19047619047619047,0.75,0.6470588235294118,0.5,0.41304347826086957,0.42105263157894735,0.702247191011236,0.5160766853932583,0.5487709677419355,0.5091043478260869,0.1076923076923077,0.16030534351145037,0.16,0.26857142857142857,6.75263157894737,0.30492898913951544,9.0,29.0,,1.0,1.0,5.0,9.0,35.0,,4.0,3.0,12.0,18.0,64.0,,5.0,4.0,17.0,54.0,,35.0,9.0,24.0,6.0,30.0,2.0,4.0,18.0,2.0,4.0,66.0,3.0,19.0,11.0,8.0,4.0,4.0,1.0,8.0,1.0,2.0,,8.0,3.0,1.0,4.0,8.0,5.0,1.0,0.28125,,0.23529411764705882,0.28125,0.3595505617977528,0.3448275862068966,0.05660377358490566,0.07207207207207207,0.051094890510948905,0.029411764705882353,0.625,0.5454545454545454,0.16292134831460675,0.3103448275862069,0.3103448275862069,1.0,0.19662921348314608,0.2571428571428571,0.2647058823529412,1.0,0.18181818181818182,0.029411764705882353,,,0.11764705882352941,,,0.10869565217391304,0.2,0.2608695652173913,0.25,0.2571428571428571,,24.890625000000007,,1.0,,3.0,,1.0,0.015625,0.02857142857142857,,,,0.125,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,102243.0,1704.0,-48.0,3253.0,3270.0,823.0,687.0,417.0,6523.0,269.0,389.0,56.0,92.0,60.0,91.0,90.0,237.0,57.0,170.0,416.0,796.0,245.0,1095.0,3621.0,66.0,121.0,34.0,166.0,89.0,166.0,91.0,284.0,556.0,276.0,88.0,51.0,28.0,95.0,84.0,274.0,38.0,396.0,129.0,525.0,43.0,65.0,29.0,65.0,36.0,14.0,130.0,17.0,32.0,60.0,131.0,7.0,325.0,11.0,26.0,379.0,47.0,176.0,37.0,2.0,3.0,284.0,815.0,9.0,27.0,0.6682692307692307,0.7473118279569892,0.5226130653266332,0.5454545454545454,0.536144578313253,0.5253399258343634,0.5454545454545454,0.5545977011494253,0.5615384615384615,0.5608108108108109,0.5941422594142259,0.06407035175879397,0.06940874035989718,29.510825982357662,0.5,0.5066666666666667,0.23339011925042588,0.09350393700787402,0.2153846153846154,0.07291666666666667,0.2289002557544757,0.08785714285714286,0.13165266106442577,0.0599250936329588,0.17664670658682635,0.26229508196721313,0.2510548523206751,0.20774647887323944,0.2358490566037736,0.1303030303030303,0.48084054388133496,0.6915167095115681,0.7430939226519337,0.6877323420074349,0.29295426452410384,0.379746835443038,0.4186046511627907,0.21013597033374537,0.3352941176470588,0.3392857142857143,0.7719298245614035,0.7603305785123967,0.6086956521739131,0.5229885057471264,0.6593406593406593,0.4969097651421508,0.4963595915841583,0.5379307692307693,0.4885653179190752,0.18763326226012794,0.19027027027027027,0.15159817351598173,0.2593607305936073,7.117462311557791,0.2529972333230864,,1.0,,,,,6.0,12.0,,,5.0,8.0,6.0,13.0,,,5.0,8.0,18.0,1.0,11.0,6.0,108.0,73.0,181.0,58.0,15.0,57.0,16.0,35.0,435.0,6.0,26.0,15.0,11.0,13.0,10.0,6.0,10.0,19.0,10.0,,27.0,23.0,,4.0,28.0,11.0,1.0,0.46153846153846156,,0.625,0.5,0.016069221260815822,0.09282700421940929,0.04285714285714286,0.11824324324324324,0.03581267217630854,0.10256410256410256,0.39285714285714285,0.5444444444444444,0.0012360939431396785,,,,0.014833127317676144,0.5,0.5,1.0,0.19642857142857142,,,,,,,,,0.04597701149425287,0.625,0.5454545454545454,,27.853846153846156,,,3.0,7.0,,1.0,,,1.0,1.0,,0.011764705882352941,,True
2446,1610612746,Rasual Butler,Rasual Butler,2446,LAC,14521.0,242.0,-51.0,465.0,468.0,165.0,177.0,60.0,933.0,3.0,8.0,,1.0,2.0,4.0,2.0,4.0,5.0,21.0,10.0,33.0,9.0,59.0,502.0,,2.0,,3.0,2.0,6.0,4.0,20.0,12.0,8.0,,4.0,,1.0,7.0,20.0,,27.0,2.0,29.0,,2.0,2.0,2.0,,1.0,4.0,,3.0,7.0,9.0,,5.0,,1.0,14.0,,3.0,1.0,,1.0,20.0,165.0,,1.0,0.6,0.6,0.30303030303030304,,0.3333333333333333,0.352112676056338,0.375,0.4,0.375,0.375,0.45454545454545453,0.12121212121212122,0.375,14.925373134328357,0.5,,0.11299435028248588,0.006711409395973154,0.1076923076923077,,0.1115702479338843,0.004807692307692308,,,0.08196721311475409,0.12244897959183673,0.13432835820895522,0.09090909090909091,0.2,,0.11267605633802817,0.375,0.6,0.6666666666666666,0.056338028169014086,0.5,0.6666666666666666,0.29577464788732394,0.23809523809523808,0.23809523809523808,0.8,0.25,,0.2,0.5,0.647887323943662,0.514319014084507,0.52305,0.5633025,0.05333333333333334,0.08333333333333333,0.05084745762711865,0.3389830508474576,13.054545454545453,0.3548387096774194,6.0,20.0,,1.0,2.0,9.0,4.0,18.0,1.0,1.0,2.0,5.0,10.0,38.0,1.0,2.0,4.0,14.0,30.0,,18.0,4.0,9.0,2.0,11.0,1.0,1.0,6.0,2.0,1.0,24.0,1.0,1.0,,1.0,,,,,,,1.0,5.0,2.0,1.0,2.0,6.0,2.0,1.0,0.2631578947368421,0.5,0.2857142857142857,0.2631578947368421,0.5352112676056338,0.25,0.04,,0.018518518518518517,,0.3333333333333333,,0.28169014084507044,0.3,0.3,1.0,0.2535211267605634,0.2222222222222222,0.2222222222222222,1.0,,0.25,,,0.25,1.0,1.0,0.45,0.2222222222222222,0.25,0.4,0.2222222222222222,0.02564102564102564,24.636842105263163,,,,,3.0,,,,1.0,1.0,,,,True
