EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,BlockedCorner3,Corner3PctBlocked,on,Clear Path Fouls
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,4002.0,67,-4,127,129,19.0,53.0,16,256,1.0,3.0,,1.0,1.0,1.0,,,,5.0,2.0,,1.0,8.0,7.0,2.0,4.0,129,,1.0,,,1.0,2.0,1.0,,2.0,2.0,,,,2.0,2.0,3.0,5.0,8.0,4.0,1.0,,3.0,,21.0,,3.0,,2.0,2.0,,4.0,3.0,7.0,1.0,5.0,3.0,2.0,2.0,,1.0,1.0,1.0,,3.0,1.0,,2.0,8.0,,,3.0,,,1.0,,4.0,,2.0,,,,,,,,,,,,,2.0,19.0,,,1.0,1.0,0.125,,0.5,0.06666666666666667,,0.3333333333333333,0.11764705882352941,,0.3333333333333333,0.4666666666666667,0.25,0.3333333333333333,,0.2,13.88888888888889,0.6666666666666666,,,0.0425531914893617,0.07142857142857142,0.15384615384615385,,0.06666666666666667,0.046153846153846156,,,0.2,,,,0.125,,0.2,,0.09090909090909091,,0.2,0.3333333333333333,0.5,1.0,,,,,0.3333333333333333,,,,0.13333333333333333,1.0,,0.3333333333333333,1.0,,0.6666666666666666,0.4935633333333333,0.6067,0.4512833333333333,0.11764705882352941,0.2,,0.5,12.15,24.357142857142858,0.14960629921259844,,5.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,0.14285714285714285,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.2,True,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,19414.0,324,74,600,605,128.0,113.0,58,1205,18.0,27.0,4.0,8.0,4.0,7.0,4.0,11.0,19.0,39.0,,,41.0,77.0,,8.0,90.0,648,7.0,11.0,1.0,15.0,10.0,17.0,,2.0,22.0,74.0,8.0,8.0,,,3.0,11.0,12.0,23.0,7.0,5.0,4.0,1.0,6.0,58.0,15.0,15.0,,14.0,42.0,8.0,64.0,30.0,94.0,2.0,7.0,3.0,4.0,10.0,,6.0,6.0,4.0,,16.0,1.0,3.0,20.0,33.0,5.0,1.0,17.0,1.0,7.0,1.0,,12.0,,4.0,2.0,13.0,,,4.0,7.0,13.0,8.0,,,3.0,,22.0,128.0,2.0,2.0,0.9024390243902439,1.0,0.5324675324675324,0.6363636363636364,0.5882352941176471,0.5324675324675324,0.6363636363636364,0.5882352941176471,0.5421686746987951,0.625,0.5789473684210527,,0.03896103896103896,0.1111111111111111,,,14.887218045112782,0.625,0.4444444444444444,,0.18584070796460178,0.09868421052631579,0.2153846153846154,0.1485148514851485,0.19243986254295534,0.11857707509881422,0.13636363636363635,0.10204081632653061,0.06779661016949153,0.18571428571428572,0.06451612903225806,0.2222222222222222,0.27848101265822783,0.08602150537634409,0.2708333333333333,0.058823529411764705,0.06060606060606061,0.6153846153846154,0.35064935064935066,0.6666666666666666,0.75,0.8333333333333334,0.14285714285714285,0.36363636363636365,0.36363636363636365,0.75,0.5064935064935064,0.48717948717948717,0.48717948717948717,1.0,,0.7272727272727273,0.5,0.4117647058823529,0.5714285714285714,,0.35064935064935066,0.47237662337662334,0.60038,0.4784,0.04938271604938271,0.04938271604938271,0.16666666666666666,0.24444444444444444,10.66753246753247,,0.21333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,True,
201980,1610612759,Danny Green,Danny Green,201980,SAS,2325.0,39,15,78,73,31.0,21.0,8,151,,1.0,,1.0,,,2.0,3.0,3.0,4.0,6.0,4.0,5.0,8.0,10.0,,25.0,70,1.0,2.0,,2.0,2.0,3.0,6.0,,13.0,2.0,8.0,,,6.0,,,,,,,,,,,,2.0,,2.0,3.0,,5.0,2.0,7.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,1.0,,3.0,,1.0,2.0,,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,,13.0,30.0,1.0,,0.2,0.2,0.625,0.5,0.6666666666666666,0.6944444444444444,0.5,0.7222222222222222,0.6944444444444444,0.5,0.7222222222222222,0.5555555555555556,,,,,22.988505747126435,0.5,,,0.12,0.10526315789473684,0.16666666666666666,,0.13513513513513514,0.05555555555555555,,0.125,0.2,,,0.2,0.2,,0.2,,0.125,1.0,0.05555555555555555,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.2222222222222222,0.75,0.75,0.3333333333333333,0.3333333333333333,0.5,,,,0.4444444444444444,0.6111111111111112,0.5048916666666666,0.5239499999999999,0.5170722222222222,,,0.08,0.52,12.149999999999999,24.0,0.3974358974358974,,4.0,,,,2.0,5.0,,,3.0,5.0,,,3.0,12.0,3.0,5.0,,,,,,,,,,0.8,0.5,,0.5,0.5,,,0.2222222222222222,,,,0.8333333333333334,0.8333333333333334,0.8,,,,,,,0.2222222222222222,,0.75,0.8333333333333334,,,,,True,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,16451.0,274,40,524,522,165.0,108.0,48,1046,35.0,56.0,5.0,14.0,8.0,14.0,8.0,24.0,,1.0,,,43.0,81.0,,35.0,121.0,538,6.0,16.0,8.0,20.0,12.0,23.0,,12.0,36.0,48.0,38.0,10.0,,,8.0,5.0,6.0,11.0,5.0,1.0,2.0,1.0,2.0,28.0,10.0,16.0,,12.0,30.0,5.0,47.0,26.0,73.0,5.0,14.0,8.0,6.0,6.0,,2.0,5.0,4.0,1.0,11.0,2.0,3.0,20.0,34.0,3.0,2.0,55.0,3.0,5.0,4.0,1.0,67.0,5.0,29.0,7.0,9.0,,,4.0,4.0,9.0,5.0,,,1.0,2.0,36.0,165.0,1.0,6.0,0.5581395348837209,0.631578947368421,0.5308641975308642,0.375,0.5217391304347826,0.5308641975308642,0.375,0.5217391304347826,0.5401785714285714,0.45454545454545453,0.5294117647058824,,0.09876543209876543,0.08928571428571429,0.125,,21.20689655172414,0.5454545454545454,0.38461538461538464,,0.16393442622950818,0.12403100775193798,0.2033898305084746,0.10204081632653061,0.17355371900826447,0.1145374449339207,0.24390243902439024,0.057692307692307696,0.08333333333333333,0.1016949152542373,0.10256410256410256,0.15384615384615385,0.19672131147540983,0.14285714285714285,0.20454545454545456,0.2,0.16666666666666666,0.5555555555555556,0.691358024691358,0.625,0.6862745098039216,0.6285714285714286,0.2962962962962963,0.3333333333333333,0.38095238095238093,0.25,0.012345679012345678,,,,,0.875,0.35714285714285715,0.6086956521739131,0.5714285714285714,,0.691358024691358,0.527867901234568,0.5482999999999999,0.4735173913043479,0.2761904761904762,0.2761904761904762,0.1652892561983471,0.2975206611570248,3.430864197530864,,0.3148854961832061,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,21175.0,353,9,685,668,190.0,182.0,80,1353,49.0,96.0,17.0,34.0,15.0,28.0,15.0,41.0,1.0,3.0,,,65.0,140.0,,23.0,153.0,765,18.0,37.0,4.0,40.0,18.0,38.0,,10.0,46.0,82.0,48.0,30.0,,,19.0,5.0,7.0,12.0,5.0,2.0,3.0,1.0,1.0,31.0,10.0,40.0,1.0,16.0,54.0,8.0,78.0,51.0,129.0,12.0,18.0,10.0,8.0,13.0,,6.0,10.0,7.0,,23.0,5.0,7.0,26.0,48.0,7.0,3.0,34.0,4.0,9.0,,2.0,31.0,2.0,13.0,4.0,13.0,,,9.0,4.0,13.0,7.0,,,1.0,1.0,46.0,189.0,2.0,3.0,0.6307692307692307,0.82,0.4642857142857143,0.4864864864864865,0.47368421052631576,0.4642857142857143,0.4864864864864865,0.47368421052631576,0.4935483870967742,0.5128205128205128,0.5227272727272727,,0.1357142857142857,0.09375,0.24390243902439024,,22.75064267352185,0.5652173913043478,0.4444444444444444,0.08333333333333333,0.24107142857142858,0.1724137931034483,0.2191780821917808,0.10309278350515463,0.2356902356902357,0.1519756838905775,0.21518987341772153,0.17894736842105263,0.10344827586206896,0.11940298507462686,0.06666666666666667,0.19230769230769232,0.2714285714285714,0.24509803921568626,0.2641509433962264,0.1,0.21428571428571427,0.5384615384615384,0.6857142857142857,0.5104166666666666,0.5632183908045977,0.673469387755102,0.29285714285714287,0.36585365853658536,0.4838709677419355,0.5333333333333333,0.02142857142857143,0.3333333333333333,0.3333333333333333,,,0.918918918918919,0.5,0.7368421052631579,0.5357142857142857,,0.6857142857142857,0.5189057142857142,0.5565548387096774,0.5243236842105263,0.08609271523178808,0.08609271523178808,0.26143790849673204,0.3006535947712418,3.7714285714285705,,0.2773722627737226,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,,,True,
202087,1610612759,Alonzo Gee,Alonzo Gee,202087,SAS,603.0,10,-9,18,18,1.0,,4,36,,,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,25,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,2.0,,,,,1.0,,,2.0,1.0,,3.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,16.0,0.3333333333333333,,,,0.125,,0.3333333333333333,,0.18181818181818182,1.0,,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.4381,,,,,,,4.6,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,100967.0,1683,316,3275,3262,700.0,627.0,377,6537,126.0,189.0,34.0,57.0,19.0,29.0,113.0,279.0,83.0,198.0,1.0,1.0,322.0,666.0,1.0,137.0,781.0,3348,52.0,102.0,14.0,118.0,61.0,119.0,1.0,48.0,170.0,364.0,280.0,62.0,,1.0,36.0,123.0,44.0,167.0,24.0,20.0,68.0,27.0,28.0,378.0,36.0,92.0,5.0,69.0,312.0,13.0,394.0,133.0,527.0,17.0,38.0,27.0,11.0,50.0,16.0,31.0,50.0,19.0,11.0,100.0,12.0,22.0,57.0,93.0,6.0,9.0,150.0,1.0,11.0,2.0,3.0,200.0,18.0,94.0,15.0,104.0,1.0,1.0,78.0,25.0,105.0,64.0,,2.0,3.0,2.0,168.0,684.0,4.0,12.0,0.5652173913043478,0.6254295532646048,0.48348348348348347,0.5098039215686274,0.5126050420168067,0.4827586206896552,0.5098039215686274,0.5083333333333333,0.5151715039577837,0.5315315315315315,0.5483870967741935,0.0014992503748125937,0.05405405405405406,0.0582010582010582,0.08602150537634409,0.005050505050505051,23.101777059773827,0.5,0.18571428571428572,0.05747126436781609,0.23618470855412566,0.08206958073148975,0.23711340206185566,0.1037463976945245,0.23635235732009927,0.08719346049046321,0.11077844311377245,0.07823960880195599,0.06084656084656084,0.116751269035533,0.08666666666666667,0.23036649214659685,0.2403846153846154,0.23709369024856597,0.22127659574468084,0.30357142857142855,0.05537459283387622,0.6095238095238096,0.28335832083958024,0.6666666666666666,0.7078651685393258,0.5873015873015873,0.41829085457271364,0.4050179211469534,0.44313725490196076,0.36283185840707965,0.29685157421289354,0.41919191919191917,0.4213197969543147,0.8072289156626506,0.0014992503748125937,0.5588235294117647,0.5964912280701754,0.24166666666666667,0.6551724137931034,0.008333333333333333,0.2848575712143928,0.45246394302848575,0.5143137500000001,0.4385370833333334,0.126514131897712,0.12668463611859837,0.15108834827144688,0.2176696542893726,9.340990990990987,24.6,0.21374045801526717,,,,,,,,,,,,,,,,,,,2.0,,2.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.08823529411764706,,,False,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,101754.0,1696,250,3335,3343,674.0,638.0,375,6678,99.0,164.0,5.0,13.0,20.0,26.0,49.0,111.0,42.0,106.0,247.0,41.0,190.0,381.0,311.0,220.0,924.0,3496,18.0,43.0,13.0,85.0,32.0,61.0,47.0,108.0,223.0,164.0,216.0,6.0,2.0,245.0,28.0,201.0,51.0,252.0,17.0,34.0,112.0,36.0,53.0,555.0,7.0,21.0,1.0,41.0,105.0,7.0,153.0,29.0,182.0,3.0,87.0,42.0,45.0,80.0,15.0,53.0,34.0,27.0,3.0,114.0,5.0,31.0,44.0,111.0,3.0,4.0,228.0,11.0,6.0,18.0,10.0,247.0,18.0,73.0,39.0,19.0,1.0,1.0,11.0,6.0,20.0,11.0,1.0,,,,209.0,653.0,11.0,27.0,0.43157894736842106,0.4385026737967914,0.49868766404199477,0.4186046511627907,0.5245901639344263,0.5086705202312138,0.43373493975903615,0.5324074074074074,0.5713383838383839,0.46629213483146065,0.6697530864197531,0.44942196531791906,0.07349081364829396,0.10975609756097561,0.08108108108108109,0.009433962264150943,23.987291501191418,0.7017543859649122,0.09090909090909091,0.011235955056179775,0.08203125,0.019195612431444242,0.1331168831168831,0.017587939698492462,0.09193954659949623,0.01876675603217158,0.014705882352941176,0.024,0.018469656992084433,0.017391304347826087,0.017857142857142856,0.04904632152588556,0.08148148148148149,0.1062992125984252,0.1346938775510204,0.12698412698412698,0.008333333333333333,0.55,0.23699421965317918,0.6036585365853658,0.678082191780822,0.48484848484848486,0.16040462427745664,0.44144144144144143,0.4803921568627451,0.42857142857142855,0.1531791907514451,0.39622641509433965,0.4,0.30952380952380953,0.3569364161849711,0.1566265060240964,0.38461538461538464,0.24074074074074073,0.7692307692307693,0.37962962962962965,0.6864161849710982,0.5288272859216255,0.49329920634920643,0.4896771028037383,0.1049136786188579,0.16743119266055045,0.09199134199134198,0.24134199134199133,8.277165354330707,24.905144694533757,0.20209895052473764,23.0,64.0,5.0,13.0,3.0,6.0,85.0,7.0,27.0,14.0,108.0,12.0,40.0,17.0,237.0,87.0,85.0,3.0,4.0,2.0,6.0,4.0,,23.0,6.0,2.0,0.7314814814814815,0.34726688102893893,0.3,0.3617021276595745,0.34951456310679613,0.00964630225080386,0.012145748987854251,0.09248554913294797,0.359375,0.359375,0.8260869565217391,0.3441295546558704,0.3483606557377049,0.7058823529411765,0.1566265060240964,0.38461538461538464,0.8,0.3253012048192771,0.25925925925925924,0.8571428571428571,0.05555555555555555,0.5,0.34146341463414637,0.3469387755102041,0.01892744479495268,0.4,,,False,
200779,1610612759,Steve Novak,Steve Novak,200779,SAS,9993.0,167,-5,313,315,126.0,88.0,36,628,,,,,,,1.0,1.0,7.0,14.0,20.0,8.0,8.0,15.0,33.0,6.0,76.0,374,,1.0,,6.0,1.0,3.0,14.0,2.0,34.0,12.0,4.0,,,20.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,1.0,1.0,2.0,2.0,13.0,,15.0,4.0,19.0,,1.0,,1.0,2.0,,2.0,1.0,,,3.0,,,8.0,11.0,1.0,1.0,5.0,,,,,6.0,,2.0,1.0,5.0,,,3.0,2.0,5.0,2.0,,,,,34.0,125.0,,1.0,0.75,0.75,0.5333333333333333,,0.3333333333333333,0.7291666666666666,0.75,0.9411764705882353,0.7450980392156863,0.75,0.9444444444444444,0.6875,,,,,15.126050420168069,0.6666666666666666,,0.15384615384615385,0.11818181818181818,0.012345679012345678,0.058823529411764705,0.01818181818181818,0.10416666666666667,0.014705882352941176,0.038461538461538464,,,0.02564102564102564,,0.2571428571428571,0.0625,0.046511627906976744,0.07407407407407407,,,0.4,,,,,0.020833333333333332,1.0,1.0,,0.2916666666666667,0.5,0.5,0.8571428571428571,0.4166666666666667,,,,,0.47058823529411764,0.6875,0.5022614583333335,0.5153749999999999,0.5164235294117647,0.04,0.11764705882352941,0.07894736842105263,0.4473684210526316,18.966666666666672,24.533333333333335,0.402555910543131,9.0,13.0,,1.0,5.0,6.0,9.0,2.0,2.0,5.0,18.0,2.0,3.0,10.0,54.0,,9.0,,,,,,,,,,1.0,0.5454545454545454,0.6666666666666666,0.7142857142857143,0.5454545454545454,,,0.2708333333333333,0.6923076923076923,0.6923076923076923,1.0,0.45,0.45,1.0,0.25,,,0.5,1.0,1.0,0.35294117647058826,0.8333333333333334,0.625,0.45,,,,,False,
201588,1610612759,George Hill,George Hill,201588,SAS,64182.0,1070,36,2040,2068,706.0,649.0,245,4108,43.0,76.0,8.0,12.0,9.0,19.0,30.0,62.0,26.0,64.0,38.0,14.0,99.0,202.0,110.0,120.0,432.0,2193,11.0,23.0,8.0,33.0,20.0,56.0,33.0,54.0,124.0,92.0,106.0,8.0,1.0,37.0,16.0,62.0,31.0,93.0,20.0,11.0,23.0,17.0,22.0,217.0,4.0,14.0,,19.0,60.0,3.0,82.0,18.0,100.0,3.0,29.0,18.0,11.0,26.0,2.0,17.0,24.0,9.0,,50.0,10.0,16.0,35.0,77.0,1.0,7.0,102.0,1.0,3.0,10.0,5.0,135.0,13.0,54.0,8.0,10.0,,,5.0,4.0,10.0,6.0,,,,1.0,121.0,689.0,6.0,6.0,0.46464646464646464,0.4842105263157895,0.4900990099009901,0.4782608695652174,0.35714285714285715,0.5,0.4032258064516129,0.39325842696629215,0.5769230769230769,0.4714285714285714,0.5263157894736842,0.3525641025641026,0.07920792079207921,0.15789473684210525,0.06451612903225806,,17.875647668393782,0.52,0.057692307692307696,,0.07947019867549669,0.022151898734177215,0.08444444444444445,0.015037593984962405,0.08061224489795918,0.0200445434298441,0.027932960893854747,0.02857142857142857,0.012345679012345678,0.02631578947368421,,0.0625,0.06607929515418502,0.10197368421052631,0.07692307692307693,0.10714285714285714,0.0196078431372549,0.6,0.24358974358974358,0.5657894736842105,0.671875,0.46511627906976744,0.1987179487179487,0.4838709677419355,0.5172413793103449,0.3333333333333333,0.20512820512820512,0.40625,0.40625,0.6153846153846154,0.12179487179487179,0.3870967741935484,0.6666666666666666,0.21348314606741572,0.47368421052631576,0.15730337078651685,0.5961538461538461,0.499917845659164,0.5146083333333334,0.4688227272727271,0.16292134831460675,0.2222222222222222,0.0763888888888889,0.28703703703703703,9.033663366336635,24.205454545454554,0.346078431372549,27.0,72.0,,3.0,8.0,19.0,11.0,1.0,5.0,2.0,38.0,1.0,8.0,10.0,99.0,15.0,11.0,2.0,6.0,5.0,2.0,2.0,1.0,14.0,4.0,1.0,0.868421052631579,0.34545454545454546,0.125,0.30303030303030304,0.3486238532110092,0.01818181818181818,0.02631578947368421,0.23076923076923078,0.375,0.38028169014084506,1.0,0.2894736842105263,0.2972972972972973,0.5454545454545454,0.0967741935483871,,,0.16129032258064516,0.2,1.0,0.21348314606741572,0.42105263157894735,0.14285714285714285,0.2972972972972973,0.035398230088495575,0.125,,0.013888888888888888,False,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,51847.0,864,31,1661,1669,538.0,560.0,196,3330,9.0,17.0,1.0,3.0,5.0,6.0,45.0,93.0,28.0,67.0,123.0,38.0,82.0,177.0,158.0,48.0,392.0,1795,9.0,21.0,1.0,25.0,26.0,48.0,45.0,31.0,140.0,78.0,86.0,2.0,,123.0,7.0,32.0,14.0,46.0,6.0,8.0,13.0,6.0,13.0,106.0,3.0,8.0,,18.0,65.0,5.0,88.0,11.0,99.0,2.0,13.0,11.0,2.0,19.0,4.0,12.0,23.0,7.0,4.0,42.0,3.0,20.0,35.0,71.0,1.0,4.0,53.0,4.0,4.0,5.0,3.0,60.0,7.0,17.0,14.0,3.0,,,2.0,1.0,3.0,2.0,,,,1.0,136.0,532.0,4.0,12.0,0.47560975609756095,0.48148148148148145,0.4632768361581921,0.42857142857142855,0.5416666666666666,0.5134328358208955,0.4,0.5860215053763441,0.5416666666666666,0.4032258064516129,0.6363636363636364,0.4716417910447761,0.03954802259887006,,0.053763440860215055,0.029850746268656716,21.3262599469496,0.4523809523809524,0.13157894736842105,,0.10517799352750809,0.01606425702811245,0.10344827586206896,0.012448132780082987,0.10479797979797979,0.014884979702300407,0.031496062992125984,0.016216216216216217,0.005376344086021506,0.017964071856287425,,0.0670391061452514,0.08994708994708994,0.144,0.09701492537313433,0.125,0.010869565217391304,0.6666666666666666,0.050746268656716415,0.5294117647058824,0.5294117647058824,0.2222222222222222,0.27761194029850744,0.4838709677419355,0.5113636363636364,0.4666666666666667,0.2,0.417910447761194,0.4307692307692308,0.5714285714285714,0.36716417910447763,0.1,0.3333333333333333,0.06451612903225806,0.8333333333333334,0.40860215053763443,0.5223880597014925,0.4872863772455091,0.4731145833333334,0.476558695652174,0.05202312138728324,0.09090909090909091,0.06377551020408163,0.35714285714285715,11.525988700564973,24.843037974683547,0.32390126429861527,10.0,35.0,,2.0,3.0,7.0,50.0,2.0,7.0,16.0,60.0,2.0,9.0,19.0,150.0,30.0,50.0,,3.0,1.0,6.0,5.0,,2.0,1.0,,0.8333333333333334,0.379746835443038,0.2222222222222222,0.4222222222222222,0.379746835443038,,,0.1044776119402985,0.2857142857142857,0.2857142857142857,1.0,0.4065040650406504,0.4065040650406504,0.8,0.06666666666666667,,,0.23333333333333334,0.2857142857142857,0.5,0.07526881720430108,0.42857142857142855,0.42105263157894735,0.4065040650406504,0.006289308176100629,,,,False,1.0
