EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Fg3aBlocked,OffThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,BlockingFoulsDrawn,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,LongMidRangePctBlocked,OffCorner3ReboundPct,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,HeaveMakes,Clear Path Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedCorner3
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,14705.0,245,-27.0,464,459,209,276,44.0,923,20.0,29.0,2.0,3.0,11.0,18.0,9.0,18.0,12.0,23.0,5.0,2.0,16.0,44.0,2.0,2.0,8.0,17.0,41,70,16.0,49.0,44.0,174,542,3.0,6.0,2.0,2.0,5.0,17.0,19.0,36.0,8.0,19.0,23.0,85.0,24.0,58.0,27.0,21.0,2.0,2.0,42.0,16.0,5.0,34.0,16.0,50.0,9.0,7.0,12.0,5.0,17.0,116.0,3.0,8.0,11.0,19.0,3.0,22.0,1.0,4.0,4.0,18,1.0,13.0,8.0,5.0,1.0,1.0,26,1.0,11.0,3.0,12.0,1.0,46.0,2.0,2.0,53.0,8.0,1.0,2.0,22.0,3.0,4.0,85.0,209,4.0,4.0,0.2926829268292683,0.3,0.5625,0.32653061224489793,1.0,0.42105263157894735,0.3404255319148936,0.5857142857142857,0.5,0.5277777777777778,0.5462184873949579,0.75,0.5636363636363636,0.6223021582733813,0.85,0.6343283582089553,0.4117647058823529,0.07142857142857142,0.13793103448275862,0.05555555555555555,32.1011673151751,0.6923076923076923,0.08461538461538462,0.024390243902439025,0.14814814814814814,0.10326086956521739,0.01507537688442211,0.034482758620689655,0.02702702702702703,0.017543859649122806,0.029411764705882353,0.08888888888888889,0.11764705882352941,0.15384615384615385,0.13333333333333333,0.0196078431372549,0.24369747899159663,0.6896551724137931,0.8,0.25,0.15126050420168066,0.5,0.5294117647058824,0.2222222222222222,0.19327731092436976,0.5217391304347826,0.5217391304347826,0.4166666666666667,0.04201680672268908,0.3697478991596639,0.36363636363636365,0.36363636363636365,0.5625,0.375,0.6666666666666666,0.5,0.25,1.0,0.5,0.32727272727272727,0.6111111111111112,0.03636363636363636,0.3090909090909091,0.47058823529411764,0.6554621848739496,0.38095238095238093,0.5060344827586206,0.4632785714285714,0.502887037037037,0.18518518518518517,0.2619047619047619,0.058823529411764705,0.09770114942528736,0.4885057471264368,9.047142857142859,26.26938775510204,0.4504310344827586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,27230.0,454,-23.0,832,839,226,300,87.0,1671,29.0,53.0,6.0,13.0,8.0,12.0,16.0,51.0,26.0,68.0,8.0,2.0,19.0,73.0,,3.0,6.0,20.0,71,172,22.0,81.0,52.0,260,882,10.0,22.0,,3.0,3.0,23.0,13.0,31.0,6.0,22.0,13.0,57.0,66.0,76.0,60.0,6.0,8.0,2.0,71.0,19.0,13.0,22.0,4.0,26.0,3.0,1.0,9.0,2.0,11.0,56.0,15.0,13.0,28.0,46.0,16.0,62.0,8.0,22.0,12.0,10,1.0,6.0,8.0,4.0,,1.0,18,2.0,3.0,24.0,47.0,,41.0,,,67.0,4.0,,9.0,27.0,,4.0,56.0,225,4.0,1.0,0.4647887323943662,0.4925373134328358,0.9090909090909091,0.2716049382716049,,0.2727272727272727,0.27848101265822783,0.4127906976744186,0.45454545454545453,0.41935483870967744,0.41106719367588934,0.4,0.41509433962264153,0.45535714285714285,0.39655172413793105,0.475,0.3201581027667984,0.0755813953488372,0.1509433962264151,0.09803921568627451,31.562167906482465,0.5555555555555556,0.11290322580645161,0.055350553505535055,0.12380952380952381,0.11614730878186968,0.041666666666666664,0.07462686567164178,0.09210526315789473,0.0234375,0.04918032786885246,0.0975609756097561,0.1619047619047619,0.125,0.12121212121212122,0.05673758865248227,0.20948616600790515,0.5471698113207547,0.6444444444444445,0.41379310344827586,0.2015810276679842,0.3137254901960784,0.34782608695652173,0.25,0.26877470355731226,0.38235294117647056,0.38235294117647056,0.6538461538461539,0.03162055335968379,0.2885375494071146,0.2602739726027397,0.2638888888888889,0.8947368421052632,0.52,0.46153846153846156,,0.12,,,0.22641509433962265,0.6666666666666666,0.03773584905660377,0.37735849056603776,0.3,0.5296442687747036,0.2676056338028169,0.48395160000000015,0.5184369565217392,0.4694303921568628,0.09782608695652174,0.13846153846153847,,0.08846153846153847,0.21923076923076923,10.679651162790694,25.820987654320987,0.27163461538461536,3.0,1.0,1.0,5.0,10.0,1.0,1.0,5.0,1.0,2.0,7.0,1.0,1.0,3.0,2.0,2.0,8.0,4.0,0.012345679012345678,0.0136986301369863,0.2,0.008849557522123894,0.01,0.5,0.375,0.375,1.0,,,,,,,,,,,,,,,True,,,,,,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,15674.0,261,10.0,464,476,110,121,54.0,940,12.0,16.0,,,,1.0,,1.0,6.0,27.0,4.0,1.0,6.0,20.0,1.0,1.0,3.0,7.0,18,44,8.0,24.0,10.0,70,458,,3.0,2.0,2.0,,6.0,2.0,7.0,3.0,8.0,2.0,15.0,20.0,16.0,21.0,3.0,,2.0,18.0,6.0,,15.0,7.0,22.0,6.0,1.0,8.0,2.0,5.0,51.0,3.0,6.0,9.0,16.0,5.0,21.0,,12.0,4.0,4,3.0,2.0,11.0,2.0,1.0,1.0,15,1.0,1.0,14.0,41.0,,22.0,2.0,7.0,11.0,3.0,,,7.0,,,15.0,110,6.0,,0.5555555555555556,0.5555555555555556,0.875,0.3333333333333333,1.0,0.375,0.36363636363636365,0.4090909090909091,,0.2857142857142857,0.4411764705882353,0.6,0.43333333333333335,0.4861111111111111,0.6,0.46875,0.35294117647058826,,,,16.292134831460675,0.26666666666666666,0.05844155844155844,0.017857142857142856,0.11538461538461539,0.07281553398058252,0.01809954751131222,,0.02,0.02631578947368421,,0.020833333333333332,0.13333333333333333,0.1111111111111111,0.125,,0.23529411764705882,0.75,0.75,0.5833333333333334,0.014705882352941176,,,,0.39705882352941174,0.2222222222222222,0.2222222222222222,0.5,0.058823529411764705,0.29411764705882354,0.3,0.3,0.8333333333333334,,,,0.2,1.0,,0.06666666666666667,,0.06666666666666667,0.4666666666666667,0.42857142857142855,0.5882352941176471,0.3333333333333333,0.4976583333333333,0.44966,0.41746538461538457,0.09722222222222222,0.14583333333333334,,0.08571428571428572,0.21428571428571427,12.318181818181815,27.45416666666667,0.23706896551724138,2.0,,1.0,1.0,8.0,1.0,1.0,2.0,3.0,,2.0,,,1.0,1.0,,2.0,2.0,,,0.05555555555555555,0.018867924528301886,0.021739130434782608,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,0.0625,0.2,1.0,1.0,,,,,,,True,,,,,,
1922,1610612762,Francisco Elson,Francisco Elson,1922,UTA,36589.0,610,-59.0,1122,1135,344,424,122.0,2257,18.0,28.0,8.0,16.0,7.0,11.0,10.0,21.0,26.0,64.0,,,,,,,,,54,113,,,26.0,134,1214,9.0,21.0,,,13.0,31.0,16.0,32.0,,,10.0,42.0,76.0,32.0,,,12.0,,,,5.0,24.0,9.0,33.0,7.0,2.0,10.0,5.0,9.0,75.0,24.0,17.0,48.0,80.0,35.0,115.0,2.0,21.0,16.0,13,3.0,8.0,19.0,5.0,1.0,5.0,32,2.0,8.0,40.0,84.0,4.0,38.0,6.0,2.0,31.0,2.0,,1.0,10.0,,6.0,42.0,343,14.0,3.0,0.7037037037037037,0.7916666666666666,,,,,,0.4778761061946903,0.42857142857142855,0.5,0.4778761061946903,0.42857142857142855,0.5,0.5236220472440944,0.5344827586206896,0.5526315789473685,,0.04424778761061947,0.14285714285714285,,12.470588235294118,0.40625,0.13793103448275862,0.06451612903225806,0.13178294573643412,0.13626834381551362,0.06601941747572816,0.09782608695652174,0.09803921568627451,0.028089887640449437,0.15625,0.15517241379310345,0.11029411764705882,0.12087912087912088,0.15789473684210525,0.0392156862745098,0.24778761061946902,0.6428571428571429,0.75,0.6666666666666666,0.18584070796460178,0.47619047619047616,0.47619047619047616,0.4,0.5663716814159292,0.40625,0.4126984126984127,0.8461538461538461,,,,,,0.7619047619047619,0.5,0.25,,,,0.34375,0.6363636363636364,,,,0.24778761061946902,,0.44407345132743364,0.5205823529411765,0.4455656249999999,0.08264462809917356,0.08264462809917356,,0.23134328358208955,0.31343283582089554,12.230973451327438,,0.3065953654188948,,,10.0,15.0,5.0,1.0,4.0,2.0,12.0,12.0,14.0,,,9.0,,5.0,14.0,5.0,,,0.39473684210526316,0.06993006993006994,0.07377049180327869,0.35714285714285715,,,,,,1.0,,0.03125,,,,2.0,0.015625,0.047619047619047616,,,,True,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,8720.0,145,39.0,276,284,101,137,26.0,560,15.0,23.0,1.0,1.0,4.0,6.0,10.0,17.0,8.0,17.0,,,,2.0,,,,2.0,33,57,,2.0,16.0,82,289,3.0,4.0,,,2.0,8.0,9.0,15.0,,2.0,9.0,27.0,44.0,22.0,,,,,2.0,,3.0,8.0,5.0,13.0,5.0,,3.0,,5.0,31.0,2.0,10.0,18.0,30.0,5.0,35.0,1.0,9.0,8.0,1,,,2.0,1.0,,,3,,,5.0,8.0,,22.0,1.0,,21.0,5.0,,,11.0,,2.0,27.0,100,1.0,2.0,0.6666666666666666,0.6666666666666666,,,,,,0.5789473684210527,0.75,0.6,0.559322033898305,0.75,0.5294117647058824,0.6119402985074627,0.6666666666666666,0.6428571428571429,0.03389830508474576,0.05263157894736842,0.13043478260869565,,22.653721682847898,0.3333333333333333,0.20224719101123595,0.027777777777777776,0.24390243902439024,0.2153846153846154,0.044642857142857144,,,0.05405405405405406,0.11764705882352941,0.23529411764705882,0.2631578947368421,0.23333333333333334,0.2727272727272727,0.05263157894736842,0.3898305084745763,0.6521739130434783,0.75,0.8,0.288135593220339,0.5882352941176471,0.5882352941176471,0.5,0.288135593220339,0.47058823529411764,0.47058823529411764,0.625,,0.03389830508474576,,,,0.25,1.0,,,,,0.35294117647058826,0.6666666666666666,,0.11764705882352941,,0.423728813559322,,0.457828448275862,0.5562,0.421146875,0.16923076923076924,0.1746031746031746,,0.0975609756097561,0.32926829268292684,8.838596491228069,42.35,0.36594202898550726,,,3.0,2.0,1.0,2.0,,,,5.0,5.0,,,4.0,,1.0,5.0,4.0,,,0.15384615384615385,0.075,0.05714285714285714,0.8,,,,,,,,,,,,,,0.2,,,,True,,,,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,7788.0,130,-12.0,233,239,72,77,35.0,472,6.0,12.0,1.0,4.0,,2.0,5.0,13.0,1.0,6.0,,,,,,,,,12,31,,,2.0,26,234,1.0,5.0,,,,2.0,1.0,7.0,,,1.0,3.0,18.0,6.0,,,2.0,,,,3.0,7.0,,7.0,,,2.0,1.0,4.0,14.0,8.0,6.0,9.0,18.0,9.0,27.0,,2.0,2.0,5,,2.0,5.0,3.0,,,10,1.0,6.0,16.0,26.0,4.0,13.0,,1.0,14.0,,,,3.0,,4.0,3.0,72,1.0,4.0,0.75,0.8181818181818182,,,,,,0.3870967741935484,0.2,0.14285714285714285,0.3870967741935484,0.2,0.14285714285714285,0.34210526315789475,0.125,0.13636363636363635,,0.0967741935483871,0.16666666666666666,0.07692307692307693,17.266187050359715,0.5,0.13043478260869565,0.08333333333333333,0.20689655172413793,0.15306122448979592,0.06896551724137931,0.08,0.1111111111111111,0.06818181818181818,0.11764705882352941,0.14814814814814814,0.12,0.23529411764705882,0.16666666666666666,,0.3870967741935484,0.5,0.6,0.8333333333333334,0.41935483870967744,0.38461538461538464,0.4166666666666667,0.6,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.8,0.25,,,,,0.2857142857142857,,,,,0.3870967741935484,,0.4512225806451613,0.55144,0.4086285714285714,0.08823529411764706,0.08823529411764706,,0.07692307692307693,0.11538461538461539,7.300000000000001,,0.3090128755364807,,,,3.0,,,,,2.0,5.0,5.0,,,4.0,,1.0,5.0,3.0,,,0.375,,,0.6,,,,,,1.0,,0.09090909090909091,,,,,,,1.0,,,True,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,3347.0,56,4.0,106,106,42,42,11.0,212,10.0,11.0,1.0,1.0,6.0,6.0,,,3.0,3.0,,,,,,,,,13,14,,,3.0,29,114,1.0,1.0,,,,2.0,6.0,6.0,,,3.0,15.0,22.0,4.0,,,2.0,,,,1.0,4.0,,4.0,,,1.0,,3.0,8.0,2.0,,4.0,5.0,2.0,7.0,,2.0,,1,,1.0,2.0,,,1.0,3,,,6.0,11.0,,5.0,,1.0,6.0,,,,2.0,,1.0,15.0,42,1.0,1.0,0.8461538461538461,0.9166666666666666,,,,,,0.9285714285714286,1.0,1.0,0.9285714285714286,1.0,1.0,0.8529411764705882,1.0,0.8333333333333334,,0.07142857142857142,0.09090909090909091,,16.949152542372882,0.3333333333333333,0.11764705882352941,0.07142857142857142,,0.1,0.05128205128205128,,0.25,0.058823529411764705,,0.15384615384615385,0.16666666666666666,,,,0.7857142857142857,0.9090909090909091,1.0,0.9,,,,,0.21428571428571427,1.0,1.0,0.6666666666666666,,,,,,1.0,1.0,,,,,1.0,1.0,,,,0.7857142857142857,,0.48806428571428573,0.6065,0.4507333333333334,0.125,0.125,,0.06896551724137931,0.5172413793103449,5.357142857142857,,0.39622641509433965,,,,1.0,2.0,,,1.0,2.0,,3.0,,,2.0,,1.0,3.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,3065.0,51,-32.0,93,95,33,33,6.0,188,1.0,3.0,,,,,1.0,7.0,,4.0,1.0,1.0,,6.0,,,,2.0,2,14,1.0,7.0,4.0,11,116,,,,,,,1.0,5.0,1.0,3.0,2.0,7.0,2.0,2.0,3.0,,,,6.0,,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,1.0,3.0,4.0,,4.0,,,,4,,3.0,1.0,1.0,,1.0,5,1.0,2.0,4.0,6.0,,3.0,,,4.0,,,,2.0,,,7.0,33,1.0,,0.5,0.5,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.14285714285714285,,0.2,0.16666666666666666,,0.3125,0.2391304347826087,,0.3888888888888889,0.3333333333333333,,,,28.0,0.8,0.13636363636363635,,0.2,0.14814814814814814,,,,,,0.2222222222222222,0.1,,0.3333333333333333,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.19047619047619047,,,,0.047619047619047616,0.2857142857142857,,,,,,,,,,,,0.125,0.25,,0.47619047619047616,,0.43898333333333334,,0.40602499999999997,0.08695652173913043,0.125,,,0.6363636363636364,10.12142857142857,24.785714285714285,0.3548387096774194,1.0,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,True,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,9235.0,154,-52.0,286,279,69,113,31.0,565,12.0,19.0,4.0,8.0,4.0,7.0,8.0,19.0,10.0,27.0,,,,,,,,,30,65,,,8.0,68,336,7.0,13.0,,,1.0,15.0,7.0,13.0,,,1.0,15.0,36.0,24.0,,,8.0,,,,3.0,3.0,4.0,7.0,4.0,,2.0,1.0,,18.0,8.0,9.0,13.0,23.0,11.0,34.0,1.0,1.0,,2,,1.0,5.0,1.0,,3.0,7,1.0,1.0,6.0,9.0,,11.0,,1.0,13.0,1.0,,,6.0,,1.0,15.0,69,,,0.6,0.6923076923076923,,,,,,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.4788732394366197,0.5769230769230769,0.5357142857142857,,0.046153846153846156,0.15789473684210525,,24.22360248447205,0.2857142857142857,0.14444444444444443,0.0784313725490196,0.3333333333333333,0.18803418803418803,0.08029197080291971,0.14285714285714285,0.06666666666666667,0.058823529411764705,0.2727272727272727,0.06666666666666667,0.13157894736842105,0.38095238095238093,0.16666666666666666,0.03225806451612903,0.2923076923076923,0.631578947368421,0.75,0.5,0.2923076923076923,0.42105263157894735,0.42105263157894735,0.375,0.4153846153846154,0.37037037037037035,0.37037037037037035,0.9,,,,,,0.6153846153846154,0.5,,,,,0.5384615384615384,0.5714285714285714,,,,0.2923076923076923,,0.44624307692307685,0.4958333333333333,0.4762384615384615,0.08571428571428572,0.08571428571428572,,0.22058823529411764,0.22058823529411764,10.504615384615384,,0.24125874125874125,,,3.0,1.0,1.0,1.0,,1.0,2.0,,10.0,,,5.0,,5.0,10.0,5.0,,,0.1111111111111111,0.08571428571428572,0.1,0.5,,,,,,,,,,,,,,,,,,True,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,10478.0,175,-30.0,312,321,80,96,36.0,633,9.0,17.0,2.0,4.0,4.0,5.0,,2.0,5.0,9.0,5.0,3.0,4.0,10.0,1.0,2.0,1.0,3.0,14,28,7.0,15.0,26.0,75,359,2.0,4.0,1.0,3.0,4.0,11.0,4.0,6.0,2.0,6.0,12.0,26.0,18.0,10.0,18.0,3.0,4.0,,10.0,4.0,3.0,11.0,2.0,13.0,2.0,,5.0,,6.0,28.0,6.0,,14.0,17.0,6.0,23.0,2.0,11.0,5.0,5,,4.0,,1.0,,,5,,,6.0,11.0,,24.0,,,34.0,3.0,1.0,,13.0,1.0,5.0,26.0,79,1.0,4.0,0.6428571428571429,0.75,0.8571428571428571,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5,0.5,0.6666666666666666,0.5697674418604651,0.5,0.5833333333333334,0.646551724137931,0.55,0.6842105263157895,0.3488372093023256,0.10714285714285714,0.11764705882352941,0.5,17.403314917127073,1.0,0.12727272727272726,0.05660377358490566,,0.09929078014184398,0.0392156862745098,0.13793103448275862,0.04,0.019230769230769232,0.09090909090909091,0.1111111111111111,0.17073170731707318,,,0.10526315789473684,0.3953488372093023,0.5294117647058824,0.6,0.4444444444444444,0.046511627906976744,,,,0.20930232558139536,0.5555555555555556,0.5555555555555556,1.0,0.11627906976744186,0.23255813953488372,0.4,0.4,0.75,0.5714285714285714,0.5,,0.2857142857142857,0.5,1.0,0.4166666666666667,0.8,0.25,0.25,0.3333333333333333,0.7441860465116279,0.4,0.5177093023255814,0.6177,0.5336499999999998,0.2641509433962264,0.34210526315789475,0.06666666666666667,0.14666666666666667,0.3466666666666667,8.2,24.473333333333333,0.2564102564102564,3.0,,,3.0,6.0,,,,1.0,3.0,6.0,,,3.0,,3.0,6.0,2.0,,,0.25,,,0.3333333333333333,0.6,0.6,1.0,,1.0,,,,0.14285714285714285,,,,,,,1.0,0.3333333333333333,True,,,,,,
