EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,SelfORebPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceFtPoints,Loose Ball Fouls,Offensive Fouls,Defensive 3 Seconds Violations,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,BlockingFouls,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,DefensiveGoaltends,on,FTOffRebounds,Blocked3s,BlockedArc3,OffensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,5542.0,92.0,-4.0,172.0,175,40.0,57.0,14.0,347,6.0,6.0,1.0,1.0,2.0,2.0,13.0,20.0,7.0,12.0,26.0,38.0,7.0,59.0,191.0,4.0,4.0,8.0,7.0,10.0,14.0,20.0,32.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,1.0,2.0,4.0,19.0,1.0,24.0,3.0,27.0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,7.0,2.0,2.0,3.0,8.0,11.0,1.0,6.0,5.0,3.0,2.0,5.0,2.0,1.0,14.0,40.0,0.38461538461538464,0.4,0.6842105263157895,1.0,0.7,0.6842105263157895,1.0,0.7,0.686046511627907,1.0,0.7,0.05263157894736842,0.05,0.08333333333333333,26.595744680851066,0.5714285714285714,0.25,0.30158730158730157,0.041666666666666664,0.23529411764705882,0.045454545454545456,0.2875,0.04285714285714286,0.09523809523809523,0.06666666666666667,0.14285714285714285,0.4090909090909091,0.2962962962962963,0.23076923076923078,0.25,0.4,0.15789473684210525,1.0,1.0,0.16666666666666666,0.5263157894736842,0.65,0.6842105263157895,0.3076923076923077,0.3157894736842105,0.5833333333333334,0.6363636363636364,0.7142857142857143,0.25,1.0,0.2,1.0,0.15789473684210525,0.42350526315789483,0.5144333333333333,0.44309000000000004,0.13953488372093023,0.13953488372093023,0.13559322033898305,0.23728813559322035,10.257894736842106,0.23255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,5212.0,87.0,-44.0,177.0,179,38.0,50.0,18.0,356,7.0,13.0,,,1.0,3.0,3.0,6.0,3.0,9.0,13.0,28.0,15.0,53.0,215.0,,1.0,,2.0,6.0,16.0,6.0,20.0,,2.0,10.0,3.0,13.0,1.0,4.0,3.0,29.0,,1.0,4.0,2.0,,6.0,1.0,7.0,6.0,3.0,3.0,7.0,1.0,6.0,4.0,,1.0,11.0,1.0,,6.0,23.0,18.0,2.0,7.0,2.0,,1.0,2.0,,,14.0,36.0,0.23076923076923078,0.23076923076923078,0.4642857142857143,,0.3333333333333333,0.4523809523809524,,0.4166666666666667,0.53,,0.5333333333333333,0.07142857142857142,,,30.65326633165829,0.6363636363636364,,0.043478260869565216,0.016129032258064516,0.26666666666666666,,0.09836065573770492,0.011904761904761904,0.05263157894736842,,0.07692307692307693,,0.047619047619047616,0.2222222222222222,0.3333333333333333,,0.30952380952380953,0.5384615384615384,0.6363636363636364,0.14285714285714285,0.14285714285714285,0.5,0.5,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.25,0.3333333333333333,0.6428571428571429,0.5138012195121953,0.462975,0.5148318181818182,0.14893617021276595,0.21212121212121213,,0.3018867924528302,8.596428571428572,0.21468926553672316,1.0,4.0,13.0,1.0,2.0,6.0,4.0,14.0,1.0,2.0,6.0,6.0,6.0,6.0,1.0,12.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,0.5,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.15384615384615385,0.05,0.023809523809523808,0.30952380952380953,0.3076923076923077,0.3076923076923077,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,28.949999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,6598.0,110.0,-23.0,210.0,210,91.0,62.0,29.0,420,10.0,17.0,5.0,7.0,3.0,6.0,6.0,15.0,,,16.0,32.0,7.0,39.0,234.0,8.0,11.0,19.0,5.0,14.0,11.0,6.0,26.0,16.0,2.0,1.0,1.0,2.0,,,,5.0,5.0,11.0,4.0,9.0,1.0,14.0,16.0,30.0,4.0,2.0,2.0,1.0,1.0,,4.0,,1.0,5.0,2.0,6.0,11.0,20.0,18.0,4.0,8.0,3.0,,3.0,3.0,,1.0,11.0,90.0,0.1875,0.375,0.5,0.7272727272727273,0.35714285714285715,0.5,0.7272727272727273,0.35714285714285715,0.5,0.6785714285714286,0.3235294117647059,0.0625,0.13333333333333333,,18.25726141078838,0.2,0.5,0.12,0.19298245614035087,0.15384615384615385,0.13513513513513514,0.12871287128712872,0.1702127659574468,0.16666666666666666,0.08,0.23076923076923078,0.1111111111111111,0.08571428571428572,0.18181818181818182,,,0.53125,0.5882352941176471,0.5882352941176471,0.3,0.46875,0.4,0.46153846153846156,,,,,,0.6363636363636364,0.7142857142857143,0.42857142857142855,0.5,0.53125,0.502128125,0.528975,0.46064999999999995,0.2222222222222222,0.2222222222222222,0.48717948717948717,0.28205128205128205,3.9750000000000005,0.43333333333333335,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,3.0,5.0,1.0,,3.0,,,3.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,0.2777777777777778,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202341,1610612759,James Anderson,James Anderson,202341,SAS,17168.0,286.0,-49.0,548.0,554,178.0,185.0,65.0,1102,6.0,18.0,,1.0,3.0,6.0,,3.0,7.0,14.0,13.0,35.0,14.0,94.0,610.0,1.0,3.0,5.0,6.0,16.0,38.0,18.0,8.0,,6.0,14.0,4.0,18.0,2.0,3.0,5.0,40.0,,2.0,2.0,19.0,,21.0,2.0,23.0,3.0,2.0,1.0,7.0,,3.0,6.0,1.0,4.0,13.0,5.0,17.0,24.0,17.0,18.0,2.0,9.0,6.0,2.0,2.0,6.0,2.0,,38.0,175.0,0.6923076923076923,0.6923076923076923,0.37142857142857144,0.3333333333333333,0.375,0.49382716049382713,0.4166666666666667,0.5,0.5280898876404494,0.4166666666666667,0.5757575757575758,0.17142857142857143,0.6666666666666666,,16.451612903225804,0.5384615384615384,,0.10326086956521739,0.012048192771084338,0.03225806451612903,,0.08536585365853659,0.00796812749003984,0.017543859649122806,,0.11904761904761904,0.03278688524590164,0.14814814814814814,0.022727272727272728,0.05555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.42857142857142855,0.8333333333333334,0.037037037037037035,,,,0.1728395061728395,0.5,0.5,0.5714285714285714,0.16666666666666666,,0.2,0.5,0.7901234567901234,0.5241802469135802,0.5795,0.48315833333333325,0.10227272727272728,0.21428571428571427,0.05319148936170213,0.40425531914893614,9.217142857142855,0.3248175182481752,17.0,9.0,29.0,1.0,4.0,10.0,18.0,46.0,3.0,6.0,14.0,8.0,51.0,3.0,,29.0,9.0,2.0,6.0,,,1.0,1.0,2.0,,4.0,,1.0,2.0,,1.0,0.9444444444444444,0.391304347826087,0.42857142857142855,0.391304347826087,0.5679012345679012,0.2222222222222222,,0.20987654320987653,0.35802469135802467,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.16666666666666666,0.3333333333333333,0.4,0.3103448275862069,24.49782608695652,,,1.0,3.0,0.018518518518518517,,,9.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,0.3333333333333333,0.5294117647058824,0.5294117647058824,1.0,0.3333333333333333,0.5,1.0,0.13333333333333333,0.5,,,,,,,,,True,,,,,,,,,,,,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,7399.0,123.0,-11.0,236.0,240,58.0,62.0,33.0,476,4.0,7.0,1.0,3.0,,,,4.0,8.0,15.0,12.0,26.0,6.0,30.0,263.0,2.0,6.0,5.0,4.0,4.0,9.0,22.0,2.0,2.0,1.0,4.0,1.0,5.0,,2.0,2.0,11.0,5.0,6.0,3.0,20.0,2.0,25.0,11.0,36.0,2.0,2.0,,4.0,2.0,3.0,3.0,,1.0,7.0,2.0,3.0,5.0,7.0,9.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,,8.0,55.0,0.9166666666666666,1.0,0.46153846153846156,0.3333333333333333,1.0,0.46153846153846156,0.3333333333333333,1.0,0.5,0.4166666666666667,0.9,0.038461538461538464,0.25,,13.602941176470587,0.5714285714285714,0.3333333333333333,0.2564102564102564,0.08333333333333333,0.15,0.1388888888888889,0.23469387755102042,0.10185185185185185,0.16666666666666666,0.1111111111111111,0.28,0.18181818181818182,0.2903225806451613,0.2,,0.3333333333333333,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.75,0.15384615384615385,,,,0.5769230769230769,0.5333333333333333,0.5333333333333333,1.0,0.5,0.3333333333333333,,,0.2692307692307692,0.44666538461538463,0.5207999999999999,0.41159999999999997,0.13793103448275862,0.13793103448275862,0.16666666666666666,0.3,12.33076923076923,0.2457627118644068,,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.08695652173913043,,0.2222222222222222,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,9198.0,153.0,-2.0,286.0,289,89.0,106.0,34.0,575,6.0,11.0,,2.0,,1.0,8.0,13.0,4.0,12.0,18.0,36.0,18.0,78.0,287.0,1.0,4.0,5.0,1.0,7.0,16.0,14.0,22.0,,2.0,7.0,9.0,16.0,3.0,3.0,2.0,41.0,1.0,1.0,6.0,6.0,,12.0,2.0,14.0,6.0,4.0,2.0,4.0,2.0,3.0,6.0,,1.0,10.0,2.0,2.0,8.0,21.0,21.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,,16.0,87.0,0.3888888888888889,0.3888888888888889,0.5,0.25,0.14285714285714285,0.5263157894736842,0.35714285714285715,0.4230769230769231,0.5769230769230769,0.35714285714285715,0.46875,0.05555555555555555,,,22.839506172839506,0.4,,0.061224489795918366,0.01098901098901099,0.18181818181818182,0.02,0.0916030534351145,0.014184397163120567,,0.03125,,0.0625,0.08888888888888889,0.15,0.23076923076923078,0.5,0.19298245614035087,0.5454545454545454,0.6666666666666666,0.16666666666666666,0.22807017543859648,0.6153846153846154,0.6153846153846154,0.5,0.21052631578947367,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,,0.07692307692307693,,0.5614035087719298,0.49624649122807013,0.5106499999999999,0.49071923076923074,0.12698412698412698,0.16666666666666666,0.0641025641025641,0.20512820512820512,9.966666666666665,0.3111888111888112,12.0,2.0,9.0,2.0,,2.0,8.0,21.0,3.0,3.0,6.0,5.0,21.0,3.0,,9.0,2.0,6.0,2.0,,,3.0,,,,1.0,1.0,2.0,,2.0,1.0,0.875,0.38095238095238093,0.5,0.38095238095238093,0.3684210526315789,0.18181818181818182,,0.21052631578947367,0.15789473684210525,0.2222222222222222,0.2222222222222222,0.5,0.2857142857142857,0.15384615384615385,,0.2222222222222222,23.85714285714286,,1.0,1.0,,0.034482758620689655,,,6.0,,1.0,3.0,4.0,1.0,2.0,,0.3333333333333333,0.5,0.5,1.0,0.14285714285714285,,,0.3076923076923077,0.75,1.0,1.0,3.0,1.0,0.5,0.047619047619047616,,,True,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,5064.0,84.0,1.0,157.0,156,41.0,66.0,14.0,313,,,,,,,1.0,4.0,2.0,3.0,3.0,7.0,2.0,32.0,160.0,,,5.0,,2.0,9.0,6.0,,,,3.0,2.0,5.0,2.0,1.0,,12.0,1.0,3.0,1.0,8.0,1.0,10.0,4.0,14.0,1.0,,1.0,,,,1.0,,,1.0,,3.0,6.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,9.0,41.0,1.0,1.0,0.42857142857142855,,,0.9375,1.5,0.9,0.9411764705882353,1.25,0.9,,,,10.344827586206897,,0.3333333333333333,0.15384615384615385,0.05172413793103448,0.038461538461538464,0.045454545454545456,0.11538461538461539,0.05,0.13043478260869565,0.09090909090909091,0.125,0.15789473684210525,0.16,0.058823529411764705,,,,,,,0.25,0.25,0.25,1.0,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5625,0.492478125,0.58785,0.5091,0.058823529411764705,0.125,0.15625,0.28125,12.671428571428573,0.2611464968152866,2.0,6.0,7.0,1.0,3.0,3.0,8.0,9.0,1.0,3.0,3.0,,24.0,,,7.0,6.0,,2.0,,,,,,,,,,,,,1.0,0.8888888888888888,1.0,0.8888888888888888,0.5625,,,0.125,0.4375,0.8571428571428571,0.8571428571428571,1.0,1.0,0.6,1.0,0.8571428571428571,24.822222222222223,2.0,2.0,1.0,,,,,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,True,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,5667.0,94.0,-26.0,187.0,190,51.0,59.0,25.0,377,8.0,21.0,3.0,7.0,1.0,4.0,4.0,11.0,,2.0,12.0,34.0,5.0,29.0,219.0,4.0,9.0,10.0,1.0,6.0,4.0,14.0,10.0,6.0,7.0,3.0,1.0,4.0,,1.0,,9.0,4.0,10.0,3.0,10.0,3.0,16.0,14.0,30.0,2.0,1.0,1.0,4.0,3.0,2.0,6.0,,2.0,10.0,3.0,5.0,14.0,4.0,6.0,,2.0,3.0,3.0,,3.0,2.0,,4.0,51.0,0.5833333333333334,0.7777777777777778,0.35294117647058826,0.4444444444444444,0.16666666666666666,0.35294117647058826,0.4444444444444444,0.16666666666666666,0.3918918918918919,0.5,0.2857142857142857,0.20588235294117646,0.2727272727272727,,21.86046511627907,0.4,1.0,0.18181818181818182,0.16129032258064516,0.17647058823529413,0.16666666666666666,0.18055555555555555,0.16279069767441862,0.1111111111111111,0.11764705882352941,,0.3125,0.18518518518518517,0.25,,0.6666666666666666,0.6176470588235294,0.38095238095238093,0.47058823529411764,0.5,0.3235294117647059,0.36363636363636365,0.5,0.75,0.058823529411764705,,,,0.7777777777777778,0.42857142857142855,0.6666666666666666,0.25,0.6176470588235294,0.5120970588235294,0.54235,0.48213333333333336,0.05555555555555555,0.05555555555555555,0.3448275862068966,0.13793103448275862,4.423529411764707,0.2727272727272727,,,,,,,,,,,,2.0,,,,,,1.0,2.0,3.0,,2.0,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,0.19047619047619047,0.2,,,,,,,,,,,2.0,3.0,2.0,,0.1724137931034483,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,823.0,14.0,-13.0,28.0,28,8.0,8.0,4.0,56,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,4.0,,2.0,44.0,,1.0,,1.0,3.0,2.0,,2.0,,1.0,1.0,,1.0,,,,2.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,2.0,2.0,,1.0,,,,,,,2.0,8.0,,,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.2,,0.3333333333333333,0.25,,,18.75,1.0,,0.25,0.125,,,0.125,0.08333333333333333,,,1.0,,,,,,0.25,,,,0.5,0.5,0.5,,0.25,,,,1.0,,0.3333333333333333,,0.25,0.4444,0.5473,0.432,0.2,0.2,,1.0,9.325,0.2857142857142857,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,6375.0,106.0,-19.0,199.0,208,52.0,59.0,21.0,407,5.0,11.0,1.0,1.0,2.0,2.0,3.0,8.0,7.0,15.0,15.0,34.0,2.0,32.0,229.0,2.0,2.0,4.0,2.0,6.0,6.0,16.0,14.0,,6.0,17.0,13.0,30.0,8.0,6.0,2.0,73.0,,,3.0,8.0,,11.0,,11.0,4.0,2.0,2.0,9.0,,3.0,3.0,1.0,6.0,12.0,4.0,2.0,6.0,4.0,4.0,,,,,,,,,6.0,52.0,0.5333333333333333,0.5333333333333333,0.4411764705882353,1.0,0.3333333333333333,0.4166666666666667,1.0,0.3333333333333333,0.42105263157894735,1.0,0.375,0.17647058823529413,0.25,,22.52252252252252,0.75,,0.11428571428571428,,0.16666666666666666,,0.125,,,,0.23076923076923078,0.07407407407407407,0.1,0.16666666666666666,0.16666666666666666,,0.3055555555555556,0.45454545454545453,0.7142857142857143,0.6,0.2222222222222222,0.375,0.5,0.6666666666666666,0.4166666666666667,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.5,1.0,0.3333333333333333,1.0,0.3611111111111111,0.5019013888888888,0.5367500000000001,0.4519499999999999,,,0.125,0.1875,10.305882352941179,0.2613065326633166,2.0,,,,,,,2.0,,,,2.0,,,,,,5.0,9.0,,,,2.0,,,,,2.0,,1.0,2.0,,,,,0.05555555555555555,0.36363636363636365,,0.05555555555555555,,,,,,,,,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
