EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyFG2M,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3Assists,SelfOReb,StepOutOfBoundsTurnovers,BlockedLongMidRange,SelfORebPct,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,OffensiveGoaltends,3SecondViolations,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,PtsUnassisted3s,HeaveAttempts,BlockingFoulsDrawn,on,SecondChanceCorner3FGM,Fg3aBlocked,BlockingFouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,BlockedCorner3
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,6857.0,114,-1,219,221,49.0,19.0,22.0,440,1.0,1.0,2.0,2.0,6.0,13.0,1.0,1.0,1.0,1.0,9.0,18.0,1.0,2.0,1.0,2.0,9.0,16.0,10.0,19.0,10.0,58.0,244.0,2.0,4.0,1.0,2.0,1.0,8.0,2.0,2.0,3.0,5.0,11.0,14.0,4.0,30.0,18.0,9.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,17.0,2.0,21.0,3.0,24.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,10.0,1.0,9.0,1.0,12.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,10.0,48.0,1.0,1.0,0.7777777777777778,0.7777777777777778,1.0,0.5263157894736842,0.5,0.6666666666666666,0.5263157894736842,0.5625,0.5,0.6857142857142857,0.5833333333333334,0.6,0.7073170731707317,0.5714285714285714,0.6875,0.5428571428571428,17.338709677419356,0.5,0.5,0.2698412698412698,0.0277777777777777,0.0909090909090909,0.0434782608695652,0.2235294117647059,0.031578947368421,0.0714285714285714,0.0285714285714285,0.0526315789473684,0.2857142857142857,0.36,0.1935483870967742,0.0833333333333333,0.1,1.0,0.0285714285714285,1.0,1.0,1.0,0.0571428571428571,1.0,1.0,0.3714285714285714,0.4615384615384615,0.4615384615384615,1.0,0.0285714285714285,1.0,1.0,1.0,0.5142857142857142,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,0.2,1.0,0.4,0.5,0.5714285714285714,0.5,0.5145471428571428,0.4644875,0.51815,0.1025641025641025,0.2,0.1379310344827586,0.1896551724137931,17.5875,25.07368421052632,0.2237442922374429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201162,1610612756,Jared Dudley,Jared Dudley,201162,PHX,3849.0,64,-1,118,122,50.0,49.0,20.0,240,4.0,4.0,1.0,5.0,1.0,1.0,3.0,6.0,1.0,3.0,,3.0,,1.0,,2.0,6.0,10.0,3.0,9.0,6.0,27.0,132.0,3.0,3.0,,2.0,3.0,9.0,5.0,1.0,5.0,6.0,17.0,8.0,4.0,9.0,3.0,,4.0,5.0,2.0,1.0,11.0,,3.0,1.0,4.0,,5.0,3.0,8.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,6.0,3.0,1.0,,,,,,,17.0,50.0,,1.0,0.6666666666666666,0.8,1.0,0.3333333333333333,,0.2,0.3333333333333333,0.6,1.0,0.5526315789473685,0.6,0.55,0.6428571428571429,0.75,0.7083333333333334,0.4736842105263157,16.901408450704228,0.3333333333333333,,0.1081081081081081,0.0666666666666666,0.0714285714285714,,0.0980392156862745,0.0517241379310344,0.0833333333333333,0.125,,0.0833333333333333,,0.1666666666666666,0.125,,,0.2105263157894736,1.0,1.0,0.5,0.2631578947368421,0.2,0.3333333333333333,0.0526315789473684,1.0,1.0,1.0,0.3157894736842105,0.5,0.5,1.0,0.1578947368421052,,,,0.2,,,0.3,0.3333333333333333,0.2,,0.6842105263157895,,0.4942684210526316,0.53855,0.5180899999999999,0.15,0.2727272727272727,0.3333333333333333,0.6296296296296297,6.970000000000001,24.366666666666667,0.423728813559322,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.8,0.2,0.4,1.0,0.4,1.0,0.2,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,2170.0,36,-15,67,71,14.0,18.0,9.0,138,4.0,5.0,,1.0,1.0,3.0,,,,,3.0,5.0,1.0,2.0,,,5.0,9.0,3.0,5.0,,19.0,85.0,,,1.0,2.0,,3.0,1.0,,,,,4.0,6.0,9.0,5.0,3.0,6.0,8.0,3.0,2.0,18.0,,1.0,1.0,2.0,,3.0,1.0,4.0,,,,1.0,1.0,4.0,1.0,5.0,1.0,3.0,,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,13.0,,,0.4,0.4,1.0,0.6,0.5,,0.6,0.5555555555555556,,0.6785714285714286,0.75,,0.6785714285714286,0.75,,0.3571428571428571,24.35897435897436,0.2,,0.1052631578947368,0.0344827586206896,0.1666666666666666,,0.12,0.0294117647058823,0.1428571428571428,,,,0.2,0.1,0.2,,1.0,0.3571428571428571,0.8,0.8,0.25,0.0714285714285714,,,0.2142857142857142,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3571428571428571,0.6,0.6,1.0,1.0,0.5,1.0,,,,,0.7142857142857143,0.6,0.5534464285714286,0.552075,0.6305,0.0714285714285714,0.1111111111111111,0.1578947368421052,,7.266666666666666,25.360000000000003,0.208955223880597,,,,1.0,,,,,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,0.1666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2045,1610612756,Hedo Turkoglu,Hedo Turkoglu,2045,PHX,1417.0,24,4,46,46,12.0,26.0,5.0,92,1.0,1.0,,,,,,,,,3.0,6.0,,,1.0,3.0,1.0,1.0,3.0,6.0,,11.0,50.0,,,,,,,,1.0,3.0,,3.0,,2.0,9.0,6.0,3.0,3.0,5.0,2.0,1.0,12.0,,,1.0,1.0,,2.0,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,3.0,12.0,,,,,1.0,0.5,,0.3333333333333333,0.5,1.0,,0.7857142857142857,,0.5,0.7857142857142857,,0.5,0.8571428571428571,15.384615384615383,1.0,,0.0833333333333333,,0.1428571428571428,,0.1052631578947368,,,,,,,0.3333333333333333,0.3333333333333333,,,0.1428571428571428,1.0,1.0,,,,,,,,,,,,,0.8571428571428571,0.5,0.5,1.0,,,,,,1.0,0.3333333333333333,1.0,0.5,0.5568214285714286,,0.52645,,,,0.2727272727272727,0.1,25.816666666666663,0.2608695652173913,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2853,1610612756,Earl Barron,Earl Barron,2853,PHX,10988.0,183,2,350,353,88.0,87.0,43.0,703,8.0,18.0,1.0,15.0,3.0,18.0,,,,,,,,,,,12.0,51.0,,,12.0,36.0,390.0,2.0,15.0,,,1.0,5.0,16.0,,,6.0,8.0,16.0,8.0,,,,3.0,4.0,2.0,1.0,9.0,4.0,11.0,3.0,19.0,2.0,24.0,16.0,40.0,6.0,4.0,2.0,6.0,2.0,5.0,,11.0,16.0,32.0,3.0,14.0,,20.0,9.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,8.0,87.0,4.0,2.0,0.6666666666666666,0.8,,,,,,0.2352941176470588,0.1333333333333333,0.2352941176470588,0.1333333333333333,0.0625,0.3,0.15625,0.1904761904761904,,17.66169154228856,0.5454545454545454,0.2222222222222222,0.1809523809523809,0.0924369747899159,0.0769230769230769,0.1142857142857142,0.1527777777777778,0.0974025974025974,0.1538461538461538,,0.0689655172413793,0.3043478260869565,0.1388888888888889,0.1521739130434782,0.0476190476190476,0.1111111111111111,0.5,0.3529411764705882,0.4444444444444444,0.5333333333333333,0.625,0.2941176470588235,0.0666666666666666,0.0909090909090909,0.3529411764705882,0.1666666666666666,0.1666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,0.3529411764705882,,0.4977274509803921,0.5396636363636363,0.4757375,0.1551724137931034,0.1551724137931034,0.1388888888888889,0.2222222222222222,8.652941176470591,,0.2514285714285714,2.0,9.0,,5.0,,1.0,4.0,7.0,1.0,1.0,,4.0,1.0,1.0,2.0,0.0625,0.1372549019607843,0.2666666666666666,1.0,0.6,0.2222222222222222,,0.3125,,,4.0,,,0.125,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.1666666666666666,0.125,0.1891891891891892,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,
2202,1610612756,Jason Richardson,Jason Richardson,2202,PHX,7525.0,125,-20,242,244,44.0,49.0,25.0,486,11.0,14.0,3.0,5.0,6.0,17.0,2.0,5.0,,2.0,4.0,12.0,,,,4.0,20.0,36.0,6.0,17.0,7.0,65.0,281.0,1.0,3.0,,1.0,1.0,3.0,5.0,,6.0,1.0,9.0,28.0,12.0,18.0,12.0,4.0,4.0,7.0,,3.0,17.0,,4.0,2.0,4.0,,6.0,4.0,10.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,6.0,1.0,13.0,,11.0,4.0,1.0,,,,,,,9.0,44.0,1.0,1.0,0.7,0.7,1.0,0.3529411764705882,,,0.3529411764705882,0.5555555555555556,0.3333333333333333,0.5471698113207547,0.25,0.3636363636363636,0.5517241379310345,0.3,0.3461538461538461,0.320754716981132,22.794117647058822,0.5,,0.0571428571428571,0.050632911392405,0.074074074074074,,0.0618556701030927,0.0384615384615384,0.2,0.0238095238095238,,,,0.1481481481481481,0.0769230769230769,0.0714285714285714,,0.2641509433962264,0.7857142857142857,0.7857142857142857,0.7272727272727273,0.0943396226415094,0.6,0.6,0.320754716981132,0.3529411764705882,0.3529411764705882,0.5,0.0943396226415094,0.4,0.4,1.0,0.2264150943396226,0.3333333333333333,0.3333333333333333,1.0,,,,0.1818181818181818,,0.3636363636363636,,0.5849056603773585,0.3333333333333333,0.5263773584905661,0.4481666666666666,0.5610181818181817,0.0701754385964912,0.1,0.0461538461538461,0.1384615384615384,10.625,24.929411764705883,0.1818181818181818,1.0,1.0,3.0,3.0,1.0,4.0,,,3.0,3.0,1.0,,1.0,,,0.8,,,1.0,0.25,1.0,0.25,0.2727272727272727,1.0,,1.0,,,0.037037037037037,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,
255,1610612756,Grant Hill,Grant Hill,255,PHX,8259.0,138,3,265,267,59.0,62.0,28.0,532,14.0,18.0,9.0,18.0,10.0,20.0,,,,,,,,,,,33.0,56.0,,,9.0,75.0,299.0,2.0,2.0,,,2.0,6.0,11.0,,,4.0,14.0,42.0,24.0,,,,6.0,8.0,4.0,2.0,18.0,1.0,1.0,7.0,8.0,2.0,17.0,2.0,19.0,5.0,4.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,11.0,,7.0,,11.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,14.0,58.0,,1.0,0.6363636363636364,0.6363636363636364,,,,,,0.5892857142857143,1.0,0.5892857142857143,1.0,0.4545454545454545,0.6147540983606558,1.0,0.5384615384615384,,22.33333333333333,0.1666666666666666,0.4,0.1038961038961039,0.0120481927710843,0.2413793103448276,0.037037037037037,0.1415094339622641,0.0181818181818181,,0.0256410256410256,0.0416666666666666,,0.1428571428571428,0.1176470588235294,0.1333333333333333,0.3571428571428571,0.5,0.3214285714285714,0.7777777777777778,0.7777777777777778,0.7857142857142857,0.3214285714285714,0.5,0.5625,0.3571428571428571,0.5,0.5263157894736842,0.6,,,,,,,,,,,,,,,,0.3214285714285714,,0.5059160714285715,0.53265,0.5190727272727272,0.0833333333333333,0.0833333333333333,0.08,0.1866666666666666,9.80892857142857,,0.2226415094339622,1.0,1.0,3.0,4.0,,5.0,,3.0,2.0,1.0,,1.0,1.0,,1.0,0.4545454545454545,0.0535714285714285,0.1111111111111111,0.4444444444444444,0.5,1.0,,0.3636363636363636,0.75,1.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,2.0,0.05,,,,True,,,,,,,,,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,7975.0,133,9,257,256,64.0,51.0,27.0,513,6.0,6.0,7.0,9.0,8.0,15.0,,,,,1.0,5.0,,1.0,,3.0,21.0,30.0,1.0,5.0,5.0,50.0,279.0,,,,1.0,,,7.0,,3.0,2.0,14.0,4.0,38.0,,5.0,1.0,36.0,48.0,17.0,10.0,108.0,2.0,1.0,5.0,6.0,,11.0,3.0,14.0,3.0,,3.0,13.0,10.0,5.0,1.0,18.0,,1.0,,16.0,1.0,6.0,1.0,2.0,,,,,,,14.0,63.0,,1.0,0.0952380952380952,0.0952380952380952,,0.2,,,0.2,0.7,,0.6428571428571429,,0.6,0.6621621621621622,,0.6363636363636364,0.1428571428571428,18.900343642611684,0.7222222222222222,,0.0769230769230769,0.0123456790123456,0.1724137931034483,0.0714285714285714,0.102803738317757,0.0275229357798165,,,0.0833333333333333,0.0625,0.0344827586206896,0.1212121212121212,0.2857142857142857,0.0666666666666666,,0.1714285714285714,1.0,1.0,,0.2571428571428571,0.7777777777777778,0.7777777777777778,0.4285714285714285,0.5333333333333333,0.5333333333333333,0.125,,,,,0.1428571428571428,0.2,0.2,,1.0,,,,,0.3,,0.3142857142857143,0.2,0.4782328571428572,0.54135,0.5107299999999999,0.0285714285714285,0.0333333333333333,,0.28,11.740000000000002,25.24,0.2490272373540856,,,2.0,2.0,,6.0,,,12.0,10.0,9.0,5.0,,1.0,1.0,0.8571428571428571,,,0.1428571428571428,,,,0.2,1.0,2.0,,,,,,3.0,3.0,,,,1.0,,,0.04,,1.0,1.0,,,,3.0,,,True,,,,,,,,,,,,,,,,
101124,1610612756,Hakim Warrick,Hakim Warrick,101124,PHX,1914.0,32,3,60,61,15.0,28.0,10.0,121,3.0,5.0,2.0,6.0,1.0,3.0,,,,,,1.0,,,,1.0,6.0,14.0,,1.0,6.0,18.0,64.0,1.0,1.0,,,2.0,4.0,3.0,,1.0,,2.0,10.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,,,3.0,2.0,1.0,6.0,,6.0,1.0,1.0,,2.0,2.0,,,2.0,1.0,2.0,1.0,8.0,,7.0,4.0,,,,,,,,2.0,15.0,,,0.8333333333333334,0.8333333333333334,,,,,,0.4285714285714285,1.0,0.4,1.0,0.25,0.5,1.0,0.25,0.0666666666666666,28.169014084507044,1.0,1.0,0.08,,0.5,,0.1612903225806451,,,,,0.1666666666666666,,0.1,0.5,0.5,,0.3333333333333333,0.6,0.75,0.6666666666666666,0.4,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,0.0666666666666666,,,,,,,,,0.25,,0.4,,0.4674166666666667,0.4023,0.4374625,0.2222222222222222,0.2352941176470588,0.2222222222222222,0.1111111111111111,7.864285714285714,25.1,0.25,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,1.0,0.3333333333333333,0.0714285714285714,,1.0,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,0.2,,,,1.0,,1.0,,,,,,True,,,,,,,,,,,,,,,,
2735,1610612756,Josh Childress,Josh Childress,2735,PHX,1974.0,33,18,60,59,19.0,17.0,14.0,119,6.0,10.0,,,,,,,,,,2.0,,,,1.0,6.0,10.0,,2.0,4.0,16.0,63.0,2.0,2.0,,,1.0,5.0,3.0,,1.0,1.0,3.0,6.0,6.0,,,,1.0,3.0,1.0,,8.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,8.0,2.0,2.0,,,,2.0,1.0,2.0,3.0,4.0,,5.0,,4.0,3.0,,,,,,,,3.0,19.0,,,0.5,0.75,,,,,,0.6,1.0,0.5,1.0,0.25,0.6153846153846154,1.25,0.375,0.1666666666666666,19.73684210526316,,0.25,0.05,0.1111111111111111,0.2857142857142857,0.1666666666666666,0.1111111111111111,0.1212121212121212,0.125,,0.2,,,0.125,0.25,0.3333333333333333,,0.8333333333333334,0.6,0.75,0.5,,,,,,,,,,,,0.1666666666666666,,,,,,,,,0.25,,1.0,,0.6154499999999999,0.6313,0.7164333333333334,0.2307692307692307,0.2727272727272727,0.3125,0.1875,1.7599999999999998,52.85,0.3166666666666666,2.0,2.0,1.0,3.0,,1.0,4.0,2.0,2.0,2.0,,,,,2.0,0.3333333333333333,0.2,,,1.0,1.0,,0.75,0.3333333333333333,,,,,,,,,,1.0,,,0.2,,0.2222222222222222,,,,,,,,2.0,1.0,True,,,,,,,,,,,,,,,,
