EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceFG2A,FTDefRebounds,BlockingFouls,DefFTReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,Corner3Assists,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,BlockingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,OffAtRimReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,LongMidRangePctBlocked,OffLongMidRangeReboundPct,PtsUnassisted3s,FTOffRebounds,Offensive Fouls,OffFTReboundPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,Charge Fouls Drawn,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,NonShootingPenaltyNonTakeFoulsDrawn,on,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,HeaveAttempts,Fg3aBlocked,SelfOReb,Travels,SecondChanceTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,BlockedLongMidRange,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,BlockedArc3
101114,1610612751,Deron Williams,Deron Williams,101114,NJN,2487.0,41,-2,77,82,8.0,7,11.0,159,3.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5,11,1.0,6.0,4.0,17,87,2.0,3.0,4.0,2.0,8.0,3.0,5.0,1.0,2.0,10.0,3.0,13.0,3.0,5.0,3.0,2.0,29.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,0.2,0.2,1.0,0.16666666666666666,0.16666666666666666,0.45454545454545453,0.6666666666666666,0.38235294117647056,0.6666666666666666,0.4473684210526316,0.6666666666666666,0.35294117647058826,0.18181818181818182,0.3333333333333333,24.719101123595504,0.6666666666666666,0.08333333333333333,0.041666666666666664,0.125,0.06666666666666667,0.09375,0.05128205128205128,0.25,0.1111111111111111,0.2,0.16666666666666666,0.35294117647058826,0.5,0.75,0.3333333333333333,0.058823529411764705,1.0,1.0,0.23529411764705882,0.25,0.25,0.058823529411764705,0.29411764705882354,0.2,0.2,1.0,0.3333333333333333,0.7058823529411765,0.2,0.49795588235294114,0.42743333333333333,0.15789473684210525,0.16666666666666666,0.14285714285714285,0.23529411764705882,8.518181818181818,24.416666666666668,0.1038961038961039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101130,1610612751,Johan Petro,Johan Petro,101130,NJN,1853.0,31,-6,59,58,12.0,8,7.0,117,1.0,1.0,1.0,1.0,3.0,2.0,7.0,,,,4,11,,,,8,63,1.0,1.0,2.0,6.0,2.0,,,,,,,,,,,,,,,2.0,4.0,9.0,,9.0,5.0,5.0,,,,,,,,3.0,4.0,1.0,1.0,1.0,,1.0,,,,,2.0,12.0,,0.75,0.75,,,,0.36363636363636365,1.0,0.36363636363636365,1.0,0.36363636363636365,1.0,,,,16.666666666666664,,0.36363636363636365,,0.25,,0.3157894736842105,,,,,0.2,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.2857142857142857,0.2857142857142857,,,,,,1.0,0.09090909090909091,,0.4357545454545455,0.774,0.09090909090909091,0.09090909090909091,,0.25,13.972727272727274,,0.2033898305084746,1.0,1.0,3.0,1.0,0.75,0.2,0.75,0.3333333333333333,1.0,1.0,0.4333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201238,1610612751,Mario West,Mario West,201238,NJN,6956.0,116,-7,217,222,53.0,28,29.0,439,7.0,11.0,3.0,1.0,3.0,,3.0,,1.0,4.0,8,17,1.0,4.0,3.0,22,243,2.0,6.0,8.0,8.0,8.0,3.0,4.0,1.0,2.0,6.0,4.0,10.0,3.0,1.0,3.0,2.0,24.0,1.0,1.0,2.0,7.0,9.0,2.0,11.0,7.0,3.0,4.0,1.0,,,1.0,2.0,,8.0,13.0,8.0,5.0,1.0,,3.0,,,,,8.0,53.0,1.0,0.5,0.5,1.0,0.25,0.25,0.47058823529411764,0.3333333333333333,0.4523809523809524,0.4375,0.4782608695652174,0.4444444444444444,0.19047619047619047,0.11764705882352941,0.09090909090909091,10.080645161290322,0.5,0.11475409836065574,0.0125,0.08695652173913043,0.03225806451612903,0.10714285714285714,0.018018018018018018,0.05555555555555555,0.045454545454545456,0.22727272727272727,0.06666666666666667,0.5238095238095238,0.6363636363636364,0.7,0.5714285714285714,0.14285714285714285,0.3333333333333333,0.5,0.14285714285714285,,,,0.19047619047619047,0.25,0.25,1.0,0.375,0.7142857142857143,0.25,0.5621738095238096,0.48326875,0.13043478260869565,0.15789473684210525,,0.36363636363636365,5.611764705882353,25.1,0.24423963133640553,2.0,5.0,,,,0.043478260869565216,0.0625,0.125,,0.6666666666666666,0.44694999999999996,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.5,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,1610612751,Travis Outlaw,Travis Outlaw,2566,NJN,3421.0,57,-11,105,113,28.0,20,14.0,218,2.0,4.0,1.0,3.0,6.0,6.0,10.0,2.0,,4.0,11,20,1.0,6.0,3.0,28,128,3.0,3.0,9.0,16.0,6.0,3.0,4.0,,4.0,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,3.0,,2.0,2.0,4.0,6.0,5.0,3.0,2.0,,,,,,,2.0,2.0,4.0,4.0,,,1.0,,,,,9.0,28.0,,0.7272727272727273,0.8,1.0,0.16666666666666666,0.16666666666666666,0.55,1.0,0.4807692307692308,0.9,0.5,0.9,0.23076923076923078,0.2,0.5,23.140495867768596,,0.07142857142857142,0.08108108108108109,,0.05263157894736842,0.05405405405405406,0.07142857142857142,0.1111111111111111,,,,0.15384615384615385,0.5,1.0,0.5,0.23076923076923078,0.5,0.75,0.38461538461538464,0.6,0.6,0.07692307692307693,0.15384615384615385,,,,0.2,0.38461538461538464,,0.47994230769230756,0.5599700000000001,0.037037037037037035,0.047619047619047616,,0.32142857142857145,12.225,24.866666666666664,0.26666666666666666,1.0,4.0,,,,0.1111111111111111,0.125,,0.8333333333333334,1.0,0.4581,2.0,,,1.0,2.0,,4.0,1.0,2.0,,,,,,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,,0.2,,0.14285714285714285,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.16666666666666666,0.6666666666666666,0.5,0.5,1.0,0.5,1.0,0.2,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,1610612751,Sasha Vujacic,Sasha Vujacic,2756,NJN,4652.0,78,-12,146,148,26.0,18,17.0,294,1.0,3.0,,,1.0,4.0,8.0,2.0,5.0,10.0,5,12,5.0,12.0,5.0,30,171,,1.0,4.0,8.0,2.0,15.0,10.0,5.0,1.0,6.0,2.0,8.0,1.0,4.0,,2.0,18.0,,2.0,2.0,9.0,11.0,2.0,13.0,4.0,1.0,3.0,,1.0,,1.0,1.0,,4.0,6.0,4.0,5.0,,1.0,2.0,,,,,4.0,26.0,,0.8,0.8,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,,0.5208333333333334,0.375,0.5576923076923077,0.375,0.5,0.08333333333333333,,16.564417177914113,,0.23684210526315788,0.03636363636363636,0.18181818181818182,,0.22448979591836735,0.02702702702702703,,,0.38461538461538464,0.2857142857142857,0.125,0.3333333333333333,0.3333333333333333,1.0,0.041666666666666664,,,0.3333333333333333,0.5,0.5714285714285714,0.08333333333333333,0.4166666666666667,0.5,0.5,1.0,,0.625,0.5,0.5092604166666667,0.5408625,0.07692307692307693,0.14285714285714285,,0.13333333333333333,14.066666666666668,24.808333333333334,0.1780821917808219,,1.0,,1.0,,0.07142857142857142,0.2727272727272727,,0.75,,0.4198,,,1.0,3.0,1.0,,4.0,1.0,3.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.75,0.3333333333333333,0.13333333333333333,,,,,,,,,,0.05555555555555555,,,,,,,,,,2.0,0.125,0.043478260869565216,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101211,1610612751,Stephen Graham,Stephen Graham,101211,NJN,1928.0,32,9,60,60,20.0,6,10.0,120,,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2,7,2.0,5.0,3.0,13,62,,2.0,6.0,,4.0,3.0,3.0,2.0,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,1.0,,,2.0,3.0,,,2.0,2.0,3.0,1.0,,2.0,,,,,6.0,20.0,,,,0.5,0.4,0.4,0.2857142857142857,,0.4166666666666667,0.5,0.5,0.5,0.4166666666666667,,,22.857142857142858,0.3333333333333333,0.05263157894736842,0.045454545454545456,0.125,,0.07407407407407407,0.037037037037037035,,,0.14285714285714285,0.2,0.16666666666666666,,,,0.08333333333333333,1.0,1.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.5833333333333334,0.6666666666666666,0.4752,0.4871833333333333,0.15384615384615385,0.25,,0.46153846153846156,12.685714285714285,24.54,0.3333333333333333,,1.0,,,,,,,,,0.5002,,,2.0,3.0,1.0,,3.0,2.0,4.0,,,1.0,,,,0.5,1.0,1.0,1.5,,,,0.5,0.6666666666666666,0.23076923076923078,,,,1.0,2.0,,,,,,,,,,,,,0.16666666666666666,,1.0,,0.07692307692307693,3.0,1.0,2.0,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,4652.0,78,-7,143,148,28.0,16,19.0,291,10.0,15.0,1.0,8.0,13.0,,4.0,,,,18,32,,,18.0,54,165,3.0,6.0,14.0,18.0,18.0,,,,,3.0,1.0,4.0,1.0,3.0,,,9.0,1.0,4.0,2.0,7.0,9.0,5.0,14.0,2.0,1.0,1.0,4.0,,1.0,1.0,5.0,,1.0,3.0,17.0,22.0,4.0,,13.0,,3.0,2.0,3.0,14.0,28.0,,0.5,0.5625,,,,0.5625,0.5,0.5625,0.5,0.6585365853658537,0.6363636363636364,,,,28.04878048780488,0.8,0.15555555555555556,0.0784313725490196,0.15384615384615385,0.041666666666666664,0.15517241379310345,0.06666666666666667,,,0.058823529411764705,0.25,0.46875,0.6666666666666666,0.6666666666666666,0.6,0.40625,0.6153846153846154,0.6153846153846154,0.125,,,,,,,,0.16666666666666666,0.46875,,0.46985937499999997,0.38303333333333334,0.3170731707317073,0.3170731707317073,,0.25925925925925924,6.603125,,0.1958041958041958,1.0,5.0,,,,0.21052631578947367,0.2222222222222222,,,1.0,0.6132500000000001,4.0,,,,2.0,,8.0,,,8.0,,3.0,,1.0,1.0,,0.4,0.4,0.5714285714285714,,0.8,,,,0.14814814814814814,2.0,,,,4.0,,,,1.0,,0.14285714285714285,0.375,,,,0.5,,,,4.0,,0.21052631578947367,,,,,1.0,2.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200770,1610612751,Jordan Farmar,Jordan Farmar,200770,NJN,2706.0,45,-9,86,87,23.0,16,12.0,173,4.0,6.0,1.0,,1.0,2.0,4.0,3.0,2.0,6.0,6,11,3.0,9.0,2.0,23,94,,1.0,8.0,4.0,8.0,9.0,6.0,2.0,,8.0,,8.0,,4.0,2.0,2.0,16.0,,,3.0,,3.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,,,1.0,,,,,8.0,23.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,,0.525,1.0,0.5476190476190477,1.0,0.45,,,24.0,0.3333333333333333,,,0.25,,0.0967741935483871,,,,,0.125,0.3,0.6666666666666666,0.6666666666666666,0.25,0.05,,,0.2,0.5,0.5,0.15,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.75,0.3333333333333333,0.5397649999999999,0.5497,0.047619047619047616,0.08333333333333333,,0.34782608695652173,8.836363636363636,24.288888888888888,0.26744186046511625,,,,,,,,0.5,0.5,,0.6144,,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,,,,,1.0,,,,,,1.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,1.0,,,,,,1.0,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201148,1610612751,Brandan Wright,Brandan Wright,201148,NJN,2119.0,35,20,67,67,22.0,6,12.0,134,4.0,6.0,2.0,1.0,2.0,,1.0,,,,5,9,,,4.0,14,58,1.0,3.0,4.0,6.0,4.0,,,,,,1.0,1.0,1.0,,,,3.0,1.0,3.0,1.0,3.0,4.0,4.0,8.0,3.0,2.0,1.0,1.0,1.0,,2.0,3.0,1.0,,2.0,3.0,4.0,,,2.0,,3.0,2.0,3.0,4.0,22.0,,0.6,0.75,,,,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.6363636363636364,0.5,,,,17.72151898734177,0.3333333333333333,0.1111111111111111,0.10714285714285714,0.125,0.2,0.11428571428571428,0.12121212121212122,0.25,,0.2222222222222222,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.2222222222222222,0.5,0.5,0.1111111111111111,,,,,,,,0.6666666666666666,0.6666666666666666,,0.5058777777777778,0.5487,0.18181818181818182,0.18181818181818182,,0.2857142857142857,5.199999999999999,,0.3283582089552239,1.0,2.0,,1.0,,0.07142857142857142,,,,0.5,0.37229999999999996,2.0,,,,1.0,,2.0,,,2.0,,1.0,,1.0,,,0.5,0.5,0.5,,1.0,,,,0.14285714285714285,1.0,,,,2.0,,,1.0,,,0.5,,,,,0.5,,,,,,0.13333333333333333,,,,,,,1.0,,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,1610612751,Dan Gadzuric,Dan Gadzuric,2429,NJN,2176.0,36,2,68,67,20.0,7,9.0,135,5.0,7.0,2.0,3.0,5.0,,2.0,,,,8,14,,,,16,73,1.0,2.0,2.0,10.0,6.0,,,,1.0,,,,,,,,,2.0,3.0,3.0,1.0,4.0,6.0,10.0,1.0,1.0,,,,,1.0,1.0,,4.0,5.0,4.0,3.0,1.0,,2.0,,,,,2.0,20.0,,0.625,1.0,,,,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5333333333333333,0.3333333333333333,,0.07142857142857142,0.14285714285714285,20.51282051282051,,0.0625,0.13636363636363635,0.3333333333333333,0.18181818181818182,0.16,0.15151515151515152,,0.2,0.125,0.5,0.5,0.7142857142857143,0.8333333333333334,0.4,0.35714285714285715,0.6,0.6,0.14285714285714285,,,,,,,,1.0,0.5,,0.5327214285714286,0.6393,0.13333333333333333,0.13333333333333333,,0.125,5.414285714285714,,0.29411764705882354,1.0,4.0,,,,,,,,0.5,0.70635,4.0,,,,3.0,,6.0,,,,,,,,,,0.75,0.75,0.6,,1.0,,,,0.375,3.0,,,,6.0,,,,,0.2222222222222222,,1.0,,,,0.75,,,,,,0.1111111111111111,,1.0,1.0,0.25,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
