EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,BlockingFoulsDrawn,Technical Free Throw Trips,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffensiveGoaltends,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,on
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,57751.0,963,-34,1784,1771,335,389,207,3555,95.0,147.0,23.0,44.0,13.0,22.0,69.0,169.0,1.0,8.0,2.0,1.0,165.0,324.0,2.0,47.0,377.0,1836,28.0,53.0,8.0,64.0,21.0,48.0,1.0,16.0,58.0,166.0,164.0,44.0,2.0,15.0,39.0,16.0,55.0,11.0,5.0,29.0,4.0,6.0,126.0,10.0,72.0,47.0,149.0,13.0,209.0,82.0,291.0,10.0,18.0,11.0,7.0,22.0,11.0,15.0,37.0,1.0,7.0,5.0,59.0,2.0,9.0,51.0,1.0,93.0,1.0,5.0,12.0,101.0,4.0,9.0,6.0,86.0,8.0,38.0,9.0,65.0,51.0,1.0,13.0,65.0,47.0,1.0,6.0,6.0,58.0,327,7.0,9.0,0.503030303030303,0.5804195804195804,0.5092592592592593,0.5283018867924528,0.4375,0.5061349693251533,0.5283018867924528,0.42857142857142855,0.5164383561643836,0.5333333333333333,0.453125,0.006134969325153374,0.046296296296296294,0.061224489795918366,0.03550295857988166,21.010901883052526,0.3728813559322034,0.30952380952380953,0.2317262830482115,0.11093990755007704,0.25133689839572193,0.043478260869565216,0.236144578313253,0.09328782707622298,0.15609756097560976,0.07207207207207207,0.10810810810810811,0.04,0.05,0.19718309859154928,0.2641509433962264,0.23985239852398524,0.26153846153846155,0.22807017543859648,0.06944444444444445,0.7230769230769231,0.450920245398773,0.6462585034013606,0.6884057971014492,0.5684210526315789,0.5184049079754601,0.40828402366863903,0.4233128834355828,0.42028985507246375,0.024539877300613498,0.125,0.125,0.006134969325153374,0.8301886792452831,0.5227272727272727,0.4489795918367347,0.5909090909090909,0.02040816326530612,0.4570552147239264,0.4914047546012269,0.5833222222222222,0.4703020408163266,0.10674157303370786,0.10734463276836158,0.16976127320954906,0.15384615384615385,4.57932098765432,27.15,0.18778026905829595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,21116.0,352,18,662,644,139,133,91,1306,18.0,33.0,7.0,12.0,4.0,6.0,4.0,12.0,31.0,61.0,20.0,8.0,53.0,106.0,24.0,12.0,148.0,687,11.0,20.0,2.0,33.0,12.0,21.0,9.0,10.0,43.0,74.0,32.0,14.0,20.0,5.0,6.0,7.0,13.0,4.0,3.0,4.0,1.0,1.0,33.0,7.0,13.0,13.0,32.0,2.0,47.0,20.0,67.0,1.0,12.0,7.0,5.0,3.0,,1.0,11.0,,2.0,1.0,14.0,,2.0,16.0,1.0,32.0,1.0,3.0,5.0,25.0,3.0,3.0,8.0,14.0,1.0,3.0,3.0,2.0,2.0,,,2.0,2.0,,3.0,3.0,43.0,135,2.0,3.0,0.6981132075471698,0.8043478260869565,0.5,0.55,0.5714285714285714,0.5230769230769231,0.5961538461538461,0.55,0.5441176470588235,0.6111111111111112,0.6142857142857143,0.18461538461538463,0.04716981132075472,0.09090909090909091,0.16666666666666666,19.55671447196871,0.21428571428571427,0.11764705882352941,0.14746543778801843,0.05220883534136546,0.18309859154929578,0.07368421052631578,0.15625,0.05813953488372093,0.1111111111111111,0.04054054054054054,0.019417475728155338,0.056338028169014086,0.125,0.1206896551724138,0.13114754098360656,0.17346938775510204,0.18181818181818182,0.1875,0.01639344262295082,1.0,0.25384615384615383,0.5454545454545454,0.6,0.5,0.09230769230769231,0.3333333333333333,0.4,0.25,0.46923076923076923,0.5081967213114754,0.5081967213114754,0.15384615384615385,0.46153846153846156,0.5833333333333334,0.2,0.6666666666666666,0.26666666666666666,0.43846153846153846,0.49755930232558143,0.5521944444444444,0.47779482758620684,0.03007518796992481,0.027777777777777776,0.22297297297297297,0.2905405405405405,11.945283018867922,25.354166666666668,0.20996978851963746,1.0,4.0,1.0,1.0,9.0,3.0,5.0,3.0,10.0,3.0,6.0,3.0,30.0,9.0,1.0,1.0,1.0,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.8709677419354839,0.03076923076923077,0.25,0.25,1.0,0.45,0.45,1.0,0.038461538461538464,0.19230769230769232,0.6,1.0,0.03333333333333333,0.375,0.45,0.04,,,,,,,,,,,,,,,,,,,,,,,,True
1863,1610612749,Earl Boykins,Earl Boykins,1863,MIL,11927.0,199,9,377,368,82,115,42,745,4.0,10.0,,,1.0,3.0,12.0,23.0,12.0,32.0,15.0,2.0,28.0,65.0,18.0,22.0,102.0,379,3.0,3.0,3.0,12.0,5.0,14.0,4.0,11.0,24.0,16.0,40.0,2.0,15.0,4.0,24.0,10.0,34.0,7.0,3.0,11.0,1.0,12.0,78.0,,2.0,1.0,6.0,,7.0,2.0,9.0,1.0,10.0,2.0,8.0,5.0,,3.0,,,2.0,,5.0,,,1.0,,9.0,,,,20.0,,,1.0,25.0,1.0,8.0,5.0,2.0,,2.0,,2.0,,,,,22.0,81,1.0,4.0,0.2857142857142857,0.2962962962962963,0.4307692307692308,1.0,0.35714285714285715,0.4819277108433735,0.75,0.3611111111111111,0.5368421052631579,0.75,0.48,0.21686746987951808,0.06153846153846154,0.2,0.08695652173913043,23.474178403755868,1.0,,0.04195804195804196,0.014184397163120567,0.03125,,0.04,0.010638297872340425,,,0.03278688524590164,,,0.0196078431372549,0.03333333333333333,0.06451612903225806,0.045454545454545456,,0.023255813953488372,,0.12048192771084337,0.4,0.5,,0.27710843373493976,0.5217391304347826,0.5714285714285714,0.25,0.3855421686746988,0.375,0.375,0.18072289156626506,,,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.3373493975903614,0.45200722891566264,0.5181749999999999,0.41909722222222223,0.08888888888888889,0.1111111111111111,0.11764705882352941,0.23529411764705882,12.15230769230769,25.144444444444442,0.21750663129973474,2.0,3.0,2.0,2.0,6.0,,1.0,,8.0,1.0,3.0,1.0,18.0,6.0,,,0.75,0.4444444444444444,0.3333333333333333,0.25,0.4444444444444444,0.4166666666666667,0.03614457831325301,0.6666666666666666,0.6666666666666666,1.0,0.4,0.4,0.6666666666666666,0.3333333333333333,0.16666666666666666,,,0.1111111111111111,,0.4,,1.0,1.0,6.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,True
1894,1610612749,Corey Maggette,Corey Maggette,1894,MIL,20234.0,337,-52,642,637,204,196,75,1279,27.0,42.0,4.0,6.0,11.0,15.0,7.0,20.0,25.0,57.0,10.0,5.0,59.0,119.0,19.0,75.0,202.0,689,9.0,16.0,4.0,22.0,17.0,36.0,8.0,25.0,62.0,60.0,58.0,4.0,8.0,9.0,11.0,6.0,17.0,2.0,4.0,6.0,1.0,4.0,40.0,3.0,11.0,15.0,27.0,6.0,48.0,14.0,62.0,7.0,8.0,5.0,3.0,14.0,1.0,7.0,18.0,1.0,7.0,4.0,32.0,1.0,10.0,12.0,2.0,40.0,3.0,4.0,4.0,64.0,,1.0,6.0,87.0,9.0,43.0,4.0,,,,,,,,1.0,,60.0,202,5.0,2.0,0.5084745762711864,0.5263157894736842,0.4957983193277311,0.5625,0.4722222222222222,0.4601449275362319,0.5294117647058824,0.42045454545454547,0.5710227272727273,0.5789473684210527,0.5344827586206896,0.13768115942028986,0.07563025210084033,0.16666666666666666,0.1,28.532235939643346,0.4375,0.24,0.12796208530805686,0.04954954954954955,0.2054794520547945,0.030612244897959183,0.14788732394366197,0.04375,0.1095890410958904,0.015625,0.023529411764705882,0.03225806451612903,0.027777777777777776,0.08333333333333333,0.09433962264150944,0.17346938775510204,0.23529411764705882,0.13636363636363635,0.1076923076923077,,0.30434782608695654,0.6428571428571429,0.7714285714285715,0.48148148148148145,0.14492753623188406,0.35,0.3888888888888889,0.5714285714285714,0.41304347826086957,0.43859649122807015,0.43859649122807015,0.07246376811594203,0.35294117647058826,0.6666666666666666,0.3409090909090909,0.7333333333333333,0.11363636363636363,0.4420289855072464,0.5021158088235295,0.4873461538461538,0.5124964285714286,0.25,0.28104575163398693,0.10891089108910891,0.3069306930693069,10.696638655462186,26.531578947368423,0.3177570093457944,,9.0,1.0,3.0,3.0,,,1.0,3.0,,1.0,1.0,9.0,3.0,1.0,,1.0,0.15789473684210525,,0.125,0.17647058823529413,0.52,0.06521739130434782,,,,0.3,0.3,1.0,0.058823529411764705,,,,0.06818181818181818,0.2,0.375,,,,,,,,2.0,3.0,2.0,,,,,,,,,,,,,,,True
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,95426.0,1590,-84,2979,2956,617,711,357,5935,40.0,94.0,1.0,4.0,8.0,17.0,13.0,38.0,42.0,97.0,166.0,25.0,95.0,229.0,284.0,60.0,565.0,3075,5.0,12.0,7.0,56.0,19.0,46.0,51.0,15.0,101.0,96.0,94.0,2.0,165.0,25.0,87.0,25.0,112.0,17.0,8.0,46.0,16.0,25.0,249.0,7.0,13.0,31.0,129.0,16.0,176.0,24.0,200.0,3.0,76.0,53.0,23.0,32.0,12.0,22.0,25.0,2.0,10.0,3.0,57.0,8.0,9.0,37.0,2.0,72.0,2.0,3.0,1.0,66.0,,2.0,12.0,75.0,2.0,31.0,6.0,8.0,6.0,1.0,1.0,8.0,4.0,1.0,,,100.0,606,3.0,4.0,0.5052631578947369,0.5106382978723404,0.4148471615720524,0.4166666666666667,0.41304347826086957,0.4922027290448343,0.6447368421052632,0.44329896907216493,0.5145719489981785,0.6511627906976745,0.47641509433962265,0.5536062378167641,0.1091703056768559,0.1702127659574468,0.10526315789473684,17.876106194690266,0.5614035087719298,0.2077922077922078,0.1264705882352941,0.011981566820276499,0.09717868338557993,0.01674641148325359,0.11949215832710978,0.01330671989354624,0.017241379310344827,0.00911854103343465,0.00980392156862745,0.018050541516245487,0.014184397163120567,0.11343283582089553,0.1225296442687747,0.1388888888888889,0.09251101321585903,0.10869565217391304,0.010676156583629894,0.5,0.18323586744639375,0.425531914893617,0.5128205128205128,0.6,0.07407407407407407,0.34210526315789475,0.38235294117647056,0.38461538461538464,0.18908382066276802,0.4329896907216495,0.45652173913043476,0.3235867446393762,0.10526315789473684,0.25,0.17525773195876287,0.47058823529411764,0.25773195876288657,0.7368421052631579,0.5344377690802348,0.5391161290322581,0.5152736842105264,0.058931860036832415,0.12015503875968993,0.09911504424778761,0.17876106194690267,9.611353711790393,24.98239436619718,0.20711648204095334,51.0,118.0,16.0,26.0,54.0,3.0,10.0,5.0,105.0,13.0,26.0,16.0,303.0,54.0,5.0,1.0,0.9619047619047619,0.36971830985915494,0.5,0.3137254901960784,0.3710247349823322,0.4523809523809524,0.2300194931773879,0.4322033898305085,0.4396551724137931,1.0,0.3253012048192771,0.32727272727272727,0.9259259259259259,0.42105263157894735,0.2631578947368421,0.3,1.0,0.26804123711340205,0.2,0.32727272727272727,0.0035087719298245615,10.0,11.0,12.0,0.625,1.0,0.4230769230769231,1.0,3.0,,3.0,4.0,0.01056338028169014,0.05154639175257732,0.01694915254237288,0.006024096385542169,0.058823529411764705,,,,,,,,True
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,56784.0,946,-40,1744,1752,324,358,198,3496,71.0,129.0,21.0,45.0,8.0,20.0,6.0,21.0,25.0,67.0,1.0,1.0,102.0,217.0,3.0,65.0,269.0,1810,23.0,53.0,18.0,64.0,11.0,28.0,2.0,10.0,32.0,138.0,66.0,40.0,1.0,27.0,24.0,11.0,35.0,7.0,4.0,12.0,1.0,11.0,81.0,23.0,65.0,18.0,82.0,6.0,106.0,88.0,194.0,7.0,40.0,24.0,16.0,14.0,4.0,8.0,15.0,1.0,6.0,3.0,29.0,4.0,2.0,46.0,2.0,86.0,2.0,10.0,2.0,74.0,,5.0,10.0,88.0,8.0,45.0,3.0,12.0,11.0,,1.0,12.0,7.0,1.0,,8.0,32.0,317,7.0,3.0,0.6764705882352942,0.8414634146341463,0.4700460829493088,0.4339622641509434,0.39285714285714285,0.4636363636363636,0.4339622641509434,0.36666666666666664,0.5173076923076924,0.5079365079365079,0.43243243243243246,0.013636363636363636,0.12442396313364056,0.17829457364341086,0.14285714285714285,14.560161779575328,0.4827586206896552,0.16216216216216217,0.13921901528013583,0.10466988727858294,0.10285714285714286,0.09126984126984126,0.13089005235602094,0.10080183276059565,0.1553398058252427,0.12834224598930483,0.039473684210526314,0.08860759493670886,0.09574468085106383,0.14594594594594595,0.16233766233766234,0.12,0.08461538461538462,0.15555555555555556,0.07865168539325842,0.5833333333333334,0.5863636363636363,0.5503875968992248,0.6698113207547169,0.5774647887323944,0.09545454545454546,0.2857142857142857,0.3333333333333333,0.8333333333333334,0.30454545454545456,0.373134328358209,0.3787878787878788,0.004545454545454545,0.8490566037735849,0.4666666666666667,0.6666666666666666,0.4,0.03333333333333333,0.6,0.5397349315068494,0.5862204545454545,0.5080051724137931,0.17509727626459143,0.17716535433070865,0.2379182156133829,0.11895910780669144,6.936866359447006,27.76666666666667,0.18577981651376146,,2.0,,1.0,,,,,,,,,,,,,,,,,,0.92,0.00909090909090909,,,,,,,,,,,0.03333333333333333,,,,,,,,,,,2.0,,,,,0.014925373134328358,,,,1.0,,,,,,,True
201604,1610612749,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,MIL,5290.0,88,-12,169,168,54,47,17,337,3.0,7.0,,,,1.0,4.0,9.0,1.0,3.0,,,8.0,19.0,3.0,14.0,30.0,177,,1.0,,,2.0,6.0,1.0,3.0,7.0,8.0,8.0,,,2.0,2.0,4.0,6.0,1.0,3.0,1.0,1.0,,16.0,,,,7.0,,7.0,,7.0,,1.0,1.0,,4.0,,2.0,3.0,1.0,2.0,,7.0,,2.0,5.0,1.0,9.0,1.0,,1.0,9.0,,,,15.0,3.0,9.0,,,,,,,,1.0,,,7.0,54,,,0.5,0.5,0.42105263157894735,,0.3333333333333333,0.36363636363636365,,0.2857142857142857,0.5357142857142857,,0.3888888888888889,0.13636363636363635,0.10526315789473684,0.2857142857142857,,18.617021276595747,0.5714285714285714,,0.11666666666666667,,,,0.09859154929577464,,,,,,,0.06666666666666667,0.1111111111111111,0.14814814814814814,,,,,0.3181818181818182,0.42857142857142855,0.6,0.6666666666666666,0.4090909090909091,0.4444444444444444,0.4444444444444444,0.25,0.13636363636363635,0.3333333333333333,0.3333333333333333,,,,0.14285714285714285,,,0.45454545454545453,0.46600909090909093,0.3494,0.4051214285714285,0.32142857142857145,0.36,,0.23333333333333334,7.98421052631579,23.433333333333334,0.31952662721893493,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,0.13636363636363635,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202066,1610612749,Garrett Temple,Garrett Temple,202066,MIL,3752.0,63,-6,109,113,37,51,17,222,2.0,3.0,,,1.0,1.0,1.0,2.0,,2.0,4.0,2.0,3.0,7.0,8.0,,15.0,130,,,,,2.0,3.0,4.0,,7.0,,6.0,,4.0,,4.0,2.0,6.0,,2.0,2.0,1.0,1.0,14.0,,,1.0,4.0,,5.0,,5.0,,,,,,,,1.0,,,,1.0,,,3.0,,4.0,,,,2.0,,,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,7.0,35,,,,,0.42857142857142855,,0.6666666666666666,0.5,,0.5,0.46875,,0.5,0.5333333333333333,,,,13.178294573643411,,,0.10256410256410256,,0.0625,,0.09090909090909091,,,,,,,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.09090909090909091,,,1.0,0.2,0.6666666666666666,0.6666666666666666,,0.13333333333333333,0.5,0.5,,0.13333333333333333,,,0.26666666666666666,,,0.14285714285714285,1.0,0.2857142857142857,0.7333333333333333,0.5287433333333332,0.60705,0.49192142857142857,0.0625,0.125,,0.4666666666666667,8.028571428571428,25.724999999999998,0.3394495412844037,2.0,4.0,1.0,2.0,1.0,,,,3.0,,1.0,1.0,9.0,1.0,1.0,,1.0,0.375,,0.25,0.375,,0.26666666666666666,0.5,0.5,1.0,0.25,0.25,1.0,1.0,,,,0.2857142857142857,,0.25,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,True
2039,1610612749,Keyon Dooling,Keyon Dooling,2039,MIL,27065.0,451,-8,842,840,190,243,104,1682,10.0,20.0,,2.0,3.0,6.0,6.0,17.0,12.0,32.0,37.0,8.0,28.0,69.0,64.0,25.0,141.0,856,3.0,8.0,,9.0,7.0,17.0,10.0,12.0,35.0,20.0,36.0,,36.0,5.0,52.0,14.0,66.0,9.0,5.0,24.0,6.0,22.0,146.0,1.0,4.0,5.0,23.0,1.0,29.0,5.0,34.0,1.0,13.0,6.0,7.0,16.0,5.0,9.0,12.0,3.0,7.0,2.0,28.0,3.0,2.0,12.0,,40.0,,,2.0,37.0,,,6.0,31.0,3.0,10.0,6.0,,,,,,,1.0,,,33.0,185,6.0,5.0,0.35714285714285715,0.35714285714285715,0.4057971014492754,0.375,0.4117647058823529,0.43609022556390975,0.4090909090909091,0.42592592592592593,0.476027397260274,0.4090909090909091,0.5147058823529411,0.48120300751879697,0.07246376811594203,0.15,0.058823529411764705,18.04979253112033,0.5714285714285714,0.038461538461538464,0.07692307692307693,0.013651877133105802,0.05,0.008264462809917356,0.07017543859649122,0.012077294685990338,0.03296703296703297,0.01282051282051282,,0.013888888888888888,,0.07142857142857142,0.0125,0.12396694214876033,0.07936507936507936,,0.012987012987012988,,0.15037593984962405,0.5,0.5882352941176471,0.5,0.12781954887218044,0.35294117647058826,0.375,0.16666666666666666,0.24060150375939848,0.375,0.3870967741935484,0.2781954887218045,0.18181818181818182,,0.2222222222222222,0.5,0.2962962962962963,0.631578947368421,0.4934522900763358,0.363975,0.46037692307692313,0.07142857142857142,0.13157894736842105,0.06382978723404255,0.24822695035460993,11.633333333333335,25.45625,0.22565320665083136,9.0,27.0,,2.0,11.0,1.0,3.0,2.0,20.0,1.0,3.0,3.0,57.0,11.0,,,0.95,0.3125,0.3333333333333333,0.3,0.31746031746031744,0.3333333333333333,0.20300751879699247,0.3333333333333333,0.34615384615384615,1.0,0.2972972972972973,0.2972972972972973,0.9090909090909091,,0.2727272727272727,0.3333333333333333,1.0,0.07407407407407407,0.25,0.3055555555555556,,,1.0,3.0,,,0.5,1.0,,2.0,1.0,,0.015625,0.03125,0.037037037037037035,,,,1.0,,,,,,True
2422,1610612749,John Salmons,John Salmons,2422,MIL,59818.0,997,-64,1869,1856,319,385,211,3725,43.0,76.0,4.0,9.0,8.0,15.0,25.0,70.0,44.0,124.0,46.0,6.0,112.0,270.0,84.0,72.0,377.0,1899,8.0,26.0,5.0,30.0,17.0,39.0,11.0,22.0,65.0,90.0,134.0,,46.0,26.0,53.0,37.0,90.0,24.0,13.0,25.0,16.0,12.0,217.0,4.0,6.0,22.0,69.0,2.0,93.0,11.0,104.0,2.0,23.0,15.0,8.0,28.0,8.0,19.0,24.0,2.0,9.0,4.0,52.0,3.0,11.0,25.0,,57.0,,1.0,5.0,63.0,,,1.0,87.0,7.0,37.0,10.0,7.0,4.0,1.0,2.0,10.0,7.0,,,,59.0,313,7.0,5.0,0.4017857142857143,0.4017857142857143,0.4148148148148148,0.3076923076923077,0.4358974358974359,0.4307909604519774,0.35714285714285715,0.43,0.4784263959390863,0.40540540540540543,0.5241935483870968,0.23728813559322035,0.0962962962962963,0.18421052631578946,0.1,21.070075757575758,0.5384615384615384,0.05263157894736842,0.1078125,0.008771929824561403,0.10628019323671498,0.015384615384615385,0.10743801652892562,0.01059322033898305,0.018018018018018018,0.00975609756097561,,0.0056179775280898875,0.036585365853658534,0.08181818181818182,0.11038961038961038,0.12781954887218044,0.11564625850340136,0.08333333333333333,0.0106951871657754,0.7,0.21468926553672316,0.5657894736842105,0.6935483870967742,0.4186046511627907,0.1977401129943503,0.35714285714285715,0.3968253968253968,0.24,0.3502824858757062,0.3548387096774194,0.3697478991596639,0.12994350282485875,0.2571428571428571,0.4444444444444444,0.3,0.5333333333333333,0.12,0.4519774011299435,0.49700296610169487,0.481515625,0.4796650000000001,0.09635416666666667,0.12333333333333334,0.07957559681697612,0.1724137931034483,10.694074074074072,24.729761904761908,0.17067950775815943,15.0,38.0,4.0,5.0,12.0,2.0,5.0,2.0,27.0,3.0,9.0,3.0,69.0,12.0,3.0,,0.8518518518518519,0.32142857142857145,0.3333333333333333,0.2727272727272727,0.32142857142857145,0.4772727272727273,0.10734463276836158,0.39473684210526316,0.39473684210526316,0.9333333333333333,0.2608695652173913,0.26666666666666666,0.75,0.11428571428571428,0.14285714285714285,0.4,1.0,0.1,0.3333333333333333,0.2608695652173913,,1.0,1.0,12.0,0.25,,0.2,,1.0,1.0,1.0,1.0,0.011904761904761904,0.04032258064516129,,0.021739130434782608,0.022727272727272728,,,3.0,2.0,1.0,0.25,,True
