EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,DefAtRimReboundPct,SecondChanceFtPoints,SecondChancePoints,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,DefThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,BlockedLongMidRange,DefFTReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,OffThreePtRebounds,Steals,BadPassSteals,PenaltyTurnovers,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctAssisted,BlockedAtRim,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,SecondChanceShotQualityAvg,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,HeaveMakes,3SecondViolations,Corner3PctBlocked,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,OffensiveGoaltends,BlockedCorner3
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,147.0,2,-1.0,4,3,4,3,7,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4,50.0,0.5,0.5,1.0,1.0,0.3662,0.3662,17.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,1610612740,Jarrett Jack,Jarrett Jack,101127,NOH,1068.0,18,-2.0,32,35,18,31,67,3.0,7.0,35.0,2.0,,,,18,26.31578947368421,,,,0.3333333333333333,0.41644375,0.3991166666666666,12.542857142857143,0.5625,6.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,2.0,2.0,2.0,6.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,2.0,1.0,6.0,0.5,0.5,0.5714285714285714,1.0,0.4444444444444444,0.5,0.5,0.6,0.2222222222222222,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5,0.3333333333333333,0.1,0.125,0.6,36.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612740,Carl Landry,Carl Landry,201171,NOH,87.0,1,,3,3,1,1,6,,1.0,2.0,,1.0,1.0,1.0,1,33.333333333333336,1.0,1.0,,,0.3217,,13.0,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201607,1610612740,Patrick Ewing,Patrick Ewing,201607,NOH,1149.0,19,-4.0,34,36,20,32,70,2.0,3.0,37.0,1.0,1.0,1.0,2.0,20,20.0,0.1,0.08333333333333333,,0.4,0.46694,0.498425,13.966666666666667,0.5882352941176471,6.0,,,,1.0,,2.0,1.0,,2.0,3.0,3.0,,1.0,3.0,3.0,,,,2.0,2.0,,2.0,,1.0,,4.0,2.0,4.0,1.0,3.0,,,,,,,0.21428571428571427,0.375,0.4,,,,,0.2,,,,,,0.4,0.5,0.4,0.16666666666666666,0.25,1.0,24.7,1.0,0.3333333333333333,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.07142857142857142,0.05555555555555555,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,130.0,2,-1.0,3,3,3,3,6,,,2.0,,,,,3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,97.0,2,-1.0,2,2,2,2,4,,,2.0,,,,,2,50.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,613.0,10,9.0,17,19,16,18,36,1.0,1.0,13.0,1.0,,1.0,1.0,16,13.636363636363637,,0.1111111111111111,,0.5,0.4797,0.4797,15.1,0.9411764705882353,4.0,,,,,1.0,,,1.0,1.0,,5.0,1.0,1.0,,5.0,,2.0,,,1.0,,1.0,,,,2.0,,,,5.0,,,1.0,1.0,1.25,1.25,1.25,1.25,0.5,,,,,,,,,1.0,1.0,,,0.5,,,1.0,24.5,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,164.0,3,9.0,5,6,5,6,11,,,,,1.0,2.0,2.0,5,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202347,1610612740,Quincy Pondexter,Quincy Pondexter,202347,NOH,957.0,16,-8.0,29,30,15,26,59,2.0,3.0,35.0,2.0,1.0,1.0,3.0,15,14.705882352941176,0.14285714285714285,0.1111111111111111,,0.6666666666666666,0.46176666666666666,0.48895,12.133333333333333,0.5172413793103449,5.0,1.0,1.0,,,,,,1.0,,1.0,3.0,1.0,,1.0,3.0,2.0,,,,,,,,,,,2.0,2.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.25,0.25,1.0,,,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,0.5,1.0,0.08333333333333333,0.13333333333333333,,0.5,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,500.0,8,-9.0,15,17,4,15,32,2.0,2.0,22.0,1.0,,,1.0,4,11.76470588235294,,,,1.0,0.4712,0.5611,16.8,0.26666666666666666,3.0,,,,,2.0,,,2.0,,,4.0,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,0.1,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,2.0,1.0,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
