EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,HeaveAttempts,BlockedArc3,DefensiveGoaltends,on,OffensiveGoaltends,Clear Path Fouls
101122,1610612754,Danny Granger,Danny Granger,101122,IND,29112.0,485,-21.0,936,935,246,326,128,1871,25.0,43,7.0,9.0,3.0,9.0,10.0,35.0,28.0,84,6.0,10.0,2.0,3.0,31.0,82.0,4.0,14.0,8.0,26.0,63,162,37.0,92.0,60.0,297,959,11.0,24,4.0,14.0,7.0,41.0,12.0,35,10.0,29.0,17.0,71.0,56,70,96.0,15.0,6.0,82.0,31.0,18.0,3.0,20.0,10.0,30,7.0,3.0,14.0,1.0,5.0,70,1.0,10.0,14.0,35.0,15.0,64.0,11.0,75.0,2.0,17.0,9.0,8.0,11.0,2.0,5.0,18.0,2.0,6.0,1.0,4.0,29.0,2.0,8.0,13.0,1.0,40.0,3.0,3.0,2.0,53,1.0,1.0,1.0,1.0,70,4.0,2.0,8.0,23.0,4.0,6.0,17.0,9.0,3.0,5.0,17.0,9.0,1.0,71.0,246,5.0,6.0,0.4444444444444444,0.4666666666666667,0.8648648648648649,0.40217391304347827,0.2857142857142857,0.3448275862068966,0.40217391304347827,0.3888888888888889,0.4583333333333333,0.34285714285714286,0.46653543307086615,0.4473684210526316,0.421875,0.5160142348754448,0.5,0.47297297297297297,0.36220472440944884,0.03260869565217391,0.1111111111111111,0.20930232558139536,0.2571428571428571,0.1,0.024390243902439025,28.624192059095105,0.3793103448275862,0.375,0.10385756676557864,0.03184713375796178,0.1346153846153846,0.005847953216374269,0.1111111111111111,0.02268041237113402,0.03225806451612903,0.010869565217391304,0.046511627906976744,0.007352941176470588,0.06172839506172839,0.11403508771929824,0.11971830985915492,0.17105263157894737,0.03571428571428571,0.015037593984962405,0.5294117647058824,0.16929133858267717,0.5813953488372093,0.7352941176470589,0.6,0.1377952755905512,0.2857142857142857,0.38461538461538464,0.1,0.33070866141732286,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.03937007874015748,0.6,0.6666666666666666,0.8333333333333334,0.3228346456692913,0.3780487804878049,0.3875,0.8709677419354839,0.23684210526315788,0.7777777777777778,0.42857142857142855,0.3684210526315789,0.2857142857142857,0.75,0.140625,0.3333333333333333,0.046875,0.6666666666666666,0.40625,0.3076923076923077,0.531496062992126,0.3780487804878049,0.48494409448818904,0.48416060606060607,0.46540234375000006,0.09818181818181818,0.1270718232044199,0.0425531914893617,0.13804713804713806,0.23905723905723905,11.645679012345681,25.220652173913045,0.26282051282051283,,,,,,,,,,,,,,,,True,,
1899,1610612754,James Posey,James Posey,1899,IND,26111.0,435,-11.0,843,833,265,341,92,1676,8.0,10,,1.0,3.0,4.0,2.0,6.0,,2,9.0,30.0,4.0,16.0,28.0,88.0,3.0,10.0,7.0,24.0,10,18,37.0,118.0,4.0,135,812,,2,4.0,15.0,,12.0,4.0,6,11.0,40.0,,41.0,12,8,111.0,,,88.0,28.0,,,8.0,11.0,19,7.0,4.0,2.0,,6.0,49,2.0,2.0,15.0,51.0,10.0,76.0,6.0,82.0,2.0,13.0,7.0,6.0,2.0,3.0,2.0,10.0,1.0,,1.0,2.0,12.0,1.0,4.0,35.0,2.0,60.0,,,3.0,27,14.0,,2.0,,6,1.0,,1.0,3.0,,,3.0,1.0,,2.0,3.0,3.0,,41.0,265,7.0,,0.6,0.6,1.0,0.3135593220338983,0.26666666666666666,0.275,0.3135593220338983,0.5555555555555556,,0.6666666666666666,0.48161764705882354,0.35294117647058826,0.44565217391304346,0.4891304347826087,0.35294117647058826,0.44565217391304346,0.8676470588235294,,,,,,,15.772870662460567,0.16666666666666666,0.3125,0.18478260869565216,0.007547169811320755,0.1388888888888889,0.011299435028248588,0.171875,0.00904977375565611,,0.015625,0.007874015748031496,0.013888888888888888,0.171875,0.17857142857142858,0.1953125,0.13953488372093023,0.13636363636363635,0.022988505747126436,1.0,0.07352941176470588,0.8,0.8,0.625,0.04411764705882353,0.3333333333333333,0.3333333333333333,0.5,0.014705882352941176,,,,0.22058823529411764,0.3,0.3,1.0,0.6470588235294118,0.3181818181818182,0.3181818181818182,1.0,0.058823529411764705,,,0.5882352941176471,0.3,1.0,0.08695652173913043,0.75,0.34782608695652173,0.25,0.5217391304347826,0.2916666666666667,0.9411764705882353,0.3181818181818182,0.5348118518518519,0.5583454545454546,0.5277804347826087,0.021739130434782608,0.15,,0.08888888888888889,0.3037037037037037,6.127777777777776,24.994915254237284,0.3143534994068802,1.0,5.0,2.0,5.0,0.1,0.29411764705882354,0.2,1.0,,,,,,,,True,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,7233.0,121,-2.0,228,229,61,102,36,457,9.0,14,5.0,8.0,2.0,4.0,1.0,3.0,2.0,4,,,,,,,,,,,12,21,,,3.0,27,239,6.0,9,,,,12.0,2.0,4,,,3.0,7.0,12,12,,,12.0,,,4.0,,3.0,7.0,10,7.0,,,,3.0,27,5.0,17.0,3.0,10.0,3.0,16.0,24.0,40.0,1.0,7.0,3.0,4.0,2.0,2.0,1.0,5.0,1.0,1.0,,,7.0,2.0,1.0,9.0,1.0,20.0,,2.0,1.0,10,1.0,3.0,3.0,,7,1.0,,,1.0,,3.0,7.0,2.0,,5.0,7.0,5.0,,7.0,61,3.0,3.0,0.5,1.0,,,,,,0.5714285714285714,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.5,0.5625,0.6,0.5,,,0.19047619047619047,0.21428571428571427,0.3333333333333333,,,11.355311355311356,0.2857142857142857,0.375,0.11904761904761904,0.1827956989247312,0.13636363636363635,0.12195121951219512,0.12264150943396226,0.16417910447761194,0.19230769230769232,0.2,0.16666666666666666,0.11428571428571428,0.045454545454545456,0.16129032258064516,0.12903225806451613,0.1,0.16666666666666666,0.2,0.7142857142857143,0.6666666666666666,0.6428571428571429,0.8181818181818182,0.4444444444444444,0.14285714285714285,0.3333333333333333,0.5,,0.19047619047619047,0.5,0.5,1.0,,,,,,,,,0.8888888888888888,0.625,,,,,1.0,0.5,,,,,0.6666666666666666,,0.5620619047619048,0.604125,0.64325,0.047619047619047616,0.047619047619047616,,0.4444444444444444,0.25925925925925924,5.685714285714286,,0.2675438596491228,,,2.0,,0.3333333333333333,,,,0.16666666666666666,,,,,,,True,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,28604.0,477,12.0,934,931,248,358,100,1865,22.0,36,5.0,8.0,7.0,7.0,6.0,14.0,22.0,49,10.0,18.0,2.0,6.0,15.0,45.0,1.0,2.0,4.0,12.0,50,99,25.0,63.0,28.0,203,943,6.0,11,1.0,3.0,,15.0,12.0,21,6.0,18.0,6.0,48.0,44,56,72.0,3.0,4.0,45.0,15.0,13.0,,12.0,7.0,19,5.0,2.0,5.0,3.0,4.0,45,3.0,10.0,17.0,34.0,4.0,55.0,13.0,68.0,2.0,12.0,5.0,7.0,11.0,1.0,8.0,8.0,1.0,3.0,,1.0,19.0,1.0,4.0,24.0,,42.0,4.0,2.0,1.0,26,2.0,,2.0,,34,,,,15.0,,2.0,6.0,4.0,,2.0,7.0,6.0,,48.0,248,5.0,2.0,0.44,0.4583333333333333,0.96,0.3968253968253968,0.3333333333333333,0.3333333333333333,0.3968253968253968,0.5050505050505051,0.5454545454545454,0.5714285714285714,0.5401234567901234,0.5357142857142857,0.5384615384615384,0.5670391061452514,0.5357142857142857,0.5581395348837209,0.3888888888888889,,0.13131313131313133,0.19444444444444445,0.35714285714285715,,,18.947368421052634,0.5789473684210527,0.12121212121212122,0.1021021021021021,0.033444816053511704,0.16346153846153846,0.0189873417721519,0.11670480549199085,0.028446389496717725,0.023255813953488372,0.0379746835443038,0.03731343283582089,0.022556390977443608,0.06818181818181818,0.10989010989010989,0.11688311688311688,0.175,0.125,0.0273972602739726,0.8571428571428571,0.2222222222222222,0.6111111111111112,0.7586206896551724,0.45454545454545453,0.08641975308641975,0.42857142857142855,0.6666666666666666,,0.30246913580246915,0.4489795918367347,0.4583333333333333,0.5454545454545454,0.1111111111111111,0.5555555555555556,0.5555555555555556,1.0,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.9333333333333333,0.5714285714285714,0.625,0.4,0.14285714285714285,0.5,1.0,0.1794871794871795,1.0,0.15384615384615385,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.5069043478260867,0.5649875,0.4948565789473684,0.0847457627118644,0.13157894736842105,,0.07389162561576355,0.23645320197044334,11.510101010101009,25.25396825396825,0.26552462526766596,,1.0,,,,0.07142857142857142,,,,1.0,1.0,0.02040816326530612,,,,True,,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,46387.0,773,-12.0,1495,1494,415,551,187,2989,26.0,60,4.0,5.0,10.0,16.0,16.0,48.0,43.0,96,1.0,8.0,1.0,4.0,5.0,24.0,1.0,1.0,1.0,8.0,85,204,6.0,32.0,35.0,223,1505,9.0,13,1.0,2.0,4.0,25.0,17.0,52,2.0,12.0,10.0,50.0,18,152,18.0,,2.0,20.0,5.0,14.0,2.0,74.0,67.0,141,48.0,19.0,46.0,8.0,20.0,349,5.0,12.0,14.0,46.0,4.0,64.0,17.0,81.0,4.0,35.0,17.0,18.0,36.0,13.0,26.0,27.0,4.0,10.0,1.0,1.0,63.0,2.0,16.0,30.0,3.0,69.0,4.0,3.0,1.0,59,2.0,,5.0,1.0,48,4.0,,,22.0,,4.0,7.0,2.0,,5.0,8.0,5.0,,50.0,415,8.0,3.0,0.10588235294117647,0.10714285714285714,1.0,0.1875,0.5,0.16666666666666666,0.21428571428571427,0.4166666666666667,0.6923076923076923,0.3269230769230769,0.3983050847457627,0.7,0.3125,0.4321705426356589,0.6944444444444444,0.352112676056338,0.13559322033898305,0.0625,0.06862745098039216,0.11666666666666667,0.125,0.125,0.041666666666666664,18.724400234055004,0.5714285714285714,0.07272727272727272,0.08778625954198473,0.024242424242424242,0.08045977011494253,0.018867924528301886,0.08595988538681948,0.02236842105263158,0.04964539007092199,0.007407407407407408,0.0182648401826484,0.013761467889908258,0.09848484848484848,0.05333333333333334,0.10330578512396695,0.0916030534351145,0.046511627906976744,0.03278688524590164,0.625,0.2542372881355932,0.43333333333333335,0.49056603773584906,0.038461538461538464,0.2033898305084746,0.3333333333333333,0.38095238095238093,,0.4067796610169492,0.4479166666666667,0.45263157894736844,0.18604651162790697,0.03389830508474576,0.125,0.14285714285714285,1.0,0.1016949152542373,0.20833333333333334,0.21739130434782608,1.0,0.3333333333333333,0.8,,0.06666666666666667,1.0,1.0,0.25,0.625,0.0625,0.25,0.125,0.125,0.3898305084745763,0.25,0.46205452586206885,0.4948692307692308,0.4354147540983606,0.08661417322834646,0.0990990990990991,,0.11210762331838565,0.2242152466367713,10.959313725490198,27.696874999999995,0.27759197324414714,,1.0,,,,0.06666666666666667,,,0.0425531914893617,1.0,,0.010416666666666666,4.0,1.0,,True,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,1284.0,21,-28.0,42,44,13,28,6,86,,1,,,,,3.0,3.0,2.0,2,1.0,1.0,,,,1.0,,,,1.0,5,6,1.0,2.0,2.0,15,56,2.0,2,1.0,1.0,,7.0,1.0,1,,1.0,2.0,4.0,4,6,,3.0,,,,,,1.0,,1,,,1.0,,,2,,1.0,,4.0,,4.0,1.0,5.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,1,,,,,2,,,,,,1.0,,,,,,,,4.0,13,,1.0,0.4,0.4,,0.5,1.0,,1.0,0.8333333333333334,1.0,1.0,0.8125,1.1666666666666667,0.5,0.8333333333333334,1.1666666666666667,0.6666666666666666,0.25,,,,,,,22.916666666666668,0.5,,0.3333333333333333,0.0625,,,0.3076923076923077,0.045454545454545456,,,0.14285714285714285,,0.3333333333333333,1.0,0.14285714285714285,,,,,0.125,,,,0.375,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,,0.125,1.0,1.0,,0.125,,,,,,,,,,,,,,0.5,,0.375,,0.48904999999999993,0.46308333333333335,0.378,,,,0.4666666666666667,0.26666666666666666,9.65,37.75,0.30952380952380953,1.0,1.0,,,,0.3333333333333333,1.0,,,,,,1.0,,,True,,
201985,1610612754,AJ Price,AJ Price,201985,IND,618.0,10,-4.0,17,18,4,2,2,35,1.0,1,,,,,1.0,2.0,1.0,2,,,,,,1.0,,,,,3,5,,1.0,,6,22,1.0,1,,,,2.0,,1,,,,,2,4,,,,1.0,,,,,1.0,1,,1.0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,2.0,,,2.0,,,,,,,,,,,4,,,0.3333333333333333,0.3333333333333333,,,,,,0.6,1.0,,0.5,1.0,,0.5,1.0,,0.16666666666666666,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.5,0.5,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,0.3333333333333333,,0.47152499999999997,0.3882,0.4118,0.3333333333333333,0.4,,0.3333333333333333,,12.22,25.5,0.23529411764705882,,,,,,,,,,,,,,,,True,,
202331,1610612754,Paul George,Paul George,202331,IND,9216.0,154,-33.0,288,291,103,90,38,579,10.0,14,,1.0,4.0,6.0,1.0,4.0,2.0,10,3.0,7.0,1.0,3.0,8.0,23.0,,2.0,2.0,8.0,13,28,11.0,30.0,6.0,65,309,,3,,2.0,,,6.0,10,3.0,11.0,5.0,26.0,8,18,27.0,6.0,,23.0,8.0,3.0,,6.0,1.0,7,1.0,,2.0,,4.0,15,2.0,2.0,5.0,15.0,1.0,21.0,4.0,25.0,,9.0,6.0,3.0,2.0,1.0,,4.0,1.0,2.0,,1.0,6.0,1.0,4.0,9.0,1.0,16.0,,,1.0,6,1.0,,1.0,,7,1.0,,,4.0,,,5.0,4.0,,1.0,5.0,3.0,,26.0,103,2.0,,0.3076923076923077,0.3076923076923077,0.8181818181818182,0.36666666666666664,,0.2727272727272727,0.36666666666666664,0.4642857142857143,,0.6,0.5086206896551724,,0.5,0.5327868852459017,,0.5652173913043478,0.5172413793103449,,0.10714285714285714,0.21428571428571427,,,,19.94047619047619,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.021052631578947368,0.17857142857142858,0.04081632653061224,0.15037593984962405,0.027777777777777776,0.030303030303030304,0.038461538461538464,,0.04878048780487805,0.20689655172413793,0.10526315789473684,0.13157894736842105,0.1875,0.16666666666666666,,0.6,0.2413793103448276,0.7142857142857143,0.9090909090909091,0.4,0.06896551724137931,0.25,0.25,,0.1724137931034483,0.2,0.2,,0.1206896551724138,0.42857142857142855,0.42857142857142855,1.0,0.39655172413793105,0.34782608695652173,0.34782608695652173,0.75,0.2,,,0.4,,,0.2857142857142857,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.38095238095238093,0.25,0.7586206896551724,0.34782608695652173,0.5292859649122806,0.49412,0.5381325,0.06557377049180328,0.12903225806451613,,,0.4,8.610714285714286,25.626666666666665,0.3576388888888889,,,,1.0,,,,,,,,,,,,True,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,24890.0,415,35.0,807,806,230,316,105,1613,20.0,29,5.0,7.0,7.0,12.0,5.0,10.0,18.0,42,4.0,10.0,1.0,3.0,20.0,64.0,2.0,3.0,7.0,21.0,43,81,24.0,74.0,41.0,199,791,7.0,11,2.0,4.0,4.0,24.0,11.0,22,8.0,24.0,23.0,69.0,54,32,69.0,3.0,10.0,64.0,20.0,5.0,,16.0,15.0,31,12.0,3.0,11.0,2.0,3.0,77,1.0,9.0,19.0,46.0,2.0,67.0,12.0,79.0,1.0,9.0,5.0,4.0,10.0,2.0,9.0,5.0,1.0,1.0,,1.0,15.0,1.0,4.0,11.0,2.0,24.0,1.0,3.0,,34,2.0,2.0,3.0,,49,2.0,1.0,2.0,12.0,7.0,3.0,10.0,6.0,1.0,3.0,10.0,2.0,,69.0,230,4.0,3.0,0.627906976744186,0.7105263157894737,0.9583333333333334,0.32432432432432434,0.5,0.3333333333333333,0.32432432432432434,0.5308641975308642,0.6363636363636364,0.5,0.5096774193548387,0.6666666666666666,0.5,0.5660919540229885,0.7058823529411765,0.6160714285714286,0.4774193548387097,,0.06172839506172839,0.06896551724137931,0.3,,,20.43243243243243,0.6666666666666666,0.06451612903225806,0.16727272727272727,0.033707865168539325,0.18269230769230768,0.006666666666666667,0.17150395778364116,0.023980815347721823,0.04411764705882353,0.013513513513513514,0.04,0.008,0.109375,0.1506849315068493,0.2028985507246377,0.17073170731707318,0.22727272727272727,0.0125,0.2,0.1870967741935484,0.6896551724137931,0.7407407407407407,0.55,0.06451612903225806,0.5,0.7142857142857143,0.4,0.2709677419354839,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.06451612903225806,0.4,0.4,1.0,0.4129032258064516,0.3125,0.3125,0.95,0.4666666666666667,0.7142857142857143,,0.2,0.6666666666666666,1.0,0.2608695652173913,0.5833333333333334,0.06521739130434782,0.3333333333333333,0.45652173913043476,0.3333333333333333,0.6645161290322581,0.3125,0.5073961290322582,0.5639307692307692,0.5024315217391304,0.1111111111111111,0.13186813186813187,0.0875,0.12060301507537688,0.34673366834170855,11.449382716049383,25.45135135135135,0.2850061957868649,,1.0,2.0,,0.10526315789473684,0.06666666666666667,,,,,,,,,,True,,
200780,1610612754,Solomon Jones,Solomon Jones,200780,IND,18136.0,302,-15.0,591,593,164,245,63,1184,18.0,35,6.0,10.0,7.0,9.0,2.0,10.0,8.0,23,,,,,,1.0,,,,1.0,28,68,,1.0,27.0,83,592,7.0,11,,,10.0,24.0,8.0,14,,1.0,6.0,22.0,42,14,,,10.0,,,10.0,,15.0,3.0,18,3.0,,1.0,,14.0,39,10.0,16.0,10.0,25.0,4.0,39.0,26.0,65.0,2.0,7.0,5.0,2.0,6.0,2.0,4.0,18.0,,2.0,,2.0,24.0,1.0,7.0,26.0,2.0,54.0,2.0,3.0,10.0,34,,3.0,3.0,,42,2.0,,,18.0,,4.0,10.0,5.0,,5.0,10.0,5.0,1.0,22.0,164,5.0,3.0,0.75,0.9130434782608695,,,,,,0.4117647058823529,0.6363636363636364,0.5714285714285714,0.4057971014492754,0.6363636363636364,0.5333333333333333,0.46629213483146065,0.7058823529411765,0.5789473684210527,0.014492753623188406,,0.14705882352941177,0.2,0.2,,,17.069486404833835,0.25,0.21052631578947367,0.13020833333333334,0.09195402298850575,0.13513513513513514,0.09090909090909091,0.13157894736842105,0.09154929577464789,0.1111111111111111,0.075,0.0898876404494382,0.09375,0.10810810810810811,0.125,0.1414141414141414,0.12280701754385964,0.17647058823529413,0.06666666666666667,0.5,0.5072463768115942,0.5142857142857142,0.6428571428571429,0.6666666666666666,0.14492753623188406,0.2,0.25,1.0,0.3333333333333333,0.34782608695652173,0.36363636363636365,0.875,,,,,0.014492753623188406,,,,0.9090909090909091,0.6,,,,,0.6,0.7777777777777778,,,0.06666666666666667,,0.5217391304347826,,0.5060455882352942,0.5516428571428571,0.4914142857142857,0.21176470588235294,0.21428571428571427,,0.2891566265060241,0.26506024096385544,7.716176470588236,42.7,0.27749576988155666,,,,,,,,,0.07142857142857142,,,0.043478260869565216,1.0,,,True,,
