EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,Blocked3s,BlockedCorner3,OffensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,3pt And 1 Free Throw Trips,on,Clear Path Fouls
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,25428.0,424,-69,777,787,228,217,91.0,1564,29.0,47.0,13.0,24.0,8.0,13.0,3.0,13.0,11.0,22.0,43.0,82.0,15.0,101.0,832,15.0,28.0,4.0,34.0,12.0,23.0,6.0,30.0,58.0,28.0,20.0,9.0,9.0,1.0,10.0,,1.0,1.0,1.0,7.0,21.0,14.0,25.0,12.0,38.0,4.0,54.0,39.0,93.0,3.0,6.0,5.0,1.0,10.0,,6.0,7.0,4.0,,17.0,2.0,4.0,23.0,1.0,36.0,,1.0,4.0,22.0,,4.0,,28.0,4.0,13.0,3.0,6.0,4.0,,2.0,6.0,2.0,,,3.0,30.0,226,2.0,2.0,0.6744186046511628,0.8787878787878788,0.524390243902439,0.5357142857142857,0.5217391304347826,0.5180722891566265,0.5357142857142857,0.5217391304347826,0.531578947368421,0.5666666666666667,0.5357142857142857,0.10975609756097561,0.1276595744680851,0.23076923076923078,12.598425196850393,0.5882352941176471,0.14814814814814814,0.13970588235294118,0.08710801393728224,0.14285714285714285,0.14285714285714285,0.1404494382022472,0.1012987012987013,0.13333333333333333,0.08139534883720931,0.06349206349206349,0.15873015873015872,0.11428571428571428,0.12658227848101267,0.1728395061728395,0.125,0.1016949152542373,0.24,0.1,0.3333333333333333,0.5662650602409639,0.6170212765957447,0.7073170731707317,0.5172413793103449,0.1566265060240964,0.23076923076923078,0.3,1.0,0.26506024096385544,0.5,0.5,1.0,0.8571428571428571,0.5416666666666666,0.5652173913043478,0.6153846153846154,0.5783132530120482,0.539970731707317,0.5968272727272727,0.5425043478260869,0.14130434782608695,0.14285714285714285,0.33663366336633666,0.297029702970297,6.7975609756097555,0.29343629343629346,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,0.012048192771084338,,,,,,,0.012048192771084338,,,,,,,,,,,,,50.2,,,,,,,,,0.23076923076923078,,,,,,,,,True,
2400,1610612749,Drew Gooden,Drew Gooden,2400,MIL,15067.0,251,-42,468,464,184,153,51.0,932,14.0,28.0,6.0,11.0,5.0,12.0,6.0,16.0,20.0,43.0,40.0,87.0,15.0,95.0,505,8.0,14.0,3.0,19.0,10.0,28.0,10.0,30.0,54.0,26.0,12.0,7.0,11.0,2.0,13.0,1.0,1.0,6.0,2.0,3.0,28.0,1.0,15.0,12.0,35.0,3.0,50.0,17.0,67.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,8.0,1.0,,11.0,,4.0,18.0,1.0,31.0,,3.0,3.0,23.0,4.0,4.0,3.0,21.0,,4.0,5.0,11.0,8.0,,3.0,11.0,9.0,,,,30.0,184,1.0,5.0,0.675,0.7941176470588235,0.45977011494252873,0.5714285714285714,0.35714285714285715,0.42105263157894735,0.5333333333333333,0.3225806451612903,0.4523809523809524,0.5588235294117647,0.39473684210526316,0.08045977011494253,0.17857142857142858,0.125,21.928166351606805,0.2727272727272727,0.2,0.20958083832335328,0.08379888268156424,0.24,0.022727272727272728,0.21658986175115208,0.07174887892376682,0.0784313725490196,0.11904761904761904,0.06976744186046512,0.037037037037037035,,0.1590909090909091,0.23076923076923078,0.22535211267605634,0.2702702702702703,0.15384615384615385,0.043478260869565216,0.8181818181818182,0.29473684210526313,0.5,0.6086956521739131,0.35714285714285715,0.16842105263157894,0.375,0.42857142857142855,0.5,0.45263157894736844,0.46511627906976744,0.46511627906976744,0.95,0.7333333333333333,0.5454545454545454,0.3870967741935484,0.4166666666666667,0.37894736842105264,0.47351755319148947,0.5656307692307693,0.5032449999999998,0.05,0.04395604395604396,0.2,0.3157894736842105,11.100000000000003,0.39316239316239315,,2.0,,,,6.0,,1.0,,3.0,,8.0,,1.0,,3.0,,1.0,5.0,,1.0,1.0,,,1.0,,,,,,0.08421052631578947,,0.0625,0.021052631578947368,,,,0.06315789473684211,,,,,0.06666666666666667,,,,0.0967741935483871,,,0.1111111111111111,31.875000000000004,,,,,,,,,,,,,,,,,,True,
201972,1610612749,Jon Brockman,Jon Brockman,201972,MIL,16034.0,267,27,519,524,164,185,54.0,1043,14.0,23.0,5.0,9.0,4.0,6.0,2.0,8.0,3.0,6.0,19.0,37.0,11.0,49.0,521,6.0,10.0,3.0,15.0,5.0,9.0,4.0,14.0,24.0,14.0,12.0,1.0,5.0,1.0,6.0,1.0,,2.0,2.0,1.0,13.0,1.0,19.0,10.0,22.0,7.0,39.0,20.0,59.0,,8.0,6.0,2.0,2.0,,1.0,7.0,1.0,,9.0,1.0,3.0,21.0,,50.0,,8.0,4.0,31.0,6.0,5.0,11.0,17.0,1.0,6.0,3.0,,,,,,,1.0,2.0,1.0,14.0,164,5.0,3.0,0.631578947368421,0.9230769230769231,0.5135135135135135,0.6,0.5555555555555556,0.5135135135135135,0.6,0.5555555555555556,0.5444444444444444,0.5357142857142857,0.5833333333333334,0.02702702702702703,0.043478260869565216,,9.183673469387756,0.2222222222222222,0.28,0.13664596273291926,0.10052910052910052,0.1694915254237288,0.01818181818181818,0.14545454545454545,0.08196721311475409,0.12280701754385964,0.07142857142857142,0.1,0.029411764705882353,,0.05263157894736842,0.1111111111111111,0.19230769230769232,0.1956521739130435,0.07692307692307693,,,0.6216216216216216,0.6086956521739131,0.6363636363636364,0.6428571428571429,0.21621621621621623,0.25,0.25,0.5,0.16216216216216217,0.5,0.5,0.6666666666666666,0.9,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6216216216216216,0.5464486486486487,0.6019,0.5852888888888889,0.14285714285714285,0.14285714285714285,0.30612244897959184,0.2857142857142857,5.148648648648649,0.3159922928709056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,17493.0,292,-59,569,571,153,216,57.0,1140,23.0,35.0,10.0,14.0,11.0,13.0,8.0,23.0,11.0,34.0,42.0,92.0,10.0,94.0,602,11.0,16.0,2.0,24.0,17.0,32.0,7.0,41.0,48.0,36.0,22.0,6.0,3.0,1.0,4.0,,1.0,2.0,,1.0,9.0,3.0,16.0,5.0,34.0,4.0,43.0,22.0,65.0,4.0,7.0,3.0,4.0,4.0,1.0,2.0,7.0,2.0,1.0,11.0,,4.0,27.0,,43.0,,6.0,3.0,12.0,,1.0,1.0,15.0,1.0,5.0,3.0,27.0,18.0,2.0,7.0,27.0,15.0,1.0,,1.0,41.0,153,4.0,3.0,0.5714285714285714,0.7741935483870968,0.45652173913043476,0.6875,0.53125,0.45652173913043476,0.6875,0.53125,0.47474747474747475,0.7058823529411765,0.5694444444444444,0.06521739130434782,0.05714285714285714,0.17391304347826086,17.26844583987441,0.36363636363636365,0.14814814814814814,0.18181818181818182,0.07079646017699115,0.08064516129032258,0.058823529411764705,0.1566265060240964,0.06859205776173286,0.14285714285714285,0.07547169811320754,0.02727272727272727,0.05263157894736842,0.07692307692307693,0.28125,0.1568627450980392,0.1111111111111111,0.1,0.045454545454545456,0.09090909090909091,0.5555555555555556,0.3804347826086957,0.6571428571428571,0.696969696969697,0.5652173913043478,0.25,0.34782608695652173,0.42105263157894735,0.5,0.3695652173913043,0.3235294117647059,0.3235294117647059,0.6363636363636364,0.875,0.7142857142857143,0.40625,0.8461538461538461,0.3804347826086957,0.5095684782608696,0.6339666666666667,0.52906875,0.052083333333333336,0.052083333333333336,0.2553191489361702,0.43617021276595747,8.980434782608697,0.2688927943760984,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,2217.0,37,-18,74,74,16,14,7.0,148,3.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,6.0,7.0,13.0,,14.0,95,2.0,2.0,,4.0,3.0,3.0,,6.0,8.0,6.0,,,1.0,3.0,4.0,3.0,,1.0,,,11.0,,,1.0,1.0,,2.0,,2.0,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,6.0,16,,,0.5714285714285714,0.5714285714285714,0.5384615384615384,1.0,1.0,0.4666666666666667,1.0,1.0,0.4666666666666667,1.0,1.0,,,,19.27710843373494,,,0.05,,0.07692307692307693,,0.06060606060606061,,,,,,,,,0.25,,0.125,,,0.2,1.0,1.0,0.6666666666666666,0.26666666666666666,0.5,0.5,,0.4,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.47212666666666675,0.5478000000000001,0.5024000000000001,,,0.2857142857142857,0.42857142857142855,11.7,0.21621621621621623,,1.0,,,,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,0.13333333333333333,,,0.06666666666666667,,,,0.06666666666666667,,,,,,,,,,,,,24.55,,,,,,,,,0.5,,,,,,,,,True,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,268.0,4,-9,10,9,10,9,1.0,19,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2853,1610612749,Earl Barron,Earl Barron,2853,MIL,2339.0,39,11,75,75,11,20,9.0,150,3.0,6.0,3.0,6.0,,1.0,2.0,3.0,2.0,7.0,7.0,16.0,,14.0,76,3.0,6.0,,6.0,,1.0,,,6.0,8.0,6.0,,3.0,1.0,4.0,1.0,,1.0,,2.0,9.0,,8.0,1.0,4.0,1.0,6.0,8.0,14.0,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,1.0,,,,,11,,,0.42857142857142855,0.75,0.4375,0.5,,0.4375,0.5,,0.4375,0.5,,,,,19.54022988505747,1.0,0.5,0.18181818181818182,0.25,0.16666666666666666,,0.17857142857142858,0.21621621621621623,0.3076923076923077,,0.26666666666666666,,,0.2,0.25,,,0.25,,0.5,0.375,0.5,0.5,,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.4375,0.2857142857142857,0.2857142857142857,1.0,1.0,0.5,1.0,,0.375,0.47114375000000003,0.5943,0.7233,,,0.42857142857142855,,10.475,0.14666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,94467.0,1574,56,2910,2905,552,675,372.0,5815,162.0,259.0,47.0,87.0,20.0,35.0,102.0,262.0,1.0,12.0,265.0,533.0,74.0,604.0,2900,52.0,97.0,13.0,117.0,31.0,73.0,30.0,92.0,264.0,266.0,84.0,25.0,68.0,26.0,94.0,16.0,10.0,47.0,8.0,13.0,214.0,17.0,125.0,80.0,260.0,21.0,361.0,142.0,503.0,22.0,39.0,29.0,10.0,41.0,15.0,27.0,54.0,14.0,10.0,95.0,6.0,11.0,78.0,4.0,146.0,1.0,8.0,14.0,172.0,12.0,18.0,10.0,160.0,10.0,65.0,20.0,108.0,83.0,2.0,23.0,109.0,78.0,,8.0,8.0,92.0,543,13.0,20.0,0.4981132075471698,0.5919282511210763,0.4971857410881801,0.5360824742268041,0.4246575342465753,0.4934823091247672,0.5360824742268041,0.41333333333333333,0.4934640522875817,0.527027027027027,0.42990654205607476,0.04690431519699812,0.05791505791505792,0.03816793893129771,21.186694635900512,0.43157894736842106,0.3230769230769231,0.24051803885291398,0.11353315168029064,0.24242424242424243,0.05029585798816568,0.24096385542168675,0.09867963863794302,0.17151162790697674,0.06824146981627296,0.10638297872340426,0.05,0.05102040816326531,0.2028985507246377,0.2563291139240506,0.25952380952380955,0.2553191489361702,0.21052631578947367,0.09053497942386832,0.7155963302752294,0.4823091247672253,0.6254826254826255,0.6639344262295082,0.5432098765432098,0.48789571694599626,0.3893129770992366,0.40476190476190477,0.43137254901960786,0.0223463687150838,0.08333333333333333,0.08333333333333333,,0.8969072164948454,0.5402298850574713,0.4666666666666667,0.5714285714285714,0.4897579143389199,0.4977895522388059,0.5974727272727273,0.48299594594594597,0.1097972972972973,0.11054421768707483,0.19370860927152317,0.152317880794702,4.533958724202627,0.18969072164948453,,,,,,4.0,,,,2.0,,4.0,,,,2.0,,1.0,3.0,,,4.0,,,,,,,,,0.0074487895716946,,,,,,,0.0074487895716946,,,,,,,,,0.02666666666666667,,,,43.24999999999999,,,,,,1.0,,1.0,0.0425531914893617,,,,,,,1.0,,False,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,49740.0,829,33,1550,1540,382,435,213.0,3090,49.0,82.0,22.0,42.0,9.0,16.0,9.0,40.0,39.0,95.0,97.0,217.0,58.0,321.0,1558,28.0,57.0,11.0,76.0,22.0,43.0,31.0,102.0,134.0,60.0,44.0,16.0,22.0,12.0,34.0,6.0,6.0,11.0,3.0,8.0,80.0,15.0,48.0,34.0,82.0,13.0,129.0,66.0,195.0,7.0,29.0,16.0,13.0,15.0,3.0,12.0,21.0,3.0,3.0,36.0,4.0,5.0,46.0,4.0,82.0,3.0,7.0,8.0,80.0,11.0,12.0,17.0,62.0,2.0,19.0,10.0,11.0,10.0,,1.0,11.0,8.0,,2.0,4.0,102.0,377,7.0,9.0,0.6907216494845361,0.8933333333333333,0.4470046082949309,0.49122807017543857,0.5116279069767442,0.4503424657534247,0.5241935483870968,0.5461538461538461,0.5,0.5588235294117647,0.6375,0.07373271889400922,0.06097560975609756,0.225,19.85539488320356,0.4166666666666667,0.3333333333333333,0.16046966731898238,0.08108108108108109,0.1827956989247312,0.075,0.16642754662840745,0.07954545454545454,0.12048192771084337,0.06914893617021277,0.06302521008403361,0.0728476821192053,0.08163265306122448,0.09352517985611511,0.17177914110429449,0.19617224880382775,0.17647058823529413,0.2,0.04697986577181208,0.7272727272727273,0.2808219178082192,0.5975609756097561,0.6363636363636364,0.5306122448979592,0.136986301369863,0.225,0.2903225806451613,0.5555555555555556,0.3253424657534247,0.4105263157894737,0.41935483870967744,0.9230769230769231,0.6774193548387096,0.5238095238095238,0.24615384615384617,0.5625,0.5376712328767124,0.502409621993127,0.5731428571428572,0.47687734375,0.06752411575562701,0.0811965811965812,0.2367601246105919,0.3177570093457944,10.258986175115206,0.24645161290322581,6.0,9.0,,2.0,17.0,66.0,3.0,5.0,7.0,20.0,23.0,75.0,3.0,5.0,9.0,22.0,69.0,1.0,65.0,17.0,3.0,1.0,,,2.0,1.0,0.30666666666666664,0.6,0.4090909090909091,0.3108108108108108,0.2568493150684932,0.021052631578947368,0.06,0.030821917808219176,0.6666666666666666,0.75,1.0,0.22602739726027396,0.25757575757575757,0.265625,1.0,,0.08064516129032258,0.6,1.0,0.03076923076923077,0.3076923076923077,0.35,0.26153846153846155,0.025974025974025976,25.868000000000002,,3.0,0.04,0.030303030303030304,,,,,0.045454545454545456,2.0,1.0,,0.1111111111111111,,,,,False,
1863,1610612749,Earl Boykins,Earl Boykins,1863,MIL,26991.0,450,-6,832,831,238,277,112.0,1663,12.0,23.0,,,4.0,6.0,25.0,57.0,27.0,68.0,64.0,148.0,34.0,213.0,816,4.0,11.0,1.0,18.0,17.0,42.0,19.0,68.0,24.0,104.0,4.0,8.0,50.0,18.0,68.0,10.0,8.0,14.0,5.0,31.0,154.0,2.0,7.0,5.0,13.0,,18.0,9.0,27.0,3.0,18.0,7.0,11.0,16.0,6.0,11.0,15.0,5.0,3.0,31.0,2.0,6.0,5.0,,18.0,,,1.0,39.0,2.0,1.0,1.0,42.0,1.0,10.0,9.0,,,,,,,,,,66.0,236,1.0,7.0,0.1875,0.1935483870967742,0.43243243243243246,0.36363636363636365,0.40476190476190477,0.4837837837837838,0.5,0.46226415094339623,0.5123152709359606,0.5,0.5076923076923077,0.05405405405405406,0.08695652173913043,0.05263157894736842,24.09513960703206,0.5161290322580645,,0.04482758620689655,0.02023121387283237,0.05747126436781609,0.024096385542168676,0.04774535809018567,0.02097902097902098,,0.017241379310344827,0.03676470588235294,0.03571428571428571,,0.03225806451612903,0.02247191011235955,0.07407407407407407,0.05970149253731343,0.05,0.03260869565217391,,0.12432432432432433,0.5217391304347826,0.5714285714285714,0.4166666666666667,0.3081081081081081,0.43859649122807015,0.46296296296296297,0.16,0.3675675675675676,0.39705882352941174,0.4153846153846154,0.1111111111111111,,,0.11320754716981132,0.6666666666666666,0.32432432432432434,0.45206010928961743,0.47568124999999994,0.4393584905660377,0.05154639175257732,0.06369426751592357,0.08450704225352113,0.3192488262910798,12.08445945945946,0.2860576923076923,5.0,9.0,4.0,7.0,12.0,28.0,1.0,2.0,2.0,4.0,17.0,37.0,3.0,6.0,5.0,11.0,42.0,1.0,27.0,12.0,,3.0,,,,0.8235294117647058,0.4594594594594595,0.5,0.45454545454545453,0.4722222222222222,0.2,0.04411764705882353,,0.04864864864864865,0.5555555555555556,0.625,1.0,0.15135135135135136,0.42857142857142855,0.4444444444444444,0.75,0.23529411764705882,0.11764705882352941,0.5,1.0,0.1320754716981132,0.07547169811320754,0.5,0.4444444444444444,,26.42972972972974,9.0,2.0,0.05405405405405406,0.03571428571428571,5.0,,,,,3.0,0.42857142857142855,2.0,0.1111111111111111,0.5,1.0,,,False,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,100152.0,1669,11,3060,3092,657,756,395.0,6152,100.0,185.0,30.0,60.0,12.0,29.0,9.0,23.0,46.0,131.0,155.0,339.0,118.0,428.0,3119,32.0,71.0,34.0,98.0,21.0,49.0,35.0,77.0,222.0,88.0,48.0,29.0,35.0,23.0,58.0,17.0,6.0,19.0,5.0,11.0,139.0,26.0,104.0,39.0,148.0,10.0,197.0,130.0,327.0,8.0,66.0,43.0,23.0,25.0,9.0,17.0,35.0,8.0,10.0,60.0,7.0,12.0,73.0,2.0,144.0,2.0,17.0,8.0,127.0,2.0,7.0,15.0,160.0,13.0,76.0,11.0,21.0,15.0,,6.0,22.0,12.0,1.0,2.0,8.0,77.0,651,13.0,9.0,0.7161290322580646,0.8473282442748091,0.45722713864306785,0.4507042253521127,0.42857142857142855,0.4492753623188406,0.4507042253521127,0.39622641509433965,0.5107398568019093,0.5384615384615384,0.5202702702702703,0.0855457227138643,0.13513513513513514,0.08695652173913043,13.571834185122091,0.4166666666666667,0.13333333333333333,0.13665743305632502,0.08754208754208755,0.10833333333333334,0.06989247311827956,0.1295911295911296,0.08333333333333333,0.11286089238845144,0.10985915492957747,0.048672566371681415,0.07142857142857142,0.0660377358490566,0.13450292397660818,0.134185303514377,0.14018691588785046,0.10116731517509728,0.1262135922330097,0.050955414012738856,0.5454545454545454,0.5362318840579711,0.5405405405405406,0.625,0.61,0.06666666666666667,0.391304347826087,0.42857142857142855,0.7777777777777778,0.37971014492753624,0.3511450381679389,0.35658914728682173,0.9347826086956522,0.8450704225352113,0.5,0.5471698113207547,0.41379310344827586,0.553623188405797,0.525782703488372,0.5807523809523809,0.48018173076923065,0.18627450980392157,0.1890547263681592,0.22897196261682243,0.17990654205607476,8.087315634218292,0.21470588235294116,,4.0,,2.0,,2.0,,,,2.0,,6.0,,,,4.0,,,2.0,,,3.0,,3.0,,,,,,,0.017391304347826087,0.015267175572519083,,0.011594202898550725,,,,0.005797101449275362,,,,,,,,0.03773584905660377,0.03773584905660377,,,,26.05,,,,,,1.0,,1.0,0.16666666666666666,,,,,,,1.0,,False,
201604,1610612749,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,MIL,34823.0,580,-7,1096,1088,342,357,125.0,2184,39.0,69.0,1.0,1.0,11.0,20.0,16.0,41.0,17.0,45.0,72.0,155.0,52.0,223.0,1094,2.0,8.0,,7.0,20.0,45.0,12.0,64.0,66.0,78.0,,20.0,18.0,9.0,27.0,3.0,6.0,10.0,3.0,5.0,63.0,,2.0,14.0,38.0,3.0,55.0,2.0,57.0,1.0,21.0,17.0,4.0,12.0,2.0,5.0,15.0,7.0,1.0,27.0,1.0,7.0,19.0,,48.0,2.0,1.0,4.0,54.0,1.0,1.0,,67.0,11.0,37.0,2.0,9.0,7.0,1.0,1.0,9.0,5.0,2.0,,1.0,64.0,342,5.0,2.0,0.4583333333333333,0.4583333333333333,0.4645161290322581,0.25,0.4444444444444444,0.4672131147540984,0.2916666666666667,0.45614035087719296,0.5284360189573459,0.2916666666666667,0.5,0.12903225806451613,0.18840579710144928,0.14634146341463414,19.255663430420714,0.4444444444444444,0.125,0.09743589743589744,0.004914004914004914,0.11666666666666667,,0.10196078431372549,0.0038910505836575876,0.00847457627118644,0.007352941176470588,,,,0.07142857142857142,0.10273972602739725,0.1095890410958904,0.11827956989247312,0.1111111111111111,0.012658227848101266,0.5555555555555556,0.3770491803278688,0.5652173913043478,0.6964285714285714,0.4358974358974359,0.22404371584699453,0.3902439024390244,0.45714285714285713,0.3125,0.2459016393442623,0.37777777777777777,0.38636363636363635,0.6470588235294118,0.08333333333333333,1.0,0.3508771929824561,0.55,0.5300546448087432,0.5062491803278688,0.46813000000000005,0.5029868421052631,0.17703349282296652,0.20441988950276244,0.03139013452914798,0.28699551569506726,8.318709677419353,0.31204379562043794,7.0,20.0,2.0,9.0,2.0,8.0,1.0,2.0,1.0,3.0,9.0,28.0,1.0,4.0,4.0,12.0,27.0,,8.0,2.0,,3.0,1.0,1.0,,1.0,0.32142857142857145,0.25,0.3333333333333333,0.32142857142857145,0.15300546448087432,0.022222222222222223,,0.1092896174863388,0.35,0.35,1.0,0.04371584699453552,0.25,0.25,1.0,0.16666666666666666,0.16666666666666666,0.5,1.0,0.15789473684210525,0.05263157894736842,0.3333333333333333,0.25,,23.792857142857144,,,,,,,,,,3.0,0.3333333333333333,,,,,,,False,
