EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ThreePtAssists,Assists,Corner3Assists,AssistPoints,ShootingFouls,BlockingFouls,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Blocked3s,BlockedArc3,Blocks,Defensive 3 Seconds Violations,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,FoulsDrawn,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,Arc3Assists,FTOffRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Clear Path Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,135.0,2,-1,5,5,5,10,4,1.0,1.0,1.0,5,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,135.0,2,-1,5,5,5,10,4,,,,5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202354,1610612748,Dexter Pittman,Dexter Pittman,202354,MIA,674.0,11,8,22,21,14,43,22,2.0,2.0,3.0,14,0.2222222222222222,0.2222222222222222,,0.6363636363636364,8.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,20.0,0.5,0.16666666666666666,0.125,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,0.44,0.4389,0.44055,1.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,576.0,10,4,19,18,14,37,18,,,,14,,,,0.7368421052631579,8.0,1.0,,,,,,1.0,4.0,4.0,14.0,,4.0,4.0,14.0,6.0,,,1.0,,,1.0,1.0,,,14.0,,0.75,0.75,1.0,1.0,0.875,1.1666666666666667,0.875,1.1666666666666667,45.0,1.0,,,,,,,,,,0.125,,,,0.5,0.49109375,,0.4665916666666667,1.0,18.575,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.375,1.0,1.0,0.6666666666666666,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.16666666666666666,1.0,0.3333333333333333,25.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,233.0,4,3,8,8,5,16,8,,,,5,,,,0.625,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,1.5,,1.5,,10.0,,,,,,,,,,,,,,,1.0,0.6507,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,3.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,22.6,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,539.0,9,9,17,16,9,33,18,1.0,1.0,1.0,9,0.16666666666666666,0.16666666666666666,,0.5294117647058824,8.0,2.0,,,,,,1.0,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,0.75,,0.75,,10.0,,,,,1.0,,,,,,0.5,,,,0.5,0.44447499999999995,,0.2909,,12.2,,,,1.0,1.0,,,,,,,1.0,1.0,,,,3.0,,,,,1.0,1.0,,1.0,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,22.8,2.0,7.0,2.0,16.0,,,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,539.0,9,9,17,16,9,33,18,4.0,5.0,7.0,9,0.6666666666666666,0.6666666666666666,1.0,0.5294117647058824,8.0,2.0,1.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,0.5,,0.5,,0.5,,10.0,,0.2,0.2857142857142857,,,,1.0,0.5,1.0,,,1.0,,,1.0,0.6575,0.5582,,,1.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,539.0,9,9,17,16,9,33,18,1.0,2.0,2.0,9,0.16666666666666666,0.16666666666666666,,0.5294117647058824,8.0,2.0,1.0,1.0,,,,3.0,3.0,5.0,6.0,,,1.0,,2.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.6,,0.6,,0.6,,25.0,,,,,,1.0,0.2,1.0,1.0,1.0,0.6,,,,0.2,0.41845999999999994,,0.3702,,7.92,2.0,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1610612748,Mike Bibby,Mike Bibby,1710,MIA,34764.0,579,56,1084,1076,294,2160,1198,32.0,46.0,48.0,294,0.08648648648648649,0.09090909090909091,0.07142857142857142,0.27121771217712176,290.0,115.0,4.0,6.0,,,,3.0,15.0,38.0,160.0,4.0,3.0,9.0,40.0,20.0,,2.0,19.0,13.0,2.0,32.0,3.0,47.0,,40.0,4.0,0.6666666666666666,0.6666666666666666,0.39473684210526316,0.3333333333333333,0.5952380952380952,0.55,0.6015037593984962,0.5714285714285714,13.625103220478943,0.59375,,0.00228310502283105,,0.1,0.08450704225352113,0.047619047619047616,0.6666666666666666,0.6666666666666666,0.75,0.023809523809523808,,,,0.746031746031746,0.5306403999999999,0.539375,0.5021416666666666,0.25,15.421052631578947,1.0,10.0,29.0,16.0,29.0,3.0,7.0,24.0,59.0,6.0,14.0,40.0,88.0,9.0,21.0,10.0,117.0,3.0,59.0,24.0,17.0,0.975,0.45454545454545453,0.42857142857142855,0.45454545454545453,0.6984126984126984,0.3333333333333333,0.3333333333333333,1.0,0.23015873015873015,0.3448275862068966,0.3448275862068966,0.6,0.23015873015873015,0.5517241379310345,0.5517241379310345,1.0,0.46825396825396826,0.4067796610169492,0.4067796610169492,0.23333333333333334,0.42857142857142855,0.4666666666666667,0.42857142857142855,0.4067796610169492,24.669318181818184,10.0,55.0,3.0,120.0,21.0,,,45.0,26.0,8.0,11.0,,,3.0,1.0,,,,2.0,13.0,,1.0,,0.5,0.5416666666666666,0.5416666666666666,,,0.007142857142857143,,0.00980392156862745,,0.08125,21.0,False,2.0,2.0,1.0,6.0,10.0,3.0,8.0,7.0,7.0,1.0,14.0,11.0,6.0,5.0,7.0,1.0,3.0,1.0,5.0,2.0,6.0,16.0,1.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,5.0,0.375,0.03125,0.10294117647058823,0.11,0.08333333333333333,0.3333333333333333,0.9583333333333334,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,1.0,0.0234375,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,87649.0,1461,124,2689,2732,841,5421,2829,102.0,162.0,266.0,841,0.09990205680705191,0.10274454609429978,0.12140575079872204,0.312755671253254,764.0,298.0,34.0,56.0,26.0,13.0,20.0,41.0,53.0,99.0,153.0,38.0,16.0,30.0,63.0,70.0,72.0,104.0,8.0,28.0,4.0,36.0,14.0,194.0,,63.0,11.0,0.660377358490566,0.8974358974358975,0.5353535353535354,0.5333333333333333,0.5353535353535354,0.5333333333333333,0.5625,0.5625,5.6105610561056105,0.2222222222222222,0.09125475285171103,0.08721934369602763,0.08181818181818182,0.06460674157303371,0.11647727272727272,0.5656565656565656,0.6071428571428571,0.723404255319149,0.6176470588235294,0.41414141414141414,0.6842105263157895,0.6666666666666666,0.65,0.5656565656565656,0.5135727272727273,0.5430392857142856,0.5396500000000001,0.4117647058823529,4.459595959595959,18.0,1.0,2.0,,,,,,,,,,,,,36.0,,,,,4.0,,,,,,0.43902439024390244,0.4864864864864865,0.7222222222222222,0.020202020202020204,0.5,0.5,1.0,,,,,,,,,,,,,,7.0,24.0,5.0,55.0,123.0,5.0,13.0,17.0,7.0,3.0,7.0,,,93.0,4.0,0.13131313131313133,0.0975609756097561,15.0,23.0,54.0,28.0,29.0,16.0,0.6052631578947368,0.6052631578947368,0.5869565217391305,0.16071428571428573,0.16326530612244897,0.07859078590785908,0.06857142857142857,0.06177606177606178,0.5769230769230769,0.35294117647058826,65.0,False,,,,,47.0,,,31.0,2.0,3.0,44.0,10.0,6.0,4.0,3.0,,8.0,20.0,15.0,3.0,7.0,73.0,1.0,,20.0,18.0,93.0,69.0,22.0,48.0,15.0,,0.025210084033613446,0.11,0.11258278145695365,0.10204081632653061,0.5161290322580645,,,,,,,,0.1694915254237288,0.1694915254237288,8.0,2.0,2.0,2.0,14.0,2.0,5.0,1.0,4.0,0.1065989847715736,0.11818181818181818,0.06060606060606061,0.2,,,,,,,,,,,,,
