EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,BlockingFouls,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,OffensiveGoaltends,Arc3PctBlocked,on,Clear Path Fouls,HeaveMakes
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,61821.0,1030,-17.0,2036,2052,466.0,406.0,225.0,4088,43.0,65.0,10.0,13.0,10.0,13.0,2.0,11.0,15.0,33.0,7.0,28.0,2.0,2.0,7.0,7.0,21.0,1.0,1.0,60.0,109.0,14.0,49.0,34.0,196.0,2280,12.0,16.0,2.0,6.0,30.0,11.0,15.0,3.0,8.0,12.0,43.0,74.0,46.0,39.0,3.0,14.0,21.0,7.0,9.0,1.0,45.0,10.0,55.0,9.0,1.0,26.0,7.0,12.0,120.0,11.0,25.0,1.0,30.0,116.0,15.0,161,37.0,198,8.0,52.0,29.0,23.0,14.0,4.0,8.0,15.0,1.0,6.0,1.0,2.0,29.0,4.0,11.0,48.0,91.0,6.0,6.0,1.0,34.0,1.0,3.0,44.0,4.0,20.0,4.0,18.0,12.0,3.0,3.0,18.0,11.0,2.0,41.0,451.0,5.0,2.0,0.6166666666666667,0.6981132075471698,0.9285714285714286,0.2857142857142857,0.375,0.2857142857142857,0.5504587155963303,0.75,0.7333333333333333,0.5126582278481012,0.6666666666666666,0.6739130434782609,0.550561797752809,0.6818181818181818,0.6935483870967742,0.310126582278481,0.0204081632653061,0.0825688073394495,0.123076923076923,0.0909090909090909,0.0357142857142857,8.956521739130435,0.4827586206896552,0.2631578947368421,0.0208333333333333,0.16,0.0349162011173184,0.1522842639593908,0.0539215686274509,0.158351409978308,0.0391304347826087,0.0466321243523316,0.0283018867924528,0.0321543408360128,0.0424242424242424,0.1025641025641025,0.1393442622950819,0.1313559322033898,0.2081632653061224,0.1736111111111111,0.0943396226415094,0.1095890410958904,0.6111111111111112,0.4113924050632911,0.6615384615384615,0.7543859649122807,0.5116279069767442,0.0696202531645569,0.1818181818181818,0.2,1.0,0.2088607594936709,0.4545454545454545,0.4545454545454545,0.8666666666666667,0.1772151898734177,0.25,0.2592592592592592,1.0,0.1329113924050632,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.7222222222222222,0.7692307692307693,0.1111111111111111,0.5652173913043478,0.7692307692307693,0.3043478260869565,0.2857142857142857,0.0434782608695652,1.0,0.7215189873417721,0.3333333333333333,0.5678784810126583,0.5787633333333333,0.6339586956521739,0.1149425287356321,0.16,0.1530612244897959,0.2193877551020408,7.346788990825688,23.83469387755102,0.2288801571709234,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,86131.0,1436,26.0,2831,2826,728.0,613.0,319.0,5657,104.0,137.0,11.0,19.0,25.0,31.0,51.0,119.0,112.0,271.0,3.0,9.0,1.0,1.0,2.0,52.0,165.0,10.0,40.0,267.0,527.0,55.0,174.0,271.0,970.0,3123,21.0,44.0,11.0,13.0,61.0,54.0,117.0,11.0,42.0,110.0,251.0,326.0,208.0,135.0,30.0,24.0,165.0,52.0,23.0,,73.0,20.0,93.0,13.0,7.0,42.0,4.0,27.0,206.0,5.0,27.0,1.0,46.0,151.0,25.0,222,33.0,255,5.0,39.0,28.0,11.0,65.0,8.0,31.0,41.0,8.0,34.0,6.0,3.0,106.0,6.0,33.0,38.0,65.0,6.0,2.0,6.0,188.0,4.0,2.0,308.0,19.0,101.0,42.0,36.0,24.0,4.0,8.0,39.0,21.0,1.0,234.0,709.0,4.0,27.0,0.6104868913857678,0.6392156862745098,0.8181818181818182,0.3160919540229885,0.2619047619047619,0.3160919540229885,0.5066413662239089,0.4772727272727273,0.4615384615384615,0.4985734664764622,0.4363636363636363,0.4433962264150943,0.5721153846153846,0.4918032786885246,0.5717592592592593,0.2482168330955777,,0.0436432637571157,0.072992700729927,0.0672268907563025,,29.294191130543407,0.6132075471698113,0.25,0.0138888888888888,0.147605083088954,0.0284510010537407,0.1580756013745704,0.0158227848101265,0.1499238964992389,0.025296442687747,0.03971119133574,0.025735294117647,0.0225,0.0155038759689922,0.0172413793103448,0.0872093023255814,0.1733746130030959,0.1825842696629213,0.1705069124423963,0.1216216216216216,0.0141643059490084,0.5384615384615384,0.195435092724679,0.7591240875912408,0.8188976377952756,0.6153846153846154,0.1697574893009985,0.4285714285714285,0.4594594594594595,0.3725490196078431,0.3865905848787446,0.4132841328413284,0.4210526315789473,0.7142857142857143,0.0128388017118402,0.3333333333333333,0.3333333333333333,1.0,0.2353780313837375,0.3151515151515151,0.3151515151515151,0.8076923076923077,0.3454545454545454,0.5789473684210527,0.0181818181818181,0.1949685534591195,0.8064516129032258,0.0125786163522012,0.5,0.2515723270440251,0.25,0.4436519258202567,0.3151515151515151,0.4969018544935806,0.5069864583333333,0.4756188679245284,0.1379746835443038,0.1658456486042692,0.0628865979381443,0.2587628865979381,11.82485768500949,25.01896551724138,0.2571529494878135,2.0,10.0,2.0,6.0,1.0,19.0,8.0,3.0,2.0,1.0,1.0,0.1818181818181818,0.018450184501845,0.0909090909090909,0.1818181818181818,0.2,1.0,0.0441988950276243,,,,,,,,,,True,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,108920.0,1815,38.0,3524,3529,826.0,718.0,412.0,7053,125.0,177.0,22.0,33.0,32.0,42.0,46.0,146.0,43.0,111.0,20.0,46.0,5.0,3.0,11.0,36.0,138.0,14.0,49.0,214.0,434.0,56.0,184.0,148.0,744.0,3873,30.0,58.0,17.0,23.0,110.0,44.0,75.0,17.0,60.0,52.0,191.0,244.0,184.0,168.0,,28.0,135.0,36.0,26.0,,68.0,21.0,89.0,16.0,5.0,34.0,10.0,24.0,199.0,13.0,43.0,1.0,43.0,148.0,26.0,217,57.0,274,14.0,40.0,32.0,8.0,35.0,9.0,18.0,41.0,3.0,17.0,1.0,11.0,76.0,4.0,14.0,86.0,142.0,6.0,7.0,9.0,138.0,14.0,7.0,181.0,20.0,83.0,14.0,21.0,13.0,1.0,7.0,21.0,13.0,1.0,189.0,807.0,6.0,12.0,0.5700934579439252,0.61,1.0,0.3043478260869565,0.2833333333333333,0.3093922651933701,0.4930875576036866,0.5172413793103449,0.5866666666666667,0.4822006472491909,0.58,0.5148148148148148,0.5329985652797704,0.625,0.596875,0.2977346278317152,,0.0599078341013824,0.0564971751412429,0.1095890410958904,,19.285535848113916,0.4605263157894737,0.2260869565217391,0.0103092783505154,0.1158059467918622,0.0358931552587646,0.1201117318435754,0.0333333333333333,0.1167481662591687,0.035264483627204,0.06,0.0356164383561643,0.0186335403726708,0.0284810126582278,0.054054054054054,0.1501210653753026,0.1004672897196261,0.0983981693363844,0.1015037593984962,0.1739130434782608,0.0448717948717948,0.6190476190476191,0.2864077669902912,0.7062146892655368,0.7485029940119761,0.664,0.2362459546925566,0.3150684931506849,0.3538461538461538,0.2391304347826087,0.1796116504854369,0.3873873873873873,0.3873873873873873,0.6511627906976745,0.0744336569579288,0.4347826086956521,0.4347826086956521,1.0,0.2233009708737864,0.2608695652173913,0.2608695652173913,1.0,0.44,0.6666666666666666,0.0666666666666666,0.3111111111111111,0.7619047619047619,0.0814814814814814,0.2727272727272727,0.362962962962963,0.2857142857142857,0.5841423948220065,0.2666666666666666,0.5134893322475572,0.5356533333333334,0.5280164122137404,0.1244509516837481,0.1670020120724346,0.1478494623655914,0.2567204301075269,7.971658986175115,25.30326086956521,0.2343927355278093,5.0,12.0,9.0,3.0,,1.0,2.0,,,,5.0,0.5294117647058824,,0.2272727272727272,0.16,0.4166666666666667,1.0,0.010752688172043,4.0,3.0,5.0,2.0,0.8,1.0,,,,True,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,87613.0,1460,31.0,2885,2879,736.0,627.0,333.0,5764,164.0,286.0,19.0,41.0,39.0,64.0,53.0,149.0,69.0,184.0,,5.0,1.0,,2.0,15.0,42.0,3.0,14.0,286.0,619.0,15.0,47.0,260.0,877.0,3177,23.0,54.0,3.0,19.0,65.0,67.0,146.0,3.0,16.0,116.0,259.0,92.0,480.0,12.0,33.0,32.0,42.0,15.0,54.0,,301.0,63.0,364.0,49.0,14.0,149.0,32.0,120.0,791.0,19.0,48.0,1.0,34.0,100.0,5.0,139,68.0,207,14.0,81.0,47.0,34.0,85.0,20.0,48.0,66.0,10.0,37.0,2.0,9.0,151.0,9.0,40.0,25.0,100.0,14.0,3.0,6.0,206.0,8.0,4.0,314.0,22.0,136.0,32.0,18.0,11.0,2.0,5.0,19.0,9.0,1.0,251.0,718.0,7.0,28.0,0.1608391608391608,0.1703703703703703,0.2666666666666666,0.3191489361702128,0.1875,0.3191489361702128,0.4620355411954766,0.4259259259259259,0.4589041095890411,0.4632132132132132,0.4035087719298245,0.441358024691358,0.5400246305418719,0.4850746268656716,0.5655021834061136,0.0705705705705705,,0.0872374798061389,0.1083916083916083,0.1476510067114094,,29.41356139279169,0.5629139072847682,0.0515463917525773,0.0140845070422535,0.097181729834791,0.0480961923847695,0.1148648648648648,0.0608974358974358,0.1011320754716981,0.0511450381679389,0.0517241379310344,0.0553633217993079,0.0405727923627685,0.0717131474103585,0.0163934426229508,0.0803571428571428,0.0946745562130177,0.1154929577464788,0.1085972850678733,0.1333333333333333,0.0456026058631921,0.4736842105263157,0.4294294294294294,0.5734265734265734,0.6431372549019608,0.2012195121951219,0.2237237237237237,0.3557046979865771,0.4173228346456692,0.1320754716981132,0.2762762762762762,0.375,0.3770491803278688,0.0869565217391304,0.0075075075075075,,,,0.063063063063063,0.3571428571428571,0.3571428571428571,0.2666666666666666,0.7192982456140351,0.4634146341463415,0.0175438596491228,0.3950617283950617,0.609375,0.0123456790123456,,0.0864197530864197,0.2142857142857142,0.5,0.3571428571428571,0.5128281531531531,0.5367964285714285,0.4948166666666667,0.1743589743589743,0.1855388813096862,0.0741163055872291,0.2953249714937286,8.062197092084006,24.93617021276596,0.2551126516464471,,2.0,,10.0,,,,1.0,1.0,,,,0.0054347826086956,,0.0350877192982456,,,,,,2.0,,,,1.0,,,True,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,47502.0,792,-17.0,1498,1493,385.0,328.0,186.0,2991,75.0,107.0,38.0,52.0,15.0,27.0,20.0,43.0,24.0,63.0,,,,,,,1.0,,1.0,119.0,213.0,,1.0,46.0,284.0,1659,43.0,61.0,,17.0,103.0,20.0,43.0,,1.0,14.0,54.0,156.0,82.0,,,56.0,1.0,,14.0,,2.0,2.0,4.0,2.0,,2.0,,,10.0,13.0,70.0,,40.0,98.0,12.0,150,83.0,233,5.0,6.0,4.0,2.0,10.0,,3.0,14.0,3.0,7.0,,2.0,24.0,6.0,9.0,60.0,106.0,1.0,19.0,3.0,51.0,9.0,4.0,61.0,5.0,29.0,4.0,63.0,35.0,3.0,25.0,64.0,42.0,7.0,54.0,376.0,11.0,4.0,0.6554621848739496,0.8571428571428571,,,,,0.5586854460093896,0.7049180327868853,0.4651162790697674,0.5560747663551402,0.7049180327868853,0.4545454545454545,0.5867768595041323,0.7253521126760564,0.5094339622641509,0.0046728971962616,,0.0657276995305164,0.102803738317757,0.0697674418604651,,15.474112856311809,0.4166666666666667,0.25,,0.1743772241992882,0.1364522417153996,0.2515723270440251,0.0773809523809523,0.1914008321775312,0.1218795888399412,0.1818181818181818,0.1393939393939394,0.0979381443298969,0.0714285714285714,0.1071428571428571,0.1494252873563218,0.1840796019900497,0.1871657754010695,0.2786885245901639,0.1621621621621621,0.0617283950617283,0.65625,0.5,0.7009345794392523,0.78125,0.6,0.2009345794392523,0.4651162790697674,0.5,0.6,0.2943925233644859,0.3809523809523809,0.3809523809523809,0.875,,,,,0.0046728971962616,,,,0.8524590163934426,0.7307692307692307,,0.6136363636363636,0.5555555555555556,,,0.0227272727272727,,0.5046728971962616,,0.5161378504672897,0.5759925925925926,0.5333227272727273,0.1218487394957983,0.1223628691983122,0.3626760563380282,0.1901408450704225,7.657276995305167,24.4,0.2570093457943925,,,,,,,,1.0,1.0,,2.0,,,0.2368421052631578,,,,,,,2.0,3.0,,,1.0,2.0,,True,,
201935,1610612760,James Harden,James Harden,201935,OKC,45759.0,763,10.0,1448,1455,360.0,385.0,176.0,2903,35.0,66.0,3.0,6.0,6.0,13.0,3.0,15.0,16.0,28.0,7.0,19.0,3.0,1.0,3.0,26.0,74.0,3.0,12.0,54.0,109.0,33.0,93.0,96.0,303.0,1609,5.0,11.0,12.0,6.0,25.0,10.0,21.0,4.0,15.0,22.0,54.0,46.0,62.0,75.0,24.0,4.0,74.0,26.0,14.0,,35.0,17.0,52.0,11.0,6.0,22.0,5.0,8.0,121.0,6.0,8.0,,13.0,52.0,5.0,70,14.0,84,2.0,29.0,12.0,17.0,18.0,2.0,9.0,15.0,3.0,9.0,,1.0,33.0,3.0,4.0,36.0,86.0,3.0,2.0,5.0,78.0,3.0,3.0,111.0,6.0,39.0,7.0,11.0,5.0,2.0,4.0,11.0,6.0,,50.0,348.0,11.0,4.0,0.4259259259259259,0.4423076923076923,0.7575757575757576,0.3548387096774194,0.2666666666666666,0.3548387096774194,0.4954128440366973,0.4545454545454545,0.4761904761904761,0.5123762376237624,0.4130434782608695,0.4444444444444444,0.6048387096774194,0.4807692307692308,0.574468085106383,0.4603960396039604,,0.128440366972477,0.1515151515151515,0.1333333333333333,,17.03030303030303,0.5454545454545454,0.0909090909090909,,0.1011673151750972,0.0173535791757049,0.0797546012269938,0.0327868852459016,0.0960118168389955,0.0217391304347826,0.0382165605095541,0.0068493150684931,0.0063291139240506,0.0204081632653061,0.0833333333333333,0.0649350649350649,0.0928961748633879,0.1412429378531073,0.0833333333333333,0.0697674418604651,0.0204081632653061,0.5454545454545454,0.3267326732673267,0.5303030303030303,0.625,0.4857142857142857,0.0742574257425742,0.2,0.2307692307692307,,0.1386138613861386,0.5714285714285714,0.6153846153846154,0.375,0.094059405940594,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.3663366336633663,0.3513513513513513,0.3513513513513513,0.7307692307692307,0.2608695652173913,0.5,0.1304347826086956,0.3611111111111111,0.4615384615384615,0.0833333333333333,0.3333333333333333,0.3333333333333333,0.25,0.7871287128712872,0.3513513513513513,0.5529435643564357,0.5405531250000001,0.5363527777777778,0.1991701244813278,0.2746478873239437,0.0825082508250825,0.1782178217821782,6.678899082568807,24.762365591397845,0.2486187845303867,3.0,9.0,3.0,2.0,3.0,4.0,9.0,,,,1.0,0.25,0.0714285714285714,,0.391304347826087,0.3333333333333333,1.0,0.0909090909090909,,,3.0,,,,3.0,,,True,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,21749.0,362,13.0,654,671,97.0,99.0,85.0,1325,7.0,17.0,2.0,4.0,,,12.0,38.0,8.0,19.0,,1.0,,,,9.0,21.0,1.0,3.0,27.0,74.0,9.0,22.0,20.0,101.0,713,4.0,11.0,4.0,,11.0,1.0,5.0,1.0,3.0,4.0,9.0,6.0,48.0,21.0,6.0,4.0,21.0,9.0,3.0,,48.0,17.0,65.0,12.0,5.0,32.0,3.0,13.0,147.0,3.0,6.0,,6.0,16.0,1.0,23,9.0,32,3.0,16.0,9.0,7.0,14.0,6.0,7.0,13.0,1.0,7.0,1.0,2.0,27.0,2.0,6.0,14.0,32.0,1.0,2.0,1.0,20.0,,2.0,28.0,4.0,13.0,3.0,,,,,,,,8.0,96.0,3.0,2.0,0.1111111111111111,0.12,0.7777777777777778,0.4090909090909091,0.3333333333333333,0.4090909090909091,0.3648648648648648,0.3636363636363636,0.2,0.421875,0.3666666666666666,0.3125,0.4675925925925926,0.3666666666666666,0.4090909090909091,0.2291666666666666,,0.0405405405405405,0.0588235294117647,0.0526315789473684,,17.95212765957447,0.5185185185185185,0.0526315789473684,,0.0629921259842519,0.0288461538461538,0.0923076923076923,0.0375,0.0689655172413793,0.03125,0.046875,0.025,0.015625,0.0298507462686567,0.0769230769230769,0.0379746835443038,0.0543478260869565,0.0963855421686747,0.0833333333333333,0.1176470588235294,0.0545454545454545,,0.1770833333333333,0.4117647058823529,0.4375,0.2857142857142857,0.3958333333333333,0.3157894736842105,0.3333333333333333,,0.1979166666666666,0.4210526315789473,0.4210526315789473,0.125,0.0104166666666666,,,,0.21875,0.4285714285714285,0.4285714285714285,0.7777777777777778,0.2666666666666666,0.5,,,,,,0.375,0.3333333333333333,0.40625,0.4285714285714285,0.471248947368421,0.4983681818181818,0.4312142857142856,0.1238095238095238,0.1566265060240964,0.1089108910891089,0.0891089108910891,9.004054054054054,25.227272727272727,0.1483180428134556,1.0,4.0,1.0,1.0,,,,,,,,0.25,,,0.2666666666666666,0.25,1.0,,,,1.0,,,,,,,True,,
201957,1610612760,Byron Mullens,Byron Mullens,201957,OKC,887.0,15,8.0,28,28,6.0,5.0,5.0,56,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,1.0,1.0,21,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,3,2.0,5,,,,,,1.0,,2.0,,,,,2.0,,,,3.0,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,1.0,6.0,1.0,,,,,,,,,,,,,,0.1666666666666666,,0.5,,,,,,,15.15151515151515,,,,0.3333333333333333,0.1818181818181818,,,0.25,0.1538461538461538,,0.6666666666666666,,,,0.5,0.4,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,0.5,,0.48295,0.5715,,0.3333333333333333,0.3333333333333333,,1.0,10.35,,0.2142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2420,1610612760,Nenad Krstic,Nenad Krstic,2420,OKC,44018.0,734,2.0,1467,1461,254.0,171.0,154.0,2928,52.0,78.0,19.0,32.0,5.0,6.0,17.0,43.0,53.0,109.0,,,,,,,,,,122.0,230.0,,,37.0,281.0,1612,26.0,46.0,,13.0,65.0,15.0,24.0,,,8.0,38.0,184.0,60.0,,,32.0,,,16.0,,11.0,4.0,15.0,4.0,,8.0,,3.0,34.0,12.0,48.0,,15.0,76.0,6.0,97,60.0,157,3.0,13.0,11.0,2.0,11.0,1.0,4.0,15.0,2.0,7.0,,4.0,26.0,2.0,6.0,49.0,83.0,1.0,3.0,4.0,45.0,7.0,4.0,48.0,6.0,23.0,4.0,12.0,10.0,,2.0,12.0,9.0,,38.0,253.0,3.0,4.0,0.7540983606557377,0.8679245283018868,,,,,0.5304347826086957,0.5652173913043478,0.625,0.5304347826086957,0.5652173913043478,0.625,0.5597609561752988,0.625,0.6785714285714286,,,0.0695652173913043,0.1666666666666666,0.0697674418604651,,16.879951249238268,0.4230769230769231,0.1666666666666666,,0.1436672967863894,0.091254752851711,0.1260504201680672,0.0845070422535211,0.1404320987654321,0.0898203592814371,0.1212121212121212,0.0754716981132075,0.0851063829787234,0.0892857142857142,0.0666666666666666,0.1521739130434782,0.1301775147928994,0.1477272727272727,0.1294117647058823,0.1176470588235294,0.0329670329670329,0.75,0.3391304347826087,0.6666666666666666,0.8,0.5961538461538461,0.1869565217391304,0.3953488372093023,0.425,0.5294117647058824,0.4739130434782608,0.4862385321100917,0.4862385321100917,0.981132075471698,,,,,,,,,0.6956521739130435,0.59375,,0.25,0.8333333333333334,,,,,0.3391304347826087,,0.4849560869565217,0.5311270270270271,0.4748708333333333,0.0931174089068826,0.0931174089068826,0.2313167259786477,0.1352313167259786,10.773478260869563,,0.1731424676209952,,,,1.0,,,,,,,,,,0.2105263157894736,,,,,,,9.0,1.0,,,3.0,2.0,,True,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,29729.0,495,82.0,924,917,191.0,184.0,123.0,1841,34.0,56.0,11.0,21.0,8.0,15.0,4.0,11.0,4.0,9.0,,,,,,,,,,42.0,76.0,,,21.0,105.0,973,13.0,24.0,,3.0,29.0,8.0,15.0,,,1.0,17.0,60.0,24.0,,,18.0,,,7.0,,13.0,3.0,16.0,2.0,1.0,8.0,1.0,4.0,35.0,10.0,36.0,2.0,14.0,41.0,1.0,56,48.0,104,2.0,15.0,11.0,4.0,6.0,1.0,5.0,12.0,4.0,1.0,1.0,2.0,18.0,7.0,2.0,31.0,64.0,2.0,8.0,1.0,46.0,5.0,2.0,26.0,6.0,16.0,,11.0,6.0,,5.0,11.0,5.0,,17.0,190.0,4.0,1.0,0.7142857142857143,0.9090909090909092,,,,,0.5526315789473685,0.5416666666666666,0.5333333333333333,0.5526315789473685,0.5416666666666666,0.5333333333333333,0.6104651162790697,0.58,0.5666666666666667,,,0.0921052631578947,0.1071428571428571,0.0909090909090909,,9.701492537313433,0.3333333333333333,0.0285714285714285,0.0689655172413793,0.1209439528023598,0.1184210526315789,0.1428571428571428,0.0909090909090909,0.125858123569794,0.1111111111111111,0.134020618556701,0.09375,0.1261261261261261,0.1034482758620689,0.0434782608695652,0.0721649484536082,0.1260504201680672,0.1544715447154471,0.1216216216216216,0.2083333333333333,0.0769230769230769,0.4545454545454545,0.7368421052631579,0.6071428571428571,0.68,0.7352941176470589,0.1447368421052631,0.3636363636363636,0.4,0.5,0.1184210526315789,0.4444444444444444,0.4444444444444444,0.75,,,,,,,,,0.875,0.5238095238095238,,1.0,0.5333333333333333,,,,,0.7368421052631579,,0.5621947368421053,0.59075,0.5903200000000001,0.1860465116279069,0.1860465116279069,0.2761904761904762,0.1619047619047619,4.44342105263158,,0.2067099567099567,,,,,,,,,,,1.0,,,0.3636363636363636,,,,,,,4.0,,,,18.0,,,True,,
