EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Defensive 3 Seconds Violations,OffAtRimReboundPct,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,3pt And 1 Free Throw Trips,Clear Path Fouls,HeaveMakes,Corner3PctBlocked
101120,1610612758,Antoine Wright,Antoine Wright,101120,SAC,438.0,7.0,-16.0,13.0,15,2.0,7.0,1.0,28,1.0,1.0,2.0,22.0,1.0,1.0,1.0,1.0,1.0,2.0,14.285714285714285,0.1111111111111111,0.0909090909090909,0.25,0.5,0.5,0.4033,13.35,0.1538461538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,24822.0,414.0,-69.0,808.0,803,259.0,257.0,110.0,1611,11.0,45.0,76.0,907.0,22.0,35.0,42.0,46.0,16.0,255.0,17.628205128205128,0.0856031128404669,0.0953757225433526,0.1287128712871287,0.0780141843971631,0.3191489361702128,0.5243237588652482,12.911842105263156,0.3205445544554455,16.0,20.0,2.0,3.0,6.0,7.0,6.0,21.0,17.0,33.0,3.0,4.0,4.0,4.0,7.0,32.0,2.0,5.0,3.0,11.0,43.0,24.0,65.0,17.0,175.0,5.0,9.0,5.0,9.0,25.0,15.0,26.0,7.0,15.0,10.0,61.0,66.0,20.0,69.0,3.0,6.0,32.0,7.0,3.0,13.0,7.0,20.0,4.0,3.0,3.0,3.0,7.0,47.0,3.0,4.0,11.0,2.0,7.0,11.0,5.0,6.0,10.0,1.0,6.0,6.0,4.0,1.0,2.0,16.0,4.0,4.0,24.0,1.0,1.0,1.0,1.0,21.0,2.0,2.0,6.0,1.0,3.0,17.0,1.0,5.0,1.0,1.0,11.0,18.0,5.0,1.0,61.0,4.0,3.0,0.7674418604651163,0.825,0.9583333333333334,0.3692307692307692,0.5555555555555556,0.4666666666666667,0.3692307692307692,0.5657894736842105,0.5555555555555556,0.5769230769230769,0.5602836879432624,0.6944444444444444,0.6219512195121951,0.5838926174496645,0.6944444444444444,0.6521739130434783,0.4609929078014184,0.0394736842105263,0.1,0.0909090909090909,0.625,0.064516129032258,0.0127795527156549,0.1235955056179775,0.0333333333333333,0.0173697270471464,0.0185185185185185,0.016,0.0491803278688524,0.1052631578947368,0.0303030303030303,0.1269841269841269,0.1153846153846153,0.2777777777777778,0.1418439716312056,0.8,0.8888888888888888,0.6875,0.5454545454545454,0.6,0.8333333333333334,0.4666666666666667,0.4666666666666667,0.8095238095238095,0.2340425531914893,0.5151515151515151,0.5151515151515151,1.0,0.226950354609929,0.21875,0.21875,0.8571428571428571,0.1666666666666666,0.6666666666666666,0.2222222222222222,0.75,1.0,0.2777777777777778,0.4,1.0,0.1707317073170731,0.8571428571428571,0.0975609756097561,1.0,0.2682926829268293,0.2727272727272727,0.6028368794326241,0.21875,0.5133875,0.4996146341463415,0.047945205479452,0.075,0.0151515151515151,0.1428571428571428,0.3485714285714286,24.23076923076923,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101129,1610612758,Luther Head,Luther Head,101129,SAC,14797.0,247.0,-46.0,459.0,459,112.0,140.0,61.0,918,8.0,18.0,40.0,495.0,14.0,20.0,22.0,17.0,15.0,110.0,15.925925925925926,0.074074074074074,0.087719298245614,0.0945945945945946,0.1159420289855072,0.2608695652173913,0.4988639705882353,10.927499999999998,0.2440087145969499,10.0,14.0,,,,1.0,4.0,6.0,3.0,6.0,,,1.0,2.0,9.0,23.0,1.0,2.0,1.0,4.0,20.0,12.0,29.0,14.0,90.0,1.0,3.0,1.0,2.0,5.0,1.0,6.0,2.0,6.0,5.0,13.0,18.0,22.0,30.0,6.0,,23.0,9.0,2.0,28.0,7.0,35.0,5.0,2.0,13.0,5.0,10.0,77.0,,2.0,6.0,,2.0,8.0,6.0,2.0,6.0,1.0,5.0,5.0,1.0,,3.0,11.0,1.0,3.0,11.0,1.0,,3.0,1.0,20.0,1.0,4.0,3.0,3.0,1.0,4.0,,2.0,,,2.0,4.0,3.0,,13.0,,1.0,0.45,0.45,0.8333333333333334,0.4137931034482758,0.5,0.3333333333333333,0.4137931034482758,0.5,0.3333333333333333,0.1666666666666666,0.5507246376811594,0.5,0.3333333333333333,0.5866666666666667,0.5,0.4333333333333333,0.4202898550724637,0.05,0.1428571428571428,,0.5454545454545454,,0.0105263157894736,0.1538461538461538,,0.00836820083682,,,,0.027027027027027,0.0769230769230769,0.1724137931034483,0.1,0.75,0.2028985507246377,0.7142857142857143,0.8333333333333334,0.5,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0869565217391304,0.5,0.5,0.6666666666666666,0.3333333333333333,0.391304347826087,0.391304347826087,0.8888888888888888,,,,,,0.4,0.5,1.0,0.0833333333333333,,0.1666666666666666,0.5,0.3333333333333333,0.25,0.6231884057971014,0.391304347826087,0.4274,0.4533999999999999,0.081081081081081,0.0714285714285714,0.09375,0.0555555555555555,0.1444444444444444,25.3,1.0,0.0363636363636363,,,,,,,,,,,,,,,,,,,,,True,,,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,84370.0,1406.0,-166.0,2710.0,2709,754.0,843.0,397.0,5419,147.0,171.0,481.0,3026.0,92.0,126.0,253.0,125.0,177.0,742.0,20.748192392329457,0.1,0.0965058236272878,0.109090909090909,0.3037190082644628,0.3533057851239669,0.4648450207468881,9.347401247401246,0.2782287822878229,120.0,163.0,45.0,63.0,28.0,37.0,57.0,61.0,,1.0,,,,,,2.0,,,,2.0,238.0,,3.0,155.0,631.0,58.0,96.0,,,152.0,55.0,118.0,,2.0,52.0,162.0,236.0,240.0,,,68.0,,,39.0,32.0,18.0,50.0,13.0,5.0,10.0,6.0,16.0,118.0,27.0,96.0,24.0,10.0,127.0,30.0,18.0,12.0,28.0,5.0,8.0,54.0,20.0,,13.0,82.0,10.0,24.0,50.0,7.0,14.0,4.0,2.0,215.0,27.0,,103.0,,18.0,19.0,1.0,11.0,1.0,1.0,7.0,20.0,9.0,2.0,160.0,12.0,15.0,0.4957983193277311,0.5784313725490197,,,,,,0.4948024948024948,0.6041666666666666,0.4661016949152542,0.4917355371900826,0.6041666666666666,0.4583333333333333,0.5458477508650519,0.6333333333333333,0.525974025974026,0.006198347107438,0.081081081081081,0.1288343558282208,0.1156462585034013,0.3414634146341463,0.1063829787234042,0.0898876404494382,0.0851063829787234,0.1015037593984962,0.0922038980509745,0.1003039513677811,0.083710407239819,0.094240837696335,0.092511013215859,0.0964187327823691,0.0984455958549222,0.0561797752808988,0.45,0.3367768595041322,0.7361963190184049,0.8450704225352113,0.4833333333333333,0.3877551020408163,0.4384615384615384,0.4385964912280701,0.3567251461988304,0.3588235294117647,0.5737704918032787,0.0020661157024793,,,,0.0041322314049586,,,,0.65625,0.7142857142857143,,,,,,,0.3083333333333333,0.7567567567567568,,,0.0166666666666666,,0.3429752066115702,,0.5238506024096387,0.4582635593220339,0.1839285714285714,0.1849192100538599,,0.2408874801901743,0.2567353407290015,54.73333333333333,,0.0875420875420875,36.0,2.0,4.0,14.0,7.0,2.0,10.0,5.0,9.0,1.0,3.0,0.0058479532163742,0.0439560439560439,0.12,0.0682926829268292,0.1111111111111111,,,,,True,,,,
2223,1610612758,Samuel Dalembert,Samuel Dalembert,2223,SAC,38097.0,635.0,-72.0,1205.0,1224,304.0,319.0,169.0,2429,54.0,42.0,169.0,1358.0,95.0,139.0,206.0,81.0,39.0,299.0,16.145092460881934,0.2240566037735849,0.2178571428571428,0.1862068965517241,0.3176470588235294,0.2470588235294117,0.4814739644970414,7.90887573964497,0.2522821576763485,41.0,73.0,19.0,42.0,11.0,18.0,22.0,17.0,,,,,,,,1.0,,,,1.0,80.0,,1.0,25.0,185.0,23.0,52.0,,,53.0,21.0,40.0,,1.0,12.0,54.0,100.0,60.0,,,28.0,,,7.0,19.0,2.0,21.0,,2.0,13.0,2.0,4.0,44.0,12.0,55.0,27.0,17.0,67.0,13.0,11.0,2.0,20.0,2.0,11.0,22.0,9.0,,5.0,42.0,5.0,8.0,44.0,2.0,5.0,2.0,,35.0,5.0,,16.0,,4.0,51.0,1.0,17.0,,1.0,33.0,52.0,35.0,15.0,52.0,7.0,3.0,0.625,0.7575757575757576,,,,,,0.4733727810650887,0.4423076923076923,0.525,0.4705882352941176,0.4423076923076923,0.5121951219512195,0.5,0.4732142857142857,0.54,0.0058823529411764,0.0414201183431952,0.0821917808219178,0.0185185185185185,0.4761904761904761,0.4594594594594595,0.1193058568329718,0.1985294117647058,0.1016949152542373,0.1157167530224525,0.1496062992125984,0.0521327014218009,0.0930232558139534,0.2547169811320754,0.2369942196531791,0.2,0.1951219512195122,0.6730769230769231,0.4294117647058823,0.5616438356164384,0.6119402985074627,0.5365853658536586,0.4074074074074074,0.4150943396226415,0.6818181818181818,0.4047619047619047,0.4047619047619047,0.7647058823529411,,,,,0.0058823529411764,,,,0.8076923076923077,0.4523809523809524,,,,,,,0.4390243902439024,0.6111111111111112,,,0.024390243902439,,0.4352941176470588,,0.5664916666666667,0.4781700000000001,0.0883977900552486,0.0888888888888888,,0.2864864864864865,0.2918918918918919,41.3,7.0,0.2032520325203252,7.0,1.0,,7.0,3.0,1.0,9.0,,8.0,1.0,4.0,,,0.125,0.0875,0.2105263157894736,1.0,,,,True,,,,
202326,1610612758,DeMarcus Cousins,DeMarcus Cousins,202326,SAC,35497.0,592.0,-67.0,1129.0,1119,302.0,339.0,170.0,2248,92.0,63.0,272.0,1249.0,72.0,112.0,176.0,94.0,102.0,297.0,28.17430503380917,0.1930294906166219,0.1823647294589178,0.1666666666666666,0.3321299638989169,0.2274368231046931,0.4598406137184115,7.450367647058823,0.2674933569530558,70.0,117.0,24.0,41.0,19.0,36.0,27.0,24.0,,,,,,,2.0,5.0,1.0,1.0,,,121.0,2.0,5.0,73.0,321.0,28.0,53.0,1.0,1.0,88.0,31.0,81.0,,,25.0,87.0,86.0,156.0,3.0,3.0,42.0,5.0,2.0,31.0,33.0,5.0,38.0,2.0,3.0,17.0,8.0,8.0,81.0,7.0,51.0,19.0,21.0,64.0,13.0,10.0,3.0,18.0,3.0,10.0,31.0,8.0,2.0,10.0,49.0,8.0,14.0,45.0,4.0,8.0,,1.0,108.0,10.0,,49.0,,10.0,19.0,1.0,10.0,1.0,,9.0,20.0,8.0,2.0,84.0,9.0,7.0,0.3553719008264462,0.43,0.5,0.4,1.0,,0.4,0.4448529411764705,0.5283018867924528,0.382716049382716,0.447653429602888,0.5462962962962963,0.382716049382716,0.4923312883435582,0.6027397260273972,0.435,0.0180505415162454,0.1139705882352941,0.1111111111111111,0.1847826086956521,0.3673469387755102,0.5121951219512195,0.1106290672451193,0.1507936507936507,0.07,0.1033868092691622,0.11875,0.0730337078651685,0.0694444444444444,0.202127659574468,0.2127659574468085,0.1463414634146341,0.1590909090909091,0.4,0.4223826714801444,0.5982905982905983,0.6730769230769231,0.3571428571428571,0.2934782608695652,0.36,0.1851851851851851,0.3809523809523809,0.3870967741935484,0.5416666666666666,,,,,0.0180505415162454,0.4,0.4,0.5,0.7592592592592593,0.5853658536585366,,,,0.0185185185185185,1.0,,0.4444444444444444,0.5277777777777778,,,,,0.4404332129963899,0.4,0.5173558823529413,0.4480395061728394,0.1550632911392405,0.157556270096463,,0.2741433021806853,0.2710280373831775,24.800000000000004,2.0,0.1544715447154471,29.0,,6.0,7.0,1.0,5.0,10.0,9.0,10.0,,1.0,0.0158730158730158,0.1463414634146341,0.0714285714285714,0.056910569105691,0.0416666666666666,,,,,True,,,,
2757,1610612758,Beno Udrih,Beno Udrih,2757,SAC,56117.0,935.0,-126.0,1816.0,1798,516.0,612.0,261.0,3614,46.0,111.0,227.0,2050.0,52.0,80.0,97.0,64.0,69.0,505.0,17.616580310880828,0.087248322147651,0.0992462311557789,0.1126760563380281,0.1533333333333333,0.37,0.4825569727891157,11.255947136563874,0.2841409691629956,47.0,70.0,6.0,9.0,13.0,21.0,28.0,44.0,7.0,23.0,1.0,2.0,2.0,8.0,17.0,50.0,1.0,2.0,5.0,15.0,119.0,24.0,73.0,66.0,376.0,12.0,19.0,2.0,4.0,30.0,25.0,50.0,7.0,23.0,38.0,109.0,86.0,152.0,66.0,6.0,10.0,46.0,17.0,9.0,104.0,28.0,132.0,16.0,12.0,57.0,15.0,32.0,292.0,4.0,13.0,27.0,1.0,17.0,33.0,17.0,16.0,35.0,8.0,18.0,13.0,17.0,,2.0,48.0,1.0,11.0,42.0,1.0,1.0,7.0,2.0,75.0,12.0,11.0,28.0,,10.0,7.0,,,,,7.0,7.0,1.0,,101.0,8.0,7.0,0.361344537815126,0.3771929824561403,0.9166666666666666,0.3287671232876712,0.5,0.3043478260869565,0.3478260869565217,0.5242290748898678,0.631578947368421,0.5,0.5166666666666667,0.6521739130434783,0.4863013698630137,0.5613496932515337,0.625,0.5898876404494382,0.2433333333333333,0.039647577092511,0.0714285714285714,0.0217391304347826,0.7291666666666666,0.0161290322580645,0.018465909090909,0.135,0.0208333333333333,0.0189732142857142,0.0133928571428571,0.0176056338028169,0.0074626865671641,0.0748299319727891,0.0720338983050847,0.1145038167938931,0.1739130434782608,0.1428571428571428,0.2333333333333333,0.6714285714285714,0.7230769230769231,0.3404255319148936,0.6086956521739131,0.6222222222222222,0.25,0.3963963963963964,0.4074074074074074,0.4545454545454545,0.0766666666666666,0.3043478260869565,0.3043478260869565,0.8571428571428571,0.1666666666666666,0.34,0.3469387755102041,0.9411764705882352,0.391304347826087,0.6666666666666666,0.0869565217391304,0.5,1.0,0.0869565217391304,0.5,1.0,0.2876712328767123,0.6190476190476191,0.1095890410958904,0.25,0.2054794520547945,0.3333333333333333,0.4766666666666667,0.3695652173913043,0.4866147058823529,0.4701231884057971,0.0886075949367088,0.1152263374485596,,0.0797872340425532,0.2898936170212766,26.66164383561644,,0.0255102040816326,,4.0,,5.0,1.0,6.0,1.0,6.0,,,,0.027027027027027,,0.0517241379310344,0.0359712230215827,0.1666666666666666,,1.0,0.0136986301369863,0.02,True,,,,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,24692.0,412.0,-20.0,783.0,790,221.0,237.0,108.0,1573,20.0,23.0,83.0,845.0,35.0,49.0,69.0,27.0,26.0,218.0,17.884405670665213,0.1232394366197183,0.1305555555555555,0.1810344827586207,0.1550387596899224,0.1782945736434108,0.5287096899224806,8.266265060240965,0.2822477650063857,30.0,40.0,7.0,13.0,8.0,11.0,8.0,7.0,4.0,16.0,,1.0,,6.0,5.0,30.0,1.0,4.0,1.0,6.0,45.0,9.0,46.0,23.0,140.0,7.0,16.0,1.0,5.0,21.0,16.0,28.0,1.0,12.0,9.0,44.0,46.0,44.0,27.0,,12.0,30.0,5.0,2.0,12.0,4.0,16.0,3.0,1.0,4.0,3.0,5.0,36.0,1.0,17.0,12.0,2.0,20.0,12.0,9.0,3.0,12.0,1.0,7.0,8.0,5.0,1.0,2.0,20.0,,4.0,19.0,2.0,,2.0,2.0,35.0,4.0,,13.0,1.0,5.0,8.0,,4.0,,1.0,3.0,8.0,6.0,,42.0,1.0,3.0,0.5111111111111111,0.5897435897435898,1.0,0.1956521739130435,0.2,0.0833333333333333,0.1956521739130435,0.5421686746987951,0.4375,0.5714285714285714,0.4534883720930232,0.4047619047619047,0.4375,0.4861111111111111,0.42,0.4782608695652174,0.3565891472868217,0.0240963855421686,0.05,,0.6,0.0689655172413793,0.0544871794871794,0.1578947368421052,0.0161290322580645,0.0481283422459893,0.0224719101123595,0.0666666666666666,0.0222222222222222,0.0862068965517241,0.0818181818181818,0.1967213114754098,,0.75,0.3100775193798449,0.75,0.7894736842105263,0.5333333333333333,0.4,0.4,0.25,0.3043478260869565,0.3043478260869565,0.7142857142857143,0.1240310077519379,0.25,0.25,1.0,0.2325581395348837,0.1666666666666666,0.1724137931034483,1.0,0.6190476190476191,0.5384615384615384,0.0476190476190476,,,0.1904761904761904,0.25,1.0,0.275,0.7272727272727273,0.15,,0.15,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.546297619047619,0.52184875,0.1007194244604316,0.1413043478260869,0.0212765957446808,0.15,0.3142857142857143,24.530434782608697,,0.0681818181818181,4.0,,2.0,5.0,1.0,,1.0,2.0,1.0,,,,0.08,,0.0694444444444444,,,1.0,0.0217391304347826,0.0333333333333333,True,,,,
201616,1610612758,Darnell Jackson,Darnell Jackson,201616,SAC,3885.0,65.0,-13.0,131.0,135,51.0,81.0,19.0,266,4.0,5.0,22.0,155.0,6.0,7.0,13.0,9.0,6.0,51.0,18.83116883116883,0.1578947368421052,0.12,0.0833333333333333,0.16,0.2,0.4884270833333333,6.504545454545454,0.3893129770992366,6.0,13.0,1.0,5.0,3.0,4.0,,3.0,,1.0,,,,1.0,1.0,2.0,,,1.0,2.0,9.0,1.0,3.0,4.0,25.0,1.0,5.0,,,4.0,3.0,5.0,1.0,3.0,2.0,11.0,16.0,2.0,,3.0,2.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,3.0,3.0,,1.0,6.0,1.0,1.0,,,,,,,,,,,,7.0,,,,,10.0,2.0,,5.0,,1.0,,,,,,,,,,11.0,1.0,1.0,0.8888888888888888,1.0,,0.3333333333333333,,0.3333333333333333,0.5,0.4090909090909091,0.2,0.6,0.42,0.2,0.5625,0.4310344827586206,0.2857142857142857,0.55,0.12,0.0909090909090909,0.1538461538461538,,,0.25,0.06,,0.1578947368421052,0.0869565217391304,0.0833333333333333,0.0869565217391304,0.1666666666666666,0.3076923076923077,0.0769230769230769,,,,0.52,0.4615384615384615,0.5454545454545454,0.8333333333333334,,,,0.6,0.6,1.0,0.04,,,,0.08,0.5,0.5,,1.0,0.2,,,,,,,0.5,0.75,0.125,,0.25,0.5,0.64,1.0,0.6378666666666667,0.5401928571428571,0.1785714285714285,0.2,,0.16,0.44,39.4,,,2.0,1.0,,,,,1.0,,1.0,,,,,0.1428571428571428,,,,,,,True,,,,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,44561.0,743.0,-49.0,1444.0,1448,397.0,457.0,212.0,2892,31.0,43.0,129.0,1640.0,74.0,116.0,148.0,45.0,44.0,390.0,17.363154796939376,0.1525773195876288,0.1610845295055821,0.23841059602649,0.1255060728744939,0.1740890688259109,0.5297617886178864,8.875968992248062,0.2749307479224376,32.0,55.0,5.0,16.0,14.0,21.0,7.0,13.0,23.0,42.0,3.0,3.0,8.0,14.0,26.0,76.0,3.0,5.0,5.0,17.0,52.0,49.0,118.0,29.0,280.0,8.0,26.0,6.0,8.0,39.0,17.0,39.0,13.0,31.0,16.0,89.0,82.0,22.0,141.0,6.0,12.0,75.0,26.0,5.0,23.0,4.0,27.0,3.0,1.0,9.0,5.0,9.0,58.0,5.0,27.0,27.0,15.0,32.0,22.0,15.0,7.0,20.0,2.0,14.0,10.0,6.0,1.0,2.0,30.0,1.0,7.0,20.0,1.0,2.0,7.0,1.0,38.0,2.0,,14.0,,6.0,7.0,,3.0,,,4.0,7.0,4.0,1.0,89.0,6.0,5.0,0.7884615384615384,0.8913043478260869,0.9591836734693876,0.4152542372881356,0.75,0.4193548387096774,0.4188034188034188,0.4031007751937984,0.3076923076923077,0.4358974358974359,0.5080971659919028,0.5,0.5214285714285715,0.5283018867924528,0.527027027027027,0.55625,0.4777327935222672,0.0387596899224806,0.0727272727272727,0.032258064516129,0.6666666666666666,0.3061224489795918,0.0479573712255772,0.1901408450704225,0.0359712230215827,0.0455840455840455,0.05,0.0436681222707423,0.0495049504950495,0.1027397260273972,0.1223404255319148,0.2068965517241379,0.1636363636363636,0.5714285714285714,0.2226720647773279,0.5818181818181818,0.6274509803921569,0.78125,0.2258064516129032,0.2333333333333333,0.7142857142857143,0.3023255813953488,0.3023255813953488,0.8461538461538461,0.1700404858299595,0.5476190476190477,0.5476190476190477,0.9565217391304348,0.3076923076923077,0.3421052631578947,0.3513513513513513,0.9615384615384616,0.4705882352941176,0.3125,0.088235294117647,1.0,1.0,0.1470588235294117,0.6,1.0,0.3,0.6666666666666666,0.2,0.5714285714285714,0.2428571428571428,0.2941176470588235,0.7004048582995951,0.3466666666666667,0.5309870967741935,0.5392471014492753,0.054054054054054,0.0992907801418439,,0.1392857142857143,0.3178571428571428,24.6,,0.0519480519480519,5.0,1.0,,6.0,2.0,1.0,2.0,,5.0,,,,,,0.0441176470588235,,,2.0,0.0169491525423728,0.0263157894736842,True,,,,
