EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,Corner3Assists,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceFG3M,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,BlockingFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffThreePtRebounds,FTDefRebounds,Travels,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,PtsPutbacks,OffensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,Defensive 3 Seconds Violations,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,BlockedCorner3
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,4976.0,83,-40,164,164,71,65,18.0,328,6.0,11.0,2.0,5.0,2.0,5.0,3.0,6.0,3.0,1.0,3.0,8.0,1.0,2.0,5.0,11.0,22.0,3.0,11.0,13.0,44.0,208,1.0,3.0,11.0,2.0,6.0,3.0,15.0,12.0,10.0,3.0,6.0,1.0,1.0,6.0,2.0,3.0,17.0,2.0,19.0,2.0,7.0,3.0,7.0,40.0,1.0,2.0,8.0,10,1.0,11,1.0,1.0,7.0,6.0,2.0,1.0,9.0,4.0,3.0,6.0,15.0,3.0,19.0,2.0,3.0,8.0,1.0,15.0,71,2.0,1.0,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.2,0.5,0.2727272727272727,0.4696969696969697,0.35294117647058826,0.5125,0.35,0.3333333333333333,0.13636363636363635,0.09090909090909091,0.4,26.486486486486484,0.7777777777777778,0.18604651162790697,0.023809523809523808,0.07692307692307693,0.14492753623188406,0.015873015873015872,0.05,0.10526315789473684,0.2222222222222222,0.26666666666666666,0.058823529411764705,0.1111111111111111,0.3333333333333333,0.5454545454545454,0.6,0.5,0.15151515151515152,0.4,0.6666666666666666,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,0.24242424242424243,0.375,0.375,0.3333333333333333,1.0,0.29411764705882354,0.4,0.058823529411764705,0.29411764705882354,0.4,0.6666666666666666,0.3333333333333333,0.49840937500000004,0.5808,0.46804062500000004,0.20512820512820512,0.2857142857142857,0.3409090909090909,7.931818181818181,26.436363636363637,0.4329268292682927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,12271.0,205,11,378,387,105,143,55.0,765,13.0,16.0,4.0,6.0,8.0,20.0,9.0,20.0,3.0,,15.0,43.0,2.0,6.0,16.0,30.0,56.0,16.0,46.0,16.0,124.0,407,3.0,6.0,11.0,6.0,16.0,3.0,33.0,28.0,32.0,39.0,9.0,,2.0,41.0,15.0,5.0,14.0,4.0,18.0,1.0,9.0,1.0,4.0,40.0,6.0,7.0,9.0,16,6.0,22,9.0,4.0,6.0,2.0,5.0,4.0,11.0,3.0,5.0,15.0,17.0,2.0,19.0,2.0,1.0,9.0,1.0,33.0,104,3.0,,0.4666666666666667,0.4666666666666667,0.8125,0.34782608695652173,0.375,0.36363636363636365,0.5357142857142857,0.5454545454545454,0.5294117647058824,0.5555555555555556,0.5636363636363636,0.5892857142857143,0.45098039215686275,0.08928571428571429,,0.25,27.397260273972602,0.5454545454545454,0.06569343065693431,0.05,0.15217391304347827,0.08743169398907104,0.03592814371257485,,,0.07017543859649122,0.1282051282051282,0.13333333333333333,0.1875,0.1568627450980392,0.8125,0.8125,0.38461538461538464,0.19607843137254902,0.4,0.5333333333333333,0.19607843137254902,0.45,0.45,0.5555555555555556,0.029411764705882353,0.4215686274509804,0.3488372093023256,0.3488372093023256,0.8,0.2857142857142857,0.2222222222222222,0.6666666666666666,,0.5925925925925926,0.375,0.6078431372549019,0.36585365853658536,0.4939985,0.5903916666666666,0.5139884615384616,0.08256880733944955,0.14285714285714285,0.2661290322580645,10.242857142857144,26.21739130434782,0.2777777777777778,1.0,2.0,1.0,1.0,3.0,4.0,4.0,10.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,0.75,0.42857142857142855,0.5555555555555556,0.1111111111111111,0.0425531914893617,0.02127659574468085,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.14285714285714285,0.08064516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,8246.0,137,26,258,257,105,98,35.0,515,10.0,21.0,5.0,10.0,,1.0,3.0,10.0,2.0,,1.0,9.0,1.0,1.0,6.0,13.0,32.0,3.0,11.0,15.0,50.0,243,2.0,6.0,14.0,1.0,6.0,6.0,21.0,14.0,12.0,9.0,,,1.0,8.0,1.0,4.0,11.0,3.0,14.0,2.0,9.0,,2.0,31.0,2.0,5.0,4.0,9,3.0,12,10.0,6.0,8.0,5.0,9.0,3.0,17.0,6.0,9.0,17.0,17.0,2.0,19.0,1.0,,8.0,2.0,20.0,104,2.0,1.0,0.5384615384615384,0.5384615384615384,1.0,0.2727272727272727,0.16666666666666666,0.3,0.40625,0.42857142857142855,0.4069767441860465,0.375,0.4807692307692308,0.4375,0.2558139534883721,0.125,0.19047619047619047,,23.389830508474574,0.47058823529411764,0.043010752688172046,0.025974025974025976,0.2,0.07627118644067797,0.019230769230769232,,0.0967741935483871,,0.038461538461538464,0.23529411764705882,0.125,0.4883720930232558,0.47619047619047616,0.5882352941176471,0.5,0.023255813953488372,,,0.23255813953488372,0.3,0.3,0.6666666666666666,0.046511627906976744,0.20930232558139536,0.1111111111111111,0.1111111111111111,1.0,0.16666666666666666,0.5,0.5,,0.3,0.16666666666666666,0.7441860465116279,0.125,0.5344892857142856,0.51567,0.5283526315789474,0.16,0.20512820512820512,0.42,8.028125,27.60909090909091,0.4069767441860465,2.0,3.0,2.0,1.0,2.0,4.0,,7.0,1.0,,4.0,2.0,,2.0,,,,1.0,1.0,,1.0,1.0,,0.5,0.5833333333333334,0.5833333333333334,,0.05555555555555555,,1.0,,1.0,1.0,1.0,0.5,0.6666666666666666,0.16666666666666666,0.14,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.07692307692307693,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1922,1610612762,Francisco Elson,Francisco Elson,1922,UTA,3347.0,56,4,106,106,42,42,11.0,212,1.0,2.0,1.0,1.0,2.0,2.0,2.0,7.0,,,,,,,,5.0,11.0,,,3.0,13.0,114,,3.0,4.0,,,,6.0,6.0,4.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,1.0,4.0,7,2.0,9,3.0,1.0,1.0,1.0,2.0,,3.0,2.0,2.0,6.0,3.0,,4.0,,,2.0,,6.0,42,1.0,,0.6,0.6,,,,,0.45454545454545453,0.75,0.45454545454545453,0.75,0.5,0.75,,0.09090909090909091,0.5,,13.559322033898306,0.3333333333333333,0.11764705882352941,0.03571428571428571,0.16666666666666666,0.125,0.05128205128205128,0.14285714285714285,0.1111111111111111,0.23076923076923078,,0.16666666666666666,,0.18181818181818182,0.5,1.0,1.0,0.18181818181818182,1.0,1.0,0.6363636363636364,0.2857142857142857,0.2857142857142857,1.0,,,,,,,0.25,1.0,,,,0.18181818181818182,,0.40809090909090917,0.4113,0.412775,0.15384615384615385,0.15384615384615385,0.46153846153846156,12.609090909090908,,0.39622641509433965,,1.0,,,,2.0,3.0,3.0,,,2.0,,,,,1.0,,2.0,1.0,1.0,2.0,2.0,,,,0.375,,,,1.0,,,,,0.5,,,0.23076923076923078,,,,,1.0,,1.0,,,,,,,1.0,2.0,1.0,0.6666666666666666,0.09090909090909091,0.1,,,,,,,,,,,,,True,,,,,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,27769.0,463,-15,879,875,280,298,119.0,1754,64.0,82.0,21.0,26.0,5.0,17.0,7.0,15.0,,,,1.0,,,1.0,76.0,114.0,,1.0,26.0,178.0,950,,26.0,37.0,,1.0,12.0,64.0,120.0,32.0,,,,1.0,,,7.0,17.0,7.0,24.0,6.0,2.0,2.0,13.0,55.0,27.0,15.0,39.0,61,36.0,97,17.0,4.0,8.0,6.0,11.0,2.0,19.0,5.0,27.0,50.0,33.0,2.0,37.0,3.0,,16.0,4.0,64.0,279,5.0,4.0,0.7894736842105263,0.9090909090909091,,,,,0.6666666666666666,0.7027027027027027,0.6608695652173913,0.6842105263157895,0.6742424242424242,0.6956521739130435,0.008695652173913044,0.06140350877192982,0.06097560975609756,0.11764705882352941,14.93570722057369,0.42105263157894735,0.13829787234042554,0.09540636042402827,0.13392857142857142,0.13705583756345177,0.0913978494623656,0.041666666666666664,0.08080808080808081,0.1836734693877551,0.15294117647058825,0.125,0.15625,0.7130434782608696,0.7804878048780488,0.8311688311688312,0.78125,0.14782608695652175,0.29411764705882354,0.3333333333333333,0.13043478260869565,0.4666666666666667,0.4666666666666667,0.8571428571428571,,0.008695652173913044,,,,,0.6842105263157895,0.8076923076923077,,0.02631578947368421,,0.7217391304347827,,0.5473877192982456,0.5999,0.5258621621621622,0.125,0.12598425196850394,0.3595505617977528,4.569298245614036,41.0,0.3185437997724687,12.0,21.0,,,12.0,22.0,2.0,26.0,1.0,4.0,13.0,,3.0,3.0,2.0,2.0,3.0,17.0,15.0,2.0,17.0,9.0,,0.5454545454545454,0.5454545454545454,0.5652173913043478,0.19444444444444445,0.0782608695652174,0.13333333333333333,0.5294117647058824,0.8,,,,0.9545454545454546,0.5714285714285714,,0.14606741573033707,,,2.0,1.0,,1.0,4.0,,,0.05555555555555555,,,,7.0,7.0,1.0,0.25925925925925924,0.07865168539325842,0.06493506493506493,20.0,3.0,1.0,0.16666666666666666,,,,,,,,,True,,,,,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,11777.0,196,-18,371,366,97,101,56.0,737,19.0,26.0,4.0,6.0,13.0,37.0,10.0,25.0,,,,,,,,42.0,88.0,,,26.0,110.0,423,,8.0,17.0,,,11.0,27.0,42.0,42.0,,,,,,,7.0,11.0,2.0,13.0,2.0,5.0,1.0,5.0,28.0,13.0,9.0,29.0,41,19.0,60,1.0,,10.0,6.0,1.0,4.0,11.0,3.0,6.0,11.0,27.0,,30.0,8.0,,17.0,2.0,27.0,97,3.0,2.0,0.5,0.5526315789473685,,,,,0.4772727272727273,0.47058823529411764,0.4772727272727273,0.47058823529411764,0.5555555555555556,0.5869565217391305,,0.07954545454545454,0.07692307692307693,0.13513513513513514,25.34562211981567,0.9090909090909091,0.25,0.09701492537313433,0.16666666666666666,0.2235294117647059,0.11046511627906977,0.06976744186046512,0.19148936170212766,0.3170731707317073,0.25,0.15384615384615385,0.2,0.29545454545454547,0.7307692307692307,0.7916666666666666,0.5263157894736842,0.42045454545454547,0.35135135135135137,0.40625,0.2840909090909091,0.4,0.4,0.7,,,,,,,0.35294117647058826,0.6666666666666666,,,,0.29545454545454547,,0.43614318181818185,0.4750000000000001,0.4326529411764706,0.17525773195876287,0.17525773195876287,0.24545454545454545,9.33409090909091,,0.261455525606469,5.0,6.0,,,10.0,13.0,7.0,27.0,,3.0,1.0,1.0,1.0,,,1.0,,15.0,9.0,6.0,15.0,12.0,,0.7692307692307693,0.7692307692307693,0.75,0.023809523809523808,0.1836734693877551,0.07692307692307693,0.8,0.3076923076923077,,,,0.46153846153846156,0.8333333333333334,,0.24545454545454545,,,,,,,4.0,1.0,,,,,,6.0,3.0,,0.3,0.15789473684210525,0.18181818181818182,8.0,,,,2.0,,,,,,,,True,,,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,4424.0,74,-6,141,132,19,32,21.0,273,6.0,14.0,,,,1.0,5.0,11.0,1.0,,2.0,3.0,,,,11.0,26.0,3.0,4.0,7.0,38.0,160,,2.0,2.0,,,1.0,5.0,12.0,10.0,9.0,,,,3.0,2.0,3.0,4.0,,4.0,,3.0,1.0,,8.0,4.0,,7.0,8,4.0,12,2.0,1.0,2.0,2.0,2.0,,4.0,,1.0,4.0,7.0,1.0,10.0,,,5.0,,5.0,19,1.0,,0.5454545454545454,0.8571428571428571,1.0,0.75,,0.75,0.4230769230769231,1.0,0.5166666666666667,1.0,0.5428571428571428,0.8333333333333334,0.13333333333333333,0.11538461538461539,0.21428571428571427,,23.92638036809816,0.5,0.18421052631578946,0.07142857142857142,,0.12727272727272726,0.06349206349206349,0.2,0.1,0.16666666666666666,0.25,,,0.4666666666666667,0.42857142857142855,0.5454545454545454,0.16666666666666666,0.03333333333333333,,,0.36666666666666664,0.45454545454545453,0.45454545454545453,1.0,0.03333333333333333,0.1,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.6,0.6666666666666666,0.498445,0.5530571428571428,0.38675,0.14285714285714285,0.16129032258064516,0.13157894736842105,9.71923076923077,24.625,0.1347517730496454,5.0,6.0,1.0,,5.0,7.0,1.0,11.0,,4.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,0.7142857142857143,0.7142857142857143,0.6875,,,0.3076923076923077,1.0,,1.0,1.0,1.0,0.8571428571428571,0.8333333333333334,,0.2894736842105263,,,,,,,,1.0,,,0.2,,,,1.0,,0.14285714285714285,,,8.0,,,,,,,,,,,,True,,,,,,,,,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,5064.0,84,25,166,162,70,83,22.0,328,5.0,11.0,1.0,4.0,2.0,4.0,,5.0,,,,,,,,7.0,20.0,,,6.0,20.0,156,,1.0,8.0,,,2.0,4.0,8.0,6.0,,,,,,,2.0,5.0,1.0,6.0,1.0,4.0,1.0,,13.0,3.0,3.0,12.0,18,4.0,22,,,1.0,,2.0,1.0,3.0,1.0,8.0,12.0,7.0,1.0,11.0,1.0,,5.0,1.0,4.0,70,1.0,1.0,0.5714285714285714,0.6666666666666666,,,,,0.35,0.125,0.35,0.125,0.4,0.2,,0.1,0.09090909090909091,0.25,14.893617021276597,0.3333333333333333,0.2553191489361702,0.057692307692307696,0.21428571428571427,0.2459016393442623,0.047619047619047616,0.12,0.2727272727272727,0.18181818181818182,0.28,0.3,,0.55,0.45454545454545453,0.5,0.6,0.2,0.5,0.6666666666666666,0.25,,,,,,,,,,0.5,0.25,,,,0.55,,0.46044999999999997,0.491675,0.42155,0.20833333333333334,0.20833333333333334,0.2,6.625000000000002,,0.42168674698795183,1.0,3.0,,,1.0,4.0,,2.0,,1.0,,,,,2.0,,,1.0,,,1.0,,,0.25,0.25,0.25,,,0.1111111111111111,,0.5,,,,0.75,0.3333333333333333,,0.1,,,1.0,,,2.0,1.0,,,0.16666666666666666,,,,,3.0,,0.6,,,2.0,,,,,1.0,,,,,,,True,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,15506.0,258,-31,499,501,203,186,72.0,1000,12.0,23.0,3.0,7.0,3.0,6.0,14.0,34.0,4.0,1.0,5.0,14.0,2.0,,2.0,29.0,63.0,7.0,18.0,18.0,97.0,536,2.0,7.0,20.0,1.0,3.0,15.0,32.0,32.0,26.0,18.0,3.0,,,14.0,5.0,5.0,10.0,4.0,14.0,4.0,6.0,1.0,3.0,32.0,5.0,17.0,14.0,31,8.0,39,11.0,1.0,7.0,5.0,8.0,2.0,15.0,3.0,7.0,18.0,32.0,2.0,30.0,3.0,1.0,6.0,10.0,32.0,202,1.0,10.0,0.5517241379310345,0.5925925925925926,0.8571428571428571,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.4603174603174603,0.35,0.4876543209876543,0.3695652173913043,0.5106382978723404,0.47058823529411764,0.2222222222222222,0.07936507936507936,0.13043478260869565,0.3333333333333333,18.79310344827586,0.4666666666666667,0.08641975308641975,0.03125,0.27419354838709675,0.13839285714285715,0.0380952380952381,0.03636363636363636,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.30434782608695654,0.1875,0.2839506172839506,0.5217391304347826,0.6,0.5,0.07407407407407407,0.5,0.75,0.41975308641975306,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.04938271604938271,0.1728395061728395,0.35714285714285715,0.35714285714285715,0.8,0.3333333333333333,0.30434782608695654,0.42857142857142855,0.043478260869565216,0.08695652173913043,,0.5061728395061729,0.35714285714285715,0.4983487654320988,0.6031375,0.46338695652173917,0.07142857142857142,0.09090909090909091,0.32989690721649484,11.63809523809524,24.43333333333333,0.40681362725450904,2.0,4.0,2.0,,2.0,4.0,2.0,6.0,,,10.0,1.0,1.0,3.0,2.0,,,7.0,5.0,2.0,7.0,4.0,,0.5,0.3333333333333333,0.42857142857142855,,0.04285714285714286,,0.5714285714285714,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,,0.061855670103092786,,,,2.0,,,,3.0,,,,,,3.0,,,,0.06,0.06818181818181818,4.0,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,9812.0,164,-17,315,305,88,101,40.0,620,2.0,2.0,,,,,8.0,24.0,5.0,1.0,6.0,17.0,6.0,,2.0,10.0,26.0,8.0,22.0,7.0,51.0,357,6.0,2.0,5.0,,3.0,6.0,10.0,20.0,,24.0,,,,17.0,6.0,1.0,10.0,3.0,13.0,2.0,3.0,2.0,5.0,29.0,2.0,4.0,5.0,9,3.0,12,1.0,,3.0,3.0,3.0,,6.0,3.0,4.0,6.0,14.0,4.0,9.0,,1.0,3.0,1.0,10.0,88,,1.0,1.0,1.0,1.0,0.36363636363636365,,0.36363636363636365,0.38461538461538464,0.4,0.4583333333333333,0.25,0.4807692307692308,0.4090909090909091,0.4583333333333333,0.038461538461538464,,,16.11111111111111,0.5,0.04716981132075472,0.019230769230769232,0.0975609756097561,0.061224489795918366,0.021897810218978103,0.02702702702702703,0.046511627906976744,,0.1,0.13333333333333333,,0.041666666666666664,1.0,1.0,1.0,,,,0.5,0.3333333333333333,0.34782608695652173,1.0,0.10416666666666667,0.3541666666666667,0.35294117647058826,0.35294117647058826,1.0,0.8571428571428571,,,0.125,0.25,,0.5,0.35294117647058826,0.48019166666666674,0.5283357142857144,0.42305625,0.058823529411764705,0.10344827586206896,0.19607843137254902,17.603846153846156,24.668181818181814,0.27936507936507937,,,2.0,,1.0,1.0,,5.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,1.0,0.35714285714285715,0.35714285714285715,,0.02127659574468085,,,,0.4,0.4,1.0,,,,0.09803921568627451,,1.0,,1.0,,,,,0.16666666666666666,,,,,1.0,,,,0.030303030303030304,0.03571428571428571,,,,,,,,,1.0,0.041666666666666664,0.16666666666666666,1.0,True,,,,,,,,,,,
