EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,DeadBallTurnovers,Loose Ball Fouls,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Travels,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,SecondChanceFtPoints,PtsAssisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,BlockedLongMidRange,Assisted3sPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,LongMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,OffArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,AtRimPctBlocked,SelfORebPct,on,PenaltyCorner3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,HeaveMakes,3SecondViolations,Corner3PctBlocked,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,BlockedCorner3
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,1886.0,31,5,60,57,32,34,6.0,117,1.0,2.0,3.0,8.0,1.0,1.0,2.0,1.0,2.0,4.0,10.0,1.0,3.0,6.0,17.0,55,1.0,1.0,2.0,3.0,6.0,1.0,2.0,6.0,15.0,8.0,3.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,14.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,1.0,2.0,8.0,2.0,2.0,15.0,32,2.0,0.3333333333333333,0.5,0.3333333333333333,0.4,1.0,0.5,0.4230769230769231,1.0,0.5625,0.5,1.0,0.625,0.2307692307692307,28.35820895522388,1.0,0.0909090909090909,0.0714285714285714,0.1818181818181818,0.1538461538461538,0.5,0.5,0.6153846153846154,0.375,0.375,0.0769230769230769,0.1538461538461538,0.5,0.5,0.25,0.5,0.2307692307692307,0.5,0.3613692307692308,0.3855,0.36910625,0.1333333333333333,0.1666666666666666,0.1176470588235294,0.8823529411764706,17.06,24.3,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200822,1610612740,Pops Mensah-Bonsu,Pops Mensah-Bonsu,200822,NOH,474.0,8,-4,18,18,7,15,1.0,36,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,2.0,,2.0,,,,4.0,1.0,2.0,2.0,,,,,,1.0,,,2.0,,,,,,,,7,,,,,,,,,,,,,,,5.2631578947368425,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.3888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,2205.0,37,5,66,63,7,21,8.0,129,1.0,6.0,,1.0,,,,,,5.0,11.0,,,2.0,12.0,65,2.0,3.0,4.0,1.0,1.0,,,,2.0,8.0,,,,1.0,3.0,4.0,2.0,1.0,,11.0,3.0,4.0,7.0,2.0,1.0,1.0,,,1.0,,3.0,5.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,7,,,,,0.4545454545454545,0.6666666666666666,1.0,0.4545454545454545,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,,17.105263157894736,,0.1875,0.16,0.2,0.5454545454545454,0.1666666666666666,0.2,0.0909090909090909,,,,,,,,,0.3636363636363636,,0.4574727272727273,0.4844,0.4279,0.0909090909090909,0.0909090909090909,0.3333333333333333,0.1666666666666666,6.072727272727272,,0.106060606060606,,1.0,,1.0,,,,,4.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.0909090909090909,0.1666666666666666,0.0714285714285714,0.1111111111111111,0.125,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.25,0.2857142857142857,0.5,0.3636363636363636,1.0,1.0,0.25,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2584,1610612740,Willie Green,Willie Green,2584,NOH,4462.0,74,6,138,137,35,41,17.0,275,5.0,10.0,6.0,12.0,4.0,2.0,3.0,,1.0,14.0,26.0,4.0,7.0,3.0,43.0,146,2.0,2.0,5.0,3.0,5.0,,1.0,,6.0,20.0,,2.0,2.0,2.0,,2.0,,,1.0,4.0,8.0,10.0,10.0,2.0,,2.0,,,1.0,,3.0,7.0,5.0,1.0,,3.0,2.0,,6.0,35,,0.5714285714285714,,0.6666666666666666,0.5384615384615384,1.0,0.6,0.6060606060606061,1.0,0.5,0.6323529411764706,1.25,0.5,0.2121212121212121,22.29299363057325,,0.1860465116279069,0.15625,0.0666666666666666,0.303030303030303,0.5,0.5,0.3636363636363636,0.5,0.5,0.1212121212121212,0.0909090909090909,0.6666666666666666,0.6666666666666666,0.1666666666666666,,0.3333333333333333,1.0,0.4501671874999999,0.46485,0.38922,0.0588235294117647,0.074074074074074,0.1162790697674418,0.1395348837209302,12.52307692307692,26.985714285714288,0.2536231884057971,,1.0,,1.0,,,1.0,,3.0,4.0,,,8.0,,,,,2.0,,,1.0,1.0,1.0,,1.0,0.2857142857142857,0.2857142857142857,,,,0.0952380952380952,,,,,,0.1818181818181818,0.1428571428571428,0.1212121212121212,0.75,0.75,,,,2.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2941176470588235,0.0714285714285714,0.4,0.3333333333333333,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,5314.0,89,11,168,166,50,62,17.0,334,,1.0,3.0,6.0,6.0,9.0,19.0,2.0,5.0,3.0,8.0,11.0,25.0,6.0,45.0,166,,2.0,3.0,,1.0,2.0,8.0,3.0,9.0,,,18.0,9.0,4.0,2.0,6.0,1.0,1.0,1.0,14.0,2.0,6.0,6.0,2.0,2.0,,2.0,1.0,4.0,,2.0,2.0,4.0,,,7.0,1.0,2.0,9.0,50,2.0,0.44,0.25,0.4583333333333333,0.375,,,0.5909090909090909,0.5,0.3333333333333333,0.6111111111111112,0.5,0.4090909090909091,0.7575757575757576,21.3903743315508,0.5,0.0363636363636363,0.0632911392405063,0.0526315789473684,0.0303030303030303,,,0.1818181818181818,0.5,0.5,0.1818181818181818,0.5757575757575758,0.4736842105263157,0.4736842105263157,0.5555555555555556,0.4,0.7878787878787878,0.5,0.5171796875,0.4101,0.5078625,0.0294117647058823,0.1111111111111111,0.0666666666666666,0.2,16.9,26.276,0.2976190476190476,,3.0,1.0,2.0,,1.0,,0.2,,1.0,,,6.0,,,,,3.0,,1.0,1.0,,,,,1.0,1.0,,,,0.125,,,,,,,0.125,0.0303030303030303,,,,,,2.0,,33.0,1.0,,,,,1.0,0.0434782608695652,0.125,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612740,Marco Belinelli,Marco Belinelli,201158,NOH,677.0,11,-1,23,21,13,9,1.0,44,,,1.0,2.0,1.0,,,,,1.0,2.0,,1.0,2.0,4.0,22,,,,,1.0,,1.0,2.0,2.0,2.0,,,,1.0,,1.0,,,1.0,2.0,2.0,4.0,4.0,,,,,,,,2.0,3.0,2.0,,,2.0,,1.0,2.0,13,1.0,,,,0.5,,,0.3333333333333333,,,0.5,,0.3333333333333333,0.3333333333333333,16.666666666666668,,0.25,0.3636363636363636,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,,0.3333333333333333,,0.4744833333333333,,0.512575,,,,0.5,19.6,23.7,0.5652173913043478,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201160,1610612740,Jason Smith,Jason Smith,201160,NOH,3040.0,51,4,97,98,35,31,11.0,195,,1.0,2.0,10.0,,,,,,5.0,17.0,,,1.0,11.0,99,1.0,3.0,2.0,1.0,5.0,,,,2.0,2.0,,,,1.0,,1.0,,,,2.0,2.0,2.0,7.0,,,,,,2.0,1.0,6.0,11.0,3.0,,,1.0,1.0,,2.0,35,,,,,0.2941176470588235,0.3333333333333333,0.2,0.2941176470588235,0.3333333333333333,0.2,0.3235294117647059,0.3333333333333333,0.2,,17.431192660550458,,0.0625,0.0434782608695652,,0.0588235294117647,,,0.5882352941176471,0.2,0.2222222222222222,,,,,,,0.3529411764705882,,0.4640529411764706,0.5333,0.47192,0.0588235294117647,0.0588235294117647,0.1818181818181818,0.1818181818181818,11.541176470588235,,0.3608247422680412,1.0,,,2.0,,,,,3.0,6.0,1.0,3.0,8.0,2.0,1.0,1.0,4.0,,5.0,1.0,1.0,1.0,3.0,1.0,3.0,0.8,1.0,0.0588235294117647,,0.1176470588235294,,0.0833333333333333,0.108695652173913,0.2,0.0833333333333333,0.1666666666666666,,,0.3529411764705882,0.5,0.5,0.6666666666666666,1.0,0.3333333333333333,,,,,,2.0,,,,0.1428571428571428,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,0.1,0.0833333333333333,0.6666666666666666,0.4,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612740,Trevor Ariza,Trevor Ariza,2772,NOH,1249.0,21,-10,43,41,27,25,,84,1.0,1.0,1.0,2.0,,,,,,2.0,4.0,,,,4.0,43,,,,2.0,3.0,,,,4.0,2.0,,,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,4.0,27,,,,,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.5,,0.6666666666666666,,11.627906976744184,1.0,0.0714285714285714,0.0476190476190476,0.3333333333333333,0.25,1.0,1.0,0.5,0.5,0.5,,,,,,,0.25,,0.4294,,0.4614,,,,1.0,12.425,,0.627906976744186,,1.0,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,1475.0,25,-11,41,41,11,13,8.0,82,,2.0,,,,,1.0,,1.0,1.0,7.0,,1.0,,2.0,50,,5.0,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,3.0,2.0,4.0,11.0,,,,,,1.0,1.0,,2.0,3.0,1.0,,,,,,11,,,,,0.1428571428571428,,,0.125,,,0.125,,,0.125,18.0,,0.125,0.1818181818181818,0.1428571428571428,0.25,,,,,,,0.125,,,1.0,,0.75,,0.48933125,0.5506666666666666,0.24285,,,,,3.8,24.9,0.2682926829268293,,,,1.0,1.0,,,,1.0,5.0,,4.0,2.0,,,3.0,4.0,2.0,7.0,,,,1.0,1.0,1.0,1.0,1.0,,,0.1904761904761904,0.3333333333333333,0.4285714285714285,0.25,0.1666666666666666,0.1666666666666666,,,0.25,0.625,0.2,0.2,1.0,0.8,,,,,,,,,,,0.1666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.2222222222222222,,,,0.6,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2788,1610612740,DJ Mbenga,DJ Mbenga,2788,NOH,542.0,9,15,20,21,5,11,1.0,41,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3.0,,2.0,2.0,,,,,,,,2.0,4.0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
