EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceTurnovers,PenaltyTurnovers,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Offensive Fouls Drawn,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,BlockingFouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Clear Path Fouls,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,HeaveMakes
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,17373.0,290,-20.0,570,570,54,39,62,1140,29.0,46.0,15.0,10.0,7.0,36.0,63,20.0,92,590,17.0,4.0,26.0,4,3.0,9,48.0,3.0,3.0,8.0,2.0,21.0,29.0,16.0,46,2.0,64,37.0,101,8.0,15.0,13.0,31,,5.0,26.0,3.0,1.0,29.0,13.0,2.0,9.0,6.0,9.0,9.0,51,,2.0,0.6666666666666666,0.9230769230769231,0.5714285714285714,0.5714285714285714,0.5974025974025974,0.6190476190476191,0.5625,0.047619047619047616,0.043478260869565216,14.285714285714285,0.2222222222222222,0.23958333333333334,0.1657142857142857,0.23880597014925373,0.23938223938223938,0.13553113553113552,0.14925373134328357,0.2,0.16923076923076924,0.3246753246753247,0.2777777777777778,0.07692307692307693,0.7301587301587301,0.6304347826086957,0.6590909090909091,0.7241379310344828,0.15873015873015872,0.1111111111111111,0.8823529411764706,0.7301587301587301,0.5884555555555555,0.5698266666666666,0.536775,0.17333333333333334,0.17333333333333334,0.2826086956521739,0.09782608695652174,3.9349206349206347,0.09473684210526316,9.0,3.0,4.0,6.0,1.0,,,,,,,,,,11.0,,3.0,,24.0,,20.0,,,5.0,5.0,,,1.0,8.0,,4.0,8.0,5.0,3.0,7.0,,5.0,1.0,2.0,,4.0,1.0,,3.0,6.0,,2.0,,,,0.6470588235294118,0.75,0.6470588235294118,0.75,,0.4666666666666667,,0.08163265306122448,0.11538461538461539,0.05,0.2222222222222222,0.16666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,0.6,,1.0,0.75,,,,,,,1.0,1.0,,0.23214285714285715,0.1111111111111111,,,,,,1.0,,0.1,,,,,,,,,,,,,,,1.0,,,,2.0,,True,,,,,,,,
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,4881.0,81,-11.0,154,157,37,56,20,311,,,,1.0,6.0,1.0,7,,20,163,1.0,,,3,,5,,,2.0,3.0,1.0,7.0,1.0,1.0,4,1.0,6,2.0,8,3.0,8.0,4.0,8,1.0,,2.0,,,,,,,,,5.0,37,,,,,0.14285714285714285,0.3125,0.3125,,0.25,,,22.3463687150838,0.14285714285714285,0.08,0.023809523809523808,0.05555555555555555,0.07352941176470588,0.02564102564102564,,,0.09090909090909091,0.1,0.058823529411764705,,,,,,0.03125,0.1875,,0.78125,0.5225375,0.579825,0.464245,,,,0.25,17.999999999999996,0.24025974025974026,,,,,1.0,4.0,8.0,1.0,2.0,17.0,4.0,6.0,6.0,25.0,,5.0,1.0,7.0,2.0,18.0,,17.0,2.0,1.0,1.0,,,1.0,1.0,,,2.0,2.0,,5.0,,3.0,,2.0,,2.0,,,,,,,1.0,0.24,0.24,,0.3333333333333333,,0.25,0.78125,0.625,,0.027777777777777776,,0.037037037037037035,,,,,,,0.16666666666666666,0.16666666666666666,,0.25,0.5,0.5,1.0,0.53125,0.11764705882352941,0.11764705882352941,1.0,,0.6666666666666666,,,0.1,0.6,0.11764705882352941,24.531999999999996,,,,,,0.058823529411764705,,,,,1.0,,1.0,0.14285714285714285,,,,1.0,1.0,,,,,,,0.16666666666666666,,,1.0,,,,,,1.0,True,,,,,,,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,8782.0,146,,291,288,65,86,32,579,19.0,23.0,8.0,8.0,,20.0,31,5.0,45,313,9.0,,10.0,9,,12,30.0,2.0,2.0,3.0,,7.0,11.0,7.0,27,3.0,37,17.0,54,6.0,9.0,6.0,9,,2.0,14.0,1.0,1.0,18.0,11.0,,6.0,,6.0,12.0,65,,,0.75,0.8823529411764706,0.6451612903225806,0.6451612903225806,0.5921052631578947,0.5,0.6666666666666666,0.06451612903225806,0.043478260869565216,14.37308868501529,0.42857142857142855,0.2903225806451613,0.14666666666666667,0.23333333333333334,0.2764227642276423,0.13385826771653545,0.11538461538461539,0.3448275862068966,0.25,0.2777777777777778,0.23809523809523808,0.2222222222222222,0.7419354838709677,0.8260869565217391,0.8636363636363636,0.7894736842105263,0.25806451612903225,,0.8888888888888888,0.7419354838709677,0.5790903225806452,0.6098333333333333,0.5538333333333333,0.2894736842105263,0.2894736842105263,0.2222222222222222,0.26666666666666666,2.851612903225807,0.22336769759450173,5.0,5.0,7.0,1.0,,,,,,,,,,,5.0,,6.0,,10.0,,6.0,,,1.0,,1.0,,2.0,6.0,,1.0,5.0,2.0,3.0,3.0,,1.0,1.0,2.0,3.0,1.0,4.0,,6.0,4.0,,1.0,,,,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6666666666666666,,0.3333333333333333,,0.11538461538461539,0.2608695652173913,0.10526315789473684,0.14285714285714285,0.1111111111111111,0.6666666666666666,0.125,0.14285714285714285,,,,,,,,,,,,,0.625,,0.7777777777777778,0.7142857142857143,,,,,,,,1.0,,0.07692307692307693,0.2,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,25980.0,433,60.0,811,820,243,233,97,1631,40.0,60.0,18.0,13.0,15.0,54.0,88,55.0,163,872,22.0,14.0,42.0,30,20.0,56,84.0,6.0,2.0,7.0,,19.0,32.0,20.0,35,5.0,60,40.0,100,17.0,24.0,53.0,93,,5.0,59.0,8.0,,70.0,30.0,6.0,14.0,5.0,14.0,56.0,240,4.0,6.0,0.7777777777777778,0.9130434782608695,0.6136363636363636,0.6,0.657258064516129,0.6363636363636364,0.6222222222222222,0.06818181818181818,0.08333333333333333,16.052060737527114,0.1724137931034483,0.13108614232209737,0.13675213675213677,0.1724137931034483,0.14360313315926893,0.11206896551724138,0.10126582278481013,0.10606060606060606,0.12359550561797752,0.15178571428571427,0.16470588235294117,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.75,0.14444444444444443,0.16666666666666666,0.8181818181818182,0.6888888888888889,0.542543181818182,0.5003333333333333,0.5231,0.2542372881355932,0.25862068965517243,0.25766871165644173,0.34355828220858897,4.9897727272727295,0.2996300863131936,10.0,13.0,17.0,8.0,6.0,,,,,2.0,,2.0,,2.0,14.0,,18.0,2.0,24.0,,16.0,,,5.0,2.0,3.0,,2.0,7.0,1.0,2.0,14.0,11.0,3.0,7.0,,1.0,1.0,6.0,1.0,10.0,2.0,,9.0,8.0,,,,,,0.6363636363636364,0.6,0.6363636363636364,0.5625,0.022222222222222223,0.2916666666666667,0.058823529411764705,0.06140350877192982,0.1643835616438356,0.05263157894736842,0.07894736842105263,0.07407407407407407,0.5714285714285714,0.6153846153846154,0.6666666666666666,0.875,0.4,0.4,0.8333333333333334,,,,,0.022222222222222223,,,,0.5555555555555556,,0.53125,0.7647058823529411,,0.0625,,65.1,,,1.0,8.0,,0.14634146341463414,0.3,,,,,,4.0,,0.07692307692307693,,,,,2.0,2.0,6.0,,,,,,,,6.0,,,,2.0,,False,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,127311.0,2122,517.0,4016,3999,997,906,402,8015,101.0,151.0,18.0,267.0,434.0,454.0,852,358.0,1446,4129,74.0,28.0,103.0,187,183.0,387,508.0,30.0,99.0,153.0,53.0,360.0,23.0,82.0,263,45.0,390,39.0,429,40.0,119.0,103.0,150,2.0,5.0,314.0,23.0,8.0,404.0,128.0,63.0,42.0,20.0,42.0,373.0,972,10.0,55.0,0.5594713656387665,0.5720720720720721,0.5328638497652582,0.5450901803607214,0.6053310404127257,0.49019607843137253,0.6035598705501618,0.035211267605633804,0.09271523178807947,28.58416945373467,0.35714285714285715,0.1784260515603799,0.01934398654331371,0.16173570019723865,0.17415446744068652,0.02244536326048435,0.010309278350515464,0.1570048309178744,0.21868365180467092,0.16129032258064516,0.1639784946236559,0.15555555555555556,0.15130260521042085,0.6688741721854304,0.7372262773722628,0.504950495049505,0.26753507014028055,0.4348697394789579,0.20224719101123595,0.29759519038076154,0.4532741223671013,0.4702555555555556,0.4341880841121495,0.11818181818181818,0.13431269674711438,0.07123098201936376,0.2676348547717842,12.47828638497653,0.2482569721115538,10.0,25.0,38.0,127.0,226.0,20.0,35.0,5.0,40.0,111.0,15.0,23.0,60.0,146.0,27.0,15.0,93.0,28.0,400.0,174.0,20.0,110.0,40.0,54.0,37.0,17.0,11.0,35.0,15.0,1.0,7.0,33.0,20.0,13.0,79.0,14.0,33.0,5.0,46.0,10.0,6.0,27.0,45.0,22.0,19.0,,5.0,0.9666666666666667,0.410958904109589,0.41379310344827586,0.36486486486486486,0.49732620320855614,0.42134831460674155,0.4744186046511628,0.1462925851703407,0.6638655462184874,0.010101010101010102,0.02976190476190476,0.022508038585209004,0.02616279069767442,0.0375,0.015555555555555555,0.4523809523809524,0.4756554307116105,0.5,0.2677165354330709,0.5207373271889401,0.5243619489559165,0.7477876106194691,0.03507014028056112,0.5714285714285714,0.5714285714285714,1.0,0.11122244488977956,0.36036036036036034,0.36036036036036034,0.95,0.5555555555555556,0.16853932584269662,0.17674418604651163,0.6578947368421053,0.023255813953488372,0.10697674418604651,0.36363636363636365,24.804109589041094,7.0,7.0,10.0,30.0,0.4666666666666667,0.027989821882951654,0.1,0.4666666666666667,0.7142857142857143,3.0,6.0,6.0,4.0,0.21428571428571427,0.04868913857677903,0.13043478260869565,,,3.0,1.0,1.0,2.0,,,,,,,0.6,1.0,,,,,,False,1.0,2.0,0.0069124423963133645,0.013605442176870748,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,118939.0,1982,12.0,3731,3731,1065,1019,433,7462,209.0,300.0,72.0,347.0,58.0,376.0,705,118.0,882,4029,104.0,12.0,132.0,179,28.0,217,506.0,39.0,58.0,91.0,30.0,215.0,113.0,84.0,227,37.0,348,151.0,499,57.0,115.0,70.0,128,6.0,5.0,112.0,12.0,2.0,153.0,61.0,19.0,42.0,12.0,45.0,216.0,1045,12.0,15.0,0.6728723404255319,0.7529761904761905,0.5333333333333333,0.5204359673024523,0.5465260545905707,0.5789473684210527,0.514218009478673,0.05531914893617021,0.056666666666666664,21.756628787878785,0.31896551724137934,0.17119155354449472,0.09592529711375213,0.18181818181818182,0.1739373601789709,0.09112854556427279,0.07951807228915662,0.11263736263736264,0.17142857142857143,0.21301775147928995,0.18840579710144928,0.1623931623931624,0.4087193460490463,0.6966666666666667,0.7385159010600707,0.722488038277512,0.47275204359673023,0.07901907356948229,0.6792452830188679,0.4482288828337875,0.5093370218579235,0.5345453488372093,0.5124337765957444,0.07750952986022872,0.08047493403693931,0.14965986394557823,0.24603174603174602,6.002127659574466,0.28544626105601717,43.0,55.0,83.0,149.0,18.0,3.0,17.0,7.0,1.0,12.0,,4.0,4.0,29.0,60.0,2.0,93.0,11.0,246.0,12.0,80.0,10.0,1.0,33.0,22.0,11.0,6.0,22.0,38.0,,34.0,61.0,45.0,16.0,58.0,23.0,31.0,6.0,27.0,12.0,5.0,8.0,1.0,26.0,31.0,1.0,2.0,1.0,0.13793103448275862,0.14814814814814814,0.5769230769230769,0.5195530726256983,0.5660377358490566,0.49736842105263157,0.039509536784741145,0.5043478260869565,,0.07933194154488518,0.12286689419795221,0.07647058823529412,0.08633093525179857,0.11003236245954692,0.6888888888888889,0.42939481268011526,0.4570552147239264,0.5704697986577181,0.3103448275862069,0.3157894736842105,0.9444444444444444,0.02316076294277929,0.17647058823529413,0.17647058823529413,1.0,0.01634877384196185,0.08333333333333333,0.08333333333333333,1.0,0.5972222222222222,,0.4368421052631579,0.6626506024096386,0.03684210526315789,0.021052631578947368,0.1,25.641379310344828,,,9.0,26.0,,0.09361702127659574,0.11627906976744186,,,,1.0,,2.0,0.09090909090909091,0.06051873198847262,,,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,0.018867924528301886,,,0.14285714285714285,1.0,,,,1.0,,False,,,0.017241379310344827,,2.0,1.0,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,149314.0,2489,310.0,4719,4674,1466,1394,534,9393,94.0,139.0,5.0,201.0,382.0,357.0,722,171.0,1242,4985,49.0,5.0,97.0,223,89.0,438,356.0,42.0,231.0,325.0,129.0,744.0,18.0,42.0,76,2.0,120,23.0,143,57.0,158.0,57.0,137,4.0,3.0,172.0,3.0,3.0,203.0,67.0,35.0,12.0,5.0,12.0,417.0,1438,10.0,24.0,0.49859943977591037,0.49859943977591037,0.49445983379501385,0.5061436672967864,0.5405759162303665,0.5987654320987654,0.5763157894736842,0.05817174515235457,0.12949640287769784,24.451528220513783,0.012269938650306749,0.046426389737324374,0.01245674740484429,0.07046979865771812,0.05284370801612181,0.0111003861003861,0.016304347826086956,0.04666666666666667,0.03710575139146568,0.05401234567901234,0.07918552036199095,0.045454545454545456,0.13137996219281664,0.6762589928057554,0.7768595041322314,0.48936170212765956,0.1899810964083176,0.3610586011342155,0.06329113924050633,0.44896030245746693,0.4829642314990512,0.4741639344262295,0.47260636363636377,0.063006300630063,0.08667529107373868,0.07809983896940419,0.3526570048309179,12.49376731301939,0.3106590379317652,5.0,31.0,44.0,81.0,182.0,41.0,121.0,40.0,78.0,215.0,20.0,70.0,119.0,336.0,22.0,30.0,107.0,110.0,358.0,327.0,,212.0,78.0,94.0,61.0,33.0,41.0,61.0,5.0,,13.0,90.0,58.0,32.0,101.0,22.0,72.0,8.0,29.0,9.0,5.0,16.0,8.0,3.0,5.0,,4.0,0.9159663865546218,0.3541666666666667,0.35735735735735735,0.4489795918367347,0.4798206278026906,0.5822784810126582,0.524024024024024,0.31758034026465026,0.6392405063291139,,0.007974481658692184,0.011019283746556474,0.0117096018735363,,0.0248565965583174,0.4166666666666667,0.40298507462686567,0.4426229508196721,0.345679012345679,0.47643979057591623,0.48404255319148937,0.5714285714285714,0.11436672967863894,0.33884297520661155,0.3416666666666667,1.0,0.20321361058601134,0.3627906976744186,0.36619718309859156,0.8717948717948718,1.0,0.25316455696202533,0.13213213213213212,0.7045454545454546,0.12012012012012012,0.21021021021021022,0.36792452830188677,24.62202380952381,10.0,16.0,8.0,43.0,0.5333333333333333,0.009433962264150943,0.4,0.5,0.8,30.0,45.0,30.0,5.0,0.4090909090909091,0.08955223880597014,0.42857142857142855,6.0,10.0,15.0,3.0,5.0,1.0,,,4.0,0.12658227848101267,0.6,1.0,0.375,2.0,3.0,0.008928571428571428,0.009302325581395349,,2.0,False,1.0,3.0,0.015706806282722512,0.008875739644970414,,,0.008264462809917356,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,97009.0,1617,160.0,3009,3023,745,677,339,6032,128.0,218.0,16.0,139.0,90.0,210.0,447,129.0,732,3175,31.0,14.0,66.0,107,36.0,174,48.0,41.0,232.0,311.0,102.0,701.0,21.0,41.0,80,4.0,125,29.0,154,38.0,130.0,40.0,129,2.0,2.0,192.0,2.0,2.0,150.0,79.0,8.0,1.0,1.0,1.0,172.0,735,11.0,7.0,0.11428571428571428,0.11538461538461539,0.4697986577181208,0.4855072463768116,0.5350877192982456,0.717391304347826,0.4915254237288136,0.09172259507829977,0.10550458715596331,23.990568818155026,0.037037037037037035,0.07782101167315175,0.022058823529411766,0.09951456310679611,0.08402777777777778,0.02185380557648832,0.015384615384615385,0.07608695652173914,0.07736389684813753,0.0794044665012407,0.09271523178807947,0.11818181818181818,0.35104669887278583,0.5871559633027523,0.6564102564102564,0.1171875,0.22383252818035426,0.14492753623188406,0.41025641025641024,0.6312399355877617,0.49945298869143784,0.4768359375,0.47371741935483874,0.11686390532544379,0.15737051792828685,0.09016393442622951,0.23770491803278687,7.074720357941835,0.24759056164838816,10.0,24.0,42.0,52.0,30.0,8.0,23.0,6.0,53.0,151.0,7.0,44.0,61.0,174.0,20.0,8.0,48.0,50.0,372.0,105.0,4.0,150.0,53.0,79.0,48.0,31.0,49.0,81.0,8.0,,6.0,29.0,15.0,14.0,92.0,12.0,55.0,6.0,37.0,7.0,6.0,24.0,,,1.0,,,0.5737704918032787,0.3505747126436782,0.35260115606936415,0.6451612903225806,0.4485981308411215,0.6666666666666666,0.4394904458598726,0.28019323671497587,0.7076923076923077,,0.021333333333333333,0.026923076923076925,0.01984126984126984,0.024390243902439025,0.02027027027027027,1.0,0.37410071942446044,0.4126984126984127,0.019230769230769232,0.3333333333333333,0.35294117647058826,0.26666666666666666,0.037037037037037035,0.34782608695652173,0.34782608695652173,0.875,0.2431561996779388,0.3509933774834437,0.3509933774834437,0.5283018867924528,0.625,0.1794871794871795,0.267515923566879,0.5714285714285714,0.03821656050955414,0.2802547770700637,0.35333333333333333,25.410919540229884,3.0,4.0,6.0,24.0,0.5,0.02452316076294278,0.1,0.42857142857142855,0.3333333333333333,12.0,14.0,78.0,52.0,0.28,0.09352517985611511,0.2727272727272727,1.0,1.0,2.0,1.0,,2.0,,,,0.02564102564102564,1.0,1.0,0.3333333333333333,5.0,,,,,,False,,,0.05555555555555555,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,135904.0,2265,184.0,4306,4286,1273,1186,444,8592,29.0,53.0,5.0,40.0,96.0,73.0,189,64.0,558,4572,16.0,6.0,52.0,35,53.0,175,54.0,11.0,404.0,547.0,174.0,1237.0,22.0,60.0,208,7.0,275,33.0,308,50.0,148.0,59.0,106,,4.0,71.0,4.0,,72.0,9.0,25.0,23.0,11.0,23.0,164.0,1245,12.0,16.0,0.3698630136986301,0.38571428571428573,0.3862433862433862,0.47591522157996147,0.5009074410163339,0.5306122448979592,0.564935064935065,0.0582010582010582,0.09433962264150944,14.5204909506969,0.05982905982905983,0.13307741522712732,0.01740506329113924,0.11627906976744186,0.12890812890812892,0.017423442449841606,0.022988505747126436,0.1050228310502283,0.125,0.15942028985507245,0.10406091370558376,0.1557377049180328,0.10211946050096339,0.5471698113207547,0.6041666666666666,0.3103448275862069,0.07707129094412331,0.18497109826589594,0.10869565217391304,0.7379576107899807,0.5293285294117648,0.5389125,0.5117760330578511,0.017110266159695818,0.04591836734693878,0.0931899641577061,0.31362007168458783,12.42116402116402,0.29563399907106364,3.0,8.0,11.0,11.0,33.0,19.0,56.0,18.0,97.0,274.0,25.0,73.0,116.0,330.0,5.0,30.0,13.0,91.0,92.0,306.0,6.0,268.0,96.0,143.0,91.0,52.0,65.0,165.0,11.0,,8.0,108.0,70.0,38.0,98.0,36.0,86.0,7.0,12.0,3.0,,2.0,6.0,10.0,12.0,1.0,2.0,0.8793103448275862,0.3515151515151515,0.35384615384615387,0.3125,0.37142857142857144,0.5,0.48412698412698413,0.6358381502890174,0.6621621621621622,,0.01746031746031746,0.025806451612903226,0.018475750577367205,0.015228426395939087,0.02622950819672131,0.5217391304347826,0.275,0.2972972972972973,0.2727272727272727,0.34375,0.3548387096774194,0.45454545454545453,0.10789980732177264,0.3392857142857143,0.3392857142857143,0.9473684210526315,0.5279383429672447,0.354014598540146,0.3553113553113553,0.865979381443299,0.6,0.5434782608695652,0.0873015873015873,0.7272727272727273,0.14285714285714285,0.5793650793650794,0.3582089552238806,25.315757575757576,11.0,12.0,4.0,45.0,0.4,0.004629629629629629,,0.44,1.0,25.0,32.0,42.0,7.0,0.3516483516483517,0.075,0.3424657534246575,1.0,5.0,7.0,5.0,1.0,2.0,,,2.0,0.10869565217391304,0.2,1.0,0.3888888888888889,4.0,1.0,0.0030303030303030303,0.0036496350364963502,,1.0,False,,,0.03125,,,,,1.0
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,64607.0,1077,42.0,2027,2058,309,355,193,4085,13.0,32.0,5.0,8.0,34.0,33.0,74,33.0,363,2135,7.0,7.0,32.0,6,9.0,70,22.0,8.0,48.0,74.0,23.0,174.0,10.0,29.0,42,9.0,80,18.0,98,18.0,36.0,17.0,63,2.0,3.0,56.0,2.0,4.0,43.0,15.0,3.0,5.0,1.0,5.0,70.0,308,9.0,3.0,0.3333333333333333,0.3548387096774194,0.44594594594594594,0.5536912751677853,0.5743670886075949,0.5714285714285714,0.625,0.10810810810810811,0.125,15.700267618198037,0.1956521739130435,0.054404145077720206,0.017793594306049824,0.1288888888888889,0.0712136409227683,0.019672131147540985,0.012711864406779662,0.046296296296296294,0.0398406374501992,0.07213114754098361,0.13609467455621302,0.10714285714285714,0.10738255033557047,0.40625,0.4642857142857143,0.3076923076923077,0.026845637583892617,0.11409395973154363,0.19230769230769232,0.8590604026845637,0.5580105442176871,0.5652566666666666,0.5387322916666667,0.06070287539936102,0.1744186046511628,0.0881542699724518,0.1928374655647383,10.345945945945946,0.15244203256043415,2.0,2.0,3.0,3.0,17.0,41.0,101.0,19.0,47.0,123.0,10.0,26.0,88.0,224.0,2.0,19.0,5.0,45.0,44.0,261.0,4.0,121.0,47.0,26.0,16.0,10.0,4.0,21.0,8.0,,3.0,19.0,13.0,6.0,18.0,5.0,12.0,3.0,6.0,2.0,5.0,3.0,,4.0,2.0,,,0.9886363636363636,0.39285714285714285,0.3963963963963964,0.2857142857142857,0.8333333333333334,0.4807692307692308,0.5980392156862745,0.7516778523489933,0.5,,0.0226628895184136,0.033112582781456956,0.03017241379310345,0.008264462809917356,0.01875,0.4,0.375,0.42857142857142855,,0.5,0.5483870967741935,0.4117647058823529,0.3389261744966443,0.40594059405940597,0.41836734693877553,1.0,0.412751677852349,0.3821138211382114,0.3821138211382114,0.9787234042553191,0.4,0.38461538461538464,0.058823529411764705,0.6666666666666666,0.37254901960784315,0.5098039215686274,0.3884297520661157,24.564285714285713,3.0,7.0,2.0,5.0,0.3684210526315789,0.011428571428571429,,0.3,0.6666666666666666,9.0,17.0,3.0,13.0,0.37777777777777777,0.125,0.34615384615384615,4.0,9.0,8.0,2.0,1.0,,,,,0.34615384615384615,0.4444444444444444,1.0,0.42105263157894735,2.0,3.0,0.013392857142857142,,,,False,1.0,4.0,0.08823529411764706,0.01762114537444934,,,0.0297029702970297,
