EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,FTOffRebounds,Loose Ball Fouls,Charge Fouls Drawn,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedArc3,on,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,2422.0,40,-24.0,80,77,23.0,22,13,157,2.0,4.0,1.0,6.0,1.0,3.0,2.0,4.0,1.0,6.0,7.0,105,1.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,1.0,8.0,8.0,4.0,2.0,2.0,16.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,23.0,1.0,1.0,0.16666666666666666,0.2,0.5,0.5,0.35,0.2,0.35,0.2,0.6,11.458333333333334,1.0,0.08333333333333333,0.0625,0.16666666666666666,0.1,0.4,0.5,0.5,0.6,0.16666666666666666,0.16666666666666666,1.0,1.0,0.6,0.6,0.2,0.4920166666666667,0.606,0.48787500000000006,0.2857142857142857,19.1,32.43333333333333,0.2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,31387.0,523,61.0,1000,986,233.0,194,131,1986,28.0,71.0,9.0,25.0,2.0,8.0,94.0,190.0,10.0,28.0,266.0,1026,2.0,15.0,38.0,11.0,62.0,142.0,24.0,,25.0,9.0,33.0,44.0,15.0,7.0,11.0,99.0,39.0,68.0,87.0,17.0,10.0,33.0,16.0,33.0,62.0,233.0,4.0,0.8,0.35714285714285715,0.35714285714285715,0.49473684210526314,0.39473684210526316,0.5,0.4897959183673469,0.5348360655737705,0.5446428571428571,0.12844036697247707,24.06602953953084,0.5151515151515151,0.11337209302325581,0.12008281573498965,0.09322033898305085,0.1509433962264151,0.3256880733944954,0.39436619718309857,0.4,0.11467889908256881,0.36,0.36,0.7777777777777778,0.07692307692307693,0.16326530612244897,0.41743119266055045,0.36,0.4888814220183487,0.4676375,0.4767581632653062,0.23308270676691728,10.287368421052632,25.3,0.233,45.0,63.0,5.0,9.0,7.0,13.0,21.0,56.0,1.0,3.0,1.0,3.0,1.0,5.0,48.0,13.0,24.0,1.0,1.0,30.0,6.0,14.0,46.0,6.0,8.0,9.0,11.0,6.0,5.0,2.0,17.0,19.0,10.0,19.0,3.0,22.0,15.0,7.0,5.0,16.0,4.0,7.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,44.0,3.0,2.0,1.0,64.0,6.0,6.0,27.0,5.0,11.0,1.0,5.0,1.0,2.0,4.0,12.0,8.0,3.0,5.0,0.24468085106382978,0.25555555555555554,0.5,0.5454545454545454,0.5416666666666666,0.5576923076923077,0.5555555555555556,0.04736842105263158,0.047619047619047616,0.08928571428571429,0.014084507042253521,0.35714285714285715,0.043701799485861184,0.1366906474820144,0.028985507246376812,0.04148471615720524,0.06363636363636363,0.058823529411764705,0.007936507936507936,0.019230769230769232,0.058823529411764705,0.1,0.17,0.05128205128205128,0.02857142857142857,0.6666666666666666,0.2889908256880734,0.7142857142857143,0.75,0.3333333333333333,0.25688073394495414,0.375,0.4117647058823529,0.047619047619047616,0.25,0.013761467889908258,0.3333333333333333,0.3333333333333333,1.0,0.34615384615384615,0.5555555555555556,0.5,0.2653061224489796,0.5384615384615384,0.061224489795918366,0.3333333333333333,0.625,0.11297071129707113,0.12796208530805686,0.11278195488721804,,,,,,,,,,,,,,,,,True,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,63586.0,1060,119.0,1986,1981,397.0,348,251,3967,19.0,39.0,2.0,5.0,,3.0,164.0,300.0,2.0,5.0,435.0,2054,,26.0,46.0,3.0,99.0,144.0,6.0,3.0,2.0,2.0,62.0,74.0,40.0,12.0,10.0,160.0,117.0,176.0,236.0,24.0,14.0,60.0,48.0,96.0,99.0,396.0,7.0,1.0,0.4,1.0,0.5466666666666666,0.5652173913043478,0.5475409836065573,0.5306122448979592,0.6024930747922438,0.6513157894736842,0.01639344262295082,18.368237347294937,0.4,0.16810344827586207,0.16701680672268907,0.17,0.14166666666666666,0.12786885245901639,0.48717948717948717,0.5,0.01639344262295082,0.4,0.4,1.0,,0.061224489795918366,0.4098360655737705,1.0,0.4821692052980132,0.5422979166666666,0.47552608695652177,0.22758620689655173,6.509666666666665,48.339999999999996,0.1998992950654582,81.0,120.0,28.0,34.0,10.0,16.0,64.0,141.0,,,,,,,101.0,36.0,48.0,,15.0,87.0,,47.0,184.0,,42.0,23.0,12.0,8.0,4.0,6.0,50.0,42.0,17.0,60.0,6.0,31.0,20.0,11.0,8.0,36.0,4.0,10.0,,5.0,3.0,10.0,1.0,3.0,11.0,152.0,11.0,9.0,2.0,129.0,17.0,,55.0,18.0,69.0,1.0,33.0,1.0,7.0,29.0,70.0,40.0,1.0,18.0,0.5609756097560976,0.6433566433566433,,,0.75,0.75,0.7767857142857143,0.07666666666666666,0.10833333333333334,0.06382978723404255,0.02564102564102564,0.34,0.06476683937823834,0.1640625,0.043795620437956206,0.061606160616061605,0.06910569105691057,0.09608540925266904,0.024489795918367346,0.0392156862745098,0.05714285714285714,0.19140625,0.1853932584269663,0.11538461538461539,0.05309734513274336,0.5714285714285714,0.39344262295081966,0.675,0.7570093457943925,0.5555555555555556,0.46229508196721314,0.45390070921985815,0.48484848484848486,0.46875,0.8947368421052632,,,,,0.7083333333333334,0.8235294117647058,,0.32653061224489793,0.625,,,,0.16034985422740525,0.16272189349112426,0.2,4.0,16.0,11.0,1.0,1.0,1.0,0.07407407407407407,0.14285714285714285,,,,,,,,,True,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,29023.0,484,-31.0,934,931,235.0,241,114,1865,36.0,87.0,,,,,82.0,179.0,,,196.0,998,,15.0,43.0,,37.0,32.0,,,,,17.0,19.0,10.0,4.0,3.0,40.0,45.0,68.0,102.0,16.0,11.0,32.0,32.0,71.0,37.0,235.0,8.0,,,,0.4581005586592179,0.3488372093023256,0.4581005586592179,0.3488372093023256,0.4899497487437186,0.37755102040816324,,21.488372093023255,0.5,0.16423357664233576,0.14628297362110312,0.07042253521126761,0.27906976744186046,0.4860335195530726,0.41379310344827586,0.41379310344827586,,,,,,,0.2905027932960894,,0.4628486033519553,0.532525,0.45726511627906963,0.18877551020408162,11.35418994413408,,0.25160599571734477,33.0,52.0,8.0,19.0,7.0,10.0,13.0,40.0,,,,,,,32.0,9.0,26.0,,6.0,24.0,,7.0,132.0,,14.0,6.0,2.0,2.0,,2.0,30.0,16.0,7.0,34.0,2.0,13.0,8.0,5.0,1.0,16.0,2.0,5.0,,1.0,2.0,4.0,,2.0,8.0,38.0,4.0,1.0,1.0,44.0,3.0,1.0,20.0,3.0,10.0,,6.0,,,4.0,10.0,5.0,,3.0,0.8048780487804879,0.88,,,0.34615384615384615,0.34615384615384615,0.4,0.0335195530726257,0.057692307692307696,0.075,,0.21212121212121213,0.08,0.11188811188811189,0.03333333333333333,0.0735632183908046,0.12149532710280374,0.08461538461538462,0.043478260869565216,0.022222222222222223,0.06666666666666667,0.13675213675213677,0.11009174311926606,0.11764705882352941,0.02197802197802198,0.5,0.2905027932960894,0.6346153846153846,0.673469387755102,0.6666666666666666,0.22346368715083798,0.325,0.35135135135135137,0.6923076923076923,0.9722222222222222,,,,,0.7307692307692307,0.42105263157894735,,0.23255813953488372,0.7,,,,0.10204081632653061,0.10204081632653061,0.12244897959183673,2.0,5.0,4.0,1.0,,1.0,0.0625,,,,,,,,,,True,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,94618.0,1577,76.0,3003,3001,740.0,730,384,6004,66.0,160.0,5.0,21.0,1.0,7.0,216.0,444.0,17.0,50.0,572.0,3172,1.0,49.0,96.0,18.0,140.0,182.0,48.0,1.0,20.0,5.0,59.0,71.0,36.0,13.0,10.0,154.0,95.0,147.0,187.0,31.0,17.0,61.0,54.0,120.0,140.0,739.0,14.0,0.9411764705882353,0.34,0.3469387755102041,0.4864864864864865,0.5104166666666666,0.4888663967611336,0.5219298245614035,0.5247706422018349,0.5511811023622047,0.10121457489878542,17.499278082587352,0.5081967213114754,0.09509509509509509,0.0996415770609319,0.05244755244755245,0.07854984894259819,0.32388663967611336,0.4125,0.4177215189873418,0.04251012145748988,0.23809523809523808,0.23809523809523808,0.8,0.017857142857142856,0.06140350877192982,0.4757085020242915,0.25,0.513824949290061,0.5155244444444445,0.5056756637168142,0.24475524475524477,9.090765765765765,25.02799999999999,0.24642024642024643,118.0,185.0,17.0,28.0,31.0,42.0,32.0,99.0,12.0,29.0,4.0,11.0,,3.0,89.0,23.0,55.0,,3.0,49.0,7.0,21.0,250.0,3.0,22.0,55.0,12.0,9.0,3.0,9.0,29.0,44.0,8.0,40.0,4.0,68.0,46.0,22.0,5.0,30.0,5.0,14.0,,9.0,4.0,14.0,,5.0,3.0,94.0,1.0,8.0,1.0,116.0,14.0,,58.0,7.0,22.0,1.0,15.0,1.0,1.0,6.0,23.0,14.0,1.0,7.0,0.5787037037037037,0.6097560975609756,,0.3888888888888889,0.41818181818181815,0.4107142857142857,0.4083333333333333,0.12387387387387387,0.16216216216216217,0.23232323232323232,0.0125,0.08791208791208792,0.02495697074010327,0.1111111111111111,0.04568527918781726,0.027961736571008096,0.03954802259887006,0.023255813953488372,0.013227513227513227,0.05333333333333334,0.02127659574468085,0.14136125654450263,0.10915492957746478,0.11607142857142858,0.0196078431372549,0.6086956521739131,0.37449392712550605,0.6378378378378379,0.7612903225806451,0.559322033898305,0.20040485829959515,0.32323232323232326,0.42105263157894735,0.3125,0.7424242424242424,0.058704453441295545,0.41379310344827586,0.41379310344827586,1.0,0.5,0.6071428571428571,,0.3684210526315789,0.7380952380952381,0.09649122807017543,0.36363636363636365,0.42857142857142855,0.10780669144981413,0.11885245901639344,0.08566433566433566,2.0,2.0,9.0,,,1.0,0.019801980198019802,0.11764705882352941,,,,,,,,,True,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,4752.0,79,23.0,158,154,69.0,94,21,312,,2.0,,1.0,,1.0,12.0,26.0,,1.0,29.0,152,,5.0,8.0,1.0,12.0,6.0,,,1.0,,2.0,2.0,2.0,,,4.0,13.0,20.0,29.0,2.0,1.0,7.0,6.0,11.0,12.0,69.0,3.0,,,,0.46153846153846156,0.625,0.4444444444444444,0.5555555555555556,0.46774193548387094,0.5454545454545454,0.037037037037037035,20.218579234972676,0.2857142857142857,0.26,0.2753623188405797,0.2857142857142857,0.1875,0.07407407407407407,,,0.037037037037037035,,,,,0.1111111111111111,0.48148148148148145,,0.48845925925925926,0.6595333333333334,0.4624,0.41379310344827586,4.8999999999999995,24.3,0.43670886075949367,8.0,12.0,3.0,6.0,3.0,4.0,4.0,12.0,,,,,,,5.0,3.0,6.0,,2.0,8.0,,2.0,18.0,,6.0,3.0,,,,1.0,8.0,6.0,1.0,9.0,1.0,1.0,,1.0,1.0,5.0,,1.0,,2.0,1.0,3.0,,,,6.0,,,,8.0,1.0,,4.0,1.0,10.0,,4.0,,,6.0,10.0,4.0,1.0,,0.75,1.0,,,0.5,0.5,0.5,0.11538461538461539,0.16666666666666666,,0.5,0.3333333333333333,0.14814814814814814,0.3157894736842105,0.1111111111111111,0.14285714285714285,0.2857142857142857,0.17391304347826086,,0.1111111111111111,,0.3,0.3333333333333333,,0.08333333333333333,0.4,0.4444444444444444,0.6666666666666666,0.8,0.625,0.4444444444444444,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,0.5,,0.4444444444444444,0.75,,,,0.13333333333333333,0.13793103448275862,0.27586206896551724,,1.0,,,2.0,,,,,,,,,,,,True,,,,,,
202349,1610612763,Greivis Vasquez,Greivis Vasquez,202349,MEM,16855.0,281,-41.0,537,527,179.0,191,58,1064,6.0,13.0,10.0,26.0,3.0,7.0,20.0,52.0,10.0,29.0,85.0,599,4.0,8.0,20.0,8.0,27.0,32.0,24.0,3.0,23.0,10.0,46.0,51.0,21.0,7.0,18.0,107.0,12.0,18.0,21.0,17.0,16.0,24.0,7.0,20.0,27.0,179.0,3.0,0.8,0.3448275862068966,0.38461538461538464,0.38461538461538464,0.4,0.43209876543209874,0.2857142857142857,0.47752808988764045,0.4090909090909091,0.35802469135802467,18.616144975288304,0.7083333333333334,0.08108108108108109,0.07112970711297072,0.08108108108108109,0.06,0.16049382716049382,0.46153846153846156,0.46153846153846156,0.32098765432098764,0.38461538461538464,0.38461538461538464,0.8,0.375,0.25,0.5432098765432098,0.43478260869565216,0.48045769230769214,0.5390750000000001,0.44336800000000004,0.3176470588235294,9.138461538461542,27.31034482758621,0.3333333333333333,10.0,15.0,2.0,2.0,3.0,8.0,4.0,24.0,,3.0,,1.0,2.0,,15.0,2.0,4.0,2.0,,10.0,,11.0,8.0,6.0,2.0,5.0,5.0,2.0,3.0,,3.0,5.0,1.0,3.0,1.0,6.0,3.0,3.0,2.0,7.0,1.0,1.0,1.0,,1.0,5.0,1.0,2.0,1.0,18.0,,,1.0,19.0,3.0,,9.0,2.0,1.0,,,,,1.0,1.0,,,2.0,0.2,0.21052631578947367,0.5,,0.5,0.625,0.625,0.09615384615384616,0.2,0.08333333333333333,,0.058823529411764705,0.014925373134328358,0.054945054945054944,,0.012711864406779662,,0.02702702702702703,0.014084507042253521,,,0.09836065573770492,0.06153846153846154,0.038461538461538464,0.024390243902439025,,0.18518518518518517,0.6666666666666666,0.8333333333333334,0.4,0.2962962962962963,0.16666666666666666,0.18181818181818182,,,0.037037037037037035,,,,0.25,1.0,0.6666666666666666,0.2857142857142857,0.375,0.03571428571428571,,,0.10344827586206896,0.15517241379310345,0.11764705882352941,,1.0,,,,,,0.5,1.0,0.125,1.0,,,,,,True,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,71763.0,1196,168.0,2264,2264,500.0,467,294,4528,37.0,92.0,29.0,83.0,10.0,25.0,138.0,300.0,37.0,103.0,464.0,2341,13.0,34.0,72.0,29.0,125.0,224.0,108.0,1.0,82.0,29.0,187.0,207.0,97.0,25.0,65.0,434.0,62.0,95.0,110.0,45.0,35.0,68.0,27.0,66.0,124.0,499.0,7.0,0.972972972972973,0.3592233009708738,0.3627450980392157,0.46,0.4722222222222222,0.4801488833746898,0.45544554455445546,0.5144766146993318,0.5040983606557377,0.2555831265508685,19.785686949866054,0.6617647058823529,0.07958921694480103,0.0892018779342723,0.05333333333333334,0.07169811320754717,0.228287841191067,0.40217391304347827,0.4065934065934066,0.20595533498759305,0.3493975903614458,0.3493975903614458,0.9655172413793104,0.3333333333333333,0.24752475247524752,0.5483870967741935,0.35365853658536583,0.5077718204488777,0.4841931034482759,0.49241349999999995,0.26939655172413796,8.858666666666666,25.416504854368934,0.22084805653710246,73.0,118.0,3.0,4.0,22.0,29.0,28.0,90.0,8.0,20.0,1.0,4.0,2.0,7.0,77.0,5.0,17.0,5.0,3.0,28.0,8.0,33.0,52.0,3.0,2.0,28.0,20.0,13.0,7.0,2.0,13.0,33.0,,15.0,4.0,52.0,23.0,29.0,12.0,23.0,3.0,10.0,1.0,2.0,2.0,15.0,2.0,1.0,2.0,91.0,2.0,10.0,3.0,102.0,5.0,5.0,37.0,14.0,10.0,,8.0,,,2.0,10.0,4.0,,12.0,0.18840579710144928,0.1897810218978102,0.38461538461538464,0.27586206896551724,0.29411764705882354,0.4166666666666667,0.42424242424242425,0.09333333333333334,0.11864406779661017,0.14444444444444443,0.010869565217391304,,0.014806378132118452,0.11538461538461539,0.014184397163120567,0.014720314033366046,0.018115942028985508,0.021604938271604937,0.0035971223021582736,0.009523809523809525,0.027777777777777776,0.10726643598615918,0.0945273631840796,0.16470588235294117,0.020512820512820513,0.4,0.29280397022332505,0.6186440677966102,0.7019230769230769,0.2602739726027397,0.22332506203473945,0.3111111111111111,0.36363636363636365,0.03571428571428571,0.16216216216216217,0.04962779156327544,0.4,0.4,1.0,0.13333333333333333,0.75,0.2,0.2871287128712871,0.7586206896551724,0.039603960396039604,0.25,0.28,0.08505747126436781,0.11144578313253012,0.0603448275862069,,1.0,2.0,,,,,,3.0,0.1,1.0,3.0,1.0,1.0,,,True,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,66735.0,1112,107.0,2086,2081,422.0,415,282,4167,30.0,74.0,3.0,20.0,2.0,6.0,236.0,436.0,5.0,22.0,613.0,2194,2.0,44.0,80.0,6.0,137.0,250.0,15.0,2.0,18.0,3.0,65.0,80.0,48.0,7.0,10.0,175.0,157.0,239.0,376.0,41.0,27.0,64.0,30.0,68.0,137.0,421.0,2.0,1.0,0.22727272727272727,0.25,0.5412844036697247,0.55,0.5316593886462883,0.5465116279069767,0.5777988614800759,0.6017699115044248,0.048034934497816595,24.32878975629905,0.640625,0.21655172413793103,0.22267206477732793,0.23113207547169812,0.24066390041493776,0.1615720524017467,0.40540540540540543,0.40540540540540543,0.043668122270742356,0.15,0.15,1.0,0.018018018018018018,0.06976744186046512,0.5240174672489083,0.16666666666666666,0.4993125274725276,0.5607633333333333,0.5028,0.2234910277324633,6.365366972477062,28.85,0.20230105465004794,141.0,218.0,56.0,90.0,27.0,41.0,65.0,144.0,2.0,2.0,,,,2.0,126.0,69.0,109.0,,30.0,168.0,2.0,43.0,222.0,,104.0,36.0,15.0,14.0,1.0,11.0,121.0,63.0,19.0,137.0,14.0,29.0,14.0,15.0,3.0,23.0,3.0,14.0,,4.0,6.0,14.0,,3.0,6.0,122.0,11.0,2.0,1.0,162.0,20.0,6.0,73.0,16.0,12.0,,4.0,,1.0,7.0,12.0,3.0,,13.0,0.4703389830508475,0.6032608695652174,,0.3333333333333333,0.6330275229357798,0.6216216216216216,0.65625,0.08256880733944955,0.10550458715596331,0.09027777777777778,,0.31666666666666665,0.14702308626974483,0.23954372623574144,0.0873015873015873,0.13909378292939936,0.16666666666666666,0.1488673139158576,0.125,0.09574468085106383,0.0625,0.18382352941176472,0.2541436464088398,0.2073170731707317,0.08092485549132948,0.25,0.4759825327510917,0.6467889908256881,0.7230769230769231,0.475177304964539,0.314410480349345,0.4513888888888889,0.4961832061068702,0.4461538461538462,0.5,0.004366812227074236,1.0,1.0,1.0,0.8108108108108109,0.6222222222222222,,0.47674418604651164,0.6585365853658537,,,0.3333333333333333,0.14285714285714285,0.1492842535787321,0.2740619902120718,5.0,8.0,,,2.0,4.0,0.07692307692307693,0.05357142857142857,,,,,,,,,True,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,21930.0,366,-25.0,724,715,204.0,232,86,1439,20.0,51.0,14.0,49.0,1.0,20.0,42.0,89.0,21.0,61.0,166.0,800,1.0,13.0,24.0,23.0,57.0,44.0,60.0,2.0,47.0,14.0,23.0,31.0,14.0,6.0,3.0,70.0,22.0,32.0,38.0,18.0,12.0,27.0,13.0,33.0,57.0,204.0,6.0,0.9523809523809523,0.3442622950819672,0.3559322033898305,0.47191011235955055,0.5416666666666666,0.49,0.5319148936170213,0.5126582278481012,0.56,0.4066666666666667,22.262334536702767,0.6666666666666666,0.10232558139534884,0.0975609756097561,0.08928571428571429,0.07142857142857142,0.34,0.39215686274509803,0.40816326530612246,0.32666666666666666,0.2857142857142857,0.2857142857142857,0.9285714285714286,0.1111111111111111,0.425531914893617,0.5733333333333334,0.2978723404255319,0.4877043918918918,0.4349388888888889,0.4613989130434782,0.3433734939759036,12.77752808988764,26.170491803278686,0.281767955801105,17.0,25.0,3.0,4.0,6.0,7.0,5.0,13.0,7.0,12.0,1.0,3.0,,7.0,19.0,4.0,8.0,,,8.0,8.0,7.0,40.0,3.0,4.0,6.0,8.0,4.0,4.0,,5.0,10.0,,6.0,2.0,16.0,8.0,8.0,6.0,9.0,1.0,6.0,,,2.0,7.0,1.0,,2.0,18.0,,1.0,,25.0,4.0,5.0,11.0,1.0,5.0,2.0,1.0,1.0,,4.0,7.0,4.0,,1.0,0.47619047619047616,0.5,,0.34782608695652173,0.5,0.4444444444444444,0.4444444444444444,0.06741573033707865,0.16,,0.0392156862745098,,0.019305019305019305,0.08849557522123894,,0.01524390243902439,0.014285714285714285,0.02040816326530612,0.02197802197802198,,,0.1348314606741573,0.0975609756097561,0.06451612903225806,0.02666666666666667,0.5714285714285714,0.16666666666666666,0.68,0.8095238095238095,0.4117647058823529,0.08666666666666667,0.38461538461538464,0.38461538461538464,0.4,0.55,0.08,0.5833333333333334,0.5833333333333334,1.0,0.4444444444444444,0.75,,0.14893617021276595,0.8571428571428571,0.06382978723404255,0.3333333333333333,0.35,0.07006369426751592,0.11458333333333333,0.04819277108433735,1.0,,,,,1.0,0.05555555555555555,0.3333333333333333,,,,,,,1.0,1.0,True,,,,,,
