EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,Fg3aBlocked,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,BlockingFouls,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,Blocked3s,BlockedArc3,on,Corner3PctBlocked,HeaveMakes,BlockedCorner3
101121,1610612739,Joey Graham,Joey Graham,101121,CLE,10585.0,176,-30,340,335,130,141,50,675,6,12,1.0,1,1.0,3.0,6.0,16,6.0,15.0,5.0,9.0,5.0,6.0,4.0,3.0,18,43,5.0,13.0,10,61,387,2.0,3,4.0,8,4.0,10,5.0,9.0,4.0,27.0,18,18,15.0,1.0,3.0,5.0,3,2.0,5,1.0,1.0,2.0,1.0,12,2,7.0,18,2.0,27,2,29,2,2.0,3.0,2.0,4,1.0,1.0,7,3.0,2.0,13,25,1.0,2.0,9,1.0,1.0,1.0,11,1.0,4,1.0,2,1.0,1.0,2,1.0,1.0,27.0,129,3.0,1.0,0.5,0.5,1.0,0.38461538461538464,0.5555555555555556,0.4166666666666667,0.4186046511627907,0.6666666666666666,0.4,0.45535714285714285,0.6666666666666666,0.6052631578947368,0.5,0.8,0.6428571428571429,0.23214285714285715,0.11627906976744186,0.16666666666666666,0.125,0.06666666666666667,17.346938775510203,0.42857142857142855,0.11764705882352941,0.16981132075471697,0.01680672268907563,0.15217391304347827,0.16447368421052633,0.012345679012345678,0.022222222222222223,0.022222222222222223,0.15384615384615385,0.12121212121212122,0.2127659574468085,0.1935483870967742,0.06666666666666667,0.5,0.21428571428571427,0.5,0.6,0.6666666666666666,0.2857142857142857,0.375,0.42857142857142855,0.3333333333333333,0.26785714285714285,0.4,0.42857142857142855,0.5,0.16071428571428573,0.5555555555555556,0.5555555555555556,1.0,0.07142857142857142,0.3333333333333333,1.0,1.0,0.15789473684210525,0.3333333333333333,0.3157894736842105,0.8333333333333334,0.15789473684210525,0.44642857142857145,0.49326818181818183,0.4423,0.5220333333333333,0.06666666666666667,0.0851063829787234,0.13114754098360656,0.4426229508196721,9.206976744186045,25.299999999999997,0.38235294117647056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,52303.0,872,-55,1700,1695,550,548,225,3395,7,13,,1,3.0,7.0,8.0,24,42.0,84.0,21.0,50.0,9.0,19.0,59.0,27.0,57,121,40.0,109.0,33,267,1869,6.0,12,4.0,25,13.0,35,16.0,46.0,16.0,90.0,68,46,114.0,,59.0,7.0,69,20.0,89,17.0,3.0,37.0,20.0,198,12,18.0,53,1.0,72,20,92,37,16.0,23.0,16.0,9,7.0,3.0,32,2.0,8.0,18,44,1.0,1.0,45,,2.0,10.0,41,2.0,14,6.0,3,2.0,1.0,3,1.0,,90.0,548,5.0,6.0,0.5964912280701754,0.5964912280701754,0.95,0.3669724770642202,0.34782608695652173,0.3669724770642202,0.47107438016528924,0.5,0.37142857142857144,0.508695652173913,0.45652173913043476,0.4567901234567901,0.5321285140562249,0.4807692307692308,0.5,0.47391304347826085,0.05785123966942149,0.15384615384615385,0.125,0.023809523809523808,14.380757420675538,0.71875,0.022222222222222223,0.09281961471103327,0.020100502512562814,0.08294930875576037,0.0901015228426396,0.019883040935672516,0.01990049751243781,0.017937219730941704,0.10059171597633136,0.0913978494623656,0.08796296296296297,0.07453416149068323,0.10714285714285714,0.3333333333333333,0.05652173913043478,0.5384615384615384,0.6363636363636364,0.7142857142857143,0.10434782608695652,0.3333333333333333,0.38095238095238093,0.75,0.3652173913043478,0.5,0.5121951219512195,0.5476190476190477,0.21739130434782608,0.42,0.42,0.9523809523809523,0.2565217391304348,0.043478260869565216,,,0.08641975308641975,0.42857142857142855,0.2345679012345679,0.47368421052631576,0.3333333333333333,0.5304347826086957,0.4893623913043479,0.4810052631578947,0.4895216049382717,0.05761316872427984,0.1044776119402985,0.09363295880149813,0.33707865168539325,14.916528925619831,24.41926605504587,0.3235294117647059,2.0,5.0,19.0,1.0,6.0,7.0,3.0,11.0,6.0,19.0,12.0,5.0,3.0,1.0,21.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.058823529411764705,0.01937984496124031,0.023121387283236993,0.025380710659898477,0.008130081300813009,0.3220338983050847,0.3220338983050847,0.9473684210526315,0.21739130434782608,0.4,0.5,0.2608695652173913,0.16666666666666666,1.0,0.25925925925925924,0.3220338983050847,,,,,,,,,,,,,,,,,True,,,
1712,1610612739,Antawn Jamison,Antawn Jamison,1712,CLE,110538.0,1842,-364,3611,3604,1068,1074,464,7215,109,167,23.0,40,30.0,45.0,101.0,245,73.0,201.0,14.0,43.0,2.0,12.0,220.0,61.0,283,613,91.0,263.0,171,1010,4143,46.0,91,28.0,150,76.0,170,24.0,73.0,87.0,311.0,448,118,267.0,,220.0,29.0,60,33.0,93,24.0,9.0,37.0,17.0,219,61,60.0,198,31.0,289,86,375,50,23.0,58.0,40.0,19,18.0,3.0,77,5.0,20.0,85,137,3.0,8.0,205,3.0,26.0,8.0,234,,91,35.0,30,17.0,13.0,30,19.0,,311.0,1065,11.0,32.0,0.7915194346289752,0.8484848484848485,0.978021978021978,0.34600760456273766,0.3287671232876712,0.34600760456273766,0.46166394779771613,0.5054945054945055,0.4470588235294118,0.4788812785388128,0.5545454545454546,0.4609053497942387,0.515832482124617,0.5859375,0.5307167235494881,0.3002283105022831,0.04730831973898858,0.041916167664670656,0.08163265306122448,0.009950248756218905,25.495408409859834,0.7532467532467533,0.30097087378640774,0.16722972972972974,0.04736024844720497,0.13793103448275862,0.15935762816553428,0.044518642181413465,0.06190476190476191,0.034408602150537634,0.13445378151260504,0.18229166666666666,0.18058690744920994,0.13166144200626959,0.15517241379310345,0.6333333333333333,0.1906392694063927,0.6526946107784432,0.68125,0.7522935779816514,0.2796803652968037,0.4122448979591837,0.4488888888888889,0.7425742574257426,0.22945205479452055,0.36318407960199006,0.36683417085427134,0.9178082191780822,0.04908675799086758,0.32558139534883723,0.32558139534883723,1.0,0.2511415525114155,0.36363636363636365,0.575,0.21739130434782608,0.18518518518518517,0.6666666666666666,0.04938271604938271,0.16666666666666666,0.25102880658436216,0.4908675799086758,0.4943175799086759,0.5028358695652174,0.48935967078189296,0.09957627118644068,0.13402061855670103,0.1485148514851485,0.3079207920792079,9.984502446982058,24.96958174904942,0.2957629465522016,4.0,5.0,77.0,6.0,14.0,22.0,10.0,19.0,6.0,77.0,6.0,19.0,6.0,16.0,27.0,3.0,1.0,,2.0,25.0,1.0,0.5263157894736842,0.05042016806722689,0.03732809430255403,0.04714640198511166,0.04381443298969072,0.03418803418803419,0.35,0.3515981735159817,0.974025974025974,0.045454545454545456,0.8,1.0,0.12727272727272726,0.42857142857142855,1.0,0.36065573770491804,0.35,38.0,1.0,6.0,1.0,3.0,0.0038022813688212928,0.004545454545454545,0.01652892561983471,0.011320754716981131,,,,,,,,True,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,62401.0,1040,-162,2024,2018,579,644,257,4042,18,61,1.0,4,4.0,15.0,24.0,64,29.0,88.0,16.0,32.0,11.0,19.0,129.0,46.0,71,213,72.0,161.0,75,433,2274,7.0,17,1.0,30,20.0,51,27.0,65.0,17.0,138.0,50,92,177.0,,129.0,25.0,80,35.0,115,25.0,10.0,30.0,29.0,265,6,19.0,61,3.0,83,13,96,21,11.0,23.0,16.0,22,7.0,2.0,45,2.0,12.0,41,84,6.0,1.0,69,1.0,1.0,4.0,90,7.0,31,8.0,9,3.0,5.0,9,7.0,,138.0,576,10.0,8.0,0.352112676056338,0.352112676056338,0.8194444444444444,0.4472049689440994,0.4153846153846154,0.4472049689440994,0.3333333333333333,0.4117647058823529,0.39215686274509803,0.4786096256684492,0.48333333333333334,0.521551724137931,0.5194647201946472,0.4838709677419355,0.5348837209302325,0.4304812834224599,0.11737089201877934,0.22950819672131148,0.15625,0.011363636363636364,19.740259740259738,0.5111111111111111,0.04918032786885246,0.09576138147566719,0.00851063829787234,0.07569721115537849,0.09009009009009009,0.01282051282051282,0.004329004329004329,0.007751937984496124,0.0972972972972973,0.10891089108910891,0.084,0.06779661016949153,0.0945945945945946,0.7777777777777778,0.16310160427807488,0.29508196721311475,0.3829787234042553,0.2777777777777778,0.1711229946524064,0.375,0.4444444444444444,0.20833333333333334,0.23529411764705882,0.32954545454545453,0.3333333333333333,0.5172413793103449,0.0855614973262032,0.5,0.5,0.9375,0.3449197860962567,0.13333333333333333,0.25,1.0,0.12931034482758622,0.26666666666666666,0.16379310344827586,0.5789473684210527,0.39655172413793105,0.5935828877005348,0.5004367292225198,0.5000041666666667,0.4921921739130434,0.08684863523573201,0.1297071129707113,0.06928406466512702,0.3187066974595843,10.861502347417838,25.249068322981373,0.28606719367588934,3.0,6.0,56.0,2.0,7.0,16.0,5.0,13.0,39.0,56.0,21.0,7.0,,2.0,10.0,4.0,4.0,3.0,2.0,5.0,,0.38461538461538464,,0.022653721682847898,0.013888888888888888,0.02100840336134454,0.01020408163265306,0.43410852713178294,0.4409448818897638,0.7857142857142857,0.2,0.5,1.0,0.23333333333333334,0.2857142857142857,0.5,0.34782608695652173,0.43410852713178294,,2.0,4.0,1.0,4.0,0.012422360248447204,0.015503875968992248,0.028169014084507043,0.024390243902439025,3.0,1.0,,,,,,True,,,
200797,1610612739,Ryan Hollins,Ryan Hollins,200797,CLE,23513.0,392,-61,763,762,257,297,84,1525,39,56,12.0,18,15.0,22.0,7.0,22,3.0,9.0,,,,,,,49,87,,,39,137,888,13.0,20,9.0,35,18.0,29,,,20.0,56.0,70,28,,,,18.0,9,3.0,12,1.0,2.0,3.0,5.0,27,24,9.0,25,7.0,41,32,73,6,4.0,8.0,5.0,15,3.0,3.0,23,2.0,9.0,34,75,1.0,4.0,58,4.0,12.0,4.0,59,,26,6.0,14,8.0,6.0,14,4.0,,56.0,257,15.0,4.0,0.7142857142857143,0.875,,,,,0.5632183908045977,0.65,0.6206896551724138,0.5632183908045977,0.65,0.6206896551724138,0.5956521739130435,0.6481481481481481,0.6829268292682927,,0.20689655172413793,0.19642857142857142,0.2727272727272727,0.1111111111111111,15.911730545876889,0.34782608695652173,0.2916666666666667,0.10638297872340426,0.09836065573770492,0.09574468085106383,0.1033434650455927,0.09329446064139942,0.11904761904761904,0.04597701149425287,0.08928571428571429,0.13157894736842105,0.0970873786407767,0.08333333333333333,0.11764705882352941,0.2857142857142857,0.6436781609195402,0.6964285714285714,0.8666666666666667,0.6666666666666666,0.25287356321839083,0.3181818181818182,0.4375,0.8571428571428571,0.10344827586206896,0.3333333333333333,0.375,1.0,,,,,,0.9,0.6666666666666666,0.08333333333333333,0.7586206896551724,0.6818181818181818,,,,0.6436781609195402,0.5579873563218392,0.5993941176470589,0.5952310344827585,0.23853211009174313,0.23853211009174313,0.25547445255474455,0.40875912408759124,4.3310344827586205,,0.33682830930537355,,,,,,,,,,,1.0,8.0,,,2.0,,,,,4.0,2.0,,,0.08080808080808081,0.136986301369863,0.075,,,,,,,,,,,,,18.0,,4.0,,,,,0.10526315789473684,,2.0,,1.0,3.0,,,,True,,,
202396,1610612739,Samardo Samuels,Samardo Samuels,202396,CLE,7456.0,124,-81,246,245,126,125,40,491,14,19,8.0,11,10.0,10.0,2.0,11,,2.0,,,,,,,16,32,,,6,38,318,9.0,15,4.0,22,10.0,14,,,2.0,22.0,10,22,,,,7.0,3,1.0,4,,1.0,1.0,2.0,9,16,6.0,5,3.0,14,21,35,2,,4.0,1.0,7,3.0,1.0,11,1.0,8.0,10,18,1.0,2.0,9,1.0,1.0,,11,,6,,5,2.0,3.0,5,3.0,1.0,22.0,126,2.0,,0.3125,0.45454545454545453,,,,,0.5,0.6,0.7142857142857143,0.5,0.6,0.7142857142857143,0.5135135135135135,0.6111111111111112,0.6470588235294118,,0.21875,0.05263157894736842,0.5454545454545454,,16.107382550335572,0.36363636363636365,0.3333333333333333,0.06756756756756757,0.15841584158415842,0.1935483870967742,0.10476190476190476,0.1510791366906475,0.3,0.05,0.038461538461538464,0.043478260869565216,0.12,0.21428571428571427,,0.6,0.59375,0.7368421052631579,0.7777777777777778,0.35714285714285715,0.34375,0.18181818181818182,0.4,,0.0625,,,,,,,,,0.7333333333333333,0.7272727272727273,,0.7142857142857143,1.0,,,,0.59375,0.547853125,0.55632,0.6003714285714287,0.16216216216216217,0.16216216216216217,0.5789473684210527,0.5789473684210527,4.63125,,0.5121951219512195,,,,,,,,,,,,5.0,,1.0,2.0,1.0,,,,1.0,,,,0.13157894736842105,0.16129032258064516,0.12903225806451613,0.1111111111111111,,,,,,,,,,,,10.0,,,,,,,0.14285714285714285,,2.0,,,2.0,,,,True,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,29564.0,493,-62,945,938,250,216,116,1883,43,69,10.0,20,12.0,20.0,9.0,21,7.0,13.0,,,,,,,59,103,,,30,148,1033,10.0,22,8.0,28,14.0,27,,,10.0,38.0,90,28,,,,11.0,9,6.0,15,4.0,2.0,2.0,4.0,36,37,31.0,64,9.0,104,49,153,15,5.0,7.0,4.0,13,3.0,3.0,20,4.0,6.0,22,46,1.0,5.0,49,5.0,11.0,8.0,42,,19,4.0,21,12.0,9.0,21,12.0,1.0,38.0,249,3.0,4.0,0.7627118644067796,0.9,,,,,0.5728155339805825,0.45454545454545453,0.5185185185185185,0.5728155339805825,0.45454545454545453,0.5185185185185185,0.6065573770491803,0.5185185185185185,0.5588235294117647,,0.10679611650485436,0.11594202898550725,0.14285714285714285,,13.271028037383179,0.35,0.391304347826087,0.2140468227424749,0.11598746081504702,0.2540983606557377,0.22565320665083136,0.09690721649484536,0.11711711711711711,0.088,0.2073170731707317,0.19387755102040816,0.23529411764705882,0.26373626373626374,0.22580645161290322,0.5714285714285714,0.6699029126213593,0.6231884057971014,0.7049180327868853,0.7441860465116279,0.20388349514563106,0.42857142857142855,0.5,0.7777777777777778,0.1262135922330097,0.5384615384615384,0.5384615384615384,0.8571428571428571,,,,,,0.9090909090909091,0.5,0.1,0.7407407407407407,0.6,,,,0.6699029126213593,0.5658776699029128,0.6328777777777778,0.5732592592592594,0.16101694915254236,0.16101694915254236,0.1891891891891892,0.25675675675675674,4.4893203883495145,,0.26455026455026454,,,,,,,,,,,3.0,10.0,2.0,4.0,10.0,,,,1.0,4.0,,,0.1111111111111111,0.060240963855421686,0.1566265060240964,0.07258064516129033,0.12121212121212122,,,,,,,,,,,,18.0,,6.0,,,,,0.023809523809523808,,1.0,,,2.0,,,,True,,,
201196,1610612739,Ramon Sessions,Ramon Sessions,201196,CLE,64912.0,1082,-215,2139,2140,664,678,269,4279,102,175,8.0,12,34.0,53.0,29.0,88,40.0,87.0,,,,,8.0,4.0,171,350,2.0,8.0,172,520,2502,9.0,18,10.0,28,47.0,93,2.0,4.0,75.0,175.0,94,248,3.0,,8.0,33.0,172,70.0,242,45.0,25.0,82.0,53.0,554,13,31.0,69,2.0,102,18,120,36,14.0,47.0,31.0,30,16.0,1.0,77,5.0,27.0,20,56,4.0,2.0,163,1.0,3.0,7.0,214,7.0,83,29.0,6,3.0,3.0,6,4.0,,169.0,661,7.0,23.0,0.27485380116959063,0.27976190476190477,0.5,0.25,0.5,0.25,0.48857142857142855,0.5,0.5053763440860215,0.4860335195530726,0.5,0.5154639175257731,0.5695364238410596,0.6086956521739131,0.6313868613138686,0.0223463687150838,0.09428571428571429,0.13142857142857142,0.11363636363636363,,21.748050882232253,0.6103896103896104,0.028985507246376812,0.0957004160887656,0.01706036745406824,0.13135593220338984,0.1044932079414838,0.017408123791102514,0.02880658436213992,0.014705882352941176,0.061946902654867256,0.043478260869565216,0.16981132075471697,0.15384615384615385,0.07462686567164178,0.6666666666666666,0.4888268156424581,0.5828571428571429,0.6710526315789473,0.30392156862745096,0.24581005586592178,0.32954545454545453,0.3717948717948718,0.06896551724137931,0.2430167597765363,0.45977011494252873,0.45977011494252873,0.35,,,,,0.0223463687150838,0.6666666666666666,0.6666666666666666,0.125,0.5463917525773195,0.6415094339622641,,,0.041237113402061855,0.5111731843575419,0.525572905027933,0.53664375,0.5308268041237113,0.1957547169811321,0.19951923076923078,0.05384615384615385,0.33653846153846156,7.450571428571431,25.2125,0.31042543244506776,,,2.0,,,2.0,,,3.0,2.0,37.0,5.0,,5.0,22.0,16.0,6.0,,7.0,17.0,,,,0.01838235294117647,0.008097165991902834,0.00980392156862745,0.03355704697986577,0.25,0.25,0.5,,,,,,,0.5,0.25,6.0,,,,,,,0.04411764705882353,,,,,,,,,True,,,
201581,1610612739,JJ Hickson,JJ Hickson,201581,CLE,45156.0,753,-176,1507,1508,394,404,197,3015,101,178,38.0,74,20.0,39.0,21.0,64,22.0,70.0,,1.0,,1.0,2.0,2.0,144,312,,3.0,75,363,1752,43.0,93,14.0,100,29.0,62,,3.0,24.0,82.0,176,112,,1.0,1.0,33.0,20,8.0,28,5.0,3.0,10.0,5.0,64,82,25.0,112,18.0,155,103,258,16,8.0,20.0,6.0,34,14.0,9.0,54,5.0,15.0,34,82,4.0,6.0,92,2.0,5.0,2.0,128,,63,10.0,30,21.0,9.0,30,25.0,7.0,82.0,392,6.0,9.0,0.6111111111111112,0.7586206896551724,,,,,0.46153846153846156,0.46236559139784944,0.46774193548387094,0.45714285714285713,0.4574468085106383,0.4461538461538462,0.48921832884097033,0.4807692307692308,0.47674418604651164,0.009523809523809525,0.10576923076923077,0.14606741573033707,0.109375,,24.494511842865396,0.37037037037037035,0.4,0.21212121212121213,0.148014440433213,0.15432098765432098,0.19855072463768117,0.13432835820895522,0.12716763005780346,0.08994708994708994,0.1564245810055866,0.26136363636363635,0.21965317919075145,0.15,0.16666666666666666,0.8333333333333334,0.5650793650793651,0.5674157303370787,0.6644736842105263,0.6336633663366337,0.20317460317460317,0.328125,0.3684210526315789,0.47619047619047616,0.2222222222222222,0.3142857142857143,0.3142857142857143,0.6363636363636364,0.0031746031746031746,,,,0.006349206349206349,0.7872340425531915,0.5135135135135135,0.13157894736842105,0.6,0.5128205128205128,0.015384615384615385,,0.03076923076923077,0.5746031746031746,0.539678821656051,0.5815716049382716,0.54723359375,0.1745152354570637,0.17597765363128492,0.27548209366391185,0.22589531680440772,6.476282051282052,29.900000000000002,0.26144658261446585,,,,,1.0,,,1.0,,,5.0,17.0,4.0,9.0,8.0,1.0,5.0,2.0,1.0,17.0,1.0,,0.07142857142857142,0.09289617486338798,0.22395833333333334,0.08823529411764706,0.06569343065693431,,,,,,,0.010638297872340425,,,,,56.0,,8.0,,,,,0.10638297872340426,,1.0,,,5.0,,,,True,,,
202412,1610612739,Manny Harris,Manny Harris,202412,CLE,25482.0,425,-169,843,846,243,203,112,1689,26,49,7.0,12,9.0,15.0,8.0,22,5.0,18.0,4.0,9.0,,,37.0,14.0,39,89,17.0,46.0,33,162,1014,9.0,17,4.0,22,11.0,24,6.0,14.0,12.0,52.0,30,48,42.0,,37.0,10.0,22,9.0,31,9.0,,12.0,6.0,71,14,13.0,34,1.0,48,18,66,15,4.0,13.0,4.0,12,9.0,5.0,25,2.0,7.0,23,36,,,27,1.0,1.0,1.0,40,,21,1.0,3,2.0,,3,1.0,,52.0,243,3.0,1.0,0.38461538461538464,0.45454545454545453,0.8235294117647058,0.3695652173913043,0.42857142857142855,0.3695652173913043,0.43820224719101125,0.5294117647058824,0.4583333333333333,0.4777777777777778,0.5,0.5263157894736842,0.5294117647058824,0.55,0.6046511627906976,0.34074074074074073,0.11235955056179775,0.10204081632653061,0.22727272727272727,,18.331616889804323,0.52,0.05,0.11888111888111888,0.0440251572327044,0.1326530612244898,0.12239583333333333,0.039627039627039624,0.04950495049504951,0.057692307692307696,0.12,0.1111111111111111,0.125,0.1282051282051282,0.15,0.3333333333333333,0.362962962962963,0.5306122448979592,0.5909090909090909,0.2692307692307692,0.16296296296296298,0.36363636363636365,0.47058823529411764,0.625,0.13333333333333333,0.2777777777777778,0.2777777777777778,0.6,0.06666666666666667,0.4444444444444444,0.4444444444444444,1.0,0.2740740740740741,0.6666666666666666,0.5833333333333334,,0.39473684210526316,0.6,,,0.3684210526315789,0.7037037037037037,0.5401874074074076,0.5761642857142857,0.520728947368421,0.13815789473684212,0.19811320754716982,0.13580246913580246,0.32098765432098764,6.551685393258428,25.050000000000004,0.28825622775800713,,,13.0,,1.0,6.0,,1.0,9.0,13.0,4.0,3.0,1.0,4.0,11.0,5.0,2.0,,3.0,4.0,1.0,,0.029411764705882353,0.02702702702702703,0.02654867256637168,0.011111111111111112,0.06060606060606061,0.35135135135135137,0.35135135135135137,0.7692307692307693,,,,0.05555555555555555,,,0.42857142857142855,0.35135135135135137,12.0,,2.0,,,,,0.09523809523809523,,1.0,1.0,,,,,,True,,,
