EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,OffAtRimReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,LongMidRangeAssists,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,Corner3Assists,LostBallTurnovers,Travels,Charge Fouls,Charge Fouls Drawn,PenaltyFg3Pct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShortMidRangePctBlocked,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,4076.0,68,10.0,133,132,61,54.0,15,265,5.0,7.0,,,7.0,13.0,3.0,17.0,144,2.0,3.0,4.0,4.0,9.0,1.0,9.0,14.0,1.0,,3.0,,9.0,2.0,5.0,,3.0,12.0,,15.0,7.0,22.0,2.0,,2.0,1.0,1.0,,2.0,1.0,,9.0,1.0,13.0,1.0,6.0,1.0,7.0,5.0,2.0,7.0,4.0,9.0,61,1.0,1.0,1.0,0.5384615384615384,0.6666666666666666,0.4444444444444444,0.5384615384615384,0.6666666666666666,0.4444444444444444,0.4473684210526316,0.5,0.4090909090909091,0.0769230769230769,0.1428571428571428,14.0,,,0.2727272727272727,0.1162790697674418,0.1578947368421052,0.1428571428571428,0.238095238095238,0.1228070175438596,0.0625,0.1,0.2307692307692307,0.2941176470588235,0.2857142857142857,0.0714285714285714,0.4,0.5714285714285714,0.5384615384615384,0.7142857142857143,0.8333333333333334,1.0,,,,,0.5384615384615384,0.5226615384615385,0.791,0.4715,0.3333333333333333,0.3333333333333333,0.2352941176470588,0.5294117647058824,5.176923076923076,0.4586466165413533,2.0,3.0,3.0,4.0,2.0,6.0,,,,,,,,,,,,,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,0.2727272727272727,0.25,0.4615384615384615,0.3333333333333333,0.3333333333333333,,,,,1.0,0.6666666666666666,,,,0.4444444444444444,0.75,,,,,,0.25,1.0,,,,,,,,2.0,,1.0,,,,0.0625,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,True,,,,,,,,,,,,,,,,
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,680.0,11,12.0,23,25,19,22.0,2,48,,,1.0,1.0,1.0,1.0,,5.0,20,,,,1.0,1.0,,5.0,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,19,,,,1.0,,1.0,0.625,,0.625,0.625,,0.625,,,15.384615384615383,,,0.1666666666666666,,0.25,,0.2,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.25,1.0,1.0,,0.75,0.5035000000000001,,0.5035000000000001,,,,1.0,17.8,0.8260869565217391,,,,,,,,2.0,,,1.0,3.0,,,,2.0,3.0,,2.0,,,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.75,,,,,,,0.5,,,,,,,,,,,,23.83333333333333,1.0,,,,,0.25,1.0,,2.0,1.0,3.0,,,,,,,0.3333333333333333,,1.0,1.0,1.0,0.5,,1.0,,,,,0.25,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,2238.0,37,-2.0,72,73,4,,10,145,5.0,5.0,,,6.0,7.0,,12.0,79,1.0,1.0,2.0,,,,,10.0,,1.0,1.0,,2.0,,2.0,,4.0,8.0,1.0,13.0,2.0,15.0,,,,,1.0,,3.0,1.0,,4.0,,3.0,1.0,2.0,,2.0,2.0,,2.0,1.0,,4,,0.8333333333333334,1.0,0.8571428571428571,1.0,,0.8571428571428571,1.0,,0.75,1.0,,,,9.411764705882351,1.0,,0.3809523809523809,0.074074074074074,0.3076923076923077,,0.3529411764705882,0.0588235294117647,0.1428571428571428,,0.5,0.5555555555555556,,0.3636363636363636,,0.5,0.7142857142857143,1.0,1.0,1.0,,,,,0.7142857142857143,0.6157714285714286,0.5351,,0.25,0.25,0.1666666666666666,,3.614285714285714,0.0555555555555555,,,,,1.0,2.0,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,26669.0,444,41.0,834,849,251,262.0,100,1683,39.0,60.0,5.0,18.0,52.0,92.0,57.0,161.0,896,13.0,22.0,42.0,17.0,31.0,23.0,57.0,80.0,6.0,2.0,7.0,,19.0,5.0,34.0,,20.0,39.0,5.0,64.0,39.0,103.0,16.0,,23.0,6.0,56.0,5.0,97.0,6.0,9.0,60.0,8.0,73.0,1.0,30.0,7.0,13.0,8.0,5.0,13.0,7.0,57.0,248,7.0,0.7692307692307693,0.9090909090909092,0.5652173913043478,0.5909090909090909,0.5483870967741935,0.5531914893617021,0.5909090909090909,0.5151515151515151,0.6192307692307693,0.6,0.59375,0.0652173913043478,0.0833333333333333,16.105263157894736,0.1351351351351351,,0.1387900355871886,0.1382113821138211,0.1694915254237288,0.040983606557377,0.1478696741854636,0.1059782608695652,0.1123595505617977,0.0235294117647058,0.1142857142857142,0.1145833333333333,0.1739130434782608,0.1627906976744186,0.1875,0.5384615384615384,0.6382978723404256,0.65,0.7090909090909091,0.7435897435897436,0.1914893617021276,0.2777777777777778,0.2777777777777778,0.8,0.6595744680851063,0.5415478260869565,0.518261111111111,0.5196645161290323,0.2439024390243902,0.2479338842975206,0.2608695652173913,0.3540372670807453,5.457608695652175,0.3009592326139089,10.0,19.0,13.0,17.0,8.0,14.0,,2.0,,,,2.0,,,16.0,24.0,,16.0,,,5.0,2.0,,2.0,14.0,11.0,3.0,7.0,1.0,,,,,,0.0212765957446808,0.3043478260869565,0.16,0.0606060606060606,0.1489361702127659,0.5714285714285714,0.6153846153846154,0.0212765957446808,,,,0.8636363636363636,0.5263157894736842,,,,0.5151515151515151,0.7647058823529411,,65.1,,2.0,6.0,0.081081081081081,0.875,,,,2.0,,2.0,2.0,3.0,6.0,1.0,1.0,6.0,,0.1463414634146341,,,,0.0606060606060606,,,,2.0,1.0,0.0714285714285714,,,,,,,,4.0,1.0,0.3,,2.0,,,False,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,144336.0,2406,512.0,4581,4559,1034,966.0,452,9140,113.0,166.0,277.0,515.0,522.0,960.0,378.0,1614.0,4703,32.0,82.0,112.0,99.0,195.0,190.0,406.0,628.0,30.0,121.0,184.0,63.0,431.0,20.0,26.0,2.0,90.0,304.0,52.0,446.0,48.0,494.0,45.0,6.0,135.0,30.0,114.0,2.0,166.0,5.0,8.0,339.0,25.0,426.0,30.0,138.0,66.0,46.0,22.0,24.0,46.0,24.0,391.0,1006,57.0,0.6015325670498084,0.615686274509804,0.54375,0.3902439024390244,0.5076923076923077,0.5493333333333333,0.4270833333333333,0.4778761061946903,0.6065384615384616,0.4954545454545455,0.6064814814814815,0.03125,0.0843373493975903,28.115203761755485,0.3714285714285714,0.0185185185185185,0.1813842482100238,0.019534184823441,0.1601423487544484,0.0328947368421052,0.1760500446827524,0.0237235688499226,0.0129151291512915,0.0256410256410256,0.1616379310344827,0.2257462686567164,0.1597633136094674,0.1662650602409638,0.1428571428571428,0.5217391304347826,0.1475555555555555,0.6807228915662651,0.743421052631579,0.5132743362831859,0.4577777777777778,0.537864077669903,0.541015625,0.779783393501805,0.2942222222222222,0.4542562277580071,0.4644630434782609,0.4370017777777778,0.1134521880064829,0.1292134831460674,0.0693928128872366,0.2515489467162329,12.7221875,0.2257149094084261,12.0,20.0,27.0,40.0,132.0,279.0,43.0,127.0,6.0,14.0,64.0,165.0,6.0,14.0,30.0,416.0,186.0,24.0,126.0,43.0,63.0,43.0,17.0,9.0,36.0,21.0,15.0,90.0,39.0,44.0,0.96875,0.3878787878787879,0.4285714285714285,0.3902439024390244,0.1466666666666666,0.6666666666666666,0.0227272727272727,0.0178571428571428,0.248,0.4731182795698925,0.4962406015037593,0.1128888888888888,0.3385826771653543,0.3385826771653543,0.9534883720930232,0.2083333333333333,0.6,0.1458333333333333,0.4285714285714285,0.6666666666666666,0.1769911504424778,0.675,0.3412698412698413,24.76121212121212,38.0,41.0,10.0,0.0502793296089385,0.303030303030303,0.0337777777777777,21.0,3.0,25.0,6.0,31.0,1.0,20.0,51.0,11.0,2.0,1.0,0.1935483870967742,0.0251716247139588,0.5526315789473685,0.5526315789473685,1.0,0.1106194690265486,0.12,6.0,6.0,1.0,10.0,0.046594982078853,0.0265486725663716,,,15.0,,,,4.0,8.0,0.0833333333333333,6.0,,3.0,0.5,False,1.0,2.0,1.0,0.0058252427184466,0.0120481927710843,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,132548.0,2209,10.0,4173,4173,1125,1077.0,484,8346,234.0,336.0,23.0,66.0,423.0,787.0,123.0,984.0,4472,64.0,112.0,143.0,101.0,191.0,29.0,234.0,580.0,44.0,69.0,105.0,34.0,246.0,44.0,121.0,,93.0,244.0,40.0,377.0,165.0,542.0,62.0,7.0,129.0,27.0,76.0,3.0,143.0,6.0,5.0,118.0,12.0,160.0,11.0,66.0,19.0,47.0,28.0,15.0,50.0,35.0,233.0,1105,15.0,0.6855791962174941,0.7571801566579635,0.5374841168996188,0.5714285714285714,0.5287958115183246,0.5256410256410257,0.5695652173913044,0.5074257425742574,0.5503919372900336,0.5813008130081301,0.5246636771300448,0.0559085133418043,0.0654761904761904,21.578167971229107,0.3125,,0.1645313553607552,0.0917361637604245,0.1845238095238095,0.0782918149466192,0.1696024157020634,0.087719298245614,0.0744680851063829,0.0765432098765432,0.1111111111111111,0.1669902912621359,0.2007104795737122,0.1888297872340425,0.171875,0.7,0.4102564102564102,0.6964285714285714,0.7452229299363057,0.7350427350427351,0.0805860805860805,0.3484848484848485,0.3538461538461538,0.9565217391304348,0.4493284493284493,0.5094435128518969,0.5413239130434784,0.5109027499999997,0.0755148741418764,0.0783847980997624,0.1453252032520325,0.2378048780487804,5.989453621346882,0.2695902228612509,45.0,77.0,58.0,87.0,166.0,385.0,2.0,13.0,1.0,1.0,5.0,32.0,1.0,3.0,12.0,266.0,15.0,80.0,11.0,2.0,36.0,23.0,7.0,38.0,66.0,49.0,17.0,67.0,38.0,1.0,1.0,0.15625,0.3333333333333333,0.1666666666666666,0.039072039072039,0.5193798449612403,0.1185410334346504,0.1114369501466275,0.4700854700854701,0.4311688311688311,0.456043956043956,0.0158730158730158,0.1538461538461538,0.1538461538461538,1.0,0.6695652173913044,0.5844155844155844,0.008695652173913,1.0,1.0,0.4306930693069307,0.6666666666666666,0.1818181818181818,25.440625,19.0,28.0,14.0,0.0828025477707006,0.5783132530120482,0.0231990231990232,3.0,,4.0,1.0,11.0,2.0,13.0,29.0,12.0,8.0,1.0,0.0909090909090909,0.0903846153846153,0.1578947368421052,0.1578947368421052,1.0,0.0198019801980198,,7.0,,2.0,11.0,0.0545454545454545,0.0346534653465346,,2.0,25.0,0.017391304347826,,,2.0,2.0,0.1555555555555555,3.0,1.0,1.0,0.1428571428571428,False,,,1.0,0.0151515151515151,,3.0,2.0,1.0,4.0,1.0,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,149295.0,2488,336.0,4726,4679,1477,1414.0,532,9405,92.0,138.0,179.0,380.0,355.0,725.0,182.0,1255.0,4964,22.0,49.0,91.0,104.0,222.0,95.0,441.0,358.0,44.0,231.0,323.0,126.0,738.0,4.0,19.0,,46.0,78.0,2.0,126.0,23.0,149.0,57.0,8.0,160.0,42.0,54.0,1.0,136.0,3.0,6.0,176.0,3.0,214.0,16.0,71.0,36.0,13.0,3.0,6.0,13.0,6.0,418.0,1446,24.0,0.504225352112676,0.504225352112676,0.4896551724137931,0.4489795918367347,0.4684684684684684,0.5042293233082706,0.5375,0.5164179104477612,0.5406222990492653,0.5548780487804879,0.5727272727272728,0.0606896551724137,0.1376811594202898,24.65830368844786,0.0123456790123456,,0.0477064220183486,0.0132404181184669,0.076158940397351,0.0062893081761006,0.0553818669048682,0.0111057460164171,0.0182815356489945,0.0092165898617511,0.0484581497797356,0.0393996247654784,0.0540123456790123,0.0808988764044943,0.0628930817610062,0.4615384615384615,0.1296992481203007,0.6666666666666666,0.773109243697479,0.5,0.3571428571428571,0.4710526315789474,0.4786096256684492,0.5865921787709497,0.4483082706766917,0.4820416588124411,0.4723024590163935,0.4723436936936938,0.0660124888492417,0.091025641025641,0.0725099601593625,0.3513944223107569,12.478206896551724,0.3125264494286923,5.0,5.0,31.0,44.0,84.0,207.0,78.0,215.0,9.0,20.0,121.0,339.0,14.0,31.0,5.0,352.0,336.0,,213.0,78.0,92.0,60.0,44.0,13.0,90.0,59.0,31.0,103.0,72.0,9.0,0.9256198347107438,0.3569321533923303,0.4516129032258064,0.3590504451038576,0.3186090225563909,0.64375,0.0110192837465564,0.0246679316888045,0.1945488721804511,0.4057971014492754,0.4468085106382978,0.2020676691729323,0.3627906976744186,0.3661971830985915,0.8846153846153846,0.0625,1.0,0.25,0.45,0.7777777777777778,0.1313432835820895,0.7045454545454546,0.3661971830985915,24.522123893805315,124.0,61.0,10.0,,0.3333333333333333,0.1165413533834586,43.0,30.0,70.0,46.0,113.0,2.0,32.0,31.0,8.0,4.0,2.0,0.4070796460176991,0.0095238095238095,0.3467741935483871,0.3495934959349593,1.0,0.208955223880597,0.4285714285714285,43.0,27.0,6.0,9.0,0.0917874396135265,0.1283582089552238,5.0,11.0,21.0,0.1375,0.4545454545454545,1.0,5.0,3.0,0.4,4.0,,16.0,0.3720930232558139,False,1.0,3.0,,0.0157894736842105,0.0087976539589442,,,,4.0,,3.0,2.0,0.0088495575221238,0.0080645161290322,0.0093023255813953,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,94121.0,1569,105.0,2921,2941,736,699.0,325,5862,132.0,222.0,28.0,86.0,207.0,434.0,120.0,708.0,3103,17.0,28.0,57.0,47.0,104.0,33.0,166.0,48.0,41.0,221.0,298.0,100.0,673.0,8.0,18.0,,42.0,80.0,5.0,127.0,26.0,153.0,38.0,6.0,125.0,24.0,41.0,2.0,131.0,2.0,6.0,183.0,2.0,143.0,22.0,73.0,8.0,1.0,,1.0,1.0,1.0,164.0,723,6.0,0.1159420289855072,0.1170731707317073,0.4769585253456221,0.6071428571428571,0.4519230769230769,0.4859504132231405,0.6142857142857143,0.434640522875817,0.5316265060240963,0.6785714285714286,0.47953216374269,0.0944700460829493,0.1081081081081081,23.98176291793313,0.0434782608695652,,0.0804020100502512,0.0196292257360959,0.106060606060606,0.0214477211796246,0.0877066858375269,0.0201550387596899,0.0158730158730158,0.0197628458498023,0.074074074074074,0.0843373493975903,0.0814249363867684,0.1006944444444444,0.1203703703703703,1.0,0.3669421487603306,0.5945945945945946,0.6666666666666666,0.1136363636363636,0.1421487603305785,0.3255813953488372,0.345679012345679,0.2857142857142857,0.6495867768595042,0.5033993366500831,0.4792749999999999,0.4752950331125828,0.111280487804878,0.1505154639175257,0.0805084745762711,0.2344632768361582,6.871198156682027,0.2519685039370078,10.0,16.0,24.0,42.0,47.0,126.0,52.0,150.0,2.0,6.0,58.0,171.0,3.0,7.0,14.0,366.0,96.0,4.0,149.0,52.0,77.0,47.0,48.0,6.0,26.0,13.0,13.0,87.0,52.0,3.0,0.5517241379310345,0.3391812865497076,0.4285714285714285,0.3411764705882353,0.2826446280991735,0.696,0.02,0.0209059233449477,0.2082644628099173,0.373015873015873,0.4122807017543859,0.2479338842975206,0.3466666666666667,0.3466666666666667,0.5192307692307693,0.4571428571428571,0.625,0.1714285714285714,0.3333333333333333,,0.2745098039215686,0.5714285714285714,0.348993288590604,25.421637426900592,21.0,73.0,12.0,0.025,0.0212765957446808,0.0347107438016528,6.0,11.0,44.0,13.0,49.0,1.0,30.0,35.0,7.0,2.0,5.0,0.2653061224489796,0.0227272727272727,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.2875816993464052,0.25,5.0,78.0,,5.0,0.0952380952380952,0.0326797385620915,1.0,1.0,12.0,0.0285714285714285,1.0,1.0,50.0,1.0,0.1,,,2.0,0.4,False,,,,0.0581395348837209,,,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,157584.0,2626,207.0,5027,5005,1340,1276.0,515,10032,32.0,56.0,38.0,106.0,82.0,205.0,66.0,629.0,5293,5.0,16.0,67.0,13.0,36.0,53.0,175.0,66.0,13.0,486.0,653.0,216.0,1473.0,12.0,22.0,,69.0,237.0,7.0,313.0,34.0,347.0,59.0,8.0,178.0,48.0,66.0,2.0,118.0,4.0,,79.0,6.0,75.0,2.0,10.0,25.0,29.0,12.0,15.0,29.0,14.0,164.0,1312,16.0,0.4024390243902439,0.4177215189873418,0.4,0.3125,0.3611111111111111,0.4755067567567567,0.5648148148148148,0.4692307692307692,0.4976,0.5877192982456141,0.5506329113924051,0.0634146341463414,0.0892857142857142,14.29080541696365,0.053030303030303,,0.1307225592939878,0.0149863760217983,0.1175468483816013,0.0157480314960629,0.1275,0.0152466367713004,0.0198675496688741,0.0166666666666666,0.1082164328657314,0.1214165261382799,0.1539528432732316,0.1069042316258351,0.1521739130434782,0.4827586206896552,0.0945945945945946,0.5714285714285714,0.6274509803921569,0.3125,0.179054054054054,0.3584905660377358,0.3689320388349514,0.5263157894736842,0.7483108108108109,0.5329534305317325,0.5522192307692309,0.5133863999999999,0.0166666666666666,0.0469483568075117,0.1065182829888712,0.2782193958664546,12.51219512195122,0.2665605729063059,3.0,5.0,8.0,11.0,12.0,43.0,112.0,323.0,16.0,33.0,133.0,387.0,17.0,38.0,6.0,98.0,357.0,6.0,317.0,111.0,167.0,107.0,73.0,9.0,134.0,85.0,49.0,119.0,104.0,7.0,0.8947368421052632,0.3436692506459948,0.4473684210526316,0.3455497382198952,0.6537162162162162,0.6685393258426966,0.021680216802168,0.0257142857142857,0.0726351351351351,0.2790697674418604,0.3157894736842105,0.5456081081081081,0.3467492260061919,0.3478260869565217,0.8839285714285714,0.0925925925925925,0.6,0.6111111111111112,0.4848484848484848,1.0,0.0846153846153846,0.7272727272727273,0.3501577287066246,25.225322997416026,64.0,197.0,13.0,0.0135135135135135,0.25,0.1081081081081081,21.0,25.0,76.0,32.0,94.0,5.0,60.0,15.0,3.0,1.0,5.0,0.3404255319148936,0.004040404040404,0.328125,0.328125,0.9523809523809524,0.5846153846153846,0.3289473684210526,18.0,42.0,1.0,5.0,0.1162790697674418,0.1384615384615384,1.0,5.0,43.0,0.0925925925925925,0.2,1.0,9.0,,,2.0,,7.0,0.3888888888888889,False,,,1.0,0.0283018867924528,,,,,2.0,,1.0,1.0,0.0025839793281653,,0.0030959752321981,1.0
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,26673.0,445,-4.0,876,878,116,142.0,90,1754,43.0,65.0,10.0,32.0,61.0,124.0,20.0,214.0,904,4.0,11.0,15.0,12.0,19.0,6.0,36.0,50.0,12.0,42.0,60.0,20.0,138.0,2.0,3.0,,9.0,32.0,1.0,42.0,5.0,47.0,20.0,4.0,39.0,6.0,29.0,1.0,71.0,3.0,6.0,33.0,,25.0,3.0,11.0,3.0,7.0,4.0,2.0,8.0,3.0,36.0,113,3.0,0.4098360655737705,0.4098360655737705,0.4919354838709677,0.3636363636363636,0.631578947368421,0.4754901960784313,0.34375,0.4838709677419355,0.4976744186046511,0.4166666666666667,0.5294117647058824,0.0967741935483871,0.123076923076923,25.891946992864423,0.04,,0.1059602649006622,0.012396694214876,0.09375,0.0123456790123456,0.1030150753768844,0.0123762376237623,,0.0076923076923076,0.0933333333333333,0.0865384615384615,0.1300813008130081,0.0921052631578947,0.1,0.375,0.3186274509803921,0.6615384615384615,0.7543859649122807,0.5348837209302325,0.1568627450980392,0.3125,0.3125,0.2,0.7107843137254902,0.5479354679802957,0.5134722222222222,0.5048966666666668,0.0518867924528301,0.0833333333333333,0.0700934579439252,0.1682242990654205,7.570161290322581,0.1324200913242009,3.0,7.0,6.0,8.0,8.0,27.0,14.0,64.0,,4.0,24.0,80.0,1.0,5.0,4.0,72.0,60.0,,63.0,14.0,18.0,14.0,4.0,,17.0,5.0,12.0,19.0,11.0,,0.8333333333333334,0.3,0.2,0.3037974683544304,0.392156862745098,0.4871794871794871,0.0298507462686567,,0.1323529411764706,0.2962962962962963,0.3478260869565217,0.3137254901960784,0.21875,0.21875,0.7142857142857143,0.4375,0.4285714285714285,0.25,,,0.2580645161290322,0.75,0.2222222222222222,25.460000000000004,16.0,18.0,6.0,0.03125,,0.0784313725490196,10.0,1.0,10.0,2.0,12.0,1.0,4.0,8.0,2.0,1.0,,0.1666666666666666,0.0128205128205128,0.625,0.625,1.0,0.3225806451612903,0.1,2.0,12.0,3.0,2.0,0.1481481481481481,0.064516129032258,1.0,1.0,3.0,0.0625,1.0,1.0,2.0,,0.6666666666666666,,,1.0,0.5,False,,,,,,1.0,,1.0,1.0,,,,,,,
