EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,PtsAssisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,PtsUnassisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFGM,TwoPtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,FTA,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,on,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,100569.0,1676.0,86.0,3223.0,3211,359.0,6434,122.0,93.0,225.0,6.0,11.0,322.0,129.0,308.0,779.0,3502,8.0,18.0,53.0,315.0,223.0,93.0,0.813953488372093,0.4188311688311688,0.4444444444444444,0.4215686274509804,0.5515873015873016,0.5,0.5776119402985075,0.5096153846153846,0.4888888888888889,20.589044866501517,0.1936507936507936,0.3571428571428571,0.4133333333333333,0.4133333333333333,0.7741935483870968,0.2291666666666666,0.5454545454545454,0.8333333333333334,0.5476190476190477,0.4170403587443946,0.4895413875598085,0.4968171428571428,0.0680359435173299,11.708695652173912,24.92012987012987,24.0,37.0,163.0,154.0,166.0,12.0,127.0,173.0,21.0,194.0,90.0,0.538961038961039,0.5460526315789473,0.4782608695652174,0.1088260497000856,0.0126849894291754,0.1062416998671978,0.0144230769230769,0.0064724919093851,0.1578947368421052,0.0587301587301587,0.6486486486486487,0.6857142857142857,0.5,0.2587301587301587,36.0,83.0,0.1317460317460317,0.4337349397590361,0.4337349397590361,0.9166666666666666,74.0,142.0,34.0,93.0,18.0,220.0,7.0,43.0,78.0,148.0,0.0835579514824797,0.4539877300613497,0.4836601307189542,56.0,59.0,16.0,21.0,33.0,102.0,31.0,0.0973451327433628,0.0965250965250965,0.4590163934426229,0.4705882352941176,0.053680981595092,0.0911764705882352,False,945.0,940.0,1.0,3.0,9.0,12.0,61.0,84.0,12.0,30.0,5.0,41.0,85.0,81.0,45.0,229.0,4.0,2.0,15.0,14.0,24.0,9.0,,13.0,3.0,27.0,18.0,9.0,35.0,20.0,5.0,15.0,10.0,7.0,27.0,76.0,11.0,7.0,4.0,7.0,7.0,5.0,11.0,5.0,13.0,18.0,4.0,,,2.0,,2.0,4.0,2.0,,,,2.0,224.0,935.0,8.0,15.0,0.4,0.4823529411764706,0.5542168674698795,0.6026315789473684,0.046583850931677,0.054054054054054,0.0613496932515337,0.0245901639344262,0.4487179487179487,0.1444444444444444,,0.0176470588235294,0.0185873605947955,0.0135869565217391,0.0259365994236311,,0.0654205607476635,0.1,0.00920245398773,0.5,0.4864864864864865,0.625,0.0625,0.3333333333333333,,0.072289156626506,0.75,0.3674698795180723,0.474822256097561,0.2939666238767651,0.2932050884269314,2.0,7.0,9.0,20.0,25.0,34.0,72.0,,1.0,,5.0,4.0,0.419753086419753,,,0.1458333333333333,0.2857142857142857,1.0,0.1204819277108433,0.45,0.4098360655737705,0.0128205128205128,,,1.0
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,151676.0,2528.0,308.0,4903.0,4895,524.0,9798,259.0,7.0,21.0,,3.0,999.0,25.0,70.0,1368.0,5111,,5.0,81.0,66.0,21.0,7.0,0.88,0.3571428571428571,,0.3571428571428571,0.5308699719363892,0.5714285714285714,0.5676910299003323,0.5955882352941176,0.0654817586529466,25.513356351081228,0.2422825070159027,0.019644527595884,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.0476190476190476,,,0.5070159027128157,0.3333333333333333,0.5195644194756553,0.507215306122449,0.0592105263157894,7.724524524524527,23.842857142857145,307.0,472.0,268.0,530.0,244.0,23.0,157.0,208.0,30.0,238.0,241.0,0.230188679245283,0.2319391634980988,0.5305305305305306,0.082112970711297,0.0139478471801091,0.0866834170854271,0.012646793134598,0.0106382978723404,0.0910273081924577,0.441534144059869,0.6504237288135594,0.7433414043583535,0.247557003257329,0.2507015902712816,18.0,49.0,0.0458372310570626,0.3673469387755102,0.3673469387755102,1.0,124.0,816.0,166.0,513.0,77.0,1192.0,20.0,88.0,200.0,135.0,0.0805369127516778,0.4626865671641791,0.496,99.0,347.0,89.0,175.0,50.0,303.0,128.0,0.1050420168067226,0.1078167115902965,0.3822393822393822,0.388235294117647,0.1098712446351931,0.1168949771689497,False,1233.0,1064.0,21.0,27.0,80.0,117.0,6.0,233.0,36.0,58.0,9.0,120.0,220.0,19.0,108.0,372.0,8.0,,81.0,61.0,111.0,5.0,2.0,1.0,4.0,90.0,53.0,37.0,112.0,70.0,16.0,42.0,11.0,10.0,51.0,45.0,3.0,19.0,6.0,6.0,2.0,,9.0,16.0,32.0,39.0,3.0,,,3.0,,,3.0,,,,1.0,,360.0,1210.0,15.0,28.0,0.6206896551724138,0.5454545454545454,0.5523012552301255,0.6138613861386139,0.081081081081081,0.125,0.0671641791044776,0.0154440154440154,0.56,0.0092592592592592,0.015267175572519,0.0088495575221238,0.0161616161616161,0.0152542372881355,0.0030395136778115,0.0169491525423728,0.0712979890310786,0.0952380952380952,0.0093023255813953,,0.1451612903225806,0.2828282828282828,0.4285714285714285,0.7777777777777778,0.1904761904761904,0.4895397489539749,0.6837606837606838,0.0251046025104602,0.5240809623430964,0.2719298245614035,0.251478686518458,,2.0,5.0,13.0,3.0,8.0,9.0,,7.0,,1.0,,0.4210526315789473,,,0.0317460317460317,,,0.0543933054393305,0.3846153846153846,0.5,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,85903.0,1432.0,256.0,2747.0,2706,260.0,5453,47.0,81.0,171.0,6.0,13.0,141.0,105.0,230.0,481.0,2868,6.0,16.0,47.0,315.0,171.0,81.0,1.0,0.4565217391304347,0.375,0.4565217391304347,0.605121293800539,0.525,0.6166666666666667,0.5340909090909091,0.6199460916442049,13.7035819914558,0.1266846361185983,0.4609164420485175,0.4736842105263157,0.4764705882352941,1.0,0.325,0.4615384615384615,1.0,0.7088948787061995,0.4736842105263157,0.5142132075471695,0.5547683333333333,0.0977130977130977,10.402836879432623,24.706086956521755,22.0,33.0,61.0,67.0,78.0,34.0,128.0,179.0,60.0,239.0,41.0,0.582089552238806,0.6842105263157895,0.475177304964539,0.1285140562248996,0.0425531914893617,0.1273291925465838,0.0489795918367346,0.0493827160493827,0.1140776699029126,0.0889487870619946,0.6666666666666666,0.7333333333333333,0.4545454545454545,0.1644204851752021,24.0,59.0,0.1590296495956873,0.4067796610169492,0.4067796610169492,1.0,20.0,56.0,20.0,60.0,14.0,140.0,,10.0,27.0,110.0,0.1509433962264151,0.3278688524590163,0.3448275862068966,25.0,40.0,6.0,13.0,36.0,43.0,13.0,0.1232876712328767,0.1198156682027649,0.5319148936170213,0.5319148936170213,0.0391644908616188,0.086092715231788,False,814.0,659.0,10.0,15.0,4.0,8.0,42.0,32.0,12.0,24.0,5.0,18.0,40.0,53.0,12.0,90.0,20.0,,6.0,11.0,16.0,26.0,,15.0,6.0,26.0,17.0,9.0,17.0,16.0,1.0,1.0,2.0,4.0,8.0,62.0,3.0,,11.0,6.0,,10.0,3.0,,3.0,7.0,21.0,,,14.0,,7.0,21.0,10.0,,,,4.0,87.0,809.0,7.0,5.0,0.5,0.45,0.4193548387096774,0.4411764705882353,0.0425531914893617,0.0909090909090909,0.0491803278688524,,0.6296296296296297,0.1764705882352941,,0.0610328638497652,0.0323886639676113,0.0453074433656957,0.053763440860215,0.0748299319727891,0.1240601503759398,0.1333333333333333,0.0317460317460317,0.4761904761904761,0.45,0.8,0.375,0.6666666666666666,,0.086021505376344,0.5,0.4516129032258064,0.498165053763441,0.1871101871101871,0.2963232617400801,,3.0,3.0,11.0,11.0,14.0,,1.0,1.0,,,2.0,0.2641509433962264,0.0043478260869565,0.0058479532163742,0.075,,,0.1182795698924731,0.2727272727272727,0.2619047619047619,0.0086206896551724,,,
200809,1610612759,Chris Quinn,Chris Quinn,200809,SAS,17520.0,292.0,-36.0,551.0,547,73.0,1098,28.0,5.0,22.0,,5.0,54.0,11.0,37.0,81.0,613,,5.0,6.0,27.0,21.0,5.0,0.8181818181818182,0.2972972972972973,,0.3055555555555556,0.4230769230769231,0.3333333333333333,0.4263157894736842,0.3333333333333333,0.4065934065934066,16.82389937106918,0.3076923076923077,0.2417582417582417,0.2272727272727272,0.2272727272727272,0.6,0.5555555555555556,,,0.4945054945054945,0.238095238095238,0.4773219101123594,0.546175,0.074074074074074,12.368518518518512,25.38378378378378,4.0,8.0,18.0,22.0,22.0,1.0,19.0,22.0,3.0,25.0,9.0,0.5,0.5,0.4074074074074074,0.0904761904761904,0.0064102564102564,0.0820895522388059,0.0078431372549019,0.0192307692307692,0.1136363636363636,0.0879120879120879,0.5,0.5714285714285714,0.75,0.1978021978021978,6.0,15.0,0.1648351648351648,0.4,0.4,1.0,8.0,22.0,15.0,42.0,5.0,99.0,1.0,4.0,12.0,29.0,0.0757575757575757,0.4444444444444444,0.5,10.0,27.0,10.0,14.0,3.0,8.0,2.0,0.0517241379310344,0.0408163265306122,0.3571428571428571,0.3703703703703703,0.021505376344086,0.0357142857142857,False,240.0,207.0,1.0,1.0,,1.0,8.0,4.0,3.0,4.0,,8.0,22.0,12.0,3.0,28.0,,1.0,4.0,3.0,10.0,1.0,1.0,,1.0,5.0,5.0,,8.0,4.0,,4.0,,1.0,6.0,16.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,28.0,240.0,2.0,2.0,0.75,0.3636363636363636,0.3676470588235294,0.3783783783783784,0.074074074074074,0.125,0.1111111111111111,0.0357142857142857,0.6666666666666666,,0.0416666666666666,0.0101010101010101,,,0.0142857142857142,,0.0714285714285714,0.1111111111111111,0.0192307692307692,,0.375,0.5,0.1111111111111111,1.0,,0.0294117647058823,,0.2352941176470588,0.429165625,0.345679012345679,0.4355716878402904,,,2.0,4.0,1.0,3.0,6.0,,1.0,,,,0.25,,,,,,0.1176470588235294,0.5,0.125,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,103598.0,1727.0,134.0,3333.0,3334,406.0,6667,29.0,,2.0,,,581.0,,2.0,674.0,3577,,,179.0,,2.0,,,,,,0.5008576329331046,0.5416666666666666,0.5241057542768274,0.5700636942675159,0.0034305317324185,19.816272965879264,0.0497427101200686,0.0034305317324185,,,,,,,0.6295025728987993,,0.5282647512864495,0.5680940677966103,0.2655786350148368,4.293975903614459,25.85,217.0,365.0,187.0,292.0,404.0,157.0,260.0,350.0,215.0,565.0,119.0,0.6917808219178082,0.8559322033898306,0.5025817555938038,0.2024922118380062,0.1358131487889273,0.1984877126654064,0.1347017318794098,0.1008403361344537,0.2076502732240437,0.6260720411663808,0.5945205479452055,0.6615853658536586,0.695852534562212,0.320754716981132,,,,,,,68.0,180.0,21.0,77.0,10.0,175.0,10.0,65.0,113.0,213.0,0.2250639386189258,0.3636363636363636,0.4171779141104294,7.0,56.0,11.0,33.0,55.0,137.0,70.0,0.1815181518151815,0.1893004115226337,0.2413793103448276,0.2413793103448276,0.1102362204724409,0.1105845181674565,False,589.0,574.0,72.0,127.0,38.0,62.0,1.0,90.0,78.0,144.0,23.0,48.0,97.0,1.0,24.0,120.0,112.0,,61.0,8.0,15.0,53.0,5.0,35.0,31.0,95.0,62.0,33.0,48.0,20.0,4.0,28.0,6.0,15.0,26.0,105.0,4.0,8.0,32.0,15.0,9.0,14.0,2.0,5.0,18.0,8.0,42.0,,,27.0,3.0,12.0,42.0,22.0,,,16.0,7.0,120.0,588.0,10.0,6.0,0.5416666666666666,0.4948453608247423,0.4897959183673469,0.5263157894736842,0.1049913941480206,0.1013698630136986,0.1283422459893048,,0.4247787610619469,0.4929577464788732,0.0555555555555555,0.1315136476426799,0.1764705882352941,0.1294117647058823,0.108433734939759,0.1688311688311688,0.1686046511627907,0.15,0.1353711790393013,0.5238095238095238,0.6911764705882353,0.5714285714285714,0.8819444444444444,0.5669291338582677,0.2083333333333333,0.6326530612244898,0.6129032258064516,0.010204081632653,0.518451530612245,0.1780415430267062,0.1767176717671767,,,,,,,,,3.0,,,,,,,,,,,,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,147522.0,2459.0,291.0,4736.0,4725,524.0,9461,124.0,48.0,117.0,4.0,6.0,335.0,135.0,307.0,891.0,4962,8.0,23.0,70.0,399.0,117.0,48.0,0.9851851851851852,0.4397394136807817,0.3478260869565217,0.4397394136807817,0.5786604361370716,0.5,0.6086065573770492,0.5072463768115942,0.4781931464174455,15.43360179808953,0.1931464174454828,0.1822429906542056,0.4102564102564102,0.4102564102564102,0.9583333333333334,0.0967741935483871,0.6666666666666666,1.0,0.721183800623053,0.4102564102564102,0.5567584890965734,0.5783846938775511,0.0785634118967452,9.04328358208955,23.913029315960905,103.0,156.0,55.0,169.0,254.0,35.0,191.0,256.0,54.0,310.0,160.0,0.7514792899408284,0.8037974683544303,0.5044776119402985,0.1043715846994535,0.0223356732610082,0.1022628372497824,0.022524636320976,0.0112570356472795,0.1218206157965194,0.2429906542056074,0.6602564102564102,0.7253521126760564,0.7572815533980582,0.0856697819314641,87.0,190.0,0.2959501557632398,0.4578947368421052,0.4603174603174603,1.0,21.0,84.0,35.0,107.0,17.0,249.0,6.0,47.0,93.0,164.0,0.1128747795414462,0.3818181818181818,0.4565217391304347,45.0,72.0,18.0,40.0,44.0,195.0,89.0,0.094017094017094,0.1019283746556473,0.3629032258064516,0.371900826446281,0.1255230125523012,0.2170731707317073,False,1117.0,929.0,15.0,27.0,26.0,41.0,28.0,148.0,19.0,39.0,8.0,33.0,73.0,64.0,48.0,174.0,22.0,,26.0,9.0,23.0,13.0,6.0,21.0,13.0,38.0,27.0,11.0,46.0,30.0,6.0,16.0,7.0,6.0,22.0,79.0,4.0,13.0,7.0,10.0,2.0,8.0,9.0,12.0,14.0,15.0,33.0,1.0,1.0,24.0,,9.0,34.0,25.0,2.0,,,1.0,174.0,1099.0,10.0,12.0,0.4871794871794871,0.4520547945205479,0.4598540145985401,0.5240963855421686,0.0776119402985074,0.0897435897435897,0.1636363636363636,0.0241935483870967,0.4946236559139785,0.1944444444444444,0.044776119402985,0.0230496453900709,0.0403397027600849,0.0177619893428063,0.0236686390532544,0.0221238938053097,0.0697674418604651,0.0666666666666666,0.0420711974110032,0.7352941176470589,0.5238095238095238,0.8444444444444444,0.4354838709677419,0.5555555555555556,0.2,0.2992700729927007,0.6341463414634146,0.2043795620437956,0.56093102189781,0.1952861952861952,0.2358530405405405,4.0,17.0,13.0,36.0,7.0,20.0,6.0,1.0,1.0,1.0,,1.0,0.3125,0.003257328990228,,0.2741935483870967,0.2352941176470588,1.0,0.2627737226277372,0.3611111111111111,0.25,0.003257328990228,,0.0052631578947368,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,83189.0,1386.0,134.0,2626.0,2642,323.0,5268,222.0,,1.0,,,343.0,,1.0,390.0,2784,,,77.0,,1.0,,,,,,0.4912790697674418,0.6037735849056604,0.5104712041884817,0.6111111111111112,0.002906976744186,15.16872702973605,0.6453488372093024,0.002906976744186,,,,,,,0.2674418604651162,,0.4606154518950439,0.5500999999999999,0.1974358974358974,12.774635568513116,35.7,64.0,91.0,30.0,169.0,300.0,75.0,200.0,273.0,122.0,395.0,76.0,0.8875739644970414,0.9933774834437086,0.4927113702623906,0.2016129032258064,0.0890736342042755,0.1971496437054631,0.1014249790444258,0.0672268907563025,0.1940298507462686,0.2645348837209302,0.7032967032967034,0.7529411764705882,0.71875,0.0872093023255814,,,,,,,8.0,38.0,29.0,84.0,11.0,197.0,12.0,36.0,73.0,163.0,0.2120253164556962,0.2666666666666666,0.2962962962962963,97.0,55.0,18.0,30.0,49.0,76.0,24.0,0.1808118081180811,0.2046511627906976,0.4369369369369369,0.4369369369369369,0.0655737704918032,0.0657534246575342,False,721.0,621.0,21.0,36.0,18.0,29.0,1.0,52.0,32.0,53.0,13.0,43.0,83.0,1.0,27.0,113.0,36.0,,9.0,10.0,15.0,46.0,1.0,24.0,2.0,36.0,28.0,8.0,37.0,25.0,2.0,12.0,1.0,12.0,20.0,89.0,3.0,2.0,19.0,5.0,1.0,26.0,2.0,,2.0,16.0,39.0,,,18.0,3.0,18.0,39.0,25.0,,,9.0,1.0,110.0,712.0,15.0,12.0,0.6037735849056604,0.5180722891566265,0.5119047619047619,0.553921568627451,0.0262390670553935,0.0659340659340659,0.1,,0.5068493150684932,0.375,0.0151515151515151,0.131054131054131,0.0981308411214953,0.1107011070110701,0.1272727272727272,0.1374045801526717,0.2007299270072992,0.0892857142857142,0.0121212121212121,0.6410256410256411,0.875,1.0,0.6792452830188679,0.5833333333333334,0.1904761904761904,0.3452380952380952,0.6206896551724138,0.0119047619047619,0.4722,0.2897435897435897,0.2745620715917745,,,,,,,,,,,,,,,,,,,,,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,7797.0,130.0,-15.0,247.0,253,30.0,500,8.0,,2.0,,,13.0,,8.0,14.0,267,,,,,2.0,,,,,,0.238095238095238,,0.28,,0.3809523809523809,10.79136690647482,0.3809523809523809,0.0952380952380952,,,,,,,0.5714285714285714,,0.485447619047619,0.6067,,12.13076923076923,24.15,2.0,4.0,1.0,5.0,10.0,4.0,11.0,14.0,5.0,19.0,6.0,1.0,1.0,0.3846153846153846,0.1111111111111111,0.0526315789473684,0.1074380165289256,0.0434782608695652,0.16,0.1388888888888889,0.1904761904761904,0.5,0.6666666666666666,1.0,0.0476190476190476,,6.0,0.2857142857142857,,,,,,5.0,13.0,1.0,31.0,,2.0,5.0,14.0,0.1071428571428571,,,3.0,8.0,4.0,2.0,2.0,8.0,4.0,0.0909090909090909,0.125,0.375,0.4285714285714285,0.16,0.2352941176470588,False,71.0,120.0,,1.0,2.0,2.0,,4.0,,1.0,,3.0,5.0,2.0,,6.0,,,2.0,4.0,2.0,1.0,,1.0,1.0,8.0,4.0,4.0,3.0,1.0,,2.0,1.0,1.0,2.0,6.0,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,6.0,71.0,,,,0.6,0.4285714285714285,0.4285714285714285,0.1538461538461538,0.25,,0.125,0.6,0.1666666666666666,,0.0256410256410256,,,0.0384615384615384,,0.0857142857142857,,0.0769230769230769,1.0,,1.0,1.0,,,0.2857142857142857,1.0,,0.4808571428571428,0.4285714285714285,0.2874493927125506,,,,2.0,,,,1.0,,,,,,0.125,,,,,0.2857142857142857,,,,,0.1666666666666666,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,43787.0,730.0,-26.0,1415.0,1416,158.0,2831,2.0,,1.0,,,188.0,,1.0,276.0,1517,,,73.0,,1.0,,,,,,0.5291005291005291,0.5686274509803921,0.549800796812749,0.5887096774193549,0.0052910052910052,17.80994336060415,0.0105820105820105,0.0052910052910052,,,,,,,0.5978835978835979,,0.5239936507936509,0.5557949999999999,0.2644927536231884,3.788297872340425,27.2,76.0,112.0,74.0,100.0,100.0,51.0,85.0,128.0,71.0,199.0,126.0,0.5,0.6578947368421053,0.5319148936170213,0.1666666666666666,0.1287878787878787,0.1794871794871795,0.1151315789473684,0.0661764705882353,0.1609756097560975,0.5925925925925926,0.6785714285714286,0.7524752475247525,0.5657894736842105,0.3915343915343915,,,,,,,24.0,100.0,10.0,26.0,2.0,62.0,1.0,16.0,32.0,91.0,0.1696969696969697,0.3243243243243243,0.3809523809523809,,16.0,8.0,6.0,34.0,140.0,60.0,0.2222222222222222,0.2033898305084746,,,0.2564102564102564,0.2575107296137339,False,478.0,407.0,21.0,35.0,19.0,28.0,1.0,76.0,29.0,51.0,15.0,27.0,51.0,1.0,32.0,86.0,48.0,,22.0,5.0,5.0,19.0,1.0,9.0,8.0,29.0,20.0,9.0,16.0,5.0,,11.0,2.0,6.0,10.0,51.0,9.0,1.0,7.0,6.0,11.0,16.0,8.0,1.0,15.0,17.0,17.0,,,7.0,1.0,9.0,17.0,10.0,,,3.0,5.0,86.0,477.0,5.0,15.0,0.5686274509803921,0.5294117647058824,0.5192307692307693,0.5443037974683544,0.1170212765957446,0.0982142857142857,0.1486486486486486,,0.5,0.2903225806451613,0.0151515151515151,0.0896226415094339,0.2454545454545454,0.1,0.0797101449275362,0.1081081081081081,0.1714285714285714,0.2857142857142857,0.1212121212121212,0.5882352941176471,0.2916666666666667,,0.6862745098039216,0.6,0.0476190476190476,0.5384615384615384,0.6785714285714286,0.0192307692307692,0.4821692307692306,0.3115942028985507,0.3378091872791519,,,,,,,,,,,1.0,,,,,,,,,,,,,,
202341,1610612759,James Anderson,James Anderson,202341,SAS,17168.0,286.0,-49.0,548.0,554,65.0,1102,14.0,9.0,29.0,,1.0,35.0,18.0,46.0,94.0,610,1.0,3.0,5.0,51.0,29.0,9.0,0.9444444444444444,0.391304347826087,0.3333333333333333,0.391304347826087,0.4938271604938271,0.4166666666666667,0.5280898876404494,0.4166666666666667,0.5679012345679012,16.451612903225804,0.1728395061728395,0.3580246913580246,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.1666666666666666,,,0.7901234567901234,0.3103448275862069,0.5241802469135802,0.5795,0.0531914893617021,9.217142857142855,24.49782608695652,6.0,18.0,3.0,13.0,18.0,2.0,19.0,21.0,2.0,23.0,17.0,0.6923076923076923,0.6923076923076923,0.3714285714285714,0.1032608695652173,0.0120481927710843,0.0853658536585365,0.0079681274900398,,0.1481481481481481,0.2222222222222222,0.3333333333333333,0.4285714285714285,0.8333333333333334,0.037037037037037,9.0,17.0,0.2098765432098765,0.5294117647058824,0.5294117647058824,1.0,,8.0,4.0,18.0,2.0,40.0,,6.0,13.0,24.0,0.0327868852459016,,,7.0,14.0,2.0,3.0,2.0,18.0,9.0,0.032258064516129,0.0227272727272727,0.5,0.5,0.1022727272727272,0.2142857142857142,False,178.0,185.0,,1.0,3.0,6.0,10.0,14.0,1.0,3.0,,6.0,16.0,14.0,8.0,38.0,,,6.0,5.0,6.0,,,,,3.0,2.0,1.0,7.0,3.0,1.0,4.0,,1.0,5.0,17.0,1.0,1.0,,1.0,2.0,,4.0,,2.0,1.0,6.0,,,2.0,2.0,2.0,6.0,2.0,,,,3.0,38.0,175.0,,1.0,0.3333333333333333,0.375,0.5,0.5757575757575758,0.1714285714285714,0.2222222222222222,0.6666666666666666,,0.5384615384615384,,,,0.0185185185185185,0.0175438596491228,,,0.119047619047619,0.0555555555555555,,0.3333333333333333,,0.5714285714285714,0.1666666666666666,,,0.2,0.5,0.3333333333333333,0.4831583333333332,0.4042553191489361,0.3248175182481752,1.0,2.0,2.0,4.0,4.0,6.0,3.0,,3.0,,,,0.4285714285714285,,,0.3333333333333333,0.5,1.0,0.1333333333333333,0.5,0.4,,,,
