EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,PtsPutbacks,HeaveAttempts,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,FTOffRebounds,Offensive Fouls,OffFTReboundPct,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,3SecondViolations,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,HeaveMakes,3pt And 1 Free Throw Trips
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,14434.0,241,27,452,448,145,183,50.0,900,17.0,21.0,8.0,9.0,9.0,17.0,16.0,26.0,1.0,4.0,1.0,1.0,9.0,33.0,2.0,13.0,42.0,64.0,10.0,37.0,42.0,156.0,491,1.0,3.0,3.0,15.0,21.0,3.0,14.0,15.0,54.0,42.0,42.0,21.0,9.0,33.0,9.0,2.0,38.0,8.0,46.0,8.0,16.0,9.0,13.0,100.0,1.0,2.0,11.0,13.0,24.0,3.0,27.0,1.0,15.0,9.0,6.0,12.0,3.0,8.0,8.0,4.0,1.0,20.0,3.0,4.0,4.0,1.0,12.0,1.0,38.0,1.0,2.0,49.0,4.0,3.0,21.0,4.0,54.0,145,2.0,4.0,0.5,0.5,0.7,0.2702702702702703,0.21428571428571427,0.2702702702702703,0.65625,0.7142857142857143,0.5643564356435643,0.5571428571428572,0.6311475409836066,0.5,0.627906976744186,0.36633663366336633,0.03125,0.047619047619047616,0.058823529411764705,28.11881188118812,0.6,0.09420289855072464,0.017857142857142856,0.15942028985507245,0.012987012987012988,0.11594202898550725,0.015873015873015872,0.037037037037037035,0.024390243902439025,0.015873015873015872,0.02564102564102564,0.0784313725490196,0.16666666666666666,0.1956521739130435,0.08695652173913043,0.022222222222222223,0.2079207920792079,0.8095238095238095,0.85,0.4117647058823529,0.16831683168316833,0.5294117647058824,0.5625,0.3333333333333333,0.25742574257425743,0.6153846153846154,0.6153846153846154,0.6875,0.039603960396039604,0.25,0.25,1.0,0.32673267326732675,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.2571428571428571,0.8888888888888888,0.02857142857142857,1.0,0.37142857142857144,0.15384615384615385,0.5742574257425742,0.2727272727272727,0.49336435643564347,0.3952,0.4885328571428572,0.17796610169491525,0.25925925925925924,0.019230769230769232,0.34615384615384615,10.575000000000001,24.68378378378378,0.32079646017699115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,57409.0,957,48,1761,1758,344,477,222.0,3519,63.0,103.0,11.0,21.0,31.0,102.0,43.0,112.0,7.0,20.0,2.0,4.0,52.0,152.0,7.0,23.0,137.0,317.0,59.0,172.0,105.0,556.0,1845,33.0,13.0,43.0,19.0,53.0,9.0,27.0,30.0,95.0,140.0,134.0,159.0,18.0,149.0,52.0,23.0,49.0,19.0,68.0,11.0,26.0,4.0,19.0,155.0,4.0,25.0,32.0,63.0,103.0,29.0,132.0,9.0,35.0,20.0,15.0,24.0,6.0,15.0,21.0,9.0,2.0,45.0,5.0,10.0,50.0,1.0,97.0,11.0,97.0,2.0,4.0,131.0,14.0,15.0,60.0,5.0,94.0,342,6.0,3.0,0.5109489051094891,0.5303030303030303,0.8983050847457628,0.3430232558139535,0.3333333333333333,0.34911242603550297,0.43217665615141954,0.3584905660377358,0.4611451942740286,0.40625,0.5055555555555555,0.42,0.49473684210526314,0.35173824130879344,0.07255520504731862,0.11650485436893204,0.10784313725490197,28.88888888888889,0.5333333333333333,0.11150442477876106,0.04111842105263158,0.14285714285714285,0.019801980198019802,0.12040557667934093,0.03580246913580247,0.037037037037037035,0.07246376811594203,0.023809523809523808,0.04081632653061224,0.09523809523809523,0.1778846153846154,0.13071895424836602,0.16901408450704225,0.03474903474903475,0.21063394683026584,0.6116504854368932,0.6923076923076923,0.5079365079365079,0.2085889570552147,0.30392156862745096,0.34065934065934067,0.3870967741935484,0.22903885480572597,0.38392857142857145,0.38392857142857145,0.6046511627906976,0.0408997955010225,0.35,0.35,1.0,0.310838445807771,0.34210526315789475,0.34210526315789475,0.8846153846153846,0.2625,0.5238095238095238,0.05,0.5,0.2875,0.30434782608695654,0.5623721881390593,0.348993288590604,0.4926863917525772,0.5219554054054054,0.47939102564102554,0.11214953271028037,0.1652892561983471,0.07733812949640288,0.17086330935251798,9.992113564668768,25.527906976744198,0.19534355479841,8.0,17.0,1.0,7.0,15.0,8.0,10.0,3.0,8.0,8.0,1.0,1.0,1.0,3.0,3.0,13.0,1.0,1.0,6.0,2.0,5.0,14.0,9.0,1.0,0.45454545454545453,0.36585365853658536,0.15384615384615385,0.016736401673640166,0.6428571428571429,0.4146341463414634,0.47058823529411764,0.125,0.024390243902439025,0.17073170731707318,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,31304.0,522,77,960,965,152,226,124.0,1925,48.0,77.0,6.0,10.0,5.0,13.0,15.0,38.0,2.0,2.0,,,7.0,24.0,1.0,5.0,68.0,128.0,9.0,26.0,53.0,216.0,1007,30.0,12.0,44.0,8.0,18.0,1.0,5.0,6.0,25.0,96.0,40.0,27.0,,24.0,7.0,10.0,62.0,3.0,65.0,3.0,32.0,10.0,20.0,133.0,3.0,25.0,9.0,39.0,59.0,29.0,88.0,5.0,25.0,15.0,10.0,23.0,5.0,13.0,9.0,10.0,1.0,32.0,4.0,6.0,18.0,,35.0,,57.0,,2.0,77.0,4.0,3.0,35.0,4.0,25.0,150,3.0,1.0,0.7058823529411765,0.8,1.0,0.34615384615384615,0.2,0.34615384615384615,0.53125,0.4444444444444444,0.5292207792207793,0.41304347826086957,0.5661375661375662,0.5641025641025641,0.4166666666666667,0.16883116883116883,0.078125,0.1038961038961039,0.15384615384615385,19.82062780269058,0.71875,0.11782477341389729,0.07462686567164178,0.07563025210084033,0.03,0.10666666666666667,0.06436781609195402,0.14583333333333334,0.04807692307692308,0.023529411764705882,0.11224489795918367,0.09649122807017543,0.14285714285714285,0.06741573033707865,0.1,0.07462686567164178,0.5,0.6233766233766234,0.6956521739130435,0.6666666666666666,0.08441558441558442,0.38461538461538464,0.45454545454545453,0.6,0.24675324675324675,0.39473684210526316,0.39473684210526316,0.8666666666666667,0.012987012987012988,1.0,1.0,1.0,0.15584415584415584,0.2916666666666667,0.2916666666666667,1.0,0.43478260869565216,0.6,,,0.21739130434782608,0.2,0.6688311688311688,0.2916666666666667,0.5301529220779221,0.5897303571428572,0.5138326086956522,0.1891891891891892,0.22012578616352202,0.2037037037037037,0.11574074074074074,7.717968750000002,25.092307692307692,0.15833333333333333,16.0,27.0,,2.0,16.0,2.0,16.0,,,11.0,,,1.0,6.0,,22.0,,,11.0,,11.0,22.0,14.0,,0.5333333333333333,0.5,0.3793103448275862,0.044444444444444446,0.6363636363636364,0.84375,0.5925925925925926,0.375,,0.0625,1.0,1.0,0.03333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,True,,
1922,1610612762,Francisco Elson,Francisco Elson,1922,UTA,20527.0,342,-23,618,628,123,148,70.0,1246,13.0,21.0,4.0,7.0,5.0,12.0,15.0,37.0,,,,,,,,,33.0,70.0,,,11.0,77.0,634,16.0,6.0,20.0,7.0,13.0,,,1.0,15.0,44.0,22.0,,,,,4.0,16.0,3.0,19.0,3.0,5.0,4.0,7.0,41.0,6.0,16.0,13.0,30.0,52.0,22.0,74.0,2.0,15.0,11.0,4.0,6.0,1.0,6.0,9.0,,2.0,15.0,1.0,1.0,20.0,1.0,43.0,1.0,19.0,4.0,,13.0,1.0,,6.0,1.0,15.0,122,5.0,,0.6666666666666666,0.7586206896551724,,,,,0.4714285714285714,0.5384615384615384,0.4714285714285714,0.5384615384615384,0.506578947368421,0.5,0.5357142857142857,,0.05714285714285714,0.19047619047619047,,12.762973352033661,0.4,0.15789473684210525,0.07142857142857142,0.1780821917808219,0.08695652173913043,0.1634980988593156,0.07508532423208192,0.13793103448275862,0.1,0.0847457627118644,0.14,0.20634920634920634,0.12987012987012986,0.17307692307692307,0.19047619047619047,0.0625,0.3,0.6190476190476191,0.7647058823529411,0.6923076923076923,0.17142857142857143,0.4166666666666667,0.4166666666666667,0.2,0.5285714285714286,0.40540540540540543,0.40540540540540543,0.8,,,,,,,,,0.5384615384615384,0.5714285714285714,,,,,0.3,,0.4629371428571429,0.5326923076923078,0.49598461538461547,0.08,0.08,0.2597402597402597,0.19480519480519481,11.711428571428572,,0.19902912621359223,6.0,12.0,,,7.0,,8.0,,,9.0,,,8.0,7.0,,10.0,,,7.0,,3.0,10.0,4.0,,0.4375,0.4375,0.47368421052631576,0.018867924528301886,0.4,0.75,0.5,0.3333333333333333,,,,3.0,,0.1,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,
2248,1610612762,Earl Watson,Earl Watson,2248,UTA,94039.0,1567,9,2908,2912,720,865,373.0,5820,47.0,81.0,4.0,14.0,14.0,50.0,29.0,69.0,6.0,23.0,,8.0,30.0,84.0,9.0,26.0,90.0,200.0,36.0,107.0,55.0,343.0,3139,35.0,4.0,40.0,16.0,45.0,9.0,34.0,30.0,89.0,68.0,112.0,93.0,15.0,80.0,30.0,22.0,227.0,51.0,278.0,40.0,119.0,28.0,80.0,607.0,7.0,45.0,29.0,100.0,130.0,52.0,182.0,8.0,61.0,18.0,43.0,74.0,16.0,57.0,42.0,17.0,2.0,116.0,5.0,31.0,63.0,1.0,146.0,3.0,82.0,2.0,11.0,82.0,1.0,,22.0,18.0,89.0,717,12.0,16.0,0.37777777777777777,0.40476190476190477,0.8611111111111112,0.3364485981308411,0.2647058823529412,0.34951456310679613,0.45,0.35555555555555557,0.46905537459283386,0.37341772151898733,0.4942363112391931,0.40816326530612246,0.4320388349514563,0.3485342019543974,0.11,0.19753086419753085,0.1,13.800298062593146,0.6379310344827587,0.10718113612004287,0.04403131115459882,0.07901907356948229,0.02422145328719723,0.09923076923076923,0.03966437833714721,0.03169014084507042,0.054878048780487805,0.02145922746781116,0.09454545454545454,0.07975460122699386,0.14457831325301204,0.07751937984496124,0.08256880733944955,0.05333333333333334,0.26384364820846906,0.5802469135802469,0.7230769230769231,0.2978723404255319,0.16286644951140064,0.28,0.3111111111111111,0.21428571428571427,0.2247557003257329,0.42028985507246375,0.4264705882352941,0.5862068965517241,0.0749185667752443,0.2608695652173913,0.2608695652173913,1.0,0.2736156351791531,0.35714285714285715,0.35714285714285715,0.8333333333333334,0.17721518987341772,0.2857142857142857,0.10126582278481013,,0.3291139240506329,0.34615384615384615,0.6123778501628665,0.375,0.5008833333333331,0.5088540540540538,0.47038881578947367,0.06990881458966565,0.09954751131221719,0.11661807580174927,0.2594752186588921,9.069999999999997,25.710280373831772,0.24759284731774414,7.0,16.0,4.0,6.0,15.0,10.0,12.0,4.0,11.0,1.0,4.0,,4.0,6.0,1.0,16.0,1.0,,7.0,3.0,6.0,17.0,9.0,,0.42857142857142855,0.4,0.011363636363636364,0.04390243902439024,0.5294117647058824,0.35555555555555557,0.4375,0.14285714285714285,0.08888888888888889,0.13333333333333333,,11.0,,0.03571428571428571,,2.0,1.0,1.0,2.0,1.0,1.0,0.2,0.014492753623188406,0.25,1.0,0.16666666666666666,1.0,0.009259259259259259,,,,,,,True,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,46026.0,767,43,1441,1435,392,478,186.0,2876,70.0,105.0,11.0,16.0,33.0,72.0,62.0,124.0,,1.0,,1.0,2.0,8.0,2.0,7.0,165.0,301.0,2.0,9.0,90.0,426.0,1529,35.0,22.0,60.0,35.0,65.0,2.0,8.0,28.0,104.0,210.0,120.0,6.0,,7.0,2.0,23.0,44.0,15.0,59.0,11.0,22.0,6.0,16.0,133.0,16.0,31.0,27.0,76.0,111.0,48.0,159.0,3.0,33.0,14.0,19.0,24.0,1.0,10.0,22.0,14.0,8.0,46.0,5.0,12.0,43.0,,86.0,2.0,90.0,5.0,1.0,122.0,12.0,,57.0,10.0,104.0,389,8.0,10.0,0.6363636363636364,0.660377358490566,1.0,0.2222222222222222,0.25,0.25,0.5481727574750831,0.5384615384615384,0.5419354838709678,0.5205479452054794,0.5835616438356165,0.625,0.5777777777777777,0.02903225806451613,0.07641196013289037,0.13333333333333333,0.08333333333333333,24.77396021699819,0.5217391304347826,0.15966386554621848,0.05961538461538462,0.15168539325842698,0.11940298507462686,0.15749235474006115,0.07186544342507645,0.07352941176470588,0.07100591715976332,0.12121212121212122,0.15753424657534246,0.16666666666666666,0.15432098765432098,0.16535433070866143,0.11764705882352941,0.025423728813559324,0.3387096774193548,0.6666666666666666,0.7692307692307693,0.7285714285714285,0.23225806451612904,0.4583333333333333,0.5,0.42424242424242425,0.4,0.5,0.512396694214876,0.6451612903225806,0.0032258064516129032,,,,0.025806451612903226,0.25,0.25,1.0,0.2191780821917808,0.6875,0.0136986301369863,,0.0958904109589041,0.2857142857142857,0.36774193548387096,0.2857142857142857,0.4655771844660193,0.5074633333333333,0.4377277777777778,0.16056338028169015,0.16473988439306358,0.14084507042253522,0.24413145539906103,10.178405315614617,28.677777777777774,0.27203331020124916,10.0,16.0,,,19.0,,12.0,1.0,4.0,8.0,3.0,,2.0,11.0,3.0,16.0,,,11.0,,5.0,16.0,10.0,1.0,0.5428571428571428,0.5428571428571428,0.17777777777777778,0.04186046511627907,0.625,0.45714285714285713,0.625,0.3,,,1.0,6.0,0.02,0.11428571428571428,,1.0,,,,,,,0.024193548387096774,,,,,,1.0,,,,,,True,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,17074.0,285,11,521,524,114,155,70.0,1045,17.0,30.0,1.0,4.0,10.0,22.0,2.0,9.0,,,,,,,,,29.0,61.0,,,8.0,66.0,520,14.0,,12.0,2.0,9.0,,,2.0,6.0,32.0,26.0,,,,,5.0,14.0,1.0,15.0,1.0,7.0,2.0,5.0,31.0,,18.0,9.0,33.0,48.0,21.0,69.0,1.0,1.0,1.0,,4.0,2.0,2.0,10.0,2.0,1.0,14.0,1.0,6.0,25.0,1.0,53.0,,25.0,,1.0,28.0,2.0,,12.0,3.0,6.0,114,6.0,3.0,0.5517241379310345,0.6956521739130435,,,,,0.47540983606557374,0.2222222222222222,0.47540983606557374,0.2222222222222222,0.44594594594594594,0.375,0.23076923076923078,,0.08196721311475409,0.1,0.09090909090909091,14.426229508196721,0.2857142857142857,0.20245398773006135,0.09137055837563451,0.14754098360655737,,0.1875,0.07563025210084033,0.0967741935483871,0.0847457627118644,,0.20454545454545456,0.17543859649122806,0.22580645161290322,0.17073170731707318,0.1,0.038461538461538464,0.4918032786885246,0.5666666666666667,0.6296296296296297,0.5882352941176471,0.36065573770491804,0.45454545454545453,0.5,0.4,0.14754098360655737,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,0.4444444444444444,0.25,,,,,0.4918032786885246,,0.47564754098360656,0.5393785714285715,0.43123333333333336,0.16901408450704225,0.16901408450704225,0.18181818181818182,0.09090909090909091,5.814754098360655,,0.21880998080614203,5.0,10.0,,,6.0,,12.0,,,6.0,,,7.0,7.0,,7.0,,,4.0,1.0,2.0,7.0,3.0,1.0,0.42857142857142855,0.42857142857142855,0.3,0.09210526315789473,0.42857142857142855,0.7142857142857143,0.5,,,,3.0,6.0,0.13636363636363635,,,,,,,,,,,,,,,,1.0,1.0,,,,,True,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,5975.0,100,-21,181,186,19,24,18.0,367,4.0,9.0,,,1.0,6.0,5.0,11.0,,1.0,,1.0,2.0,7.0,,,10.0,26.0,2.0,8.0,7.0,33.0,217,2.0,,2.0,,,,1.0,,,14.0,6.0,6.0,,7.0,2.0,,6.0,7.0,13.0,7.0,4.0,1.0,1.0,33.0,1.0,3.0,4.0,7.0,12.0,5.0,17.0,2.0,2.0,,2.0,3.0,,2.0,2.0,1.0,2.0,5.0,1.0,,7.0,,10.0,,7.0,,,11.0,1.0,2.0,5.0,,,19,1.0,,0.7,0.7,1.0,0.25,,0.25,0.38461538461538464,,0.38235294117647056,,0.42105263157894735,0.3333333333333333,,0.23529411764705882,,,,21.182266009852217,0.6,0.14,0.05660377358490566,0.26666666666666666,0.041666666666666664,0.16923076923076924,0.05194805194805195,0.058823529411764705,0.05555555555555555,0.05,,0.2631578947368421,0.09090909090909091,0.2,0.4,0.09523809523809523,0.2647058823529412,0.4444444444444444,0.4444444444444444,0.75,0.17647058823529413,0.16666666666666666,0.16666666666666666,,0.3235294117647059,0.45454545454545453,0.45454545454545453,0.8,0.029411764705882353,,,,0.20588235294117646,0.2857142857142857,0.2857142857142857,1.0,,,1.0,,,,0.5,0.2857142857142857,0.4753044117647059,0.44994999999999996,0.6132,0.13157894736842105,0.16666666666666666,0.06060606060606061,,9.600000000000001,24.8625,0.10497237569060773,,1.0,1.0,,1.0,1.0,,,,1.0,,,2.0,1.0,,2.0,,,,,2.0,2.0,2.0,,0.5,0.3333333333333333,0.5,0.05555555555555555,1.0,0.3333333333333333,,,0.3333333333333333,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,54983.0,916,-4,1700,1684,431,490,229.0,3384,103.0,152.0,30.0,46.0,70.0,171.0,45.0,113.0,,,,,,,,,218.0,436.0,,,77.0,513.0,1878,79.0,12.0,94.0,51.0,108.0,,,30.0,132.0,248.0,188.0,,,,,32.0,41.0,14.0,55.0,13.0,23.0,6.0,12.0,124.0,13.0,59.0,45.0,125.0,190.0,73.0,263.0,9.0,14.0,11.0,3.0,18.0,1.0,11.0,11.0,7.0,4.0,29.0,2.0,8.0,50.0,1.0,68.0,2.0,92.0,4.0,1.0,97.0,21.0,,53.0,6.0,132.0,430,6.0,5.0,0.5688073394495413,0.6391752577319587,,,,,0.5,0.4722222222222222,0.5,0.4722222222222222,0.5411392405063291,0.5465116279069767,0.532258064516129,,0.07339449541284404,0.1118421052631579,0.08187134502923976,25.61099796334012,0.6206896551724138,0.22321428571428573,0.0944,0.19823788546255505,0.08333333333333333,0.21601016518424396,0.09218950064020487,0.1411764705882353,0.07373271889400922,0.07936507936507936,0.21176470588235294,0.23737373737373738,0.21875,0.19230769230769232,0.2112676056338028,0.04891304347826087,0.3486238532110092,0.6776315789473685,0.762962962962963,0.5533980582524272,0.3922018348623853,0.4093567251461988,0.445859872611465,0.42857142857142855,0.2591743119266055,0.39823008849557523,0.4017857142857143,0.8222222222222222,,,,,,,,,0.42592592592592593,0.6521739130434783,,,,,0.3486238532110092,,0.45702477064220176,0.5223876923076922,0.4662185185185187,0.11324786324786325,0.11324786324786325,0.18323586744639375,0.2573099415204678,8.608256880733947,,0.2535294117647059,27.0,46.0,,,41.0,,48.0,,1.0,20.0,1.0,,6.0,8.0,1.0,49.0,,,31.0,,18.0,49.0,31.0,1.0,0.5189873417721519,0.5189873417721519,0.4166666666666667,0.07983193277310924,0.6326530612244898,0.5822784810126582,0.5869565217391305,0.1111111111111111,,,1.0,1.0,0.01818181818181818,0.1,,,,,,,,,0.008849557522123894,,,,,,2.0,,,,,,True,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,36813.0,614,-118,1151,1160,372,376,158.0,2311,32.0,47.0,6.0,11.0,5.0,13.0,21.0,53.0,10.0,17.0,4.0,7.0,11.0,24.0,2.0,7.0,58.0,113.0,21.0,41.0,41.0,220.0,1342,9.0,3.0,26.0,13.0,31.0,6.0,14.0,27.0,71.0,78.0,38.0,60.0,3.0,24.0,11.0,8.0,31.0,9.0,40.0,7.0,18.0,4.0,9.0,89.0,5.0,17.0,23.0,28.0,52.0,23.0,75.0,2.0,14.0,10.0,4.0,18.0,2.0,11.0,17.0,7.0,4.0,35.0,3.0,10.0,20.0,,49.0,4.0,66.0,,2.0,60.0,5.0,1.0,18.0,14.0,69.0,371,7.0,12.0,0.6724137931034483,0.75,0.9523809523809523,0.5121951219512195,0.42857142857142855,0.5121951219512195,0.5132743362831859,0.41935483870967744,0.5811688311688312,0.4888888888888889,0.6049723756906077,0.7647058823529411,0.5634920634920635,0.2662337662337662,0.07079646017699115,0.0851063829787234,0.3076923076923077,16.10486891385768,0.5142857142857142,0.08139534883720931,0.04187192118226601,0.16666666666666666,0.056818181818181816,0.10580912863070539,0.044534412955465584,0.05084745762711865,0.04411764705882353,0.05714285714285714,0.08411214953271028,0.0975609756097561,0.06140350877192982,0.16161616161616163,0.1794871794871795,0.031746031746031744,0.3051948051948052,0.6808510638297872,0.7441860465116279,0.53125,0.08441558441558442,0.38461538461538464,0.5555555555555556,0.8,0.34415584415584416,0.39622641509433965,0.39622641509433965,0.8571428571428571,0.11038961038961038,0.5882352941176471,0.5882352941176471,1.0,0.15584415584415584,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.24444444444444444,0.5454545454545454,0.15555555555555556,0.5714285714285714,0.15555555555555556,0.2857142857142857,0.5714285714285714,0.4583333333333333,0.5229564935064934,0.5790928571428572,0.5039944444444444,0.10778443113772455,0.14285714285714285,0.11818181818181818,0.32272727272727275,10.494690265486724,24.156097560975606,0.32319721980886185,6.0,7.0,2.0,4.0,7.0,6.0,12.0,,2.0,1.0,1.0,,1.0,1.0,3.0,4.0,,,3.0,,1.0,4.0,2.0,,0.7777777777777778,0.7666666666666667,0.030303030303030304,0.03289473684210526,0.5,0.4666666666666667,0.8571428571428571,,0.13333333333333333,0.26666666666666666,1.0,5.0,0.018518518518518517,0.05555555555555555,1.0,,1.0,2.0,3.0,,,0.5,,0.5,1.0,0.5,1.0,,,,,,,,True,,
