EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,PenaltyArc3FGM,FtPoints,PenaltyFG2M,LongMidRangeAssists,OffTwoPtRebounds,Travels,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,LongMidRangePctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,BlockingFouls,Loose Ball Fouls Drawn,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,on,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,HeaveMakes
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,4580.0,76.0,19,139,138,29,26.0,15.0,277,3.0,4.0,1.0,4.0,4.0,6.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,20.0,2.0,5.0,8.0,14.0,6.0,26.0,34.0,130,2.0,4.0,6.0,2.0,1.0,7.0,3.0,4.0,12.0,15.0,3.0,20.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,14.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,8.0,5.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,8.0,1.0,3.0,3.0,29,0.25,0.25,0.8333333333333334,0.2307692307692307,0.5,0.1428571428571428,0.2307692307692307,0.5714285714285714,0.425,0.75,0.1666666666666666,0.425,0.75,0.1666666666666666,0.65,0.0384615384615384,0.0714285714285714,0.25,0.05,27.56410256410256,1.0,0.3333333333333333,0.0754716981132075,0.0769230769230769,0.0416666666666666,0.0757575757575757,0.0147058823529411,0.0454545454545454,0.0588235294117647,0.1363636363636363,0.3333333333333333,0.1,0.75,1.0,0.3333333333333333,0.1,0.25,0.25,0.15,0.6666666666666666,0.6666666666666666,0.25,0.15,0.6666666666666666,0.6666666666666666,1.0,0.5,0.1,0.1052631578947368,0.5,0.5,1.0,1.0,0.5,0.2222222222222222,0.5,0.5555555555555556,0.75,0.1,0.5346474999999999,0.5437,0.4967944444444444,0.1764705882352941,0.088235294117647,11.37857142857143,24.86538461538462,0.2086330935251798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,4013.0,67.0,-4,122,127,40,28.0,14.0,249,5.0,8.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,,4.0,9.0,4.0,3.0,7.0,12.0,4.0,10.0,27.0,112,1.0,5.0,3.0,2.0,1.0,3.0,7.0,8.0,6.0,12.0,,9.0,4.0,3.0,,3.0,,3.0,,,2.0,,6.0,,,2.0,4.0,,6.0,1.0,7.0,5.0,4.0,1.0,,2.0,,2.0,,1.0,4.0,7.0,,2.0,7.0,40,0.5714285714285714,0.5714285714285714,1.0,0.4,0.2,0.3333333333333333,0.4,0.5833333333333334,0.5909090909090909,0.3,0.7,0.6136363636363636,0.3,0.7,0.4545454545454545,,0.25,0.25,,17.39130434782609,,,0.0769230769230769,0.1052631578947368,,0.0845070422535211,0.0147058823529411,,0.0769230769230769,0.1,,0.3636363636363636,0.625,0.8333333333333334,0.6,0.0909090909090909,0.5,1.0,0.0909090909090909,0.5,0.5,1.0,0.0454545454545454,,,,0.4090909090909091,0.4444444444444444,0.4444444444444444,1.0,0.2,,,0.8,,,0.6,0.8181818181818182,0.4444444444444444,0.6160477272727273,0.60378,0.5667899999999999,0.1111111111111111,0.2592592592592592,4.8500000000000005,24.55,0.3278688524590163,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0217391304347826,0.0588235294117647,0.0526315789473684,0.125,0.25,1.0,0.2,1.0,0.3333333333333333,0.0454545454545454,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,14602.0,243.0,52,450,451,141,88.0,49.0,901,15.0,23.0,11.0,13.0,7.0,22.0,2.0,6.0,1.0,2.0,1.0,2.0,6.0,22.0,4.0,5.0,33.0,58.0,8.0,28.0,118.0,443,4.0,6.0,16.0,18.0,1.0,7.0,33.0,32.0,34.0,21.0,3.0,22.0,6.0,3.0,,12.0,3.0,15.0,1.0,2.0,6.0,1.0,33.0,2.0,,5.0,20.0,,25.0,3.0,28.0,6.0,3.0,3.0,1.0,6.0,,13.0,1.0,4.0,8.0,16.0,,29.0,33.0,141,0.4848484848484848,0.4848484848484848,0.875,0.2857142857142857,0.6666666666666666,0.1428571428571428,0.2857142857142857,0.5689655172413793,0.5232558139534884,0.7272727272727273,0.5,0.585,0.7272727272727273,0.5689655172413793,0.3255813953488372,,0.0517241379310344,0.0869565217391304,,22.37623762376238,,,0.1117318435754189,0.1063829787234042,0.0416666666666666,0.1106194690265486,0.0153846153846153,0.0526315789473684,0.0408163265306122,0.1710526315789473,0.2222222222222222,0.2674418604651162,0.6521739130434783,0.7142857142857143,0.6,0.1511627906976744,0.8461538461538461,0.8461538461538461,0.2558139534883721,0.3181818181818182,0.3333333333333333,0.7142857142857143,0.0697674418604651,0.3333333333333333,0.3333333333333333,1.0,0.2558139534883721,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.1818181818181818,0.5,1.0,0.3636363636363636,0.08,0.5,0.2,0.5930232558139535,0.2727272727272727,0.521881976744186,0.5157666666666667,0.512252,0.135593220338983,0.2796610169491525,9.651724137931032,24.65357142857143,0.3133333333333333,4.0,7.0,3.0,,28.0,11.0,5.0,1.0,1.0,5.0,33.0,4.0,14.0,5.0,,5.0,1.0,0.6111111111111112,,0.0068027210884353,,0.0925925925925925,0.0789473684210526,0.75,0.6666666666666666,0.28,0.5714285714285714,,0.1458333333333333,0.2058823529411764,2.0,3.0,2.0,5.0,8.0,1.0,7.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,0.4,0.0454545454545454,0.5384615384615384,0.0133333333333333,0.0238095238095238,0.6,0.1818181818181818,0.2727272727272727,0.6666666666666666,1.0,,,,,,,,,,,,,True,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,6295.0,105.0,-9,192,194,56,51.0,23.0,386,7.0,13.0,2.0,8.0,3.0,16.0,,,,,,,,1.0,,1.0,12.0,37.0,,1.0,32.0,189,,,2.0,8.0,,1.0,8.0,16.0,8.0,,,,,4.0,,1.0,2.0,3.0,2.0,,1.0,,8.0,,,2.0,10.0,,12.0,4.0,16.0,2.0,1.0,1.0,1.0,2.0,,2.0,,1.0,3.0,12.0,1.0,7.0,8.0,56,0.6666666666666666,0.7272727272727273,,,,,,0.3243243243243243,0.3157894736842105,0.5,0.2222222222222222,0.3809523809523809,0.5,0.3636363636363636,0.0263157894736842,,0.1081081081081081,0.1538461538461538,,20.183486238532108,,,0.1265822784810126,0.0952380952380952,,0.12,0.0377358490566037,,0.25,0.1379310344827586,,0.3421052631578947,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.2105263157894736,0.25,0.2857142857142857,0.4210526315789473,0.1875,0.2,1.0,,,,,0.0263157894736842,,,,,,,,,,0.1111111111111111,0.3684210526315789,,0.448018918918919,0.42755,0.4333125,0.0625,0.25,11.26216216216216,52.0,0.2916666666666667,1.0,1.0,,,8.0,2.0,,4.0,,,10.0,1.0,3.0,,,,,0.25,0.125,0.054054054054054,0.1304347826086956,,0.125,,,0.1111111111111111,1.0,,0.0975609756097561,0.0769230769230769,1.0,1.0,1.0,2.0,4.0,1.0,,,,,,1.0,1.0,,,1.0,,,,1.0,0.5,0.0625,,0.0285714285714285,0.0476190476190476,,0.5,0.5,1.0,,2.0,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,18783.0,313.0,41,578,580,163,117.0,64.0,1158,29.0,48.0,2.0,6.0,1.0,5.0,,,,,,,,,,,32.0,59.0,,,87.0,579,,,24.0,13.0,,,23.0,44.0,20.0,,,,,13.0,,4.0,6.0,10.0,5.0,1.0,1.0,1.0,26.0,4.0,,10.0,57.0,7.0,74.0,23.0,97.0,2.0,1.0,1.0,1.0,17.0,,25.0,1.0,5.0,17.0,37.0,7.0,28.0,23.0,163,0.6875,0.9166666666666666,,,,,,0.5423728813559322,0.5423728813559322,0.7142857142857143,0.7692307692307693,0.564935064935065,0.75,0.71875,,,0.2203389830508474,0.2083333333333333,,15.71648690292758,0.5384615384615384,,0.2478260869565217,0.175438596491228,0.0579710144927536,0.2334494773519163,0.0871212121212121,0.0689655172413793,0.2295081967213114,0.2553191489361702,0.2307692307692307,0.8135593220338984,0.6041666666666666,0.7631578947368421,0.6896551724137931,0.1016949152542373,0.3333333333333333,0.6666666666666666,0.0847457627118644,0.2,0.2,1.0,,,,,,,,,,,,,,,,0.8135593220338984,,0.5395525423728814,0.5324076923076924,0.5515615384615385,0.2758620689655172,0.264367816091954,3.6186440677966094,,0.2820069204152249,9.0,10.0,,,23.0,10.0,2.0,19.0,2.0,,40.0,4.0,20.0,10.0,8.0,10.0,5.0,0.7692307692307693,0.5,0.0974358974358974,0.1186440677966101,0.2533333333333333,0.1590909090909091,,,0.7692307692307693,0.9,,0.2666666666666666,0.2666666666666666,8.0,12.0,10.0,14.0,3.0,1.0,8.0,6.0,2.0,2.0,3.0,3.0,,2.0,,2.0,,2.0,5.0,2.0,0.7142857142857143,,0.32,0.0879120879120879,0.0714285714285714,0.5,0.5,0.8571428571428571,0.6666666666666666,,16.0,,,,4.0,1.0,1.0,1.0,2.0,4.0,0.0888888888888888,,True,,,,,,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,2787.0,46.0,2,84,83,27,23.0,12.0,167,4.0,6.0,,2.0,,1.0,,,,,,,,,,,4.0,9.0,,,12.0,77,,,4.0,2.0,,,2.0,6.0,2.0,,,,,,,2.0,1.0,3.0,1.0,,1.0,,7.0,,,,1.0,,1.0,1.0,2.0,2.0,2.0,,,1.0,,1.0,,,1.0,2.0,1.0,5.0,2.0,27,0.75,1.0,,,,,,0.4444444444444444,0.4444444444444444,0.6666666666666666,,0.5454545454545454,0.6666666666666666,0.3333333333333333,,,,,,12.371134020618555,,,0.0263157894736842,,,0.024390243902439,0.0217391304347826,,,0.0526315789473684,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.2222222222222222,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.4954666666666666,0.4631666666666666,0.43515,0.3333333333333333,0.1666666666666666,6.022222222222222,,0.3214285714285714,,,,,4.0,,1.0,1.0,,,5.0,1.0,2.0,,,,,,,0.0294117647058823,0.0769230769230769,,,,,,,,0.2,0.2,2.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,0.6666666666666666,,,,0.25,,,0.6666666666666666,1.0,0.5,2.0,,,,,,,,,,,,True,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,15901.0,265.0,20,491,494,140,107.0,54.0,985,23.0,33.0,2.0,15.0,10.0,28.0,,,,,,,2.0,3.0,,2.0,35.0,76.0,2.0,3.0,92.0,507,,,4.0,22.0,1.0,2.0,31.0,30.0,40.0,6.0,,3.0,2.0,10.0,,55.0,17.0,72.0,10.0,7.0,26.0,4.0,161.0,4.0,,1.0,13.0,,14.0,11.0,25.0,21.0,9.0,12.0,4.0,9.0,1.0,21.0,,6.0,3.0,11.0,1.0,30.0,31.0,140,0.4285714285714285,0.4545454545454545,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.4605263157894737,0.4810126582278481,0.3333333333333333,0.5208333333333334,0.5168539325842697,0.3333333333333333,0.5535714285714286,0.0379746835443038,,0.131578947368421,0.1515151515151515,,19.963702359346644,,,0.0663265306122449,0.0208333333333333,0.0701754385964912,0.0573770491803278,0.0493273542600896,0.0638297872340425,0.08,0.0641025641025641,,0.4177215189873418,0.696969696969697,0.8214285714285714,0.4347826086956521,0.189873417721519,0.1333333333333333,0.2,0.3544303797468354,0.3571428571428571,0.3571428571428571,0.5,,,,,0.0379746835443038,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.0833333333333333,0.4556962025316455,0.6666666666666666,0.5043322784810127,0.50502,0.5181833333333333,0.0434782608695652,0.3369565217391304,9.01842105263158,24.5,0.285132382892057,9.0,11.0,,1.0,16.0,11.0,25.0,7.0,1.0,4.0,23.0,3.0,12.0,1.0,1.0,1.0,,0.5,0.3333333333333333,0.0421686746987951,0.0208333333333333,0.0588235294117647,0.027027027027027,,,0.4583333333333333,0.8181818181818182,0.5,0.1363636363636363,0.1411764705882353,1.0,2.0,2.0,6.0,6.0,,12.0,10.0,,2.0,2.0,,2.0,5.0,,1.0,,,1.0,1.0,0.3333333333333333,,0.5714285714285714,0.0493827160493827,,1.0,,0.3333333333333333,0.5,,4.0,,,,,,,,,,0.054054054054054,0.1,True,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,14786.0,246.0,31,456,455,115,77.0,50.0,911,7.0,10.0,9.0,14.0,17.0,37.0,7.0,11.0,,1.0,1.0,2.0,13.0,31.0,2.0,13.0,33.0,61.0,20.0,42.0,139.0,476,1.0,3.0,7.0,14.0,6.0,15.0,42.0,42.0,24.0,54.0,6.0,31.0,13.0,3.0,,13.0,1.0,14.0,1.0,,10.0,1.0,29.0,1.0,,4.0,11.0,,15.0,4.0,19.0,6.0,3.0,3.0,1.0,3.0,,6.0,1.0,1.0,10.0,20.0,1.0,11.0,42.0,115,0.6363636363636364,0.6363636363636364,0.9,0.4761904761904761,0.3333333333333333,0.4,0.4761904761904761,0.5409836065573771,0.6116504854368932,0.3571428571428571,0.6206896551724138,0.6214953271028038,0.4375,0.625,0.4077669902912621,,0.0491803278688524,0.1,,22.15686274509804,,,0.0625,0.0930232558139534,0.0217391304347826,0.0684931506849315,0.0201005025125628,0.0256410256410256,0.0652173913043478,0.088235294117647,,0.0970873786407767,0.7,0.7777777777777778,0.7142857142857143,0.1359223300970873,0.6428571428571429,0.6923076923076923,0.3592233009708738,0.4594594594594595,0.4722222222222222,0.7058823529411765,0.1067961165048543,0.6363636363636364,0.6363636363636364,1.0,0.3009708737864077,0.4193548387096774,0.4193548387096774,0.8461538461538461,0.1428571428571428,,,0.2857142857142857,0.0689655172413793,0.5,0.4482758620689655,0.5048543689320388,0.4193548387096774,0.5040291262135923,0.41096,0.5114706896551724,0.0503597122302158,0.302158273381295,13.18032786885246,24.535714285714285,0.2521929824561403,3.0,3.0,1.0,5.0,13.0,9.0,2.0,3.0,1.0,1.0,16.0,1.0,4.0,4.0,2.0,4.0,2.0,0.6428571428571429,0.0714285714285714,0.0196078431372549,,0.032258064516129,0.1290322580645161,0.5,1.0,0.1034482758620689,1.0,0.3846153846153846,0.0377358490566037,0.0625,,,1.0,4.0,6.0,,3.0,2.0,,1.0,,,,1.0,7.0,1.0,,2.0,2.0,1.0,0.25,0.027027027027027,0.5,0.0289855072463768,,0.5,0.4444444444444444,,,,,,,,2.0,1.0,,,,,0.0263157894736842,,True,,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,11869.0,198.0,48,367,365,93,60.0,39.0,732,10.0,17.0,5.0,14.0,16.0,36.0,,,,,,,,,,,31.0,67.0,,,77.0,371,,,10.0,18.0,,,21.0,46.0,16.0,,,,,3.0,,20.0,3.0,23.0,2.0,1.0,14.0,1.0,49.0,3.0,1.0,7.0,38.0,4.0,49.0,9.0,58.0,7.0,3.0,4.0,2.0,5.0,,11.0,2.0,4.0,9.0,16.0,1.0,15.0,21.0,93,0.7419354838709677,0.7931034482758621,,,,,,0.4626865671641791,0.4626865671641791,0.5714285714285714,0.4444444444444444,0.506578947368421,0.625,0.5,,,0.044776119402985,0.0588235294117647,,21.219512195121958,0.4,0.0666666666666666,0.2657342657342657,0.2121212121212121,0.088235294117647,0.2556818181818182,0.054054054054054,0.074074074074074,0.303030303030303,0.2539682539682539,0.125,0.2537313432835821,0.5882352941176471,0.625,0.8,0.208955223880597,0.3571428571428571,0.4166666666666667,0.5373134328358209,0.4444444444444444,0.4444444444444444,0.8125,,,,,,,,,,,,,,,,0.2537313432835821,,0.4623671641791045,0.50672,0.4589555555555555,0.1298701298701298,0.2727272727272727,12.088059701492536,,0.2534059945504087,3.0,4.0,,,15.0,8.0,5.0,5.0,,,18.0,,4.0,5.0,4.0,5.0,,0.4444444444444444,0.1428571428571428,0.043859649122807,0.1290322580645161,0.2553191489361702,0.24,,,0.2222222222222222,0.75,,0.056338028169014,0.056338028169014,2.0,3.0,4.0,7.0,5.0,1.0,6.0,4.0,1.0,2.0,1.0,2.0,,1.0,,5.0,,1.0,1.0,3.0,0.5714285714285714,,0.5454545454545454,0.0181818181818181,0.03125,0.2,0.4,0.4285714285714285,0.6666666666666666,,4.0,,,,2.0,,1.0,1.0,,,,0.1428571428571428,True,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,90.0,2.0,1,4,5,4,4.0,,9,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4,,,,,,,,,,,,1.0,,1.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
