EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,Charge Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,Corner3PctBlocked,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,DefensiveGoaltends,on,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedArc3
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,36812.0,614,-5,1173,1202,360,291.0,161.0,2375,50.0,97.0,15.0,31.0,12.0,20.0,13.0,36.0,1.0,1.0,1.0,1.0,63.0,133.0,2.0,32.0,158.0,1283,17.0,35.0,10.0,44.0,15.0,30.0,2.0,10.0,40.0,74.0,52.0,26.0,1.0,23.0,54.0,10.0,64.0,10.0,31.0,10.0,13.0,138.0,16.0,48.0,1.0,25.0,84.0,8.0,117.0,65.0,182.0,7.0,18.0,12.0,6.0,11.0,5.0,7.0,11.0,1.0,4.0,2.0,22.0,3.0,5.0,42.0,1.0,59.0,4.0,1.0,46.0,4.0,7.0,2.0,1.0,52.0,4.0,23.0,5.0,15.0,9.0,6.0,15.0,9.0,1.0,1.0,40.0,351,4.0,5.0,0.5873015873015873,0.74,0.47368421052631576,0.4857142857142857,0.5,0.4666666666666667,0.4857142857142857,0.46875,0.4968553459119497,0.5116279069767442,0.5128205128205128,0.014814814814814815,0.17293233082706766,0.18556701030927836,0.1388888888888889,13.318616629874908,0.5,0.21621621621621623,0.03225806451612903,0.18961625282167044,0.128,0.18248175182481752,0.09195402298850575,0.1879310344827586,0.11657559198542805,0.15503875968992248,0.11029411764705882,0.11818181818181818,0.088,0.10204081632653061,0.1896551724137931,0.18823529411764706,0.1910828025477707,0.18095238095238095,0.1875,0.15217391304347827,0.6,0.7185185185185186,0.5154639175257731,0.6329113924050633,0.64,0.26666666666666666,0.3611111111111111,0.41935483870967744,0.38461538461538464,0.007407407407407408,0.007407407407407408,0.8857142857142857,0.4838709677419355,0.2,0.625,0.6,0.03125,0.03125,0.7333333333333333,0.5116854477611942,0.5643428571428571,0.5015016129032257,0.14935064935064934,0.1513157894736842,0.27848101265822783,0.25316455696202533,3.393984962406014,50.75,0.3069053708439898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1802,1610612745,Brad Miller,Brad Miller,1802,HOU,42239.0,704,20,1362,1341,302,232.0,177.0,2703,29.0,52.0,8.0,18.0,5.0,12.0,6.0,32.0,2.0,,81.0,25.0,57.0,123.0,83.0,50.0,260.0,1463,10.0,20.0,6.0,32.0,10.0,28.0,25.0,19.0,66.0,76.0,38.0,10.0,,15.0,82.0,27.0,109.0,19.0,47.0,16.0,19.0,245.0,7.0,21.0,2.0,23.0,95.0,10.0,128.0,30.0,158.0,5.0,20.0,16.0,4.0,18.0,6.0,14.0,16.0,1.0,4.0,4.0,34.0,3.0,5.0,42.0,1.0,65.0,3.0,1.0,70.0,3.0,9.0,4.0,,60.0,6.0,23.0,7.0,15.0,11.0,4.0,15.0,11.0,,,66.0,302,2.0,7.0,0.6666666666666666,0.7307692307692307,0.4634146341463415,0.5,0.35714285714285715,0.5097087378640777,0.5,0.44339622641509435,0.5565217391304348,0.5333333333333333,0.515625,0.4029126213592233,0.12195121951219512,0.17307692307692307,0.15625,16.879795396419436,0.5294117647058824,0.30303030303030304,0.06666666666666667,0.19153225806451613,0.046875,0.16083916083916083,0.03333333333333333,0.18466353677621283,0.0425531914893617,0.0472972972972973,0.05925925925925926,0.03636363636363636,0.01818181818181818,0.08888888888888889,0.17293233082706766,0.23121387283236994,0.16842105263157894,0.14953271028037382,0.19444444444444445,0.05102040816326531,0.7333333333333333,0.2524271844660194,0.5576923076923077,0.6744186046511628,0.4482758620689655,0.1553398058252427,0.1875,0.2222222222222222,0.6666666666666666,0.009708737864077669,0.3932038834951456,0.6923076923076923,0.4444444444444444,0.375,0.22641509433962265,0.4166666666666667,,0.4716981132075472,0.6553398058252428,0.49171310679611646,0.5376416666666667,0.4584499999999998,0.1031390134529148,0.16428571428571428,0.12307692307692308,0.25384615384615383,8.769105691056911,25.181927710843368,0.22173274596182085,22.0,39.0,1.0,31.0,2.0,6.0,9.0,32.0,2.0,6.0,9.0,96.0,81.0,31.0,1.0,8.0,3.0,6.0,1.0,0.3855421686746988,0.3333333333333333,0.36,0.3855421686746988,0.012048192771084338,0.02564102564102564,0.012345679012345678,0.18932038834951456,0.5641025641025641,0.5789473684210527,0.9545454545454546,0.5,0.5,1.0,0.38271604938271603,0.3875,1.0,0.23076923076923078,0.3333333333333333,1.0,0.36,0.38271604938271603,,,,,,,,,,,,,,,,,True,,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,40412.0,674,49,1332,1329,514,452.0,190.0,2661,35.0,61.0,5.0,7.0,9.0,16.0,22.0,41.0,16.0,6.0,102.0,55.0,71.0,153.0,118.0,77.0,339.0,1440,8.0,11.0,12.0,37.0,21.0,51.0,61.0,39.0,141.0,32.0,110.0,8.0,3.0,10.0,82.0,44.0,126.0,28.0,43.0,11.0,28.0,296.0,7.0,12.0,,14.0,43.0,3.0,60.0,19.0,79.0,4.0,27.0,15.0,12.0,21.0,10.0,18.0,25.0,2.0,3.0,3.0,46.0,2.0,22.0,16.0,1.0,48.0,4.0,3.0,92.0,4.0,5.0,8.0,3.0,93.0,6.0,27.0,17.0,5.0,3.0,1.0,5.0,1.0,,,139.0,504,10.0,14.0,0.22535211267605634,0.23880597014925373,0.46405228758169936,0.7272727272727273,0.4117647058823529,0.4833948339483395,0.625,0.45535714285714285,0.5400641025641025,0.7115384615384616,0.5225563909774437,0.4354243542435424,0.06535947712418301,0.08196721311475409,0.12195121951219512,23.216601815823605,0.45652173913043476,0.06382978723404255,,0.09641255605381166,0.029055690072639227,0.09929078014184398,0.035175879396984924,0.09710391822827939,0.03104575163398693,0.03787878787878788,0.034013605442176874,0.014925373134328358,0.039473684210526314,0.02127659574468085,0.078125,0.08284023668639054,0.12751677852348994,0.0761904761904762,0.16666666666666666,0.029850746268656716,0.2,0.22509225092250923,0.5737704918032787,0.625,0.2571428571428571,0.15129151291512916,0.5365853658536586,0.6111111111111112,0.18181818181818182,0.05904059040590406,0.3763837638376384,0.35,0.7142857142857143,0.2,0.14285714285714285,0.5625,0.05357142857142857,0.49107142857142855,0.6605166051660517,0.4845852059925093,0.5428285714285714,0.46085601851851843,0.1016949152542373,0.15517241379310345,0.10914454277286136,0.415929203539823,9.551633986928104,26.18135593220339,0.3858858858858859,14.0,51.0,5.0,35.0,2.0,6.0,19.0,40.0,3.0,9.0,20.0,57.0,99.0,35.0,,16.0,5.0,2.0,0.475,0.3389830508474576,0.3333333333333333,0.32786885245901637,0.34782608695652173,,,,0.1881918819188192,0.27450980392156865,0.27450980392156865,0.21428571428571427,0.3125,0.3125,0.4,0.3431372549019608,0.3431372549019608,0.4857142857142857,0.3,0.3333333333333333,1.0,0.34545454545454546,0.35353535353535354,1.0,3.0,1.0,63.0,1.0,3.0,1.0,0.15,0.3333333333333333,0.16666666666666666,0.024793388429752067,,,,,,True,,,,
201584,1610612745,Courtney Lee,Courtney Lee,201584,HOU,103645.0,1727,8,3353,3362,937,825.0,459.0,6715,91.0,147.0,18.0,30.0,30.0,39.0,30.0,89.0,56.0,17.0,118.0,32.0,182.0,402.0,174.0,95.0,672.0,3681,25.0,54.0,8.0,73.0,49.0,92.0,49.0,27.0,194.0,190.0,174.0,22.0,,25.0,62.0,38.0,100.0,28.0,30.0,10.0,22.0,238.0,17.0,34.0,,48.0,110.0,,158.0,51.0,209.0,7.0,58.0,38.0,20.0,44.0,1.0,30.0,24.0,1.0,14.0,8.0,68.0,5.0,11.0,44.0,2.0,102.0,4.0,4.0,83.0,,3.0,4.0,4.0,120.0,8.0,49.0,13.0,18.0,10.0,7.0,18.0,10.0,,,192.0,926,13.0,9.0,0.521978021978022,0.5555555555555556,0.4527363184079602,0.46296296296296297,0.532608695652174,0.5008680555555556,0.45774647887323944,0.5921985815602837,0.530952380952381,0.48026315789473684,0.6107594936708861,0.3020833333333333,0.06218905472636816,0.10204081632653061,0.0898876404494382,17.93618116314977,0.6470588235294118,,,0.09001636661211129,0.030965391621129327,0.13636363636363635,0.03373015873015873,0.10038119440914867,0.031835205992509365,0.03380281690140845,0.031578947368421054,0.027548209366391185,0.0390625,0.016666666666666666,0.05934718100890208,0.05963302752293578,0.14253897550111358,0.12692307692307692,0.16304347826086957,0.023972602739726026,0.5555555555555556,0.2552083333333333,0.6190476190476191,0.6893939393939394,0.6153846153846154,0.1545138888888889,0.33707865168539325,0.37037037037037035,0.3,0.09722222222222222,0.2048611111111111,0.4225352112676056,0.6,0.2777777777777778,0.2765957446808511,0.7692307692307693,0.12056737588652482,0.22695035460992907,0.5572916666666666,0.5071511284722223,0.5015702127659573,0.5145351063829787,0.07941653160453808,0.11060948081264109,0.10863095238095238,0.28869047619047616,10.104477611940297,24.655172413793103,0.27945123769758423,61.0,166.0,23.0,48.0,4.0,12.0,15.0,71.0,5.0,17.0,23.0,207.0,118.0,48.0,2.0,10.0,4.0,4.0,0.971830985915493,0.40804597701149425,0.29411764705882354,0.46938775510204084,0.40804597701149425,0.011494252873563218,0.012048192771084338,,0.2881944444444444,0.3674698795180723,0.3719512195121951,0.4918032786885246,0.4107142857142857,0.42592592592592593,1.0,0.4067796610169492,0.4067796610169492,0.9583333333333334,0.16901408450704225,0.3333333333333333,1.0,0.46875,0.4067796610169492,1.0,5.0,8.0,6.0,3.0,,1.0,0.07042253521126761,0.2,0.47058823529411764,,1.0,0.03571428571428571,1.0,,,True,,,,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,62236.0,1037,65,2027,2025,435,385.0,277.0,4052,73.0,107.0,19.0,25.0,11.0,15.0,14.0,52.0,62.0,10.0,120.0,24.0,122.0,239.0,182.0,75.0,493.0,2159,21.0,37.0,17.0,86.0,18.0,31.0,34.0,14.0,86.0,172.0,72.0,10.0,,25.0,59.0,17.0,76.0,12.0,33.0,12.0,14.0,169.0,12.0,22.0,1.0,41.0,90.0,16.0,147.0,35.0,182.0,5.0,31.0,22.0,9.0,34.0,2.0,27.0,18.0,4.0,7.0,3.0,52.0,5.0,10.0,33.0,2.0,68.0,4.0,2.0,67.0,1.0,3.0,2.0,1.0,90.0,8.0,37.0,4.0,11.0,5.0,6.0,11.0,6.0,,,86.0,431,8.0,3.0,0.7049180327868853,0.7350427350427351,0.5104602510460251,0.5675675675675675,0.5806451612903226,0.49643705463182897,0.575,0.5538461538461539,0.5349344978165939,0.6142857142857143,0.5821917808219178,0.4323040380047506,0.10460251046025104,0.102803738317757,0.19230769230769232,21.619330224671472,0.6538461538461539,0.25806451612903225,0.019230769230769232,0.12228260869565218,0.03259259259259259,0.17982456140350878,0.03785488958990536,0.1358921161825726,0.034274193548387094,0.045662100456621,0.029787234042553193,0.02262443438914027,0.05063291139240506,,0.06930693069306931,0.11627906976744186,0.16666666666666666,0.21212121212121213,0.09523809523809523,0.02403846153846154,0.5454545454545454,0.25415676959619954,0.6822429906542056,0.7604166666666666,0.7123287671232876,0.12351543942992874,0.2692307692307692,0.3333333333333333,0.5714285714285714,0.14726840855106887,0.2850356294536817,0.4166666666666667,0.76,0.631578947368421,0.23076923076923078,0.7333333333333333,0.15384615384615385,0.36923076923076925,0.6864608076009501,0.530484166666667,0.5464011904761904,0.52559,0.09251101321585903,0.13805970149253732,0.1744421906693712,0.1744421906693712,8.599581589958156,24.61868131868131,0.21460286137148496,35.0,80.0,20.0,38.0,7.0,18.0,6.0,58.0,9.0,23.0,12.0,174.0,120.0,38.0,2.0,5.0,3.0,3.0,1.0,0.31868131868131866,0.391304347826087,0.35294117647058826,0.31868131868131866,0.01098901098901099,0.05,0.008333333333333333,0.19002375296912113,0.4375,0.4605263157894737,0.7428571428571429,0.3225806451612903,0.32786885245901637,1.0,0.31666666666666665,0.31932773109243695,1.0,0.3,0.3888888888888889,1.0,0.25,0.31666666666666665,2.0,5.0,6.0,,3.0,5.0,,0.08333333333333333,0.4,0.6,0.026881720430107527,,0.016129032258064516,1.0,1.0,,True,,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,15337.0,256,9,499,507,201,178.0,74.0,1006,9.0,12.0,4.0,6.0,1.0,3.0,4.0,8.0,8.0,4.0,13.0,1.0,13.0,20.0,21.0,15.0,68.0,567,4.0,7.0,,8.0,1.0,5.0,5.0,5.0,13.0,16.0,10.0,8.0,,1.0,19.0,12.0,31.0,8.0,9.0,5.0,5.0,74.0,5.0,8.0,,5.0,27.0,3.0,35.0,13.0,48.0,,8.0,5.0,3.0,5.0,5.0,4.0,7.0,,1.0,,12.0,2.0,4.0,13.0,1.0,29.0,2.0,1.0,21.0,1.0,1.0,,1.0,19.0,1.0,8.0,2.0,9.0,5.0,4.0,9.0,4.0,,,13.0,198,5.0,2.0,0.6153846153846154,0.8888888888888888,0.65,0.5714285714285714,0.2,0.6463414634146342,0.5714285714285714,0.4,0.68,0.5714285714285714,0.5,0.5121951219512195,0.05,,0.125,10.726643598615917,0.4166666666666667,0.1875,,0.15428571428571428,0.052980132450331126,0.09259259259259259,0.0625,0.13973799126637554,0.05627705627705628,,0.08333333333333333,0.06382978723404255,0.078125,,0.18181818181818182,0.12658227848101267,0.17307692307692307,0.09523809523809523,0.08333333333333333,,0.4444444444444444,0.2926829268292683,0.75,0.75,0.5555555555555556,0.1951219512195122,0.5,0.5714285714285714,0.75,0.1951219512195122,0.3170731707317073,0.8571428571428571,0.6666666666666666,,0.3,0.3333333333333333,0.4,0.1,0.8048780487804879,0.5349378048780487,0.5904285714285714,0.499425,0.16666666666666666,0.2962962962962963,0.11764705882352941,0.19117647058823528,4.11,24.347619047619048,0.4028056112224449,,,3.0,6.0,,,,9.0,,,2.0,27.0,13.0,6.0,,4.0,1.0,,1.0,0.42857142857142855,,0.4,0.42857142857142855,,,,,,,,0.375,0.375,1.0,0.46153846153846156,0.46153846153846156,1.0,,,,,0.46153846153846156,,,2.0,,,,,,,0.5,,,,,,,True,,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,29689.0,495,12,987,999,389,316.0,122.0,1986,31.0,44.0,1.0,1.0,9.0,10.0,16.0,40.0,13.0,4.0,69.0,31.0,64.0,140.0,82.0,136.0,369.0,1137,6.0,12.0,6.0,39.0,20.0,45.0,35.0,71.0,165.0,66.0,62.0,2.0,,11.0,19.0,6.0,25.0,4.0,6.0,3.0,10.0,56.0,2.0,6.0,,8.0,20.0,5.0,33.0,8.0,41.0,4.0,13.0,11.0,2.0,15.0,3.0,10.0,25.0,4.0,5.0,12.0,40.0,2.0,15.0,6.0,,24.0,1.0,1.0,89.0,,,3.0,3.0,150.0,6.0,41.0,24.0,3.0,1.0,2.0,3.0,1.0,,,153.0,380,5.0,15.0,0.515625,0.5238095238095238,0.45714285714285713,0.5,0.4444444444444444,0.5247747747747747,0.75,0.5875,0.6336805555555556,0.78,0.7068965517241379,0.36936936936936937,0.07857142857142857,0.11363636363636363,0.15,29.155555555555555,0.375,0.14705882352941177,,0.058823529411764705,0.02097902097902098,0.0784313725490196,0.015151515151515152,0.06334841628959276,0.019138755980861243,0.03409090909090909,0.010752688172043012,0.01904761904761905,0.009615384615384616,0.03571428571428571,0.0449438202247191,0.06870229007633588,0.058333333333333334,0.08333333333333333,0.06666666666666667,0.037037037037037035,0.3333333333333333,0.1981981981981982,0.7045454545454546,0.7948717948717948,0.6451612903225806,0.18018018018018017,0.4,0.47058823529411764,0.25,0.05855855855855856,0.3108108108108108,0.045454545454545456,1.0,,0.125,0.9,0.05,0.3875,0.5675675675675675,0.49875270270270267,0.46679999999999994,0.4785268750000002,0.18181818181818182,0.2342857142857143,0.10569105691056911,0.44715447154471544,10.538571428571428,24.99756097560976,0.3941236068895643,17.0,56.0,3.0,32.0,5.0,7.0,17.0,35.0,7.0,10.0,18.0,84.0,69.0,32.0,,2.0,3.0,5.0,0.8,0.4268292682926829,0.7,0.5142857142857142,0.4268292682926829,,,,0.25225225225225223,0.30357142857142855,0.30357142857142855,0.5294117647058824,0.23076923076923078,0.23076923076923078,1.0,0.463768115942029,0.463768115942029,0.78125,0.3181818181818182,0.7142857142857143,0.8,0.5483870967741935,0.463768115942029,2.0,3.0,1.0,21.0,1.0,7.0,,0.13636363636363635,0.6666666666666666,0.25,0.07865168539325842,,,1.0,,,True,,,,
200839,1610612745,Mike Harris,Mike Harris,200839,HOU,503.0,8,13,17,17,14,,2.0,34,1.0,2.0,,,1.0,2.0,,,,,,,1.0,3.0,,2.0,4.0,13,,,2.0,2.0,1.0,3.0,,2.0,4.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,1.0,,,1.0,2.0,3.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,3.0,,,,,4.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,4.0,14,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.4,0.5,0.4,,0.3333333333333333,0.5,,30.0,,,1.0,,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.2,1.0,,,,,,,,0.5,,,1.0,0.6666666666666666,0.5,1.0,1.0,,,,,,,,,,0.6666666666666666,0.5,,,0.6666666666666666,0.5963333333333333,,0.5963333333333333,0.25,0.25,0.5,1.0,6.366666666666667,,0.8235294117647058,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,27601.0,460,-45,872,874,150,187.0,131.0,1746,21.0,48.0,1.0,5.0,6.0,13.0,7.0,31.0,20.0,2.0,81.0,16.0,46.0,116.0,101.0,52.0,216.0,1005,3.0,9.0,5.0,14.0,7.0,22.0,18.0,18.0,44.0,18.0,74.0,,3.0,14.0,55.0,20.0,75.0,13.0,27.0,11.0,17.0,170.0,4.0,4.0,,3.0,23.0,,26.0,8.0,34.0,,11.0,5.0,6.0,25.0,4.0,18.0,9.0,4.0,7.0,,34.0,1.0,6.0,18.0,1.0,39.0,,,50.0,4.0,2.0,3.0,2.0,56.0,,15.0,5.0,2.0,2.0,,2.0,1.0,,,42.0,149,4.0,4.0,0.1956521739130435,0.1956521739130435,0.39655172413793105,0.3333333333333333,0.3181818181818182,0.3778801843317972,0.375,0.325,0.4354166666666667,0.4642857142857143,0.4375,0.46543778801843316,0.1206896551724138,0.22916666666666666,0.0967741935483871,26.396917148362235,0.7352941176470589,,,0.06990881458966565,0.014134275618374558,0.030303030303030304,0.023391812865497075,0.06074766355140187,0.01762114537444934,,0.02727272727272727,0.011764705882352941,0.031746031746031744,,0.025,0.08196721311475409,0.08661417322834646,0.028169014084507043,0.03571428571428571,,0.5,0.22119815668202766,0.4375,0.5675675675675675,0.23809523809523808,0.14285714285714285,0.22580645161290322,0.25,0.14285714285714285,0.09216589861751152,0.37327188940092165,0.4166666666666667,0.2,,0.325,0.46153846153846156,0.05,0.4,0.6866359447004609,0.5010820093457945,0.49576000000000003,0.4659337837837839,0.07659574468085106,0.11450381679389313,0.06481481481481481,0.2037037037037037,9.210344827586209,26.033663366336633,0.1720183486238532,18.0,37.0,5.0,19.0,,1.0,3.0,24.0,1.0,3.0,4.0,42.0,78.0,19.0,3.0,7.0,,7.0,0.5833333333333334,0.2376237623762376,0.3333333333333333,0.2222222222222222,0.24489795918367346,0.0297029702970297,,0.037037037037037035,0.17050691244239632,0.4864864864864865,0.4864864864864865,0.16666666666666666,0.25,0.25,0.6,0.2345679012345679,0.24358974358974358,0.5789473684210527,0.08333333333333333,,,0.1875,0.24358974358974358,1.0,2.0,1.0,30.0,,3.0,,0.16666666666666666,0.5,0.5,0.028846153846153848,,,1.0,,,True,,,,
201609,1610612745,Goran Dragic,Goran Dragic,201609,HOU,18047.0,301,5,586,588,147,99.0,74.0,1174,19.0,33.0,,1.0,7.0,7.0,5.0,12.0,9.0,,32.0,13.0,26.0,56.0,41.0,22.0,140.0,638,1.0,3.0,,5.0,10.0,12.0,13.0,7.0,45.0,18.0,34.0,,,6.0,26.0,19.0,45.0,17.0,10.0,5.0,11.0,109.0,,7.0,,3.0,32.0,,35.0,7.0,42.0,1.0,11.0,7.0,4.0,11.0,,7.0,7.0,1.0,4.0,2.0,18.0,1.0,4.0,11.0,,30.0,1.0,1.0,30.0,,,1.0,1.0,31.0,2.0,13.0,2.0,3.0,2.0,1.0,3.0,2.0,,,45.0,147,1.0,2.0,0.34615384615384615,0.34615384615384615,0.4642857142857143,0.3333333333333333,0.8333333333333334,0.6082474226804123,0.5,0.76,0.6306306306306306,0.5,0.75,0.422680412371134,0.10714285714285714,0.12121212121212122,0.08333333333333333,19.196428571428573,0.6111111111111112,,,0.13559322033898305,0.03535353535353535,0.06382978723404255,,0.12367491166077739,0.025454545454545455,0.0547945205479452,,0.04285714285714286,,,0.11267605633802817,0.11538461538461539,0.1724137931034483,0.05128205128205128,0.125,0.023809523809523808,0.6666666666666666,0.3402061855670103,0.5757575757575758,0.6551724137931034,0.3684210526315789,0.12371134020618557,0.4166666666666667,0.45454545454545453,0.2,0.09278350515463918,0.32989690721649484,0.2,,,0.28,1.0,,0.52,0.7628865979381443,0.5507927083333333,0.494075,0.56445,0.12844036697247707,0.19402985074626866,0.03571428571428571,0.32142857142857145,6.419642857142857,25.217073170731705,0.2508532423208191,2.0,11.0,7.0,15.0,1.0,2.0,6.0,22.0,1.0,2.0,6.0,51.0,32.0,15.0,,2.0,2.0,,0.7727272727272727,0.5365853658536586,0.5,0.46153846153846156,0.5365853658536586,,0.09090909090909091,,0.1134020618556701,0.18181818181818182,0.2,0.5,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.46875,0.46875,0.7333333333333333,0.4,0.5,1.0,0.46153846153846156,0.46875,,,,15.0,1.0,1.0,,,,,0.023809523809523808,,,,,,True,,,,
