EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG3APct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefShortMidRangeReboundPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,TwoPtAssists,Arc3Assists,LongMidRangeAssists,LostBallTurnovers,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,BlockingFouls,OffThreePtRebounds,SelfOReb,Steals,LostBallSteals,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFGA,SecondChanceFG2A,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,OffArc3ReboundPct,SecondChanceAtRimFrequency,on,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,Fg2aBlocked,AtRimAssists,FTOffRebounds,FTDefRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,ShortMidRangeAssists,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,521.0,9.0,-10.0,19,17.0,11.0,10.0,2.0,36,1.0,1.0,1.0,1.0,2.0,2.0,4.0,19.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,11.0,0.5,0.5,0.6666666666666666,1.0,0.5,19.047619047619047,1.0,0.5,1.0,1.0,0.5,0.5,0.3992,0.3569,0.3333333333333333,0.3333333333333333,0.5,0.5,10.55,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,600.0,10.0,-6.0,23,22.0,7.0,13.0,4.0,45,,,3.0,1.0,4.0,,8.0,25.0,,3.0,1.0,,8.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,8.0,7.0,0.25,0.4,0.4,0.75,1.0,40.74074074074074,1.0,,,,0.3,0.6,0.4558166666666666,0.4697375,,,0.375,1.0,15.05,0.3043478260869565,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,2.0,6.0,1.0,2.0,1.0,2.0,3.0,6.0,5.0,2.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,1.0,0.75,1.0,0.6,0.1,0.3333333333333333,0.3333333333333333,0.1,0.5,0.4,0.4,1.0,1.0,0.5,1.0,0.75,0.6666666666666666,0.4,0.5172,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200779,1610612742,Steve Novak,Steve Novak,200779,DAL,1066.0,18.0,-16.0,40,37.0,18.0,21.0,6.0,77,,,4.0,1.0,4.0,,11.0,44.0,,,2.0,,8.0,,,,,,,,,2.0,3.0,,,,8.0,18.0,0.25,0.6875,0.6875,,0.8,17.391304347826086,,,,,0.5,0.5,0.42934375,0.40545,,,,0.7272727272727273,20.6,0.45,,1.0,3.0,1.0,1.0,,,1.0,1.0,3.0,4.0,,,1.0,2.0,3.0,9.0,1.0,1.0,1.0,0.75,,0.6666666666666666,0.75,0.5,,0.8,0.5,,0.25,0.25,0.375,0.125,1.0,1.0,1.0,,,,0.2,1.0,1.0,,24.625,2.0,1.0,2.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201582,1610612742,Alexis Ajinca,Alexis Ajinca,201582,DAL,404.0,7.0,-9.0,13,14.0,,5.0,1.0,27,,,,,1.0,,,15.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,14.285714285714285,,,,,,0.5,0.4574,,,,,,12.2,,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,0.5,,,,,,,,,,,27.1,,,,,,1.0,1.0,1.0,,,0.5,,0.2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,458.0,8.0,-7.0,17,15.0,11.0,10.0,1.0,32,,,,,,,,16.0,,,,,,,,,,,,,1.0,,1.0,,,,,11.0,,,,,,11.11111111111111,,,,,,1.0,0.50085,,,,,,,0.6470588235294118,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,26.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,666.0,11.0,-13.0,24,21.0,12.0,11.0,3.0,45,1.0,1.0,,1.0,2.0,,2.0,29.0,,,,,,2.0,1.0,2.0,,5.0,1.0,,1.0,1.0,1.0,,,,,12.0,0.5,0.2,0.2,,,22.22222222222222,1.0,0.2,1.0,1.0,,0.8,0.47599,0.29325,,,,,5.7,0.5,1.0,,,,3.0,,,,1.0,,3.0,,,,,1.0,,3.0,,,,,,,,,,0.6,0.2,,,,0.6,,,,,,,1.0,,,,27.4,,,,,1.0,1.0,2.0,2.0,,,0.2,0.2,0.2,,,0.2,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,63.0,1.0,-3.0,2,2.0,,,1.0,4,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,466.0,8.0,-10.0,17,15.0,11.0,8.0,2.0,32,,,2.0,,2.0,,,19.0,,,1.0,,,,,,,,,,,1.0,2.0,,,,,11.0,,,,,,10.526315789473683,,,,,1.0,,0.34655,0.3865,,,,,21.65,0.6470588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,0.3333333333333333,0.1428571428571428,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,9.0,,,1,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,59.0,1.0,4.0,5,3.0,5.0,3.0,2.0,8,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,28.57142857142857,,,,,,1.0,0.4836749999999999,0.4836749999999999,,,,,,1.0,,,2.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,22.8,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
