EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,on,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked
101113,1610612746,Ike Diogu,Ike Diogu,101113,LAC,28172.0,470,-67.0,893,896,320.0,272.0,145.0,1789,65.0,91.0,23.0,32.0,24.0,33.0,12.0,36.0,6.0,21.0,83.0,148.0,41.0,207.0,979,25.0,41.0,15.0,65.0,28.0,52.0,15.0,71.0,120.0,46.0,32.0,16.0,2.0,2.0,2.0,4.0,9.0,31.0,1.0,28.0,38.0,8.0,74.0,41.0,115.0,2.0,3.0,1.0,2.0,11.0,3.0,11.0,8.0,4.0,22.0,4.0,6.0,44.0,10.0,72.0,11.0,2.0,59.0,9.0,10.0,1.0,62.0,10.0,30.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,71.0,320.0,9.0,6.0,0.7228915662650602,0.8955223880597015,0.5608108108108109,0.6097560975609756,0.5384615384615384,0.5608108108108109,0.6097560975609756,0.5384615384615384,0.5948275862068966,0.6632653061224489,0.5916666666666667,0.10810810810810811,0.13186813186813187,0.1111111111111111,18.36925960637301,0.5,0.21621621621621623,0.030303030303030304,0.1484375,0.09309309309309309,0.19718309859154928,0.07563025210084033,0.1658291457286432,0.08849557522123894,0.12598425196850394,0.08737864077669903,0.05825242718446602,0.06593406593406594,0.10714285714285714,0.08333333333333333,0.24285714285714285,0.13725490196078433,0.2079207920792079,0.17073170731707318,0.04081632653061224,0.3333333333333333,0.6148648648648649,0.7142857142857143,0.8227848101265823,0.7384615384615385,0.24324324324324326,0.3333333333333333,0.375,0.5,0.14189189189189189,0.2857142857142857,0.2857142857142857,1.0,0.7804878048780488,0.71875,0.34782608695652173,0.6346153846153846,0.7272727272727273,0.6148648648648649,0.5045013513513512,0.5340727272727273,0.5121134615384616,0.17857142857142858,0.17857142857142858,0.3140096618357488,0.34299516908212563,5.227027027027027,0.3583426651735722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101155,1610612746,Ryan Gomes,Ryan Gomes,101155,LAC,8857.0,148,-28.0,284,287,111.0,103.0,45.0,571,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,10.0,10.0,15.0,6.0,41.0,313,3.0,5.0,2.0,8.0,5.0,5.0,2.0,21.0,12.0,8.0,2.0,,7.0,10.0,4.0,23.0,,1.0,1.0,3.0,5.0,1.0,9.0,2.0,11.0,,4.0,,4.0,2.0,1.0,1.0,1.0,1.0,3.0,,2.0,8.0,,12.0,,,6.0,,3.0,,8.0,,3.0,1.0,1.0,,1.0,1.0,,,,,21.0,111.0,3.0,1.0,0.6,0.6666666666666666,0.6666666666666666,0.6,1.0,0.546875,0.42857142857142855,0.7916666666666666,0.5694444444444444,0.5,0.8076923076923077,,,,11.538461538461538,0.6666666666666666,0.09090909090909091,0.14285714285714285,0.05952380952380952,0.00909090909090909,0.06521739130434782,,0.06153846153846154,0.00684931506849315,,0.02702702702702703,,,,0.07692307692307693,0.04,0.06060606060606061,0.08823529411764706,,,,0.0625,1.0,1.0,,0.09375,0.6666666666666666,0.6666666666666666,0.5,0.3125,0.6,0.6,0.8333333333333334,0.2857142857142857,1.0,,0.16666666666666666,1.0,0.59375,0.489440625,0.4531833333333333,0.4680041666666667,0.08571428571428572,0.16666666666666666,0.1951219512195122,0.5121951219512195,14.6,0.3908450704225352,2.0,9.0,1.0,4.0,3.0,8.0,2.0,2.0,3.0,5.0,17.0,2.0,3.0,7.0,15.0,8.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,0.29411764705882354,0.42857142857142855,0.29411764705882354,0.53125,0.28125,0.2222222222222222,0.2222222222222222,1.0,0.25,0.375,0.375,1.0,0.2857142857142857,0.3333333333333333,0.25,0.25,0.6666666666666666,0.375,24.382352941176467,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,9353.0,156,6.0,299,302,108.0,95.0,51.0,601,9.0,20.0,,,6.0,11.0,6.0,25.0,5.0,12.0,20.0,57.0,15.0,76.0,316,,2.0,,3.0,10.0,25.0,8.0,31.0,,40.0,,7.0,29.0,38.0,24.0,85.0,,3.0,,3.0,9.0,2.0,14.0,3.0,17.0,,9.0,4.0,5.0,7.0,6.0,7.0,1.0,,14.0,3.0,4.0,4.0,,15.0,,2.0,12.0,,1.0,1.0,15.0,,5.0,1.0,3.0,1.0,2.0,3.0,3.0,,,,31.0,108.0,4.0,1.0,,,0.3508771929824561,,0.4,0.391025641025641,0.375,0.38333333333333336,0.4470588235294118,0.375,0.45588235294117646,0.12280701754385964,0.2,0.12,27.576601671309195,0.5,0.125,,0.1111111111111111,0.02654867256637168,0.05454545454545454,,0.08823529411764706,0.019230769230769232,0.02127659574468085,0.023809523809523808,0.041666666666666664,,,0.1111111111111111,0.15384615384615385,0.07142857142857142,0.05,0.06666666666666667,,1.0,0.2564102564102564,0.45,0.5625,,0.32051282051282054,0.24,0.2727272727272727,,0.15384615384615385,0.4166666666666667,0.4166666666666667,,,,,0.36666666666666664,0.5454545454545454,0.5256410256410257,0.46466730769230763,0.5002333333333334,0.44365499999999997,0.07142857142857142,0.08064516129032258,0.039473684210526314,0.40789473684210525,8.280701754385966,0.3612040133779264,1.0,1.0,,,6.0,20.0,2.0,1.0,5.0,7.0,21.0,2.0,1.0,5.0,18.0,20.0,6.0,9.0,9.0,,2.0,3.0,0.8571428571428571,0.3333333333333333,0.2,0.3333333333333333,0.2692307692307692,0.01282051282051282,1.0,1.0,1.0,0.2564102564102564,0.3,0.3,0.8333333333333334,0.5,,,0.16666666666666666,0.2,0.3,25.580952380952382,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.5,0.5,1.0,0.045454545454545456,,,,,,,,,,True,,,,,,,,,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,13713.0,229,-86.0,440,440,142.0,120.0,69.0,880,4.0,20.0,1.0,4.0,2.0,7.0,3.0,8.0,9.0,30.0,16.0,58.0,24.0,92.0,510,3.0,9.0,3.0,9.0,5.0,17.0,5.0,30.0,10.0,22.0,,8.0,15.0,19.0,10.0,42.0,,3.0,,6.0,6.0,2.0,14.0,3.0,17.0,1.0,8.0,4.0,4.0,7.0,5.0,5.0,2.0,2.0,12.0,,4.0,14.0,1.0,20.0,2.0,,21.0,,,3.0,27.0,1.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,30.0,142.0,,2.0,0.3125,0.3125,0.27586206896551724,0.3333333333333333,0.29411764705882354,0.34,0.2727272727272727,0.3787878787878788,0.40540540540540543,0.3333333333333333,0.4166666666666667,0.13793103448275862,0.35,0.125,23.653846153846153,0.5833333333333334,0.125,,0.04838709677419355,0.017341040462427744,0.08450704225352113,,0.06153846153846154,0.013333333333333334,0.04411764705882353,,,,,0.02564102564102564,0.05263157894736842,0.06382978723404255,0.09803921568627451,0.05,0.01694915254237288,0.3333333333333333,0.2,0.2,0.3076923076923077,0.25,0.08,0.375,0.42857142857142855,0.3333333333333333,0.3,0.3,0.3,0.3333333333333333,0.36363636363636365,0.25,,0.21212121212121213,0.2857142857142857,0.62,0.4662085858585858,0.42349,0.4655140625,0.09174311926605505,0.13636363636363635,0.09782608695652174,0.32608695652173914,12.553448275862067,0.32272727272727275,1.0,4.0,,2.0,11.0,38.0,2.0,5.0,14.0,12.0,42.0,2.0,5.0,16.0,24.0,37.0,11.0,4.0,3.0,1.0,1.0,4.0,0.6666666666666666,0.2857142857142857,0.3125,0.2926829268292683,0.42,0.04,0.25,0.25,1.0,0.38,0.2894736842105263,0.2894736842105263,0.6363636363636364,0.18181818181818182,0.06060606060606061,,0.42424242424242425,0.35714285714285715,0.2972972972972973,26.20714285714286,,,12.0,,,,1.0,,,,0.023255813953488372,1.0,3.0,3.0,1.0,1.0,,,,,True,,,,,,,,,
201569,1610612746,Eric Gordon,Eric Gordon,201569,LAC,8921.0,149,5.0,271,270,95.0,85.0,52.0,541,19.0,29.0,3.0,4.0,9.0,14.0,2.0,8.0,6.0,12.0,27.0,49.0,14.0,92.0,294,4.0,8.0,,8.0,10.0,19.0,3.0,29.0,20.0,34.0,2.0,2.0,15.0,20.0,11.0,45.0,,6.0,,7.0,8.0,,15.0,6.0,21.0,3.0,4.0,2.0,2.0,8.0,3.0,6.0,5.0,1.0,14.0,2.0,6.0,5.0,,7.0,,,12.0,,,,17.0,4.0,7.0,1.0,,,,,,,,,29.0,95.0,,1.0,0.37037037037037035,0.38461538461538464,0.5510204081632653,0.5,0.5263157894736842,0.5652173913043478,0.3333333333333333,0.52,0.6081081081081081,0.3333333333333333,0.5576923076923077,0.04081632653061224,0.06896551724137931,,26.112759643916913,0.5714285714285714,,,0.09302325581395349,0.05825242718446602,0.16666666666666666,,0.1171875,0.04225352112676056,0.10256410256410256,0.03571428571428571,0.027777777777777776,,,0.07692307692307693,0.08,0.11428571428571428,0.16129032258064516,0.18181818181818182,0.10344827586206896,,0.42028985507246375,0.6551724137931034,0.7037037037037037,0.42105263157894735,0.11594202898550725,0.25,0.25,,0.17391304347826086,0.5,0.5,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.56,0.6428571428571429,0.7101449275362319,0.49141764705882357,0.4532363636363636,0.48089374999999995,0.1095890410958904,0.1346153846153846,0.08695652173913043,0.31521739130434784,7.938775510204083,0.3505535055350554,,1.0,,,8.0,19.0,4.0,2.0,6.0,8.0,20.0,4.0,2.0,6.0,18.0,18.0,8.0,5.0,4.0,1.0,2.0,2.0,0.75,0.4,0.3333333333333333,0.42105263157894735,0.2898550724637681,0.014492753623188406,,,,0.2753623188405797,0.42105263157894735,0.42105263157894735,0.75,0.3333333333333333,,,0.24,0.3333333333333333,0.4444444444444444,26.865,,,6.0,1.0,2.0,2.0,1.0,,,,0.047619047619047616,1.0,2.0,2.0,,,,,,,True,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,13166.0,219,7.0,417,410,162.0,151.0,73.0,827,31.0,56.0,11.0,16.0,8.0,12.0,6.0,29.0,5.0,15.0,42.0,100.0,42.0,129.0,443,11.0,19.0,6.0,28.0,9.0,24.0,13.0,34.0,60.0,24.0,18.0,8.0,8.0,11.0,3.0,25.0,10.0,16.0,2.0,16.0,22.0,14.0,52.0,28.0,80.0,6.0,4.0,3.0,1.0,2.0,,11.0,2.0,3.0,13.0,3.0,5.0,6.0,1.0,15.0,,1.0,58.0,2.0,4.0,1.0,64.0,8.0,29.0,7.0,5.0,4.0,1.0,5.0,1.0,,,,34.0,162.0,1.0,5.0,0.7142857142857143,0.9090909090909091,0.42,0.5789473684210527,0.375,0.4264705882352941,0.5789473684210527,0.42,0.49615384615384617,0.6666666666666666,0.4473684210526316,0.08,0.07142857142857142,0.13793103448275862,27.984344422700584,0.15384615384615385,0.56,0.1,0.19298245614035087,0.1038961038961039,0.24242424242424243,0.15625,0.2111111111111111,0.11926605504587157,0.19402985074626866,0.0392156862745098,0.027777777777777776,0.14893617021276595,0.17647058823529413,0.11428571428571428,0.19444444444444445,0.2558139534883721,0.25,0.21428571428571427,0.12,0.2,0.5490196078431373,0.5535714285714286,0.5961538461538461,0.6774193548387096,0.28431372549019607,0.20689655172413793,0.24,0.6666666666666666,0.14705882352941177,0.3333333333333333,0.3333333333333333,1.0,0.8421052631578947,0.6875,0.18181818181818182,0.48,0.6666666666666666,0.5686274509803921,0.4814044554455445,0.5146875000000001,0.461606,0.23577235772357724,0.2396694214876033,0.21705426356589147,0.26356589147286824,6.169,0.38848920863309355,,,,,1.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,2.0,1.0,3.0,3.0,,,5.0,1.0,0.5,1.0,0.5,0.0196078431372549,,,,,0.0196078431372549,0.5,0.5,1.0,,,,0.04,1.0,0.5,30.5,,,,1.0,3.0,,,,,,,,2.0,,,,1.0,,,,True,,,,,,,,,
202329,1610612746,Al-Farouq Aminu,Al-Farouq Aminu,202329,LAC,20098.0,335,-75.0,636,638,198.0,167.0,106.0,1274,17.0,34.0,5.0,10.0,6.0,10.0,4.0,8.0,3.0,18.0,24.0,60.0,29.0,101.0,701,6.0,14.0,7.0,19.0,7.0,17.0,8.0,31.0,16.0,32.0,12.0,7.0,8.0,11.0,3.0,25.0,4.0,16.0,3.0,7.0,30.0,2.0,39.0,23.0,62.0,2.0,19.0,15.0,4.0,8.0,5.0,9.0,3.0,1.0,17.0,1.0,6.0,12.0,,22.0,1.0,1.0,25.0,,1.0,2.0,37.0,3.0,20.0,,5.0,5.0,,5.0,3.0,,,,31.0,198.0,5.0,,0.3333333333333333,0.4444444444444444,0.4,0.42857142857142855,0.4117647058823529,0.3956043956043956,0.4,0.42592592592592593,0.4675925925925926,0.5,0.4696969696969697,0.11666666666666667,0.08823529411764706,0.25,16.382699868938403,0.47058823529411764,0.08333333333333333,0.12,0.16216216216216217,0.06722689075630252,0.07142857142857142,0.045454545454545456,0.13074204946996468,0.06134969325153374,0.09195402298850575,0.0945945945945946,0.012987012987012988,0.028169014084507043,0.11764705882352941,0.2222222222222222,0.08888888888888889,0.15584415584415584,0.07246376811594203,0.06896551724137931,0.0392156862745098,0.6,0.37362637362637363,0.5,0.5483870967741935,0.23529411764705882,0.08791208791208792,0.5,0.6666666666666666,0.25,0.1978021978021978,0.16666666666666666,0.1875,1.0,0.6666666666666666,0.5,,0.37037037037037035,0.6,0.7142857142857143,0.5211763736263736,0.5324115384615384,0.5160444444444445,0.18518518518518517,0.2597402597402597,0.18811881188118812,0.3069306930693069,7.553333333333333,0.3113207547169811,2.0,12.0,2.0,3.0,6.0,19.0,,1.0,7.0,8.0,31.0,1.0,3.0,10.0,24.0,19.0,6.0,3.0,3.0,,2.0,3.0,1.0,0.25806451612903225,0.3,0.25806451612903225,0.34065934065934067,0.13186813186813187,0.16666666666666666,0.16666666666666666,1.0,0.2087912087912088,0.3157894736842105,0.3157894736842105,1.0,,0.1111111111111111,0.6666666666666666,0.25925925925925924,0.14285714285714285,0.3157894736842105,24.732258064516127,,,,4.0,1.0,1.0,,,,,,,2.0,,,,,1.0,0.1111111111111111,0.06666666666666667,True,,,,,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,20855.0,348,-46.0,663,661,225.0,190.0,101.0,1324,19.0,34.0,2.0,5.0,11.0,15.0,2.0,18.0,10.0,24.0,31.0,76.0,22.0,99.0,709,3.0,13.0,2.0,8.0,14.0,30.0,11.0,42.0,12.0,50.0,2.0,4.0,45.0,57.0,33.0,126.0,4.0,10.0,1.0,10.0,15.0,1.0,26.0,15.0,41.0,2.0,22.0,17.0,5.0,17.0,10.0,22.0,7.0,1.0,39.0,1.0,16.0,6.0,1.0,20.0,1.0,4.0,22.0,3.0,1.0,,26.0,4.0,12.0,2.0,7.0,7.0,,7.0,5.0,1.0,,1.0,42.0,225.0,3.0,1.0,0.1935483870967742,0.2,0.40789473684210525,0.23076923076923078,0.4666666666666667,0.3737864077669903,0.21428571428571427,0.3875,0.4336283185840708,0.26666666666666666,0.4666666666666667,0.05263157894736842,0.058823529411764705,0.1111111111111111,19.23566878980892,0.4358974358974359,0.037037037037037035,0.04,0.08021390374331551,0.040983606557377046,0.09523809523809523,0.04819277108433735,0.08561643835616438,0.04281345565749235,0.033707865168539325,0.043478260869565216,0.046511627906976744,0.047619047619047616,0.05,0.04838709677419355,,0.15384615384615385,0.0945945945945946,0.0967741935483871,0.03389830508474576,0.7142857142857143,0.3300970873786408,0.5588235294117647,0.59375,0.21052631578947367,0.17475728155339806,0.1111111111111111,0.125,,0.23300970873786409,0.4166666666666667,0.4166666666666667,0.2,0.35714285714285715,0.4,,0.375,0.7333333333333333,0.5922330097087378,0.49157892156862737,0.44681499999999996,0.4765166666666667,0.10810810810810811,0.14285714285714285,0.08080808080808081,0.42424242424242425,8.25921052631579,0.3393665158371041,2.0,6.0,,1.0,3.0,21.0,1.0,1.0,9.0,5.0,27.0,1.0,1.0,10.0,12.0,20.0,3.0,12.0,8.0,4.0,4.0,8.0,0.8,0.18518518518518517,0.1,0.19230769230769232,0.2621359223300971,0.05825242718446602,0.3333333333333333,0.3333333333333333,1.0,0.20388349514563106,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.07142857142857142,0.025,,0.225,0.1111111111111111,0.15,25.92222222222223,,,3.0,8.0,4.0,1.0,,,,,,1.0,4.0,2.0,,,,,,,True,,,,,,,,,
2567,1610612746,Brian Cook,Brian Cook,2567,LAC,4880.0,81,,160,161,83.0,54.0,19.0,321,4.0,6.0,2.0,3.0,2.0,3.0,2.0,6.0,2.0,5.0,8.0,17.0,1.0,26.0,179,3.0,5.0,,6.0,5.0,9.0,1.0,20.0,4.0,12.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,,4.0,8.0,3.0,15.0,3.0,18.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,9.0,1.0,11.0,,,3.0,2.0,,,2.0,,,1.0,2.0,1.0,1.0,2.0,2.0,,,,20.0,83.0,1.0,1.0,0.25,0.2857142857142857,0.47058823529411764,0.6,0.5555555555555556,0.5,0.6,0.7307692307692307,0.5,0.6,0.7142857142857143,0.058823529411764705,0.16666666666666666,,15.555555555555555,0.5,0.5,,0.19047619047619047,0.0425531914893617,0.18181818181818182,0.043478260869565216,0.1875,0.04285714285714286,0.06666666666666667,,0.058823529411764705,0.05263157894736842,,0.21428571428571427,0.1,0.2222222222222222,0.13333333333333333,0.2857142857142857,0.07692307692307693,1.0,0.24,0.6666666666666666,0.8,0.25,0.24,0.3333333333333333,0.3333333333333333,,0.2,0.4,0.4,0.5,0.6,0.6666666666666666,,0.23076923076923078,0.6666666666666666,0.56,0.5184940000000001,0.528075,0.5235423076923077,,,0.23076923076923078,0.7692307692307693,8.870588235294118,0.51875,,,,,3.0,8.0,,3.0,4.0,3.0,8.0,,3.0,4.0,9.0,8.0,3.0,1.0,1.0,,,,1.0,0.375,0.75,0.375,0.32,,,,,0.32,0.375,0.375,1.0,,,,0.3076923076923077,0.75,0.375,25.2375,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,4108.0,68,-29.0,116,129,30.0,18.0,24.0,245,7.0,9.0,4.0,6.0,1.0,1.0,,,,,7.0,9.0,1.0,15.0,139,4.0,6.0,1.0,9.0,1.0,1.0,,2.0,6.0,8.0,8.0,,1.0,1.0,,2.0,3.0,8.0,,4.0,11.0,,15.0,11.0,26.0,,,,,1.0,1.0,4.0,,,5.0,1.0,,4.0,,7.0,,1.0,3.0,,,,3.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,2.0,30.0,1.0,,0.42857142857142855,1.0,0.7777777777777778,0.6666666666666666,1.0,0.7777777777777778,0.6666666666666666,1.0,0.75,0.6428571428571429,1.0,,,,10.344827586206897,0.2,,,0.275,0.1509433962264151,0.16,0.23076923076923078,0.23076923076923078,0.16666666666666666,0.09523809523809523,0.14285714285714285,0.2222222222222222,0.18181818181818182,0.5,0.16666666666666666,0.3,0.3333333333333333,0.09090909090909091,0.21428571428571427,,0.5,1.0,0.7777777777777778,0.7777777777777778,0.42857142857142855,,,,,,,,,1.0,0.6666666666666666,,1.0,1.0,1.0,0.6041111111111112,0.5773,0.7302,0.2,0.2,0.6,0.13333333333333333,1.666666666666667,0.25862068965517243,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,
