EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Technical Free Throw Trips,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,Clear Path Fouls,HeaveMakes
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,4204.0,70,-22,129,139,26,43,16,268,1.0,2.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,4.0,12,2.0,8.0,16,156,2.0,1.0,2.0,1.0,5.0,7.0,8.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,3.0,4.0,7.0,2.0,9.0,1.0,1.0,3.0,3.0,7.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,7.0,26,2.0,1.0,1.0,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,0.42105263157894735,0.5833333333333334,0.14285714285714285,12.751677852348994,0.0851063829787234,0.023255813953488372,0.16666666666666666,0.058823529411764705,0.1076923076923077,0.03333333333333333,0.07692307692307693,0.125,0.2,0.09090909090909091,0.25,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.5,0.2857142857142857,0.2857142857142857,1.0,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.2857142857142857,0.4437269230769231,0.3528,0.44751666666666673,0.17647058823529413,0.2,0.4375,12.416666666666666,33.9,0.20155038759689922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,48497.0,808,74,1523,1527,164,171,194,3050,83.0,139.0,19.0,43.0,9.0,28.0,,,1.0,111.0,210,1.0,64.0,286,1558,61.0,14.0,22.0,1.0,14.0,42.0,124.0,,45.0,12.0,57.0,9.0,29.0,126.0,15.0,72.0,29.0,126.0,167.0,90.0,257.0,23.0,16.0,27.0,67.0,66.0,1.0,2.0,80.0,36.0,6.0,35.0,3.0,36.0,42.0,164,4.0,0.5585585585585585,0.7380952380952381,0.5285714285714286,0.6363636363636364,0.5260663507109005,0.6086956521739131,0.5742971887550201,0.6363636363636364,0.004739336492890996,17.016449234259785,0.2096505823627288,0.13211009174311927,0.19333333333333333,0.07853403141361257,0.20639147802929428,0.11820652173913043,0.10747663551401869,0.09375,0.20245398773006135,0.22857142857142856,0.24770642201834864,0.6587677725118484,0.5971223021582733,0.680327868852459,0.5542168674698795,0.2037914691943128,0.4418604651162791,0.5,0.3684210526315789,0.13270142180094788,0.32142857142857145,0.32142857142857145,1.0,,0.004739336492890996,,0.6635071090047393,0.5261590476190476,0.5680346153846154,0.5192227272727273,0.14814814814814814,0.1487603305785124,0.14685314685314685,4.887619047619047,38.6,0.1076822061720289,33.0,57.0,9.0,16.0,1.0,34.0,11.0,79.0,98.0,54.0,1.0,22.0,3.0,6.0,10.0,3.0,12.0,4.0,7.0,22.0,6.0,14.0,29.0,1.0,8.0,1.0,4.0,51.0,6.0,5.0,1.0,1.0,6.0,9.0,8.0,1.0,4.0,1.0,1.0,17.0,15.0,21.0,1.0,6.0,2.0,2.0,0.5573770491803278,0.5573770491803278,0.5895522388059702,0.10476190476190476,0.1223021582733813,0.11627906976744186,0.43137254901960786,0.41379310344827586,0.09375,0.1368421052631579,0.16312056737588654,0.07086614173228346,0.18354430379746836,0.04878048780487805,0.05194805194805195,0.5833333333333334,0.9344262295081968,0.5789473684210527,0.09090909090909091,0.6956521739130435,0.5625,0.043478260869565216,0.2762237762237762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,3589.0,60,-22,116,126,35,41,12,242,2.0,3.0,,3.0,7.0,11.0,,,9.0,9.0,17,9.0,9.0,33,141,1.0,4.0,4.0,5.0,7.0,15.0,2.0,3.0,6.0,4.0,10.0,1.0,3.0,24.0,,2.0,,4.0,4.0,3.0,7.0,1.0,1.0,2.0,4.0,11.0,,2.0,12.0,4.0,2.0,,,,15.0,35,2.0,0.1111111111111111,0.1111111111111111,0.5294117647058824,1.0,0.46153846153846156,0.4444444444444444,0.515625,0.5769230769230769,0.34615384615384615,29.770992366412212,0.13333333333333333,0.05714285714285714,,,0.0851063829787234,0.0392156862745098,0.06666666666666667,,,0.2,,0.11538461538461539,0.6666666666666666,0.6666666666666666,,0.11538461538461539,,,,0.4230769230769231,0.6363636363636364,0.6363636363636364,0.14285714285714285,,0.34615384615384615,,0.46153846153846156,0.4842608695652174,0.49750000000000005,0.44487499999999996,0.13333333333333333,0.19047619047619047,0.45454545454545453,13.123529411764707,30.922222222222224,0.3017241379310345,,,,,5.0,,,,16.0,,6.0,1.0,3.0,1.0,2.0,1.0,,2.0,,4.0,1.0,3.0,3.0,2.0,1.0,,,7.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,0.058823529411764705,,0.3333333333333333,0.5714285714285714,,0.2,,0.09090909090909091,,0.1111111111111111,,0.18181818181818182,,,,,,,0.5555555555555556,,2.0,3.0,2.0,3.0,6.0,2.0,1.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,23242.0,387,38,714,717,83,139,106,1431,28.0,44.0,12.0,25.0,20.0,55.0,1.0,,,60.0,124,1.0,15.0,135,760,28.0,4.0,10.0,,1.0,9.0,78.0,,12.0,10.0,22.0,7.0,6.0,54.0,11.0,28.0,11.0,40.0,57.0,41.0,98.0,12.0,8.0,34.0,49.0,23.0,,1.0,24.0,12.0,2.0,20.0,1.0,22.0,9.0,83,,0.65,0.7647058823529411,0.4838709677419355,0.4,0.48,0.4,0.5,0.4090909090909091,0.008,18.06375442739079,0.15151515151515152,0.099644128113879,0.1527777777777778,0.13580246913580246,0.15178571428571427,0.10773480662983426,0.104,0.1111111111111111,0.14285714285714285,0.1565217391304348,0.16981132075471697,0.352,0.6363636363636364,0.7777777777777778,0.5,0.2,0.48,0.5454545454545454,0.5,0.44,0.36363636363636365,0.36363636363636365,0.95,0.008,,,0.36,0.4818904,0.5262695652173913,0.5187299999999999,0.09022556390977443,0.09090909090909091,0.06666666666666667,10.09677419354839,23.1,0.11624649859943978,11.0,19.0,3.0,5.0,,13.0,5.0,31.0,42.0,18.0,,11.0,3.0,2.0,4.0,2.0,6.0,3.0,4.0,11.0,,7.0,8.0,,4.0,,4.0,19.0,1.0,3.0,,,4.0,2.0,4.0,,4.0,2.0,2.0,10.0,9.0,17.0,,1.0,1.0,1.0,0.4642857142857143,0.4642857142857143,0.5,0.08870967741935484,0.18181818181818182,0.12,0.5789473684210527,0.2608695652173913,0.09090909090909091,0.13253012048192772,0.0547945205479452,0.14814814814814814,0.1527777777777778,0.10526315789473684,0.057692307692307696,0.7727272727272727,0.6785714285714286,0.5789473684210527,0.18181818181818182,0.5,0.6,,0.22962962962962963,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2586,1610612741,Keith Bogans,Keith Bogans,2586,CHI,87676.0,1461,167,2718,2727,284,295,331,5445,28.0,43.0,,5.0,6.0,22.0,121.0,14.0,116.0,34.0,70,237.0,21.0,359,2821,8.0,4.0,5.0,21.0,5.0,28.0,54.0,,83.0,18.0,101.0,14.0,38.0,220.0,7.0,11.0,27.0,101.0,129.0,19.0,148.0,38.0,22.0,50.0,113.0,48.0,2.0,10.0,32.0,14.0,2.0,9.0,,9.0,28.0,284,2.0,0.7941176470588235,0.8181818181818182,0.4857142857142857,0.8,0.5504885993485342,0.4423076923076923,0.5557275541795665,0.4666666666666667,0.7719869706840391,11.659192825112108,0.0986328125,0.011578947368421053,0.09854014598540146,0.02,0.09861325115562404,0.013846153846153847,0.0106951871657754,0.017543859649122806,0.10526315789473684,0.12,0.0970873786407767,0.14006514657980457,0.6511627906976745,0.7368421052631579,0.75,0.016286644951140065,,,,0.07166123778501629,0.2727272727272727,0.2727272727272727,1.0,0.3941368078175896,0.3778501628664495,0.5384615384615384,0.9120521172638436,0.5822011437908498,0.5521874999999999,0.5974038461538461,0.04361370716510903,0.16666666666666666,0.07799442896935933,8.3,24.33291139240506,0.10448859455481972,1.0,2.0,3.0,4.0,7.0,2.0,,28.0,14.0,2.0,116.0,7.0,4.0,18.0,27.0,1.0,1.0,2.0,16.0,26.0,5.0,21.0,15.0,3.0,5.0,,2.0,41.0,4.0,7.0,2.0,,2.0,4.0,2.0,1.0,,,,4.0,5.0,4.0,,,1.0,8.0,0.25,0.56,0.56,0.1,0.11627906976744186,0.4,0.6341463414634146,0.014705882352941176,0.018867924528301886,0.00911854103343465,0.016194331983805668,0.0211864406779661,0.05303030303030303,0.10294117647058823,0.011560693641618497,0.4444444444444444,0.08,0.5,,0.15384615384615385,0.75,0.2692307692307692,0.07799442896935933,46.0,11.0,90.0,17.0,267.0,46.0,0.9888888888888889,0.379746835443038,0.379746835443038,0.39655172413793105,0.39655172413793105,0.9782608695652174,0.44,0.39655172413793105,1.0,0.004219409282700422,0.008264462809917356,44.0,3.0,6.0,3.0,5.0,2.0,8.0,5.0,3.0,0.47058823529411764,0.23809523809523808,0.36363636363636365,0.36666666666666664,1.0,0.24,0.5,1.0,0.45454545454545453,1.0,0.21428571428571427,0.2857142857142857,,,,,,,,,True,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,85214.0,1420,164,2644,2650,273,266,322,5294,116.0,178.0,28.0,81.0,58.0,160.0,41.0,7.0,69.0,202.0,419,110.0,100.0,630,2726,59.0,10.0,35.0,18.0,17.0,52.0,260.0,,84.0,32.0,116.0,19.0,46.0,264.0,9.0,35.0,36.0,97.0,144.0,45.0,189.0,38.0,30.0,31.0,68.0,114.0,2.0,3.0,129.0,65.0,9.0,16.0,2.0,16.0,52.0,273,6.0,0.6435643564356436,0.6770833333333334,0.4821002386634845,0.2857142857142857,0.500945179584121,0.330188679245283,0.5394511149228131,0.4126984126984127,0.20793950850661624,21.56733618702667,0.0967098703888335,0.03783783783783784,0.13584905660377358,0.02631578947368421,0.10488958990536278,0.03472770323599053,0.01652892561983471,0.027522935779816515,0.08633093525179857,0.10042735042735043,0.1044776119402985,0.33648393194706994,0.651685393258427,0.7116564417177914,0.603448275862069,0.15311909262759923,0.345679012345679,0.4,0.6428571428571429,0.30245746691871456,0.3625,0.3670886075949367,0.7241379310344828,0.07750472589792061,0.13043478260869565,0.1320754716981132,0.5444234404536862,0.510277315689981,0.5377758620689655,0.5251320754716982,0.1132404181184669,0.1400862068965517,0.08253968253968254,9.483532219570405,24.451818181818176,0.10325264750378214,22.0,46.0,8.0,20.0,11.0,29.0,10.0,86.0,144.0,20.0,69.0,28.0,13.0,13.0,25.0,1.0,11.0,12.0,8.0,34.0,5.0,20.0,38.0,5.0,14.0,6.0,11.0,72.0,8.0,6.0,4.0,6.0,3.0,5.0,4.0,5.0,20.0,,,13.0,1.0,11.0,2.0,,,3.0,0.4915254237288136,0.5205479452054794,0.5512820512820513,0.06682577565632458,0.08426966292134831,0.13580246913580246,0.4722222222222222,0.16417910447761194,0.018867924528301886,0.059006211180124224,0.041666666666666664,0.02575107296137339,0.10116731517509728,0.234375,0.046875,0.6875,0.6301369863013698,0.4782608695652174,0.5,0.37735849056603776,0.4,0.20754716981132076,0.1365079365079365,27.0,8.0,42.0,14.0,123.0,27.0,0.9761904761904762,0.38181818181818183,0.38181818181818183,0.391304347826087,0.391304347826087,0.9629629629629629,0.1095890410958904,0.391304347826087,,,,15.0,3.0,6.0,1.0,3.0,4.0,6.0,5.0,3.0,0.42857142857142855,0.2777777777777778,0.36585365853658536,0.36585365853658536,1.0,0.0821917808219178,0.5,1.0,0.375,1.0,0.14285714285714285,0.36363636363636365,1.0,0.0125,,,,,,,True,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,84286.0,1405,185,2610,2612,257,258,320,5222,130.0,215.0,38.0,103.0,76.0,173.0,13.0,2.0,184.0,244.0,491,197.0,182.0,865,2695,48.0,18.0,37.0,23.0,24.0,78.0,112.0,2.0,205.0,71.0,276.0,39.0,103.0,623.0,6.0,23.0,24.0,84.0,109.0,29.0,138.0,46.0,29.0,35.0,57.0,143.0,,9.0,207.0,89.0,8.0,20.0,7.0,22.0,78.0,257,5.0,0.22950819672131148,0.23333333333333334,0.4969450101832994,0.4864864864864865,0.49636627906976744,0.45,0.5465116279069767,0.5277777777777778,0.2863372093023256,29.133333333333333,0.08433734939759036,0.025109170305676855,0.09230769230769231,0.017857142857142856,0.08598726114649681,0.0231629392971246,0.011111111111111112,0.03571428571428571,0.06810035842293907,0.10173160173160173,0.09183673469387756,0.3125,0.6046511627906976,0.7222222222222222,0.2692307692307692,0.14970930232558138,0.36893203883495146,0.4318181818181818,0.23684210526315788,0.251453488372093,0.4393063583815029,0.44970414201183434,0.15789473684210525,0.0188953488372093,0.26744186046511625,0.03333333333333333,0.5988372093023255,0.5225799562682215,0.5049223214285714,0.4962974137931035,0.11879895561357702,0.15669014084507044,0.09017341040462427,9.180855397148676,25.331472081218276,0.09846743295019157,13.0,21.0,6.0,12.0,21.0,26.0,11.0,75.0,376.0,8.0,182.0,54.0,32.0,28.0,74.0,,1.0,7.0,17.0,70.0,11.0,45.0,30.0,8.0,25.0,2.0,4.0,100.0,5.0,11.0,1.0,2.0,2.0,1.0,,4.0,12.0,2.0,1.0,7.0,6.0,15.0,,,,2.0,0.5416666666666666,0.47058823529411764,0.5068493150684932,0.109979633401222,0.16279069767441862,0.14563106796116504,0.7,0.015384615384615385,,0.0375,0.029661016949152543,0.008928571428571428,0.07058823529411765,0.09375,0.022222222222222223,0.6818181818181818,0.3088235294117647,0.6190476190476191,0.3076923076923077,0.2,0.5,0.35,0.08670520231213873,61.0,18.0,65.0,20.0,138.0,61.0,0.7076923076923077,0.3299492385786802,0.3333333333333333,0.33152173913043476,0.3333333333333333,0.7049180327868853,0.2647058823529412,0.33516483516483514,3.0,0.015228426395939087,0.15384615384615385,4.0,,2.0,1.0,4.0,5.0,4.0,6.0,57.0,0.2,0.2608695652173913,0.3076923076923077,0.36363636363636365,0.75,0.029411764705882353,,,0.2222222222222222,1.0,0.5,0.23809523809523808,22.0,0.023121387283236993,1.0,2.0,1.0,0.005434782608695652,0.010101010101010102,,True,,
201600,1610612741,Omer Asik,Omer Asik,201600,CHI,8261.0,138,34,257,263,54,75,32,520,10.0,16.0,,,,,,,,10.0,16,,3.0,23,254,4.0,3.0,4.0,,2.0,8.0,14.0,,1.0,1.0,2.0,1.0,,5.0,,7.0,9.0,17.0,26.0,8.0,34.0,3.0,3.0,6.0,14.0,8.0,,1.0,5.0,3.0,,6.0,,6.0,8.0,54,,0.7,0.875,0.625,0.75,0.625,0.75,0.6052631578947368,0.6666666666666666,,8.754208754208754,0.1717171717171717,0.08641975308641975,0.36,,0.20967741935483872,0.05785123966942149,,,0.04,0.23529411764705882,0.42105263157894735,1.0,0.625,0.7142857142857143,0.7,,,,,,,,,,,,1.0,0.5873937499999999,0.590975,0.5803250000000001,0.15789473684210525,0.15789473684210525,0.34782608695652173,1.7625,,0.21011673151750973,2.0,4.0,3.0,4.0,,2.0,2.0,6.0,6.0,4.0,,2.0,,,1.0,1.0,,,,1.0,,,6.0,,1.0,,4.0,7.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,3.0,4.0,,,1.0,4.0,0.5,0.5,0.5,0.125,0.125,,0.14285714285714285,,0.1,0.13333333333333333,0.13043478260869565,,0.17391304347826086,0.16666666666666666,,0.6666666666666666,1.0,0.5,,1.0,0.75,,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,2406.0,40,-5,76,77,36,20,6,153,,,,,3.0,6.0,2.0,2.0,3.0,3.0,6,5.0,,12,83,,,,5.0,,6.0,6.0,,1.0,,1.0,,,2.0,,,2.0,,2.0,,2.0,1.0,1.0,3.0,5.0,,,,,,,2.0,,2.0,6.0,36,,1.0,1.0,0.5,,0.5454545454545454,0.6,0.5454545454545454,0.6,0.45454545454545453,13.253012048192772,,,0.16666666666666666,,0.06451612903225806,,,,,,0.1,,,,,,,,,0.5454545454545454,0.5,0.5,1.0,0.18181818181818182,0.2727272727272727,0.4,0.45454545454545453,0.48651818181818185,,0.5653199999999999,,,0.5,19.616666666666667,24.36,0.47368421052631576,,,,,3.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.6,,1.0,,2.0,,6.0,1.0,1.0,0.4,0.4,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,1.0,,,1.0,,1.0,,2.0,,,0.4,0.5,0.5,1.0,,,,,,0.5,0.3333333333333333,,,,,,,,,True,,
703,1610612741,Kurt Thomas,Kurt Thomas,703,CHI,33540.0,559,95,1024,1023,74,54,114,2047,9.0,18.0,5.0,9.0,33.0,61.0,,,,47.0,88,,9.0,103,1059,13.0,5.0,8.0,,2.0,12.0,86.0,,16.0,6.0,22.0,4.0,8.0,50.0,10.0,21.0,17.0,78.0,108.0,31.0,139.0,20.0,11.0,40.0,74.0,30.0,9.0,3.0,12.0,6.0,2.0,18.0,2.0,18.0,12.0,74,1.0,0.9148936170212766,0.9555555555555556,0.5340909090909091,0.625,0.5340909090909091,0.625,0.5478723404255319,0.6,,9.490940465918897,0.21024258760107817,0.06017191977077364,0.16037735849056603,0.06896551724137931,0.19916142557651992,0.06275303643724696,0.035211267605633804,0.08,0.1650485436893204,0.2122905027932961,0.1625,0.20454545454545456,0.5,0.5,0.6666666666666666,0.10227272727272728,0.5555555555555556,0.5555555555555556,1.0,0.6931818181818182,0.5409836065573771,0.5789473684210527,0.9696969696969697,,,,0.20454545454545456,0.44391590909090906,0.51897,0.3838125,0.06521739130434782,0.06521739130434782,0.11650485436893204,13.62159090909091,,0.072265625,3.0,7.0,,,,6.0,,12.0,8.0,4.0,,4.0,2.0,2.0,6.0,,13.0,2.0,9.0,9.0,1.0,7.0,8.0,,2.0,,,17.0,2.0,1.0,4.0,2.0,9.0,4.0,4.0,,2.0,,,10.0,6.0,13.0,,,1.0,3.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.045454545454545456,,,0.5294117647058824,0.40625,,0.09016393442622951,0.058823529411764705,0.06315789473684211,0.25842696629213485,0.15384615384615385,0.05405405405405406,0.7222222222222222,0.5384615384615384,0.42857142857142855,,,,,0.11650485436893204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06557377049180328,,,,,,,True,,
