EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefCorner3ReboundPct,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,on,3pt And 1 Free Throw Trips,Clear Path Fouls
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,89280.0,1488,-18,2801,2809,262.0,306,320.0,5610,98.0,181.0,12.0,18.0,16.0,22.0,35.0,108.0,73.0,149.0,15.0,37.0,10.0,,1.0,27.0,72.0,3.0,4.0,3.0,8.0,206.0,438.0,42.0,109.0,74.0,612.0,2997,18.0,34.0,6.0,14.0,4.0,58.0,27.0,46.0,3.0,9.0,20.0,83.0,132.0,280.0,99.0,27.0,10.0,,72.0,27.0,36.0,,220.0,56.0,276.0,34.0,22.0,103.0,49.0,68.0,608.0,4.0,34.0,33.0,116.0,5.0,154.0,40.0,194.0,8.0,56.0,37.0,19.0,87.0,66.0,31.0,21.0,8.0,118.0,9.0,14.0,45.0,96.0,1.0,,84.0,,8.0,3.0,87.0,16.0,5.0,45.0,,4.0,12.0,8.0,3.0,17.0,10.0,83.0,262.0,6.0,4.0,0.32038834951456313,0.3283582089552239,0.7857142857142857,0.3853211009174312,0.42857142857142855,0.3333333333333333,0.3853211009174312,0.4703196347031963,0.5294117647058824,0.5869565217391305,0.49177330895795246,0.5625,0.5727272727272728,0.5232758620689655,0.5816326530612245,0.6484375,0.19926873857404023,,0.0821917808219178,0.1270718232044199,0.1111111111111111,0.006711409395973154,,21.92899780081684,0.7372881355932204,0.0641025641025641,0.10861423220973783,0.03171641791044776,0.11743772241992882,0.014184397163120567,0.11045218680504076,0.028064992614475627,0.05102040816326531,0.029490616621983913,0.019753086419753086,0.004672897196261682,0.0728862973760933,0.05379746835443038,0.18092909535452323,0.11682242990654206,0.030534351145038167,0.5882352941176471,0.33089579524680074,0.5414364640883977,0.620253164556962,0.336734693877551,0.19744058500914077,0.32407407407407407,0.3645833333333333,0.22857142857142856,0.27239488117001825,0.4899328859060403,0.49324324324324326,0.3424657534246575,0.06764168190127971,0.40540540540540543,0.40540540540540543,1.0,0.1316270566727605,0.375,0.375,0.6666666666666666,0.375,0.6666666666666666,0.20833333333333334,0.08333333333333333,0.75,0.6666666666666666,0.4,0.7272727272727273,0.01818181818181818,,0.14545454545454545,0.375,0.5301645338208409,0.375,0.51748021978022,0.5380792682926828,0.5039718181818182,0.078125,0.09635974304068523,,0.09477124183006536,0.13562091503267973,9.005707762557075,24.994495412844035,0.0935380221349518,0.11940298507462686,2.0,12.0,2.0,1.0,3.0,,1.0,1.0,,,2.0,,0.02857142857142857,0.04411764705882353,0.3333333333333333,2.0,3.0,0.3,1.0,5.0,1.0,4.0,True,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,1129.0,19,10,37,36,12.0,3,2.0,73,1.0,3.0,,,,2.0,,2.0,1.0,4.0,,,,,,,,,,,,2.0,9.0,,,,4.0,32,,,,,,,,2.0,,,,,4.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,12.0,,,1.0,1.0,,,,,,0.2222222222222222,,,0.2222222222222222,,,0.2222222222222222,,,,,0.1111111111111111,0.3333333333333333,,,,23.076923076923077,,0.5,0.1,,,,0.0625,,,,,,,,0.14285714285714285,,,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.2222222222222222,,,,0.4444444444444444,0.25,0.25,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,0.4898555555555555,,0.6589499999999999,,,,,,9.444444444444446,,0.32432432432432434,,,,,,,,,,,,,,,,,,,,,,,,True,,
202342,1610612755,Craig Brackins,Craig Brackins,202342,PHI,280.0,5,-7,8,9,,2,,17,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4074,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1498,1610612755,Antonio Daniels,Antonio Daniels,1498,PHI,1036.0,17,4,31,33,3.0,5,2.0,64,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,2.0,27,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,2.0,,1.0,,2.0,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,6.0606060606060606,,,0.09090909090909091,,0.25,,0.13333333333333333,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.51735,,,0.5,1.0,,,,,26.5,0.0967741935483871,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,83127.0,1385,112,2681,2639,749.0,858,289.0,5320,78.0,133.0,5.0,11.0,21.0,37.0,37.0,108.0,73.0,189.0,15.0,40.0,5.0,3.0,11.0,54.0,164.0,6.0,14.0,19.0,63.0,188.0,430.0,69.0,204.0,217.0,800.0,2756,11.0,24.0,7.0,19.0,11.0,54.0,56.0,123.0,22.0,74.0,92.0,270.0,128.0,248.0,126.0,81.0,2.0,2.0,162.0,54.0,40.0,4.0,176.0,30.0,206.0,18.0,12.0,84.0,27.0,65.0,442.0,4.0,21.0,35.0,59.0,1.0,95.0,26.0,121.0,8.0,34.0,22.0,12.0,51.0,25.0,35.0,26.0,7.0,86.0,6.0,19.0,43.0,106.0,4.0,,195.0,3.0,9.0,8.0,262.0,19.0,14.0,95.0,7.0,29.0,14.0,6.0,3.0,15.0,12.0,267.0,745.0,20.0,25.0,0.3404255319148936,0.3422459893048128,0.6086956521739131,0.3382352941176471,0.3684210526315789,0.2972972972972973,0.3415841584158416,0.4372093023255814,0.4583333333333333,0.45528455284552843,0.4597791798107255,0.5,0.4517766497461929,0.5281879194630873,0.5625,0.5321285140562249,0.3217665615141956,0.0196078431372549,0.09302325581395349,0.14285714285714285,0.16666666666666666,0.015873015873015872,0.024390243902439025,27.644710578842318,0.5930232558139535,0.010309278350515464,0.0641304347826087,0.021920668058455117,0.10703363914373089,0.015873015873015872,0.07538091419406576,0.02066115702479339,0.041474654377880185,0.03426791277258567,0.002380952380952381,0.010416666666666666,0.02631578947368421,0.06338028169014084,0.0918918918918919,0.10465116279069768,0.02531645569620253,0.8,0.20977917981072555,0.5864661654135338,0.6842105263157895,0.34615384615384615,0.17034700315457413,0.3425925925925926,0.4111111111111111,0.21621621621621623,0.2981072555205047,0.3862433862433862,0.3924731182795699,0.3972602739726027,0.06309148264984227,0.375,0.375,0.9333333333333333,0.2586750788643533,0.32926829268292684,0.3375,0.5185185185185185,0.2558139534883721,0.45454545454545453,0.11627906976744186,0.32558139534883723,0.42857142857142855,1.0,0.18781725888324874,0.5675675675675675,0.05583756345177665,0.2727272727272727,0.3197969543147208,0.30158730158730157,0.5315457413249212,0.3333333333333333,0.4836784920634922,0.5289958333333332,0.4639887179487176,0.1424581005586592,0.18774703557312253,0.03333333333333333,0.0675,0.3375,10.669302325581393,25.755882352941182,0.2793733681462141,0.11594202898550725,1.0,9.0,6.0,1.0,8.0,1.0,5.0,,,,,,0.0136986301369863,0.03333333333333333,0.4,,1.0,0.2,1.0,1.0,1.0,,False,1.0,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,22050.0,368,-34,696,687,191.0,243,73.0,1383,15.0,21.0,6.0,8.0,2.0,5.0,12.0,26.0,16.0,46.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,43.0,93.0,2.0,3.0,8.0,100.0,710,7.0,14.0,,,5.0,19.0,10.0,22.0,1.0,1.0,3.0,26.0,66.0,20.0,6.0,,10.0,,2.0,1.0,1.0,,10.0,2.0,12.0,2.0,,5.0,2.0,3.0,26.0,3.0,14.0,20.0,49.0,8.0,77.0,17.0,94.0,,5.0,3.0,2.0,5.0,3.0,6.0,2.0,,11.0,,3.0,39.0,58.0,,7.0,15.0,4.0,2.0,,14.0,2.0,,6.0,,2.0,15.0,11.0,,15.0,6.0,26.0,191.0,4.0,2.0,0.7674418604651163,0.868421052631579,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.46236559139784944,0.5,0.45454545454545453,0.4791666666666667,0.5,0.5,0.49019607843137253,0.5277777777777778,0.5,0.03125,,0.010752688172043012,,0.038461538461538464,,,14.487179487179487,0.45454545454545453,0.24242424242424243,0.2149122807017544,0.04929577464788732,0.2,0.04285714285714286,0.21036585365853658,0.0480225988700565,0.043478260869565216,0.07692307692307693,0.029850746268656716,0.037037037037037035,0.12698412698412698,0.2413793103448276,0.2523364485981308,0.2077922077922078,,0.4,0.21875,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.2708333333333333,0.46153846153846156,0.48,0.5833333333333334,0.4791666666666667,0.34782608695652173,0.34782608695652173,1.0,0.010416666666666666,1.0,1.0,1.0,0.020833333333333332,0.5,0.5,1.0,0.5714285714285714,0.75,,,,,0.21739130434782608,0.4,0.043478260869565216,1.0,,,0.25,0.5,0.4505828125,0.5401384615384616,0.43530869565217395,0.06,0.061855670103092786,,0.19,0.26,11.918279569892471,26.599999999999998,0.2744252873563218,0.17391304347826086,,2.0,,,,1.0,4.0,,,4.0,2.0,,,0.0625,0.3333333333333333,,,,,,,,False,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,86108.0,1435,181,2754,2714,837.0,920,316.0,5468,75.0,114.0,27.0,43.0,14.0,22.0,115.0,221.0,64.0,131.0,,,,,,,1.0,,,,,254.0,466.0,,1.0,113.0,621.0,2811,50.0,88.0,,,22.0,122.0,57.0,122.0,,,49.0,163.0,312.0,196.0,,,62.0,,1.0,,23.0,,46.0,17.0,63.0,15.0,2.0,19.0,8.0,19.0,143.0,19.0,97.0,53.0,147.0,20.0,220.0,119.0,339.0,8.0,45.0,29.0,16.0,24.0,8.0,22.0,16.0,7.0,46.0,10.0,11.0,79.0,144.0,2.0,10.0,118.0,17.0,1.0,1.0,140.0,13.0,,60.0,,17.0,54.0,32.0,3.0,55.0,32.0,163.0,832.0,13.0,13.0,0.6141732283464567,0.6995515695067265,,,,,,0.5450643776824035,0.5681818181818182,0.4672131147540984,0.5438972162740899,0.5681818181818182,0.4672131147540984,0.5847457627118644,0.6039603960396039,0.5433333333333333,0.0021413276231263384,,0.04935622317596566,0.12280701754385964,0.03619909502262444,0.007633587786259542,,18.491171749598717,0.5217391304347826,0.23809523809523808,0.1584051724137931,0.09979423868312758,0.16614420062695925,0.06312292358803986,0.16038492381716118,0.09112333071484682,0.13733905579399142,0.11898016997167139,0.05958549222797927,0.0752212389380531,0.18772563176895307,0.13993174061433447,0.15083798882681565,0.14056224899598393,0.043010752688172046,0.5818181818181818,0.24411134903640258,0.6578947368421053,0.75,0.5333333333333333,0.4732334047109208,0.5203619909502263,0.539906103286385,0.5217391304347826,0.28051391862955033,0.48854961832061067,0.49230769230769234,0.875,,,,,0.0021413276231263384,,,,0.48863636363636365,0.627906976744186,,,,,0.18032786885245902,0.6363636363636364,,,,,0.2462526766595289,,0.4536618025751074,0.5130766233766234,0.44674344262295074,0.11673151750972763,0.11695906432748537,,0.1964573268921095,0.26247987117552335,9.45321888412017,38.1,0.30392156862745096,0.2571428571428571,3.0,1.0,2.0,1.0,5.0,2.0,19.0,,,5.0,4.0,,0.04054054054054054,0.02666666666666667,0.07407407407407407,,,,,1.0,1.0,,False,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,107180.0,1786,186,3416,3435,903.0,1058,382.0,6851,258.0,364.0,51.0,80.0,45.0,67.0,58.0,158.0,66.0,175.0,1.0,4.0,1.0,,2.0,5.0,15.0,1.0,3.0,3.0,7.0,382.0,697.0,6.0,19.0,104.0,886.0,3527,56.0,105.0,1.0,4.0,18.0,133.0,70.0,129.0,3.0,9.0,29.0,178.0,504.0,260.0,15.0,3.0,80.0,1.0,14.0,5.0,34.0,,44.0,21.0,65.0,17.0,4.0,22.0,7.0,15.0,151.0,21.0,111.0,61.0,157.0,23.0,241.0,133.0,374.0,17.0,76.0,45.0,31.0,38.0,17.0,44.0,21.0,14.0,82.0,4.0,16.0,68.0,136.0,8.0,11.0,149.0,12.0,11.0,3.0,147.0,29.0,,81.0,,7.0,21.0,15.0,,21.0,12.0,178.0,898.0,14.0,3.0,0.6596858638743456,0.7368421052631579,0.8333333333333334,0.3157894736842105,0.25,0.3333333333333333,0.3333333333333333,0.5480631276901005,0.5333333333333333,0.5426356589147286,0.5460893854748603,0.5275229357798165,0.5398550724637681,0.5716129032258065,0.5588235294117647,0.5816993464052288,0.02653631284916201,,0.04878048780487805,0.04395604395604396,0.10759493670886076,0.005714285714285714,,22.23086900129702,0.4634146341463415,0.20175438596491227,0.13260135135135134,0.09076042518397383,0.14420803782505912,0.06624605678233439,0.1356565028002489,0.08571428571428572,0.11974110032362459,0.10579345088161209,0.061895551257253385,0.07053941908713693,0.12138728323699421,0.13440860215053763,0.13948497854077252,0.14285714285714285,0.058419243986254296,0.5714285714285714,0.5083798882681564,0.7087912087912088,0.7413793103448276,0.6937984496124031,0.2206703910614525,0.3670886075949367,0.41134751773049644,0.5172413793103449,0.24441340782122906,0.37714285714285717,0.3793103448275862,0.6515151515151515,0.00558659217877095,0.25,0.25,1.0,0.02094972067039106,0.3333333333333333,0.3333333333333333,0.8,0.7339449541284404,0.6375,0.009174311926605505,0.027522935779816515,0.3333333333333333,1.0,0.4855072463768116,0.6716417910447762,0.014492753623188406,,0.050724637681159424,0.42857142857142855,0.5349162011173184,0.35714285714285715,0.5250402097902098,0.5590747311827958,0.5207591240875912,0.10546875,0.1081441922563418,,0.15011286681715574,0.20090293453724606,6.804017216642754,27.026315789473678,0.26434426229508196,0.14942528735632185,1.0,3.0,10.0,3.0,6.0,13.0,6.0,3.0,,1.0,2.0,,0.00980392156862745,0.05263157894736842,0.11764705882352941,,,,,,,,False,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,84766.0,1413,193,2758,2731,861.0,958,289.0,5489,72.0,126.0,4.0,10.0,23.0,33.0,45.0,110.0,42.0,103.0,7.0,23.0,1.0,2.0,8.0,32.0,90.0,3.0,9.0,8.0,27.0,159.0,339.0,39.0,113.0,98.0,533.0,2868,10.0,22.0,3.0,10.0,3.0,32.0,49.0,95.0,10.0,35.0,38.0,166.0,68.0,250.0,75.0,42.0,2.0,2.0,88.0,32.0,19.0,5.0,214.0,41.0,255.0,26.0,15.0,100.0,34.0,80.0,551.0,5.0,23.0,25.0,79.0,6.0,110.0,28.0,138.0,12.0,64.0,37.0,27.0,75.0,43.0,25.0,32.0,5.0,100.0,3.0,29.0,40.0,107.0,3.0,2.0,93.0,1.0,6.0,,122.0,15.0,1.0,48.0,,20.0,10.0,3.0,4.0,12.0,6.0,164.0,853.0,24.0,14.0,0.2138364779874214,0.21518987341772153,0.6410256410256411,0.34513274336283184,0.3,0.2857142857142857,0.35135135135135137,0.4690265486725664,0.45454545454545453,0.5157894736842106,0.4811946902654867,0.453125,0.49230769230769234,0.5277227722772277,0.48484848484848486,0.5460526315789473,0.25,0.04424778761061947,0.05604719764011799,0.07936507936507936,0.06363636363636363,0.019417475728155338,0.044444444444444446,19.483037156704363,0.75,0.06741573033707865,0.08826815642458101,0.024945770065075923,0.07621951219512195,0.017241379310344827,0.08503679476696648,0.0231023102310231,0.012875536480686695,0.03459119496855346,0.02425876010781671,0.013574660633484163,0.05138339920948617,0.10862619808306709,0.0972644376899696,0.08015267175572519,0.05429864253393665,0.5,0.27876106194690264,0.5714285714285714,0.6206896551724138,0.2361111111111111,0.24336283185840707,0.4090909090909091,0.4368932038834951,0.13333333333333333,0.22787610619469026,0.4077669902912621,0.4158415841584158,0.2619047619047619,0.05088495575221239,0.30434782608695654,0.3181818181818182,1.0,0.19911504424778761,0.35555555555555557,0.37209302325581395,0.5625,0.3125,0.4,0.03125,0.28125,0.3333333333333333,0.6666666666666666,0.25384615384615383,0.696969696969697,0.06153846153846154,0.25,0.2076923076923077,0.2962962962962963,0.5287610619469026,0.36363636363636365,0.48987300000000006,0.4693375000000001,0.49023007812499986,0.09896907216494845,0.12903225806451613,,0.0600375234521576,0.31144465290806755,8.892035398230089,25.55221238938053,0.31218274111675126,0.06060606060606061,,9.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,,,0.043478260869565216,,0.028985507246376812,0.5,1.0,,,,2.0,,2.0,False,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,79040.0,1317,38,2508,2531,647.0,747,301.0,5039,58.0,87.0,9.0,16.0,14.0,19.0,37.0,100.0,59.0,162.0,4.0,12.0,2.0,2.0,2.0,4.0,22.0,,4.0,1.0,12.0,154.0,349.0,8.0,34.0,83.0,415.0,2615,15.0,42.0,,6.0,10.0,40.0,36.0,79.0,3.0,14.0,36.0,117.0,150.0,158.0,15.0,9.0,16.0,1.0,21.0,4.0,30.0,,99.0,16.0,115.0,9.0,7.0,53.0,10.0,36.0,246.0,5.0,26.0,34.0,150.0,16.0,200.0,31.0,231.0,5.0,38.0,16.0,22.0,34.0,24.0,25.0,10.0,3.0,59.0,4.0,11.0,63.0,99.0,,2.0,79.0,2.0,5.0,,102.0,11.0,3.0,39.0,,16.0,8.0,4.0,1.0,8.0,5.0,117.0,643.0,10.0,13.0,0.487012987012987,0.5136986301369864,0.625,0.23529411764705882,,0.21428571428571427,0.24242424242424243,0.44126074498567336,0.35714285714285715,0.45569620253164556,0.43342036553524804,0.3125,0.43548387096774194,0.48243559718969553,0.37037037037037035,0.5088495575221239,0.08877284595300261,,0.08595988538681948,0.12643678160919541,0.11,0.04938271604938271,,16.96397341727877,0.576271186440678,0.19047619047619047,0.17045454545454544,0.027339642481598318,0.1069182389937107,0.023148148148148147,0.15358931552587646,0.026563838903170524,0.03225806451612903,0.03235294117647059,0.02030456852791878,0.029940119760479042,0.1377952755905512,0.18996415770609318,0.1786743515850144,0.09504132231404959,0.02717391304347826,0.625,0.22715404699738903,0.6666666666666666,0.7631578947368421,0.4482758620689655,0.26109660574412535,0.37,0.4157303370786517,0.2972972972972973,0.42297650130548303,0.36419753086419754,0.38311688311688313,0.6440677966101694,0.031331592689295036,0.3333333333333333,0.3333333333333333,1.0,0.057441253263707574,0.18181818181818182,0.18181818181818182,0.25,0.3333333333333333,0.5625,0.041666666666666664,0.08333333333333333,,,0.20430107526881722,0.7368421052631579,0.021505376344086023,1.0,0.12903225806451613,0.08333333333333333,0.31592689295039167,0.19047619047619047,0.46320406824146987,0.4895440476190477,0.4544412087912089,0.0948905109489051,0.10344827586206896,,0.0963855421686747,0.2819277108433735,11.037249283667624,26.441176470588243,0.2579744816586922,0.14473684210526316,,8.0,5.0,2.0,6.0,,3.0,,,,3.0,,,,0.1111111111111111,,,,,,,,False,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,70600.0,1177,163,2287,2285,686.0,775,224.0,4572,71.0,95.0,8.0,10.0,21.0,34.0,13.0,49.0,45.0,123.0,10.0,22.0,,4.0,7.0,14.0,65.0,1.0,3.0,4.0,23.0,129.0,267.0,24.0,87.0,128.0,458.0,2316,11.0,20.0,1.0,3.0,4.0,29.0,38.0,88.0,8.0,30.0,62.0,162.0,102.0,156.0,60.0,12.0,12.0,2.0,63.0,14.0,10.0,,156.0,32.0,188.0,22.0,10.0,88.0,26.0,42.0,408.0,5.0,21.0,49.0,116.0,19.0,184.0,26.0,210.0,2.0,50.0,33.0,17.0,31.0,19.0,33.0,12.0,6.0,64.0,2.0,15.0,28.0,55.0,3.0,3.0,138.0,4.0,6.0,1.0,174.0,8.0,,70.0,2.0,19.0,23.0,8.0,6.0,25.0,14.0,160.0,678.0,7.0,16.0,0.3953488372093023,0.4146341463414634,0.8333333333333334,0.27586206896551724,0.3333333333333333,0.26666666666666666,0.2823529411764706,0.48314606741573035,0.55,0.4318181818181818,0.4661016949152542,0.5434782608695652,0.423728813559322,0.5252293577981652,0.5576923076923077,0.5094339622641509,0.2457627118644068,,0.03745318352059925,0.05263157894736842,0.04081632653061224,0.024390243902439025,,19.568627450980394,0.484375,0.24050632911392406,0.15425531914893617,0.027202072538860103,0.17253521126760563,0.021645021645021644,0.15926640926640925,0.0259222333000997,0.03932584269662921,0.027777777777777776,0.02046783625730994,0.017964071856287425,0.10426540284360189,0.1483050847457627,0.19344262295081968,0.18666666666666668,0.011111111111111112,0.56,0.268361581920904,0.7473684210526316,0.7888888888888889,0.5492957746478874,0.1384180790960452,0.2653061224489796,0.2765957446808511,0.07692307692307693,0.3474576271186441,0.36585365853658536,0.375,0.24444444444444444,0.062146892655367235,0.45454545454545453,0.45454545454545453,1.0,0.18361581920903955,0.2153846153846154,0.2153846153846154,0.7142857142857143,0.43478260869565216,0.8,,0.13043478260869565,0.3333333333333333,1.0,0.288135593220339,0.6176470588235294,0.059322033898305086,0.5714285714285714,0.19491525423728814,0.17391304347826086,0.5141242937853108,0.2222222222222222,0.4948997142857142,0.5026605263157895,0.46170789473684215,0.17266187050359713,0.2127659574468085,0.022727272727272728,0.06331877729257641,0.3537117903930131,10.649812734082401,26.333333333333332,0.29995627459554003,0.11864406779661017,,11.0,8.0,,4.0,1.0,9.0,2.0,,,,,,0.03125,,,,,,2.0,1.0,1.0,False,1.0,
