EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,on
101135,1610612744,David Lee,David Lee,101135,GSW,158068.0,2634,-119,5248,5220,1009,1425,600,10468,258.0,395,82.0,132.0,43.0,67.0,88.0,243,149.0,337.0,1.0,3.0,1.0,1.0,495,975,1.0,3.0,210.0,1203,5870,99.0,169.0,27.0,225.0,72.0,150,1.0,1.0,57.0,204.0,668,322.0,3.0,132.0,3.0,1.0,66,137.0,96.0,233.0,60.0,36.0,76.0,22.0,39.0,562.0,55.0,157.0,5.0,131.0,321,45.0,497,217.0,714,28.0,74,47.0,27.0,97.0,18.0,48.0,73.0,6.0,49.0,1.0,6.0,170.0,12.0,31.0,112.0,2.0,211,6.0,16.0,19.0,211.0,5.0,22.0,4.0,5.0,267.0,41.0,135.0,19.0,31.0,19.0,12.0,31.0,18.0,3.0,7.0,204.0,1002,15.0,17.0,0.6747474747474748,0.7785547785547785,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5076923076923077,0.5857988165680473,0.48,0.5076687116564417,0.5857988165680473,0.4867549668874172,0.5513290559120073,0.6081081081081081,0.5543478260869565,0.003067484662576687,0.06769230769230769,0.11139240506329114,0.08641975308641975,0.002967359050445104,21.211101766190076,0.5705882352941176,0.3,0.044642857142857144,0.18782913984786426,0.08785674314493565,0.2021604938271605,0.08634222919937205,0.1917691981332202,0.08745874587458746,0.12092130518234165,0.0972972972972973,0.05625879043600562,0.07709251101321586,0.1092896174863388,0.16783216783216784,0.18761384335154827,0.20748299319727892,0.21397379912663755,0.1736842105263158,0.06779661016949153,0.5806451612903226,0.40388548057259716,0.6531645569620254,0.7350427350427351,0.624031007751938,0.24846625766871167,0.36213991769547327,0.3963963963963964,0.4431818181818182,0.3445807770961145,0.4421364985163205,0.44345238095238093,0.8993288590604027,0.003067484662576687,0.3333333333333333,0.3333333333333333,1.0,0.7810650887573964,0.6212121212121212,0.18292682926829268,0.44370860927152317,0.6417910447761194,0.006622516556291391,1.0,0.4069529652351738,0.3333333333333333,0.49231405930470334,0.5690624999999999,0.4904026490066225,0.1259328358208955,0.12628624883068287,0.18703241895261846,0.16957605985037408,8.884717948717947,24.866666666666664,0.19226371951219512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,139287.0,2321,-148,4621,4595,840,1170,527,9216,224.0,324,11.0,21.0,43.0,64.0,53.0,160,149.0,378.0,66.0,197.0,11.0,43.0,426,862,90.0,262.0,235.0,1357,5190,24.0,58.0,9.0,96.0,81.0,159,15.0,55.0,103.0,310.0,314,538.0,189.0,8.0,191.0,65.0,35,230.0,114.0,344.0,70.0,44.0,138.0,29.0,63.0,802.0,8.0,22.0,,57.0,100,6.0,163,30.0,193,7.0,128,73.0,55.0,110.0,20.0,59.0,78.0,8.0,51.0,,17.0,188.0,10.0,29.0,60.0,,147,11.0,3.0,11.0,270.0,8.0,3.0,24.0,7.0,300.0,21.0,116.0,32.0,19.0,7.0,9.0,19.0,10.0,,1.0,307.0,833,22.0,29.0,0.3685446009389671,0.37203791469194314,0.7,0.3435114503816794,0.2727272727272727,0.3463035019455253,0.494199535962877,0.41379310344827586,0.5094339622641509,0.4991103202846975,0.5304878048780488,0.48364485981308414,0.5374501992031873,0.5454545454545454,0.5579710144927537,0.23309608540925267,0.04060324825986079,0.06481481481481481,0.08125,0.0026455026455026454,27.5381679389313,0.5851063829787234,0.045454545454545456,,0.06693440428380187,0.013810420590081607,0.10070671378091872,0.014311270125223614,0.0762135922330097,0.013940520446096654,0.015217391304347827,0.02,0.007898894154818325,0.012658227848101266,0.018292682926829267,0.05070993914807302,0.06313645621181263,0.08627450980392157,0.11194029850746269,0.07317073170731707,0.012797074954296161,0.5263157894736842,0.28825622775800713,0.691358024691358,0.7392739273927392,0.4330357142857143,0.1423487544483986,0.33125,0.36054421768707484,0.20754716981132076,0.33629893238434166,0.3941798941798942,0.3952254641909814,0.3288590604026846,0.17526690391459074,0.3350253807106599,0.3402061855670103,0.6363636363636364,0.25609756097560976,0.5238095238095238,0.18181818181818182,0.29906542056074764,0.671875,0.20093457943925233,0.2558139534883721,0.5213523131672598,0.3403141361256545,0.5046644901610018,0.49495223880597017,0.4905254761904762,0.09975470155355683,0.12121212121212122,0.0707442888725129,0.22844509948415623,10.419953596287705,25.710305343511447,0.1817788357498377,24.0,65.0,4.0,11.0,4.0,12.0,9.0,13.0,13.0,24.0,81.0,1.0,5.0,3.0,1.0,2.0,11.0,6.0,3.0,0.5416666666666666,0.011450381679389313,0.015228426395939087,0.05782918149466192,0.36923076923076925,0.36923076923076925,0.875,0.13414634146341464,0.36363636363636365,1.0,0.15853658536585366,0.6923076923076923,0.7777777777777778,0.056074766355140186,0.3333333333333333,0.022556390977443608,,,,,,,True
200760,1610612744,Rodney Carney,Rodney Carney,200760,GSW,7912.0,132,-6,260,263,54,79,30,523,1.0,9,1.0,2.0,,,2.0,4,4.0,11.0,5.0,10.0,2.0,2.0,7,24,12.0,19.0,6.0,56,292,2.0,3.0,3.0,7.0,,2,3.0,3.0,,9.0,8,6.0,36.0,,10.0,5.0,1,4.0,,4.0,,,1.0,2.0,1.0,8.0,1.0,4.0,,4.0,8,2.0,14,5.0,19,2.0,2,2.0,,3.0,,1.0,3.0,,2.0,,1.0,6.0,,1.0,9.0,,18,,1.0,2.0,7.0,,,1.0,,9.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,9.0,54,1.0,,0.5714285714285714,0.5714285714285714,1.0,0.631578947368421,1.0,0.631578947368421,0.2916666666666667,0.6666666666666666,,0.5813953488372093,0.6666666666666666,0.9,0.5957446808510638,0.7,0.9,0.4418604651162791,0.041666666666666664,0.1111111111111111,,,18.088737201365188,0.5,0.2222222222222222,,0.09876543209876543,0.047058823529411764,0.13333333333333333,0.037037037037037035,0.10810810810810811,0.044642857142857144,0.08333333333333333,,0.058823529411764705,0.047619047619047616,,0.08333333333333333,0.125,0.08,0.18181818181818182,,0.09090909090909091,1.0,0.20930232558139536,0.1111111111111111,0.125,1.0,0.09302325581395349,0.5,0.5,0.5,0.2558139534883721,0.36363636363636365,0.36363636363636365,0.5,0.23255813953488372,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,,,0.4,1.0,0.6511627906976745,0.5,0.502653488372093,0.4782,0.49694000000000005,0.08695652173913043,0.14814814814814814,0.125,0.16071428571428573,10.816666666666665,24.47368421052632,0.2076923076923077,7.0,9.0,,,1.0,1.0,,,,,,,,,,,,,,,,,0.20930232558139536,0.7777777777777778,0.7777777777777778,1.0,,,,,,,0.2,1.0,,,,,,,,True
200811,1610612744,Lou Amundson,Lou Amundson,200811,GSW,20072.0,335,-57,653,660,135,181,83,1313,28.0,51,10.0,23.0,3.0,10.0,3.0,19,3.0,8.0,,,,,34,78,,,18.0,86,750,10.0,27.0,2.0,22.0,4.0,14,,,7.0,15.0,44,24.0,,18.0,,,8,7.0,1.0,8.0,,1.0,4.0,1.0,2.0,17.0,3.0,31.0,,10.0,28,2.0,40,34.0,74,3.0,7,7.0,,7.0,,5.0,3.0,,2.0,,,10.0,,1.0,23.0,3.0,41,1.0,4.0,1.0,33.0,3.0,2.0,3.0,1.0,37.0,3.0,14.0,6.0,17.0,12.0,5.0,17.0,7.0,,1.0,15.0,134,2.0,3.0,0.6470588235294118,0.88,,,,,0.4358974358974359,0.37037037037037035,0.2857142857142857,0.4358974358974359,0.37037037037037035,0.2857142857142857,0.45263157894736844,0.3548387096774194,0.3409090909090909,,0.10256410256410256,0.13725490196078433,0.05263157894736842,,13.962765957446809,0.7,0.10526315789473684,,0.12017167381974249,0.12916666666666668,0.10526315789473684,0.03529411764705882,0.11585365853658537,0.10461538461538461,0.14285714285714285,0.1875,0.07216494845360824,0.01694915254237288,0.07692307692307693,0.13580246913580246,0.12,0.1038961038961039,0.08571428571428572,0.16,0.08333333333333333,0.4117647058823529,0.6538461538461539,0.5490196078431373,0.6363636363636364,0.6071428571428571,0.24358974358974358,0.15789473684210525,0.16666666666666666,0.6666666666666666,0.10256410256410256,0.375,0.375,1.0,,,,,0.8518518518518519,0.43478260869565216,,0.7142857142857143,0.3,,,0.6538461538461539,,0.5580884615384616,0.6172125,0.5169285714285714,0.15730337078651685,0.15730337078651685,0.2558139534883721,0.1744186046511628,4.55,,0.20673813169984687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,True
201151,1610612744,Acie Law,Acie Law,201151,GSW,17975.0,300,-75,589,582,165,236,53,1171,22.0,35,2.0,2.0,5.0,10.0,1.0,6,4.0,12.0,,6.0,,2.0,27,53,3.0,15.0,19.0,82,702,2.0,2.0,,4.0,6.0,13,1.0,5.0,9.0,24.0,24,30.0,9.0,,6.0,,8,30.0,10.0,40.0,4.0,6.0,14.0,4.0,12.0,90.0,1.0,3.0,,6.0,13,,19,4.0,23,,12,7.0,5.0,6.0,1.0,4.0,9.0,,2.0,,4.0,15.0,,4.0,11.0,,25,2.0,,2.0,23.0,,2.0,2.0,3.0,25.0,1.0,10.0,3.0,,,,,,,,24.0,164,4.0,3.0,0.4444444444444444,0.4444444444444444,1.0,0.2,0.2,0.2,0.5094339622641509,1.0,0.46153846153846156,0.4632352941176471,1.0,0.4166666666666667,0.5125,1.0,0.5,0.22058823529411764,0.1509433962264151,0.2,,0.08333333333333333,14.660493827160494,0.4,,,0.07514450867052024,0.016666666666666666,0.09090909090909091,0.013513513513513514,0.0794979079497908,0.015748031496062992,,0.02,0.024096385542168676,0.019230769230769232,,0.07272727272727272,0.037037037037037035,0.109375,0.0425531914893617,0.21052631578947367,,,0.5147058823529411,0.6285714285714286,0.7857142857142857,0.36363636363636365,0.08823529411764706,0.16666666666666666,0.16666666666666666,1.0,0.17647058823529413,0.3333333333333333,0.36363636363636365,0.75,0.08823529411764706,,,,1.0,1.0,0.5,0.5555555555555556,0.5,0.1111111111111111,,0.7352941176470589,,0.5424213235294117,,0.5392138888888889,0.12987012987012986,0.16129032258064516,0.04878048780487805,0.2926829268292683,6.4660377358490555,24.099999999999998,0.2801358234295416,3.0,9.0,,,1.0,3.0,,,,,,,,,,,,,,,,,0.1323529411764706,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,True
2748,1610612744,Dorell Wright,Dorell Wright,2748,GSW,138354.0,2306,-62,4618,4586,844,1189,528,9204,129.0,201,26.0,42.0,15.0,25.0,32.0,93,46.0,142.0,100.0,270.0,22.0,53.0,207,436,158.0,405.0,119.0,1007,5158,32.0,66.0,9.0,109.0,26.0,56,29.0,75.0,32.0,171.0,218,196.0,465.0,34.0,269.0,100.0,29,105.0,69.0,174.0,44.0,25.0,60.0,9.0,36.0,417.0,12.0,50.0,,59.0,145,25.0,229,62.0,291,11.0,86,48.0,38.0,61.0,12.0,42.0,33.0,5.0,19.0,6.0,2.0,94.0,4.0,17.0,67.0,2.0,119,2.0,3.0,1.0,115.0,,2.0,9.0,3.0,152.0,11.0,63.0,10.0,47.0,26.0,18.0,51.0,29.0,,4.0,170.0,837,14.0,6.0,0.5265700483091788,0.5736842105263158,0.9810126582278481,0.39012345679012345,0.38666666666666666,0.3910891089108911,0.47477064220183485,0.48484848484848486,0.4642857142857143,0.5279429250891795,0.43478260869565216,0.5305343511450382,0.5545154185022027,0.45041322314049587,0.5738255033557047,0.4815695600475624,0.06651376146788991,0.08955223880597014,0.06451612903225806,0.035211267605633804,19.1395793499044,0.648936170212766,0.1953125,,0.09570957095709572,0.03158559696778269,0.10707803992740472,0.02146690518783542,0.09874152952565343,0.028944911297852476,0.048625792811839326,0.0205761316872428,0.027243589743589744,0.0225,0.018867924528301886,0.07480314960629922,0.08695652173913043,0.12404580152671756,0.09560723514211886,0.13414634146341464,0.025,0.5686274509803921,0.2390011890606421,0.6417910447761194,0.7049180327868853,0.5968992248062015,0.11058263971462545,0.34408602150537637,0.367816091954023,0.375,0.16884661117717004,0.323943661971831,0.3357664233576642,0.43478260869565216,0.3210463733650416,0.37037037037037035,0.373134328358209,0.97,0.3652173913043478,0.6190476190476191,0.19230769230769232,0.19083969465648856,0.6,0.40458015267175573,0.41509433962264153,0.7205707491082045,0.37174721189591076,0.546900477326969,0.5602148809523809,0.5249965384615387,0.0757238307349666,0.1290983606557377,0.10824230387288977,0.16981132075471697,8.426146788990826,25.19530864197531,0.18276310090948464,58.0,135.0,4.0,15.0,7.0,22.0,8.0,34.0,12.0,49.0,9.0,,1.0,4.0,,,2.0,5.0,3.0,0.24489795918367346,0.009876543209876543,0.007407407407407408,0.1605231866825208,0.42962962962962964,0.43609022556390975,1.0,0.13043478260869565,0.26666666666666666,1.0,0.2956521739130435,0.23529411764705882,1.0,0.16793893129770993,0.3181818181818182,0.012195121951219513,2.0,4.0,2.0,2.0,1.0,0.014814814814814815,True
201148,1610612744,Brandan Wright,Brandan Wright,201148,GSW,3089.0,51,3,103,105,53,63,11,208,3.0,5,,1.0,2.0,2.0,4.0,5,,1.0,,,,,7,11,,,3.0,17,111,,1.0,,,3.0,4,,,3.0,9.0,14,,,,,,1,,,,,,,,,,,3.0,,2.0,2,1.0,5,3.0,8,,1,1.0,,1.0,,1.0,2.0,,,,,3.0,,2.0,3.0,,4,1.0,,,5.0,,,,,5.0,1.0,3.0,,3.0,2.0,,3.0,2.0,1.0,,9.0,53,,,1.0,1.0,,,,,0.6363636363636364,,0.75,0.6363636363636364,,0.75,0.6538461538461539,,0.75,,0.09090909090909091,0.2,,,13.793103448275863,0.3333333333333333,0.25,,0.05714285714285714,0.09375,0.2222222222222222,,0.09090909090909091,0.07142857142857142,,0.25,,,,,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.3333333333333333,,0.6666666666666666,0.45454545454545453,0.6,0.75,1.0,0.45454545454545453,0.8,0.8,1.0,0.09090909090909091,,,,,,,,1.0,,,0.5,1.0,,,0.45454545454545453,,0.5271636363636364,0.6076,0.58885,0.23076923076923078,0.23076923076923078,,0.5294117647058824,5.863636363636363,,0.5145631067961165,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True
202130,1610612744,Reggie Williams,Reggie Williams,202130,GSW,50787.0,846,-73,1677,1657,435,617,189,3334,49.0,67,11.0,14.0,13.0,20.0,14.0,43,17.0,47.0,32.0,78.0,8.0,21.0,80,157,52.0,121.0,39.0,355,1914,12.0,24.0,8.0,44.0,24.0,40,9.0,27.0,14.0,89.0,88,72.0,144.0,12.0,74.0,32.0,8,45.0,23.0,68.0,17.0,6.0,26.0,7.0,12.0,159.0,8.0,13.0,,25.0,50,2.0,77,21.0,98,3.0,13,8.0,5.0,9.0,6.0,6.0,13.0,1.0,3.0,1.0,2.0,22.0,1.0,5.0,39.0,3.0,72,1.0,,,51.0,2.0,,2.0,2.0,57.0,8.0,26.0,5.0,2.0,2.0,,2.0,,,2.0,89.0,432,13.0,4.0,0.55,0.5945945945945946,0.9230769230769231,0.4297520661157025,0.3333333333333333,0.4444444444444444,0.5095541401273885,0.5,0.6,0.5683453237410072,0.5454545454545454,0.5597014925373134,0.5877483443708609,0.5641025641025641,0.5855263157894737,0.4352517985611511,0.050955414012738856,0.05970149253731343,0.09302325581395349,,17.088607594936708,0.4090909090909091,0.037037037037037035,,0.09225092250922509,0.02462121212121212,0.1059322033898305,0.03571428571428571,0.09640102827763496,0.027925531914893616,0.011764705882352941,0.04242424242424243,0.02072538860103627,0.037037037037037035,0.03225806451612903,0.0718232044198895,0.07734806629834254,0.12777777777777777,0.12269938650306748,0.0684931506849315,0.023076923076923078,,0.24100719424460432,0.7313432835820896,0.7777777777777778,0.5510204081632653,0.15467625899280577,0.32558139534883723,0.358974358974359,0.35714285714285715,0.16906474820143885,0.3617021276595745,0.3617021276595745,0.7058823529411765,0.2805755395683453,0.41025641025641024,0.4155844155844156,0.90625,0.42424242424242425,0.7857142857142857,0.2727272727272727,0.29850746268656714,0.65,0.31343283582089554,0.38095238095238093,0.6762589928057554,0.43243243243243246,0.5323199633699632,0.5125576923076922,0.53325390625,0.09090909090909091,0.14857142857142858,0.12394366197183099,0.2507042253521127,8.728662420382166,25.643801652892567,0.259391771019678,20.0,43.0,1.0,2.0,1.0,6.0,3.0,7.0,4.0,9.0,12.0,,4.0,1.0,,,,1.0,,0.4444444444444444,0.008264462809917356,0.01282051282051282,0.15467625899280577,0.46511627906976744,0.46511627906976744,0.95,0.06060606060606061,0.5,1.0,0.21212121212121213,0.42857142857142855,1.0,0.08955223880597014,0.16666666666666666,0.00819672131147541,,,,,,,True
202391,1610612744,Jeremy Lin,Jeremy Lin,202391,GSW,4107.0,68,-16,134,142,32,60,22,276,4.0,7,,1.0,1.0,3.0,,4,,1.0,,1.0,,1.0,4,12,,1.0,8.0,16,154,,1.0,,,1.0,4,,1.0,3.0,5.0,4,4.0,,,1.0,,2,8.0,1.0,9.0,,1.0,3.0,,5.0,19.0,,4.0,,2.0,5,,7,4.0,11,1.0,6,2.0,4.0,3.0,,,1.0,,3.0,,1.0,4.0,,1.0,3.0,1.0,7,,,,11.0,,,1.0,1.0,10.0,,2.0,3.0,3.0,2.0,,3.0,3.0,,,5.0,32,,1.0,0.5,0.5,,,,,0.3333333333333333,,0.25,0.3076923076923077,,0.2,0.4444444444444444,,0.35714285714285715,0.07692307692307693,0.16666666666666666,0.14285714285714285,0.25,,12.962962962962962,0.75,,,0.09433962264150944,0.07142857142857142,0.18181818181818182,,0.109375,0.0547945205479452,0.125,,0.058823529411764705,,,0.041666666666666664,0.08333333333333333,0.17647058823529413,0.2857142857142857,,0.14285714285714285,1.0,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.5,0.3076923076923077,,,,0.07692307692307693,,,,0.07692307692307693,,,,1.0,,,0.6,0.3333333333333333,0.2,,0.6153846153846154,,0.5407730769230769,0.7032,0.53525,0.13333333333333333,0.14285714285714285,,0.3125,5.141666666666667,25.4,0.23880597014925373,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True
202327,1610612744,Ekpe Udoh,Ekpe Udoh,202327,GSW,36167.0,603,25,1199,1194,182,277,135,2393,24.0,50,9.0,22.0,4.0,7.0,19.0,50,7.0,22.0,,,,,50,122,,,23.0,123,1299,9.0,24.0,2.0,20.0,7.0,18,,,10.0,24.0,58,42.0,,14.0,,,5,18.0,7.0,25.0,6.0,1.0,11.0,1.0,6.0,57.0,10.0,35.0,,14.0,39,3.0,56,45.0,101,2.0,13,7.0,6.0,12.0,1.0,3.0,15.0,2.0,9.0,,,27.0,3.0,4.0,53.0,1.0,86,,8.0,5.0,42.0,1.0,5.0,5.0,1.0,34.0,4.0,16.0,3.0,48.0,31.0,16.0,49.0,32.0,5.0,3.0,24.0,182,3.0,3.0,0.58,0.6744186046511628,,,,,0.4098360655737705,0.375,0.3888888888888889,0.4098360655737705,0.375,0.3888888888888889,0.4489051094890511,0.4,0.5,,0.040983606557377046,0.08,0.02,,12.023460410557185,0.4444444444444444,0.07692307692307693,,0.09873417721518987,0.08009153318077804,0.09271523178807947,0.07142857142857142,0.09706959706959707,0.0779896013864818,0.09836065573770492,0.07563025210084033,0.07142857142857142,0.09183673469387756,0.023809523809523808,0.09923664122137404,0.07633587786259542,0.12030075187969924,0.061224489795918366,0.1509433962264151,0.029850746268656716,0.6530612244897959,0.4098360655737705,0.48,0.5217391304347826,0.5833333333333334,0.4098360655737705,0.38,0.3877551020408163,0.47368421052631576,0.18032786885245902,0.3181818181818182,0.3181818181818182,0.8571428571428571,,,,,0.9166666666666666,0.4090909090909091,0.1111111111111111,0.3888888888888889,0.5714285714285714,,,0.4098360655737705,,0.4866360655737705,0.5893318181818181,0.46388888888888896,0.11940298507462686,0.11940298507462686,0.16260162601626016,0.1951219512195122,7.049180327868854,,0.1517931609674729,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True
