EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,BlockingFouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,on,HeaveMakes
101135,1610612744,David Lee,David Lee,101135,GSW,50787.0,846,-73,1677,1657,435,617,189,3334,77,111,23.0,33.0,21.0,27.0,22.0,80,34.0,86.0,1.0,133,277,1.0,66.0,332,1914,27.0,43.0,6.0,60.0,30.0,59,33.0,93.0,184,82.0,40.0,1.0,13.0,49,28.0,77,17.0,11.0,26.0,6.0,17.0,182,17.0,46,4.0,50,93,19.0,162,67,229,8.0,18.0,11.0,7.0,34,5.0,15.0,25,2.0,19.0,4.0,59,4.0,18.0,30,57,1.0,6.0,7.0,63,4.0,2.0,1.0,86.0,14.0,43.0,7.0,8.0,4.0,4.0,8.0,5.0,1.0,4.0,93.0,432,3.0,7.0,0.6917293233082706,0.8141592920353983,0.48014440433212996,0.627906976744186,0.5084745762711864,0.4784172661870504,0.627906976744186,0.5084745762711864,0.5286624203821656,0.6382978723404256,0.6038961038961039,0.0035971223021582736,0.04693140794223827,0.08108108108108109,0.05,19.672995780590718,0.576271186440678,0.35185185185185186,0.0784313725490196,0.17158671586715868,0.08712121212121213,0.211864406779661,0.07589285714285714,0.18380462724935734,0.08377659574468085,0.09411764705882353,0.07878787878787878,0.08808290155440414,0.06172839506172839,0.11290322580645161,0.17679558011049723,0.16574585635359115,0.17222222222222222,0.22085889570552147,0.1917808219178082,0.061068702290076333,0.625,0.39928057553956836,0.6936936936936937,0.7549019607843137,0.6753246753246753,0.28776978417266186,0.275,0.2894736842105263,0.45454545454545453,0.30935251798561153,0.3953488372093023,0.3953488372093023,0.8823529411764706,0.0035971223021582736,0.7674418604651163,0.696969696969697,0.13043478260869565,0.4576271186440678,0.7777777777777778,0.4028776978417266,0.4835642086330935,0.5703894736842106,0.48353898305084747,0.14006514657980457,0.14052287581699346,0.18072289156626506,0.28012048192771083,8.494945848375448,23.9,0.259391771019678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,60849.0,1014,-83,1986,1971,508,652,224,3957,98,155,7.0,12.0,26.0,39.0,23.0,68,77.0,190.0,88.0,198,413,112.0,138.0,651,2222,11.0,29.0,8.0,42.0,43.0,91,66.0,179.0,130,266.0,2.0,86.0,15.0,85,52.0,137,35.0,17.0,51.0,9.0,25.0,326,6.0,10,,29,54,2.0,85,16,101,3.0,52.0,29.0,23.0,50,10.0,23.0,44,4.0,27.0,6.0,94,3.0,18.0,31,94,7.0,3.0,10.0,151,1.0,11.0,6.0,178.0,11.0,66.0,20.0,5.0,3.0,1.0,5.0,3.0,,1.0,174.0,500,16.0,15.0,0.3282828282828283,0.3299492385786802,0.4794188861985472,0.3793103448275862,0.4725274725274725,0.48857142857142855,0.4146341463414634,0.4708333333333333,0.5356550580431177,0.44680851063829785,0.5493827160493827,0.21333333333333335,0.03631961259079903,0.05806451612903226,0.07352941176470588,30.84070796460177,0.5319148936170213,0.02666666666666667,,0.0821917808219178,0.016025641025641024,0.1070110701107011,0.020338983050847456,0.0894396551724138,0.017410228509249184,0.02040816326530612,0.010256410256410256,0.017167381974248927,0.01951219512195122,0.022222222222222223,0.054455445544554455,0.07723577235772358,0.11483253588516747,0.11557788944723618,0.08333333333333333,0.011583011583011582,0.6,0.29523809523809524,0.632258064516129,0.6712328767123288,0.3469387755102041,0.1295238095238095,0.3382352941176471,0.36507936507936506,0.2608695652173913,0.3619047619047619,0.4052631578947368,0.4074074074074074,0.3246753246753247,0.1676190476190476,0.2926829268292683,0.5833333333333334,0.2857142857142857,0.325,0.6666666666666666,0.5085714285714286,0.48536845124282985,0.5250451612903225,0.47132203389830496,0.12178387650085763,0.14102564102564102,0.06451612903225806,0.2749615975422427,10.438983050847456,25.52321428571429,0.25579053373615307,6.0,24.0,1.0,5.0,1.0,2.0,33.0,3.0,7.0,8.0,27.0,39.0,4.0,12.0,9.0,29.0,60.0,57.0,2.0,33.0,1.0,1.0,3.0,2.0,6.0,5.0,1.0,0.5128205128205128,0.3482142857142857,0.3333333333333333,0.3103448275862069,0.35454545454545455,0.008928571428571428,0.005263157894736842,0.011363636363636364,0.045714285714285714,0.25,0.25,0.8333333333333334,0.375,0.3793103448275862,0.45454545454545453,0.12195121951219512,0.2,1.0,0.17073170731707318,0.42857142857142855,1.0,0.016666666666666666,0.5,0.225,0.2962962962962963,0.38372093023255816,0.043478260869565216,,,,,,,,,True,
200760,1610612744,Rodney Carney,Rodney Carney,200760,GSW,10785.0,180,-57,351,351,59,100,44,702,6,16,1.0,4.0,1.0,3.0,3.0,10,9.0,20.0,11.0,18,46,21.0,12.0,72,405,1.0,5.0,3.0,5.0,1.0,5,1.0,6.0,22,14.0,2.0,11.0,4.0,1,3.0,4,3.0,,,1.0,,11,2.0,6,1.0,5,10,1.0,16,9,25,2.0,5.0,4.0,1.0,4,1.0,2.0,3,,2.0,1.0,7,,,15,19,,1.0,,13,,,,20.0,2.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,,,6.0,59,,,0.6111111111111112,0.6470588235294118,0.391304347826087,0.2,0.2,0.44776119402985076,0.16666666666666666,0.35714285714285715,0.47368421052631576,0.3125,0.3333333333333333,0.31343283582089554,0.08695652173913043,0.1875,0.1,20.39312039312039,0.5714285714285714,0.07142857142857142,0.06666666666666667,0.08547008547008547,0.047619047619047616,0.1388888888888889,0.03773584905660377,0.09803921568627451,0.0446927374301676,0.05,0.02631578947368421,0.0625,0.05263157894736842,,0.07894736842105263,0.061224489795918366,0.13333333333333333,0.17857142857142858,,0.05555555555555555,0.5,0.23880597014925373,0.375,0.46153846153846156,0.3333333333333333,0.14925373134328357,0.3,0.3333333333333333,1.0,0.29850746268656714,0.45,0.45,0.6666666666666666,0.16417910447761194,0.6666666666666666,0.25,,0.42857142857142855,0.3333333333333333,0.5522388059701493,0.48526417910447756,0.5090166666666667,0.4728357142857143,0.12162162162162163,0.16981132075471697,0.06944444444444445,0.08333333333333333,10.210869565217392,24.75238095238095,0.16809116809116809,4.0,10.0,,,,1.0,4.0,,1.0,1.0,1.0,8.0,,1.0,1.0,2.0,24.0,,,4.0,,,,,,,,1.0,0.38095238095238093,,0.5,0.38095238095238093,,,,0.14925373134328357,0.4,0.4,1.0,0.36363636363636365,0.36363636363636365,1.0,,,,0.16666666666666666,,,0.14285714285714285,,0.14285714285714285,1.0,0.36363636363636365,,,,,,,,,,True,
201148,1610612744,Brandan Wright,Brandan Wright,201148,GSW,6484.0,108,-14,212,220,66,83,25,432,13,18,2.0,3.0,3.0,6.0,10.0,18,1.0,3.0,,24,39,,1.0,49,215,4.0,6.0,,8.0,5.0,12,1.0,11.0,34,14.0,6.0,,1.0,2,1.0,3,1.0,,1.0,1.0,,7,1.0,4,,5,8,3.0,16,5,21,1.0,2.0,1.0,1.0,3,,1.0,2,,2.0,1.0,5,1.0,1.0,5,10,,1.0,1.0,8,,,,6.0,4.0,5.0,,7.0,5.0,2.0,7.0,4.0,,,11.0,66,1.0,,0.7083333333333334,0.8095238095238095,0.6153846153846154,0.6666666666666666,0.4166666666666667,0.6153846153846154,0.6666666666666666,0.4166666666666667,0.6125,0.6666666666666666,0.4230769230769231,,0.02564102564102564,0.05555555555555555,,18.67219917012448,0.6,0.375,,0.1,0.05128205128205128,0.22727272727272727,0.045454545454545456,0.12745098039215685,0.05,0.037037037037037035,0.08333333333333333,0.037037037037037035,0.05555555555555555,,0.13793103448275862,0.03571428571428571,0.13043478260869565,0.21052631578947367,0.3333333333333333,0.07142857142857142,0.5714285714285714,0.46153846153846156,0.7222222222222222,0.7647058823529411,0.8461538461538461,0.46153846153846156,0.5555555555555556,0.5555555555555556,0.6,0.07692307692307693,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,,0.5,0.5,0.46153846153846156,0.5108307692307691,0.5541750000000001,0.51885,0.125,0.125,0.16326530612244897,0.22448979591836735,6.123076923076924,,0.3113207547169811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,
202130,1610612744,Reggie Williams,Reggie Williams,202130,GSW,97562.0,1626,-66,3192,3182,850,1053,380,6374,97,144,21.0,26.0,25.0,41.0,31.0,87,38.0,100.0,160.0,166,331,241.0,100.0,738,3500,22.0,45.0,15.0,86.0,46.0,80,34.0,207.0,170,162.0,22.0,155.0,20.0,80,41.0,121,26.0,15.0,44.0,14.0,22.0,283,16.0,26,3.0,59,107,5.0,171,45,216,7.0,28.0,18.0,10.0,27,11.0,16.0,30,3.0,11.0,4.0,57,6.0,17.0,61,124,4.0,,4.0,116,3.0,8.0,4.0,134.0,15.0,60.0,10.0,3.0,2.0,1.0,3.0,1.0,,2.0,205.0,842,22.0,8.0,0.5120481927710844,0.5483870967741935,0.5015105740181269,0.4888888888888889,0.575,0.5576923076923077,0.5220588235294118,0.5924657534246576,0.5850556438791733,0.5512820512820513,0.6242424242424243,0.42132867132867136,0.06042296072507553,0.0763888888888889,0.10344827586206896,18.825466520307355,0.47368421052631576,0.04716981132075472,0.02727272727272727,0.10103871576959396,0.025120772946859903,0.1334841628959276,0.035794183445190156,0.1105929380413058,0.02834008097165992,0.015432098765432098,0.04643962848297214,0.015463917525773196,0.02830188679245283,0.05426356589147287,0.0782608695652174,0.08042895442359249,0.1466275659824047,0.13664596273291926,0.125,0.025830258302583026,0.3333333333333333,0.2517482517482518,0.6736111111111112,0.7293233082706767,0.5360824742268041,0.1520979020979021,0.3563218390804598,0.3974358974358974,0.3225806451612903,0.17482517482517482,0.38,0.38,0.6052631578947368,0.27972027972027974,0.38235294117647056,0.8076923076923077,0.38095238095238093,0.2808219178082192,0.6097560975609756,0.6730769230769231,0.5283922123893804,0.5263617021276595,0.5363088028169015,0.10016155088852989,0.1595744680851064,0.11653116531165311,0.2804878048780488,8.768277945619335,25.377178423236526,0.26629072681704263,37.0,81.0,3.0,5.0,4.0,15.0,65.0,6.0,18.0,23.0,51.0,102.0,9.0,23.0,27.0,66.0,291.0,15.0,5.0,65.0,2.0,3.0,2.0,,3.0,2.0,,0.9509803921568627,0.42323651452282157,0.391304347826087,0.4090909090909091,0.4322033898305085,0.008298755186721992,,0.0125,0.14160839160839161,0.4567901234567901,0.4567901234567901,0.972972972972973,0.40625,0.41139240506329117,0.9384615384615385,0.07352941176470588,0.6,1.0,0.2647058823529412,0.3333333333333333,1.0,0.10273972602739725,0.26666666666666666,0.3493150684931507,0.45098039215686275,0.41935483870967744,0.00823045267489712,,1.0,,,,,,,True,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,34153.0,569,2,1173,1143,368,435,132,2316,45,67,5.0,8.0,15.0,26.0,17.0,43,43.0,83.0,67.0,105,193,83.0,71.0,371,1290,9.0,17.0,2.0,32.0,27.0,53,28.0,115.0,52,158.0,6.0,65.0,13.0,82,33.0,115,24.0,9.0,53.0,11.0,18.0,263,7.0,12,,21,36,1.0,58,19,77,1.0,26.0,16.0,10.0,44,3.0,37.0,7,,7.0,2.0,51,6.0,11.0,23,51,1.0,2.0,,60,,2.0,1.0,77.0,4.0,22.0,15.0,4.0,,3.0,4.0,2.0,,,113.0,361,14.0,10.0,0.24761904761904763,0.2549019607843137,0.5440414507772021,0.5294117647058824,0.5094339622641509,0.5434782608695652,0.5769230769230769,0.47282608695652173,0.5935483870967742,0.5925925925925926,0.5377358490566038,0.3007246376811594,0.06735751295336788,0.13432835820895522,0.06976744186046512,27.43161094224924,0.8627450980392157,0.02631578947368421,,0.10315186246418338,0.03519061583577713,0.11666666666666667,0.03932584269662921,0.10775047258979206,0.036608863198458574,0.07142857142857142,0.01,0.027972027972027972,0.038461538461538464,0.041666666666666664,0.08,0.1206896551724138,0.1111111111111111,0.125,0.09090909090909091,0.008695652173913044,0.5,0.2427536231884058,0.6716417910447762,0.7758620689655172,0.15555555555555556,0.15579710144927536,0.3953488372093023,0.425,0.11764705882352941,0.3007246376811594,0.5180722891566265,0.524390243902439,0.3953488372093023,0.2427536231884058,0.3076923076923077,0.625,0.4,0.2826086956521739,0.5769230769230769,0.5434782608695652,0.4854551660516605,0.4935555555555556,0.471346551724138,0.07796610169491526,0.10426540284360189,0.0862533692722372,0.30997304582210244,10.55181347150259,26.39638554216868,0.3137254901960784,9.0,16.0,1.0,3.0,4.0,4.0,21.0,3.0,6.0,7.0,35.0,30.0,4.0,9.0,11.0,39.0,69.0,21.0,2.0,21.0,1.0,1.0,1.0,,4.0,1.0,1.0,0.7666666666666667,0.3614457831325301,0.4444444444444444,0.28205128205128205,0.37037037037037035,0.012048192771084338,0.012048192771084338,0.014925373134328358,0.057971014492753624,0.5625,0.5625,1.0,0.31343283582089554,0.3181818181818182,0.6666666666666666,0.11538461538461539,0.3333333333333333,1.0,0.23076923076923078,0.5,0.6666666666666666,0.043478260869565216,1.0,0.3804347826086957,0.2,0.3230769230769231,0.011904761904761904,,,,,,,,,True,
2209,1610612744,Vladimir Radmanovic,Vladimir Radmanovic,2209,GSW,36000.0,600,29,1158,1173,269,337,149,2331,17,29,4.0,11.0,,3.0,3.0,17,7.0,20.0,66.0,27,66,89.0,17.0,173,1219,4.0,13.0,,17.0,2.0,8,4.0,35.0,28,26.0,8.0,66.0,6.0,28,18.0,46,11.0,7.0,15.0,5.0,8.0,110,8.0,16,2.0,18,60,5.0,83,26,109,4.0,23.0,19.0,4.0,15,4.0,6.0,10,,9.0,1.0,25,4.0,4.0,47,83,,3.0,3.0,23,5.0,2.0,1.0,20.0,,6.0,4.0,22.0,12.0,6.0,24.0,11.0,,1.0,34.0,265,6.0,1.0,0.5185185185185185,0.6086956521739131,0.4090909090909091,0.3076923076923077,0.25,0.5032258064516129,0.425,0.5,0.5242424242424243,0.425,0.5147058823529411,0.5741935483870968,0.09090909090909091,0.034482758620689655,0.29411764705882354,14.307228915662652,0.6,0.15625,0.05128205128205128,0.15584415584415584,0.043478260869565216,0.11042944785276074,0.046242774566473986,0.14233576642335766,0.04436229205175601,0.05128205128205128,0.03937007874015748,0.04032258064516129,0.03875968992248062,0.06818181818181818,0.13333333333333333,0.1347517730496454,0.20161290322580644,0.09401709401709402,0.15217391304347827,0.046511627906976744,0.4583333333333333,0.1870967741935484,0.5862068965517241,0.6071428571428571,0.5294117647058824,0.10967741935483871,0.17647058823529413,0.25,0.3333333333333333,0.12903225806451613,0.35,0.35,0.5714285714285714,0.4258064516129032,0.55,0.36363636363636365,,0.0967741935483871,,0.7612903225806451,0.5167045161290323,0.5598000000000001,0.4787209677419355,0.037267080745341616,0.08333333333333333,0.09826589595375723,0.2023121387283237,8.525757575757575,25.270786516853935,0.23229706390328153,11.0,23.0,,1.0,4.0,9.0,23.0,3.0,6.0,5.0,14.0,34.0,3.0,7.0,9.0,23.0,96.0,6.0,,23.0,1.0,1.0,,,,,4.0,0.9411764705882353,0.38202247191011235,0.42857142857142855,0.391304347826087,0.38202247191011235,0.011235955056179775,,0.015151515151515152,0.14838709677419354,0.4782608695652174,0.4782608695652174,1.0,0.3484848484848485,0.35384615384615387,0.9130434782608695,0.05,,,0.3,0.5,1.0,0.2903225806451613,0.4444444444444444,0.45161290322580644,0.35714285714285715,0.3484848484848485,,,,2.0,2.0,,,,,True,
2294,1610612744,Charlie Bell,Charlie Bell,2294,GSW,5627.0,94,11,172,177,57,59,23,349,1,2,1.0,1.0,,,,2,1.0,5.0,7.0,2,9,11.0,,16,183,1.0,2.0,,2.0,,1,,,2,2.0,2.0,6.0,1.0,5,4.0,9,1.0,3.0,4.0,,1.0,22,1.0,1,,2,5,,7,2,9,,,,,1,1.0,,3,1.0,1.0,1.0,4,1.0,4.0,1,7,,,,1,,,,,,,,1.0,,1.0,1.0,,,,,56,1.0,,0.5,1.0,0.2222222222222222,0.5,,0.4,0.5,,0.4,0.5,,0.55,0.1111111111111111,,,12.06030150753769,0.25,,,0.07042253521126761,0.018867924528301886,0.1,0.038461538461538464,0.07692307692307693,0.02531645569620253,,,0.045454545454545456,0.05,,0.13636363636363635,,0.09090909090909091,0.11764705882352941,,,,0.1,0.5,0.5,,0.1,,,,0.25,0.2,0.25,1.0,0.35,0.5,1.0,,,,0.65,0.49995,0.47535,0.5055666666666666,,,0.125,,12.555555555555555,27.790909090909096,0.3313953488372093,2.0,4.0,,,,1.0,2.0,,,,4.0,4.0,,,,5.0,12.0,,1.0,2.0,1.0,,,,,,,1.0,0.36363636363636365,,,0.4,0.09090909090909091,0.2,0.14285714285714285,0.2,0.5,0.5,1.0,0.2857142857142857,0.3333333333333333,1.0,,,,,,,0.16666666666666666,,0.6666666666666666,,0.3333333333333333,,,,,,,,,,True,
2429,1610612744,Dan Gadzuric,Dan Gadzuric,2429,GSW,8117.0,135,-20,264,265,73,91,43,529,13,25,7.0,16.0,4.0,4.0,1.0,9,3.0,8.0,1.0,17,42,1.0,4.0,38,284,7.0,20.0,2.0,16.0,4.0,6,3.0,11.0,22,12.0,12.0,1.0,3.0,5,1.0,6,1.0,,2.0,1.0,2.0,13,6.0,19,,4,14,2.0,20,25,45,6.0,3.0,2.0,1.0,4,,1.0,4,,3.0,2.0,8,3.0,2.0,10,25,,,3.0,13,1.0,2.0,,12.0,2.0,5.0,2.0,10.0,3.0,7.0,10.0,7.0,,,11.0,73,2.0,2.0,0.6470588235294118,1.0,0.40476190476190477,0.35,0.6666666666666666,0.3953488372093023,0.35,0.5714285714285714,0.3958333333333333,0.36363636363636365,0.55,0.023255813953488372,0.07142857142857142,0.12,,17.5,0.5,0.15384615384615385,,0.16279069767441862,0.17592592592592593,0.10526315789473684,0.20689655172413793,0.14516129032258066,0.18248175182481752,0.25,0.22580645161290322,0.05405405405405406,0.2222222222222222,0.18181818181818182,0.034482758620689655,0.25,0.19047619047619047,0.1111111111111111,0.09090909090909091,0.2608695652173913,0.7,0.5813953488372093,0.52,0.5909090909090909,0.5384615384615384,0.20930232558139536,0.1111111111111111,0.1111111111111111,1.0,0.18604651162790697,0.375,0.375,1.0,0.023255813953488372,0.8,0.4375,0.14285714285714285,0.5714285714285714,1.0,0.6046511627906976,0.5178662790697675,0.55114,0.5355642857142857,0.10869565217391304,0.1111111111111111,0.42105263157894735,0.2894736842105263,5.678571428571429,25.3,0.2765151515151515,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,1.0,,,,True,
2740,1610612744,Andris Biedrins,Andris Biedrins,2740,GSW,22361.0,373,-55,720,710,167,238,94,1430,26,37,11.0,18.0,2.0,2.0,4.0,20,,,,30,57,,1.0,61,815,11.0,19.0,1.0,23.0,2.0,3,,4.0,38,22.0,18.0,,4.0,11,5.0,16,4.0,1.0,5.0,1.0,5.0,37,8.0,35,1.0,24,38,14.0,76,44,120,5.0,8.0,4.0,4.0,3,,2.0,4,,1.0,1.0,7,,,34,50,,4.0,2.0,16,4.0,1.0,1.0,9.0,2.0,5.0,1.0,7.0,4.0,2.0,7.0,6.0,1.0,3.0,4.0,167,4.0,,0.6333333333333333,0.9047619047619048,0.5263157894736842,0.5789473684210527,0.6666666666666666,0.5263157894736842,0.5789473684210527,0.6666666666666666,0.5,0.5476190476190477,0.6666666666666666,,0.07017543859649122,,0.2,8.004778972520908,0.42857142857142855,0.56,0.04,0.168141592920354,0.14112903225806453,0.25,0.0761904761904762,0.19254658385093168,0.12181303116147309,0.17105263157894737,0.11764705882352941,0.1346153846153846,0.08333333333333333,0.06060606060606061,0.109375,0.2222222222222222,0.16049382716049382,0.2463768115942029,0.25925925925925924,0.21739130434782608,0.8571428571428571,0.6491228070175439,0.7027027027027027,0.7027027027027027,0.6153846153846154,0.3508771929824561,0.2,0.25,0.75,,,,,,0.9473684210526315,0.6111111111111112,0.09090909090909091,0.6666666666666666,1.0,0.6491228070175439,0.5598385964912281,0.6165052631578947,0.5298333333333333,0.08333333333333333,0.08333333333333333,0.3770491803278688,0.06557377049180328,3.263157894736842,,0.23194444444444445,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
