EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,PenaltyArc3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,Arc3PctBlocked
101113,1610612746,Ike Diogu,Ike Diogu,101113,LAC,20855.0,348,-46,663,661,225,190,101,1324,49,64,16.0,20.0,15.0,19.0,11.0,26.0,5.0,18.0,65,108,24.0,154,709,18.0,27.0,9.0,45.0,18.0,32.0,5.0,41.0,96.0,34.0,20.0,7.0,2.0,2.0,2.0,4.0,7.0,17.0,21.0,27,4.0,52,24.0,76,3.0,1.0,2.0,8.0,3.0,7.0,5.0,3.0,15,3.0,5.0,33,8.0,55,6.0,2.0,41.0,7.0,8.0,1.0,37.0,7.0,19.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,41.0,225,6.0,3.0,0.7384615384615385,0.8727272727272727,0.6018518518518519,0.6666666666666666,0.5625,0.6018518518518519,0.6666666666666666,0.5625,0.6260162601626016,0.703125,0.5857142857142857,0.06481481481481481,0.078125,0.07692307692307693,17.579617834394906,0.5333333333333333,0.14814814814814814,0.1443850267379679,0.06967213114754098,0.2,0.08433734939759036,0.1643835616438356,0.07339449541284404,0.07865168539325842,0.08695652173913043,0.046511627906976744,0.07936507936507936,0.1,0.0967741935483871,0.23404255319148937,0.1282051282051282,0.1891891891891892,0.22580645161290322,0.5925925925925926,0.765625,0.8305084745762712,0.7755102040816326,0.24074074074074073,0.4230769230769231,0.4583333333333333,0.45454545454545453,0.16666666666666666,0.2777777777777778,0.2777777777777778,1.0,0.7407407407407407,0.8,0.4375,0.59375,0.7894736842105263,0.5925925925925926,0.49866759259259263,0.5147952380952382,0.5047968749999999,0.15833333333333333,0.15833333333333333,0.2922077922077922,0.2662337662337662,5.658333333333332,0.3393665158371041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101155,1610612746,Ryan Gomes,Ryan Gomes,101155,LAC,44374.0,740,-96,1393,1403,425,408,188,2796,12,23,5.0,9.0,5.0,7.0,3.0,15.0,31.0,66.0,46,104,16.0,192,1579,6.0,15.0,6.0,21.0,11.0,22.0,8.0,54.0,64.0,28.0,4.0,6.0,25.0,39.0,17.0,92.0,7.0,10.0,18.0,40,5.0,63,18.0,81,19.0,11.0,8.0,10.0,8.0,13.0,2.0,1.0,23,1.0,5.0,24,1.0,56,3.0,3.0,19.0,,5.0,1.0,19.0,,7.0,2.0,6.0,2.0,6.0,,1.0,,54.0,416,13.0,2.0,0.6956521739130435,0.7272727272727273,0.4423076923076923,0.4,0.5,0.4808743169398907,0.39473684210526316,0.4423076923076923,0.4973958333333333,0.4772727272727273,0.48214285714285715,0.057692307692307696,0.17391304347826086,0.13333333333333333,13.329200247985122,0.43478260869565216,0.1111111111111111,0.08547008547008547,0.02178649237472767,0.10285714285714286,0.04142011834319527,0.09020217729393468,0.027070063694267517,0.017964071856287425,0.015503875968992248,0.03067484662576687,0.018867924528301886,0.07936507936507936,0.09027777777777778,0.08571428571428572,0.08152173913043478,0.11811023622047244,0.0625,0.12568306010928962,0.5217391304347826,0.631578947368421,0.5,0.08196721311475409,0.2,0.23076923076923078,0.3333333333333333,0.36065573770491804,0.4696969696969697,0.4696969696969697,0.8064516129032258,0.47368421052631576,0.5555555555555556,0.2,0.1346153846153846,0.7142857142857143,0.5573770491803278,0.5015958563535912,0.48961923076923075,0.506013,0.03684210526315789,0.06306306306306306,0.109375,0.28125,13.44519230769231,0.3050969131371141,20.0,50.0,1.0,1.0,8.0,21.0,8.0,29.0,3.0,9.0,28.0,79.0,1.0,4.0,8.0,30.0,84.0,1.0,28.0,8.0,14.0,6.0,8.0,2.0,6.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,0.35443037974683544,0.25,0.26666666666666666,0.358974358974359,0.43169398907103823,0.02631578947368421,0.05,0.3333333333333333,0.273224043715847,0.4,0.4,1.0,0.15846994535519127,0.27586206896551724,0.27586206896551724,1.0,0.05263157894736842,1.0,1.0,0.15789473684210525,0.40384615384615385,0.38095238095238093,0.17307692307692307,0.2857142857142857,24.807594936708863,,,,,,,,,,,,,,,,,,True,
1884,1610612746,Baron Davis,Baron Davis,1884,LAC,9419.0,157,1,310,303,106,89,44,613,15,27,,,5.0,10.0,8.0,23.0,2.0,11.0,25,61,18.0,89,340,,3.0,,9.0,9.0,23.0,7.0,34.0,6.0,44.0,,5.0,26.0,31.0,20.0,67.0,,5.0,4.0,9,1.0,14,5.0,19,6.0,2.0,4.0,7.0,5.0,4.0,2.0,,11,1.0,2.0,6,,12,,,13.0,1.0,,,19.0,1.0,8.0,2.0,,,,,,,34.0,101,3.0,1.0,0.12,0.12,0.4098360655737705,,0.391304347826087,0.4127906976744186,0.5,0.4090909090909091,0.46842105263157896,0.5,0.4594594594594595,0.08196721311475409,0.14814814814814814,0.043478260869565216,29.444444444444443,0.6363636363636364,0.07142857142857142,0.09375,0.05,0.08695652173913043,,0.09154929577464789,0.034013605442176874,0.07317073170731707,0.030303030303030304,0.038461538461538464,,,0.08108108108108109,0.14285714285714285,0.07894736842105263,0.0625,0.14285714285714285,0.313953488372093,0.5555555555555556,0.6521739130434783,0.06666666666666667,0.26744186046511625,0.34782608695652173,0.36363636363636365,0.125,0.12790697674418605,0.18181818181818182,0.18181818181818182,0.5,,,,0.30303030303030304,0.5,0.6046511627906976,0.48958941176470594,0.4905062499999999,0.4661609375,0.08602150537634409,0.11764705882352941,0.10112359550561797,0.38202247191011235,6.921311475409835,0.3419354838709677,1.0,1.0,,,,,6.0,24.0,6.0,10.0,7.0,25.0,3.0,6.0,3.0,10.0,18.0,1.0,23.0,6.0,5.0,4.0,1.0,3.0,3.0,,1.0,2.0,,1.0,,,,,0.8571428571428571,0.28,0.5,0.3,0.2916666666666667,0.29069767441860467,,0.02127659574468085,,0.011627906976744186,1.0,1.0,1.0,0.27906976744186046,0.25,0.25,0.8333333333333334,,,,0.6666666666666666,,,0.30303030303030304,0.2608695652173913,26.252000000000002,3.0,3.0,3.0,1.0,2.0,0.5,1.0,0.3,,,,,,,,,,True,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,36055.0,601,-143,1166,1167,429,378,142,2333,21,44,3.0,8.0,8.0,18.0,6.0,19.0,33.0,78.0,60,141,67.0,259,1270,7.0,17.0,4.0,24.0,26.0,57.0,30.0,94.0,46.0,74.0,2.0,10.0,58.0,71.0,30.0,155.0,1.0,5.0,15.0,29,3.0,47,8.0,55,18.0,12.0,6.0,20.0,14.0,17.0,6.0,6.0,37,,13.0,29,1.0,52,3.0,1.0,48.0,1.0,,6.0,73.0,4.0,20.0,7.0,7.0,4.0,8.0,,,1.0,85.0,421,2.0,2.0,0.38333333333333336,0.3898305084745763,0.425531914893617,0.4117647058823529,0.45614035087719296,0.4085106382978723,0.38461538461538464,0.3595505617977528,0.4770992366412214,0.4074074074074074,0.45098039215686275,0.07092198581560284,0.18181818181818182,0.10526315789473684,22.380239520958085,0.5405405405405406,0.06666666666666667,0.07512953367875648,0.012755102040816327,0.10344827586206896,0.007042253521126761,0.08286252354048965,0.011235955056179775,0.035211267605633804,,,,0.023809523809523808,0.0673076923076923,0.06086956521739131,0.08982035928143713,0.11650485436893204,0.07142857142857142,0.18723404255319148,0.4772727272727273,0.5833333333333334,0.38095238095238093,0.08085106382978724,0.3157894736842105,0.35294117647058826,0.5,0.33191489361702126,0.4230769230769231,0.4230769230769231,0.36363636363636365,0.3076923076923077,0.375,0.3333333333333333,0.20224719101123595,0.4444444444444444,0.5872340425531914,0.47442380952380947,0.44304999999999994,0.4575011627906978,0.09411764705882353,0.12738853503184713,0.09266409266409266,0.36293436293436293,13.054609929078014,0.36792452830188677,5.0,16.0,,,,5.0,19.0,78.0,9.0,27.0,24.0,94.0,2.0,9.0,4.0,32.0,51.0,3.0,75.0,19.0,13.0,8.0,5.0,8.0,20.0,2.0,3.0,2.0,4.0,3.0,11.0,2.0,1.0,5.0,0.7083333333333334,0.2553191489361702,0.2222222222222222,0.125,0.26373626373626374,0.4,0.045454545454545456,0.023076923076923078,0.625,0.06808510638297872,0.3125,0.3125,1.0,0.33191489361702126,0.24358974358974358,0.24358974358974358,0.631578947368421,,,,0.34615384615384615,0.056179775280898875,,0.30337078651685395,0.25333333333333335,26.773404255319154,2.0,4.0,21.0,,1.0,0.2222222222222222,1.0,0.14814814814814814,4.0,1.0,1.0,0.04081632653061224,,,,,,True,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,110432.0,1841,-219,3509,3507,1141,975,486,7016,114,199,13.0,25.0,41.0,67.0,25.0,76.0,35.0,95.0,174,370,99.0,543,3819,15.0,39.0,12.0,42.0,54.0,119.0,62.0,200.0,88.0,260.0,16.0,34.0,226.0,289.0,144.0,641.0,21.0,43.0,36.0,118,1.0,155,68.0,223,92.0,61.0,31.0,108.0,71.0,86.0,37.0,10.0,194,8.0,58.0,58,6.0,130,4.0,11.0,124.0,8.0,3.0,7.0,133.0,16.0,50.0,23.0,26.0,6.0,26.0,6.0,1.0,5.0,195.0,1132,12.0,19.0,0.25287356321839083,0.26506024096385544,0.4702702702702703,0.38461538461538464,0.453781512605042,0.4567901234567901,0.3409090909090909,0.42857142857142855,0.4990791896869245,0.42,0.5050505050505051,0.0918918918918919,0.12562814070351758,0.11842105263157894,18.034795393285957,0.5567010309278351,0.008849557522123894,0.09974640743871513,0.03659574468085106,0.08108108108108109,0.051470588235294115,0.09465273509526737,0.04042956411876184,0.03355704697986577,0.04153354632587859,0.03614457831325301,0.06405693950177936,0.023622047244094488,0.06497175141242938,0.0783132530120482,0.13883299798792756,0.07339449541284404,0.10256410256410256,0.4094650205761317,0.5728643216080402,0.6551724137931034,0.24561403508771928,0.15637860082304528,0.32894736842105265,0.373134328358209,0.2,0.19547325102880658,0.3684210526315789,0.3684210526315789,0.3142857142857143,0.5681818181818182,0.52,0.23076923076923078,0.4161490683229814,0.6119402985074627,0.6481481481481481,0.5071516632016632,0.48154393939393936,0.49162961783439485,0.09615384615384616,0.12376237623762376,0.07734806629834254,0.3683241252302026,7.475135135135134,0.32516386434881733,11.0,41.0,,2.0,2.0,10.0,21.0,75.0,3.0,32.0,32.0,116.0,,5.0,10.0,42.0,84.0,4.0,71.0,21.0,63.0,39.0,24.0,26.0,56.0,4.0,12.0,33.0,12.0,11.0,3.0,20.0,,14.0,0.875,0.27586206896551724,,0.23809523809523808,0.2857142857142857,0.23868312757201646,0.031496062992125984,0.05217391304347826,0.5384615384615384,0.08436213991769548,0.2682926829268293,0.2682926829268293,1.0,0.15432098765432098,0.28,0.28,0.8095238095238095,0.045454545454545456,,,0.06818181818181818,0.062111801242236024,0.2,0.19875776397515527,0.29577464788732394,26.015517241379317,,8.0,12.0,2.0,6.0,,,0.25,,,,,,,,,,True,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,50965.0,849,-127,1595,1617,465,422,235,3212,92,136,34.0,60.0,25.0,40.0,4.0,12.0,,1.0,96,149,38.0,230,1773,35.0,63.0,13.0,83.0,28.0,47.0,19.0,75.0,130.0,62.0,54.0,15.0,14.0,15.0,6.0,31.0,15.0,73.0,45.0,86,16.0,147,96.0,243,18.0,13.0,5.0,14.0,5.0,41.0,9.0,3.0,55,8.0,13.0,68,2.0,106,7.0,7.0,79.0,2.0,13.0,5.0,79.0,9.0,36.0,8.0,56.0,24.0,56.0,6.0,18.0,4.0,75.0,465,8.0,8.0,0.6770833333333334,0.9420289855072463,0.6442953020134228,0.5555555555555556,0.5957446808510638,0.64,0.5555555555555556,0.5957446808510638,0.6216216216216216,0.5533333333333333,0.5597014925373134,0.10067114093959731,0.08823529411764706,0.25,12.718600953895072,0.2545454545454545,0.38095238095238093,0.14930555555555555,0.13619402985074627,0.23076923076923078,0.08522727272727272,0.16990920881971466,0.12359550561797752,0.13953488372093023,0.1,0.16022099447513813,0.06557377049180328,0.12962962962962962,0.10975609756097561,0.13855421686746988,0.18292682926829268,0.2112676056338028,0.2830188679245283,0.9066666666666666,0.6764705882352942,0.7419354838709677,0.6847826086956522,0.08,0.3333333333333333,0.4444444444444444,0.5,0.006666666666666667,,,,0.9523809523809523,0.5666666666666667,0.17647058823529413,0.851063829787234,0.625,0.9133333333333333,0.5834396666666668,0.5902,0.5624638297872341,0.2033898305084746,0.20454545454545456,0.36086956521739133,0.32608695652173914,2.1523489932885904,0.29153605015673983,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,2.0,6.0,8.0,6.0,2.0,2.0,4.0,,27.0,5.0,24.0,,,,,,0.006666666666666667,0.13114754098360656,0.15789473684210525,0.42857142857142855,,,,,0.006666666666666667,,,,,,,,,,,,28.3,,,,2.0,,,,,,,,,,,,,,True,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,78206.0,1303,-119,2484,2476,855,739,352,4960,174,268,44.0,73.0,52.0,87.0,53.0,151.0,35.0,110.0,262,529,159.0,695,2725,50.0,91.0,30.0,130.0,68.0,149.0,68.0,213.0,356.0,168.0,70.0,40.0,79.0,117.0,45.0,272.0,27.0,75.0,59.0,188,45.0,292,105.0,397,26.0,12.0,14.0,43.0,20.0,51.0,23.0,12.0,94,14.0,23.0,45,3.0,105,15.0,7.0,238.0,11.0,20.0,12.0,256.0,28.0,118.0,24.0,22.0,4.0,22.0,1.0,2.0,,213.0,847,9.0,20.0,0.6793893129770993,0.7841409691629956,0.4952741020793951,0.5494505494505495,0.4563758389261745,0.4944649446494465,0.5494505494505495,0.4588607594936709,0.5297256097560976,0.5752212389380531,0.504739336492891,0.07561436672967864,0.10074626865671642,0.0728476821192053,25.890079502246802,0.4574468085106383,0.5294117647058824,0.22274881516587677,0.09410288582183186,0.19865319865319866,0.09090909090909091,0.21647677475898336,0.09323583180987204,0.12974683544303797,0.0958904109589041,0.04961832061068702,0.08247422680412371,0.10679611650485436,0.19123505976095617,0.19678714859437751,0.26453488372093026,0.21739130434782608,0.13432835820895522,0.4944649446494465,0.6492537313432836,0.7219917012448133,0.6781609195402298,0.2785977859778598,0.3509933774834437,0.37857142857142856,0.6226415094339622,0.2029520295202952,0.3181818181818182,0.32407407407407407,0.7714285714285715,0.8021978021978022,0.6027397260273972,0.13636363636363635,0.5506329113924051,0.5977011494252874,0.518450184501845,0.4902003717472118,0.5390363636363636,0.5006445161290322,0.18670886075949367,0.19063004846526657,0.18705035971223022,0.3064748201438849,7.049338374291117,0.3442028985507246,,1.0,,,,,4.0,12.0,,9.0,4.0,13.0,,,3.0,9.0,12.0,3.0,9.0,4.0,38.0,30.0,8.0,11.0,23.0,3.0,25.0,11.0,9.0,8.0,,18.0,,6.0,1.0,0.3076923076923077,,0.3333333333333333,0.4,0.023985239852398525,0.030927835051546393,0.10964912280701754,0.2727272727272727,0.0018450184501845018,,,,0.02214022140221402,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.056962025316455694,0.4444444444444444,32.99230769230769,,3.0,,,2.0,,,0.3333333333333333,,,,,0.01818181818181818,,,,,True,
202329,1610612746,Al-Farouq Aminu,Al-Farouq Aminu,202329,LAC,61560.0,1026,-154,1971,1962,619,499,287,3933,65,117,23.0,40.0,18.0,37.0,15.0,34.0,7.0,44.0,87,195,66.0,345,2098,24.0,49.0,9.0,60.0,25.0,58.0,20.0,103.0,76.0,98.0,40.0,21.0,37.0,46.0,22.0,101.0,5.0,48.0,26.0,103,3.0,132,57.0,189,43.0,28.0,15.0,44.0,30.0,35.0,14.0,7.0,79,8.0,21.0,43,1.0,83,4.0,4.0,64.0,,4.0,3.0,87.0,7.0,42.0,5.0,17.0,4.0,17.0,,,1.0,103.0,619,11.0,5.0,0.4367816091954023,0.5671641791044776,0.4461538461538462,0.4897959183673469,0.43103448275862066,0.4634551495016611,0.4636363636363636,0.4715909090909091,0.5058651026392962,0.4918032786885246,0.5049019607843137,0.1076923076923077,0.09401709401709402,0.17647058823529413,18.229166666666668,0.5569620253164557,0.05,0.15281899109792285,0.06956521739130435,0.10569105691056911,0.023255813953488372,0.14021739130434782,0.05856353591160221,0.07633587786259542,0.08888888888888889,0.04838709677419355,0.012658227848101266,0.05263157894736842,0.17412935323383086,0.13142857142857142,0.15100671140939598,0.12154696132596685,0.06153846153846154,0.38870431893687707,0.5555555555555556,0.6132075471698113,0.36923076923076925,0.11295681063122924,0.4411764705882353,0.5357142857142857,0.5333333333333333,0.1461794019933555,0.1590909090909091,0.175,0.8571428571428571,0.7272727272727273,0.575,0.043478260869565216,0.42045454545454547,0.4864864864864865,0.7408637873754153,0.5313960132890366,0.546521875,0.5208892045454544,0.125,0.1826086956521739,0.17391304347826086,0.2985507246376812,6.430256410256411,0.31405377980720445,12.0,43.0,,1.0,3.0,11.0,23.0,63.0,5.0,19.0,35.0,106.0,1.0,6.0,11.0,30.0,105.0,,63.0,23.0,9.0,3.0,6.0,7.0,8.0,4.0,9.0,10.0,8.0,6.0,,10.0,3.0,11.0,1.0,0.330188679245283,0.16666666666666666,0.36666666666666664,0.330188679245283,0.3521594684385382,0.05405405405405406,0.06,0.6470588235294118,0.14285714285714285,0.27906976744186046,0.27906976744186046,1.0,0.20930232558139536,0.36507936507936506,0.36507936507936506,1.0,0.01818181818181818,,,0.09090909090909091,0.125,0.2727272727272727,0.2159090909090909,0.36507936507936506,24.90943396226415,1.0,8.0,,,3.0,0.2,1.0,0.42105263157894735,,,,,0.09090909090909091,,,,,True,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,24332.0,406,-27,773,769,197,141,100,1542,28,51,7.0,14.0,10.0,15.0,20.0,50.0,35.0,80.0,83,181,17.0,183,793,15.0,26.0,3.0,33.0,26.0,50.0,8.0,60.0,116.0,50.0,12.0,10.0,22.0,25.0,14.0,53.0,9.0,13.0,21.0,52,9.0,82,22.0,104,5.0,4.0,1.0,12.0,3.0,14.0,9.0,6.0,26,4.0,5.0,24,,41,4.0,3.0,15.0,,1.0,,23.0,1.0,11.0,1.0,23.0,4.0,23.0,2.0,,1.0,60.0,196,4.0,1.0,0.6987951807228916,0.7532467532467533,0.4585635359116022,0.5769230769230769,0.52,0.4585635359116022,0.5769230769230769,0.52,0.4765625,0.5892857142857143,0.5454545454545454,0.055248618784530384,0.11764705882352941,0.04,24.77272727272727,0.46153846153846156,0.375,0.18181818181818182,0.05,0.20588235294117646,0.10344827586206896,0.18814432989690721,0.06340057636887608,0.07058823529411765,0.046153846153846156,0.03636363636363636,0.13793103448275862,0.034482758620689655,0.20833333333333334,0.12,0.2,0.18055555555555555,0.26666666666666666,0.281767955801105,0.5490196078431373,0.6222222222222222,0.5357142857142857,0.27624309392265195,0.4,0.4166666666666667,0.7,0.4419889502762431,0.4375,0.44871794871794873,0.8285714285714286,0.5384615384615384,0.5,,0.3,0.6666666666666666,0.281767955801105,0.45438950276243095,0.5114142857142856,0.462162,0.05759162303664921,0.05759162303664921,0.18032786885245902,0.32786885245901637,10.346961325966848,0.25485122897800777,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,5.0,,1.0,2.0,2.0,,,19.0,,15.0,,,,,,,,0.011627906976744186,0.6521739130434783,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.025,,,,,True,
2567,1610612746,Brian Cook,Brian Cook,2567,LAC,12194.0,203,7,392,385,168,126,40,777,8,14,2.0,6.0,4.0,7.0,2.0,7.0,6.0,21.0,16,42,7.0,81,406,3.0,8.0,,6.0,9.0,19.0,6.0,42.0,14.0,18.0,4.0,1.0,3.0,5.0,2.0,12.0,1.0,6.0,10.0,20,7.0,37,7.0,44,4.0,2.0,2.0,5.0,2.0,6.0,3.0,1.0,11,1.0,4.0,20,1.0,29,,3.0,11.0,2.0,1.0,,13.0,1.0,5.0,2.0,5.0,2.0,5.0,,,,42.0,168,2.0,2.0,0.4375,0.5,0.38095238095238093,0.375,0.47368421052631576,0.4868421052631579,0.375,0.6,0.49390243902439024,0.3333333333333333,0.6176470588235294,0.023809523809523808,0.07142857142857142,,21.088435374149658,0.45454545454545453,0.4666666666666667,0.15625,0.04838709677419355,0.20408163265306123,0.019230769230769232,0.1694915254237288,0.03977272727272727,0.09302325581395349,0.034482758620689655,0.019230769230769232,0.023809523809523808,,0.16216216216216217,0.14705882352941177,0.15789473684210525,0.17142857142857143,0.2857142857142857,0.18421052631578946,0.5714285714285714,0.6153846153846154,0.375,0.09210526315789473,0.2857142857142857,0.2857142857142857,,0.27631578947368424,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.75,0.3333333333333333,,0.23333333333333334,0.5714285714285714,0.631578947368421,0.5053052631578949,0.5572285714285715,0.5031466666666666,0.0625,0.10869565217391304,0.07407407407407407,0.5185185185185185,11.361904761904762,0.42857142857142855,2.0,2.0,,,1.0,1.0,12.0,32.0,,10.0,14.0,34.0,,,6.0,11.0,39.0,,32.0,12.0,2.0,2.0,,1.0,,,3.0,,1.0,,,3.0,,4.0,0.9285714285714286,0.4117647058823529,,0.5454545454545454,0.4117647058823529,0.4473684210526316,,0.06666666666666667,0.8,0.02631578947368421,1.0,1.0,1.0,0.42105263157894735,0.375,0.375,0.9166666666666666,,,,,0.03333333333333333,1.0,0.3333333333333333,0.375,25.355882352941176,,5.0,3.0,,,,,0.5,,,,,,,,,,True,
