EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,LostBallSteals,BlockingFouls,Charge Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,SecondChanceTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffAtRimReboundPct,SecondChanceArc3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,HeaveAttempts,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,HeaveMakes,on,Arc3PctBlocked
101127,1610612761,Jarrett Jack,Jarrett Jack,101127,TOR,9201.0,153,-30.0,303,308,83.0,125.0,29,611,2.0,7.0,2.0,7.0,11.0,6.0,16.0,1.0,2.0,10.0,1.0,5.0,15.0,34.0,1.0,12.0,18.0,51.0,366,1.0,1.0,1.0,2.0,1.0,5.0,5.0,10.0,12.0,6.0,24.0,3.0,10.0,1.0,18.0,6.0,24.0,3.0,3.0,12.0,2.0,4.0,54.0,4.0,11.0,1.0,16.0,16.0,2.0,2.0,9.0,1.0,6.0,3.0,1.0,3.0,1.0,12.0,5.0,7.0,11.0,1.0,17.0,1.0,1.0,4.0,2.0,19.0,5.0,4.0,3.0,12.0,83.0,1.0,3.0,0.2,0.2,1.0,0.08333333333333333,0.08333333333333333,0.4411764705882353,1.0,0.2,0.358695652173913,0.5,0.1,0.4339622641509434,0.5,0.36666666666666664,0.2608695652173913,0.029411764705882353,0.09090909090909091,19.287833827893174,0.75,0.125,0.125,0.12903225806451613,0.12605042016806722,0.10526315789473684,0.03571428571428571,0.2727272727272727,0.1,0.18181818181818182,0.15217391304347827,0.2857142857142857,0.2857142857142857,1.0,0.2391304347826087,0.6363636363636364,0.7,0.34782608695652173,0.375,0.375,0.16666666666666666,0.043478260869565216,0.5,0.5,1.0,0.21739130434782608,0.5,0.2,0.5,0.41304347826086957,0.48462555555555553,0.503625,0.5034388888888889,0.08,0.10526315789473684,0.0392156862745098,0.23529411764705882,12.088235294117649,26.075,0.2739273927392739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101132,1610612761,Linas Kleiza,Linas Kleiza,101132,TOR,8770.0,146,10.0,292,294,94.0,97.0,29,586,10.0,18.0,4.0,6.0,14.0,6.0,12.0,1.0,4.0,8.0,,2.0,22.0,44.0,3.0,12.0,4.0,57.0,305,4.0,8.0,1.0,11.0,6.0,10.0,3.0,4.0,19.0,18.0,26.0,9.0,8.0,4.0,4.0,,4.0,,,2.0,,2.0,8.0,6.0,22.0,5.0,33.0,44.0,2.0,1.0,5.0,,3.0,4.0,,2.0,,9.0,5.0,5.0,13.0,1.0,9.0,1.0,1.0,1.0,,7.0,,4.0,,19.0,94.0,1.0,,0.4090909090909091,0.45,1.0,0.25,0.25,0.5,0.5,0.6,0.4732142857142857,0.6111111111111112,0.5769230769230769,0.4830508474576271,0.6111111111111112,0.59375,0.21428571428571427,0.09090909090909091,0.07142857142857142,20.795107033639145,0.5555555555555556,0.38461538461538464,0.21782178217821782,0.20689655172413793,0.2153846153846154,0.20588235294117646,0.3,0.16216216216216217,0.1,0.4444444444444444,0.32142857142857145,0.5555555555555556,0.6666666666666666,0.4,0.25,0.42857142857142855,0.46153846153846156,0.21428571428571427,0.5,0.5,0.5,0.07142857142857142,0.25,0.3333333333333333,1.0,0.14285714285714285,,0.3076923076923077,0.15384615384615385,0.5357142857142857,0.49993035714285716,0.49026,0.42512307692307694,0.06779661016949153,0.0851063829787234,0.19298245614035087,0.3333333333333333,7.809090909090911,24.625000000000004,0.3219178082191781,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,4.0,1.0,11.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.06666666666666667,0.041666666666666664,0.18181818181818182,0.07751937984496124,0.030303030303030304,0.09375,0.16,0.25,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,0.4444444444444444,0.75,0.3333333333333333,0.1111111111111111,1.0,1.0,0.5,0.07692307692307693,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,40199.0,670,-99.0,1315,1322,289.0,321.0,161,2637,78.0,112.0,29.0,10.0,27.0,19.0,39.0,,,,,,107.0,178.0,,,54.0,268.0,1492,28.0,42.0,,74.0,27.0,43.0,,27.0,81.0,140.0,74.0,,,17.0,25.0,6.0,31.0,5.0,1.0,12.0,6.0,7.0,68.0,21.0,66.0,11.0,98.0,172.0,25.0,23.0,10.0,,3.0,11.0,1.0,7.0,2.0,21.0,6.0,52.0,93.0,9.0,63.0,2.0,9.0,3.0,6.0,69.0,,33.0,5.0,81.0,289.0,6.0,5.0,0.6542056074766355,0.8235294117647058,,,,0.601123595505618,0.6666666666666666,0.627906976744186,0.601123595505618,0.6666666666666666,0.627906976744186,0.6411483253588517,0.7254901960784313,0.7232142857142857,,0.09550561797752809,0.2222222222222222,15.384615384615385,0.47619047619047616,0.34375,0.1575178997613365,0.15217391304347827,0.1561938958707361,0.12658227848101267,0.1652892561983471,0.18571428571428572,0.15625,0.14285714285714285,0.6292134831460674,0.6964285714285714,0.7647058823529411,0.6153846153846154,0.15168539325842698,0.37037037037037035,0.47619047619047616,0.21910112359550563,0.48717948717948717,0.5,0.8421052631578947,,,,,,,0.6744186046511628,,0.6292134831460674,0.5400584269662921,0.5798342105263157,0.5587302325581396,0.16176470588235295,0.16176470588235295,0.27611940298507465,0.30223880597014924,6.141011235955055,,0.21977186311787072,26.0,37.0,21.0,,,,,,,,44.0,,,9.0,65.0,,74.0,4.0,2.0,1.0,1.0,7.0,44.0,30.0,45.0,26.0,,5.0,,,,0.08928571428571429,,,0.12264150943396226,0.08823529411764706,0.11708860759493671,0.11965811965811966,0.07539682539682539,0.06976744186046512,0.1875,0.07407407407407407,0.5777777777777777,0.6,,,,0.8809523809523809,0.7027027027027027,0.038461538461538464,,,,0.7241379310344828,,,,18.0,3.0,2.0,1.0,1.0,14.0,3.0,5.0,0.02564102564102564,0.19875776397515527,,,,,,,,,,,,,,,True,
200745,1610612761,Andrea Bargnani,Andrea Bargnani,200745,TOR,52121.0,869,-218.0,1710,1711,347.0,432.0,188,3421,55.0,97.0,20.0,52.0,112.0,65.0,163.0,1.0,1.0,95.0,8.0,22.0,172.0,372.0,26.0,96.0,118.0,540.0,2001,17.0,34.0,8.0,50.0,36.0,69.0,22.0,25.0,127.0,208.0,136.0,69.0,95.0,18.0,27.0,9.0,36.0,9.0,,11.0,3.0,13.0,81.0,30.0,64.0,8.0,102.0,126.0,14.0,10.0,26.0,2.0,9.0,31.0,3.0,17.0,11.0,57.0,7.0,32.0,61.0,1.0,116.0,3.0,3.0,2.0,9.0,143.0,5.0,67.0,10.0,127.0,347.0,2.0,10.0,0.6046511627906976,0.6153846153846154,0.8846153846153846,0.2708333333333333,0.2708333333333333,0.46236559139784944,0.5,0.5217391304347826,0.45085470085470086,0.5476190476190477,0.5604395604395604,0.505671077504726,0.5681818181818182,0.5952380952380952,0.20512820512820512,0.04838709677419355,0.05357142857142857,30.45738045738046,0.45614035087719296,0.16,0.11531531531531532,0.18867924528301888,0.13165266106442577,0.1261682242990654,0.11515151515151516,0.10227272727272728,0.16216216216216217,0.25,0.20726495726495728,0.5670103092783505,0.6395348837209303,0.7090909090909091,0.23931623931623933,0.4642857142857143,0.49056603773584906,0.3482905982905983,0.3987730061349693,0.4012345679012346,0.5230769230769231,0.002136752136752137,1.0,1.0,1.0,0.202991452991453,0.19047619047619047,0.21978021978021978,0.24175824175824176,0.41239316239316237,0.4771593147751605,0.5157355263157894,0.4746340659340658,0.12909441233140656,0.15839243498817968,0.09259259259259259,0.2351851851851852,10.993817204301076,25.447916666666668,0.20292397660818715,7.0,13.0,14.0,,,,25.0,10.0,4.0,10.0,6.0,25.0,,2.0,22.0,,24.0,9.0,4.0,3.0,5.0,16.0,14.0,10.0,14.0,5.0,,3.0,0.5,0.45454545454545453,,0.1134020618556701,,,0.0343213728549142,0.012987012987012988,0.03018867924528302,0.03870967741935484,0.029605263157894735,0.007462686567164179,0.05,0.035856573705179286,0.35714285714285715,0.5961538461538461,0.2631578947368421,0.2631578947368421,0.88,0.30952380952380953,0.5384615384615384,0.5714285714285714,,,,0.7,,0.45454545454545453,0.2631578947368421,4.0,5.0,5.0,,,4.0,,2.0,0.006134969325153374,0.038461538461538464,4.0,9.0,1.0,0.5,1.0,,,,,,,,,,True,
201603,1610612761,Sonny Weems,Sonny Weems,201603,TOR,84784.0,1413,-341.0,2768,2787,676.0,810.0,346,5555,80.0,135.0,40.0,54.0,114.0,77.0,203.0,9.0,22.0,39.0,7.0,9.0,211.0,452.0,17.0,61.0,72.0,545.0,3231,27.0,52.0,8.0,64.0,54.0,100.0,16.0,22.0,142.0,272.0,150.0,51.0,36.0,36.0,80.0,24.0,104.0,17.0,7.0,47.0,11.0,22.0,232.0,43.0,64.0,7.0,114.0,153.0,34.0,24.0,54.0,7.0,31.0,32.0,7.0,23.0,4.0,86.0,13.0,45.0,87.0,3.0,67.0,,2.0,3.0,2.0,94.0,2.0,41.0,8.0,142.0,676.0,10.0,7.0,0.6445497630331753,0.6766169154228856,1.0,0.2786885245901639,0.29310344827586204,0.4668141592920354,0.5192307692307693,0.54,0.46101364522417154,0.5,0.5172413793103449,0.49097472924187724,0.5079365079365079,0.5461538461538461,0.1189083820662768,0.07964601769911504,0.10526315789473684,20.26599113362888,0.627906976744186,0.07526881720430108,0.07207207207207207,0.15034965034965034,0.09114139693356048,0.03880597014925373,0.064,0.11551155115511551,0.15763546798029557,0.13253012048192772,0.2631578947368421,0.5925925925925926,0.7017543859649122,0.7,0.2222222222222222,0.47368421052631576,0.5294117647058824,0.39571150097465885,0.3793103448275862,0.385,0.7272727272727273,0.042884990253411304,0.4090909090909091,0.4090909090909091,1.0,0.07602339181286549,0.11666666666666667,0.3448275862068966,0.07758620689655173,0.3820662768031189,0.4852820588235294,0.46473269230769243,0.49666017699115056,0.07692307692307693,0.08471074380165289,0.11743119266055047,0.26055045871559634,10.978318584070799,25.80491803278688,0.24421965317919075,8.0,17.0,30.0,1.0,1.0,7.0,8.0,1.0,2.0,4.0,20.0,8.0,,4.0,34.0,1.0,39.0,10.0,10.0,2.0,5.0,9.0,2.0,2.0,2.0,1.0,,,0.25,0.25,,0.15555555555555556,,0.010309278350515464,0.031835205992509365,0.017167381974248927,0.029208301306687164,0.05668016194331984,0.018145161290322582,0.02040816326530612,,0.041666666666666664,0.5,0.4444444444444444,0.20512820512820512,0.20512820512820512,1.0,0.2833333333333333,0.47058823529411764,,0.016666666666666666,1.0,1.0,0.75,0.0603448275862069,0.1111111111111111,0.2222222222222222,4.0,8.0,4.0,,,,,2.0,0.014778325123152709,0.033846153846153845,1.0,,2.0,0.14285714285714285,1.0,3.0,3.0,1.0,0.42857142857142855,0.016129032258064516,,,,,True,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,48908.0,815,-253.0,1612,1624,382.0,438.0,190,3236,41.0,80.0,14.0,27.0,56.0,57.0,133.0,1.0,4.0,9.0,1.0,8.0,125.0,269.0,3.0,13.0,101.0,360.0,1941,9.0,19.0,1.0,25.0,28.0,51.0,9.0,28.0,90.0,154.0,96.0,3.0,9.0,20.0,37.0,10.0,47.0,6.0,4.0,20.0,5.0,12.0,104.0,17.0,44.0,3.0,64.0,74.0,28.0,13.0,18.0,1.0,7.0,18.0,2.0,11.0,4.0,36.0,11.0,38.0,63.0,1.0,85.0,3.0,1.0,3.0,4.0,125.0,,53.0,13.0,90.0,382.0,7.0,10.0,0.616,0.6209677419354839,0.3333333333333333,0.23076923076923078,0.23076923076923078,0.4646840148698885,0.47368421052631576,0.5490196078431373,0.4592198581560284,0.45,0.5166666666666667,0.5309734513274337,0.5434782608695652,0.5844155844155844,0.04609929078014184,0.07434944237918216,0.08928571428571429,20.57048820625343,0.5,0.05263157894736842,0.08961303462321792,0.11258278145695365,0.09501557632398754,0.0913978494623656,0.06993006993006994,0.10493827160493827,0.11711711711711711,0.1,0.28368794326241137,0.5125,0.6029411764705882,0.7317073170731707,0.19858156028368795,0.48214285714285715,0.5294117647058824,0.4716312056737589,0.42857142857142855,0.43846153846153846,0.7192982456140351,0.014184397163120567,0.25,0.25,1.0,0.031914893617021274,0.05,0.23333333333333334,0.13333333333333333,0.32978723404255317,0.4680773214285713,0.46558888888888894,0.4551474137931034,0.1656441717791411,0.16987179487179488,0.06944444444444445,0.25,11.57137546468401,26.900000000000002,0.2369727047146402,2.0,6.0,11.0,,,1.0,2.0,2.0,,2.0,2.0,2.0,,2.0,8.0,,10.0,3.0,15.0,2.0,5.0,10.0,8.0,6.0,8.0,4.0,,,,0.2222222222222222,,0.15,,,0.012658227848101266,0.01652892561983471,0.013280212483399735,0.007042253521126761,0.00946372239747634,0.01834862385321101,,0.023255813953488372,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,,0.3,0.3333333333333333,0.5,,,,0.7857142857142857,0.016666666666666666,0.25,0.2222222222222222,7.0,2.0,2.0,,,2.0,2.0,2.0,0.022556390977443608,0.023121387283236993,,6.0,4.0,,,,,1.0,,0.07142857142857142,,,,,True,
2431,1610612761,David Andersen,David Andersen,2431,TOR,5402.0,90,-12.0,182,177,87.0,78.0,18,359,2.0,4.0,1.0,2.0,3.0,7.0,12.0,,,4.0,1.0,1.0,11.0,19.0,2.0,4.0,7.0,35.0,198,1.0,2.0,1.0,4.0,3.0,8.0,1.0,4.0,13.0,14.0,8.0,6.0,4.0,2.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,13.0,1.0,15.0,19.0,2.0,2.0,3.0,1.0,,4.0,1.0,3.0,,7.0,3.0,2.0,8.0,1.0,6.0,1.0,,,,7.0,,3.0,1.0,13.0,87.0,1.0,1.0,0.6363636363636364,0.6363636363636364,1.0,0.5,0.5,0.5789473684210527,0.5,0.375,0.6086956521739131,0.3333333333333333,0.5,0.6730769230769231,0.5,0.5909090909090909,0.17391304347826086,0.10526315789473684,,16.582914572864322,0.42857142857142855,0.25,0.23636363636363636,0.045454545454545456,0.18181818181818182,0.0625,0.42857142857142855,0.24,,0.16666666666666666,0.17391304347826086,0.5,1.0,,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5217391304347826,0.5833333333333334,0.5833333333333334,0.8571428571428571,,,,,0.17391304347826086,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.34782608695652173,0.4647717391304348,0.4868333333333334,0.40674999999999994,0.12,0.14285714285714285,0.11428571428571428,0.37142857142857144,14.415789473684212,25.15,0.47802197802197804,1.0,2.0,,,,,2.0,1.0,,1.0,,2.0,,1.0,2.0,1.0,4.0,,,,,1.0,2.0,1.0,2.0,1.0,,2.0,,1.0,,0.5,,0.16666666666666666,0.03125,0.09090909090909091,0.04,,0.03125,0.09090909090909091,,,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,,,,,,,1.0,0.5,2.0,,,,,1.0,,1.0,,0.05263157894736842,,,,,,,,,,,,,,,True,
101181,1610612761,Jose Calderon,Jose Calderon,101181,TOR,43024.0,717,-127.0,1427,1417,337.0,380.0,175,2844,28.0,45.0,13.0,6.0,11.0,35.0,102.0,1.0,1.0,45.0,10.0,11.0,69.0,158.0,14.0,46.0,37.0,217.0,1617,4.0,13.0,10.0,15.0,20.0,43.0,11.0,13.0,68.0,18.0,120.0,30.0,45.0,11.0,195.0,11.0,206.0,9.0,2.0,92.0,34.0,69.0,423.0,14.0,42.0,1.0,57.0,73.0,32.0,16.0,32.0,5.0,26.0,11.0,,6.0,2.0,43.0,10.0,21.0,52.0,,44.0,7.0,,4.0,2.0,46.0,9.0,13.0,6.0,68.0,337.0,11.0,6.0,0.13043478260869565,0.13432835820895522,0.7142857142857143,0.30434782608695654,0.30434782608695654,0.43670886075949367,0.3076923076923077,0.46511627906976744,0.4411764705882353,0.2391304347826087,0.5092592592592593,0.47737556561085975,0.3,0.5666666666666667,0.22549019607843138,0.06962025316455696,,16.256157635467982,0.7441860465116279,0.024390243902439025,0.09292035398230089,0.10218978102189781,0.09507640067911714,0.08333333333333333,0.1015625,0.09615384615384616,0.1111111111111111,0.07894736842105263,0.22058823529411764,0.6222222222222222,0.7777777777777778,0.07142857142857142,0.05392156862745098,0.5454545454545454,0.5454545454545454,0.5,0.3431372549019608,0.35,0.2,0.004901960784313725,1.0,1.0,1.0,0.22058823529411764,0.43478260869565216,0.24074074074074073,0.2037037037037037,0.44607843137254904,0.4951480392156861,0.5387805555555556,0.483687037037037,0.06511627906976744,0.07692307692307693,0.06912442396313365,0.31336405529953915,13.275949367088607,25.160869565217393,0.23615977575332867,3.0,7.0,8.0,,,,13.0,5.0,1.0,5.0,4.0,13.0,,2.0,13.0,1.0,16.0,3.0,16.0,2.0,1.0,2.0,2.0,,2.0,1.0,,,0.1,0.45454545454545453,,0.2,,0.02127659574468085,0.02249134948096886,0.01818181818181818,0.02180232558139535,0.015503875968992248,0.02112676056338028,0.020202020202020204,,0.027522935779816515,0.5,,0.28888888888888886,0.28888888888888886,0.6923076923076923,0.30434782608695654,0.42857142857142855,,,,,0.6153846153846154,,0.45454545454545453,0.28888888888888886,4.0,3.0,,,,1.0,,1.0,0.0196078431372549,0.030303030303030304,1.0,12.0,1.0,0.1,1.0,,,1.0,,0.021739130434782608,1.0,1.0,1.0,,True,
2571,1610612761,Leandro Barbosa,Leandro Barbosa,2571,TOR,26955.0,449,-88.0,868,873,216.0,255.0,119,1741,44.0,79.0,17.0,9.0,29.0,17.0,44.0,11.0,21.0,40.0,3.0,11.0,70.0,152.0,25.0,61.0,45.0,260.0,991,5.0,9.0,9.0,27.0,17.0,34.0,14.0,16.0,65.0,38.0,102.0,66.0,37.0,15.0,19.0,7.0,26.0,1.0,6.0,11.0,4.0,4.0,59.0,6.0,21.0,1.0,28.0,31.0,12.0,6.0,17.0,3.0,10.0,12.0,2.0,7.0,1.0,29.0,5.0,18.0,45.0,2.0,47.0,2.0,1.0,5.0,1.0,55.0,2.0,22.0,4.0,65.0,216.0,3.0,3.0,0.2714285714285714,0.2714285714285714,0.88,0.4098360655737705,0.4067796610169492,0.4605263157894737,0.5555555555555556,0.5,0.5046948356807511,0.5277777777777778,0.5104166666666666,0.542016806722689,0.5869565217391305,0.5603448275862069,0.2863849765258216,0.09868421052631579,0.034482758620689655,26.646706586826348,0.5862068965517241,0.03333333333333333,0.07094594594594594,0.056074766355140186,0.06699751861042183,0.05454545454545454,0.047619047619047616,0.10784313725490197,0.056338028169014086,0.05555555555555555,0.37089201877934275,0.5569620253164557,0.6567164179104478,0.29545454545454547,0.13615023474178403,0.3103448275862069,0.32142857142857145,0.20657276995305165,0.38636363636363635,0.40476190476190477,0.35294117647058826,0.09859154929577464,0.5238095238095238,0.5238095238095238,1.0,0.18779342723004694,0.16666666666666666,0.3541666666666667,0.22916666666666666,0.6572769953051644,0.5169578571428572,0.5136307692307691,0.5195152173913042,0.09829059829059829,0.12790697674418605,0.10384615384615385,0.25,8.265131578947365,25.70655737704918,0.2488479262672811,2.0,3.0,11.0,2.0,6.0,3.0,14.0,3.0,3.0,5.0,,13.0,,,2.0,1.0,3.0,1.0,6.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,,,0.3333333333333333,0.35714285714285715,,0.1518987341772152,,0.03125,0.006230529595015576,,0.004889975550122249,0.025974025974025976,,,,0.01,0.3333333333333333,,0.35,0.35,0.7857142857142857,0.16666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.6470588235294118,0.0625,0.2727272727272727,0.35135135135135137,8.0,,1.0,,,,,1.0,0.045454545454545456,,1.0,9.0,,0.3333333333333333,1.0,2.0,2.0,1.0,0.6666666666666666,0.016129032258064516,,,,1.0,True,
2501,1610612761,Reggie Evans,Reggie Evans,2501,TOR,22508.0,375,-132.0,723,725,217.0,237.0,107,1448,16.0,38.0,11.0,1.0,6.0,1.0,3.0,,,1.0,,1.0,18.0,47.0,,1.0,25.0,61.0,869,4.0,18.0,,12.0,5.0,15.0,1.0,12.0,22.0,24.0,12.0,,1.0,12.0,15.0,3.0,18.0,3.0,,7.0,1.0,7.0,39.0,15.0,82.0,14.0,111.0,167.0,16.0,6.0,7.0,1.0,3.0,16.0,1.0,4.0,1.0,23.0,12.0,16.0,47.0,12.0,49.0,1.0,14.0,1.0,,50.0,,19.0,8.0,22.0,217.0,7.0,7.0,0.6666666666666666,0.75,,,,0.3829787234042553,0.2222222222222222,0.3333333333333333,0.375,0.2222222222222222,0.3125,0.4236111111111111,0.24,0.39285714285714285,0.020833333333333332,0.2553191489361702,0.6666666666666666,11.11111111111111,0.30434782608695654,0.5833333333333334,0.3374485596707819,0.2112676056338028,0.3089171974522293,0.25555555555555554,0.4507042253521127,0.32926829268292684,0.24074074074074073,0.11764705882352941,0.7916666666666666,0.42105263157894735,0.5333333333333333,0.6875,0.125,0.16666666666666666,0.5,0.0625,0.3333333333333333,0.3333333333333333,,,,,,0.020833333333333332,,0.6875,0.0625,0.8125,0.49567291666666674,0.48774375000000003,0.46581249999999996,0.296875,0.30158730158730157,0.19672131147540983,0.36065573770491804,3.5872340425531926,25.0,0.30013831258644535,4.0,17.0,4.0,,,,,,,,4.0,,,9.0,45.0,2.0,56.0,1.0,10.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,7.0,,,,0.21052631578947367,,0.06060606060606061,0.1541095890410959,0.15,0.1534090909090909,0.1643835616438356,0.14925373134328357,0.18,,0.058823529411764705,1.0,1.0,,,,0.9444444444444444,0.23529411764705882,0.25,,,,0.36363636363636365,,,,4.0,7.0,3.0,,,,,3.0,,0.15294117647058825,,,1.0,,,,,,,,,,,,True,
