EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,Fouls,PenaltyAtRimFGA,PenaltyFG2M,DefThreePtRebounds,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyArc3FGA,PenaltyFG3A,ThreePtShootingFoulsDrawn,PenaltyArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGA,SecondChanceFG2A,TwoPtAssists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,BlockedShortMidRange,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,PenaltyCorner3FGA,Corner3Assists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,on,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyCorner3FGM,SecondChanceFG2M,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,3SecondViolations,SecondChanceFg2Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,FTOffRebounds,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,OffCorner3ReboundPct
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,916.0,15,-8.0,34,32,20.0,25.0,2.0,66,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,4.0,4.0,11.0,39,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,2.0,20.0,1.0,0.5,0.5,1.0,0.25,0.25,0.3333333333333333,0.35,0.4583333333333333,0.5,0.3333333333333333,0.4,0.16666666666666666,0.5,37.83783783783784,0.5,1.0,0.14285714285714285,0.09090909090909091,0.5,0.2,0.5,0.5,0.2,0.2,0.5,0.5,1.0,0.2,0.5,0.5,1.0,0.2,0.6,0.520545,0.42795,0.18181818181818182,0.2857142857142857,0.09090909090909091,0.18181818181818182,9.2,24.65,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,139.0,2,-7.0,5,5,5.0,3.0,,10,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202408,1610612762,Marcus Cousin,Marcus Cousin,202408,UTA,1098.0,18,-17.0,40,39,26.0,30.0,2.0,79,,1.0,,2.0,2.0,,,,2.0,3.0,,,,4.0,50,,,2.0,,2.0,4.0,,,,,,,,,,1.0,3.0,3.0,,,,1.0,,,,1.0,,,,,,,,2.0,26.0,,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.5,,,,9.30232558139535,1.0,0.5,,0.15384615384615385,,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,0.3333333333333333,0.3947333333333333,0.39415,,,,0.5,12.9,,0.65,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4,0.5,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1610612762,Devin Harris,Devin Harris,2734,UTA,221.0,4,-10.0,8,8,8.0,6.0,,16,,1.0,,1.0,1.0,,,2.0,1.0,2.0,,2.0,1.0,3.0,13,,,2.0,1.0,3.0,,2.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,3.0,,,,3.0,8.0,,,,,,,0.5,0.25,0.3,,0.3,0.5,,,75.0,1.0,,,,,0.25,,,,0.25,1.0,1.0,,,,,,0.5,0.75,0.47090000000000004,0.47090000000000004,0.2,,,1.0,11.2,35.1,1.0,,,1.0,1.0,,,,,,,,0.5,0.25,,,,,0.25,2.0,2.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,619.0,10,-11.0,22,21,22.0,19.0,1.0,43,,2.0,1.0,,,,,,,3.0,,,,,26,,,3.0,,,,,,,2.0,,1.0,,2.0,2.0,,2.0,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,22.0,,,,,,,,,,,,,0.6666666666666666,1.0,16.666666666666668,1.0,,0.4,0.3333333333333333,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,0.5053666666666666,0.5053666666666666,,,,,6.033333333333334,,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,,,,,,0.5,0.6666666666666666,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.14285714285714285,0.1111111111111111,0.25,0.5,0.5,1.0,0.6395,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,201.0,3,4.0,8,8,1.0,8.0,1.0,16,,,1.0,,,,,,,1.0,,,,,7,,,,,,,,,,,,,,,1.0,,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,22.22222222222222,,,1.0,0.5,,,,,1.0,,,,,,,,,,,0.452,,,,,,9.7,,0.125,1.0,1.0,,,1.0,,,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,877.0,15,-7.0,32,31,18.0,24.0,2.0,63,,,,,,,,2.0,,,2.0,2.0,1.0,7.0,37,,3.0,,1.0,7.0,,,6.0,2.0,,,1.0,,2.0,2.0,,2.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,2.0,,,1.0,7.0,18.0,1.0,,,1.0,1.0,1.0,,1.5,1.1666666666666667,1.5,1.1666666666666667,1.0,,,11.428571428571429,,,0.2857142857142857,0.2,,,,,,,,,,,,,,1.0,1.0,0.61275,0.61275,,,0.42857142857142855,1.0,,24.85,0.5625,,,,,,,,,,,,,1.5,,,,,,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,0.3333333333333333,0.5,,0.57735,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612762,Earl Watson,Earl Watson,2248,UTA,959.0,16,-10.0,35,34,21.0,27.0,2.0,69,,,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,3.0,1.0,8.0,42,,,1.0,1.0,3.0,2.0,2.0,3.0,2.0,,3.0,5.0,2.0,13.0,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,2.0,,,1.0,3.0,21.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.7,0.6666666666666666,,0.375,0.6,,,18.42105263157895,1.0,,,,,,,,0.2,0.2,1.0,1.0,1.0,0.2,,,,0.4,0.6,0.5013099999999999,0.51185,,,,0.375,14.2,24.233333333333334,0.6,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,1.0,,1.0,2.0,,0.3333333333333333,,,,2.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,0.5,0.5,1.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,196.0,3,-7.0,7,7,,,,14,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,182.0,3,-9.0,6,7,6.0,5.0,,13,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
