EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,3SecondViolations,Fg3aBlocked,Clear Path Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,HeaveMakes
101111,1610612765,Charlie Villanueva,Charlie Villanueva,101111,DET,71701.0,1195,-59,2243,2221,394,472,276,4464,61,97,14.0,24.0,5,12,57.0,126,22.0,67,20.0,51.0,4.0,10.0,2.0,8.0,73.0,177.0,4.0,8.0,10.0,29.0,140,290,93.0,228.0,66,625,2505,21,38,8.0,18.0,16.0,82,14,40,12.0,37.0,17,81,168,112,276.0,3.0,22.0,3.0,174.0,73.0,7,23,5.0,28,3.0,2.0,15.0,4.0,4,61,5.0,27.0,1.0,52,109.0,22.0,183,33.0,216,11.0,29.0,14.0,15.0,26,8.0,13.0,28,5.0,13,2.0,3.0,54,7.0,14,82,4.0,124,2.0,7.0,6.0,69,5.0,6.0,5.0,86,6.0,40,6,32.0,20.0,1.0,11.0,32.0,18.0,2.0,81,394,9.0,5,0.6,0.6511627906976745,0.989247311827957,0.40789473684210525,0.4444444444444444,0.32432432432432434,0.41333333333333333,0.4827586206896552,0.5526315789473685,0.35,0.5395752895752896,0.5892857142857143,0.4155844155844156,0.5600358422939068,0.640625,0.4602272727272727,0.44015444015444016,0.02413793103448276,0.030927835051546393,0.015873015873015872,0.029850746268656716,23.90625,0.48148148148148145,0.2894736842105263,0.014705882352941176,0.16005873715124816,0.03638814016172507,0.19402985074626866,0.016556291390728478,0.1696522655426765,0.03065134099616858,0.06694560669456066,0.02702702702702703,0.017793594306049824,0.009900990099009901,0.03,0.14349775784753363,0.18090452261306533,0.1583011583011583,0.2,0.1794871794871795,0.04044117647058824,0.5625,0.18725868725868725,0.6288659793814433,0.648936170212766,0.6557377049180327,0.24324324324324326,0.4523809523809524,0.4596774193548387,0.43859649122807015,0.12934362934362933,0.3283582089552239,0.3384615384615385,0.8636363636363636,0.09845559845559845,0.39215686274509803,0.39215686274509803,1.0,0.3416988416988417,0.4124293785310734,0.4124293785310734,0.9863013698630136,0.42857142857142855,0.5833333333333334,0.2857142857142857,0.17857142857142858,0.4,1.0,0.14285714285714285,0.5,1.0,0.15584415584415584,0.4166666666666667,0.1038961038961039,0.25,0.37662337662337664,0.3448275862068966,0.6274131274131274,0.41954022988505746,0.508111186770428,0.5318691489361701,0.4803668918918919,0.07246376811594203,0.12345679012345678,0.1312,0.1296,8.269655172413794,25.814473684210526,0.17565760142666073,,,,,,,,,,,,,,,,,True,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,24834.0,414,-39,787,789,186,253,86,1576,29,47,7.0,10.0,5,6,9.0,20,7.0,21,,,,,,,,,,,,,45,88,,,19,109,895,10,14,,,9.0,29,8,14,,,7,23,54,36,,,16.0,,,,11,7,2.0,9,1.0,1.0,3.0,,4,20,5.0,20.0,,11,33.0,5.0,49,25.0,74,,15.0,9.0,6.0,12,,5.0,10,3.0,7,,1.0,22,2.0,5,23,1.0,46,1.0,3.0,2.0,37,2.0,5.0,1.0,37,5.0,19,2,10.0,6.0,,4.0,10.0,6.0,1.0,23,186,10.0,2,0.6,0.7297297297297297,,,,,,0.5113636363636364,0.7142857142857143,0.5714285714285714,0.5113636363636364,0.7142857142857143,0.5714285714285714,0.5240384615384616,0.8055555555555556,0.6052631578947368,,0.125,0.2127659574468085,0.05,,14.285714285714285,0.5454545454545454,0.19230769230769232,,0.14102564102564102,0.07751937984496124,0.1134020618556701,0.06329113924050633,0.13293051359516617,0.07418397626112759,0.125,0.03896103896103896,0.06930693069306931,0.08163265306122448,0.03333333333333333,0.18571428571428572,0.14925373134328357,0.10309278350515463,0.1044776119402985,0.13333333333333333,,0.6,0.5340909090909091,0.6170212765957447,0.7837837837837838,0.5517241379310345,0.22727272727272727,0.45,0.47368421052631576,0.7777777777777778,0.23863636363636365,0.3333333333333333,0.3333333333333333,0.5714285714285714,,,,,,,,,0.7142857142857143,0.7,,,,,,,,0.42857142857142855,0.8333333333333334,,,,,0.5340909090909091,,0.5400568181818183,0.54955,0.5416714285714285,0.18627450980392157,0.18627450980392157,0.26605504587155965,0.21100917431192662,6.735227272727273,,0.2363405336721728,2.0,3.0,,,,,,,,,,,,,,,True,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,41263.0,688,-85,1289,1297,251,273,152,2586,59,111,5.0,10.0,16,28,12.0,50,25.0,67,3.0,12.0,1.0,2.0,,3.0,3.0,15.0,,,1.0,6.0,96,228,6.0,27.0,55,265,1474,8,19,1.0,2.0,5.0,24,20,49,1.0,9.0,22,65,24,168,18.0,,4.0,4.0,11.0,3.0,30,73,54.0,127,32.0,22.0,36.0,9.0,28,308,7.0,6.0,,12,23.0,,35,13.0,48,1.0,35.0,18.0,17.0,29,2.0,16.0,13,2.0,13,,1.0,42,3.0,4,11,2.0,68,4.0,1.0,2.0,63,1.0,1.0,6.0,66,6.0,23,11,2.0,,1.0,1.0,3.0,3.0,,65,251,9.0,9,0.125,0.1276595744680851,1.0,0.2222222222222222,0.5,0.1111111111111111,0.2608695652173913,0.42105263157894735,0.42105263157894735,0.40816326530612246,0.4117647058823529,0.4523809523809524,0.3706896551724138,0.4628975265017668,0.48,0.45774647887323944,0.10588235294117647,0.13157894736842105,0.14414414414414414,0.24,0.029850746268656716,22.123893805309734,0.6904761904761905,,,0.062162162162162166,0.01405152224824356,0.0736196319018405,0.03954802259887006,0.06566604127579738,0.02152317880794702,0.006756756756756757,0.02564102564102564,0.012345679012345678,0.044642857142857144,0.03076923076923077,0.01680672268907563,0.04310344827586207,0.11851851851851852,0.07964601769911504,0.06,0.008620689655172414,1.0,0.43529411764705883,0.5315315315315315,0.6210526315789474,0.15254237288135594,0.19607843137254902,0.24,0.3157894736842105,0.08333333333333333,0.2627450980392157,0.373134328358209,0.38461538461538464,0.08,0.047058823529411764,0.25,0.2727272727272727,1.0,0.058823529411764705,0.2,0.2,1.0,0.47619047619047616,0.5,,0.09523809523809523,0.5,1.0,,,,0.4827586206896552,0.5714285714285714,0.05172413793103448,,0.10344827586206896,0.16666666666666666,0.5411764705882353,0.2727272727272727,0.5364984063745019,0.5027625,0.5665845454545456,0.08455882352941177,0.09387755102040816,0.09056603773584905,0.24528301886792453,7.719298245614036,28.074074074074073,0.1947245927075252,,,1.0,1.0,1.0,4.0,1.0,1.0,0.037037037037037035,0.08333333333333333,,,,,,,True,
1503,1610612765,Tracy McGrady,Tracy McGrady,1503,DET,52354.0,873,-51,1603,1605,275,358,207,3208,44,69,10.0,15.0,6,10,13.0,39,46.0,112,3.0,4.0,,,1.0,1.0,15.0,49.0,1.0,4.0,2.0,11.0,103,220,18.0,53.0,49,309,1746,13,25,1.0,4.0,3.0,32,12,37,3.0,12.0,10,43,60,146,51.0,3.0,14.0,2.0,47.0,15.0,13,107,29.0,136,14.0,15.0,58.0,17.0,32,301,3.0,24.0,,18,70.0,7.0,95,27.0,122,5.0,33.0,19.0,14.0,30,10.0,22.0,23,2.0,8,,3.0,53,7.0,7,28,,58,2.0,3.0,2.0,79,3.0,2.0,4.0,68,8.0,35,3,20.0,12.0,3.0,5.0,21.0,10.0,,43,273,4.0,3,0.2912621359223301,0.3125,0.9444444444444444,0.33962264150943394,0.25,0.25,0.35294117647058826,0.4681818181818182,0.52,0.32432432432432434,0.47619047619047616,0.5,0.336734693877551,0.5099009900990099,0.5161290322580645,0.39090909090909093,0.19413919413919414,0.05909090909090909,0.13043478260869565,0.07692307692307693,0.008928571428571428,19.23284710967045,0.5660377358490566,0.14893617021276595,,0.1346153846153846,0.041884816753926704,0.10227272727272728,0.015544041450777202,0.12643678160919541,0.03524804177545692,0.06358381502890173,0.026845637583892617,0.035856573705179286,0.023076923076923078,,0.10526315789473684,0.1437125748502994,0.15384615384615385,0.11627906976744186,0.06382978723404255,0.03816793893129771,0.47619047619047616,0.25274725274725274,0.6376811594202898,0.7333333333333333,0.4772727272727273,0.14285714285714285,0.3333333333333333,0.3611111111111111,0.07692307692307693,0.41025641025641024,0.4107142857142857,0.4144144144144144,0.17391304347826086,0.014652014652014652,0.75,0.75,1.0,0.1794871794871795,0.30612244897959184,0.30612244897959184,0.9333333333333333,0.5172413793103449,0.6666666666666666,0.1,,,,0.13793103448275862,0.25,,0.20408163265306123,0.6,0.02040816326530612,1.0,0.22448979591836735,0.18181818181818182,0.4468864468864469,0.3191489361702128,0.48050239852398524,0.5554277777777777,0.45258437500000004,0.11666666666666667,0.1417004048582996,0.10355987055016182,0.13915857605177995,11.32909090909091,26.40754716981132,0.1715533374922021,2.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,True,
2732,1610612765,Ben Gordon,Ben Gordon,2732,DET,127851.0,2131,-118,3981,3984,853,1015,518,7965,69,122,5.0,9.0,16,28,29.0,76,134.0,306,49.0,103.0,4.0,7.0,7.0,20.0,58.0,163.0,7.0,13.0,14.0,35.0,232,504,107.0,266.0,136,921,4471,22,42,11.0,20.0,9.0,86,39,92,21.0,55.0,48,189,226,238,222.0,99.0,6.0,2.0,161.0,58.0,27,110,61.0,171,39.0,22.0,63.0,19.0,28,403,9.0,31.0,1.0,62,91.0,1.0,154,41.0,195,13.0,48.0,32.0,16.0,81,13.0,56.0,60,9.0,25,5.0,8.0,141,9.0,29,86,,178,5.0,4.0,15.0,132,5.0,2.0,11.0,160,11.0,52,15,15.0,8.0,2.0,5.0,16.0,6.0,,187,851,15.0,12,0.4870689655172414,0.49344978165938863,0.6915887850467289,0.40225563909774437,0.55,0.38181818181818183,0.4053030303030303,0.4603174603174603,0.5238095238095238,0.42391304347826086,0.5097402597402597,0.6209677419354839,0.47959183673469385,0.5399032648125756,0.6363636363636364,0.5443786982248521,0.34545454545454546,0.05357142857142857,0.08196721311475409,0.13157894736842105,0.02287581699346405,21.05377748748095,0.574468085106383,0.008547008547008548,0.007407407407407408,0.07471264367816093,0.02180028129395218,0.1288981288981289,0.019271948608137045,0.09005297233666863,0.021175224986765485,0.025806451612903226,0.022167487684729065,0.018148820326678767,0.0165016501650165,0.024390243902439025,0.04834605597964377,0.05965909090909091,0.10782241014799154,0.12280701754385964,0.14388489208633093,0.03299492385786802,0.375,0.15844155844155844,0.5655737704918032,0.6160714285714286,0.37681159420289856,0.0987012987012987,0.3815789473684211,0.4393939393939394,0.3103448275862069,0.3974025974025974,0.43790849673202614,0.44816053511705684,0.582089552238806,0.13376623376623376,0.47572815533980584,0.48514851485148514,0.8367346938775511,0.21168831168831168,0.3558282208588957,0.35802469135802467,0.5689655172413793,0.14516129032258066,0.5555555555555556,0.4,0.11290322580645161,0.5714285714285714,1.0,0.20967741935483872,0.5384615384615384,0.7142857142857143,0.19047619047619047,0.5714285714285714,0.1360544217687075,0.35,0.23809523809523808,0.4,0.5038961038961038,0.36024844720496896,0.5008800130208334,0.5010102040816327,0.4909068965517243,0.0665024630541872,0.09541284403669725,0.09337676438653637,0.20521172638436483,12.890079365079368,25.006390977443612,0.21426777191660387,,,3.0,,3.0,33.0,1.0,,0.011278195488721804,0.019417475728155338,,1.0,2.0,1.0,0.006134969325153374,0.00749063670411985,True,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,13110.0,218,-7,436,432,177,180,52,868,12,16,1.0,1.0,2,3,5.0,18,16.0,37,7.0,18.0,2.0,3.0,4.0,9.0,3.0,10.0,,,,3.0,33,71,10.0,28.0,28,124,495,1,5,2.0,3.0,4.0,12,10,23,4.0,12.0,19,51,44,22,30.0,,2.0,,10.0,3.0,5,13,6.0,19,6.0,,7.0,4.0,2,44,2.0,4.0,,6,5.0,2.0,13,6.0,19,1.0,11.0,9.0,2.0,5,2.0,4.0,4,1.0,1,,,9,,2,2,1.0,8,,,1.0,22,,1.0,4.0,30,1.0,6,8,,,,,1.0,,1.0,51,177,1.0,8,0.6666666666666666,0.6875,1.0,0.35714285714285715,0.6666666666666666,0.3333333333333333,0.35714285714285715,0.4647887323943662,0.2,0.43478260869565216,0.48484848484848486,0.5,0.45714285714285713,0.5401785714285714,0.6,0.5666666666666667,0.2828282828282828,0.07042253521126761,0.125,0.16666666666666666,,24.74437627811861,0.5555555555555556,0.09523809523809523,,0.045454545454545456,0.028169014084507043,0.1016949152542373,0.037037037037037035,0.0650887573964497,0.030612244897959183,0.02564102564102564,0.041666666666666664,0.01818181818181818,0.058823529411764705,,0.07142857142857142,0.037037037037037035,0.024390243902439025,0.11627906976744186,0.0625,0.02040816326530612,,0.16161616161616163,0.75,0.8571428571428571,0.6666666666666666,0.18181818181818182,0.2777777777777778,0.3333333333333333,,0.37373737373737376,0.43243243243243246,0.43243243243243246,0.875,0.18181818181818182,0.3888888888888889,0.3888888888888889,1.0,0.10101010101010101,0.3,0.3333333333333333,1.0,0.125,1.0,,0.375,0.6666666666666666,1.0,,,,0.08571428571428572,0.6666666666666666,0.2571428571428571,0.4444444444444444,0.08571428571428572,,0.4444444444444444,0.3,0.4893242424242423,0.4785333333333333,0.4696057142857143,0.057692307692307696,0.07894736842105263,0.0967741935483871,0.4112903225806452,11.612676056338028,24.035714285714285,0.4059633027522936,,,1.0,,,3.0,1.0,,0.03571428571428571,,,,,1.0,0.1,,True,
201948,1610612765,Austin Daye,Austin Daye,201948,DET,51135.0,852,-58,1593,1603,318,405,216,3196,36,72,16.0,28.0,8,16,14.0,43,27.0,71,17.0,45.0,2.0,4.0,1.0,4.0,22.0,56.0,2.0,5.0,1.0,12.0,77,186,39.0,101.0,52,323,1806,23,43,4.0,9.0,7.0,65,14,29,2.0,16.0,10,44,84,70,114.0,3.0,20.0,,56.0,22.0,17,29,13.0,42,2.0,11.0,18.0,7.0,4,97,13.0,24.0,2.0,28,77.0,13.0,118,39.0,157,6.0,25.0,14.0,11.0,16,2.0,11.0,18,2.0,5,,9.0,34,2.0,2,59,2.0,89,2.0,2.0,2.0,51,4.0,3.0,1.0,68,3.0,30,4,22.0,12.0,3.0,7.0,23.0,12.0,3.0,44,318,6.0,3,0.5454545454545454,0.6268656716417911,0.9743589743589743,0.38613861386138615,0.4444444444444444,0.125,0.38613861386138615,0.41397849462365593,0.5348837209302325,0.4827586206896552,0.4721254355400697,0.5576923076923077,0.37777777777777777,0.5062893081761006,0.5701754385964912,0.41509433962264153,0.3519163763066202,0.0913978494623656,0.20833333333333334,0.046511627906976744,,18.962722852512155,0.47058823529411764,0.3023255813953488,0.041666666666666664,0.16382978723404254,0.042105263157894736,0.1339712918660287,0.06467661691542288,0.15463917525773196,0.04798962386511025,0.05314009661835749,0.05806451612903226,0.019230769230769232,0.06611570247933884,0.0625,0.11564625850340136,0.18181818181818182,0.18848167539267016,0.1456953642384106,0.10344827586206896,0.039735099337748346,0.5217391304347826,0.2508710801393728,0.5,0.631578947368421,0.5,0.14982578397212543,0.32558139534883723,0.34146341463414637,0.5,0.24738675958188153,0.38028169014084506,0.38028169014084506,0.6296296296296297,0.156794425087108,0.37777777777777777,0.37777777777777777,1.0,0.1951219512195122,0.39285714285714285,0.39285714285714285,0.9545454545454546,0.5384615384615384,0.5714285714285714,0.3125,0.07692307692307693,0.5,1.0,0.09615384615384616,0.4,0.5,0.35555555555555557,0.5,0.08888888888888889,0.25,0.26666666666666666,0.08333333333333333,0.6027874564459931,0.39285714285714285,0.5161548951048952,0.5284776315789473,0.4981011111111112,0.10191082802547771,0.14084507042253522,0.20123839009287925,0.13622291021671826,9.301612903225804,25.0049504950495,0.19962335216572505,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,0.019801980198019802,True,
201969,1610612765,DaJuan Summers,DaJuan Summers,201969,DET,7570.0,126,-3,244,251,75,78,31,495,4,6,2.0,2.0,3,3,3.0,10,5.0,15,4.0,6.0,1.0,2.0,1.0,2.0,3.0,7.0,,,,2.0,12,31,7.0,13.0,6,51,263,2,4,1.0,2.0,,7,4,8,1.0,4.0,5,16,18,6,21.0,,,,7.0,3.0,4,1,,1,,,,,1,2,,2.0,,4,2.0,2.0,8,2.0,10,1.0,3.0,2.0,1.0,3,1.0,1.0,5,,2,1.0,2.0,8,2.0,2,4,,13,1.0,,,6,,1.0,,12,,4,2,1.0,,,1.0,1.0,1.0,,16,75,6.0,2,0.75,0.75,1.0,0.5384615384615384,0.5,0.25,0.5384615384615384,0.3870967741935484,0.5,0.5,0.5113636363636364,0.5833333333333334,0.4583333333333333,0.51,0.5833333333333334,0.5,0.29545454545454547,0.12903225806451613,,0.4,,20.78853046594982,0.375,0.3333333333333333,,0.0273972602739726,0.022988505747126436,0.11428571428571428,,0.05555555555555555,0.017699115044247787,,0.038461538461538464,0.030303030303030304,,,,0.09523809523809523,,0.125,0.09090909090909091,0.047619047619047616,1.0,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.22727272727272727,0.3,0.5,0.6666666666666666,0.3409090909090909,0.3333333333333333,0.3333333333333333,0.6,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,,,,0.25,1.0,0.16666666666666666,0.5,0.16666666666666666,,0.4318181818181818,0.42857142857142855,0.47095909090909094,0.49368750000000006,0.4516708333333333,0.08333333333333333,0.11428571428571428,0.13725490196078433,0.3137254901960784,11.967741935483868,24.353846153846153,0.3073770491803279,,,,,,,,,,,,,,,,,True,
202328,1610612765,Greg Monroe,Greg Monroe,202328,DET,66359.0,1106,-57,2044,2057,459,472,275,4101,133,223,54.0,101.0,30,49,13.0,43,4.0,18,,,,,,,,,,,,,150,284,,,69,369,2262,56,105,,,7.0,119,34,63,,,9,77,150,150,,,98.0,,,,38,42,7.0,49,2.0,5.0,25.0,3.0,14,105,17.0,113.0,1.0,39,121.0,16.0,176,131.0,307,14.0,48.0,25.0,23.0,24,4.0,11.0,21,5.0,13,1.0,3.0,45,7.0,10,54,,100,2.0,3.0,6.0,98,,12.0,4.0,126,10.0,61,7,22.0,19.0,,3.0,22.0,14.0,,77,457,7.0,5,0.5,0.7425742574257426,,,,,,0.528169014084507,0.5333333333333333,0.5396825396825397,0.528169014084507,0.5333333333333333,0.5396825396825397,0.5394736842105263,0.5173913043478261,0.5202702702702703,,0.13380281690140844,0.13452914798206278,0.16279069767441862,0.05555555555555555,16.21961441743504,0.5333333333333333,0.2909090909090909,0.012987012987012988,0.18501529051987767,0.14809960681520315,0.15853658536585366,0.07555555555555556,0.17777777777777778,0.13157894736842105,0.20784313725490197,0.16203703703703703,0.08561643835616438,0.08275862068965517,0.0625,0.15639810426540285,0.23857868020304568,0.16666666666666666,0.14124293785310735,0.2028985507246377,0.14736842105263157,0.6363636363636364,0.7852112676056338,0.5964125560538116,0.689119170984456,0.5112781954887218,0.15140845070422534,0.3023255813953488,0.3611111111111111,0.46153846153846156,0.06338028169014084,0.2222222222222222,0.23529411764705882,0.25,,,,,,,,,0.9619047619047619,0.5346534653465347,0.018518518518518517,,,,,,,0.7777777777777778,0.6122448979591837,,,,,0.7852112676056338,,0.5864394366197183,0.6056861702127658,0.5991396825396825,0.18208955223880596,0.18208955223880596,0.3224932249322493,0.2086720867208672,2.9933098591549303,,0.224559686888454,1.0,,,,,,,,,,,,,,,,True,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,64092.0,1068,-49,1975,1965,497,606,260,3940,72,92,12.0,16.0,18,22,63.0,135,61.0,151,13.0,33.0,1.0,2.0,3.0,7.0,3.0,7.0,1.0,3.0,,3.0,196,378,16.0,40.0,52,492,2216,26,42,2.0,5.0,7.0,65,46,89,3.0,10.0,22,123,156,236,45.0,3.0,18.0,,7.0,3.0,9,62,27.0,89,19.0,8.0,35.0,6.0,21,205,13.0,17.0,6.0,24,69.0,12.0,105,36.0,141,5.0,14.0,10.0,4.0,23,4.0,17.0,13,3.0,6,1.0,1.0,36,4.0,9,25,1.0,40,1.0,2.0,1.0,76,1.0,3.0,7.0,74,16.0,37,8,18.0,11.0,3.0,4.0,20.0,12.0,,123,495,4.0,8,0.3979591836734694,0.41711229946524064,0.9375,0.4,0.4,0.3,0.4,0.5185185185185185,0.6190476190476191,0.5168539325842697,0.5263157894736842,0.6170212765957447,0.51010101010101,0.5503355704697986,0.625,0.5394736842105263,0.09569377990430622,0.023809523809523808,0.043478260869565216,0.037037037037037035,,21.137855579868706,0.6388888888888888,0.2222222222222222,0.09230769230769231,0.11442786069651742,0.022972972972972974,0.10526315789473684,0.06403940886699508,0.11191335740072202,0.031813361611876985,0.03225806451612903,0.035398230088495575,0.006734006734006734,0.07971014492753623,0.03076923076923077,0.0855614973262032,0.0903954802259887,0.15481171548117154,0.10126582278481013,0.11428571428571428,0.026455026455026454,0.6,0.22009569377990432,0.782608695652174,0.8181818181818182,0.4166666666666667,0.3229665071770335,0.4666666666666667,0.4846153846153846,0.2222222222222222,0.361244019138756,0.40397350993377484,0.40397350993377484,0.5573770491803278,0.07894736842105263,0.3939393939393939,0.3939393939393939,1.0,0.01674641148325359,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3404255319148936,0.75,,0.0425531914893617,0.5,1.0,0.06382978723404255,0.3333333333333333,1.0,0.2222222222222222,0.8181818181818182,0.0707070707070707,0.42857142857142855,0.030303030303030304,,0.3157894736842105,0.42857142857142855,0.466537799043062,0.4851375,0.44803939393939385,0.08428246013667426,0.09273182957393483,0.13211382113821138,0.25,10.481481481481481,23.604999999999997,0.25164556962025314,1.0,1.0,,,1.0,,2.0,,,,,,,2.0,,,True,
