EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,PtsPutbacks,NonHeaveArc3FGA,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffThreePtRebounds,BadPassSteals,Offensive Fouls,2pt And 1 Free Throw Trips,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,FTDefRebounds,BadPassTurnovers,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Arc3Assists,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,DefensiveGoaltends,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,PenaltyArc3FGM,PenaltyArc3Accuracy,HeaveAttempts,BlockingFoulsDrawn,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Frequency,on,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,Corner3PctBlocked,BlockedArc3
201966,1610612745,Jermaine Taylor,Jermaine Taylor,201966,HOU,1444.0,24,8,47,45,6.0,26.0,7.0,92,2.0,3.0,1.0,,2.0,4.0,10.0,16.0,38,1.0,1.0,2.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,5.0,6.0,0.25,0.3333333333333333,0.4,1.0,0.5,0.5384615384615384,1.0,0.8333333333333334,0.5714285714285714,1.0,0.8333333333333334,27.77777777777777,,0.05,0.25,0.0555555555555555,0.04,,,,,0.2307692307692307,0.6666666666666666,0.6666666666666666,,0.1538461538461538,,,,1.0,0.4615384615384615,0.4746038461538461,0.7162,0.6185,0.125,0.3125,12.06,0.1276595744680851,1.0,1.0,2.0,5.0,1.0,,3.0,2.0,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,2.0,,,2.0,,1.0,,,,,,0.2307692307692307,1.0,0.1666666666666666,,0.3333333333333333,0.1666666666666666,0.3846153846153846,0.0769230769230769,1.0,0.6666666666666666,0.5,,0.0714285714285714,0.0909090909090909,23.46666666666667,2.0,2.0,2.0,1.0,1.0,,,,2.0,,,1.0,6.0,,1.0,,,,,,,,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.1,,,,,,0.4,0.4,0.5,0.1538461538461538,1.0,1.0,1.0,,,,,,,0.3333333333333333,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,1995.0,33,9,67,70,53.0,27.0,11.0,137,1.0,1.0,,3.0,8.0,8.0,17.0,19.0,59,1.0,1.0,2.0,7.0,14.0,17.0,12.0,4.0,,,,,1.0,2.0,8.0,11.0,3.0,14.0,17.0,53.0,0.75,0.75,0.4705882352941176,1.0,0.5,0.4705882352941176,1.0,0.5,0.475,1.0,0.5,26.666666666666668,0.32,0.0476190476190476,0.2,0.2857142857142857,0.1,,0.3333333333333333,0.2222222222222222,0.1428571428571428,0.0588235294117647,1.0,1.0,1.0,0.4705882352941176,0.375,0.375,0.3333333333333333,,0.0588235294117647,0.4171058823529411,,0.4244571428571428,0.1052631578947368,0.8947368421052632,12.43529411764706,0.7910447761194029,,1.0,1.0,8.0,,,,3.0,,,3.0,,,,,1.0,,,,,,,,,,,,6.0,,1.0,6.0,,1.0,2.0,3.0,1.0,3.0,2.0,,,,0.1428571428571428,0.3333333333333333,0.1111111111111111,0.4705882352941176,,,0.0714285714285714,1.0,,0.0555555555555555,0.0555555555555555,,4.0,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,0.2222222222222222,0.25,0.5,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,2.0,,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202335,1610612745,Patrick Patterson,Patrick Patterson,202335,HOU,3168.0,53,15,94,97,27.0,22.0,18.0,191,1.0,2.0,1.0,1.0,5.0,8.0,14.0,19.0,100,2.0,2.0,6.0,1.0,3.0,5.0,12.0,4.0,3.0,6.0,,15.0,4.0,1.0,7.0,8.0,5.0,13.0,5.0,27.0,0.75,0.8571428571428571,0.5714285714285714,1.0,0.3333333333333333,0.5714285714285714,1.0,0.3333333333333333,0.59375,1.0,0.5,14.40677966101695,0.2,0.1025641025641025,0.0526315789473684,0.1481481481481481,0.0909090909090909,,0.25,0.2,,0.1428571428571428,0.5,1.0,1.0,0.3571428571428571,0.2,0.25,,0.5,0.1428571428571428,0.4461285714285714,,0.5179333333333334,0.3157894736842105,0.2631578947368421,12.528571428571428,0.2872340425531915,1.0,1.0,1.0,7.0,,,,3.0,2.0,,3.0,2.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,4.0,5.0,,4.0,1.0,,4.0,,2.0,,4.0,2.0,4.0,,,1.0,0.1428571428571428,0.1666666666666666,0.1428571428571428,,0.5,,1.0,0.3333333333333333,1.0,,0.125,0.125,,6.0,,,,,,,,,,,,,,2.0,3.0,,1.0,,,,3.0,,,,,,0.1428571428571428,0.5,0.0625,0.0714285714285714,0.1666666666666666,0.75,0.8571428571428571,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,,,,1.0,2.0,,0.2,,1.0,,3.0,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201941,1610612745,Jordan Hill,Jordan Hill,201941,HOU,1669.0,28,-2,51,51,10.0,27.0,8.0,102,,,,3.0,6.0,5.0,10.0,18.0,50,1.0,3.0,2.0,,1.0,4.0,8.0,2.0,,,,,2.0,1.0,5.0,7.0,2.0,9.0,4.0,10.0,0.8,0.8,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.6428571428571429,0.3333333333333333,0.6666666666666666,23.728813559322035,0.2083333333333333,0.0869565217391304,0.2,0.2068965517241379,0.0714285714285714,0.1111111111111111,0.3636363636363636,0.1,0.5,,,,,0.6,0.5,0.5,0.6666666666666666,,,0.43486,0.4914666666666667,0.5993,0.1111111111111111,0.2222222222222222,11.54,0.196078431372549,,,,4.0,,,,8.0,,,4.0,,,,,,,,,,,,,,3.0,7.0,,4.0,,,8.0,,2.0,2.0,,,,,,,0.1666666666666666,,,,0.4,,,,,,0.1666666666666666,0.1666666666666666,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,,1.0,,0.3333333333333333,,,,,1.0,2.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201944,1610612745,Terrence Williams,Terrence Williams,201944,HOU,1731.0,29,20,54,56,26.0,18.0,10.0,110,1.0,2.0,,2.0,5.0,4.0,10.0,17.0,40,,,,2.0,6.0,9.0,,8.0,2.0,2.0,1.0,4.0,,1.0,5.0,6.0,1.0,7.0,9.0,26.0,,,0.4,,0.3333333333333333,0.4230769230769231,,0.4375,0.53125,,0.5,28.125,0.1923076923076923,,0.0769230769230769,0.1538461538461538,0.0344827586206896,,,0.4,0.1,0.1538461538461538,0.5,1.0,,0.3846153846153846,0.4,0.4,,,0.3846153846153846,0.4565538461538461,0.4551,0.4205125,,0.5294117647058824,10.03,0.4814814814814814,,,1.0,3.0,2.0,1.0,3.0,6.0,,2.0,2.0,,2.0,1.0,,,,,,2.0,,,2.0,,,,,3.0,,,6.0,,2.0,1.0,,,,1.0,0.2307692307692307,,,,,,0.2307692307692307,0.1538461538461538,,0.125,,0.125,0.1333333333333333,0.1666666666666666,24.766666666666666,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,3.0,1.0,1.0,,,1.0,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.1,0.5,0.1111111111111111,0.125,0.1111111111111111,,0.3333333333333333,0.3333333333333333,,0.0769230769230769,,,,0.5,0.5,1.0,,,,0.125,,0.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,123929.0,2065,210,4015,4040,950.0,799.0,500.0,8055,192.0,327.0,104.0,49.0,129.0,241.0,456.0,576.0,4346,67.0,120.0,173.0,37.0,71.0,97.0,292.0,190.0,165.0,200.0,87.0,435.0,163.0,62.0,284.0,377.0,218.0,595.0,97.0,932.0,0.6058091286307054,0.7643979057591623,0.5285087719298246,0.5583333333333333,0.5211267605633803,0.5262008733624454,0.5583333333333333,0.5068493150684932,0.5527831094049904,0.6006944444444444,0.5511363636363636,13.244599607244163,0.1908602150537634,0.1227409638554216,0.1523341523341523,0.1825857519788918,0.1144385026737968,0.1171548117154811,0.1950790861159929,0.2,0.157556270096463,0.7139737991266376,0.5871559633027523,0.7058823529411765,0.6041666666666666,0.2816593886462882,0.3798449612403101,0.4375,0.6122448979591837,0.8666666666666667,0.7183406113537117,0.5393624726477024,0.584180582524272,0.5454909722222223,0.3003472222222222,0.1684027777777778,3.2111842105263166,0.236612702366127,59.0,31.0,54.0,,1.0,1.0,2.0,94.0,39.0,2.0,23.0,100.0,,26.0,52.0,20.0,79.0,27.0,49.0,37.0,22.0,9.0,86.0,16.0,133.0,200.0,1.0,131.0,12.0,8.0,142.0,,71.0,8.0,49.0,26.0,49.0,7.0,0.0043668122270742,0.5697674418604651,0.1515837104072398,0.0980392156862745,0.1354166666666666,0.1408450704225352,,0.0021834061135371,0.5673076923076923,0.7397260273972602,0.5740740740740741,0.0136986301369863,0.138401559454191,0.1389432485322896,50.75,,,1.0,,1.0,,,,,,,,,,72.0,35.0,8.0,51.0,52.0,4.0,16.0,30.0,,,,,,0.1578947368421052,0.1681957186544342,0.0940959409594096,0.0948905109489051,0.1703296703296703,0.6122448979591837,,,,0.0021834061135371,,,,,,,,,,0.0136986301369863,,,31.0,27.0,22.0,10.0,0.1317829457364341,0.3297872340425531,0.1525423728813559,,27.0,12.0,4.0,16.0,20.0,1.0,0.0916030534351145,14.0,,,1.0,3.0,,1.0,,False,4.0,2.0,1.0,1.0,3.0,4.0,0.0470588235294117,,,,,,,,,,,,,,,
1802,1610612745,Brad Miller,Brad Miller,1802,HOU,60407.0,1007,50,1982,1944,534.0,455.0,253.0,3926,44.0,79.0,25.0,9.0,39.0,90.0,185.0,378.0,2109,16.0,29.0,53.0,19.0,50.0,100.0,126.0,54.0,113.0,145.0,66.0,322.0,32.0,35.0,126.0,176.0,44.0,220.0,100.0,534.0,0.7,0.7590361445783133,0.4864864864864865,0.5517241379310345,0.38,0.5136986301369864,0.5256410256410257,0.425,0.5615615615615616,0.5760869565217391,0.5102040816326531,17.011899515204934,0.1745152354570637,0.0508744038155802,0.1871657754010695,0.1771177117711771,0.0440860215053763,0.0603015075376884,0.2130434782608695,0.1473684210526315,0.1824324324324324,0.2705479452054795,0.5569620253164557,0.6567164179104478,0.5,0.1335616438356164,0.2307692307692307,0.28125,0.6666666666666666,0.6410256410256411,0.636986301369863,0.4989077054794523,0.5534285714285715,0.486999375,0.1402116402116402,0.2645502645502645,9.114594594594594,0.2694248234106963,13.0,11.0,26.0,67.0,104.0,29.0,107.0,78.0,12.0,30.0,32.0,14.0,104.0,19.0,28.0,6.0,27.0,6.0,29.0,25.0,5.0,5.0,54.0,13.0,62.0,98.0,5.0,95.0,14.0,5.0,94.0,6.0,33.0,15.0,21.0,16.0,21.0,14.0,0.3664383561643836,0.5370370370370371,0.048780487804878,0.0444444444444444,0.2051282051282051,0.0434782608695652,0.2294520547945205,0.3561643835616438,0.52,0.325,0.4230769230769231,0.3625,0.1037735849056603,0.1563981042654028,25.08504672897196,37.0,1.0,3.0,,1.0,39.0,3.0,10.0,40.0,3.0,10.0,10.0,120.0,39.0,20.0,32.0,9.0,9.0,21.0,3.0,7.0,13.0,1.0,0.3738317757009345,0.3,0.3333333333333333,0.3738317757009345,0.1081081081081081,0.1518987341772152,0.0299003322259136,0.0212765957446808,0.1690821256038647,0.6190476190476191,0.5522388059701493,0.5606060606060606,0.945945945945946,0.0102739726027397,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3786407766990291,1.0,0.2564102564102564,0.3,1.0,0.0125,,0.375,15.0,24.0,5.0,6.0,0.1794871794871795,0.2631578947368421,0.4615384615384615,,23.0,6.0,1.0,5.0,4.0,,0.0606060606060606,8.0,10.0,0.3448275862068966,,,,2.0,,False,3.0,,,,,,0.06,1.0,0.0093457943925233,0.0149253731343283,0.0096153846153846,,,,,,,,,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,151247.0,2521,302,4974,4951,1384.0,1267.0,616.0,9925,129.0,213.0,18.0,43.0,105.0,210.0,452.0,989.0,5330,16.0,32.0,72.0,55.0,131.0,330.0,136.0,284.0,321.0,493.0,166.0,1158.0,54.0,39.0,173.0,218.0,86.0,304.0,321.0,1358.0,0.3238095238095238,0.334975369458128,0.4646017699115044,0.5,0.4198473282442748,0.510759493670886,0.4344262295081967,0.4609375,0.5507246376811594,0.5070422535211268,0.5238853503184714,18.539424942670667,0.0957918050941306,0.0336029869321717,0.0831556503198294,0.0931868131868131,0.0364741641337386,0.0291595197255574,0.0824261275272161,0.1219879518072289,0.0828729281767955,0.2696202531645569,0.6056338028169014,0.6898395721925134,0.3720930232558139,0.1329113924050632,0.4095238095238095,0.4777777777777778,0.1860465116279069,0.2950819672131147,0.6974683544303798,0.5137676245210727,0.5198906976744184,0.4709560240963856,0.0728008088978766,0.3336703741152679,8.563716814159292,0.2782468837957378,10.0,28.0,54.0,134.0,278.0,109.0,338.0,182.0,19.0,125.0,94.0,14.0,272.0,49.0,106.0,10.0,100.0,56.0,82.0,72.0,22.0,11.0,154.0,46.0,73.0,205.0,9.0,250.0,9.0,24.0,240.0,1.0,77.0,42.0,22.0,13.0,22.0,35.0,0.4278481012658228,0.5324675324675324,0.0473372781065088,0.0251450676982591,0.0841121495327102,0.0266666666666666,0.1696202531645569,0.3518987341772152,0.5555555555555556,0.2109375,0.5185185185185185,0.42578125,0.0982456140350877,0.1506849315068493,25.734911242603545,38.0,19.0,60.0,4.0,16.0,110.0,6.0,23.0,129.0,7.0,29.0,42.0,246.0,110.0,42.0,172.0,58.0,30.0,44.0,10.0,18.0,12.0,0.6356589147286822,0.3816568047337278,0.2413793103448276,0.336,0.3885542168674699,0.0929203539823008,0.1220657276995305,0.043103448275862,0.0480591497227356,0.0781563126252505,0.5454545454545454,0.2835820895522388,0.2857142857142857,0.3157894736842105,0.0759493670886076,0.3166666666666666,0.3166666666666666,0.7894736842105263,0.39568345323741,0.3971119133574007,0.6090909090909091,0.3770491803278688,0.2608695652173913,0.8333333333333334,0.0625,0.25,0.4044117647058823,6.0,60.0,8.0,37.0,0.1428571428571428,0.0431654676258992,0.2,141.0,114.0,9.0,2.0,14.0,8.0,,0.0258064516129032,25.0,38.0,0.3486238532110092,6.0,9.0,6.0,9.0,0.0983606557377049,False,2.0,5.0,1.0,,,1.0,0.0165289256198347,1.0,0.0029585798816568,0.0074626865671641,0.0035971223021582,1.0,1.0,1.0,7.0,0.1666666666666666,0.0203488372093023,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,46214.0,770,-91,1503,1498,395.0,394.0,206.0,3001,48.0,86.0,9.0,17.0,63.0,83.0,209.0,384.0,1752,7.0,15.0,26.0,20.0,59.0,108.0,22.0,144.0,96.0,125.0,45.0,279.0,7.0,8.0,32.0,40.0,11.0,51.0,100.0,390.0,0.1325301204819277,0.1341463414634146,0.3971291866028708,0.4666666666666667,0.3389830508474576,0.4189189189189189,0.5,0.365,0.4678217821782178,0.5681818181818182,0.452991452991453,26.24356775300172,0.0600375234521576,0.0146443514644351,0.0496894409937888,0.0576368876080691,0.014945652173913,0.0212765957446808,0.0684210526315789,0.0694444444444444,0.0403225806451612,0.2324324324324324,0.5581395348837209,0.6666666666666666,0.1666666666666666,0.1702702702702702,0.2698412698412698,0.320754716981132,0.0588235294117647,0.45,0.6675675675675675,0.4949930136986301,0.4961588235294117,0.4482000000000001,0.0677083333333333,0.28125,8.785167464114835,0.2628077178975382,4.0,16.0,27.0,60.0,127.0,36.0,161.0,74.0,6.0,41.0,35.0,2.0,122.0,25.0,26.0,1.0,21.0,8.0,44.0,11.0,12.0,,55.0,11.0,31.0,66.0,,78.0,3.0,5.0,79.0,6.0,20.0,11.0,1.0,1.0,1.0,7.0,0.4351351351351351,0.8,0.0142857142857142,0.0066666666666666,0.081081081081081,0.0050251256281407,0.1621621621621621,0.3432432432432432,0.4444444444444444,0.27,0.5925925925925926,0.36,0.0610687022900763,0.087719298245614,26.190062111801243,18.0,13.0,34.0,2.0,5.0,35.0,,2.0,48.0,2.0,5.0,11.0,96.0,35.0,24.0,29.0,11.0,4.0,13.0,1.0,1.0,,0.6666666666666666,0.2981366459627329,0.4,0.2682926829268293,0.3076923076923077,0.1148325358851674,0.1627906976744186,0.0155038759689922,0.0206185567010309,0.0314960629921259,,0.3,0.3,0.1111111111111111,0.0918918918918919,0.3823529411764705,0.3823529411764705,0.7692307692307693,0.2755905511811024,0.2868852459016393,0.6285714285714286,0.1,,,0.05,0.4,0.2868852459016393,,32.0,,8.0,0.1587301587301587,,,48.0,18.0,1.0,1.0,1.0,5.0,,,4.0,9.0,0.25,5.0,1.0,3.0,5.0,0.15,False,,,,,,,,5.0,0.031055900621118,,0.0393700787401574,2.0,1.0,,4.0,0.6666666666666666,0.0242424242424242,1.0,,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,155363.0,2589,174,5147,5138,1418.0,1261.0,612.0,10285,182.0,267.0,14.0,70.0,202.0,374.0,803.0,1861.0,5654,28.0,63.0,140.0,99.0,196.0,546.0,358.0,390.0,148.0,198.0,62.0,446.0,23.0,68.0,149.0,226.0,28.0,254.0,521.0,1396.0,0.4786096256684492,0.4837837837837838,0.4657534246575342,0.4444444444444444,0.5051020408163265,0.5047581284694687,0.5245098039215687,0.537828947368421,0.5938110749185668,0.5847457627118644,0.6469879518072289,29.368475098408357,0.078752642706131,0.0137724550898203,0.1471861471861472,0.0921835174171622,0.0114116652578191,0.0164744645799011,0.0698365527488855,0.1184767277856135,0.1581920903954802,0.211736716891356,0.6816479400749064,0.7459016393442623,0.5439560439560439,0.1601903251387787,0.3465346534653465,0.4093567251461988,0.2,0.1372549019607843,0.5749405233941316,0.5183319841269846,0.4805877906976744,0.5022506578947366,0.0752283718430951,0.2933906501880709,10.506724782067243,0.2755002914319021,8.0,44.0,57.0,334.0,394.0,93.0,458.0,588.0,33.0,108.0,219.0,8.0,394.0,35.0,51.0,15.0,79.0,21.0,94.0,88.0,43.0,38.0,182.0,50.0,57.0,155.0,6.0,409.0,3.0,17.0,663.0,45.0,235.0,67.0,14.0,6.0,15.0,48.0,0.3632038065027755,0.5164835164835165,0.0135922330097087,0.010948905109489,0.1111111111111111,0.0234375,0.2648691514670896,0.3124504361617763,0.5714285714285714,0.1875,0.7719298245614035,0.3059210526315789,0.1743869209809264,0.2376137512639029,25.02292576419213,122.0,27.0,64.0,4.0,15.0,148.0,10.0,28.0,175.0,17.0,39.0,43.0,456.0,148.0,56.0,50.0,22.0,4.0,58.0,13.0,49.0,6.0,0.8685714285714285,0.3820960698689956,0.4358974358974359,0.3981481481481481,0.3820960698689956,0.0697384806973848,0.0861423220973782,0.0057471264367816,0.0055555555555555,0.0352941176470588,0.4,0.3652694610778443,0.3674698795180723,0.5409836065573771,0.0507533703409992,0.421875,0.4426229508196721,0.9629629629629628,0.3756345177664975,0.3785166240409207,0.8513513513513513,0.2745098039215686,0.3571428571428571,0.9,0.0493421052631578,0.2666666666666666,0.3756345177664975,9.0,51.0,7.0,15.0,0.1534653465346534,0.0629370629370629,0.25,69.0,28.0,11.0,3.0,2.0,3.0,,0.0064102564102564,15.0,39.0,0.4193548387096774,,11.0,11.0,10.0,0.1078431372549019,False,1.0,1.0,1.0,,,,0.0083333333333333,6.0,0.0131004366812227,0.0059880239520958,0.0076142131979695,7.0,,,21.0,0.6363636363636364,0.0438413361169102,0.8571428571428571,1.0,1.0,0.046875,
201584,1610612745,Courtney Lee,Courtney Lee,201584,HOU,96398.0,1607,-16,3130,3133,859.0,775.0,421.0,6263,86.0,136.0,26.0,27.0,79.0,171.0,371.0,617.0,3448,23.0,47.0,64.0,45.0,86.0,174.0,182.0,160.0,57.0,92.0,29.0,219.0,30.0,40.0,98.0,138.0,46.0,184.0,172.0,848.0,0.5321637426900585,0.5652173913043478,0.4609164420485175,0.4893617021276595,0.5232558139534884,0.5084269662921348,0.4677419354838709,0.5909090909090909,0.532871972318339,0.4848484848484848,0.6,17.74951617362455,0.0859649122807017,0.0297029702970297,0.1253918495297805,0.0945853324194653,0.0310391363022942,0.0347826086956521,0.0565110565110565,0.1366906474820144,0.1218487394957983,0.2546816479400749,0.6323529411764706,0.6991869918699187,0.627906976744186,0.147940074906367,0.3417721518987341,0.380281690140845,0.2962962962962963,0.4193548387096774,0.5599250936329588,0.5100221910112361,0.5032462499999999,0.5116965909090911,0.1037277147487844,0.2820097244732577,10.124258760107818,0.2744408945686901,16.0,27.0,34.0,156.0,110.0,31.0,163.0,74.0,6.0,46.0,18.0,20.0,110.0,9.0,19.0,6.0,54.0,18.0,43.0,22.0,13.0,7.0,65.0,10.0,43.0,99.0,4.0,72.0,3.0,4.0,97.0,2.0,40.0,11.0,16.0,8.0,16.0,8.0,0.3052434456928839,0.6615384615384615,0.0304878048780487,0.0237388724035608,0.1358024691358024,0.0224719101123595,0.2921348314606741,0.2059925093632958,0.6153846153846154,0.2575757575757575,0.7941176470588235,0.2348484848484848,0.0705467372134038,0.099009900990099,24.66993865030675,58.0,21.0,53.0,7.0,15.0,46.0,3.0,10.0,67.0,4.0,15.0,22.0,195.0,46.0,23.0,35.0,7.0,16.0,36.0,3.0,7.0,9.0,0.9701492537313432,0.4110429447852761,0.2666666666666666,0.4782608695652174,0.4110429447852761,0.0619946091644204,0.0955882352941176,0.0338983050847457,0.0393258426966292,0.0569620253164556,0.5625,0.3717948717948718,0.3766233766233766,0.5,0.099250936329588,0.3962264150943396,0.4117647058823529,1.0,0.4181818181818181,0.4181818181818181,0.9565217391304348,0.1612903225806451,0.3,1.0,0.1136363636363636,0.4666666666666667,0.4181818181818181,,30.0,7.0,13.0,0.1012658227848101,,0.3125,6.0,28.0,5.0,2.0,4.0,,,0.0172413793103448,1.0,15.0,0.4838709677419355,,4.0,5.0,1.0,0.0806451612903225,False,,3.0,1.0,,1.0,,,2.0,0.0122699386503067,0.0128205128205128,,1.0,,,,0.2,,1.0,,,0.0377358490566037,
