EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Charge Fouls Drawn,BlockedAtRim,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Loose Ball Fouls Drawn,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockingFouls,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3,OffensiveGoaltends,3SecondViolations,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Clear Path Fouls
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,13108.0,218,-37.0,414,424,76,127,42,838,28.0,39.0,6.0,11.0,5.0,8.0,8.0,30.0,6.0,24.0,1.0,1.0,42.0,93.0,1.0,22.0,106.0,505,7.0,12.0,2.0,16.0,5.0,15.0,1.0,6.0,16.0,52.0,32.0,8.0,1.0,11.0,10.0,12.0,22.0,8.0,4.0,4.0,2.0,4.0,56.0,2.0,15.0,1.0,6.0,17.0,3.0,26.0,18.0,44.0,5.0,9.0,7.0,2.0,10.0,1.0,5.0,13.0,1.0,5.0,5.0,23,1.0,3.0,16.0,26,4.0,1.0,2.0,20.0,1.0,2.0,33.0,3.0,15.0,3.0,3.0,1.0,2.0,3.0,3.0,16.0,76,2.0,3.0,0.6190476190476191,0.6842105263157895,0.45161290322580644,0.5833333333333334,0.3333333333333333,0.44680851063829785,0.5833333333333334,0.3125,0.48623853211009177,0.6153846153846154,0.4,0.010638297872340425,0.11827956989247312,0.1282051282051282,0.2,28.144989339019187,0.43478260869565216,0.25,0.08333333333333333,0.1328125,0.11029411764705882,0.12,0.05263157894736842,0.12921348314606743,0.09770114942528736,0.13793103448275862,0.1875,0.03389830508474576,0.041666666666666664,0.07142857142857142,0.09523809523809523,0.16279069767441862,0.13953488372093023,0.08333333333333333,0.21428571428571427,0.1282051282051282,1.0,0.4148936170212766,0.717948717948718,0.8235294117647058,0.6428571428571429,0.3191489361702128,0.26666666666666666,0.3333333333333333,0.5,0.2553191489361702,0.25,0.25,0.6666666666666666,0.010638297872340425,0.9166666666666666,0.5454545454545454,0.16666666666666666,0.5,0.625,0.0625,0.425531914893617,0.49411117021276574,0.5809916666666667,0.49372187500000003,0.14150943396226415,0.14285714285714285,0.1509433962264151,0.1509433962264151,7.930107526881722,27.0,0.18357487922705315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1740,1610612764,Rashard Lewis,Rashard Lewis,1740,WAS,3772.0,63,36.0,128,123,26,44,13,251,1.0,1.0,,,1.0,1.0,2.0,7.0,1.0,1.0,4.0,,4.0,9.0,7.0,8.0,25.0,103,,1.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,6.0,2.0,,4.0,1.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,,1.0,,1.0,13.0,,14.0,1.0,15.0,,,,,1.0,,1.0,,,,,1,1.0,1.0,2.0,4,,,,7.0,,,9.0,1.0,4.0,1.0,2.0,,1.0,2.0,1.0,5.0,26,,1.0,0.75,0.75,0.4444444444444444,,1.0,0.53125,,0.5,0.625,0.5,0.625,0.4375,0.1111111111111111,,0.14285714285714285,14.893617021276597,1.0,,,0.2708333333333333,0.024390243902439025,0.06666666666666667,,0.2222222222222222,0.017543859649122806,0.16666666666666666,,,,,0.36363636363636365,0.3076923076923077,0.20833333333333334,0.08333333333333333,,,0.5,0.0625,1.0,1.0,1.0,0.4375,0.2857142857142857,0.3333333333333333,0.5,0.0625,1.0,1.0,1.0,0.25,,,,0.5,1.0,,0.5,0.47979375,0.3775,0.5279499999999999,0.21052631578947367,0.3333333333333333,0.08,0.2,8.266666666666666,24.257142857142856,0.203125,1.0,3.0,1.0,2.0,3.0,9.0,2.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200756,1610612764,Hilton Armstrong,Hilton Armstrong,200756,WAS,5268.0,88,22.0,178,179,47,89,23,357,3.0,3.0,3.0,3.0,1.0,1.0,2.0,5.0,,3.0,2.0,1.0,5.0,11.0,2.0,1.0,14.0,164,3.0,5.0,,6.0,1.0,2.0,1.0,,5.0,2.0,8.0,4.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,,4.0,2.0,4.0,,3.0,8.0,5.0,16.0,6.0,22.0,,5.0,2.0,3.0,,,,3.0,,,,3,,,7.0,14,1.0,2.0,2.0,7.0,1.0,,2.0,,1.0,,5.0,1.0,1.0,5.0,3.0,5.0,47,3.0,,0.2,0.3333333333333333,0.45454545454545453,0.6,0.5,0.5,0.6,0.8333333333333334,0.5,0.6,0.8333333333333334,0.15384615384615385,0.09090909090909091,,0.2,8.333333333333334,,0.35714285714285715,,0.1509433962264151,0.06896551724137931,0.15789473684210525,0.08695652173913043,0.1527777777777778,0.07407407407407407,,0.0625,0.08571428571428572,0.058823529411764705,0.16666666666666666,0.1,0.21428571428571427,0.15789473684210525,0.11764705882352941,0.5,,0.6,0.23076923076923078,1.0,1.0,,0.38461538461538464,0.4,0.5,0.5,0.23076923076923078,,,,0.15384615384615385,0.6,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.38461538461538464,0.460175,0.47495,0.4718,0.07142857142857142,0.08333333333333333,0.42857142857142855,0.35714285714285715,9.163636363636364,33.55,0.2640449438202247,,,,1.0,1.0,,1.0,2.0,3.0,,0.5,1.0,,,,,0.5,0.5,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201858,1610612764,Cartier Martin,Cartier Martin,201858,WAS,32520.0,542,19.0,1052,1061,282,369,135,2113,15.0,25.0,3.0,7.0,5.0,8.0,1.0,10.0,16.0,48.0,66.0,14.0,32.0,83.0,99.0,28.0,209.0,1132,5.0,13.0,5.0,24.0,10.0,23.0,24.0,5.0,55.0,46.0,18.0,6.0,66.0,7.0,15.0,3.0,18.0,2.0,1.0,9.0,3.0,3.0,39.0,2.0,15.0,3.0,14.0,35.0,5.0,54.0,20.0,74.0,4.0,18.0,9.0,9.0,6.0,3.0,4.0,10.0,2.0,2.0,,16,2.0,7.0,25.0,52,2.0,2.0,1.0,38.0,5.0,1.0,40.0,1.0,17.0,3.0,5.0,,,6.0,3.0,55.0,279,6.0,2.0,0.71875,0.7931034482758621,0.3855421686746988,0.38461538461538464,0.43478260869565216,0.49725274725274726,0.5,0.5319148936170213,0.5174129353233831,0.5454545454545454,0.5392156862745098,0.5439560439560439,0.08433734939759036,0.12,0.2,17.801476620180477,0.375,0.1388888888888889,0.075,0.10263929618768329,0.04087193460490463,0.10526315789473684,0.01818181818181818,0.10337552742616034,0.03563941299790356,0.03260869565217391,0.03669724770642202,0.04819277108433735,0.02564102564102564,,0.07407407407407407,0.08490566037735849,0.14173228346456693,0.11224489795918367,0.08571428571428572,0.04,0.5,0.13736263736263737,0.6,0.6818181818181818,0.5333333333333333,0.054945054945054944,0.1,0.125,,0.26373626373626374,0.3333333333333333,0.34782608695652173,0.9375,0.3626373626373626,0.3684210526315789,0.42857142857142855,,0.1702127659574468,0.625,0.2978723404255319,0.6813186813186813,0.5086868131868131,0.4883361111111111,0.485618085106383,0.08585858585858586,0.1717171717171717,0.11483253588516747,0.2631578947368421,12.227710843373496,24.84646464646464,0.26806083650190116,12.0,33.0,10.0,27.0,39.0,117.0,27.0,2.0,5.0,1.0,0.3939393939393939,0.3939393939393939,0.1813186813186813,0.36363636363636365,0.375,1.0,0.4090909090909091,0.4090909090909091,1.0,0.2127659574468085,0.4090909090909091,7.0,10.0,,,2.0,0.4166666666666667,0.5,3.0,3.0,6.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,0.5,0.010101010101010102,0.041666666666666664,0.030303030303030304,0.3157894736842105,0.5,1.0,0.3,,,,,,,True,,,,,,,,,
202322,1610612764,John Wall,John Wall,202322,WAS,16230.0,270,20.0,540,539,139,213,62,1079,41.0,61.0,2.0,4.0,14.0,22.0,9.0,15.0,7.0,34.0,8.0,5.0,57.0,110.0,8.0,34.0,154.0,558,4.0,9.0,,8.0,17.0,31.0,5.0,16.0,50.0,22.0,92.0,,6.0,2.0,36.0,25.0,61.0,16.0,9.0,17.0,4.0,15.0,147.0,,1.0,1.0,8.0,26.0,,34.0,2.0,36.0,,10.0,5.0,5.0,17.0,4.0,11.0,11.0,2.0,6.0,1.0,28,3.0,9.0,10.0,19,4.0,1.0,,44.0,2.0,1.0,41.0,9.0,19.0,6.0,2.0,,1.0,4.0,1.0,48.0,136,,5.0,0.19298245614035087,0.19298245614035087,0.5181818181818182,0.4444444444444444,0.5483870967741935,0.5084745762711864,0.4,0.4722222222222222,0.5746268656716418,0.4,0.5681818181818182,0.06779661016949153,0.01818181818181818,0.03278688524590164,,26.21359223300971,0.6071428571428571,,0.05555555555555555,0.14772727272727273,0.005128205128205128,0.1111111111111111,,0.13709677419354838,0.004098360655737705,,0.019230769230769232,,,,0.1320754716981132,0.18,0.136986301369863,0.10526315789473684,0.13333333333333333,,0.25,0.5169491525423728,0.6721311475409836,0.6949152542372882,0.1951219512195122,0.1271186440677966,0.6,0.6,0.1111111111111111,0.288135593220339,0.20588235294117646,0.20588235294117646,0.2857142857142857,0.06779661016949153,0.4,0.5,,0.6111111111111112,0.6363636363636364,0.1388888888888889,0.5847457627118644,0.5348008695652172,0.4434444444444445,0.581209090909091,0.1484375,0.15833333333333333,0.05194805194805195,0.3246753246753247,7.7209090909090925,36.1375,0.2574074074074074,,,,2.0,2.0,6.0,2.0,1.0,1.0,1.0,0.25,0.3333333333333333,,,,,0.25,0.25,1.0,,0.3333333333333333,,,,2.0,,,,,,1.0,,1.0,,,,2.0,2.0,,,,,0.1,,,,1.0,,,,,,True,,,,,,,,,
201154,1610612764,Al Thornton,Al Thornton,201154,WAS,4713.0,79,11.0,151,156,37,67,16,307,5.0,5.0,1.0,1.0,,,2.0,6.0,,6.0,,,7.0,17.0,1.0,9.0,23.0,160,2.0,2.0,,4.0,,3.0,,3.0,3.0,10.0,4.0,2.0,,,4.0,,4.0,,,2.0,,2.0,8.0,1.0,2.0,,,8.0,1.0,9.0,3.0,12.0,,1.0,,1.0,3.0,,3.0,1.0,1.0,,,4,,1.0,4.0,5,,,,7.0,1.0,,10.0,,4.0,1.0,2.0,,,2.0,2.0,3.0,37,1.0,1.0,0.7142857142857143,0.8333333333333334,0.4117647058823529,1.0,,0.3888888888888889,1.0,,0.5,1.0,0.3,0.05555555555555555,,,,15.789473684210527,0.75,0.25,,0.14035087719298245,0.03636363636363636,,0.07692307692307693,0.12121212121212122,0.04411764705882353,,,0.07142857142857142,0.08333333333333333,,0.2222222222222222,0.05555555555555555,0.14285714285714285,,,,1.0,0.2777777777777778,1.0,1.0,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,0.5,1.0,,,,,0.3333333333333333,0.463161111111111,0.532,0.3807333333333333,0.18181818181818182,0.19047619047619047,0.17391304347826086,0.13043478260869565,9.229411764705883,23.5,0.24503311258278146,,1.0,,,,,,,2.0,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201156,1610612764,Nick Young,Nick Young,201156,WAS,12481.0,208,-19.0,407,407,127,128,55,814,7.0,13.0,1.0,2.0,1.0,4.0,9.0,16.0,26.0,49.0,16.0,6.0,42.0,78.0,26.0,19.0,133.0,438,3.0,8.0,2.0,8.0,11.0,19.0,8.0,9.0,34.0,32.0,52.0,2.0,16.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,,13.0,1.0,,,7.0,6.0,,13.0,1.0,14.0,,6.0,3.0,3.0,4.0,,,6.0,1.0,4.0,3.0,10,1.0,4.0,7.0,12,,,2.0,21.0,2.0,,23.0,6.0,11.0,2.0,,,,,,34.0,127,1.0,2.0,0.38095238095238093,0.3902439024390244,0.5384615384615384,0.375,0.5789473684210527,0.5480769230769231,0.3333333333333333,0.46296296296296297,0.5855855855855856,0.4,0.5161290322580645,0.25,0.038461538461538464,,0.1875,25.313807531380753,0.4,,,0.04411764705882353,,0.14285714285714285,0.02,0.07027027027027027,0.005076142131979695,,,,0.030303030303030304,,0.043478260869565216,0.075,0.02,0.15384615384615385,0.1,,,0.125,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.15384615384615385,0.5625,0.6923076923076923,0.2222222222222222,0.47115384615384615,0.5306122448979592,0.5306122448979592,0.34615384615384615,0.15384615384615385,0.2222222222222222,0.5,1.0,0.14814814814814814,0.25,0.2222222222222222,0.375,0.4628076923076924,0.4388666666666667,0.45559814814814814,0.10091743119266056,0.13253012048192772,0.06015037593984962,0.2556390977443609,13.765384615384614,24.91923076923077,0.31203931203931207,3.0,10.0,2.0,7.0,10.0,27.0,7.0,2.0,,0.9,0.38461538461538464,0.38461538461538464,0.09615384615384616,0.3,0.3,1.0,0.4375,0.4375,0.8571428571428571,0.07407407407407407,0.4375,1.0,1.0,3.0,,,0.125,0.16666666666666666,,,1.0,,1.0,,,3.0,,,,,,,0.1111111111111111,,,,,,,,,,True,,,,,,,,,
2572,1610612764,Josh Howard,Josh Howard,2572,WAS,2588.0,43,-23.0,81,84,12,13,11,165,1.0,3.0,,1.0,,1.0,,3.0,2.0,6.0,3.0,2.0,3.0,12.0,3.0,2.0,8.0,91,,2.0,,,,2.0,2.0,,,4.0,2.0,,3.0,,2.0,,2.0,,,1.0,,1.0,4.0,,3.0,,1.0,2.0,,3.0,3.0,6.0,1.0,4.0,3.0,1.0,2.0,,2.0,1.0,1.0,,,3,,,3.0,4,,,,5.0,,,5.0,1.0,3.0,,1.0,,1.0,1.0,1.0,,12,,,0.6666666666666666,0.6666666666666666,0.25,,,0.2,,,0.23529411764705882,,,0.2,,,,21.50537634408602,0.6666666666666666,,,0.06666666666666667,0.09090909090909091,0.08333333333333333,,0.07142857142857142,0.07317073170731707,0.18181818181818182,,0.07142857142857142,,,0.16666666666666666,0.08333333333333333,,0.1,,0.09090909090909091,1.0,0.2,0.3333333333333333,0.3333333333333333,,0.2,,,,0.4,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,,,0.25,,0.5,0.4,0.42361666666666664,0.41806666666666664,0.4087625,0.17647058823529413,0.21428571428571427,,,12.466666666666667,25.7,0.14814814814814814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,True,,,,,,,,,
201580,1610612764,JaVale McGee,JaVale McGee,201580,WAS,13325.0,222,19.0,422,430,68,95,51,852,25.0,38.0,10.0,13.0,6.0,7.0,11.0,20.0,1.0,1.0,1.0,1.0,37.0,59.0,1.0,13.0,87.0,458,13.0,19.0,3.0,29.0,6.0,9.0,1.0,4.0,16.0,40.0,34.0,14.0,1.0,8.0,5.0,,5.0,,,3.0,,2.0,10.0,3.0,17.0,,11.0,21.0,7.0,39.0,20.0,59.0,2.0,5.0,4.0,1.0,5.0,,2.0,4.0,,3.0,1.0,9,1.0,,12.0,22,1.0,,2.0,28.0,6.0,,22.0,1.0,9.0,3.0,17.0,1.0,6.0,18.0,7.0,16.0,68,1.0,2.0,0.5405405405405406,0.6666666666666666,0.6271186440677966,0.6842105263157895,0.6666666666666666,0.6166666666666667,0.65,0.6,0.6126760563380281,0.6304347826086957,0.6153846153846154,0.016666666666666666,0.13559322033898305,0.13157894736842105,0.15,16.188524590163937,0.5555555555555556,0.4117647058823529,,0.1390728476821192,0.11486486486486487,0.21568627450980393,0.1,0.15841584158415842,0.11235955056179775,0.17391304347826086,0.11363636363636363,0.06896551724137931,0.10526315789473684,0.09090909090909091,0.0784313725490196,0.09523809523809523,0.22413793103448276,0.24242424242424243,0.16666666666666666,0.13333333333333333,0.3888888888888889,0.6333333333333333,0.6578947368421053,0.7575757575757576,0.48,0.3333333333333333,0.55,0.6470588235294118,0.6363636363636364,0.016666666666666666,1.0,1.0,1.0,0.016666666666666666,0.65,0.7692307692307693,,0.7,0.8571428571428571,0.1,0.65,0.5501191666666666,0.537264705882353,0.611235,0.1323529411764706,0.13432835820895522,0.3333333333333333,0.1839080459770115,3.3796610169491528,26.1,0.16113744075829384,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,,0.05,,,,,8.0,4.0,,,,True,,,,,,,,,
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,7981.0,133,,254,253,98,97,41,507,12.0,22.0,6.0,12.0,4.0,9.0,7.0,14.0,,4.0,,,19.0,40.0,,3.0,41.0,280,7.0,13.0,1.0,15.0,8.0,16.0,,2.0,18.0,16.0,22.0,10.0,,4.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,9.0,12.0,1.0,7.0,11.0,,18.0,22.0,40.0,3.0,1.0,,1.0,2.0,,,7.0,,2.0,2.0,9,1.0,1.0,17.0,26,,,5.0,5.0,2.0,,4.0,,2.0,,6.0,,3.0,6.0,5.0,18.0,98,,,0.42105263157894735,0.5714285714285714,0.475,0.5384615384615384,0.5,0.475,0.5384615384615384,0.5,0.4880952380952381,0.5357142857142857,0.5294117647058824,,0.1,0.13636363636363635,0.07142857142857142,16.721311475409838,0.2222222222222222,,0.16666666666666666,0.13580246913580246,0.12121212121212122,0.21875,0.23076923076923078,0.1592920353982301,0.15217391304347827,0.2222222222222222,0.06451612903225806,0.0975609756097561,0.18518518518518517,0.3333333333333333,0.07692307692307693,0.17857142857142858,0.14814814814814814,0.2608695652173913,0.1111111111111111,0.17647058823529413,0.8333333333333334,0.55,0.5454545454545454,0.631578947368421,0.5,0.35,0.5,0.5384615384615384,0.2857142857142857,0.1,,,,,0.9230769230769231,0.5,,0.5625,0.4444444444444444,,0.55,0.518155,0.5810111111111111,0.50143125,0.047619047619047616,0.047619047619047616,0.36585365853658536,0.43902439024390244,5.16,,0.3858267716535433,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,
