EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PtsPutbacks,HeaveAttempts,FTDefRebounds,Travels,BlockingFouls,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedArc3,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,OffThreePtRebounds,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffCorner3ReboundPct,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations,on,HeaveMakes,Arc3PctBlocked,BlockedCorner3
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,23483.0,391,-53.0,765,761,275,300,82.0,1526,21.0,43.0,1.0,11.0,23.0,11.0,28.0,10.0,26.0,1.0,3.0,1.0,3.0,20.0,43.0,2.0,5.0,6.0,14.0,42.0,97.0,21.0,46.0,66.0,213.0,889,1.0,2.0,2.0,5.0,10.0,18.0,12.0,35.0,7.0,17.0,36.0,81.0,24.0,60.0,51.0,12.0,43.0,20.0,13.0,84.0,16.0,100.0,9.0,7.0,42.0,12.0,30.0,216.0,2.0,10.0,25.0,35,2.0,37,1.0,8.0,6.0,2.0,26.0,6.0,22.0,11.0,1.0,4.0,37.0,2.0,13.0,9.0,33.0,1.0,57.0,1.0,5.0,81.0,6.0,5.0,28.0,2.0,10.0,5.0,2.0,3.0,5.0,3.0,81.0,274,10.0,10.0,0.2857142857142857,0.2857142857142857,0.8095238095238095,0.45652173913043476,0.4,0.4117647058823529,0.45652173913043476,0.4329896907216495,0.5,0.34285714285714286,0.513986013986014,0.5714285714285714,0.4326923076923077,0.5903954802259888,0.7727272727272727,0.5405405405405406,0.32167832167832167,0.13402061855670103,0.16279069767441862,0.21428571428571427,25.087924970691677,0.7027027027027027,0.1072961373390558,0.007782101167315175,0.10638297872340426,0.10703363914373089,0.006097560975609756,0.011363636363636364,0.012195121951219513,0.08,0.07894736842105263,0.15853658536585366,0.12162162162162163,0.05,0.014925373134328358,0.6,0.3006993006993007,0.4883720930232558,0.5833333333333334,0.2857142857142857,0.1958041958041958,0.39285714285714285,0.5,0.09090909090909091,0.18181818181818182,0.38461538461538464,0.38461538461538464,0.5,0.02097902097902098,0.3333333333333333,0.3333333333333333,1.0,0.3006993006993007,0.46511627906976744,0.46511627906976744,0.8,0.14285714285714285,0.7142857142857143,0.4,0.5,0.4423076923076923,0.4782608695652174,0.057692307692307696,0.3333333333333333,0.2692307692307692,0.42857142857142855,0.6223776223776224,0.46511627906976744,0.514573076923077,0.5465500000000001,0.5256605769230769,0.17964071856287425,0.23529411764705882,0.041666666666666664,0.08450704225352113,0.38028169014084506,8.00721649484536,24.665217391304346,0.35947712418300654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,28100.0,468,-98.0,889,894,199,251,118.0,1783,26.0,42.0,6.0,3.0,6.0,13.0,39.0,16.0,50.0,5.0,15.0,1.0,1.0,16.0,67.0,,4.0,6.0,20.0,55.0,131.0,21.0,82.0,47.0,220.0,990,6.0,13.0,,5.0,5.0,17.0,10.0,23.0,7.0,21.0,19.0,60.0,52.0,58.0,57.0,6.0,65.0,16.0,7.0,20.0,12.0,32.0,6.0,6.0,11.0,4.0,5.0,76.0,12.0,8.0,29.0,40,12.0,52,6.0,18.0,7.0,11.0,12.0,1.0,8.0,6.0,1.0,4.0,18.0,2.0,6.0,43.0,60.0,1.0,47.0,,5.0,59.0,4.0,3.0,27.0,,3.0,7.0,4.0,3.0,9.0,5.0,60.0,198,1.0,1.0,0.4727272727272727,0.48148148148148145,0.9047619047619048,0.25609756097560976,,0.3333333333333333,0.2625,0.4198473282442748,0.46153846153846156,0.43478260869565216,0.4061032863849765,0.3333333333333333,0.4659090909090909,0.45397489539748953,0.38636363636363635,0.5555555555555556,0.38497652582159625,0.05343511450381679,0.09523809523809523,0.07692307692307693,25.024437927663733,0.6666666666666666,0.10175438596491228,0.03785488958990536,0.08247422680412371,0.0968586387434555,0.02891566265060241,0.044444444444444446,0.04854368932038835,0.0641025641025641,0.10476190476190476,0.12745098039215685,0.07692307692307693,0.09375,0.047619047619047616,0.5555555555555556,0.19718309859154928,0.6190476190476191,0.6842105263157895,0.4230769230769231,0.18309859154929578,0.3333333333333333,0.3611111111111111,0.3076923076923077,0.2347417840375587,0.32,0.32,0.6875,0.07042253521126761,0.3333333333333333,0.3333333333333333,1.0,0.3145539906103286,0.23880597014925373,0.23880597014925373,0.875,0.3333333333333333,0.2222222222222222,,,0.13636363636363635,0.5,0.022727272727272728,1.0,0.45454545454545453,0.3,0.5821596244131455,0.24615384615384617,0.4960706161137441,0.5007029411764706,0.4706337209302325,0.11440677966101695,0.17532467532467533,,0.07727272727272727,0.2727272727272727,10.261068702290071,25.434146341463414,0.22384701912260968,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.11538461538461539,0.024193548387096774,0.6666666666666666,0.25,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,True,,,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,12735.0,212,-25.0,398,398,162,148,64.0,796,12.0,27.0,5.0,3.0,8.0,1.0,7.0,3.0,19.0,2.0,3.0,,,3.0,13.0,2.0,3.0,,4.0,16.0,53.0,5.0,16.0,13.0,60.0,409,2.0,10.0,3.0,4.0,2.0,15.0,5.0,14.0,,4.0,6.0,16.0,16.0,16.0,12.0,3.0,13.0,3.0,6.0,13.0,3.0,16.0,2.0,1.0,10.0,1.0,2.0,35.0,6.0,6.0,8.0,14,8.0,22,2.0,12.0,5.0,7.0,9.0,1.0,5.0,9.0,1.0,4.0,18.0,,4.0,10.0,33.0,3.0,27.0,3.0,3.0,20.0,,,8.0,,2.0,2.0,2.0,,2.0,1.0,15.0,161,3.0,1.0,0.5,0.5333333333333333,0.8,0.3125,0.75,,0.3125,0.3018867924528302,0.2,0.35714285714285715,0.34057971014492755,0.4642857142857143,0.2777777777777778,0.379746835443038,0.5,0.36363636363636365,0.2318840579710145,0.11320754716981132,0.18518518518518517,0.14285714285714285,20.507399577167018,0.5,0.06504065040650407,0.03614457831325301,0.1276595744680851,0.08235294117647059,0.03535353535353535,0.0425531914893617,0.03571428571428571,0.07317073170731707,,0.13157894736842105,0.1111111111111111,0.15,0.05,0.5,0.391304347826087,0.4444444444444444,0.5454545454545454,0.5,0.10144927536231885,0.14285714285714285,0.16666666666666666,,0.2753623188405797,0.15789473684210525,0.15789473684210525,0.6666666666666666,0.043478260869565216,0.6666666666666666,0.6666666666666666,1.0,0.18840579710144928,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.35714285714285715,0.21428571428571427,0.6666666666666666,0.5,0.4444444444444444,0.375,,,0.2222222222222222,,0.6231884057971014,0.23076923076923078,0.5184833333333333,0.5258961538461538,0.49290277777777775,0.1038961038961039,0.13114754098360656,,0.25,0.26666666666666666,8.966037735849055,24.481249999999996,0.40703517587939697,2.0,1.0,2.0,,,1.0,1.0,,,1.0,2.0,,,,0.031746031746031744,0.4,0.5,0.07142857142857142,1.0,1.0,1.0,1.0,2.0,0.045454545454545456,0.03125,0.038461538461538464,1.0,1.0,,,,,,,,,,,,True,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,10009.0,167,-33.0,322,325,128,162,44.0,647,10.0,19.0,7.0,3.0,6.0,7.0,16.0,,4.0,,,,,,1.0,,,,1.0,17.0,39.0,,1.0,4.0,38.0,337,6.0,9.0,,,,12.0,5.0,15.0,,1.0,3.0,13.0,20.0,14.0,,,1.0,,3.0,11.0,,11.0,,,4.0,2.0,5.0,22.0,10.0,6.0,14.0,27,12.0,39,1.0,3.0,3.0,,5.0,2.0,2.0,7.0,,3.0,12.0,1.0,7.0,18.0,26.0,,16.0,,2.0,19.0,1.0,,6.0,,4.0,6.0,2.0,3.0,6.0,3.0,13.0,128,2.0,4.0,0.5882352941176471,0.7692307692307693,,,,,,0.4358974358974359,0.6666666666666666,0.3333333333333333,0.425,0.6666666666666666,0.3125,0.3877551020408163,0.5454545454545454,0.30952380952380953,0.025,0.07692307692307693,0.10526315789473684,0.0625,16.266666666666666,0.4166666666666667,0.15555555555555556,0.08196721311475409,0.16216216216216217,0.15748031496062992,0.07042253521126761,0.07692307692307693,0.13513513513513514,0.08333333333333333,0.15789473684210525,0.21428571428571427,0.13043478260869565,0.21428571428571427,0.05555555555555555,0.5,0.475,0.5263157894736842,0.5882352941176471,0.6,0.4,0.4375,0.4666666666666667,0.5714285714285714,0.1,,,,,,,,0.025,,,,0.7777777777777778,,,,0.375,0.5,,,0.0625,,0.5,,0.45707499999999995,0.5475888888888889,0.42885625,0.13333333333333333,0.13636363636363635,,0.3157894736842105,0.34210526315789475,5.782051282051282,30.4,0.39751552795031053,4.0,,8.0,,7.0,,1.0,,4.0,3.0,,,,0.5,0.043478260869565216,0.5714285714285714,,,,,2.0,,1.0,0.10526315789473684,,,,,1.0,1.0,1.0,,,,,,,,,True,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,73056.0,1218,-195.0,2311,2319,716,750,297.0,4630,58.0,92.0,13.0,9.0,19.0,11.0,28.0,38.0,99.0,16.0,30.0,5.0,10.0,19.0,44.0,3.0,8.0,2.0,12.0,107.0,219.0,35.0,74.0,69.0,388.0,2637,11.0,17.0,4.0,10.0,11.0,45.0,21.0,55.0,7.0,22.0,41.0,104.0,146.0,68.0,102.0,3.0,44.0,19.0,16.0,63.0,18.0,81.0,14.0,4.0,32.0,13.0,18.0,180.0,29.0,41.0,51.0,98,41.0,139,6.0,30.0,23.0,7.0,33.0,5.0,24.0,37.0,3.0,9.0,70.0,8.0,19.0,46.0,106.0,6.0,119.0,,6.0,97.0,10.0,1.0,32.0,,21.0,19.0,10.0,9.0,19.0,11.0,102.0,713,14.0,19.0,0.6822429906542056,0.7448979591836735,0.9714285714285714,0.47297297297297297,0.4,0.3181818181818182,0.47297297297297297,0.4885844748858447,0.6470588235294118,0.38181818181818183,0.5443686006825939,0.6296296296296297,0.4090909090909091,0.5758928571428571,0.6818181818181818,0.5,0.2525597269624573,0.0730593607305936,0.10869565217391304,0.21428571428571427,15.277253866465484,0.4714285714285714,0.07005494505494506,0.03527980535279805,0.1553030303030303,0.09274193548387097,0.03714565004887586,0.043824701195219126,0.03383458646616541,0.07792207792207792,0.06097560975609756,0.07171314741035857,0.15343915343915343,0.16,0.046511627906976744,0.5789473684210527,0.31399317406143346,0.6304347826086957,0.7073170731707317,0.6206896551724138,0.09556313993174062,0.39285714285714285,0.5,0.6363636363636364,0.3378839590443686,0.3838383838383838,0.3838383838383838,0.7894736842105263,0.10238907849829351,0.5333333333333333,0.5333333333333333,1.0,0.15017064846416384,0.4318181818181818,0.4318181818181818,0.9473684210526315,0.48148148148148145,0.2962962962962963,0.375,1.0,0.24675324675324675,0.47368421052631576,0.12987012987012986,0.5,0.15584415584415584,0.16666666666666666,0.5665529010238908,0.4318181818181818,0.5225416382252556,0.5628458333333333,0.4961487012987014,0.10158730158730159,0.13278008298755187,,0.11597938144329897,0.26804123711340205,10.344292237442923,24.114864864864874,0.309822587624405,9.0,2.0,18.0,,6.0,8.0,,,11.0,4.0,5.0,,,0.08,0.029508196721311476,0.6923076923076923,,0.07407407407407407,1.0,9.0,3.0,2.0,3.0,0.031578947368421054,0.04477611940298507,0.043209876543209874,0.5,1.0,,1.0,,0.05128205128205128,,,,,,,,True,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,11803.0,197,-66.0,375,384,92,103,37.0,759,10.0,23.0,4.0,1.0,6.0,2.0,4.0,11.0,20.0,,,,,4.0,10.0,1.0,1.0,1.0,2.0,23.0,47.0,4.0,10.0,19.0,77.0,464,1.0,4.0,1.0,1.0,6.0,11.0,3.0,13.0,1.0,2.0,4.0,13.0,36.0,10.0,9.0,3.0,10.0,4.0,3.0,15.0,3.0,18.0,2.0,1.0,7.0,3.0,5.0,39.0,6.0,8.0,10.0,22,6.0,28,1.0,15.0,9.0,6.0,9.0,2.0,4.0,5.0,,5.0,14.0,3.0,1.0,7.0,15.0,,19.0,,,26.0,1.0,,11.0,1.0,2.0,5.0,3.0,2.0,5.0,2.0,13.0,92,5.0,2.0,0.782608695652174,0.782608695652174,0.75,0.4,1.0,0.5,0.4,0.48936170212765956,0.25,0.23076923076923078,0.5087719298245614,0.5,0.3,0.5579710144927537,0.6875,0.3611111111111111,0.17543859649122806,0.06382978723404255,0.08695652173913043,0.25,19.575471698113205,0.6428571428571429,0.08333333333333333,0.041379310344827586,0.19047619047619047,0.1111111111111111,0.036585365853658534,0.08163265306122448,0.02040816326530612,0.05263157894736842,0.1282051282051282,0.06976744186046512,0.23529411764705882,,0.037037037037037035,0.4,0.40350877192982454,0.43478260869565216,0.47619047619047616,0.8,0.07017543859649122,0.5,0.6666666666666666,0.5,0.3508771929824561,0.55,0.55,0.8181818181818182,,,,,0.17543859649122806,0.4,0.4,0.75,0.8,0.2,1.0,1.0,0.4,0.16666666666666666,,,0.13333333333333333,0.5,0.5789473684210527,0.4,0.48570438596491217,0.49459,0.4460766666666666,0.1791044776119403,0.19298245614035087,0.1,0.14285714285714285,0.16883116883116883,10.012765957446808,25.529999999999998,0.24533333333333332,1.0,,,,4.0,,,,1.0,3.0,,,,0.5,0.02127659574468085,0.25,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,True,,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,19817.0,330,-72.0,627,636,247,255,83.0,1263,4.0,5.0,,1.0,1.0,3.0,5.0,11.0,31.0,8.0,13.0,1.0,3.0,8.0,29.0,1.0,4.0,1.0,5.0,18.0,41.0,16.0,42.0,22.0,106.0,761,3.0,4.0,1.0,4.0,,9.0,5.0,15.0,2.0,8.0,19.0,35.0,28.0,8.0,45.0,3.0,29.0,8.0,3.0,25.0,7.0,32.0,4.0,3.0,12.0,7.0,6.0,71.0,5.0,10.0,16.0,26,5.0,31,,6.0,2.0,4.0,5.0,2.0,4.0,7.0,2.0,1.0,12.0,1.0,5.0,12.0,26.0,,22.0,,2.0,27.0,,1.0,8.0,,5.0,3.0,3.0,,3.0,3.0,35.0,246,3.0,5.0,0.7777777777777778,0.7777777777777778,0.9375,0.38095238095238093,0.25,0.25,0.38095238095238093,0.43902439024390244,0.75,0.3333333333333333,0.5060240963855421,0.5625,0.34782608695652173,0.546875,0.5625,0.5151515151515151,0.5060240963855421,0.07317073170731707,,0.4,14.979195561719834,0.4166666666666667,0.07920792079207921,0.022935779816513763,0.14084507042253522,0.09523809523809523,0.018050541516245487,0.015384615384615385,0.027777777777777776,0.043478260869565216,0.09230769230769231,0.10294117647058823,0.13725490196078433,0.15,,1.0,0.060240963855421686,0.8,0.8,0.5,0.060240963855421686,0.6,1.0,0.3333333333333333,0.37349397590361444,0.3548387096774194,0.36666666666666664,1.0,0.1566265060240964,0.6153846153846154,0.6666666666666666,1.0,0.3493975903614458,0.27586206896551724,0.27586206896551724,0.875,,0.5,0.25,1.0,0.043478260869565216,1.0,0.13043478260869565,0.3333333333333333,0.21739130434782608,0.2,0.5662650602409639,0.27586206896551724,0.496883734939759,0.48287499999999994,0.4484021739130435,0.08791208791208792,0.16326530612244897,,0.08490566037735849,0.330188679245283,15.978048780487805,24.32857142857143,0.3939393939393939,,,,,,,2.0,,2.0,,,,,,0.024691358024691357,,,,,,,1.0,,,,,,,,,,,,1.0,0.023809523809523808,0.03225806451612903,0.07692307692307693,,,True,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,47849.0,797,-100.0,1518,1511,460,457,183.0,3029,78.0,122.0,32.0,24.0,38.0,81.0,172.0,27.0,80.0,,,,,,,,,,,186.0,374.0,,,72.0,444.0,1782,33.0,59.0,,,11.0,77.0,50.0,97.0,,,31.0,131.0,210.0,162.0,,,,,25.0,26.0,14.0,40.0,12.0,2.0,13.0,3.0,10.0,94.0,48.0,33.0,98.0,148,63.0,211,11.0,8.0,5.0,3.0,16.0,1.0,8.0,9.0,1.0,8.0,25.0,1.0,10.0,43.0,65.0,3.0,85.0,5.0,,95.0,15.0,,50.0,,5.0,38.0,24.0,14.0,38.0,22.0,131.0,458,9.0,4.0,0.5645161290322581,0.6325301204819277,,,,,,0.49732620320855614,0.559322033898305,0.5154639175257731,0.49732620320855614,0.559322033898305,0.5154639175257731,0.5362318840579711,0.5661764705882353,0.5695652173913044,,0.06684491978609626,0.11475409836065574,0.05813953488372093,25.434530706836615,0.64,0.2094017094017094,0.08807339449541285,0.19186046511627908,0.2046875,0.09118086696562033,0.11875,0.057291666666666664,0.19607843137254902,0.23026315789473684,0.20245398773006135,0.1953125,0.18181818181818182,0.06790123456790123,0.5789473684210527,0.32620320855614976,0.639344262295082,0.7222222222222222,0.5769230769230769,0.45989304812834225,0.47093023255813954,0.5,0.48148148148148145,0.21390374331550802,0.3375,0.34177215189873417,0.7777777777777778,,,,,,,,,0.5423728813559322,,,,0.3917525773195876,0.631578947368421,,,,,0.32620320855614976,,0.45722112299465223,0.5134629629629629,0.46946804123711344,0.12224938875305623,0.12224938875305623,,0.17342342342342343,0.29504504504504503,8.332620320855614,,0.30303030303030304,19.0,,40.0,,17.0,1.0,2.0,,,8.0,1.0,,,0.3695652173913043,0.09326424870466321,0.59375,0.05263157894736842,,,13.0,2.0,,11.0,0.037037037037037035,0.10483870967741936,0.09278350515463918,,,,,,0.14814814814814814,,,,0.0125,,1.0,3.0,True,,,
1922,1610612762,Francisco Elson,Francisco Elson,1922,UTA,11599.0,193,-43.0,357,362,120,121,48.0,719,5.0,9.0,5.0,3.0,5.0,5.0,13.0,11.0,23.0,,,,,,,,,,,21.0,45.0,,,2.0,44.0,383,4.0,7.0,,,2.0,10.0,8.0,16.0,,,1.0,17.0,26.0,16.0,,,,,3.0,8.0,1.0,9.0,1.0,,2.0,4.0,2.0,19.0,8.0,9.0,15.0,30,10.0,40,1.0,6.0,5.0,1.0,4.0,1.0,2.0,7.0,1.0,2.0,11.0,1.0,2.0,16.0,33.0,,9.0,2.0,,4.0,,,2.0,,,4.0,3.0,1.0,4.0,1.0,17.0,120,5.0,,0.6190476190476191,0.6842105263157895,,,,,,0.4666666666666667,0.5714285714285714,0.5,0.4666666666666667,0.5714285714285714,0.5,0.46808510638297873,0.5555555555555556,0.5,,0.06666666666666667,0.2222222222222222,,14.009661835748794,0.36363636363636365,0.1282051282051282,0.05925925925925926,0.23076923076923078,0.15384615384615385,0.06172839506172839,0.1,0.10256410256410256,0.1,0.13953488372093023,0.13636363636363635,0.28,0.14285714285714285,0.05263157894736842,0.25,0.2,0.5555555555555556,0.7142857142857143,0.6,0.28888888888888886,0.38461538461538464,0.38461538461538464,0.2,0.5111111111111111,0.4782608695652174,0.5,0.8181818181818182,,,,,,,,,0.7142857142857143,,,,0.3125,0.6,,,,,0.2,,0.42279333333333335,0.5067999999999999,0.438575,0.0425531914893617,0.0425531914893617,,0.22727272727272727,0.38636363636363635,11.993333333333332,,0.33613445378151263,3.0,,4.0,,6.0,3.0,3.0,,2.0,3.0,,,,0.5,0.015151515151515152,0.6,0.3333333333333333,,,2.0,,,6.0,,0.07407407407407407,0.08695652173913043,,,,,,,,,,0.043478260869565216,,,,True,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,41694.0,695,-64.0,1314,1315,378,378,159.0,2629,61.0,93.0,19.0,14.0,21.0,25.0,66.0,51.0,97.0,1.0,2.0,,1.0,1.0,6.0,,,1.0,4.0,137.0,256.0,2.0,8.0,80.0,360.0,1513,17.0,35.0,,,17.0,51.0,36.0,66.0,1.0,5.0,30.0,105.0,174.0,100.0,6.0,,5.0,1.0,26.0,30.0,17.0,47.0,12.0,5.0,13.0,5.0,12.0,111.0,31.0,23.0,85.0,115,44.0,159,4.0,23.0,14.0,9.0,17.0,3.0,13.0,25.0,2.0,4.0,42.0,6.0,16.0,33.0,64.0,3.0,79.0,4.0,2.0,109.0,11.0,,51.0,,9.0,14.0,10.0,3.0,14.0,7.0,105.0,376,6.0,9.0,0.635036496350365,0.6692307692307692,1.0,0.25,,0.2,0.2857142857142857,0.53515625,0.4857142857142857,0.5454545454545454,0.5303030303030303,0.4857142857142857,0.528169014084507,0.5750798722044729,0.5666666666666667,0.5965909090909091,0.030303030303030304,0.1015625,0.17204301075268819,0.12121212121212122,23.80952380952381,0.40476190476190477,0.20481927710843373,0.06798245614035088,0.15753424657534246,0.1925133689839572,0.07130434782608695,0.10884353741496598,0.04430379746835443,0.18181818181818182,0.2,0.23076923076923078,0.1834862385321101,0.08108108108108109,0.04081632653061224,0.5,0.3522727272727273,0.6559139784946236,0.7922077922077922,0.7377049180327869,0.25,0.3787878787878788,0.43103448275862066,0.36,0.36742424242424243,0.5257731958762887,0.5368421052631579,0.6470588235294118,0.007575757575757576,0.5,0.5,1.0,0.022727272727272728,0.16666666666666666,0.16666666666666666,1.0,0.5428571428571428,,,,0.29577464788732394,0.6666666666666666,0.014084507042253521,,0.056338028169014086,0.25,0.38257575757575757,0.2,0.4656365019011406,0.5219346153846154,0.4597414285714286,0.16776315789473684,0.17229729729729729,,0.14166666666666666,0.2916666666666667,9.615625,29.050000000000004,0.2876712328767123,11.0,,14.0,1.0,7.0,8.0,1.0,,4.0,7.0,1.0,,,0.1590909090909091,0.052980132450331126,0.5789473684210527,0.18181818181818182,,,10.0,3.0,2.0,1.0,0.058823529411764705,0.08403361344537816,0.0898876404494382,,,1.0,1.0,,0.06666666666666667,,,,0.020618556701030927,,,2.0,True,,,
